SA4_CODE_2021,Aus_Both_prnts_born_os,Aus_Father_only_born_os,Aus_Mother_only_born_os,Aus_Both_prnts_born_Aus,Aus_bp_ns,Aus_Tot_R,Aus_Abor_Both_pare_brn_os,Aus_Abor_Father_only_brn_os,Aus_Abor_Mother_only_brn_os,Aus_Abor_Both_pare_brn_Aus,Aus_Abor_bp_ns,Aus_Aborigin_Tot_R,Chin_Both_prnts_born_os,Chin_Father_only_born_os,Chin_Mother_only_born_os,Chin_Bth_prnts_born_Aus,Chin_bp_ns,Chin_Tot_R,Croat_Both_prnts_born_os,Croat_Father_only_born_os,Croat_Mother_only_born_os,Croat_Bth_parnts_born_Aus,Croat_bp_ns,Croat_Tot_R,Dutch_Both_prnts_born_os,Dutch_Father_only_born_os,Dutch_Mother_only_born_os,Dutch_Both_prnts_born_Aus,Dutch_bp_ns,Dutch_Tot_R,Eng_Both_prnts_born_os,Eng_Father_only_born_os,Eng_Mother_only_born_os,Eng_Both_prnts_born_Aus,Eng_bp_ns,Eng_Tot_R,Fili_Both_prnts_born_os,Fili_Father_only_born_os,Fili_Mother_only_born_os,Fili_Both_prnts_born_Aus,Fili_bp_ns,Fili_Tot_R,Fren_Both_prnts_born_os,Fren_Father_only_born_os,Fren_Mother_only_born_os,Fren_Both_prnts_born_Aus,Fren_bp_ns,Fren_Tot_R,Ger_Both_prnts_born_os,Ger_Father_only_born_os,Ger_Mother_only_born_os,Ger_Both_prnts_born_Aus,Ger_bp_ns,Ger_Tot_R,Greek_Both_prnts_born_os,Greek_Father_only_born_os,Greek_Mother_only_born_os,Greek_Both_prnts_born_Aus,Greek_bp_ns,Greek_Tot_R,Hung_Bth_prnts_born_os,Hung_Father_only_born_os,Hung_Mother_only_born_os,Hung_Bth_prents_brn_Aus,Hung_bp_ns,Hung_Tot_R,Ind_Both_prnts_born_os,Ind_Father_only_born_os,Ind_Mother_only_born_os,Ind_Both_prnts_born_Aus,Ind_bp_ns,Ind_Tot_R,Irish_Both_prnts_born_os,Irish_Father_only_born_os,Irish_Mother_only_born_os,Irish_Both_prnts_born_Aus,Irish_bp_ns,Irish_Tot_R,Ital_Both_prnts_born_os,Ital_Father_only_born_os,Ital_Mother_only_born_os,Ital_Bth_prnts_born_Aus,Ital_bp_ns,Ital_Tot_R,Kor_Both_prnts_born_os,Kor_Father_only_born_os,Kor_Mother_only_born_os,Kor_Both_prnts_born_Aus,Kor_bp_ns,Kor_Tot_R,Leb_Both_prnts_born_os,Leb_Father_only_born_os,Leb_Mother_only_born_os,Leb_Bth_prents_born_Aus,Leb_bp_ns,Leb_Tot_R,Mac_Bth_parnts_born_os,Mac_Father_only_brn_os,Mac_Mother_only_brn_os,Mac_Bth_prnts_brn_Aus,Mac_bp_ns,Mac_Tot_R,Malt_Both_prnts_born_os,Malt_Father_only_born_os,Malt_Mother_only_born_os,Malt_Bth_prnts_born_Aus,Malt_bp_ns,Malt_Tot_R,Maori_Both_prnts_born_os,Maori_Father_only_born_os,Maori_Mother_only_born_os,Maori_Both_prnts_born_Aus,Maori_bp_ns,Maori_Tot_R,NZ_Both_prnts_born_os,NZ_Father_only_born_os,NZ_Mother_only_born_os,NZ_Both_prnts_born_Aus,NZ_bp_ns,NZ_Tot_R,Pol_Both_prnts_born_os,Pol_Father_only_born_os,Pol_Mother_only_born_os,Pol_Both_prnts_born_Aus,Pol_bp_ns,Pol_Tot_R,Russ_Both_prnts_born_os,Russ_Father_only_born_os,Russ_Mother_only_born_os,Russ_Bth_prnts_born_Aus,Russ_bp_ns,Russ_Tot_R,Samoan_Both_prnts_born_os,Samoan_Father_only_born_os,Samoan_Mother_only_born_os,Samoan_Bth_prnts_born_Aus,Samoan_bp_ns,Samoan_Tot_R,Scott_Both_prnts_born_os,Scott_Father_only_born_os,Scott_Mother_only_born_os,Scott_Bth_prnts_brn_Aus,Scott_bp_ns,Scott_Tot_R,Serb_Both_prnts_born_os,Serb_Father_only_born_os,Serb_Mother_only_born_os,Serb_Bth_prnts_born_Aus,Serb_bp_ns,Serb_Tot_R,SthA_Both_prnts_born_os,SthA_Father_only_born_os,SthA_Mother_only_born_os,SthA_Bth_prnts_born_Aus,SthA_bp_ns,SthA_Tot_R,Span_Both_prnts_born_os,Span_Father_only_born_os,Span_Mother_only_born_os,Span_Bth_prnts_born_Aus,Span_bp_ns,Span_Tot_R,Sri_Lkn_Bth_prnts_born_os,Sri_Lkn_Father_only_born_os,Sri_Lkn_Mother_only_born_os,Sri_Lkn_Bth_prents_brn_Aus,Sri_Lkn_bp_ns,Sri_Lkn_Tot_R,Viet_Bth_prnts_brn_os,Viet_Father_only_brn_os,Viet_Mother_only_brn_os,Viet_Bth_prnts_brn_Aus,Viet_bp_ns,Viet_Tot_R,Welsh_Both_prnts_born_os,Welsh_Father_only_born_os,Welsh_Mother_only_born_os,Welsh_Both_prnts_born_Aus,Welsh_bp_ns,Welsh_Tot_R,Oth_Both_prnts_born_os,Oth_Father_only_born_os,Oth_Mother_only_born_os,Oth_Both_prnts_born_Aus,Oth_bp_ns,Oth_Tot_R,Ancest_ns_Bth_parnts_brn_os,Ancest_ns_Fther_only_brn_os,Ancest_ns_Mther_only_brn_os,Ancest_ns_Bth_prnt_brn_Aus,Ancest_ns_bp_ns,Ancest_ns_Tot_R,Tot_P_Bth_parnts_brn_os,Tot_P_Fther_only_brn_os,Tot_P_Mther_only_brn_os,Tot_P_Bth_prnts_brn_Aus,Tot_P_bp_ns,Tot_P_Tot_R
507,5306,21263,17655,86935,901,132061,87,608,410,7202,132,8434,19647,461,899,620,107,21736,3325,879,402,2289,53,6951,4130,1236,894,2391,42,8686,64924,19318,15819,71882,1185,173126,8287,104,617,125,21,9165,2012,278,260,515,8,3068,5093,1230,1042,5741,79,13181,648,263,164,754,14,1848,529,102,68,191,6,894,8902,472,273,331,24,10004,13650,3292,2646,19303,218,39105,10033,3489,1674,11007,173,26374,1588,23,91,30,0,1730,349,87,65,87,6,598,260,57,37,194,3,558,419,146,72,340,10,987,5291,713,460,212,43,6715,2989,1108,721,345,21,5186,1893,360,316,757,21,3333,912,74,128,145,10,1262,662,83,31,9,3,793,16211,4246,3214,17746,203,41624,1846,131,89,149,13,2226,4786,537,459,159,32,5968,1788,178,136,460,14,2580,900,97,48,63,5,1113,1170,70,131,23,4,1398,2656,482,327,996,18,4481,38157,4196,4240,4896,350,51847,1931,222,194,1209,17577,21131,184194,37539,30219,160206,20494,432650
509,1053,5541,5021,41195,745,53562,7,275,124,4745,127,5276,600,27,54,141,10,835,152,66,46,271,12,536,1527,437,276,927,24,3194,14633,5416,4761,34501,824,60136,1749,15,134,32,17,1941,344,49,40,179,0,610,1382,339,402,2721,63,4902,100,40,14,131,4,294,127,26,16,45,0,212,539,43,26,63,9,675,2480,837,695,7610,147,11766,1095,482,233,2245,46,4096,46,5,10,4,0,65,15,7,4,16,0,38,39,11,5,43,0,108,73,21,11,51,4,153,731,116,121,40,27,1032,676,321,209,107,11,1330,549,110,81,336,12,1087,98,8,20,38,3,174,41,5,0,4,0,47,3351,1103,977,7696,128,13255,96,11,5,17,0,134,805,72,80,34,3,992,166,17,16,86,3,288,51,8,7,7,0,73,155,6,4,6,3,176,551,106,108,374,3,1134,4641,701,703,1319,111,7471,297,75,69,708,11862,13011,30227,9527,8194,74589,13688,136222
510,877,3637,3424,26099,288,34323,48,606,280,19855,437,21226,1154,61,79,254,14,1562,215,81,49,209,3,555,922,330,170,570,20,2011,10308,3409,2967,20942,386,37999,1889,33,185,71,7,2193,446,28,34,146,4,658,1071,293,226,2226,27,3842,136,52,30,162,0,388,93,23,17,32,0,173,1085,52,34,58,6,1230,2754,656,526,6136,83,10157,966,415,199,1632,21,3236,95,0,9,0,0,104,47,9,4,27,0,80,97,28,9,28,3,159,81,46,21,82,0,231,1659,166,124,81,27,2066,863,244,185,90,9,1386,296,72,57,183,3,611,110,10,16,53,0,194,158,10,12,3,6,187,2815,751,650,5317,56,9589,103,27,10,20,0,157,627,65,79,21,4,792,349,11,23,75,3,467,103,10,14,9,0,136,181,3,12,4,0,202,379,62,50,211,0,702,6255,767,772,2285,134,10217,366,47,38,565,26952,27958,28548,6891,5882,63336,28169,132822
511,956,4987,4198,37591,572,48308,42,349,183,9835,223,10634,901,49,58,166,12,1186,265,105,27,391,7,799,1054,334,211,582,15,2195,11906,4466,3646,29930,610,50551,1770,21,219,46,18,2073,372,43,37,169,6,626,1401,315,325,2778,41,4859,145,73,40,156,0,406,94,29,10,42,6,172,980,56,46,83,6,1166,2423,841,574,7878,91,11806,1137,512,246,2577,47,4524,86,0,5,4,0,94,31,8,7,16,0,57,79,21,15,64,0,181,67,50,14,70,0,202,1851,202,174,87,41,2355,983,308,206,103,18,1619,348,81,47,260,5,743,129,14,23,53,4,217,203,24,4,11,5,252,3034,1047,783,6986,95,11948,75,6,3,16,0,103,965,91,60,35,0,1152,284,34,17,116,0,464,90,3,15,10,0,118,400,11,31,0,0,435,407,117,71,309,0,914,6136,729,744,1595,93,9298,359,64,54,706,20896,22079,30540,8715,6909,73115,22394,141673
597,20,58,69,409,3,557,0,0,0,41,0,45,21,0,6,0,0,25,3,0,0,11,0,14,27,11,4,13,0,54,334,60,75,381,3,853,47,0,0,0,0,46,8,0,0,0,0,11,24,11,0,56,0,97,0,3,0,5,0,10,3,0,0,0,0,5,17,0,0,0,0,17,97,8,6,142,0,259,32,12,6,36,0,73,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,5,31,0,0,0,0,36,18,0,4,0,0,29,9,0,0,0,0,14,12,0,0,0,0,12,5,0,0,0,0,5,132,15,11,106,0,266,3,0,0,0,0,0,9,0,0,0,0,6,6,0,0,0,0,6,5,0,0,0,0,5,5,0,0,0,0,5,7,3,0,7,0,16,139,9,6,16,0,176,17,0,0,7,1357,1376,803,107,119,850,1369,3250
601,1177,8399,5745,76358,864,92544,36,306,141,9498,121,10105,8252,136,271,349,32,9039,382,132,43,243,11,809,1863,760,487,1764,16,4886,14038,8171,5584,75586,1089,104475,1207,52,294,51,9,1609,505,112,84,403,9,1122,2232,820,531,5438,62,9087,887,247,88,690,14,1921,245,132,30,163,6,575,3518,102,98,132,4,3857,2663,1674,1042,20694,231,26300,1546,641,218,2167,35,4606,553,20,66,37,3,675,120,42,19,93,0,277,37,14,4,20,0,74,113,72,28,157,0,371,203,121,65,115,0,502,502,295,182,208,3,1190,1057,362,158,909,8,2497,341,51,44,147,3,586,40,23,13,5,0,82,3369,1995,1341,16262,136,23101,191,39,17,55,0,303,547,101,85,44,0,775,445,58,39,153,4,697,385,21,8,26,3,434,1003,18,21,22,3,1068,613,194,128,620,8,1557,17377,1959,1432,3513,171,24458,681,93,52,1542,9537,11910,55287,15364,10341,152955,11790,245742
602,637,4443,3366,53549,782,62773,14,163,95,5061,86,5414,1734,58,90,288,12,2170,99,41,13,93,0,242,1437,506,399,1303,15,3657,8541,4241,3167,50550,846,67341,645,16,205,36,5,906,229,41,24,265,5,565,1132,460,269,3443,48,5352,150,56,17,148,7,376,143,60,17,67,0,296,1154,50,43,42,0,1293,1525,751,501,11538,117,14436,633,390,92,1206,22,2340,155,8,17,9,6,187,39,16,3,27,0,97,16,4,3,11,0,34,70,41,13,104,7,231,167,75,45,73,0,369,284,147,104,95,3,625,392,113,62,305,4,872,168,22,12,43,3,248,39,16,8,8,0,71,2080,1031,740,10587,98,14534,47,13,7,20,0,89,256,36,43,21,6,362,165,19,20,101,7,304,143,13,8,8,0,174,255,11,26,5,0,297,353,72,59,279,3,778,7608,773,704,1524,86,10691,297,45,55,1210,6489,8097,25220,7891,5872,102991,8257,150226
603,161,1204,958,14286,264,16871,12,49,39,2572,47,2710,202,3,26,31,0,268,34,7,5,24,0,70,377,116,73,205,6,765,3194,1229,893,13188,353,18856,115,0,22,8,0,148,138,23,11,61,0,226,453,142,92,992,25,1705,35,12,9,29,0,87,45,16,6,20,0,90,78,10,4,11,0,108,596,255,170,3602,53,4674,191,67,19,230,7,505,37,4,7,0,0,47,19,3,3,6,0,28,3,0,0,0,0,6,30,4,11,22,0,73,59,17,9,17,0,105,103,41,26,34,0,209,129,36,18,91,0,280,40,5,4,6,0,66,5,0,0,5,0,10,774,308,203,2689,38,4011,10,3,0,3,0,13,67,15,15,7,0,104,73,0,11,21,0,106,13,0,0,0,0,16,28,5,9,0,3,35,139,23,17,123,5,305,1189,279,225,563,26,2276,57,18,16,338,2538,2964,6489,2227,1648,27944,3197,41502
604,433,2974,2231,45134,734,51502,23,201,99,8175,107,8599,616,25,34,153,7,834,65,46,9,54,0,177,1004,337,232,788,12,2370,5902,2735,2038,39259,855,50797,494,12,160,41,6,722,149,18,18,159,6,347,745,271,138,2402,36,3598,86,45,9,100,5,244,91,32,11,44,0,179,500,24,28,54,9,609,1035,481,313,8837,121,10791,240,151,42,580,8,1020,51,0,4,9,0,68,26,18,0,20,0,62,15,3,0,5,0,24,82,29,7,60,0,176,147,51,47,39,3,282,287,133,84,112,5,624,195,62,23,173,0,459,82,10,11,54,0,159,34,7,0,8,0,55,1495,664,486,7796,109,10549,34,12,0,14,0,58,184,16,12,14,0,224,111,5,5,65,5,193,70,4,11,19,0,112,97,3,12,0,0,111,237,66,41,225,0,577,3092,492,385,1385,69,5422,156,51,30,1108,5460,6801,14382,5162,3785,84568,7130,115026
697,0,10,7,85,0,103,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,12,17,83,0,127,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,6,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,4,4,22,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,22,5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,19,0,0,0,0,110,110,44,19,22,166,110,366
701,1559,4625,4688,32601,339,43817,73,699,384,11568,428,13152,4629,207,348,793,41,6021,121,51,27,116,5,320,824,339,223,665,14,2074,9286,3768,3479,26193,399,43131,5834,123,604,231,27,6824,472,69,74,244,0,864,1395,491,444,3928,39,6304,2054,643,301,1069,32,4100,168,39,23,61,3,288,3886,79,59,57,7,4099,2419,923,793,9095,87,13320,1173,433,192,1769,19,3589,337,5,35,8,3,381,77,14,8,50,3,162,35,10,3,19,0,69,109,60,28,205,4,409,645,125,143,112,4,1028,551,271,153,107,14,1096,373,103,61,273,3,816,171,24,32,86,0,313,145,29,6,34,6,221,2253,916,793,7624,65,11653,76,13,0,29,0,131,398,73,46,30,3,544,520,31,28,111,9,701,536,29,26,29,3,629,1300,35,102,26,5,1477,341,70,76,339,0,838,17566,1320,1683,3402,191,24164,714,57,53,618,15814,17260,50141,9018,8466,68296,17229,153156
702,489,1809,1632,16082,215,20232,26,336,183,42952,620,44111,762,35,57,235,9,1099,60,14,7,40,0,126,540,153,102,254,13,1057,4309,1703,1389,13290,231,20930,1194,17,164,38,10,1424,248,28,23,96,3,401,887,237,173,2080,24,3409,117,53,21,109,3,297,60,22,9,34,0,133,1236,21,15,25,5,1302,1129,431,317,4713,65,6652,511,179,84,679,19,1478,105,0,15,0,0,123,20,10,0,32,0,61,12,4,0,10,0,31,58,35,10,47,4,156,539,90,68,56,9,762,357,98,64,37,5,562,182,29,31,124,3,378,80,11,10,26,0,133,187,15,7,8,3,223,1121,430,318,3894,50,5809,33,0,0,7,0,46,214,21,30,15,0,279,188,11,13,42,0,245,125,7,0,9,0,144,247,10,7,12,8,277,131,40,24,163,3,362,5391,512,461,1350,111,7821,267,17,21,510,12280,13097,16729,3638,2982,70845,13483,107676
797,0,18,13,83,0,111,0,0,3,4,0,14,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,0,4,39,14,13,77,3,147,5,0,0,0,0,5,0,0,0,0,0,5,4,0,0,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,15,3,3,27,0,48,0,5,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,16,5,5,25,0,57,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,22,3,0,3,0,27,0,0,0,0,149,149,99,35,21,172,155,482
801,4901,18068,15282,103805,619,142668,130,518,305,7583,68,8604,22770,669,1375,1176,108,26096,3165,554,284,1567,30,5598,2806,1277,833,2861,22,7793,25766,15554,12276,90310,638,144548,6064,192,785,231,28,7301,1479,360,281,983,11,3110,4967,1841,1434,10713,84,19030,2557,628,338,1991,21,5537,930,274,194,599,5,2004,19381,396,346,274,26,20438,5850,3961,3032,39303,202,52337,5394,1871,973,6931,67,15229,3094,57,257,59,3,3472,810,264,107,436,0,1625,907,171,81,288,8,1451,628,270,206,854,14,1966,758,248,183,200,9,1396,1252,700,527,378,11,2866,2530,523,481,1430,17,4984,1203,165,188,426,11,1990,762,169,70,39,10,1043,6982,4249,3398,30410,156,45191,1506,242,135,295,12,2197,1377,237,232,125,6,1978,2113,266,212,491,23,3096,1899,136,149,127,8,2328,5305,155,326,139,29,5949,1172,475,319,1648,11,3615,57698,5482,5430,7148,318,76081,2257,180,128,1335,16337,20229,167280,33677,27758,205280,18305,452305
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,44,158,131,898,8,1240,3,4,0,149,0,158,339,14,16,29,0,390,0,4,0,6,0,15,22,4,12,14,0,55,398,110,103,517,22,1147,66,0,8,0,4,73,12,4,4,10,0,24,36,9,7,60,0,110,0,0,0,3,0,8,6,0,0,0,0,3,26,0,4,0,0,33,84,28,18,148,8,285,19,4,6,12,0,44,8,0,0,0,0,8,3,0,0,3,0,6,3,0,0,0,0,3,5,4,0,0,0,12,40,10,6,5,0,54,86,23,33,5,0,150,9,5,0,0,0,15,6,4,3,0,0,11,8,0,0,0,0,7,109,20,22,165,4,328,5,0,0,0,0,5,24,0,0,0,0,26,15,0,0,3,0,17,0,0,0,0,0,0,10,0,0,0,0,10,7,3,0,7,0,21,448,236,220,698,23,1627,17,7,4,27,1068,1122,1478,412,392,2008,1125,5425
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
