SA4_CODE_2021,M_Emp_wrk_Ft_15_19,M_Emp_wrk_Ft_20_24,M_Emp_wrk_Ft_25_34,M_Emp_wrk_Ft_35_44,M_Emp_wrk_Ft_45_54,M_Emp_wrk_Ft_55_64,M_Emp_wrk_Ft_65_74,M_Emp_wrk_Ft_75_84,M_Emp_wrk_Ft_85_yr_over,M_Emp_wrk_Ft_Tot,M_Emp_wrk_Pt_15_19,M_Emp_wrk_Pt_20_24,M_Emp_wrk_Pt_25_34,M_Emp_wrk_Pt_35_44,M_Emp_wrk_Pt_45_54,M_Emp_wrk_Pt_55_64,M_Emp_wrk_Pt_65_74,M_Emp_wrk_Pt_75_84,M_Emp_wrk_Pt_85_yr_over,M_Emp_wrk_Pt_Tot,M_Emp_a_f_wrk_15_19,M_Emp_a_f_wrk_20_24,M_Emp_a_f_wrk_25_34,M_Emp_a_f_wrk_35_44,M_Emp_a_f_wrk_45_54,M_Emp_a_f_wrk_55_64,M_Emp_a_f_wrk_65_74,M_Emp_a_f_wrk_75_84,M_Emp_a_f_wrk_85_yr_over,M_Emp_a_f_wrk_Tot,M_Hr_wrk_ns_15_19,M_Hr_wrk_ns_20_24,M_Hr_wrk_ns_25_34,M_Hr_wrk_ns_35_44,M_Hr_wrk_ns_45_54,M_Hr_wrk_ns_55_64,M_Hr_wrk_ns_65_74,M_Hr_wrk_ns_75_84,M_Hr_wrk_ns_85_yr_over,M_Hr_wrk_ns_Tot,M_Tot_emp_15_19,M_Tot_emp_20_24,M_Tot_emp_25_34,M_Tot_emp_35_44,M_Tot_emp_45_54,M_Tot_emp_55_64,M_Tot_emp_65_74,M_Tot_emp_75_84,M_Tot_emp_85_yr_over,M_Tot_emp_Tot,M_UE_lk_fr_Ft_wrk_15_19,M_UE_lk_fr_Ft_wrk_20_24,M_UE_lk_fr_Ft_wrk_25_34,M_UE_lk_fr_Ft_wrk_35_44,M_UE_lk_fr_Ft_wrk_45_54,M_UE_lk_fr_Ft_wrk_55_64,M_UE_lk_fr_Ft_wrk_65_74,M_UE_lk_fr_Ft_wrk_75_84,M_UE_lk_for_Ft_wrk_85_over,M_UE_looking_for_Ft_wk_Tot,M_UE_lk_for_Pt_wk_15_19,M_UE_lk_for_Pt_wk_20_24,M_UE_lk_for_Pt_wk_25_34,M_UE_lk_for_Pt_wk_35_44,M_UE_lk_for_Pt_wk_45_54,M_UE_lk_for_Pt_wk_55_64,M_UE_lk_for_Pt_wk_65_74,M_UE_lk_for_Pt_wk_75_84,M_UE_looking_for_Pt_wk_85_ov,M_UE_lk_for_Pt_wrk_Tot,M_Tot_unemp_15_19,M_Tot_unemp_20_24,M_Tot_unemp_25_34,M_Tot_unemp_35_44,M_Tot_unemp_45_54,M_Tot_unemp_55_64,M_Tot_unemp_65_74,M_Tot_unemp_75_84,M_Tot_unemp_85_yr_over,M_Tot_unemp_Total,M_Tot_LF_15_19_yr,M_Tot_LF_20_24_yr,M_Tot_LF_25_34_yr,M_Tot_LF_35_44_yr,M_Tot_LF_45_54_yr,M_Tot_LF_55_64_yr,M_Tot_LF_65_74_yr,M_Tot_LF_75_84_yr,M_Tot_LF_85_yr_over,M_Tot_LF_Tot,M_NILF_15_19_yr,M_NILF_20_24_yr,M_NILF_25_34_yr,M_NILF_35_44_yr,M_NILF_45_54_yr,M_NILF_55_64_yr,M_NILF_65_74_yr,M_NILF_75_84_yr,M_NILF_85_yr_over,M_NILF_Tot,M_LF_st_ns_15_19,M_LF_st_ns_20_24,M_LF_st_ns_25_34,M_LF_st_ns_35_44,M_LF_st_ns_45_54,M_LF_st_ns_55_64,M_LF_st_ns_65_74,M_LF_st_ns_75_84,M_LF_st_ns_85_yr_over,M_LF_st_ns_Total,M_Tot_15_19_yr,M_Tot_20_24_yr,M_Tot_25_34_yr,M_Tot_35_44_yr,M_Tot_45_54_yr,M_Tot_55_64_yr,M_Tot_65_74_yr,M_Tot_75_84_yr,M_Tot_85_yr_over,M_Tot_Tot,F_Emp_wrk_Ft_15_19,F_Emp_wrk_Ft_20_24,F_Emp_wrk_Ft_25_34,F_Emp_wrk_Ft_35_44,F_Emp_wrk_Ft_45_54,F_Emp_wrk_Ft_55_64,F_Emp_wrk_Ft_65_74,F_Emp_wrk_Ft_75_84,F_Emp_wrk_Ft_85_yr_over,F_Emp_wrk_Ft_Tot,F_Emp_wrk_Pt_15_19,F_Emp_wrk_Pt_20_24,F_Emp_wrk_Pt_25_34,F_Emp_wrk_Pt_35_44,F_Emp_wrk_Pt_45_54,F_Emp_wrk_Pt_55_64,F_Emp_wrk_Pt_65_74,F_Emp_wrk_Pt_75_84,F_Emp_wrk_Pt_85ov,F_Emp_wrk_Pt_Tot,F_Emp_a_f_wrk_15_19,F_Emp_a_f_wrk_20_24,F_Emp_a_f_wrk_25_34,F_Emp_a_f_wrk_35_44,F_Emp_a_f_wrk_45_54,F_Emp_a_f_wrk_55_64,F_Emp_a_f_wrk_65_74,F_Emp_a_f_wrk_75_84,F_Emp_a_f_wrk_85ov,F_Emp_a_f_wrk_Tot,F_Hr_wrk_ns_15_19,F_Hr_wrk_ns_20_24,F_Hr_wrk_ns_25_34,F_Hr_wrk_ns_35_44,F_Hr_wrk_ns_45_54,F_Hr_wrk_ns_55_64,F_Hr_wrk_ns_65_74,F_Hr_wrk_ns_75_84,F_Hr_wrk_ns_85_yr_over,F_Hr_wrk_ns_Tot,F_Tot_emp_15_19_yr,F_Tot_emp_20_24_yr,F_Tot_emp_25_34_yr,F_Tot_emp_35_44_yr,F_Tot_emp_45_54_yr,F_Tot_emp_55_64_yr,F_Tot_emp_65_74_yr,F_Tot_emp_75_84_yr,F_Tot_emp_85_yr_over,F_Tot_emp_Tot,F_UE_lk_fr_Ft_wrk_15_19,F_UE_lk_fr_Ft_wrk_20_24,F_UE_lk_fr_Ft_wrk_25_34,F_UE_lk_fr_Ft_wrk_35_44,F_UE_lk_fr_Ft_wrk_45_54,F_UE_lk_fr_Ft_wrk_55_64,F_UE_lk_fr_Ft_wrk_65_74,F_UE_lk_fr_Ft_wrk_75_84,F_UE_lk_for_Ft_wrk_85_over,F_UE_looking_for_Ft_wk_Tot,F_UE_lk_for_Pt_wk_15_19,F_UE_lk_for_Pt_wk_20_24,F_UE_lk_for_Pt_wk_25_34,F_UE_lk_for_Pt_wk_35_44,F_UE_lk_for_Pt_wk_45_54,F_UE_lk_for_Pt_wk_55_64,F_UE_lk_for_Pt_wk_65_74,F_UE_lk_for_Pt_wk_75_84,F_UE_looking_for_Pt_wk_85_ov,F_UE_lk_for_Pt_wrk_Tot,F_Tot_unemp_15_19,F_Tot_unemp_20_24,F_Tot_unemp_25_34,F_Tot_unemp_35_44,F_Tot_unemp_45_54,F_Tot_unemp_55_64,F_Tot_unemp_65_74,F_Tot_unemp_75_84,F_Tot_unemp_85_yr_over,F_Tot_unemp_Total
122,673,2481,8661,11904,13381,8201,1700,165,15,47176,2015,2209,2378,2172,2512,2825,1801,462,35,16401,759,726,673,621,671,699,326,71,9,4556,24,85,198,207,144,94,31,13,4,800,3478,5499,11909,14900,16698,11826,3863,704,56,68927,58,138,279,259,370,324,53,3,0,1492,350,168,111,62,69,120,69,9,0,957,411,308,392,318,444,444,117,16,0,2449,3885,5804,12296,15219,17145,12271,3978,719,62,71380,4317,1103,1072,996,1479,3089,6879,6369,2378,27679,224,188,522,572,521,457,347,349,305,3480,8430,7099,13890,16786,19137,15809,11208,7430,2741,102536,191,1909,7360,7365,8895,4785,806,50,3,31369,2195,2335,3323,5936,6377,5044,1866,284,12,27376,1037,883,1350,1356,1020,859,361,51,4,6912,35,65,169,153,132,103,24,17,9,701,3457,5196,12206,14806,16424,10783,3058,398,30,66357,26,96,177,188,228,141,13,0,0,872,305,126,121,162,200,177,48,4,0,1139,327,222,295,354,428,319,61,4,0,2013
123,1031,3129,10050,12043,10214,7081,1452,77,7,45071,1779,1866,2759,2747,2265,1855,898,135,0,14303,807,1214,1913,1626,1304,1174,374,40,0,8449,79,164,406,371,248,161,50,10,0,1493,3700,6372,15122,16780,14026,10267,2775,264,6,69312,220,400,629,533,424,299,55,3,0,2560,379,190,132,75,84,103,32,10,0,1004,595,583,765,610,508,403,87,7,0,3565,4296,6959,15890,17396,14534,10671,2862,267,6,72875,5126,2019,2634,2679,2687,4069,8272,4665,1097,33235,484,473,1032,1099,826,607,478,457,202,5665,9911,9445,19557,21171,18038,15352,11614,5392,1303,111781,477,2473,7243,7608,7113,4327,680,20,0,29947,2309,2381,4848,5737,4473,3505,929,62,7,24246,847,994,2139,1560,1163,1052,269,20,0,8045,64,141,296,242,147,115,43,8,0,1060,3698,5988,14533,15145,12897,8988,1918,119,11,63292,139,255,398,333,291,168,16,0,0,1608,359,244,339,347,193,146,28,0,0,1664,503,501,742,682,480,310,50,0,0,3269
124,1236,3923,11974,13494,12139,8596,1767,125,5,53259,2127,2398,3336,2990,2687,2650,1393,234,16,17824,874,1029,1699,1362,1149,1158,434,48,9,7747,100,185,427,324,255,167,36,10,0,1527,4340,7528,17434,18177,16225,12573,3627,420,37,80353,234,447,652,467,414,400,69,0,0,2684,360,202,171,100,91,120,58,12,0,1126,595,646,827,567,506,520,125,10,0,3808,4931,8177,18265,18743,16735,13093,3757,431,37,84161,5085,1807,2676,2495,2945,4686,10350,6083,1581,37705,535,577,1273,1103,974,766,625,527,246,6628,10554,10562,22210,22341,20653,18546,14731,7047,1860,128494,551,2970,8588,8628,8878,5568,884,33,4,36104,2693,2693,5364,6333,5541,4727,1452,149,13,28959,1081,1142,2467,1726,1284,1182,366,38,0,9286,59,120,315,219,146,98,37,13,6,1014,4384,6924,16734,16905,15842,11580,2740,231,18,75358,145,247,355,300,301,216,18,0,0,1581,422,223,296,257,192,193,43,3,0,1635,562,471,649,558,497,413,63,3,0,3214
125,396,3540,19247,21173,12153,8055,1748,108,4,66421,1682,4718,7397,4691,3093,2684,1151,172,16,25620,750,1794,3554,2835,2245,1973,597,61,5,13814,64,431,1208,738,393,264,71,17,6,3195,2897,10486,31405,29440,17887,12979,3563,359,34,109048,177,748,1819,1327,911,735,115,4,0,5837,438,788,682,268,215,264,91,11,3,2759,615,1536,2500,1597,1125,996,206,14,3,8597,3512,12022,33905,31035,19012,13979,3770,373,37,117642,8738,5732,10067,7926,7022,8431,11856,7838,2663,70274,779,1508,3867,2935,1874,1510,1099,777,560,14909,13027,19264,47841,41898,27909,23914,16721,8983,3259,202822,270,3650,15414,12770,9079,5526,896,31,0,47639,2024,4561,7953,7239,5275,3787,1107,107,7,32063,746,1387,2972,2263,1584,1427,360,37,0,10782,67,294,726,438,238,191,35,14,5,2018,3110,9889,27064,22716,16178,10930,2408,197,16,92500,93,419,1185,854,498,330,29,0,0,3411,511,597,788,605,384,344,54,0,0,3274,602,1016,1977,1458,877,676,79,0,0,6685
126,160,1768,9017,10402,7633,4965,1153,107,5,35223,904,1772,2467,1877,1506,1623,979,194,19,11351,402,699,848,669,538,590,217,45,5,4010,18,96,282,205,112,88,23,4,3,836,1485,4340,12615,13156,9798,7271,2378,350,29,51421,39,174,442,414,335,258,60,0,0,1728,248,251,173,79,61,105,60,12,0,985,282,431,615,498,400,368,116,12,0,2713,1774,4769,13229,13655,10193,7631,2488,358,29,54135,3319,1600,1761,1358,1369,2740,5379,3736,1656,22917,124,255,740,589,405,373,273,244,250,3248,5219,6620,15735,15599,11968,10743,8139,4337,1937,80299,86,1459,8140,7059,5510,3374,582,32,0,26242,1129,1979,3052,3921,3189,2721,942,133,5,17069,487,778,1244,987,634,574,202,21,3,4926,13,57,170,157,67,57,19,6,5,552,1724,4270,12605,12121,9395,6724,1748,190,14,48790,22,129,377,326,223,128,16,0,0,1213,202,215,247,263,182,145,29,4,0,1291,227,340,626,590,403,269,41,4,0,2503
127,770,4003,13905,14155,11700,8653,1663,91,0,54953,2021,2973,4143,3635,3273,2691,962,117,9,19816,1061,1926,3144,2664,2650,2308,642,55,7,14456,137,306,728,534,433,307,68,10,3,2520,3994,9203,21922,20990,18053,13958,3331,273,24,91741,281,785,1246,994,860,679,93,0,0,4934,602,474,336,239,231,342,91,6,0,2317,890,1263,1584,1225,1089,1014,183,9,3,7253,4874,10464,23503,22215,19145,14975,3510,281,23,98991,10800,5224,7415,7510,8204,10606,13268,7578,2272,72878,893,994,2139,2065,1621,1518,1058,807,556,11656,16573,16682,33054,31792,28969,27100,17836,8669,2856,183524,444,3830,11177,9449,8644,5102,736,26,0,39411,2449,3524,5836,6469,5526,3822,883,51,6,28577,1020,1610,2845,2155,1855,1511,328,31,0,11354,80,264,496,349,309,170,51,5,0,1723,3993,9219,20357,18423,16332,10609,1996,118,9,81058,140,416,637,547,530,340,31,0,0,2648,654,493,510,481,485,383,48,3,0,3057,793,912,1142,1033,1018,726,74,4,0,5705
128,812,2635,8201,10139,10309,6780,1404,118,7,40401,1676,1755,1860,1843,1993,2121,1266,270,19,12805,664,716,820,691,743,819,349,63,5,4872,29,60,199,190,122,90,38,12,3,745,3187,5169,11082,12864,13172,9805,3053,460,37,58823,79,175,277,209,271,257,33,0,0,1304,311,129,78,49,55,110,57,11,0,797,387,301,352,251,325,374,89,11,0,2095,3580,5471,11432,13116,13498,10175,3144,474,41,60923,3470,903,863,929,1347,3137,7305,5478,2106,25524,158,169,434,467,423,319,261,295,292,2816,7203,6540,12726,14512,15260,13631,10705,6244,2439,89266,274,2181,6408,6089,6976,4057,664,45,0,26691,2023,2025,3082,5474,5251,4283,1395,148,13,23700,864,817,1504,1251,1004,932,328,33,3,6740,26,46,149,121,89,77,24,5,7,547,3191,5077,11148,12933,13316,9348,2409,234,22,57672,25,93,139,127,168,96,7,3,0,658,287,97,107,144,140,148,46,4,0,970,313,190,245,270,307,247,42,3,0,1627
197,0,0,0,4,11,7,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,10,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,10,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,10,4,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,718,2124,6067,6426,6567,4885,1039,128,15,27959,1415,1154,1529,1138,1304,1649,1023,194,18,9434,202,158,269,200,268,387,143,21,4,1652,60,82,173,110,145,107,49,21,0,744,2399,3513,8034,7869,8283,7031,2256,371,39,39796,94,191,341,238,228,199,23,0,0,1313,239,116,124,68,69,88,57,3,0,763,334,300,460,310,293,287,83,5,0,2076,2729,3814,8492,8177,8576,7321,2336,374,39,41869,2227,685,1090,1067,1629,2938,6897,4431,1333,22291,282,311,580,551,628,585,587,428,231,4197,5234,4809,10166,9798,10833,10840,9823,5241,1609,68360,244,1234,3522,3303,4157,2780,429,34,3,15717,1893,1900,3280,4101,3888,3615,1039,97,8,19816,265,250,754,477,343,406,138,25,0,2666,57,55,119,82,92,69,45,13,8,542,2460,3447,7680,7960,8486,6874,1658,167,16,38743,67,90,159,127,132,90,12,0,0,689,244,125,155,158,144,134,30,4,0,979,314,208,318,282,278,222,36,3,0,1672
202,631,1976,5785,6131,6344,4681,1095,126,16,26783,1401,1053,1331,1222,1259,1689,1089,221,18,9281,172,155,242,245,262,376,142,17,3,1619,54,68,142,117,134,108,39,22,11,692,2255,3257,7508,7715,8002,6849,2364,383,46,38375,93,178,243,179,199,181,23,0,0,1087,250,105,103,44,69,101,43,5,0,725,341,281,339,225,269,277,71,5,0,1808,2600,3541,7850,7938,8269,7129,2431,391,46,40181,1939,718,1062,1028,1359,2778,6732,4442,1483,21539,255,255,584,573,629,612,547,405,235,4078,4792,4511,9489,9533,10256,10518,9711,5237,1756,65802,210,1227,3375,3214,4048,2714,438,41,0,15263,1909,1704,3195,4102,3806,3687,1130,109,9,19639,242,244,735,458,352,472,143,15,5,2653,51,61,116,97,93,80,40,21,7,565,2410,3234,7414,7864,8293,6952,1746,186,21,38120,42,71,123,89,104,96,13,0,0,538,254,97,134,114,116,156,30,3,0,906,289,164,263,208,219,250,45,3,3,1444
203,1021,3903,13501,13951,12915,8717,1730,177,14,55928,2810,2852,3360,2374,2287,2918,1951,332,22,18909,376,425,563,519,509,621,276,42,4,3333,72,150,314,257,228,157,75,28,4,1294,4288,7330,17736,17104,15942,12415,4030,575,44,79470,153,371,564,343,423,309,55,0,0,2225,569,270,219,111,97,172,61,8,0,1510,724,645,778,447,519,476,119,8,0,3732,5011,7975,18521,17553,16457,12893,4155,592,44,83200,4052,1504,2168,1813,2287,4703,11677,7665,2602,38474,393,526,1057,852,880,762,735,614,354,6169,9452,10013,21748,20215,19622,18359,16565,8870,3005,127836,312,2399,8418,6962,7779,4793,636,40,4,31346,3751,4177,6811,8738,7680,6626,2010,163,11,39965,567,591,1616,1117,646,751,246,21,0,5565,73,119,256,200,181,130,48,17,14,1035,4698,7287,17111,17014,16277,12302,2937,243,27,77906,71,163,276,218,230,150,13,5,0,1133,539,277,315,291,254,210,58,9,0,1945,609,440,585,509,486,359,73,16,0,3081
204,1082,2499,6354,6629,7171,6076,1758,325,18,31916,1539,952,1395,1110,1332,1966,1484,327,47,10157,231,155,262,307,351,506,213,39,9,2074,78,102,198,181,186,136,91,43,9,1020,2930,3711,8212,8229,9043,8680,3553,737,81,45177,96,150,249,158,198,206,50,0,0,1104,188,73,76,39,61,112,46,8,0,601,284,222,322,197,260,316,96,5,0,1710,3213,3930,8534,8426,9302,9002,3647,749,79,46880,2140,590,843,938,1421,3199,7735,5153,1638,23647,386,444,728,730,797,865,790,474,201,5418,5732,4966,10109,10096,11522,13059,12170,6366,1923,75955,399,1413,3513,3668,4726,3441,703,98,5,17969,1953,1558,3264,4065,4209,4314,1536,186,16,21101,337,228,780,433,405,593,209,29,7,3025,107,98,150,124,150,106,65,33,10,842,2802,3307,7715,8285,9492,8459,2507,345,34,42940,40,67,109,100,128,102,9,0,0,559,183,81,115,106,127,153,30,0,0,800,222,147,225,207,255,258,39,0,0,1362
205,1238,3353,9780,9636,10045,8626,2230,327,39,45269,2152,1372,1893,1835,2076,3037,2086,480,46,14973,301,198,412,428,469,744,328,47,11,2936,130,164,320,287,263,238,135,55,10,1603,3823,5082,12408,12183,12853,12643,4776,918,107,64785,211,359,522,361,459,476,83,4,0,2466,306,139,179,108,119,212,84,9,7,1164,518,492,699,470,568,689,166,10,3,3626,4342,5576,13112,12657,13428,13334,4937,927,113,68411,3348,1043,1858,1985,2618,6146,14530,9055,2597,43179,511,513,1114,1220,1174,1269,1300,900,485,8500,8200,7137,16078,15859,17226,20748,20763,10881,3196,120095,471,1994,5269,4836,6152,4474,871,92,9,24177,2936,2392,5294,6347,6668,6860,2196,262,19,32977,442,348,1206,731,590,874,273,37,6,4517,116,136,239,188,235,163,93,37,11,1217,3963,4866,12006,12110,13650,12384,3437,427,43,62882,100,168,252,167,218,188,17,0,0,1110,343,142,251,226,250,267,57,7,3,1545,444,309,498,394,471,455,70,7,0,2652
206,426,6653,47885,34302,22511,13500,3155,383,18,128824,2813,8774,14653,6577,4467,4263,2761,671,51,45032,550,1373,2344,1212,750,674,281,47,12,7230,53,339,982,464,269,159,60,31,4,2365,3838,17144,65865,42551,27985,18591,6262,1131,83,183458,104,826,2028,1265,1048,755,115,11,0,6159,910,1369,1061,344,238,317,129,21,0,4410,1020,2194,3094,1616,1285,1076,250,36,0,10562,4860,19339,68952,44166,29269,19670,6514,1169,86,194019,5998,5837,6128,3553,3992,6517,11237,8267,3236,54768,588,1725,4959,3179,2203,1780,1228,827,475,16966,11438,26905,80049,50899,35465,27964,18977,10266,3802,265753,207,6630,44519,24042,16896,9140,1590,98,0,103133,3974,11731,19718,12604,9582,7345,2971,375,21,68313,773,1834,3527,2405,866,821,325,55,7,10611,57,343,791,364,219,149,48,16,10,1998,5019,20537,68558,39420,27566,17453,4933,538,38,184047,83,575,1589,808,630,374,52,7,0,4115,1021,1443,1153,561,510,406,119,9,0,5227,1105,2023,2744,1367,1138,783,162,11,0,9343
207,309,3488,14230,15783,16217,11242,2598,299,8,64176,2898,5266,4459,2858,2770,3262,2459,652,62,24682,510,631,586,454,403,470,246,46,10,3365,47,160,399,243,214,132,45,27,3,1267,3759,9541,19684,19340,19610,15110,5343,1020,85,93485,70,359,697,538,552,459,82,12,0,2763,807,666,350,151,148,202,105,17,0,2453,878,1021,1052,685,699,665,184,28,0,5219,4636,10568,20732,20017,20312,15769,5532,1047,86,98700,7121,2881,2465,1817,2426,4640,9813,9154,4300,44611,274,499,1076,756,704,498,447,428,320,4994,12034,13940,24271,22590,23445,20909,15789,10623,4703,148307,98,2754,11846,10007,10686,6391,1107,71,4,42974,3712,5826,5929,7773,8586,6853,2578,409,26,41688,610,731,1133,1029,572,559,252,49,9,4948,43,144,257,216,155,125,36,26,9,1016,4460,9456,19172,19029,20000,13936,3972,544,53,90627,23,211,429,330,355,215,20,0,0,1587,876,503,379,407,379,311,72,5,0,2928,902,714,802,736,733,525,85,10,0,4506
208,533,3683,16652,20892,21351,13555,3173,295,32,80172,3471,4593,3845,2741,3082,3742,2925,726,68,25192,540,608,649,517,541,588,295,56,9,3808,53,124,357,326,245,137,63,19,11,1324,4594,9011,21507,24475,25216,18032,6452,1100,111,110498,77,342,689,521,673,555,101,0,3,2978,878,480,239,104,125,182,112,18,0,2133,954,822,927,622,800,743,214,22,4,5111,5550,9836,22440,25096,26018,18764,6665,1128,114,115607,6832,2115,1866,1548,2314,4597,10708,8766,3904,42647,281,384,1119,908,846,579,590,557,379,5642,12658,12332,25423,27554,29186,23935,17963,10451,4401,163899,184,2813,13753,12471,14244,7750,1361,79,4,52652,4498,5595,6354,10040,10663,8266,3192,379,23,49021,715,725,1586,1467,733,705,307,57,4,6304,40,124,304,262,217,158,60,19,9,1193,5434,9250,21996,24241,25863,16871,4920,536,48,109171,39,177,443,343,349,232,29,0,0,1605,882,387,301,367,416,335,95,11,0,2788,923,558,743,708,761,569,122,14,0,4394
209,1330,6102,23903,27717,22669,14340,2866,193,15,99137,3575,5196,6430,4986,4206,4088,2219,382,34,31125,505,622,974,863,751,838,311,52,3,4923,88,320,788,623,390,242,91,26,6,2584,5499,12244,32094,34195,28019,19520,5490,652,57,137763,239,707,1236,978,886,604,84,5,0,4730,1176,629,450,264,202,240,103,10,0,3075,1413,1331,1685,1238,1093,837,187,15,3,7809,6909,13580,33778,35433,29109,20355,5682,667,59,145571,8255,2912,3699,3385,4104,6849,14381,10117,3544,57246,614,863,1937,1690,1362,1091,896,743,469,9665,15781,17358,39412,40501,34577,28298,20954,11533,4077,212482,321,3864,16350,14601,13815,7794,1180,39,0,57964,5017,6676,10638,14017,11694,8651,2351,223,9,59274,718,898,2499,1879,911,950,314,32,0,8207,74,229,533,367,273,168,67,29,6,1735,6128,11673,30024,30867,26688,17560,3909,319,18,127178,131,365,758,572,484,289,17,4,3,2618,1145,541,668,694,536,401,67,6,3,4062,1272,906,1421,1268,1019,687,89,9,5,6684
210,1051,4858,19204,20070,15145,10242,1817,144,6,72533,2730,4044,5262,4025,3223,2835,1335,227,10,23694,389,408,756,637,601,598,191,39,0,3610,102,297,819,610,371,219,72,13,9,2509,4273,9599,26040,25342,19342,13895,3412,419,26,102348,244,688,1172,904,814,508,61,0,0,4394,921,443,325,248,199,254,72,5,4,2468,1169,1131,1499,1154,1007,759,131,8,4,6858,5442,10736,27537,26494,20349,14653,3546,424,23,109206,6866,2598,3452,3532,3846,5989,10279,7350,2769,46686,643,828,2148,1727,1294,939,594,521,253,8939,12947,14166,33142,31749,25486,21578,14419,8299,3043,164835,251,3001,12029,10213,9245,5445,715,30,0,40926,3503,4705,7830,9219,7558,5413,1374,124,3,39734,498,626,1908,1287,649,643,216,20,0,5848,80,231,476,335,215,146,51,16,0,1555,4337,8553,22248,21055,17679,11645,2357,183,9,88067,145,433,677,503,430,248,13,0,0,2446,924,469,641,618,458,274,50,0,0,3431,1068,903,1316,1122,888,513,55,3,0,5871
211,1592,6572,21016,25296,23921,16956,3469,245,16,99083,4454,4515,4296,3690,3898,4702,2981,582,32,29150,646,549,775,701,749,906,367,80,6,4791,89,215,491,428,343,209,83,18,16,1884,6781,11839,26573,30114,28925,22778,6902,928,67,134909,195,536,761,587,621,568,102,4,0,3371,1108,452,285,135,185,248,123,13,0,2556,1299,989,1046,723,808,821,228,16,3,5929,8079,12831,27619,30842,29726,23598,7129,947,70,140836,7567,2248,2448,2411,3227,6406,15742,11756,3956,55762,434,499,1169,1101,1090,810,684,693,501,6968,16078,15577,31238,34348,34038,30815,23549,13395,4522,203566,441,4020,13780,12898,14357,9095,1392,54,0,56034,5785,6291,8970,13686,13061,10580,3182,304,15,61879,859,812,2294,1619,1023,1072,379,56,0,8117,86,171,404,316,292,195,54,21,8,1545,7168,11294,25448,28516,28737,20945,5012,427,23,127574,110,268,402,420,371,293,22,0,0,1875,1102,436,400,562,458,401,90,8,0,3456,1211,700,802,977,832,692,109,11,0,5330
212,1993,10603,40195,43013,33424,21909,4228,282,19,155682,5852,9218,11543,8146,6481,5870,3022,559,41,50740,683,929,1350,1164,1046,975,410,63,11,6630,156,625,1687,1124,667,482,125,41,11,4924,8686,21378,54776,53442,41623,29240,7792,943,88,217966,387,1232,2184,1509,1296,1028,158,8,0,7803,2013,1296,741,363,317,423,182,16,5,5365,2399,2525,2921,1875,1617,1456,342,24,4,13161,11085,23904,57700,55316,43242,30692,8131,966,91,231131,14355,6148,6650,5648,6232,10319,20853,15683,5635,91510,1090,1818,4415,3137,2322,1776,1298,1099,556,17519,26527,31862,68771,64104,51790,42781,30282,17750,6291,340160,602,6710,24382,22436,20097,11530,1589,85,7,87440,7785,10839,17093,19437,15483,10894,3038,287,7,84872,899,1213,3547,2223,1307,1157,347,40,6,10732,150,431,966,670,517,287,94,32,15,3167,9432,19196,45991,44766,37402,23873,5074,447,38,186215,242,740,1363,1013,754,478,35,0,0,4641,2056,1193,1137,1136,816,621,110,9,0,7088,2306,1930,2504,2147,1576,1100,153,9,0,11723
213,1640,8815,39240,48276,32031,18887,3300,118,6,152298,5231,8390,12068,8689,6166,5138,2139,272,13,48108,676,857,1660,1499,1141,1009,359,43,3,7245,181,659,1846,1349,699,431,121,20,7,5312,7726,18725,54813,59810,40035,25464,5913,450,31,212966,458,1303,2484,2080,1597,1125,150,7,4,9214,1755,1107,815,456,363,483,155,16,0,5157,2215,2415,3301,2540,1966,1605,304,21,7,14372,9937,21138,58121,62348,42001,27074,6214,472,34,227342,12956,5171,7552,6828,6740,10199,19807,11417,3348,84021,1267,1855,4946,4111,2615,1850,1378,950,424,19399,24154,28167,70616,73291,51356,39123,27399,12835,3806,330751,475,5944,26576,26417,19947,9844,1195,33,0,90439,6909,9179,17087,19387,13935,9317,2093,152,3,78051,966,1226,3655,2814,1373,1144,297,20,0,11513,158,468,1099,772,517,255,72,18,16,3356,8507,16822,48419,49385,35766,20558,3655,219,17,183361,265,796,1925,1431,1131,655,65,0,0,6263,1729,1061,1562,1447,942,720,92,3,0,7565,1996,1858,3489,2872,2068,1371,164,8,0,13828
