SA4_CODE_2021,M_0_4_yr_Need_for_assist,M_0_4_yr_No_need_for_assist,M_0_4_yr_Need_for_assist_ns,M_0_4_yr_OS_vis,M_0_4_yr_Tot,M_5_14_yr_Need_for_assist,M_5_14_yr_No_need_for_assist,M_5_14_yr_Need_for_assist_ns,M_5_14_yr_OS_vis,M_5_14_yr_Tot,M_15_19_yr_Need_for_assist,M_15_19_No_need_for_assist,M_15_19_Need_for_assist_ns,M_15_19_yr_OS_vis,M_15_19_yr_Tot,M_20_24_yr_Need_for_assist,M_20_24_No_need_for_assist,M_20_24_Need_for_assist_ns,M_20_24_yr_OS_vis,M_20_24_yr_Tot,M_25_34_yr_Need_for_assist,M_25_34_No_need_for_assist,M_25_34_Need_for_assist_ns,M_25_34_yr_OS_vis,M_25_34_yr_Tot,M_35_44_yr_Need_for_assist,M_35_44_No_need_for_assist,M_35_44_Need_for_assist_ns,M_35_44_yr_OS_vis,M_35_44_yr_Tot,M_45_54_yr_Need_for_assist,M_45_54_No_need_for_assist,M_45_54_Need_for_assist_ns,M_45_54_yr_OS_vis,M_45_54_yr_Tot,M_55_64_yr_Need_for_assist,M_55_64_No_need_for_assist,M_55_64_Need_for_assist_ns,M_55_64_yr_OS_vis,M_55_64_yr_Tot,M_65_74_yr_Need_for_assist,M_65_74_No_need_for_assist,M_65_74_Need_for_assist_ns,M_65_74_yr_OS_vis,M_65_74_yr_Tot,M_75_84_yr_Need_for_assist,M_75_84_No_need_for_assist,M_75_84_Need_for_assist_ns,M_75_84_yr_OS_vis,M_75_84_yr_Tot,M_85_yr_over_Need_for_assist,M_85_over_No_need_for_assist,M_85_over_Need_for_assist_ns,M_85_over_OS_vis,M_85_yr_over_Tot,M_Tot_Need_for_assist,M_Tot_No_need_for_assist,M_Tot_Need_for_assist_ns,M_Tot_OS_vis,M_Tot_Tot,F_0_4_yr_Need_for_assist,F_0_4_yr_No_need_for_assist,F_0_4_yr_Need_for_assist_ns,F_0_4_yr_OS_vis,F_0_4_yr_Tot,F_5_14_yr_Need_for_assist,F_5_14_yr_No_need_for_assist,F_5_14_yr_Need_for_assist_ns,F_5_14_yr_OS_vis,F_5_14_yr_Tot,F_15_19_yr_Need_for_assist,F_15_19_No_need_for_assist,F_15_19_Need_for_assist_ns,F_15_19_yr_OS_vis,F_15_19_yr_Tot,F_20_24_yr_Need_for_assist,F_20_24_No_need_for_assist,F_20_24_Need_for_assist_ns,F_20_24_yr_OS_vis,F_20_24_yr_Tot,F_25_34_yr_Need_for_assist,F_25_34_No_need_for_assist,F_25_34_Need_for_assist_ns,F_25_34_yr_OS_vis,F_25_34_yr_Tot,F_35_44_yr_Need_for_assist,F_35_44_No_need_for_assist,F_35_44_Need_for_assist_ns,F_35_44_yr_OS_vis,F_35_44_yr_Tot,F_45_54_yr_Need_for_assist,F_45_54_No_need_for_assist,F_45_54_Need_for_assist_ns,F_45_54_yr_OS_vis,F_45_54_yr_Tot,F_55_64_yr_Need_for_assist,F_55_64_No_need_for_assist,F_55_64_Need_for_assist_ns,F_55_64_yr_OS_vis,F_55_64_yr_Tot,F_65_74_yr_Need_for_assist,F_65_74_No_need_for_assist,F_65_74_Need_for_assist_ns,F_65_74_yr_OS_vis,F_65_74_yr_Tot,F_75_84_yr_Need_for_assist,F_75_84_No_need_for_assist,F_75_84_Need_for_assist_ns,F_75_84_yr_OS_vis,F_75_84_yr_Tot,F_85_yr_over_Need_for_assist,F_85_over_No_need_for_assist,F_85_over_Need_for_assist_ns,F_85_over_OS_vis,F_85_yr_over_Tot,F_Tot_Need_for_assist,F_Tot_No_need_for_assist,F_Tot_Need_for_assist_ns,F_Tot_OS_vis,F_Tot_Tot,P_0_4_yr_Need_for_assist,P_0_4_yr_No_need_for_assist,P_0_4_yr_Need_for_assist_ns,P_0_4_yr_OS_vis,P_0_4_yr_Tot,P_5_14_yr_Need_for_assist,P_5_14_yr_No_need_for_assist,P_5_14_yr_Need_for_assist_ns,P_5_14_yr_OS_vis,P_5_14_yr_Tot,P_15_19_yr_Need_for_assist,P_15_19_No_need_for_assist,P_15_19_Need_for_assist_ns,P_15_19_yr_OS_vis,P_15_19_yr_Tot,P_20_24_yr_Need_for_assist,P_20_24_No_need_for_assist,P_20_24_Need_for_assist_ns,P_20_24_yr_OS_vis,P_20_24_yr_Tot,P_25_34_yr_Need_for_assist,P_25_34_No_need_for_assist,P_25_34_Need_for_assist_ns,P_25_34_yr_OS_vis,P_25_34_yr_Tot,P_35_44_yr_Need_for_assist,P_35_44_No_need_for_assist,P_35_44_Need_for_assist_ns,P_35_44_yr_OS_vis,P_35_44_yr_Tot,P_45_54_yr_Need_for_assist,P_45_54_No_need_for_assist,P_45_54_Need_for_assist_ns,P_45_54_yr_OS_vis,P_45_54_yr_Tot,P_55_64_yr_Need_for_assist,P_55_64_No_need_for_assist,P_55_64_Need_for_assist_ns,P_55_64_yr_OS_vis,P_55_64_yr_Tot,P_65_74_yr_Need_for_assist,P_65_74_No_need_for_assist,P_65_74_Need_for_assist_ns,P_65_74_yr_OS_vis,P_65_74_yr_Tot,P_75_84_yr_Need_for_assist,P_75_84_No_need_for_assist,P_75_84_Need_for_assist_ns,P_75_84_yr_OS_vis,P_75_84_yr_Tot,P_85_yr_over_Need_for_assist,P_85_over_No_need_for_assist,P_85_over_Need_for_assist_ns,P_85_over_OS_vis,P_85_yr_over_Tot,P_Tot_Need_for_assist,P_Tot_No_need_for_assist,P_Tot_Need_for_assist_ns,P_Tot_OS_vis,P_Tot_Tot
509,45,3280,314,0,3636,413,7362,789,6,8565,143,3332,330,0,3811,100,2671,402,35,3212,172,6072,1055,81,7382,169,6540,1048,41,7790,265,7772,1095,5,9140,428,9152,1052,9,10638,626,7973,758,7,9359,732,3574,392,4,4702,465,792,124,0,1381,3557,58512,7350,194,69617,38,3103,289,0,3432,223,7191,735,0,8149,84,3045,284,0,3417,72,2311,256,11,2648,124,6130,628,40,6918,181,6877,696,19,7777,337,7896,761,11,9010,517,9023,760,11,10306,656,7376,648,11,8694,840,3451,396,3,4695,848,850,167,0,1860,3912,57261,5619,106,66909,82,6391,600,0,7074,635,14553,1522,3,16712,225,6377,616,4,7228,173,4989,657,48,5859,295,12199,1682,119,14303,350,13423,1740,63,15569,602,15665,1862,17,18149,948,18179,1804,11,20945,1284,15347,1409,18,18054,1575,7021,785,10,9394,1313,1639,289,4,3246,7472,115776,12970,301,136524
510,33,3317,500,4,3851,221,6268,1115,10,7611,60,2117,444,0,2618,41,2708,935,53,3737,68,9958,3977,150,14157,63,10557,4212,102,14929,120,9124,3817,71,13128,162,7634,2816,56,10665,241,4606,960,29,5838,163,1097,239,3,1507,41,84,33,0,156,1204,57480,19043,475,78204,14,3081,408,0,3507,116,6060,1110,7,7294,24,1971,341,4,2340,19,2585,648,77,3330,56,8274,1996,156,10487,79,7050,1403,23,8557,124,5621,1330,8,7089,191,5578,1156,29,6949,240,3694,656,27,4616,153,764,191,0,1116,79,46,31,0,150,1094,44724,9273,335,55435,45,6398,909,5,7359,337,12335,2223,12,14904,81,4089,784,4,4964,56,5294,1582,131,7068,124,18236,5971,306,24640,139,17604,5614,125,23486,242,14747,5153,80,20217,351,13210,3972,83,17613,482,8300,1608,60,10455,315,1860,439,5,2620,120,130,68,0,313,2293,102207,28316,814,133634
511,57,3430,425,0,3914,356,6961,1040,10,8364,110,2984,441,5,3539,84,3228,883,38,4227,117,8380,2760,119,11369,126,8140,2562,49,10876,172,8661,2453,29,11311,313,8808,1972,37,11125,493,6770,1053,11,8333,488,2616,418,4,3522,278,427,92,4,794,2591,60395,14093,299,77371,18,3292,434,0,3742,175,6705,938,3,7826,66,2740,370,0,3179,53,2986,532,24,3595,102,7395,1260,74,8839,130,7068,1192,6,8396,223,7260,1035,13,8547,370,7678,1059,18,9120,481,6055,764,16,7317,541,2306,321,4,3171,499,406,123,4,1039,2661,53901,8037,168,64765,71,6723,862,3,7656,531,13663,1981,15,16188,173,5727,810,7,6713,133,6211,1419,62,7827,225,15772,4013,195,20213,256,15215,3755,54,19275,395,15928,3484,41,19859,680,16489,3030,52,20247,977,12822,1813,29,15647,1029,4921,737,4,6695,780,835,216,8,1832,5247,114294,22123,469,142138
597,0,0,0,0,0,0,0,0,0,0,0,5,3,0,14,0,46,31,0,81,0,243,189,24,459,0,494,412,37,945,7,459,374,53,896,0,259,195,24,473,4,75,39,0,119,0,8,0,0,15,0,0,0,0,0,7,1603,1244,143,3003,0,0,0,0,0,0,4,0,0,4,0,7,3,0,8,0,21,15,0,37,0,57,28,3,94,0,30,19,7,55,0,34,23,0,57,3,54,24,3,86,0,42,12,0,61,0,10,5,0,17,0,0,0,4,3,0,269,122,16,413,0,0,0,0,0,0,3,0,0,3,0,11,6,0,19,0,72,44,0,121,0,300,217,33,549,0,528,431,37,999,7,496,391,61,951,0,313,214,29,560,4,119,53,0,178,0,26,6,0,32,0,0,0,4,3,12,1869,1369,164,3413
601,132,6201,305,5,6638,990,13046,669,12,14707,346,6234,310,0,6889,233,6888,370,54,7551,378,18412,1101,149,20033,412,14166,855,44,15477,576,12898,690,22,14187,820,12661,623,19,14125,1110,10369,516,22,12015,1193,4866,347,6,6410,882,1079,135,4,2103,7066,106818,5918,332,120136,75,5868,289,3,6235,499,12812,677,5,13995,238,5921,286,6,6449,183,6850,341,9,7385,355,18616,889,33,19892,420,15149,727,15,16307,697,14158,595,17,15460,938,13965,550,42,15488,1246,11669,518,22,13454,1723,5799,400,15,7935,1898,1372,232,4,3504,8257,112168,5503,172,126110,200,12068,590,8,12867,1490,25863,1337,16,28699,581,12156,593,6,13339,421,13737,710,67,14931,732,37023,1991,182,39927,829,29310,1587,51,31784,1272,27055,1285,41,29652,1757,26622,1177,61,29621,2358,22038,1032,40,25470,2917,10667,747,22,14348,2779,2449,361,7,5603,15327,218990,11421,502,246246
602,69,3623,221,0,3912,668,7877,471,6,9015,235,3765,254,6,4258,185,3861,282,53,4383,297,8910,578,44,9828,232,7428,440,38,8144,432,8114,463,11,9027,676,8780,505,8,9968,927,7670,448,8,9051,873,3755,254,7,4891,592,753,110,4,1451,5171,64535,4036,183,73927,53,3462,207,0,3724,318,7695,416,3,8432,150,3711,189,0,4055,135,3770,250,3,4156,237,8882,468,56,9643,281,8125,419,13,8839,522,8955,443,15,9931,681,9509,493,5,10687,876,8064,433,7,9378,1117,4096,293,6,5512,1159,921,171,10,2257,5523,67181,3781,121,76607,122,7086,424,5,7635,981,15572,890,10,17453,385,7475,447,8,8315,317,7625,538,60,8537,536,17791,1045,100,19470,511,15559,863,53,16981,953,17065,908,23,18951,1354,18287,995,18,20659,1800,15732,889,13,18433,1992,7852,546,11,10398,1745,1679,273,8,3708,10691,131719,7820,309,150532
603,13,910,74,0,995,139,1959,202,0,2296,57,971,80,0,1111,46,826,82,3,962,65,1807,172,23,2061,76,2015,158,9,2260,139,2451,202,0,2796,238,3131,235,0,3612,329,2781,220,0,3323,229,1174,104,0,1507,106,167,46,0,329,1440,18198,1574,39,21249,13,847,65,0,925,69,2017,158,0,2246,36,798,72,0,909,25,710,68,0,799,50,1858,183,10,2102,90,2163,165,3,2426,146,2412,166,0,2722,247,3116,216,4,3573,283,2512,160,6,2959,231,930,96,0,1259,173,167,52,0,391,1362,17537,1395,23,20313,28,1762,135,0,1923,203,3981,356,0,4540,94,1771,152,0,2015,69,1536,149,10,1764,113,3665,360,29,4164,167,4182,328,13,4681,291,4861,368,0,5519,491,6245,448,0,7185,605,5295,379,6,6281,464,2103,199,0,2764,282,342,94,0,722,2801,35729,2965,57,41562
604,73,2732,178,0,2987,543,5964,421,4,6938,201,2823,189,0,3215,145,2664,165,13,2984,201,5974,435,29,6642,222,5341,397,20,5976,384,6302,444,12,7135,596,7071,440,8,8111,814,5977,402,4,7200,741,3006,258,3,4005,432,593,108,5,1130,4352,48443,3435,92,56325,47,2657,172,0,2885,270,5971,402,3,6644,141,2787,172,0,3097,92,2650,162,4,2906,175,6225,417,23,6844,238,5891,365,8,6498,438,6842,386,7,7668,656,7588,395,10,8653,772,6396,372,8,7545,911,3209,257,5,4387,847,764,134,4,1743,4579,50991,3239,68,58869,121,5388,354,0,5867,808,11944,831,4,13581,336,5611,361,0,6312,234,5317,328,17,5890,378,12198,853,52,13485,467,11227,758,26,12481,818,13141,831,13,14807,1247,14661,830,22,16757,1587,12375,770,13,14746,1654,6216,517,6,8392,1276,1352,240,7,2875,8931,99429,6668,163,115196
697,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,9,0,34,25,3,58,0,40,24,3,67,0,50,22,0,71,0,37,20,0,63,3,20,0,0,25,0,4,0,0,4,0,0,0,0,0,7,189,97,8,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,6,0,10,0,0,13,0,9,3,0,16,0,14,4,0,18,0,13,3,0,11,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,5,63,13,0,76,0,0,0,0,0,0,0,0,0,5,3,3,0,0,5,0,13,0,0,15,0,41,25,3,69,0,52,25,4,78,0,57,31,0,90,0,49,25,0,77,3,31,0,0,33,0,3,0,0,3,0,0,0,0,0,11,250,110,13,378
701,83,4562,457,11,5124,510,8427,951,14,9902,141,3448,373,89,4057,98,4288,731,1098,6224,149,11364,1852,510,13877,160,9776,1489,158,11580,249,8427,1338,68,10083,372,7327,1145,72,8915,518,5309,804,37,6668,410,1637,246,13,2294,174,183,44,0,399,2875,64759,9429,2077,79131,42,4346,484,20,4887,243,8392,917,18,9572,85,3389,378,12,3867,67,3912,474,126,4577,120,12510,1504,177,14305,181,10571,1248,46,12046,249,8539,1100,23,9906,355,7340,973,78,8744,505,4916,640,43,6102,497,1411,213,8,2136,305,125,66,8,504,2652,65453,7996,552,76649,124,8915,937,35,10010,756,16819,1869,35,19478,232,6845,756,99,7921,166,8202,1201,1221,10795,271,23876,3357,688,28189,340,20344,2735,198,23627,494,16967,2435,87,19990,734,14668,2113,150,17665,1021,10220,1447,83,12766,904,3046,459,22,4433,477,308,110,6,904,5525,130209,17420,2629,155778
702,29,3229,361,4,3623,213,6583,714,0,7509,77,2996,358,6,3443,55,3023,593,82,3752,79,7448,1665,135,9322,116,6227,1419,47,7812,202,5275,1287,19,6790,274,5237,1167,32,6706,330,3899,801,21,5052,193,890,199,4,1274,57,59,19,0,143,1633,44880,8572,348,55428,26,2871,278,6,3172,85,6133,648,4,6872,23,2813,319,5,3163,40,3094,427,19,3582,74,8248,1136,102,9563,129,6341,875,15,7360,238,5554,846,11,6645,369,5475,962,37,6843,395,3379,625,16,4410,246,622,114,8,989,123,67,20,0,211,1751,44607,6238,217,52813,55,6101,635,3,6801,293,12722,1360,4,14379,102,5812,678,10,6598,95,6115,1022,98,7336,156,15699,2798,231,18888,242,12573,2293,63,15167,445,10826,2133,33,13439,647,10715,2121,65,13556,729,7276,1425,33,9464,432,1512,303,13,2264,183,131,40,0,357,3382,89484,14807,562,108242
797,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,14,5,0,17,0,34,14,0,54,0,59,41,0,106,4,71,40,0,117,0,63,33,0,96,0,14,7,0,22,0,4,0,0,4,0,0,0,0,0,6,280,138,12,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,15,0,4,5,7,16,0,6,0,0,3,0,7,0,0,7,0,11,0,0,12,0,13,5,0,21,0,4,0,0,5,0,0,0,0,0,6,50,17,7,73,0,0,0,0,0,0,0,0,0,0,0,4,0,0,11,0,23,3,0,27,0,40,15,9,65,0,65,38,0,112,4,79,40,0,124,0,71,34,0,106,0,26,11,0,40,0,5,3,0,10,0,0,0,0,0,8,326,151,17,494
801,172,13069,485,32,13763,1533,26345,991,29,28895,500,12291,652,19,13461,427,15753,1045,50,17274,566,36049,2030,88,38737,588,32147,1503,100,34340,728,26036,1062,72,27903,889,19837,834,60,21617,1210,14396,606,65,16276,1444,6745,405,22,8612,1194,1463,198,5,2864,9249,204132,9811,553,223743,97,12263,515,25,12901,757,25423,962,50,27183,353,12044,639,20,13059,397,15982,900,43,17328,728,36558,1689,88,39065,784,32909,1240,75,35004,925,26400,903,63,28290,1187,21304,698,122,23317,1626,16365,676,87,18755,2348,7655,449,21,10468,2332,1703,304,3,4342,11537,208607,8973,597,229708,268,25335,998,52,26659,2289,51772,1951,77,56078,855,24339,1292,45,26526,829,31732,1948,92,34599,1298,72608,3717,177,77804,1373,65059,2741,177,69342,1655,52432,1967,139,56195,2072,41146,1533,179,44930,2837,30761,1280,152,35030,3787,14398,856,49,19085,3531,3161,502,7,7204,20788,412737,18774,1151,453453
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,113,9,0,129,9,250,49,0,313,0,100,17,0,110,6,100,46,5,148,0,255,189,4,453,3,242,117,0,365,0,281,105,3,389,13,355,79,3,457,21,280,59,0,361,15,100,32,0,148,15,18,0,0,30,82,2100,705,15,2900,0,96,16,0,112,5,228,35,0,272,0,93,13,0,113,0,101,25,7,130,0,228,63,0,290,3,269,59,0,332,10,299,69,0,379,15,362,68,0,442,21,243,43,0,309,21,97,27,0,142,14,13,0,0,34,85,2035,420,10,2549,0,208,26,0,236,13,481,90,0,589,3,189,29,0,220,4,202,66,4,273,0,481,253,8,745,5,512,180,0,701,10,584,171,3,767,25,718,149,5,893,38,526,104,0,673,40,197,55,0,295,28,30,3,0,60,162,4140,1119,23,5446
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
