SA1_CODE_2021,Median_age_persons,Med_mort_repaymnt_monthly,Med_tot_psnl_incom_weekly,Median_rent_weekly,Med_tot_family_inc_weekly,Avge_numbr_prsons_per_bedroom,Med_tot_hh_incom_weekly,Average_household_size
10105153944,36,1584,802,330,1886,0.8,1609,2.4
10105153945,36,1140,667,300,1413,0.8,1228,2.3
10105153946,29,1929,935,430,2568,0.8,2529,3.4
10105153947,48,1300,646,350,1488,0.7,1160,2
10105153948,53,1000,637,260,1625,0.7,991,1.7
10105153949,47,1040,664,420,1916,0.7,1312,2.5
10105153950,45,1530,721,350,1733,0.7,1411,2.2
10105153951,43,1950,736,340,2094,0.6,1625,2.4
10105153952,58,1733,699,140,2035,0.7,966,2.3
10105153953,38,1539,780,360,1687,0.7,1365,2.4
10105153954,40,1300,668,172,1375,0.8,790,1.9
10105153955,40,2167,1080,440,2899,0.7,2321,2.9
10105153956,38,1092,729,255,1555,0.8,1265,2
10105153957,39,1430,660,300,1470,0.8,994,2.1
10105153958,56,650,774,475,2999,0.8,3625,2.6
10105153959,37,1727,733,330,1892,0.7,1428,2.4
10105153960,49,1397,685,350,1805,0.7,1228,2.2
10105153961,42,1509,790,350,1974,0.8,1591,2.4
10105153962,40,1777,844,350,2291,0.7,1968,2.6
10105153963,40,1498,479,191,1265,0.7,739,2.2
10105153964,45,1733,786,310,1850,0.7,1375,2.2
10105153965,0,0,0,0,0,0,0,0
10105153966,32,2026,1082,415,2290,0.8,2116,2.8
10105153967,24,0,322,0,0,0,0,0
10105153968,26,2167,1125,395,2374,0.8,2111,2.8
10105153969,35,2058,1105,415,2514,0.7,2262,2.8
10105153970,74,1733,380,455,2187,0.6,1649,2.3
10105154001,33,1907,746,383,1769,0.7,1474,2.5
10105154002,48,1695,588,420,1731,0.8,1483,2.3
10105154003,54,1300,578,208,1444,0.7,1011,2
10105154004,47,2000,728,277,2102,0.8,1760,2.5
10105154005,52,1600,754,300,2037,0.8,1696,2.5
10105154006,52,1300,793,250,2183,0.7,1638,2.5
10105154007,48,2167,956,290,2349,0.7,2156,2.7
10105154008,50,1422,629,300,1666,0.7,914,2.3
10105154009,58,956,480,200,1463,0.7,922,2.1
10105154010,56,1300,589,245,1550,0.7,1133,2.2
10105154011,51,1114,567,280,1426,0.7,1105,2
10105154012,51,2040,521,320,1792,0.7,1218,2.4
10105154014,51,1788,832,250,1819,0.7,1514,2.4
10105154015,41,2167,1042,277,2308,0.8,2220,2.8
10105154016,44,1747,760,330,2131,0.8,1921,2.8
10105154017,54,1690,822,330,2030,0.7,1875,2.4
10105154018,53,1734,725,165,1843,0.8,1474,2.3
10105154019,52,2000,829,300,1937,0.8,1792,2.5
10105154020,45,2015,658,385,1611,0.8,1424,2.7
10105154021,51,1733,723,300,1855,0.7,1491,2.5
10105154022,51,1975,738,385,2018,0.8,1792,2.5
10105154023,49,2167,782,260,2161,0.7,1862,2.5
10105154024,50,1300,626,270,1625,0.7,1008,2.1
10105154025,50,2167,944,277,2550,0.8,2349,2.5
10105154026,46,1300,808,230,1781,0.8,1399,2.3
10105154027,43,2000,751,410,2321,0.8,1792,2.8
10105154028,52,1879,825,420,2218,0.7,1699,2.6
10105154029,45,1800,893,290,2374,0.8,2094,2.8
10105154030,53,1300,685,228,1699,0.8,1112,2.1
10105154031,50,1300,662,290,1596,0.7,1316,2.3
10105154032,43,1846,685,335,1542,0.8,1542,2.8
10105154033,46,2154,746,290,1974,0.8,1731,3
10105154034,44,2233,1280,189,2849,0.8,2583,2.5
10105154035,37,1950,1147,300,2431,0.9,2183,2.9
10106154101,42,1959,972,390,2284,0.7,1958,2.6
10106154102,43,1558,773,300,2083,0.8,1286,2.1
10106154103,52,1600,634,300,1676,0.8,1210,2.3
10106154104,50,1560,918,335,1875,0.7,1523,2
10106154105,36,1662,962,300,2071,0.8,1836,2.5
10106154106,37,1744,930,365,2236,0.8,1952,2.8
10106154107,38,1733,791,370,1952,0.7,1424,2.3
10106154108,44,2127,1067,295,3023,0.8,2365,2.7
10106154109,41,1777,825,450,2321,0.7,1765,2.7
10106154111,36,1741,934,325,2131,0.8,1720,2.6
10106154112,38,1733,971,348,2214,0.7,1867,2.5
10106154113,37,1730,865,340,1862,0.8,1759,2.6
10106154115,44,2383,1089,420,2853,0.7,2772,2.9
10106154116,36,0,500,250,900,1,900,2
10106154117,52,2003,1102,200,2625,0.7,2250,2.5
10106154118,33,1993,1019,410,2349,0.7,2250,2.6
10106154201,51,1950,878,250,2449,0.8,1847,2.4
10106154202,51,1300,725,215,1478,0.7,1271,2.4
10106154203,45,1500,885,300,2104,0.7,1821,2.5
10106154204,46,975,791,203,1825,0.7,1337,2.4
10106154206,50,1400,597,170,1687,0.8,1275,2.5
10106154207,48,1733,891,350,1949,0.8,1609,2.5
10106154208,44,2214,1183,450,3041,0.8,3042,3.1
10106154209,48,2817,1071,390,2928,0.8,2714,3
10106154210,50,1921,1010,265,2353,0.7,2115,2.5
10106154211,45,2474,1294,410,3166,0.9,3042,2.8
10106154212,44,1473,728,370,1892,0.8,1597,2.5
10106154213,39,2492,1537,528,3449,0.9,3369,3
10106154215,43,2583,3500,0,0,0.2,4750,1
10106154216,42,3000,1224,358,3227,0.8,3025,3
10106154217,37,2817,1546,660,3695,0.8,3695,3.4
10106154219,46,1228,756,280,2016,0.7,1226,2.1
10106154220,44,1492,1009,350,2281,0.8,1625,2.4
10106154222,50,2000,1208,500,3031,0.7,3062,2.8
10106154223,45,2350,1314,580,3214,0.7,2852,2.8
10106154224,42,2298,1236,475,2937,0.7,2562,2.6
10106154226,45,2709,1005,450,3022,0.9,2843,3.1
10106154227,47,2700,1347,400,3528,0.8,3536,3
10106154228,41,2383,1103,330,2803,0.8,2643,2.9
10106154229,51,1116,854,300,1724,0.8,1474,2.5
10106154231,49,2836,1184,450,2650,0.7,2583,2.8
10106154232,43,2550,1116,585,3299,0.8,2949,3
10106154233,34,2665,1543,670,4166,0.8,4250,3.6
10106154234,48,2492,1208,550,3333,0.7,3225,3
10106154235,43,2712,1086,556,3031,0.8,2899,3.1
10106154236,48,2600,1196,393,3312,0.8,3312,3
10106154237,36,2529,1553,495,3714,0.8,3424,3.1
10106154238,37,1783,1066,395,2575,0.8,2211,2.8
10106154239,44,2362,1184,635,3166,0.8,2692,2.8
10106154240,44,2134,971,285,2468,0.8,2286,2.7
10106154241,37,3000,1487,553,4166,0.9,4166,3.4
10106154242,32,2934,1755,740,3646,0.8,3583,3.3
10106154243,45,2600,1255,380,3071,0.8,2860,2.8
10106154301,42,1285,568,230,1357,0.7,1026,2.3
10106154302,44,997,656,250,1394,0.8,1042,2.1
10106154303,34,958,734,280,1420,0.7,1192,2.4
10106154304,58,1170,575,248,1649,0.7,862,2
10106154305,45,1083,551,240,1156,0.7,862,2.1
10106154306,38,1430,836,335,1963,0.7,1528,2.7
10106154307,47,900,626,215,1218,0.7,687,1.7
10106154308,34,919,549,230,1107,0.8,968,2.3
10106154309,40,1465,775,200,2014,0.7,1521,2.7
10106154310,36,1517,938,360,2091,0.7,1971,2.8
10106154311,40,1150,535,260,1075,0.7,759,2
10106154312,46,919,546,187,1266,0.8,831,2
10106154313,34,1083,623,250,1307,0.7,1006,2.2
10106154314,32,1300,652,270,1312,0.8,1264,2.8
10106154315,41,1127,671,255,1325,0.7,1138,2.3
10106154316,41,1300,791,270,1851,0.7,1449,2.4
10106154317,39,1939,739,260,1812,0.8,1708,3
10106154318,42,1040,493,248,1281,0.8,706,1.9
10106154319,42,1083,528,250,1199,0.7,943,2
10106154320,84,424,470,187,1024,0.5,575,1.2
10106154321,41,1750,796,335,2109,0.8,1963,2.9
10106154322,47,1625,752,278,1694,0.7,1470,2.5
10106154323,45,1517,768,243,1974,0.7,1656,2.7
10106154324,44,1216,850,320,1937,0.6,1300,2.2
10106154325,45,1731,654,200,1604,0.7,1470,2.6
10106154326,44,1690,796,245,1952,0.7,1792,2.9
10106154327,32,1190,554,250,1275,0.8,1020,2.6
10106154328,42,1517,731,335,1839,0.7,1412,2.7
10106154329,40,1337,657,223,1944,0.7,1829,2.8
10106154330,38,1473,495,300,1406,0.8,1031,2.9
10106154401,49,1293,812,50,1792,0.7,1361,2.3
10106154402,47,1560,694,220,1708,0.8,1346,2.6
10106154403,47,1083,693,200,1481,0.7,1104,2.3
10106154404,47,965,767,240,1962,0.7,1545,2.4
10106154405,48,1094,685,270,1666,0.7,1235,2.3
10106154406,41,1430,843,250,1974,0.7,1713,2.5
10106154408,50,1437,689,130,1536,0.7,1296,2.3
10106154409,55,932,590,200,1375,0.7,1034,2
10106154410,47,1275,619,270,1339,0.7,1086,2
10106154411,42,1083,777,200,1942,0.7,1718,2.6
10106154412,54,1192,646,200,1420,0.7,1210,2.3
10106154413,56,715,456,210,985,0.8,721,1.8
10106154414,42,1432,778,225,1786,0.8,1458,2.8
10106154415,52,1200,622,250,1656,0.7,1242,2.3
10106154416,46,1060,527,250,1281,0.7,881,2.1
10106154417,52,1262,581,225,1476,0.7,1006,2.2
10106154418,50,1400,1008,160,2515,0.7,2031,2.5
10106154419,47,1300,697,250,1597,0.7,1231,2.3
10106154420,49,809,571,190,1375,0.8,1112,2.5
10106154421,47,745,489,250,1262,0.7,876,2.2
10106154422,57,1203,725,350,1875,0.7,1166,2.3
10106154423,48,867,546,200,1113,0.7,936,2
10201102801,0,0,0,0,0,0,0,0
10201102802,43,2275,844,545,2579,0.8,2408,3
10201102803,45,2754,1039,550,2711,0.8,2103,2.6
10201102804,44,2100,1004,495,2390,0.8,2216,2.7
10201102805,43,2167,1005,540,2625,0.8,2333,2.8
10201102806,47,2496,663,483,2416,0.8,2154,3.1
10201102807,45,3288,1162,545,3100,0.7,2487,2.5
10201102808,40,2522,866,635,2785,0.8,2536,3
10201102809,42,2700,926,570,2961,0.8,2769,3.1
10201102810,41,2513,972,520,2750,0.8,2470,2.9
10201102811,39,2330,935,523,2558,0.8,2291,3
10201102812,40,2167,776,500,2363,0.8,2441,3
10201102813,45,2220,905,505,2146,0.7,2028,2.5
10201102814,43,2362,861,500,2308,0.7,1928,2.6
10201102815,41,2167,900,400,2265,0.8,2156,2.9
10201102816,51,2660,960,575,2625,0.7,2083,2.5
10201102817,41,2600,1022,460,2767,0.8,2454,2.9
10201102818,41,2274,949,535,2474,0.8,2324,2.9
10201102901,42,2400,1036,515,2818,0.8,2340,2.8
10201102902,47,2297,975,615,2250,0.7,2016,2.5
10201102903,45,1863,695,415,1888,0.8,1578,2.6
10201102904,36,2101,786,450,1978,0.9,1927,3
10201102905,41,2167,760,515,2392,0.8,2428,3
10201102906,59,2167,1062,420,2777,0.7,2166,2.1
10201102907,50,3250,737,450,2204,0.6,1833,2.5
10201102908,58,2450,756,618,2083,0.6,1521,2.3
10201102909,60,2800,758,655,1875,0.6,1562,2.3
10201102910,45,2401,670,250,2094,0.8,1531,2.7
10201102911,53,2392,965,445,2204,0.7,1968,2.4
10201102912,53,2383,938,550,2355,0.6,2166,2.4
10201102913,49,2500,982,453,2446,0.8,2650,3
10201102914,46,2199,758,535,2281,0.7,2374,3.1
10201102915,46,2167,747,600,2236,0.7,2026,2.8
10201102916,43,1791,768,400,2038,0.7,1587,2.6
10201102917,48,2550,1047,443,2478,0.7,2299,2.5
10201102918,50,2237,1050,493,2521,0.7,2067,2.4
10201102919,69,2121,541,430,1278,0.7,890,1.9
10201102920,67,0,450,300,1875,0.6,1249,2
10201102921,0,0,0,0,0,0,0,0
10201102922,39,2234,880,550,2816,0.8,2600,3.2
10201102923,42,2373,850,420,2481,0.8,2172,2.9
10201102924,41,2167,879,580,2457,0.8,2352,3.1
10201102925,42,2132,829,430,2198,0.8,1837,2.6
10201102926,47,2665,840,500,2454,0.6,2146,2.5
10201102927,58,1588,982,460,2131,0.7,1982,2.3
10201102928,68,2006,556,310,1183,0.7,717,1.7
10201103002,49,3000,868,375,2333,0.8,2144,2.9
10201103003,46,2400,783,350,2166,1,1437,2.6
10201103004,43,2500,750,378,1781,1,1875,3.2
10201103005,46,2275,792,550,2356,0.8,2416,3.1
10201103006,46,2600,819,350,2044,0.8,1971,2.9
10201103007,49,2500,766,400,1968,0.8,1921,2.9
10201103008,47,2600,787,550,2166,0.8,1949,2.8
10201103009,40,2867,611,385,1728,0.8,1708,3.2
10201103010,53,1625,720,250,2374,0.8,1281,2
10201103011,52,1517,601,250,1531,0.8,1026,1.9
10201103012,50,2600,981,390,2517,0.7,2150,2.4
10201103013,47,0,1125,280,3750,1,1125,1.7
10201103014,44,2600,858,450,2250,0.9,2416,3.2
10201103101,47,2600,738,715,2083,0.7,1875,2.8
10201103102,80,1463,575,161,1262,0.7,976,1.8
10201103103,79,795,505,190,925,0.7,683,1.4
10201103104,65,1517,540,320,1278,0.7,638,1.6
10201103105,49,1743,727,450,1792,0.7,1537,2.5
10201103106,36,1667,725,415,1770,0.8,1406,2.5
10201103107,38,3165,1083,700,2999,0.8,3374,3.6
10201103108,40,2500,855,563,2949,0.8,2708,3.2
10201103109,43,2167,748,620,2750,0.7,2374,3
10201103110,43,1817,702,450,1807,0.7,1442,2.5
10201103111,34,2167,727,440,1949,0.9,1625,2.7
10201103112,43,3200,939,548,3750,0.8,3562,3.2
10201103113,46,3033,967,650,2982,0.7,2928,3
10201103114,43,2882,921,400,2625,0.8,2750,3.3
10201103115,42,2854,1073,325,3143,0.8,3250,3.4
10201103116,45,2600,897,515,2471,0.8,2538,3.1
10201103117,45,2000,786,480,2111,0.8,1805,2.7
10201103118,43,4198,930,500,3333,0.8,3928,3.5
10201103119,41,2500,961,485,2904,0.9,2805,3.2
10201103120,44,2115,730,505,2156,0.7,2015,2.7
10201103121,43,1950,741,480,2431,0.7,1899,2.7
10201103122,43,2167,723,450,2178,0.7,1812,2.6
10201103123,41,2098,512,380,1339,0.7,1086,2.3
10201103124,46,2000,852,490,2353,0.7,2053,2.6
10201103125,46,1705,730,405,2019,0.7,1583,2.4
10201103126,73,789,489,181,823,0.7,631,1.4
10201103127,37,2284,931,500,2615,0.8,2411,3.2
10201103128,80,1873,442,450,2583,0.8,1875,3
10201103129,43,2600,868,690,2517,0.7,2449,3.1
10201103130,39,2800,845,700,2125,0.7,2083,3.1
10201103131,80,800,492,195,1012,0.7,709,1.4
10201103132,32,3000,949,0,4750,1.5,6500,5.5
10201103133,49,1975,773,600,2299,0.7,1910,2.7
10201103134,46,2050,708,483,2225,0.7,1555,2.6
10201103135,44,2200,785,530,2520,0.7,1937,2.6
10201103136,43,2105,795,380,2250,0.7,1958,2.6
10201103137,70,2824,643,250,2416,0.8,1042,2.1
10201103138,43,1997,802,440,2033,0.7,1591,2.3
10201103201,38,2020,795,455,2028,0.8,1735,2.7
10201103202,39,2080,569,250,1416,0.8,1226,2.5
10201103203,34,2015,1026,460,2420,0.9,2341,3
10201103204,31,1590,781,410,1759,0.9,1348,2
10201103205,33,1677,642,315,1625,0.8,981,2
10201103206,37,3250,665,368,1874,1,1125,2.4
10201103207,34,1734,1072,410,2170,1,1660,1.8
10201103208,34,1733,932,400,1865,0.9,1539,1.9
10201103210,40,1596,760,340,1974,0.9,1231,1.9
10201103211,35,1950,843,350,2433,0.8,1928,2.6
10201103212,33,2167,803,430,2181,0.8,1913,2.7
10201103213,36,1777,928,450,1958,0.8,2035,3
10201103214,39,2054,777,470,2083,0.8,1895,2.7
10201103215,40,1625,795,470,2018,0.9,1792,2.8
10201103216,40,2000,753,443,2017,0.8,1731,2.6
10201103217,35,2136,806,435,1963,0.8,1857,2.7
10201103218,42,1907,1009,500,2279,0.7,1968,2.5
10201103219,32,1800,837,420,1762,0.8,1608,2.2
10201103220,44,1733,796,390,1681,0.9,1447,1.8
10201103221,41,1500,808,400,1600,0.8,1271,1.9
10201103223,50,0,749,343,2750,1.4,450,1.6
10201103224,37,1500,987,390,1942,0.9,1413,1.7
10201103225,44,2013,838,450,2250,0.7,2019,2.7
10201103226,47,1668,850,380,1781,0.7,1413,1.8
10201103227,37,1724,535,222,1341,0.9,959,2.1
10201103228,46,1787,708,360,1625,0.8,1029,1.9
10201103229,47,2019,751,335,1916,0.8,1137,1.8
10201103230,47,1736,639,375,1850,0.7,1030,1.9
10201103231,39,1733,781,420,1825,0.7,1357,2.2
10201103232,44,2000,656,358,2068,0.8,1390,2.3
10201103233,35,1971,870,450,2276,0.9,2158,3
10201103234,38,2200,873,500,2273,0.8,2104,2.7
10201103235,45,1670,630,365,1536,0.8,953,1.9
10201103236,47,1586,686,310,1512,0.9,1053,1.8
10201103237,31,1777,1022,420,2165,1,1769,2
10201103238,53,3494,1271,664,3399,0.7,3291,2.5
10201103239,51,2167,876,450,2284,0.7,1636,2.1
10201103240,55,1798,575,320,1766,0.8,864,1.7
10201103241,43,1817,884,400,1769,0.9,1518,1.9
10201103242,45,1500,713,350,1704,0.8,1088,1.8
10201103243,52,3000,942,493,2720,0.7,2338,2.4
10201103244,68,1600,506,360,1364,0.7,764,1.8
10201103245,33,1825,758,388,1613,0.9,1239,1.8
10201103246,40,2002,840,475,2416,0.8,2525,3
10201103247,36,2654,965,650,2931,0.8,2916,3.5
10201103248,35,1284,735,340,1724,0.9,1119,1.9
10201103301,37,2167,820,440,1921,0.8,1843,2.7
10201103302,34,2167,817,400,2229,0.8,2154,3.1
10201103303,38,1851,817,440,2291,0.8,2066,2.8
10201103304,36,2106,819,480,2289,0.8,2214,3
10201103305,38,2000,805,423,2266,0.8,2152,3.1
10201103306,39,2000,891,480,2281,0.8,2216,3.1
10201103307,33,2167,813,440,2042,0.9,1875,2.9
10201103308,39,2167,804,490,2542,0.8,2125,2.9
10201103309,19,0,0,100,2149,0.8,4250,2.5
10201103310,39,2150,869,513,2405,0.9,2319,3.1
10201103311,40,2167,861,398,2516,0.8,2299,2.9
10201103312,36,2113,926,455,2428,0.8,2321,3
10201103313,35,2050,995,415,2725,0.8,2461,2.9
10201103314,36,1934,884,485,2285,0.8,2033,3.1
10201103315,36,1950,865,450,2531,0.8,2356,3
10201103316,0,0,0,0,0,0,0,0
10201103317,34,2227,775,468,2215,0.8,2073,2.9
10201103318,38,2130,818,300,2607,0.8,2428,2.9
10201103319,36,2200,900,460,2396,0.8,2236,3
10201103320,57,4000,1375,370,5250,0.7,5250,2
10201103401,41,2100,717,309,2154,0.7,1611,2.7
10201103402,42,2167,780,430,2146,0.7,1583,2.5
10201103403,40,2037,707,360,1903,0.8,1614,2.6
10201103404,38,1767,949,370,2343,0.8,1847,2.4
10201103405,37,2327,713,210,2295,0.8,2109,2.9
10201103406,45,2600,752,470,2208,0.7,1575,2.6
10201103408,51,2167,804,300,2613,0.7,2250,2.8
10201103409,34,1800,824,470,2047,0.8,1890,2.8
10201103410,34,2100,771,465,2068,0.8,1728,2.7
10201103411,39,2159,915,500,2420,0.7,2250,2.8
10201103412,34,1950,815,478,1988,0.8,1850,2.8
10201103413,47,2383,769,590,2366,0.7,2235,2.9
10201103414,53,2167,679,290,1823,0.8,1243,2
10201103415,77,2000,505,406,1078,0.7,672,1.5
10201103416,60,1793,670,400,1589,0.7,1039,2.1
10201103417,60,1885,556,450,1395,0.7,964,2
10201103418,80,850,466,127,876,0.7,598,1.4
10201103419,36,2000,854,520,2184,0.8,2113,3
10201103420,43,2275,881,750,2700,0.7,2700,3.3
10201103501,38,2011,801,420,2314,0.8,2187,3.1
10201103502,38,1842,654,350,1731,0.7,1336,2.3
10201103503,40,1907,832,445,2129,0.8,2009,2.8
10201103504,35,2058,876,435,2260,0.8,2108,2.8
10201103505,41,1952,833,410,2284,0.8,2042,2.8
10201103506,41,1928,864,430,2336,0.7,2144,2.9
10201103507,39,1912,693,410,2016,0.7,1625,2.5
10201103508,37,2364,987,468,2673,0.8,2600,3.1
10201103509,36,2000,833,350,2225,0.8,1961,2.6
10201103510,37,1891,784,460,2012,0.8,1701,2.8
10201103511,35,1950,847,470,2284,0.9,2184,3.1
10201103512,40,2139,760,448,1897,0.8,1792,2.6
10201103513,38,1997,843,430,2211,0.8,1974,2.9
10201103514,35,1733,880,410,2069,0.8,1843,2.8
10201103515,45,2200,579,255,1399,0.7,1166,2.4
10201103516,44,1517,616,395,2187,0.8,1625,2.6
10201103517,48,1825,846,445,2050,1.1,1775,2.5
10201103601,38,2167,774,495,2613,0.8,2416,3.1
10201103602,40,1948,945,455,2625,0.8,2437,3.1
10201103603,36,2080,925,445,2347,0.8,2131,2.8
10201103604,41,1923,815,470,2196,0.8,2077,3.1
10201103605,35,2157,814,500,2307,0.9,2150,3.2
10201103606,37,1733,714,400,2107,0.8,1812,2.9
10201103607,42,3218,764,410,2250,0.7,2550,3.1
10201103608,71,1900,585,200,2305,0.7,1031,2.2
10201103609,44,2255,935,500,2777,0.8,2644,3.1
10201103610,39,1885,685,116,2211,0.8,1633,2.4
10201103611,40,1950,782,463,2158,0.8,1781,2.7
10201103612,44,1837,593,208,1562,0.7,1233,2.6
10201103613,38,1844,748,403,1924,0.8,1741,3
10201103614,40,1820,784,430,1958,0.8,1819,2.9
10201103615,36,2184,1005,430,2333,0.8,2216,3
10201103616,35,1925,820,405,2367,0.8,2294,3.4
10201103617,44,3098,807,250,2403,0.8,2269,3
10201103618,38,2058,972,620,2974,0.8,2874,3.2
10201103619,32,1850,912,450,2187,0.8,1786,2.7
10201103620,34,1603,668,400,1739,0.8,1395,2.5
10201103621,38,2362,960,465,2769,0.8,2630,3.1
10201103622,43,2100,656,480,2218,0.7,1800,2.7
10201103701,42,1907,762,350,2294,0.8,1547,2.4
10201103702,44,1972,806,448,2289,0.8,1775,2.5
10201103703,49,1950,787,410,2236,0.8,1580,2.3
10201103704,43,1950,645,385,2388,0.8,1916,2.8
10201103705,44,2000,779,400,2208,0.8,1674,2.6
10201103706,42,2050,745,410,2250,0.8,1652,2.5
10201103707,46,2167,820,580,2545,0.7,2263,2.8
10201103708,50,2292,758,520,2216,0.7,2026,2.3
10201103709,46,2050,709,420,2025,0.8,1666,2.5
10201103710,41,2008,894,430,2463,0.8,2088,2.6
10201103711,42,1975,795,455,2230,0.7,1775,2.5
10201103712,46,2184,941,500,2480,0.7,2266,2.5
10201103713,54,2000,608,180,2100,0.8,1048,2.1
10201103714,42,2023,732,420,2062,0.7,1598,2.4
10201103801,50,2134,917,500,2333,0.7,2073,2.6
10201103802,45,1950,759,520,1944,0.8,1888,2.8
10201103803,41,2044,660,520,1825,0.8,1575,2.7
10201103804,44,2059,745,400,2053,0.8,1547,2.6
10201103805,41,2460,778,398,2068,0.8,1847,2.7
10201103806,48,1896,821,400,1958,0.7,1300,2.1
10201103807,44,2167,821,450,2262,0.8,2045,2.8
10201103808,80,900,479,173,966,0.6,741,1.4
10201103809,41,2167,738,495,2131,0.8,1896,2.7
10201103810,46,2383,725,610,2150,0.7,1965,2.6
10201103811,38,2167,963,460,2322,0.8,2100,2.7
10201103812,40,2086,903,460,2478,0.8,2038,2.7
10201103813,38,2167,859,435,2369,0.8,2062,2.8
10201103814,50,2167,794,440,2154,0.7,1398,2.4
10201103815,50,3017,895,600,2041,0.7,1974,2.6
10201103816,32,2167,1015,505,2700,0.9,2449,3
10201103817,44,2167,740,470,2173,0.8,1854,2.7
10201103901,39,2665,1053,510,2816,0.8,2384,2.8
10201103902,42,2600,895,568,2609,0.7,2440,2.9
10201103903,42,2495,940,480,2356,0.7,1875,2.6
10201103904,46,2200,839,498,2399,0.7,2029,2.8
10201103905,43,2383,829,630,2643,0.7,2386,2.9
10201103906,41,2167,902,468,2220,0.8,1946,2.5
10201103908,42,2500,1182,550,3235,0.7,2785,2.8
10201103909,38,1928,939,483,2045,0.8,1861,2.3
10201103911,43,2253,1016,515,2625,0.7,2250,2.6
10201103912,44,2603,924,480,2517,0.8,2214,2.7
10201103913,39,2500,945,550,2594,0.8,2181,2.8
10201103914,43,2400,942,550,2440,0.8,2263,2.7
10201103915,38,2330,1055,525,2691,0.8,2399,2.7
10201103916,43,2450,848,500,2261,0.7,1885,2.6
10201103917,36,2600,881,550,2316,0.8,2211,3
10201103918,40,2600,847,655,2528,0.8,2386,3.1
10201103919,56,2167,543,140,1768,0.8,729,2.1
10201103921,41,2457,1065,510,2476,0.8,2192,2.4
10201103922,47,2167,824,800,2333,0.7,2223,2.9
10201103923,44,3000,918,445,3094,0.8,3374,3.5
10201103924,75,815,529,229,1142,0.7,600,1.3
10201103925,44,2600,982,700,2774,0.7,2659,3
10201103926,40,2909,1183,600,3650,0.7,3150,2.8
10201103927,41,2220,959,538,2380,0.8,2295,2.8
10201103928,45,2167,942,545,2317,0.8,1913,2.3
10201103929,41,2581,920,480,2349,0.7,2055,2.6
10201103931,50,2234,1003,570,2277,0.7,2089,2.1
10201103932,47,1950,1039,560,2222,0.7,1875,2.1
10201103933,37,3683,1234,633,3463,0.7,3416,3.3
10201103934,45,2059,1182,540,2666,0.8,1666,1.6
10201103935,46,2542,949,560,3299,0.7,2374,2.9
10201103936,51,2084,1241,550,2928,0.7,2356,2
10201104001,39,1885,678,420,1819,0.9,1550,2.7
10201104002,66,2167,614,420,1420,0.7,939,1.8
10201104003,41,2186,977,470,2478,0.7,2291,2.6
10201104004,48,2000,749,420,1839,0.6,1442,2.3
10201104005,48,2383,720,580,2166,0.7,1406,2.6
10201104006,46,2167,725,400,1899,0.8,1422,2.3
10201104007,57,2167,635,375,1857,0.7,1228,2
10201104008,64,0,0,0,0,0,0,0
10201104009,63,2167,640,385,1523,0.7,972,1.7
10201104010,67,1675,562,400,1218,0.7,711,1.5
10201104011,59,2131,640,380,1805,0.7,1111,2.1
10201104012,42,1948,725,355,2299,0.8,1489,2.6
10201104013,41,2200,676,390,2019,0.8,1529,2.4
10201104014,79,1700,520,370,1449,0.8,928,1.9
10201104015,62,2350,806,390,1437,0.6,1233,1.8
10201104016,62,2575,959,488,2131,0.6,2034,2
10201104017,48,2006,596,380,1460,0.8,981,2
10201104018,43,1733,692,400,1699,0.8,1383,2.3
10201104019,37,2167,680,390,1553,0.9,1216,2.3
10201104020,40,1950,592,390,1410,0.8,1179,2.3
10201104021,43,2000,567,360,1518,0.9,992,2.1
10201104022,44,1986,571,400,1541,0.8,1104,2.2
10201104023,50,2084,589,385,1437,0.7,945,2
10201104024,51,2492,789,415,2034,0.7,1213,1.9
10201104025,39,1900,684,385,1575,0.8,1292,2.3
10201104026,53,1317,678,400,1521,0.7,1167,2
10201104027,49,1733,625,360,1678,0.8,1107,2.2
10201104028,46,2167,771,450,2089,0.7,1952,2.6
10201104029,64,1577,568,400,1394,0.6,863,1.8
10201104030,47,2000,626,375,1357,0.8,1078,1.9
10201104031,38,1950,644,380,1571,0.9,1260,2.2
10201104032,61,1972,625,423,1468,0.7,1042,2
10201104033,44,2184,575,350,1797,0.8,1398,2.5
10201104034,40,2167,766,450,2189,0.8,1852,2.7
10201104035,38,2025,653,460,1937,0.8,1726,2.9
10201104036,42,2167,692,403,2075,0.8,1670,2.6
10201104037,46,2164,644,413,1625,0.8,1260,2.4
10201104038,34,2134,739,395,1760,0.9,1583,2.5
10201104039,42,1963,662,400,1652,0.8,1505,2.5
10201104040,51,1929,603,440,1375,0.7,1109,2.2
