CED_CODE_2021,M_0_cond_0_14,M_0_cond_15_24,M_0_cond_25_34,M_0_cond_35_44,M_0_cond_45_54,M_0_cond_55_64,M_0_cond_65_74,M_0_cond_75_84,M_0_cond_85_over,M_0_cond_Tot,M_1_mo_con_0_14,M_1_mo_con_15_24,M_1_mo_con_25_34,M_1_mo_con_35_44,M_1_mo_con_45_54,M_1_mo_con_55_64,M_1_mo_con_65_74,M_1_mo_con_75_84,M_1_mo_con_85_over,M_1_mo_con_Tot,M_2_mo_con_0_14,M_2_mo_con_15_24,M_2_mo_con_25_34,M_2_mo_con_35_44,M_2_mo_con_45_54,M_2_mo_con_55_64,M_2_mo_con_65_74,M_2_mo_con_75_84,M_2_mo_con_85_over,M_2_mo_con_Tot,M_3_or_mo_cond_0_14,M_3_or_mo_cond_15_24,M_3_or_mo_cond_25_34,M_3_or_mo_cond_35_44,M_3_or_mo_cond_45_54,M_3_or_mo_cond_55_64,M_3_or_mo_cond_65_74,M_3_or_mo_cond_75_84,M_3_or_mo_cond_85_over,M_3_or_mo_cond_Tot,M_OM_Lterm_Health_Tot_0_14,M_OM_Lterm_Health_Tot_15_24,M_OM_Lterm_Health_Tot_25_34,M_OM_Lterm_Health_Tot_35_44,M_OM_Lterm_Health_Tot_45_54,M_OM_Lterm_Health_Tot_55_64,M_OM_Lterm_Health_Tot_65_74,M_OM_Lterm_Health_Tot_75_84,M_OM_Lterm_Health_Tot_85_ov,M_OM_Lterm_Health_Tot_Tot,M_cond_NS_0_14,M_cond_NS_15_24,M_cond_NS_25_34,M_cond_NS_35_44,M_cond_NS_45_54,M_cond_NS_55_64,M_cond_NS_65_74,M_cond_NS_75_84,M_cond_NS_85_over,M_cond_NS_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_over,M_Tot_Tot,F_0_cond_0_14,F_0_cond_15_24,F_0_cond_25_34,F_0_cond_35_44,F_0_cond_45_54,F_0_cond_55_64,F_0_cond_65_74,F_0_cond_75_84,F_0_cond_85_over,F_0_cond_Tot,F_1_mo_con_0_14,F_1_mo_con_15_24,F_1_mo_con_25_34,F_1_mo_con_35_44,F_1_mo_con_45_54,F_1_mo_con_55_64,F_1_mo_con_65_74,F_1_mo_con_75_84,F_1_mo_con_85_over,F_1_mo_con_Tot,F_2_mo_con_0_14,F_2_mo_con_15_24,F_2_mo_con_25_34,F_2_mo_con_35_44,F_2_mo_con_45_54,F_2_mo_con_55_64,F_2_mo_con_65_74,F_2_mo_con_75_84,F_2_mo_con_85_over,F_2_mo_con_Tot,F_3_or_mo_cond_0_14,F_3_or_mo_cond_15_24,F_3_or_mo_cond_25_34,F_3_or_mo_cond_35_44,F_3_or_mo_cond_45_54,F_3_or_mo_cond_55_64,F_3_or_mo_cond_65_74,F_3_or_mo_cond_75_84,F_3_or_mo_cond_85_over,F_3_or_mo_cond_Tot,F_OM_Lterm_Health_Tot_0_14,F_OM_Lterm_Health_Tot_15_24,F_OM_Lterm_Health_Tot_25_34,F_OM_Lterm_Health_Tot_35_44,F_OM_Lterm_Health_Tot_45_54,F_OM_Lterm_Health_Tot_55_64,F_OM_Lterm_Health_Tot_65_74,F_OM_Lterm_Health_Tot_75_84,F_OM_Lterm_Health_Tot_85_ov,F_OM_Lterm_Health_Tot_Tot,F_cond_NS_0_14,F_cond_NS_15_24,F_cond_NS_25_34,F_cond_NS_35_44,F_cond_NS_45_54,F_cond_NS_55_64,F_cond_NS_65_74,F_cond_NS_75_84,F_cond_NS_85_over,F_cond_NS_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_over,F_Tot_Tot,P_0_cond_0_14,P_0_cond_15_24,P_0_cond_25_34,P_0_cond_35_44,P_0_cond_45_54,P_0_cond_55_64,P_0_cond_65_74,P_0_cond_75_84,P_0_cond_85_over,P_0_cond_Tot,P_1_mo_con_0_14,P_1_mo_con_15_24,P_1_mo_con_25_34,P_1_mo_con_35_44,P_1_mo_con_45_54,P_1_mo_con_55_64,P_1_mo_con_65_74,P_1_mo_con_75_84,P_1_mo_con_85_over,P_1_mo_con_Tot,P_2_mo_con_0_14,P_2_mo_con_15_24,P_2_mo_con_25_34,P_2_mo_con_35_44,P_2_mo_con_45_54,P_2_mo_con_55_64,P_2_mo_con_65_74,P_2_mo_con_75_84,P_2_mo_con_85_over,P_2_mo_con_Tot,P_3_or_mo_cond_0_14,P_3_or_mo_cond_15_24,P_3_or_mo_cond_25_34,P_3_or_mo_cond_35_44,P_3_or_mo_cond_45_54,P_3_or_mo_cond_55_64,P_3_or_mo_cond_65_74,P_3_or_mo_cond_75_84,P_3_or_mo_cond_85_over,P_3_or_mo_cond_Tot,P_OM_Lterm_Health_Tot_0_14,P_OM_Lterm_Health_Tot_15_24,P_OM_Lterm_Health_Tot_25_34,P_OM_Lterm_Health_Tot_35_44,P_OM_Lterm_Health_Tot_45_54,P_OM_Lterm_Health_Tot_55_64,P_OM_Lterm_Health_Tot_65_74,P_OM_Lterm_Health_Tot_75_84,P_OM_Lterm_Health_Tot_85_ov,P_OM_Lterm_Health_Tot_Tot,P_cond_NS_0_14,P_cond_NS_15_24,P_cond_NS_25_34,P_cond_NS_35_44,P_cond_NS_45_54,P_cond_NS_55_64,P_cond_NS_65_74,P_cond_NS_75_84,P_cond_NS_85_over,P_cond_NS_Tot
CED326,15440,7976,7749,8795,7110,4817,2996,1180,319,56378,1863,1668,1819,2252,2450,2475,2518,1479,484,17000,148,234,352,450,709,961,1328,945,329,5450,6,24,32,117,259,515,921,935,335,3153,2015,1921,2208,2819,3410,3955,4766,3358,1148,25597,1373,772,792,816,776,552,443,299,163,5982,18819,10674,10741,12432,11303,9325,8199,4838,1627,87960,14948,6876,7815,8990,7253,5193,3515,1493,440,56523,1423,2171,2610,2819,2903,2934,3014,1893,812,20582,106,461,685,767,1038,1250,1602,1194,569,7675,14,30,108,226,517,836,1125,1067,576,4496,1546,2663,3399,3816,4462,5020,5737,4152,1958,32753,1278,748,788,858,738,590,503,364,321,6182,17771,10289,12001,13668,12457,10799,9756,6011,2718,95464,30390,14851,15561,17783,14363,10010,6510,2682,758,112904,3281,3831,4425,5076,5351,5410,5537,3367,1297,37581,256,696,1036,1219,1756,2216,2923,2138,898,13131,19,50,142,344,769,1356,2047,2006,909,7645,3558,4583,5603,6635,7874,8975,10502,7511,3106,58356,2648,1525,1578,1673,1513,1139,940,665,480,12167
CED327,17459,9712,9521,9650,6868,4585,2589,878,135,61404,2050,1707,1837,2133,2207,2390,2066,958,171,15528,154,229,311,389,644,877,982,565,159,4314,10,18,62,129,254,469,732,559,189,2416,2212,1954,2206,2654,3105,3734,3786,2082,521,22255,2149,1236,1173,1160,922,660,414,218,101,8035,21817,12905,12904,13466,10899,8970,6793,3179,753,91691,17160,8426,9383,9666,6641,4764,2804,793,189,59821,1520,1997,2224,2594,2618,2619,2212,1004,297,17078,116,397,580,701,945,1137,1172,648,261,5947,5,33,111,220,474,678,845,630,335,3334,1643,2427,2920,3509,4032,4428,4235,2283,888,26363,1958,1083,1157,1154,856,579,449,261,192,7690,20760,11935,13455,14324,11522,9767,7485,3334,1271,93865,34620,18138,18901,19318,13513,9351,5393,1670,321,121222,3571,3704,4056,4725,4817,5011,4283,1967,468,32606,266,623,891,1095,1589,2007,2155,1215,421,10259,21,49,175,344,730,1143,1578,1190,526,5751,3850,4378,5125,6168,7133,8161,8014,4367,1414,48613,4103,2320,2330,2316,1779,1234,868,483,288,15722
CED328,13597,10950,7469,8227,7633,4547,2714,1116,247,56509,1273,2009,1661,1809,2159,1867,1836,1210,351,14172,51,232,227,272,386,493,751,662,283,3351,0,18,32,50,100,211,399,443,182,1424,1324,2261,1920,2126,2641,2568,2979,2312,815,18948,668,775,542,502,507,377,226,184,115,3890,15592,13982,9926,10861,10778,7488,5918,3623,1174,79352,12999,9311,7079,8725,7901,4871,3238,1413,375,55916,870,2770,2055,2221,2360,2028,2046,1387,610,16344,63,396,451,449,556,686,888,664,435,4583,4,23,42,88,172,267,435,471,368,1867,934,3188,2548,2761,3084,2975,3373,2515,1412,22793,682,614,512,508,535,367,314,223,191,3945,14610,13123,10138,11991,11523,8211,6920,4157,1975,82653,26594,20266,14550,16953,15534,9420,5952,2534,620,112421,2145,4788,3717,4030,4513,3890,3886,2592,957,30523,111,627,679,723,941,1175,1636,1321,714,7928,3,42,72,139,272,476,830,913,553,3292,2264,5454,4466,4890,5720,5541,6352,4832,2231,41747,1349,1389,1053,1008,1039,743,539,413,305,7834
CED329,9822,5538,4330,4663,5863,5779,4829,1921,329,43088,1234,1167,1108,1365,1996,2953,3647,2008,501,15985,114,131,177,313,571,1106,1825,1199,301,5739,9,16,32,91,237,715,1211,986,324,3619,1360,1313,1313,1773,2804,4773,6683,4189,1119,25342,1295,952,964,989,1048,1024,895,496,186,7852,12479,7799,6610,7424,9720,11585,12414,6611,1637,76278,9316,4688,4142,5234,6126,6436,4855,1800,448,43048,976,1396,1417,1750,2268,3252,3680,2086,654,17480,82,269,343,504,845,1343,1762,1115,487,6737,8,24,67,146,415,911,1126,908,432,4038,1066,1688,1828,2397,3524,5505,6570,4110,1571,28254,1248,653,662,785,950,1005,885,567,303,7055,11628,7026,6632,8415,10604,12945,12317,6474,2315,78360,19135,10225,8477,9898,11991,12216,9694,3728,777,86135,2208,2566,2528,3119,4264,6204,7322,4098,1158,33466,204,394,514,815,1418,2453,3591,2311,780,12476,16,35,92,237,652,1625,2340,1893,754,7653,2426,3000,3137,4173,6334,10280,13256,8299,2693,53595,2541,1605,1623,1775,1997,2029,1780,1061,487,14908
CED330,15694,7980,6997,7603,7633,5780,3258,1139,201,56281,2134,1654,1582,2021,2532,2910,2645,1293,274,17035,154,194,264,398,646,1043,1343,793,207,5041,7,17,41,107,251,562,920,703,184,2788,2298,1863,1889,2522,3424,4514,4907,2790,665,24867,1862,1109,918,1061,1125,873,597,341,102,7993,19852,10954,9803,11190,12176,11168,8763,4276,960,89148,15004,7268,7117,7663,7384,5641,3205,1135,242,54668,1542,2023,2219,2619,2978,3006,2696,1288,385,18759,130,348,567,753,1010,1319,1350,716,305,6490,7,33,84,206,456,742,938,655,314,3436,1678,2405,2872,3578,4447,5069,4982,2662,999,28682,1718,1064,999,1109,1046,792,568,303,170,7761,18399,10736,10987,12354,12879,11503,8756,4098,1408,91112,30700,15253,14109,15271,15020,11421,6464,2280,436,110955,3679,3679,3798,4638,5510,5913,5343,2584,658,35797,276,540,834,1155,1653,2364,2694,1510,503,11529,16,46,126,309,705,1301,1856,1352,492,6226,3972,4267,4757,6106,7869,9585,9892,5452,1659,53552,3579,2173,1918,2167,2169,1665,1165,647,265,15754
CED397,0,5,19,25,24,6,3,0,0,89,0,0,5,0,6,3,4,0,0,21,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,5,10,6,3,5,0,0,26,0,4,42,72,44,16,12,0,0,194,6,17,69,102,77,26,14,0,0,306,0,0,4,3,3,4,0,0,0,21,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,6,12,3,0,0,0,0,0,29,0,13,23,7,3,5,0,0,0,53,0,12,27,24,28,7,3,0,0,103,0,0,6,4,6,4,4,0,0,24,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,6,14,6,7,5,0,0,32,0,13,60,75,43,16,12,0,0,220
CED401,13099,11156,14973,10812,7928,5734,3318,1214,386,68611,1123,1573,2411,2286,2283,2682,2520,1330,550,16756,43,161,354,370,535,902,1097,727,363,4544,0,13,31,65,220,437,652,572,353,2352,1166,1748,2800,2716,3041,4020,4263,2629,1261,23651,969,995,1394,1139,1026,806,532,300,124,7292,15238,13899,19169,14666,11992,10561,8113,4144,1774,99555,12658,10506,13662,10222,7544,6066,3736,1461,580,66436,723,2191,2849,2343,2302,2645,2688,1775,1013,18529,30,376,628,476,710,1020,1268,952,744,6212,3,28,72,125,282,540,705,696,678,3126,758,2593,3550,2947,3298,4203,4661,3424,2439,27874,886,924,1091,910,800,702,553,335,267,6457,14305,14021,18298,14078,11637,10974,8946,5221,3285,100774,25759,21661,28636,21033,15472,11799,7050,2679,968,135055,1847,3765,5264,4629,4586,5324,5209,3099,1564,35287,70,536,981,850,1248,1917,2360,1675,1105,10756,9,38,104,188,501,981,1361,1276,1035,5481,1925,4344,6351,5663,6338,8220,8926,6054,3701,51527,1862,1920,2483,2048,1821,1509,1080,634,387,13754
CED402,11931,6909,6596,6097,6729,6311,4278,1588,385,50815,1608,1410,1511,1717,2220,3118,3425,1876,548,17426,102,167,243,348,630,1115,1668,1009,377,5662,6,9,47,88,257,643,1048,843,321,3266,1713,1593,1798,2151,3107,4881,6141,3727,1248,26360,1251,981,1145,1257,1247,1159,912,507,201,8662,14897,9474,9539,9504,11081,12353,11337,5820,1834,85834,11788,5516,5842,6000,6378,6023,4197,1778,529,48036,1147,1689,1978,2074,2434,3210,3282,1948,853,18616,79,363,511,599,864,1308,1520,1141,570,6957,6,26,85,198,450,822,953,894,532,3966,1237,2082,2570,2874,3746,5336,5756,3989,1952,29538,1241,681,650,684,905,905,844,558,339,6798,14255,8279,9063,9558,11021,12263,10790,6325,2818,84376,23714,12426,12431,12088,13106,12340,8476,3363,911,98858,2758,3097,3487,3786,4647,6332,6702,3827,1399,36041,181,534,753,950,1497,2420,3194,2150,945,12625,12,38,136,287,703,1465,2001,1738,854,7234,2954,3669,4373,5023,6849,10216,11899,7717,3199,55897,2495,1661,1794,1947,2152,2060,1759,1063,536,15459
CED403,12027,8249,8589,8086,7155,5662,3768,1533,452,55516,1090,1343,1736,1848,2110,2627,2899,1779,646,16081,55,152,260,290,512,831,1232,1004,511,4838,0,10,31,51,154,365,729,704,463,2513,1144,1499,2022,2194,2781,3826,4861,3489,1618,23436,729,562,535,533,602,546,419,305,145,4373,13901,10315,11142,10805,10537,10038,9048,5333,2213,83330,11714,7534,8464,8454,7293,6251,4332,1900,745,56688,817,2029,2157,2248,2417,2868,3349,2277,1238,19409,46,325,460,455,644,1060,1526,1205,916,6635,3,20,62,107,266,544,810,884,847,3546,866,2375,2674,2817,3330,4477,5688,4362,3006,29591,635,536,513,532,573,599,500,364,261,4510,13220,10444,11656,11802,11195,11322,10518,6623,4012,90793,23745,15789,17047,16541,14447,11913,8105,3431,1193,112208,1906,3370,3889,4100,4525,5496,6256,4062,1885,35495,100,475,717,741,1158,1895,2752,2204,1427,11479,4,35,93,164,421,906,1541,1588,1314,6058,2011,3881,4695,5006,6111,8300,10554,7852,4629,53024,1371,1096,1047,1062,1175,1147,918,668,407,8880
CED404,12139,6546,7320,6588,6987,6853,4523,1711,348,53025,1523,1367,1663,1775,2378,3747,3616,1837,508,18414,91,171,278,341,669,1319,1766,1129,330,6097,7,17,47,98,298,825,1186,975,370,3821,1623,1554,1996,2213,3337,5895,6569,3943,1201,28331,1622,1156,1684,1564,1673,1642,1097,621,208,11262,15381,9252,10998,10360,11995,14394,12188,6284,1757,92612,11876,5485,6224,5712,6266,6058,4282,1692,501,48091,1157,1646,2060,2031,2438,3342,3293,1965,730,18653,80,314,566,593,977,1448,1657,1153,508,7289,0,32,88,183,466,1032,1204,952,506,4468,1239,1988,2714,2806,3882,5811,6152,4072,1741,30411,1505,815,980,899,1015,1157,955,627,289,8239,14619,8287,9918,9418,11162,13027,11387,6396,2524,86740,24013,12027,13543,12300,13253,12915,8806,3407,850,101117,2682,3009,3726,3801,4820,7087,6908,3802,1241,37066,165,484,853,936,1641,2767,3423,2284,835,13389,12,45,130,279,761,1855,2389,1932,873,8285,2859,3544,4705,5017,7221,11708,12719,8014,2947,58738,3128,1968,2662,2461,2684,2799,2053,1250,499,19500
CED405,11449,7631,9094,7957,7111,6001,3314,1443,451,54446,1193,1363,1639,1825,2228,2872,2753,1530,623,16027,60,144,213,317,542,982,1259,905,473,4892,0,14,34,60,189,474,705,713,453,2643,1257,1521,1884,2204,2962,4329,4714,3150,1544,23567,825,671,679,641,731,698,379,240,122,4986,13525,9819,11657,10795,10805,11031,8411,4830,2116,83001,11245,6779,8614,8010,7346,6289,3916,1699,587,54476,788,1639,2207,2084,2351,3042,2950,2059,1044,18168,56,272,444,525,700,1086,1400,1218,767,6463,3,15,69,125,323,604,852,877,796,3676,851,1930,2723,2732,3375,4735,5204,4152,2611,28312,818,593,613,649,674,630,476,355,160,4958,12915,9310,11947,11381,11391,11648,9593,6210,3359,87747,22690,14407,17712,15965,14454,12289,7231,3142,1035,108927,1979,3006,3847,3913,4584,5916,5706,3585,1664,34198,121,415,657,841,1240,2070,2657,2126,1241,11362,3,30,98,183,514,1078,1558,1588,1252,6317,2105,3455,4606,4936,6339,9062,9926,7305,4154,51875,1644,1270,1293,1283,1407,1331,852,596,288,9944
CED406,12266,7154,7193,7033,6504,4927,3102,1135,265,49578,1661,1681,1930,2181,2269,2703,2785,1352,429,16988,105,196,325,458,615,1044,1386,887,286,5302,6,23,56,101,233,514,952,729,341,2945,1775,1892,2310,2742,3114,4256,5123,2966,1055,25237,1063,664,639,643,608,544,391,210,100,4858,15103,9714,10142,10418,10227,9730,8613,4313,1415,79671,11761,6102,6576,6768,6141,5158,3480,1273,370,47629,1273,2079,2635,2668,2613,3036,3168,1672,656,19801,112,457,701,849,908,1336,1611,996,502,7462,5,31,98,253,491,801,1050,813,487,4036,1382,2564,3434,3772,4010,5176,5832,3476,1642,31299,1006,569,536,642,611,577,402,291,150,4787,14155,9234,10546,11183,10759,10918,9713,5040,2167,83712,24030,13255,13768,13800,12648,10094,6579,2407,635,97208,2930,3756,4567,4847,4880,5740,5957,3025,1089,36789,216,652,1024,1312,1521,2377,3003,1879,788,12773,18,52,156,355,719,1317,2003,1539,823,6975,3160,4460,5744,6511,7122,9435,10954,6450,2696,56534,2069,1228,1178,1288,1216,1121,791,501,252,9641
CED407,13517,8762,8771,8468,6872,5086,2985,1218,289,55975,1497,1500,1804,2057,2324,2722,2576,1581,446,16507,91,165,292,417,618,827,1243,901,326,4866,3,14,36,84,202,428,756,775,344,2652,1587,1679,2129,2554,3140,3987,4576,3257,1116,24024,1003,749,784,799,705,507,335,226,127,5240,16114,11196,11687,11828,10721,9575,7892,4703,1535,85246,12913,7179,8005,8087,6503,5292,3461,1432,357,53240,1086,1896,2168,2329,2609,2832,2968,1976,697,18548,92,313,549,629,848,1133,1456,1119,495,6635,4,22,67,150,344,662,878,876,525,3536,1180,2236,2780,3106,3804,4631,5307,3968,1715,28724,884,599,630,709,605,518,384,322,196,4851,14973,10016,11414,11907,10914,10442,9155,5725,2270,86813,26431,15949,16776,16558,13375,10383,6449,2650,651,109212,2585,3401,3967,4388,4928,5556,5539,3555,1147,35059,177,481,841,1045,1468,1959,2702,2017,817,11504,9,35,101,232,548,1091,1637,1657,871,6185,2770,3916,4912,5664,6945,8610,9880,7227,2831,52744,1882,1353,1414,1509,1313,1024,720,548,326,10097
CED408,12603,6849,5388,6379,7232,6361,4752,1908,351,51820,1504,1413,1374,1712,2312,2992,3558,2047,560,17471,60,178,233,316,539,1030,1606,1252,387,5603,9,7,33,55,171,449,900,838,341,2808,1575,1599,1636,2081,3026,4470,6063,4139,1289,25885,1018,632,481,562,705,741,612,359,128,5233,15194,9074,7509,9017,10964,11571,11429,6406,1773,82933,12338,6062,5178,6718,7308,6658,5125,1959,494,51835,1103,1767,1930,2253,2693,3221,3917,2183,780,19832,48,295,436,605,874,1277,1817,1237,552,7138,6,22,53,138,321,652,909,827,494,3428,1160,2081,2420,2992,3888,5147,6642,4251,1825,30404,986,556,507,600,686,703,668,379,183,5261,14479,8698,8107,10307,11876,12509,12436,6591,2499,87497,24938,12910,10562,13094,14537,13020,9876,3868,846,103650,2602,3176,3305,3960,5010,6206,7474,4239,1337,37305,113,468,666,915,1409,2309,3422,2493,941,12744,18,33,92,198,490,1099,1813,1672,837,6239,2735,3678,4060,5076,6908,9613,12713,8396,3112,56288,1998,1183,990,1163,1389,1442,1281,730,314,10490
CED409,16269,9107,9393,7866,6342,4751,2279,805,285,57092,2197,2001,2432,2423,2467,2920,2198,1157,359,18162,176,306,475,564,786,1317,1213,712,261,5811,14,28,81,179,376,822,1067,801,309,3681,2387,2331,2985,3170,3628,5055,4477,2676,932,27650,1837,1040,1126,1027,900,756,491,244,136,7548,20494,12478,13503,12065,10871,10566,7243,3731,1346,92297,16036,7756,8755,7234,5570,4454,2334,946,282,53364,1737,2510,3190,2784,2836,3153,2336,1466,586,20587,181,568,1042,951,1229,1525,1426,989,426,8330,3,48,192,347,712,1177,1175,933,566,5163,1925,3123,4418,4085,4781,5857,4937,3386,1580,34086,1731,988,1047,846,796,679,502,351,230,7182,19686,11868,14224,12170,11144,10989,7768,4684,2084,94626,32307,16860,18143,15102,11913,9207,4608,1753,560,110450,3937,4507,5621,5210,5297,6076,4530,2625,941,38747,353,869,1513,1512,2012,2845,2644,1704,691,14145,20,76,269,529,1093,2002,2245,1739,872,8842,4311,5458,7407,7258,8406,10917,9416,6059,2506,61737,3567,2030,2178,1874,1702,1436,987,601,366,14729
CED410,13653,9425,9576,9425,7987,6120,3800,1848,550,62386,1114,1451,1534,1740,2165,2439,2752,1873,723,15791,54,157,251,276,501,773,1068,1072,488,4632,4,10,23,59,129,317,600,702,445,2284,1166,1612,1803,2080,2794,3532,4420,3651,1653,22709,788,617,592,601,640,519,347,290,200,4576,15605,11652,11974,12098,11426,10167,8567,5784,2396,89675,13264,8066,9303,9800,8365,6748,4648,2181,750,63139,836,1738,1923,2040,2387,2760,3154,2594,1283,18720,46,279,429,408,648,935,1378,1338,885,6339,5,21,45,81,198,403,748,894,742,3147,890,2043,2398,2532,3229,4100,5277,4831,2904,28203,689,549,518,562,620,497,434,441,346,4654,14842,10658,12231,12886,12220,11348,10354,7450,4004,95995,26916,17492,18880,19223,16346,12876,8455,4023,1297,125516,1943,3187,3459,3779,4557,5201,5906,4469,2005,34511,96,433,673,688,1140,1707,2439,2406,1369,10972,12,29,68,138,326,720,1351,1601,1182,5432,2053,3654,4207,4609,6023,7629,9697,8481,4562,50914,1480,1167,1116,1154,1261,1014,776,726,545,9236
CED497,0,0,0,9,4,4,0,0,0,18,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,4,5,0,0,0,0,6,0,0,0,16,10,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,4,0,0,0,18,0,0,0,0,3,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,8,0,0,0,4,5,0,0,0,0,6
CED501,16540,8459,8327,8134,6779,4652,2255,856,198,56192,2139,1565,1941,1995,2200,2421,1937,1066,276,15536,128,189,292,372,599,831,956,692,211,4276,4,5,44,100,203,484,607,590,198,2237,2273,1761,2271,2462,3005,3739,3503,2347,680,22051,1662,1169,1473,1302,982,660,380,247,140,8007,20478,11386,12069,11893,10769,9051,6141,3448,1019,86258,15948,7225,8363,8444,6850,4742,2540,933,237,55268,1604,2138,2943,2789,2631,2567,2147,1290,436,18546,113,404,673,747,953,1104,1103,732,290,6116,5,39,87,220,421,638,729,609,260,3001,1722,2581,3701,3755,4003,4307,3977,2628,991,27662,1583,875,919,877,783,563,410,327,226,6558,19251,10686,12988,13068,11637,9610,6927,3887,1447,89491,32488,15685,16692,16570,13631,9393,4790,1786,429,111468,3741,3706,4883,4783,4827,4991,4091,2351,711,34078,243,597,965,1117,1548,1939,2060,1420,501,10391,7,47,132,315,623,1123,1333,1197,457,5239,3992,4339,5980,6220,7007,8050,7484,4976,1671,49715,3246,2045,2391,2175,1771,1220,788,578,368,14568
CED502,17507,8541,9463,10661,6889,4370,2427,888,175,60929,1711,1427,1793,2083,2061,2202,2070,1011,253,14609,112,174,267,397,544,777,948,600,207,4024,9,13,29,85,211,383,628,483,164,2004,1829,1615,2091,2558,2814,3358,3651,2093,628,20638,1649,904,1014,992,855,619,399,223,147,6802,20991,11059,12566,14216,10557,8340,6476,3204,946,88369,16870,7555,9793,10151,6248,4301,2658,886,258,58724,1243,1901,2361,2542,2368,2448,2209,1228,437,16733,108,355,617,669,802,1029,1074,734,302,5691,11,30,93,179,385,666,805,529,230,2931,1361,2286,3078,3391,3558,4136,4086,2486,968,25352,1641,884,969,969,728,561,427,310,222,6703,19875,10730,13839,14509,10533,9005,7169,3678,1446,90779,34382,16096,19253,20814,13139,8670,5087,1775,436,119653,2954,3325,4152,4623,4431,4646,4278,2234,693,31341,219,531,891,1069,1346,1802,2025,1332,505,9716,21,46,123,266,593,1046,1431,1018,397,4933,3192,3902,5166,5957,6369,7492,7736,4585,1599,45992,3297,1788,1978,1960,1581,1180,824,535,364,13507
CED503,12542,6287,5498,5775,5670,4912,3309,1412,289,45692,1506,1196,1288,1443,1831,2334,2762,1653,434,14445,73,137,198,276,452,811,1364,1047,328,4686,0,17,26,75,156,409,821,828,286,2616,1581,1353,1511,1795,2435,3552,4944,3527,1052,21754,1265,707,660,758,794,655,552,371,186,5946,15381,8347,7665,8334,8894,9115,8810,5314,1530,73385,12554,5864,5986,6316,6062,5224,3658,1462,343,47468,1114,1575,1995,2043,2293,2654,2987,1832,622,17106,79,289,476,529,715,1154,1432,1027,413,6120,5,26,49,150,275,560,834,782,391,3075,1192,1886,2525,2728,3286,4363,5255,3636,1425,26305,1234,669,591,649,718,651,536,444,326,5811,14983,8418,9097,9688,10069,10234,9447,5539,2094,79586,25091,12152,11478,12087,11731,10134,6968,2869,629,93152,2620,2769,3283,3483,4124,4991,5752,3483,1062,31559,152,426,669,810,1172,1966,2795,2074,741,10812,7,43,79,229,432,966,1659,1611,671,5691,2776,3237,4037,4522,5730,7922,10194,7165,2480,48061,2500,1371,1249,1411,1508,1303,1087,816,518,11758
CED504,14207,8646,10141,9087,7157,5646,3216,1329,303,59735,1266,1299,1649,1851,2002,2499,2483,1373,424,14848,77,143,225,301,501,787,1092,815,258,4205,0,9,32,78,168,407,707,602,215,2218,1352,1452,1905,2231,2670,3694,4279,2787,900,21266,1371,860,901,912,787,672,446,227,81,6256,16927,10963,12947,12232,10618,10002,7942,4347,1286,87259,13514,7711,9788,9027,7158,5705,3624,1400,377,58307,919,1661,2049,2040,2315,2745,2815,1689,663,16895,65,299,446,520,673,1078,1275,928,393,5669,6,16,70,116,286,587,795,665,346,2885,986,1972,2570,2678,3277,4408,4887,3281,1402,25456,1291,762,887,861,733,654,503,318,109,6127,15800,10445,13242,12566,11171,10765,9011,4994,1892,89887,27717,16363,19931,18116,14322,11349,6845,2733,677,118046,2188,2957,3700,3893,4317,5243,5299,3061,1087,31744,147,443,667,820,1173,1864,2370,1744,649,9878,6,27,102,193,450,992,1498,1257,567,5100,2338,3423,4470,4912,5948,8103,9163,6067,2303,46721,2660,1624,1786,1774,1523,1322,950,546,194,12382
