CED_CODE_2021,M_15_19_Ud_wk_L_5_hrs,M_15_19_Ud_wk_5_14_hrs,M_15_19_Ud_wk_15_29_hrs,M_15_19_Ud_wk_30h_more,M_15_19_no_Ud_wk,M_15_19_Ud_wk_ns,M_15_19_OS_vis,M_15_19_yr_Tot,M_20_24_Ud_wk_L_5_hrs,M_20_24_Ud_wk_5_14_hrs,M_20_24_Ud_wk_15_29_hrs,M_20_24_Ud_wk_30h_more,M_20_24_no_Ud_wk,M_20_24_Ud_wk_ns,M_20_24_OS_vis,M_20_24_yr_Tot,M_25_34_Ud_wk_L_5_hrs,M_25_34_Ud_wk_5_14_hrs,M_25_34_Ud_wk_15_29_hrs,M_25_34_Ud_wk_30h_more,M_25_34_no_Ud_wk,M_25_34_Ud_wk_ns,M_25_34_OS_vis,M_25_34_yr_Tot,M_35_44_Ud_wk_L_5_hrs,M_35_44_Ud_wk_5_14_hrs,M_35_44_Ud_wk_15_29_hrs,M_35_44_Ud_wk_30h_more,M_35_44_no_Ud_wk,M_35_44_Ud_wk_ns,M_35_44_OS_vis,M_35_44_yr_Tot,M_45_54_Ud_wk_L_5_hrs,M_45_54_Ud_wk_5_14_hrs,M_45_54_Ud_wk_15_29_hrs,M_45_54_Ud_wk_30h_more,M_45_54_no_Ud_wk,M_45_54_Ud_wk_ns,M_45_54_OS_vis,M_45_54_yr_Tot,M_55_64_Ud_wk_L_5_hrs,M_55_64_Ud_wk_5_14_hrs,M_55_64_Ud_wk_15_29_hrs,M_55_64_Ud_wk_30h_more,M_55_64_no_Ud_wk,M_55_64_Ud_wk_ns,M_55_64_OS_vis,M_55_64_yr_Tot,M_65_74_Ud_wk_L_5_hrs,M_65_74_Ud_wk_5_14_hrs,M_65_74_Ud_wk_15_29_hrs,M_65_74_Ud_wk_30h_more,M_65_74_no_Ud_wk,M_65_74_Ud_wk_ns,M_65_74_OS_vis,M_65_74_yr_Tot,M_75_84_Ud_wk_L_5_hrs,M_75_84_Ud_wk_5_14_hrs,M_75_84_Ud_wk_15_29_hrs,M_75_84_Ud_wk_30h_more,M_75_84_no_Ud_wk,M_75_84_Ud_wk_ns,M_75_84_OS_vis,M_75_84_yr_Tot,M_85ov_Ud_wk_L_5_h,M_85ov_Ud_wk_5_14_h,M_85ov_Ud_wk_15_29_h,M_85ov_Ud_wk_30h_more,M_85ov_no_Ud_wk,M_85ov_Ud_wk_ns,M_85ov_OS_vis,M_85_yr_over_Tot,M_Tot_Ud_wk_L_5_hrs,M_Tot_Ud_wk_5_14_hrs,M_Tot_Ud_wk_15_29_hrs,M_Tot_Ud_wk_30h_more,M_Tot_no_Ud_wk,M_Tot_Ud_wk_ns,M_Tot_OS_vis,M_Total_Tot,F_15_19_Ud_wk_L_5_hrs,F_15_19_Ud_wk_5_14_hrs,F_15_19_Ud_wk_15_29_hrs,F_15_19_Ud_wk_30h_more,F_15_19_no_Ud_wk,F_15_19_Ud_wk_ns,F_15_19_OS_vis,F_15_19_yr_Tot,F_20_24_Ud_wk_L_5_hrs,F_20_24_Ud_wk_5_14_hrs,F_20_24_Ud_wk_15_29_hrs,F_20_24_Ud_wk_30h_more,F_20_24_no_Ud_wk,F_20_24_Ud_wk_ns,F_20_24_OS_vis,F_20_24_yr_Tot,F_25_34_Ud_wk_L_5_hrs,F_25_34_Ud_wk_5_14_hrs,F_25_34_Ud_wk_15_29_hrs,F_25_34_Ud_wk_30h_more,F_25_34_no_Ud_wk,F_25_34_Ud_wk_ns,F_25_34_OS_vis,F_25_34_yr_Tot,F_35_44_Ud_wk_L_5_hrs,F_35_44_Ud_wk_5_14_hrs,F_35_44_Ud_wk_15_29_hrs,F_35_44_Ud_wk_30h_more,F_35_44_no_Ud_wk,F_35_44_Ud_wk_ns,F_35_44_OS_vis,F_35_44_yr_Tot,F_45_54_Ud_wk_L_5_hrs,F_45_54_Ud_wk_5_14_hrs,F_45_54_Ud_wk_15_29_hrs,F_45_54_Ud_wk_30h_more,F_45_54_no_Ud_wk,F_45_54_Ud_wk_ns,F_45_54_OS_vis,F_45_54_yr_Tot,F_55_64_Ud_wk_L_5_hrs,F_55_64_Ud_wk_5_14_hrs,F_55_64_Ud_wk_15_29_hrs,F_55_64_Ud_wk_30h_more,F_55_64_no_Ud_wk,F_55_64_Ud_wk_ns,F_55_64_OS_vis,F_55_64_yr_Tot,F_65_74_Ud_wk_L_5_hrs,F_65_74_Ud_wk_5_14_hrs,F_65_74_Ud_wk_15_29_hrs,F_65_74_Ud_wk_30h_more,F_65_74_no_Ud_wk,F_65_74_Ud_wk_ns,F_65_74_OS_vis,F_65_74_yr_Tot,F_75_84_Ud_wk_L_5_hrs,F_75_84_Ud_wk_5_14_hrs,F_75_84_Ud_wk_15_29_hrs,F_75_84_Ud_wk_30h_more,F_75_84_no_Ud_wk,F_75_84_Ud_wk_ns,F_75_84_OS_vis,F_75_84_yr_Tot,F_85ov_Ud_wk_L_5_h,F_85ov_Ud_wk_5_14_h,F_85ov_Ud_wk_15_29_h,F_85ov_Ud_wk_30h_more,F_85ov_no_Ud_wk,F_85ov_Ud_wk_ns,F_85ov_OS_vis,F_85_yr_over_Tot,F_Tot_Ud_wk_L_5_hrs,F_Tot_Ud_wk_5_14_hrs,F_Tot_Ud_wk_15_29_hrs,F_Tot_Ud_wk_30h_more,F_Tot_no_Ud_wk,F_Tot_Ud_wk_ns,F_Tot_OS_vis,F_Total_Tot,P_15_19_Ud_wk_L_5_hrs,P_15_19_Ud_wk_5_14_hrs,P_15_19_Ud_wk_15_29_hrs,P_15_19_Ud_wk_30h_more,P_15_19_no_Ud_wk,P_15_19_Ud_wk_ns,P_15_19_OS_vis,P_15_19_yr_Tot,P_20_24_Ud_wk_L_5_hrs,P_20_24_Ud_wk_5_14_hrs,P_20_24_Ud_wk_15_29_hrs,P_20_24_Ud_wk_30h_more,P_20_24_no_Ud_wk,P_20_24_Ud_wk_ns,P_20_24_OS_vis,P_20_24_yr_Tot,P_25_34_Ud_wk_L_5_hrs,P_25_34_Ud_wk_5_14_hrs,P_25_34_Ud_wk_15_29_hrs,P_25_34_Ud_wk_30h_more,P_25_34_no_Ud_wk,P_25_34_Ud_wk_ns,P_25_34_OS_vis,P_25_34_yr_Tot,P_35_44_Ud_wk_L_5_hrs,P_35_44_Ud_wk_5_14_hrs,P_35_44_Ud_wk_15_29_hrs,P_35_44_Ud_wk_30h_more,P_35_44_no_Ud_wk,P_35_44_Ud_wk_ns,P_35_44_OS_vis,P_35_44_yr_Tot,P_45_54_Ud_wk_L_5_hrs,P_45_54_Ud_wk_5_14_hrs,P_45_54_Ud_wk_15_29_hrs,P_45_54_Ud_wk_30h_more,P_45_54_no_Ud_wk,P_45_54_Ud_wk_ns,P_45_54_OS_vis,P_45_54_yr_Tot
CED501,2447,471,43,15,2529,357,0,5861,1733,789,116,47,2295,548,16,5544,3124,3077,629,308,3652,1278,22,12094,2908,3714,924,453,2854,1042,16,11917,2723,3361,769,432,2819,663,15,10778,2069,2780,767,395,2613,430,22,9071,975,1606,746,456,2039,308,25,6166,481,738,378,292,1321,243,11,3459,117,156,84,58,457,155,4,1023,16574,16689,4454,2463,20568,5031,137,65912,2349,639,78,39,2063,297,0,5462,1475,1243,350,279,1591,298,4,5231,1741,3863,1893,2449,2338,700,12,12998,1290,3975,2604,2771,1836,596,12,13080,1318,4035,2246,1629,1929,471,12,11648,973,3079,1798,1419,2014,333,34,9644,563,1492,1267,1320,1962,320,29,6954,314,650,575,591,1418,341,9,3895,146,194,89,88,675,259,5,1453,10160,19170,10898,10577,15827,3612,118,70360,4793,1105,122,54,4591,651,4,11321,3210,2027,464,324,3887,845,17,10770,4873,6939,2522,2751,5993,1981,38,25091,4196,7688,3532,3227,4690,1637,30,24993,4043,7393,3015,2061,4741,1136,31,22428
CED502,2057,508,46,19,2428,333,0,5388,1731,852,113,53,2566,368,13,5686,3247,3029,572,279,4601,844,25,12587,3407,4200,1118,571,4169,758,22,14242,2512,3049,759,396,3236,610,21,10576,1960,2338,646,318,2673,412,25,8370,1118,1660,746,430,2220,307,47,6520,434,679,345,250,1271,228,15,3221,118,118,54,54,448,154,0,952,16583,16426,4388,2360,23611,4014,163,67539,2008,732,86,27,2083,301,5,5244,1448,1248,339,246,1894,333,3,5501,2019,3475,1736,2279,3536,790,18,13853,1295,3938,2556,3032,2968,719,14,14524,1194,3310,1867,1524,2130,502,19,10552,964,2624,1545,1286,2218,369,66,9069,586,1487,1299,1304,2147,348,68,7239,335,639,529,522,1345,308,19,3695,135,188,92,70,684,274,6,1454,9974,17635,10058,10291,19006,3940,216,71125,4066,1240,135,42,4515,633,6,10629,3173,2093,454,298,4451,693,19,11185,5262,6504,2309,2564,8139,1635,39,26444,4705,8131,3672,3602,7138,1482,36,28768,3708,6355,2625,1923,5370,1114,38,21128
CED503,2049,387,44,19,1811,253,0,4568,1291,599,93,35,1563,203,0,3782,2115,2174,439,252,2223,467,8,7674,2006,2730,738,421,1902,544,14,8346,2271,2900,737,377,2070,536,11,8910,2129,2827,888,470,2387,419,12,9128,1414,2436,1196,717,2620,427,19,8822,718,1234,692,512,1790,362,0,5317,183,234,121,124,687,186,0,1530,14175,15519,4944,2919,17050,3400,70,58077,1986,562,74,28,1646,249,0,4545,1154,998,246,194,1084,194,3,3879,1204,2556,1349,2040,1511,443,19,9118,864,2932,1917,2350,1175,449,11,9699,1101,3689,1923,1547,1381,432,13,10083,1012,3224,2164,1689,1787,361,15,10258,603,2047,1976,2051,2376,390,24,9468,438,913,895,1006,1849,432,8,5552,219,251,157,147,963,360,4,2101,8593,17170,10705,11051,13772,3311,99,64699,4038,943,116,52,3457,503,4,9111,2451,1596,337,224,2647,400,7,7664,3316,4734,1786,2290,3731,908,25,16788,2874,5660,2655,2764,3077,991,28,18049,3374,6593,2659,1931,3450,966,27,18995
CED504,1944,352,42,15,2479,251,4,5092,1849,783,109,51,2716,373,5,5887,3562,3015,549,251,4806,761,15,12962,3071,3595,902,382,3598,686,9,12241,2618,3140,783,340,3199,534,10,10632,2387,2875,791,342,3197,409,22,10029,1542,2117,853,428,2687,315,20,7961,658,969,456,285,1726,258,7,4352,171,219,81,73,617,118,0,1284,17814,17063,4567,2170,25027,3708,97,70441,1937,546,79,35,2013,263,3,4872,1819,1095,218,151,1988,300,11,5583,2380,3736,1430,1599,3374,728,33,13276,1440,3482,2067,2322,2615,641,15,12583,1273,3543,2025,1504,2368,464,23,11194,1177,3213,1889,1546,2559,376,66,10834,711,2071,1732,1514,2606,386,37,9051,461,964,764,704,1771,334,5,5003,254,301,144,96,905,191,0,1893,11458,18948,10350,9476,20184,3687,193,74282,3889,901,120,51,4491,511,5,9961,3675,1879,329,203,4699,677,14,11467,5939,6754,1977,1850,8181,1490,50,26238,4513,7073,2968,2695,6215,1333,28,24825,3894,6680,2808,1844,5567,993,35,21823
CED505,2888,357,22,20,2274,157,16,5735,2208,861,75,32,1769,185,18,5148,3807,3002,419,140,2642,546,54,10607,3107,4160,1006,353,1835,472,25,10958,3238,4282,988,339,1488,349,55,10749,2662,3556,771,282,1439,307,43,9054,1633,2654,881,328,1602,337,36,7473,858,1332,616,283,1361,344,17,4804,280,327,158,76,787,244,4,1871,20673,20530,4938,1837,15200,2939,269,66394,2958,471,35,17,1849,190,18,5540,2438,1269,165,43,1326,225,18,5482,3272,4082,1030,973,1994,549,54,11955,1459,3851,2629,2632,1224,481,32,12296,1330,4478,2920,1859,914,340,32,11872,1255,3826,2221,1151,1068,304,42,9853,778,2476,2048,1262,1476,392,42,8486,478,1254,1182,896,1556,429,11,5815,333,466,281,223,1475,421,10,3222,14301,22175,12514,9060,12892,3336,250,74526,5844,833,59,37,4124,349,30,11279,4644,2123,238,75,3097,412,41,10636,7077,7086,1448,1110,4635,1101,106,22561,4562,8011,3635,2983,3061,946,57,23257,4566,8766,3911,2194,2403,695,85,22619
CED506,2008,539,88,44,2210,908,0,5801,1725,950,206,87,2244,1449,144,6813,4364,4234,885,509,5737,5432,282,21445,4284,5178,1458,812,4841,5613,156,22341,4069,4979,1245,681,5281,5218,91,21562,3933,4735,1349,721,5501,4096,67,20403,2566,3523,1416,1019,4417,1970,36,14948,793,1139,573,471,1895,769,10,5652,116,136,97,83,465,182,3,1092,23860,25413,7325,4427,32589,25644,791,120057,1966,731,123,60,1569,786,0,5235,1408,1358,394,273,1544,1054,101,6129,2685,4370,1876,2278,3010,2829,236,17283,1631,4487,2601,2814,1875,2237,48,15693,1786,4739,2490,1615,2251,2172,27,15080,1868,4754,2605,1980,3018,2050,34,16315,1099,2805,2279,2161,3083,1484,38,12945,387,812,679,792,1435,681,4,4795,128,190,95,99,578,235,0,1323,12954,24251,13131,12084,18364,13518,494,94799,3975,1269,210,103,3776,1695,3,11038,3131,2310,603,362,3788,2503,244,12940,7041,8608,2759,2788,8743,8260,512,38721,5915,9666,4061,3621,6714,7858,198,38037,5860,9720,3735,2296,7535,7384,116,36641
CED507,2200,361,29,18,1838,298,4,4747,1231,624,102,31,1219,241,12,3454,2365,2177,459,204,2101,755,66,8125,2359,3283,868,374,1751,727,35,9398,2580,3443,920,367,1818,687,22,9837,2379,3148,907,469,2039,610,11,9565,1500,2536,1250,679,2057,508,8,8532,648,1025,588,395,1311,318,6,4295,161,222,110,83,524,177,0,1273,15426,16820,5226,2623,14653,4315,166,59234,2208,542,63,22,1400,265,8,4503,914,893,210,152,824,189,6,3183,1267,2643,1245,1763,1361,553,44,8874,931,3352,2312,2521,1063,523,22,10723,1208,4144,2259,1543,1159,542,12,10862,1078,3527,2328,1619,1472,535,25,10589,583,2042,2074,1885,1860,499,11,8956,378,858,830,856,1411,381,6,4728,209,272,163,137,927,293,0,2009,8778,18275,11486,10509,11481,3779,130,64441,4415,903,87,38,3241,560,10,9256,2141,1514,305,188,2037,427,23,6637,3630,4816,1709,1965,3463,1313,105,17000,3292,6635,3184,2898,2813,1250,56,20127,3792,7583,3181,1913,2979,1224,29,20703
CED508,2096,301,19,11,1846,190,17,4485,1833,754,76,42,1919,245,19,4895,3615,3281,539,218,3053,612,60,11377,3178,4094,1116,439,2437,594,24,11893,2826,3723,891,386,2244,491,32,10590,2324,3007,734,296,2209,384,40,8998,1265,2092,779,360,1977,324,30,6830,540,839,409,237,1223,297,6,3540,152,218,71,72,518,184,3,1214,17837,18307,4631,2059,17430,3327,233,63815,2203,448,35,14,1525,174,0,4405,1899,1307,210,110,1358,227,22,5143,2638,4244,1438,1532,2082,565,53,12560,1451,4069,2538,2576,1526,479,17,12650,1388,4228,2304,1529,1421,410,23,11304,1299,3437,1813,1217,1696,344,35,9842,663,1946,1524,1231,1844,342,33,7578,352,851,596,551,1333,346,6,4036,207,218,142,102,920,339,0,1928,12108,20738,10601,8870,13707,3235,191,69450,4296,742,59,26,3373,370,20,8884,3735,2061,290,156,3279,475,42,10038,6256,7527,1977,1748,5136,1176,116,23936,4629,8170,3653,3016,3967,1074,43,24540,4215,7945,3198,1909,3664,907,55,21892
CED509,2516,451,31,25,2327,244,3,5612,1795,720,76,41,2024,394,0,5054,3034,2883,561,259,3155,1189,25,11102,2902,3884,960,463,2721,1099,14,12036,2744,3685,870,395,2351,771,13,10829,2172,2978,771,388,2308,523,26,9157,1217,2030,905,497,1883,320,16,6867,517,929,509,356,1205,242,10,3761,171,169,84,66,471,136,6,1095,17067,17729,4772,2493,18434,4914,108,65512,2401,583,61,34,1835,238,4,5157,1606,1165,245,167,1299,240,7,4732,1840,3568,1622,2130,2294,631,27,12112,1220,3918,2450,2656,1716,601,14,12579,1286,4244,2357,1632,1596,456,11,11572,1098,3225,1978,1393,1715,337,42,9795,542,1682,1623,1523,1683,310,30,7401,377,770,667,771,1253,290,11,4136,183,221,137,106,743,254,4,1646,10560,19373,11142,10414,14138,3353,146,69132,4915,1036,98,63,4162,479,13,10767,3407,1881,322,210,3324,630,11,9787,4874,6456,2177,2394,5443,1822,47,23212,4119,7802,3410,3117,4437,1699,30,24616,4027,7925,3228,2026,3938,1229,23,22396
CED510,2809,293,14,5,2208,132,0,5465,1990,632,52,32,1909,140,3,4761,2551,2093,388,148,2145,293,22,7637,2938,3828,974,346,1598,327,11,10025,3179,4350,965,299,1761,309,22,10880,2842,3711,879,359,2028,235,22,10086,1673,2979,1174,542,2054,198,15,8630,573,1026,528,265,1212,187,4,3791,153,207,106,70,517,103,4,1154,18711,19126,5078,2059,15430,1923,100,62425,2725,409,25,7,1746,124,4,5037,1883,847,104,56,1228,101,11,4243,1668,2695,1056,1087,1224,287,13,8036,1063,3799,2691,2394,930,275,12,11157,1320,4724,2858,1635,992,270,12,11813,1263,4288,2582,1515,1439,242,15,11346,613,2341,2337,1742,1897,223,18,9174,338,836,767,734,1319,255,14,4258,201,254,140,106,1027,184,0,1908,11090,20190,12556,9275,11797,1964,107,66972,5533,706,41,20,3950,256,3,10498,3878,1483,161,83,3134,247,17,8998,4222,4789,1444,1230,3366,581,34,15670,4007,7623,3663,2742,2525,599,25,21184,4497,9076,3825,1934,2750,579,31,22691
CED511,2025,465,56,25,1894,581,7,5052,1454,827,126,47,1800,903,36,5191,3138,2915,635,307,3241,2694,102,13024,2973,3468,943,438,2523,2543,37,12919,3147,3863,986,439,3044,2534,14,14026,3172,3879,1142,608,3522,2052,31,14411,1882,2728,1201,875,2902,1176,15,10773,781,1070,570,493,1613,579,9,5118,201,246,125,101,608,219,3,1497,18777,19460,5779,3326,21144,13277,240,82013,1871,616,88,27,1407,536,6,4553,922,1182,283,252,904,506,17,4065,1385,2872,1435,2108,1459,1237,47,10540,915,3138,2258,2217,1084,1224,4,10848,1168,4009,2359,1563,1398,1175,10,11692,1209,3844,2555,1830,1921,1131,21,12510,646,1996,1981,2145,1965,871,23,9630,412,808,846,1005,1514,590,3,5183,229,261,172,160,907,319,4,2051,8757,18734,11985,11303,12564,7593,137,71068,3899,1080,145,54,3298,1123,9,9605,2374,2002,407,299,2707,1414,48,9256,4527,5785,2065,2412,4704,3926,146,23565,3889,6611,3202,2653,3605,3766,41,23768,4318,7873,3344,1999,4444,3709,27,25721
CED512,2572,424,41,19,2761,260,3,6079,1918,695,98,36,2493,233,11,5481,3247,3005,535,271,3442,459,50,11019,3276,4055,903,432,2872,483,19,12041,3084,3662,804,334,2811,404,11,11115,2045,2526,598,308,2362,286,16,8135,957,1538,644,330,1719,167,22,5379,406,657,326,209,1015,144,8,2765,103,135,70,47,380,79,0,816,17610,16696,4004,1989,19858,2521,145,62828,2658,580,55,16,2198,248,0,5754,1860,1186,263,152,1711,212,17,5406,2032,3901,1835,2210,2388,497,20,12884,1311,4340,2720,2859,1990,504,15,13736,1402,4531,2487,1568,1971,403,8,12377,1009,2929,1678,1173,1833,261,33,8917,501,1415,1212,1057,1673,209,26,6091,312,629,520,453,1239,230,12,3384,111,171,78,47,683,164,3,1258,11189,19669,10852,9535,15689,2715,144,69799,5227,1005,94,38,4959,511,7,11835,3778,1886,365,194,4202,444,25,10883,5288,6908,2376,2478,5832,958,75,23905,4586,8392,3625,3286,4856,985,37,25774,4489,8193,3288,1900,4784,802,25,23487
CED513,1611,273,23,16,1490,186,7,3602,1965,1002,109,51,2248,494,79,5947,5524,4985,662,274,5127,1411,206,18195,4086,5217,1144,408,3242,1124,148,15366,3095,3905,870,315,2476,870,106,11636,2535,3214,724,297,2420,703,73,9978,1380,2096,725,301,2056,464,35,7046,584,839,386,210,1386,319,13,3742,213,232,99,67,766,166,0,1546,20988,21762,4748,1935,21217,5747,661,77063,1743,417,32,19,1197,195,15,3624,2257,1657,211,98,1738,431,56,6446,4564,6082,1562,1398,3847,1141,164,18760,2219,4683,2567,2232,2011,747,54,14514,1665,4134,2010,1291,1552,562,55,11269,1419,3388,1736,1006,1694,460,52,9760,734,1957,1493,1114,1951,406,40,7693,433,906,683,595,1576,365,13,4571,310,385,202,130,1440,262,4,2726,15350,23604,10503,7886,17015,4568,447,79376,3354,694,53,33,2691,383,17,7229,4228,2656,316,148,3985,926,134,12401,10093,11063,2222,1674,8976,2551,374,36955,6301,9898,3713,2639,5258,1874,199,29880,4759,8042,2882,1606,4027,1435,161,22900
CED514,2116,447,20,29,2021,270,3,4905,2490,1288,180,66,3157,581,30,7788,5073,4377,730,268,5934,1259,73,17714,3675,4461,1067,458,3650,901,46,14260,2814,3509,826,344,2702,712,44,10956,2365,2906,702,350,2639,558,51,9582,1373,2113,806,404,2183,397,34,7301,573,848,384,202,1384,300,11,3711,177,219,99,56,666,260,0,1468,20657,20165,4819,2179,24335,5235,302,77686,1981,621,62,34,1580,246,8,4537,2399,1918,306,173,2100,451,22,7382,3498,5035,1731,1749,4134,1110,62,17315,1702,4170,2424,2386,2410,795,26,13922,1368,3809,1933,1360,1806,590,27,10893,1211,3278,1750,1248,1944,499,55,9991,663,2014,1637,1246,2094,413,46,8107,424,853,701,620,1575,461,17,4653,259,331,147,115,1174,537,0,2561,13507,22028,10688,8943,18809,5101,264,79349,4099,1071,82,66,3598,516,11,9447,4890,3202,483,238,5257,1037,54,15167,8579,9408,2462,2024,10067,2370,131,35023,5376,8633,3500,2845,6060,1695,68,28178,4181,7322,2762,1706,4504,1299,72,21856
CED515,3092,458,24,12,2424,258,6,6277,2401,797,81,35,2303,287,12,5914,2973,2357,382,163,2910,748,32,9561,2943,4080,1102,444,2437,694,44,11739,3298,4309,1030,364,2118,442,41,11591,2746,3636,979,365,2055,325,56,10164,1712,2903,1262,582,2084,275,47,8870,826,1246,602,317,1520,278,14,4797,221,328,171,107,799,229,11,1858,20212,20118,5632,2381,18640,3537,261,70778,3042,695,66,29,2073,222,8,6144,2381,1159,158,58,1523,195,14,5490,2041,2961,1062,1113,1958,484,21,9642,1278,3891,2803,2990,1862,446,22,13296,1198,4518,2983,2152,1489,364,30,12728,1216,3935,2597,1761,1643,308,63,11510,744,2454,2259,1992,2024,303,62,9835,431,1093,1005,948,1679,384,18,5567,326,429,250,162,1429,359,10,2966,12658,21137,13177,11202,15680,3075,253,77176,6133,1159,93,44,4500,482,13,12419,4783,1961,234,94,3824,484,23,11404,5007,5322,1442,1274,4866,1232,54,19199,4223,7974,3905,3431,4298,1140,68,25041,4494,8825,4006,2512,3607,806,69,24323
CED597,0,0,0,0,8,7,0,14,7,0,0,0,41,28,0,81,25,32,5,4,172,193,24,459,56,63,22,24,332,413,37,945,43,41,16,14,342,376,53,896,34,30,9,6,178,195,24,473,7,15,0,0,51,35,0,119,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,181,178,61,46,1129,1255,143,3002,0,0,0,0,3,3,0,8,6,0,0,0,17,15,0,37,10,5,3,5,36,28,3,94,3,6,3,0,18,20,7,55,5,9,0,0,25,23,0,57,10,15,3,7,23,29,3,86,4,12,5,7,12,14,0,61,0,3,0,0,4,5,0,17,0,0,0,0,0,0,4,3,41,56,17,19,140,122,16,405,0,0,0,0,7,10,0,19,13,0,0,3,61,43,0,121,35,35,8,7,209,224,33,549,58,72,27,21,349,429,37,999,46,48,19,14,364,394,61,951
CED601,1308,232,25,10,1391,229,3,3202,1118,612,72,48,1315,252,44,3453,2111,2091,425,205,2348,523,14,7716,1557,2040,596,272,1268,327,9,6073,1625,2245,604,270,1402,348,8,6504,1570,2120,707,343,1762,347,6,6856,965,1673,848,454,1702,363,5,6014,420,750,387,318,1231,246,5,3365,119,169,93,48,482,134,0,1042,10797,11923,3768,1966,12908,2770,96,44231,1386,343,40,23,1122,189,0,3114,940,801,180,151,905,215,4,3191,1172,2262,1031,1046,1477,393,36,7420,692,2121,1407,1248,837,304,11,6616,813,2661,1477,900,990,292,15,7149,775,2523,1473,978,1345,321,7,7420,443,1436,1411,1195,1591,371,4,6464,254,670,597,652,1381,320,0,3881,146,226,126,96,883,236,4,1707,6627,13042,7739,6295,10531,2644,85,46957,2695,572,73,36,2511,417,7,6316,2058,1412,250,193,2217,472,47,6646,3281,4346,1461,1250,3828,916,50,15138,2252,4163,2003,1517,2110,628,20,12687,2439,4902,2079,1173,2392,644,15,13648
CED602,1234,191,24,6,1344,236,0,3039,959,501,63,37,1079,170,13,2822,1737,1742,406,210,1739,407,32,6271,1348,1932,566,280,1096,383,17,5624,1633,2186,583,329,1535,422,8,6692,1709,2262,721,362,2013,401,8,7479,1047,1699,882,609,2061,415,4,6724,460,745,460,410,1390,327,3,3787,118,139,82,73,521,146,5,1082,10248,11398,3791,2316,12768,2901,86,43515,1295,338,55,22,1031,196,0,2934,734,768,192,175,744,150,4,2775,848,2030,1035,1151,1045,364,24,6490,515,1988,1399,1202,690,331,8,6124,769,2560,1518,961,1016,337,7,7168,771,2528,1683,1172,1539,362,10,8064,444,1440,1540,1430,1847,413,8,7128,295,589,597,709,1607,378,5,4181,167,194,113,87,940,176,4,1690,5834,12431,8132,6907,10460,2718,60,46542,2530,530,78,26,2369,423,0,5967,1696,1270,262,213,1820,325,17,5597,2580,3773,1443,1360,2781,771,48,12764,1864,3913,1961,1479,1780,720,20,11744,2403,4747,2100,1290,2553,756,11,13852
CED603,1464,232,14,9,1163,132,0,3021,1367,705,87,31,1425,188,53,3857,2967,2750,522,238,3695,642,133,10947,1789,2494,698,264,1495,378,33,7146,1621,2505,643,214,1129,328,11,6447,1526,2218,597,246,1362,293,17,6265,946,1686,679,295,1312,267,14,5196,438,694,320,192,922,215,3,2787,129,168,72,56,477,90,0,998,12252,13461,3631,1547,12976,2525,267,46654,1415,338,42,21,974,159,3,2948,1329,1025,168,101,1016,182,9,3839,2106,3061,1055,871,2746,556,24,10407,1071,2469,1432,1087,930,344,7,7340,885,2755,1442,695,841,290,11,6919,881,2571,1291,676,1091,286,26,6816,496,1637,1288,871,1224,316,7,5833,304,763,542,457,1215,256,9,3549,209,240,118,98,872,179,0,1711,8689,14863,7371,4874,10904,2560,103,49367,2879,572,61,28,2139,292,3,5966,2694,1730,257,135,2443,369,64,7692,5073,5807,1573,1107,6438,1199,153,21351,2857,4960,2130,1351,2421,718,45,14481,2503,5263,2085,911,1970,619,26,13369
CED604,1497,214,13,4,1202,172,0,3113,1158,455,63,22,1017,173,3,2897,2050,2131,431,205,1932,483,6,7235,1717,2566,805,302,1043,409,7,6842,1686,2624,678,243,1007,315,9,6558,1572,2418,841,386,1235,294,8,6754,1016,1905,943,502,1440,276,6,6099,467,866,415,313,1021,203,3,3296,112,178,86,61,442,117,0,987,11282,13361,4271,2034,10342,2444,45,43780,1432,278,30,16,930,103,0,2790,984,680,136,81,639,126,0,2651,1361,2437,1028,906,1328,303,7,7374,797,2666,1670,1326,630,289,5,7380,870,2953,1564,812,659,232,12,7097,884,2721,1683,927,1035,227,16,7487,506,1684,1675,1188,1371,263,14,6691,292,744,678,621,1204,284,7,3822,173,220,131,102,814,161,4,1605,7297,14376,8592,5982,8613,1986,52,46902,2932,496,34,20,2138,280,3,5902,2144,1137,201,106,1662,296,3,5549,3416,4565,1458,1110,3262,784,16,14613,2513,5236,2469,1626,1672,694,12,14218,2557,5579,2243,1049,1667,546,18,13658
