LGA_CODE_2021,0_299_Separate_house,0_299_Sd_rw_tce_hse_th,0_299_Flat_apartment,0_299_Other_dwelling,0_299_Dwelling_structure_NS,0_299_Tot,300_449_Separate_house,300_449_Sd_rw_tce_hse_th,300_449_Flat_apartment,300_449_Other_dwelling,300_449_Dwg_structure_NS,300_449_Tot,450_599_Separate_house,450_599_Sd_rw_tce_hse_th,450_599_Flat_apartment,450_599_Other_dwelling,450_599_Dwg_structure_NS,450_599_Tot,600_799_Separate_house,600_799_Sd_rw_tce_hse_th,600_799_Flat_apartment,600_799_Other_dwelling,600_799_Dwg_structure_NS,600_799_Tot,800_999_Separate_house,800_999_Sd_rw_tce_hse_th,800_999_Flat_apartment,800_999_Other_dwelling,800_999_Dwg_structure_NS,800_999_Tot,1000_1399_Separate_house,1000_1399_Sd_rw_tce_hse_th,1000_1399_Flat_apartmnt,1000_1399_Other_dwelling,1000_1399_Dwg_structure_NS,1000_1399_Tot,1400_1799_Separate_house,1400_1799_Sd_rw_tce_hse_th,1400_1799_Flat_apartmnt,1400_1799_Other_dwelling,1400_1799_Dwg_structure_NS,1400_1799_Tot,1800_2399_Separate_house,1800_2399_Sd_rw_tce_hse_th,1800_2399_Flat_apartmnt,1800_2399_Other_dwelling,1800_2399_Dwg_structure_NS,1800_2399_Tot,2400_2999_Separate_house,2400_2999_Sd_rw_tce_hse_th,2400_2999_Flat_apartmnt,2400_2999_Other_dwelling,2400_2999_Dwg_structure_NS,2400_2999_Tot,3000_3999_Separate_house,3000_3999_Sd_rw_tce_hse_th,3000_3999_Flat_apartmnt,3000_3999_Other_dwelling,3000_3999_Dwg_structure_NS,3000_3999_Tot,4000_over_Separate_house,4000_over_Sd_rw_tce_hse_th,4000_over_Flat_apartmnt,4000_over_Other_dwelling,4000_over_Dwg_structure_NS,4000_over_Tot,M_rep_NS_Sep_house,M_rep_NS_Sd_rw_tce_hse_th,M_rep_NS_Flat_apart,M_rep_NS_Other_dwelling,M_rep_NS_Dwg_structu_ns,M_rep_NS_Tot,Tot_Sep_hse,Tot_Sd_row_tce_hse_th,Tot_Flat_apartment,Tot_Other_dwelling,Tot_Dwelling_structure_NS,Tot_Tot
LGA32450,14,0,0,4,0,13,13,0,0,0,0,8,14,0,0,0,0,16,17,0,0,3,0,19,19,0,0,0,0,19,37,0,0,0,0,39,28,0,0,0,0,26,28,0,0,0,0,35,3,0,0,0,0,5,7,0,0,0,0,11,10,0,0,0,0,10,13,0,0,4,0,12,197,0,5,18,0,222
LGA32500,23,0,0,3,5,30,8,0,0,4,0,10,8,0,0,3,0,10,13,0,0,7,0,19,29,0,0,0,0,36,54,0,0,4,0,63,34,0,0,3,0,44,37,0,0,7,4,52,12,0,0,3,0,16,9,0,0,0,0,12,3,0,0,0,0,3,25,0,0,6,0,35,268,5,0,50,10,324
LGA32600,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,10
LGA32750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA32770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA32810,46,12,4,10,0,75,20,0,3,0,0,24,33,7,0,0,0,38,44,13,10,0,0,71,96,15,5,0,0,120,217,24,22,0,0,265,243,21,16,0,0,283,235,10,0,0,0,248,96,3,3,0,0,102,50,5,0,0,0,54,38,0,3,0,5,44,80,14,3,3,0,103,1199,131,70,31,8,1439
LGA33100,8,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,7,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,5,0,0,0,0,6,28,0,0,19,4,48
LGA33200,15,3,0,0,0,21,9,0,0,0,0,9,11,4,0,0,0,14,14,0,0,0,0,14,9,4,0,0,0,12,11,3,0,0,0,19,3,4,0,0,0,7,4,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,9,7,0,0,0,0,11,93,17,0,0,4,116
LGA33220,605,28,10,8,0,647,405,17,0,0,0,420,341,28,5,0,4,381,722,19,10,0,5,756,1021,43,14,4,7,1088,2738,85,27,14,9,2871,2270,33,10,6,6,2331,1673,15,12,6,3,1715,447,8,5,0,0,452,297,0,0,4,0,308,184,4,4,0,3,199,699,12,0,3,3,723,11400,293,101,52,36,11882
LGA33360,329,8,8,5,0,350,159,10,10,0,0,182,152,6,4,0,0,165,325,20,17,3,0,372,557,15,13,0,0,591,1466,23,16,4,0,1513,1553,38,18,8,0,1621,1774,39,14,0,0,1829,664,9,3,3,0,679,480,10,4,0,0,502,237,0,0,0,0,242,464,13,6,3,0,484,8160,194,120,35,8,8522
LGA33430,2334,527,483,9,7,3360,804,272,173,0,0,1252,635,225,134,0,0,992,1154,436,297,9,0,1898,1594,725,555,4,8,2888,4821,2734,1670,13,19,9259,7999,3266,1812,16,24,13119,15796,2633,1630,9,23,20088,8537,792,534,4,8,9881,6833,596,464,0,8,7907,4516,373,341,0,8,5244,4046,810,566,0,9,5437,59083,13394,8649,80,128,81334
LGA33610,84,5,0,0,0,87,28,0,0,0,0,28,31,0,0,0,0,27,62,0,0,0,0,66,92,3,0,0,0,98,191,3,0,0,0,190,186,0,0,0,0,186,126,0,0,0,0,125,38,0,0,0,0,36,36,0,0,0,0,36,37,0,0,0,0,39,81,0,0,0,3,77,981,13,0,5,8,1006
LGA33620,342,5,0,4,0,354,218,4,0,0,0,219,193,0,0,0,0,197,367,8,0,5,3,382,551,9,3,10,7,576,1505,23,0,8,0,1540,1379,3,0,13,4,1398,963,7,5,3,0,980,258,0,0,0,0,263,190,4,0,0,0,192,128,0,0,0,0,131,425,0,0,3,0,430,6512,67,11,54,25,6667
LGA33800,67,0,0,0,3,70,37,0,0,0,0,37,34,0,0,0,0,37,87,0,0,0,0,88,113,0,0,3,0,113,224,0,0,3,0,232,150,0,0,0,0,155,108,0,0,0,0,103,31,0,0,0,0,31,28,0,0,0,0,25,15,0,0,0,0,15,74,0,0,0,0,73,954,4,4,15,4,977
LGA33830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6
LGA33960,899,24,0,0,0,926,399,15,0,0,0,416,396,16,6,0,0,421,866,51,9,0,0,933,1497,82,13,3,0,1593,6066,205,24,0,6,6302,7159,95,17,6,0,7283,6358,52,7,3,0,6423,2029,5,0,0,5,2035,1312,10,0,0,0,1324,642,0,0,0,0,649,1473,31,5,0,0,1505,29093,598,87,21,12,29804
LGA33980,93,3,0,3,4,104,54,0,0,0,0,57,43,0,0,0,0,46,97,0,0,0,0,101,107,3,0,0,0,108,210,6,0,0,0,220,175,4,0,0,0,180,154,0,0,0,3,153,52,0,0,0,0,52,34,0,0,0,0,34,35,0,0,0,0,35,78,0,0,0,0,82,1118,16,3,11,11,1166
LGA34420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34530,200,4,7,18,0,233,90,3,0,0,0,96,74,4,0,0,0,81,144,3,11,0,0,160,193,6,9,0,0,216,773,12,24,7,0,819,1013,15,15,0,0,1046,1185,7,9,0,8,1217,500,3,3,0,0,501,306,4,0,0,0,317,208,0,0,0,0,208,323,3,4,3,0,337,5026,75,84,40,8,5229
LGA34570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA34580,217,6,0,0,0,228,117,0,0,0,0,117,124,0,0,0,0,127,239,5,0,0,0,239,415,4,0,0,0,427,1282,10,0,3,0,1295,1303,14,3,4,0,1319,1075,12,0,5,0,1088,286,3,0,0,0,293,174,0,0,4,0,176,95,0,0,0,0,91,349,4,0,0,0,350,5669,54,7,13,4,5750
LGA34590,1475,68,19,0,6,1561,677,38,3,0,0,720,516,64,11,0,0,594,1033,167,30,0,3,1226,1637,270,53,0,0,1955,6493,555,127,0,3,7175,10121,289,56,0,3,10478,10900,157,37,3,11,11104,3979,32,10,0,0,4020,2351,27,4,0,0,2384,1153,19,3,0,0,1174,2671,85,23,4,6,2786,42999,1772,376,13,30,45194
LGA34710,25,0,0,0,0,32,12,0,0,0,0,13,19,0,0,0,0,19,27,0,0,0,0,27,37,0,0,3,0,38,75,0,0,6,0,79,48,0,0,0,0,48,19,0,0,0,0,19,3,0,0,0,0,7,4,0,0,0,0,4,7,0,0,0,0,7,28,0,0,0,0,30,308,0,0,11,6,325
LGA34770,598,27,7,4,5,635,220,17,4,0,0,238,183,21,5,0,0,216,367,32,22,0,0,422,681,44,18,3,0,748,2646,112,38,7,3,2813,3362,89,22,0,8,3482,3764,60,27,9,3,3858,1512,19,12,0,0,1544,928,9,5,4,0,954,524,6,11,0,0,547,995,35,10,0,0,1042,15783,473,171,40,18,16489
LGA34800,8,0,0,0,0,13,4,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,7,28,0,0,3,10,43
LGA34830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA34860,113,0,0,4,0,121,35,4,0,0,0,34,30,0,0,0,0,35,99,0,0,0,0,99,106,0,0,0,0,108,219,0,0,3,0,217,185,0,0,0,0,182,148,0,0,0,0,148,46,0,0,0,0,52,49,0,0,0,0,49,57,0,0,0,0,62,101,0,0,0,0,106,1188,9,0,13,0,1216
LGA34880,113,0,0,0,0,116,52,0,0,0,0,60,45,0,0,0,0,51,105,0,0,9,0,115,138,0,0,0,0,138,467,0,0,7,0,472,434,0,0,4,0,442,424,3,0,0,0,432,136,0,0,3,0,137,88,0,0,0,0,90,73,0,0,0,0,72,131,0,0,3,0,139,2210,6,7,24,12,2261
LGA35010,2327,128,50,3,0,2505,922,83,25,0,0,1026,792,85,31,3,0,913,1473,166,39,8,0,1688,2196,283,63,4,0,2552,7817,839,189,4,10,8855,12782,596,158,6,12,13546,16413,362,151,8,12,16950,6566,88,47,5,5,6710,4291,58,32,0,5,4383,2227,35,36,0,0,2305,3336,137,64,0,3,3543,61137,2849,884,51,53,64971
LGA35250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35300,40,3,0,4,0,50,23,3,0,0,0,28,34,3,0,0,0,37,71,7,4,4,0,83,138,5,0,0,0,144,376,14,0,4,0,398,374,3,0,5,3,389,383,14,0,9,0,404,122,0,0,0,0,126,89,0,0,0,0,92,38,0,0,0,0,42,143,0,0,3,0,151,1840,51,5,27,9,1937
LGA35600,40,0,0,0,0,42,19,0,0,0,0,19,38,0,0,0,0,37,45,0,0,0,0,45,61,0,0,0,0,61,68,0,0,0,0,68,33,0,0,0,0,33,20,0,0,0,0,24,6,0,0,0,0,6,0,0,0,0,0,0,10,0,0,6,0,15,31,0,0,0,0,33,378,0,0,5,4,387
LGA35670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35740,345,35,24,0,0,409,154,10,6,0,0,174,105,22,10,0,0,132,180,20,7,0,0,207,243,14,26,3,0,287,700,62,62,3,0,822,875,65,42,0,6,993,1365,82,45,0,3,1500,751,36,20,0,0,807,553,21,21,4,0,597,458,25,18,0,6,513,435,34,24,0,0,485,6156,426,306,15,22,6919
LGA35760,84,0,0,0,0,85,55,0,0,0,0,55,54,0,0,0,0,54,105,0,0,0,0,108,113,0,0,0,0,110,144,0,0,0,0,150,92,0,0,0,0,98,77,0,0,3,0,80,22,0,0,0,0,25,33,0,0,0,0,30,39,0,0,0,0,39,69,0,0,0,0,70,883,0,0,5,4,899
LGA35780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11
LGA35790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA35800,12,0,0,0,0,15,13,0,0,0,0,13,9,0,0,0,0,9,8,0,0,0,0,9,10,0,0,0,0,10,4,0,0,5,0,6,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,5,6,0,0,0,0,7,81,0,0,8,0,85
LGA36070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA36150,10,0,0,0,0,8,0,0,0,0,0,0,7,0,0,0,0,7,9,0,0,0,0,9,5,0,0,0,0,5,11,0,0,0,0,11,5,0,0,0,0,5,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,3,0,0,0,0,3,56,0,0,0,5,62
LGA36250,863,54,37,0,0,955,374,31,14,0,0,419,323,26,12,0,0,359,489,71,22,0,0,578,728,72,25,0,0,818,2075,313,78,4,0,2469,3380,272,92,0,0,3739,6431,177,65,0,0,6674,2918,46,22,0,0,2981,2004,40,20,0,0,2067,1099,20,21,0,0,1136,1254,51,10,0,0,1314,21933,1167,397,9,11,23524
LGA36300,5,0,0,0,4,9,5,0,0,0,0,5,0,0,0,0,0,5,7,0,0,0,0,7,11,0,0,0,0,10,4,0,0,0,4,8,7,0,0,0,0,7,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,46,0,0,0,10,55
LGA36370,379,5,9,0,0,399,223,11,11,0,0,243,258,6,6,0,0,265,575,11,13,0,0,595,830,15,17,0,0,867,2522,34,30,8,0,2589,2212,33,20,3,0,2266,1613,6,8,4,0,1634,494,3,7,0,0,500,350,3,6,0,0,358,196,3,0,0,0,203,571,7,4,0,0,585,10217,135,134,17,11,10507
LGA36510,252,9,0,0,3,264,92,4,0,0,0,98,107,8,0,0,0,109,188,11,0,0,0,198,305,3,0,0,0,308,857,14,0,10,0,876,1045,11,0,0,0,1056,1241,3,0,4,4,1250,554,6,0,9,0,564,356,0,0,0,0,356,235,0,0,4,5,245,365,7,0,0,0,372,5593,67,4,23,11,5699
LGA36580,145,0,0,0,0,149,70,0,0,0,0,76,93,0,0,0,0,93,169,5,0,3,0,176,234,0,0,0,0,241,694,0,0,0,0,703,731,3,0,0,0,731,588,0,0,0,0,596,208,0,0,0,0,210,118,0,0,0,0,124,75,0,0,0,0,75,200,0,0,5,0,202,3337,17,4,10,4,3365
LGA36630,216,4,0,0,0,225,149,0,0,4,0,153,194,4,0,0,0,195,363,3,4,0,0,372,458,5,0,0,0,464,815,5,7,0,0,828,506,0,0,0,3,513,285,0,0,0,0,287,97,0,0,0,0,97,70,0,0,0,0,71,72,0,0,0,0,72,231,0,0,0,0,230,3450,17,22,6,9,3504
LGA36660,221,3,0,3,0,228,111,4,0,0,0,120,123,4,0,0,0,132,291,0,0,0,0,294,418,8,0,7,0,431,1040,11,0,0,0,1049,672,5,0,3,0,682,505,5,0,0,0,511,154,0,0,0,0,154,116,0,0,0,0,118,68,0,0,3,3,72,217,0,0,0,4,222,3949,44,4,20,7,4025
LGA36720,1601,153,131,6,6,1892,626,126,53,4,3,810,502,77,64,3,0,643,967,112,117,5,0,1206,1354,174,181,4,4,1711,3990,568,470,14,0,5043,6315,705,534,10,9,7568,10566,534,438,10,15,11562,4887,168,153,3,3,5217,3409,80,144,4,10,3649,2126,44,76,3,8,2269,2530,148,184,4,3,2868,38883,2885,2530,76,64,44441
LGA36820,159,0,0,0,0,164,81,3,0,0,0,87,77,0,0,0,0,79,149,0,3,0,0,158,202,0,8,0,0,206,562,11,0,4,0,576,486,0,0,7,0,495,398,3,0,3,0,415,118,0,0,0,0,124,83,0,0,0,0,80,77,0,0,3,0,83,160,0,6,0,6,161,2565,23,15,18,12,2631
LGA36910,839,30,17,0,3,891,369,29,7,0,0,414,380,37,18,0,0,430,832,62,16,3,0,917,1258,98,32,0,5,1400,4216,266,61,4,5,4550,4349,137,18,5,0,4516,3759,57,15,6,3,3838,1311,15,7,4,8,1342,889,11,0,0,0,908,567,9,0,0,0,579,1002,45,10,5,0,1051,19771,800,212,28,24,20840
LGA36950,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,3,4,0,0,0,0,3,3,0,0,4,0,6,0,0,0,0,0,0,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,33,0,0,10,6,49
LGA36960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
LGA37010,921,45,37,0,0,1000,358,39,16,4,0,423,349,38,22,0,0,407,838,89,38,7,0,975,1447,110,54,8,0,1618,4999,178,119,8,0,5307,5544,98,82,10,8,5741,4755,58,79,6,6,4902,1534,17,26,0,5,1583,1069,15,31,3,0,1120,660,15,18,0,0,695,1280,33,32,10,0,1357,23766,723,557,53,16,25129
LGA37300,6,0,0,0,0,6,5,0,0,0,0,8,3,0,0,0,0,3,7,0,0,0,0,7,7,6,0,0,0,15,19,9,0,0,0,25,30,3,0,0,0,41,73,10,0,0,0,87,44,11,0,0,0,51,21,3,0,0,0,27,14,0,0,0,0,19,17,0,0,0,0,20,252,43,0,3,0,294
LGA37310,252,0,0,4,0,260,97,10,0,0,0,102,141,4,3,0,0,149,250,4,0,0,0,262,307,0,0,4,0,307,686,6,0,0,3,699,537,3,0,3,0,540,416,0,0,7,0,418,124,0,0,0,0,124,107,0,0,0,0,107,111,0,0,3,0,112,209,3,0,0,0,214,3234,34,0,18,10,3310
LGA37340,149,0,3,3,4,162,73,0,7,0,0,80,70,4,7,0,0,86,142,8,21,3,0,175,201,10,21,3,3,237,624,26,30,8,0,692,678,23,31,7,3,740,782,14,16,6,5,818,268,6,4,0,0,278,201,3,0,6,6,217,108,0,5,4,0,120,262,9,12,5,3,288,3567,107,149,55,28,3900
LGA37400,7,0,0,0,0,10,0,0,0,0,0,0,14,0,0,0,0,14,15,0,0,0,0,15,10,0,0,0,0,9,24,0,0,0,0,21,3,0,0,0,0,3,8,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,4,0,0,0,0,4,84,0,0,3,8,99
LGA37550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA37600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
LGA39799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40070,14,42,48,0,0,110,7,17,15,0,0,37,6,12,16,0,0,30,8,17,37,0,0,62,6,41,44,0,0,100,17,66,149,3,4,241,14,95,176,0,0,282,37,143,154,0,0,339,20,90,49,0,0,163,30,52,44,0,0,126,58,56,53,0,0,168,24,36,48,0,0,110,240,661,847,11,8,1765
LGA40120,308,6,0,0,0,313,142,6,0,0,0,140,112,8,0,0,0,120,200,5,0,0,0,204,258,0,9,0,0,267,878,7,7,0,0,897,1070,12,7,0,0,1094,1393,14,0,0,0,1413,757,6,0,0,0,762,658,0,0,0,0,662,517,0,0,0,0,520,271,0,0,0,0,278,6562,59,30,0,7,6659
LGA40150,61,0,0,0,0,61,43,0,0,0,0,43,57,0,0,0,0,57,73,0,0,0,0,78,150,0,0,0,0,152,371,0,0,0,0,376,393,0,0,0,0,395,411,0,0,0,0,417,115,0,0,0,0,115,70,0,0,0,0,70,25,0,0,0,0,25,114,0,0,0,0,114,1899,0,0,0,3,1907
LGA40220,226,3,3,0,0,230,127,0,0,0,0,131,127,6,0,0,0,130,231,5,0,0,0,237,284,7,0,0,0,293,788,11,3,3,0,802,765,9,0,0,6,775,613,5,0,3,0,623,203,0,0,0,0,207,163,0,0,0,0,163,105,0,0,0,0,104,176,4,0,0,3,182,3796,49,7,5,14,3872
LGA40250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA40310,147,3,0,0,0,153,105,7,0,0,0,113,90,3,0,0,0,91,180,9,3,0,0,190,283,9,0,0,0,289,892,20,0,0,0,915,925,4,0,0,0,932,675,3,0,0,0,675,205,0,0,0,4,207,169,0,0,0,0,165,78,0,0,0,0,78,147,0,0,0,0,148,3894,68,9,3,10,3974
LGA40430,21,0,0,0,0,21,16,0,0,0,0,18,13,0,0,0,0,13,29,0,0,0,0,29,26,0,0,0,0,26,43,0,0,0,0,43,34,0,0,0,0,34,20,0,0,0,0,20,8,0,0,0,0,8,4,0,0,0,0,4,3,0,0,0,0,3,14,0,0,0,0,14,222,0,0,0,0,225
LGA40520,50,8,0,0,0,49,52,7,0,0,0,60,66,3,0,0,0,69,172,8,0,0,0,186,206,3,4,0,0,210,329,5,0,0,0,330,186,0,0,0,0,181,86,0,0,0,0,85,33,0,0,0,0,33,30,0,0,0,0,30,23,0,0,0,0,17,54,0,0,0,0,59,1265,35,7,7,0,1313
LGA40700,271,54,24,0,0,345,67,19,7,0,0,89,52,13,8,0,0,71,89,16,20,0,0,130,115,35,26,0,0,179,298,104,78,0,0,483,350,158,68,0,0,570,637,178,47,0,0,865,538,105,11,0,0,654,783,86,4,0,0,875,965,52,3,0,3,1026,237,51,10,0,0,301,4402,873,303,0,12,5583
LGA40910,312,50,21,0,0,373,114,23,9,0,0,143,94,24,12,0,0,126,182,41,23,0,0,239,238,55,35,0,0,334,738,197,75,0,0,1009,943,246,57,0,0,1248,1405,280,34,0,3,1724,635,83,9,0,0,726,463,62,4,0,0,527,241,27,8,0,0,275,293,57,6,0,0,359,5651,1135,286,0,8,7086
LGA41010,11,0,0,0,0,11,9,0,0,0,0,6,12,0,0,0,0,16,31,0,0,0,0,31,35,0,0,0,0,35,91,0,0,0,0,91,47,0,0,0,0,47,48,0,0,0,0,48,10,0,0,0,0,10,5,0,0,0,0,5,7,0,0,0,0,7,20,0,0,0,0,20,328,0,0,0,0,328
LGA41060,617,148,36,0,0,805,241,69,22,0,0,334,210,58,25,0,0,291,383,107,48,0,0,541,525,173,83,0,0,792,1485,589,242,5,3,2322,2114,725,192,0,12,3039,2926,646,111,4,6,3688,1318,212,25,0,6,1570,996,179,26,0,0,1204,604,127,6,0,3,740,640,148,37,0,5,832,12057,3186,859,14,32,16151
LGA41140,59,4,0,0,0,63,65,3,0,0,0,64,53,0,0,0,0,54,121,0,0,0,0,121,131,5,0,0,0,137,291,0,0,0,3,296,229,3,0,0,0,228,136,0,0,0,0,136,39,0,0,0,0,41,32,0,0,0,0,28,22,0,0,0,0,23,50,0,0,0,0,55,1225,18,0,4,3,1256
LGA41190,19,0,0,0,0,16,12,0,0,0,0,10,7,0,0,0,0,7,20,0,0,0,0,25,23,0,0,0,0,23,27,0,0,0,0,26,23,0,0,0,0,20,14,0,0,0,0,14,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,8,0,0,0,0,8,162,6,0,0,0,167
LGA41330,18,0,0,0,0,18,12,0,0,0,0,12,5,0,0,0,0,5,14,0,0,0,0,14,10,0,0,0,0,10,17,0,0,3,0,19,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,93,0,0,3,0,95
LGA41560,91,0,0,0,0,94,73,4,0,0,0,75,70,4,0,0,0,78,158,6,0,3,0,162,196,5,0,0,0,203,391,8,0,0,4,400,289,3,0,0,0,293,186,0,0,0,0,184,43,0,0,0,0,44,23,0,0,0,0,25,35,4,0,0,0,34,87,7,0,0,0,95,1651,32,0,9,6,1698
