LGA_CODE_2021,Iran_2016,Iran_2017,Iran_2018,Iran_2019,Iran_2020,Iran_2021,Iran_Yr_arrival_ns,Iran_Tot,Iraq_Before_1951,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2010,Iraq_2011_2015,Iraq_2016,Iraq_2017,Iraq_2018,Iraq_2019,Iraq_2020,Iraq_2021,Iraq_Yr_arrival_ns,Iraq_Tot,Ireland_Before_1951,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2010,Ireland_2011_2015,Ireland_2016,Ireland_2017,Ireland_2018,Ireland_2019,Ireland_2020,Ireland_2021,Ireland_Yr_arrival_ns,Ireland_Tot,Italy_Before_1951,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2010,Italy_2011_2015,Italy_2016,Italy_2017,Italy_2018,Italy_2019,Italy_2020,Italy_2021,Italy_Yr_arr_ns,Italy_Tot,Japan_Before_1951,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2010,Japan_2011_2015,Japan_2016,Japan_2017,Japan_2018,Japan_2019,Japan_2020,Japan_2021,Japan_Yr_arrival_ns,Japan_Tot,Korea_Rep_South_Before_1951,Korea_Rep_South_1951_1960,Korea_Rep_South_1961_1970,Korea_Rep_South_1971_1980,Korea_Rep_South_1981_1990,Korea_Rep_South_1991_2000,Korea_Rep_South_2001_2010,Korea_Rep_South_2011_2015,Korea_Rep_South_2016,Korea_Rep_South_2017,Korea_Rep_South_2018,Korea_Rep_South_2019,Korea_Rep_South_2020,Korea_Rep_South_2021,Korea_Rep_South_Yr_arrival_ns,Korea_Rep_South_Tot,Lebanon_Before_1951,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2010,Lebanon_2011_2015,Lebanon_2016,Lebanon_2017,Lebanon_2018,Lebanon_2019,Lebanon_2020,Lebanon_2021,Lebanon_Yr_arrival_ns,Lebanon_Tot,Malaysia_Before_1951,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2010,Malaysia_2011_2015,Malaysia_2016,Malaysia_2017,Malaysia_2018,Malaysia_2019,Malaysia_2020,Malaysia_2021,Malaysia_Yr_arrival_ns,Malaysia_Tot,Nepal_Before_1951,Nepal_1951_1960,Nepal_1961_1970,Nepal_1971_1980,Nepal_1981_1990,Nepal_1991_2000,Nepal_2001_2010,Nepal_2011_2015,Nepal_2016,Nepal_2017,Nepal_2018,Nepal_2019,Nepal_2020,Nepal_2021,Nepal_Yr_arrival_ns,Nepal_Tot,Netherlands_Before_1951,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2010,Netherlands_2011_2015,Netherlands_2016,Netherlands_2017,Netherlands_2018,Netherlands_2019,Netherlands_2020,Netherlands_2021,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1951,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2010,New_Zealand_2011_2015,New_Zealand_2016,New_Zealand_2017,New_Zealand_2018,New_Zealand_2019,New_Zealand_2020,New_Zealand_2021,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,North_Macedonia_Before_1951,North_Macedonia_1951_1960,North_Macedonia_1961_1970,North_Macedonia_1971_1980,North_Macedonia_1981_1990,North_Macedonia_1991_2000,North_Macedonia_2001_2010,North_Macedonia_2011_2015,North_Macedonia_2016,North_Macedonia_2017,North_Macedonia_2018,North_Macedonia_2019,North_Macedonia_2020,North_Macedonia_2021,North_Macedonia_Yr_arrival_ns,North_Macedonia_Tot,Pakistan_Before_1951,Pakistan_1951_1960,Pakistan_1961_1970,Pakistan_1971_1980,Pakistan_1981_1990,Pakistan_1991_2000,Pakistan_2001_2010,Pakistan_2011_2015,Pakistan_2016,Pakistan_2017,Pakistan_2018,Pakistan_2019,Pakistan_2020,Pakistan_2021,Pakistan_Yr_arrival_ns,Pakistan_Tot
LGA10800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,5,12,3,7,5,0,0,0,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA10850,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,15,16,16,14,3,0,0,0,0,0,0,4,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA10900,0,0,0,0,0,0,0,40,0,0,3,3,0,15,3,3,0,0,0,0,0,0,0,27,0,12,57,52,72,43,52,19,0,3,0,0,0,0,5,314,8,44,49,6,7,3,15,6,4,0,0,0,0,0,13,154,0,3,3,6,28,23,34,15,0,0,0,0,0,0,0,123,0,0,0,4,20,17,29,3,9,0,0,0,0,0,5,80,0,3,19,16,8,8,3,3,0,0,0,0,0,0,0,66,0,4,20,42,42,26,18,6,5,6,0,3,0,0,0,180,0,0,0,0,0,3,3,4,7,15,12,7,0,0,0,48,17,141,44,26,37,21,24,12,0,0,0,0,5,6,9,326,8,18,123,242,296,225,142,56,3,6,4,6,3,9,26,1176,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,10,0,0,4,4,3,7,8,3,0,0,0,5,0,0,0,38
LGA10950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,3,3,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
LGA11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,4,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7
LGA11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11250,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,3,0,0,0,11,0,14,9,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,8,0,12,3,4,0,0,0,0,0,0,0,3,0,0,0,19,0,0,10,14,21,15,10,4,0,5,0,0,5,0,6,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LGA11300,3,0,4,0,0,0,0,57,0,0,0,5,3,8,9,9,0,0,0,0,0,0,0,31,0,0,10,14,29,16,31,19,0,0,5,0,0,0,0,127,20,271,387,89,6,14,18,34,7,7,4,5,3,0,29,894,0,0,0,0,6,15,33,21,9,3,14,8,6,0,0,126,0,0,0,50,166,135,264,152,33,41,48,48,14,0,34,988,0,34,145,154,84,55,46,26,0,10,10,9,11,3,26,607,0,3,10,28,70,38,91,106,85,103,97,98,14,0,31,772,0,0,0,0,0,15,144,170,142,423,1078,798,195,5,91,3061,0,7,3,3,0,0,4,0,0,0,0,0,0,0,0,22,3,6,11,39,63,86,71,42,6,10,0,10,6,11,14,369,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3,11,11,12,23,0,0,3,5,0,3,3,84
LGA11350,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,17,10,24,9,0,0,0,0,5,0,5,110,0,14,14,3,11,10,38,65,9,17,17,18,13,0,12,243,0,4,0,0,5,28,64,39,9,8,10,11,7,0,9,196,0,0,0,0,7,4,3,5,0,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,9,11,5,4,6,3,0,3,3,0,0,0,0,51,0,0,0,0,0,0,4,9,0,0,3,4,0,0,0,17,5,31,22,11,14,14,28,7,5,11,5,12,7,0,4,179,4,17,55,140,148,140,152,79,14,7,26,14,9,0,28,859,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA11400,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,9,5,3,7,0,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,18,0,3,13,19,22,24,15,13,0,0,0,0,0,0,14,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
LGA11450,9,3,9,3,0,0,5,197,0,0,14,28,22,407,509,197,21,30,22,22,4,5,14,1293,0,7,29,44,71,23,82,94,8,14,13,4,0,0,11,392,29,195,285,92,50,14,7,28,9,5,0,3,0,0,37,756,0,3,0,0,0,3,12,7,0,3,4,0,0,0,0,40,0,0,0,0,9,15,38,14,0,0,3,0,0,0,4,87,0,5,63,96,98,49,70,24,0,5,5,4,0,0,18,445,0,0,8,14,60,25,34,25,6,10,12,11,0,3,4,221,0,0,0,0,0,18,424,209,23,29,24,40,21,0,12,800,4,66,23,17,11,13,6,5,0,0,0,0,0,0,9,150,5,3,38,158,275,371,393,247,35,60,53,44,13,9,51,1765,0,4,33,43,27,27,18,7,4,4,0,0,0,0,3,172,0,0,3,6,37,76,220,188,37,40,27,28,13,7,10,680
LGA11500,4,12,4,15,0,5,7,293,0,0,12,13,12,338,522,325,47,31,35,9,12,0,27,1384,0,12,52,50,56,14,41,39,4,0,4,0,0,0,10,284,21,128,158,66,19,17,23,30,6,0,3,0,0,0,32,496,0,8,0,0,9,20,30,22,4,10,0,5,0,0,0,112,0,0,0,8,27,37,78,19,4,5,0,3,5,0,10,194,0,14,150,286,284,205,253,105,14,24,18,15,5,0,55,1433,0,4,30,57,111,59,105,33,9,20,8,8,5,0,25,471,0,0,0,6,4,113,1836,899,139,156,193,213,74,9,31,3668,3,97,30,17,23,10,7,7,0,0,4,0,0,0,4,202,3,15,59,300,613,1023,1021,584,111,98,96,90,33,33,190,4278,0,0,52,54,46,47,39,14,0,0,9,3,0,0,3,254,0,0,5,12,94,257,461,483,109,119,82,43,37,8,28,1739
LGA11520,26,25,18,23,6,3,5,464,0,0,9,13,5,23,17,12,0,0,0,3,0,0,0,71,0,8,24,40,82,88,138,130,17,11,8,18,4,0,3,572,73,1041,1348,284,65,56,80,172,27,40,16,30,15,3,170,3429,0,0,0,11,24,40,62,33,4,8,9,14,5,7,4,223,0,0,0,104,321,447,795,393,84,79,89,103,38,16,59,2534,3,28,129,141,95,30,44,20,4,5,15,14,3,3,9,543,4,12,43,107,180,86,142,96,31,32,28,28,14,0,18,804,0,0,0,0,0,14,63,94,67,188,318,263,78,0,26,1116,5,25,4,7,9,10,17,23,0,0,4,0,0,0,4,104,5,10,63,150,186,231,257,117,17,12,19,24,12,15,25,1136,0,3,5,25,12,13,3,3,0,0,0,0,0,0,0,70,0,0,0,9,18,17,23,35,18,18,20,27,5,9,0,210
LGA11570,19,27,9,22,3,6,42,616,0,0,18,28,30,558,576,470,26,42,58,36,15,5,49,1900,4,18,60,74,74,76,122,105,10,4,17,4,3,0,20,597,72,980,1364,345,100,71,108,142,12,16,13,18,9,0,151,3407,0,5,6,14,54,92,125,58,17,6,9,6,9,0,11,416,0,0,4,269,673,677,743,243,47,28,27,31,16,0,93,2842,41,343,2480,5372,4071,2918,2920,1300,225,281,255,267,115,61,734,21385,0,10,42,155,440,190,423,445,259,332,265,275,46,11,135,3045,0,0,0,3,11,115,927,562,302,588,799,689,152,9,79,4243,8,45,27,11,17,14,15,9,3,6,3,0,0,0,15,166,4,20,92,316,653,876,938,511,70,59,80,61,32,24,203,3951,0,35,557,576,295,219,152,27,8,0,0,9,0,0,40,1916,0,0,3,25,219,473,1146,1404,348,340,442,474,234,51,110,5281
LGA11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,4,5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,8,15,12,7,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,5,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11650,7,5,0,6,0,0,3,230,0,0,9,5,0,24,4,3,0,3,0,0,0,0,0,53,4,37,178,158,220,120,237,145,17,6,7,5,0,0,22,1163,47,310,299,79,22,26,38,36,0,15,9,8,0,0,44,941,0,8,4,18,33,83,110,46,15,6,6,10,8,3,13,362,0,4,0,34,117,130,322,131,21,12,18,14,3,0,17,807,5,26,61,57,32,19,19,9,0,0,0,5,3,0,3,243,4,16,50,80,98,46,72,57,11,20,11,19,8,0,19,517,0,0,0,0,0,10,108,102,62,87,113,43,3,0,14,541,70,388,138,71,68,45,68,33,6,7,4,0,0,0,42,940,39,69,458,1133,1343,1063,907,340,70,76,39,70,38,31,187,5865,0,0,14,15,6,5,0,0,0,0,0,0,0,0,0,41,0,0,5,7,9,13,38,63,22,11,9,19,0,0,4,205
LGA11700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,5,5,3,0,0,0,5,0,0,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA11720,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,4,6,13,7,4,14,10,0,0,0,0,0,0,0,61,0,14,10,8,0,0,6,0,0,0,0,0,0,0,6,42,0,0,5,0,0,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,8,11,0,0,0,0,0,0,8,23,0,0,0,7,0,0,3,0,0,0,0,0,0,0,16,32,0,0,0,7,8,3,8,5,0,0,0,0,0,0,5,53,0,0,0,0,0,0,7,5,5,10,8,9,0,0,0,40,5,52,12,3,9,4,9,0,0,0,0,0,0,0,0,94,5,5,35,131,146,86,84,39,0,8,11,8,4,5,48,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,4,5,3,0,0,0,0,0,3,22
LGA11730,0,0,0,0,0,3,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,13,7,3,0,5,8,0,0,0,0,0,0,0,48,3,17,9,5,0,0,10,0,4,0,4,0,0,0,3,50,0,3,0,0,0,5,13,9,0,0,0,0,0,0,0,29,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,11,9,8,5,0,0,0,0,0,0,5,0,9,43,0,0,0,0,0,0,0,0,5,5,0,4,0,0,0,18,12,73,19,15,8,6,10,3,0,0,0,0,0,0,8,158,4,10,47,170,181,76,50,19,4,7,8,5,0,0,72,657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,13
LGA11750,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,3,8,8,24,5,0,0,0,0,0,4,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,7
LGA11800,4,0,0,0,0,0,0,22,0,0,0,0,0,6,3,3,10,82,144,111,20,4,3,387,0,4,17,21,6,22,38,19,3,0,0,4,0,0,4,144,3,46,28,9,0,0,11,7,0,0,3,6,0,0,10,138,0,0,0,0,0,8,31,25,0,6,14,27,5,0,5,117,0,0,0,0,4,0,12,14,3,0,8,12,0,0,0,66,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,21,6,5,13,19,11,8,16,37,44,50,63,85,26,0,21,409,0,0,0,0,4,0,13,10,8,26,17,13,6,0,0,98,17,109,34,30,16,9,16,7,0,0,0,5,0,0,7,245,4,27,112,233,232,142,189,66,18,3,5,11,9,10,44,1108,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,11,9,0,0,5,0,0,0,33
LGA12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,5,8,0,0,4,0,0,5,0,0,0,3,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
LGA12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,5,0,3,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,17,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6,0,3,4,4,0,0,0,0,0,10,0,3,0,6,0,0,0,0,0,0,0,0,0,0,4,16,3,0,4,17,20,25,12,6,0,0,0,0,0,0,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA12350,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,11,0,3,6,0,0,0,0,3,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,7,0,18,6,0,3,0,0,0,0,0,0,0,0,0,0,35,0,0,9,13,26,8,10,3,0,6,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
LGA12380,43,76,57,63,27,10,40,1937,0,0,19,30,44,866,887,642,120,82,47,70,25,14,57,2901,0,0,47,55,35,20,36,28,3,0,0,0,0,0,13,238,24,362,442,93,41,23,28,25,6,6,3,17,0,0,59,1128,0,0,0,3,21,25,36,23,6,0,3,4,0,3,0,130,0,0,4,118,521,763,1552,673,163,161,146,152,49,11,147,4464,29,170,1398,2430,1900,1785,1696,664,129,169,159,141,97,41,382,11179,0,7,10,71,206,158,253,184,120,150,142,123,20,0,51,1487,0,0,0,0,11,152,1438,1098,609,1318,2490,2161,512,16,210,10011,11,31,13,3,6,0,9,4,0,0,0,0,0,0,7,85,8,6,43,151,292,536,570,291,48,40,54,49,21,19,83,2220,0,3,31,21,15,26,0,3,3,0,0,0,0,0,6,117,0,0,0,37,160,308,829,1503,308,360,419,452,228,77,93,4777
LGA12390,3,0,5,6,0,0,6,25,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,5,8,8,6,9,9,4,0,0,3,0,0,5,48,0,20,8,0,5,0,0,0,0,0,0,5,0,0,4,39,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,5,18,14,5,4,0,0,0,4,9,50,0,5,0,9,4,5,0,5,5,0,0,0,0,0,6,38,0,0,4,4,8,0,4,3,5,9,4,6,0,0,4,56,0,0,0,0,0,3,125,191,112,144,76,35,3,0,12,708,5,39,12,5,3,3,3,4,0,0,0,0,0,0,0,81,4,6,36,62,87,52,67,39,5,0,7,4,0,6,28,402,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,20,61,19,21,9,17,10,0,8,171
LGA12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,13,15,15,6,9,0,0,0,0,0,0,0,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
