LGA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
LGA21010,0,0,0,0,8,4,11,7,5,3,3,3,3,0,5,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,5,0,0,10,0,0,0,0,0,0,0,0,25,0,0,3,0,0,4,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,21,70,156,72,24,13,34,19,0,0,4,5,4,0,18,444,0,0,0,16,0,0,4,3,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,5,26,32,7,15,4,24,16,3,5,9,17,0,4,3,169,67,209,242,154,106,77,175,99,24,39,60,54,23,7,47,1373
LGA21110,0,0,7,44,122,68,72,105,31,28,20,40,14,8,3,554,45,34,38,35,95,17,21,10,3,3,0,6,0,0,6,321,0,12,25,121,170,154,282,160,33,49,20,28,12,9,18,1102,4,4,26,117,171,158,283,96,31,26,20,30,10,4,4,982,0,13,58,150,334,208,260,145,30,41,56,60,27,7,16,1410,0,0,0,17,235,219,159,91,20,25,32,29,9,3,7,852,0,0,11,10,42,64,126,80,25,25,27,21,11,7,11,452,187,435,909,700,596,565,1039,555,89,75,105,101,57,19,117,5550,0,14,44,109,85,149,259,187,48,66,57,55,37,16,33,1157,0,0,12,508,557,160,190,183,84,51,80,112,58,5,42,2042,189,328,398,527,619,638,902,602,149,184,219,260,102,30,112,5261,766,2475,3703,4169,7166,6578,10980,7481,1921,1975,2121,2456,1173,320,928,54228
LGA21180,0,0,19,342,1262,960,1317,713,184,222,224,284,108,19,82,5737,51,64,97,113,368,112,42,14,3,4,0,0,0,0,24,888,0,0,0,12,43,34,90,23,0,3,9,4,0,0,4,235,0,0,3,17,27,27,68,23,7,6,12,6,6,4,0,210,0,5,36,41,185,208,352,376,42,77,114,128,35,3,28,1630,0,0,0,6,25,14,38,31,6,4,7,11,0,0,9,158,0,0,0,14,94,77,179,99,24,17,17,15,9,0,21,571,46,270,573,309,205,87,208,144,26,24,15,13,5,4,56,1982,0,0,3,10,30,36,77,45,8,9,11,8,0,4,7,245,0,4,29,1429,6856,5181,4576,3300,652,596,531,692,340,91,1066,25349,224,1480,2849,3225,2772,2910,3567,2205,458,448,500,576,145,75,512,21951,674,3721,8297,8485,14454,12362,16562,11852,2760,2819,3306,3899,1270,344,2684,93480
LGA21270,0,0,0,0,0,3,10,11,0,0,0,12,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,44,12,12,7,0,3,0,0,0,0,0,0,5,118,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,6,3,8,8,3,0,3,0,0,0,3,52,6,35,68,39,35,31,56,38,8,14,17,39,12,9,17,421
LGA21370,0,0,0,0,28,21,41,87,29,23,24,46,19,4,8,324,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,21,0,0,5,3,0,0,0,4,50,0,0,5,0,0,0,19,16,4,3,7,14,3,0,0,71,0,0,0,0,0,0,0,3,4,0,0,6,0,0,0,12,0,0,0,0,0,6,9,15,6,0,0,8,0,0,12,63,45,134,264,94,73,30,58,26,0,4,4,3,4,6,50,783,0,0,0,9,9,8,9,11,0,0,0,0,0,0,0,50,0,0,0,0,5,0,15,11,0,0,0,0,3,0,6,35,12,39,52,21,14,31,30,55,6,4,12,14,11,0,13,319,84,333,446,223,212,213,397,369,87,87,121,155,59,14,152,2956
LGA21450,0,0,0,17,98,74,365,304,53,41,46,71,20,0,18,1117,8,8,15,14,76,17,17,6,4,0,0,0,0,4,0,158,0,6,3,7,13,9,76,27,9,3,0,5,0,5,0,160,0,0,14,42,83,57,215,92,18,12,18,22,3,5,4,596,0,10,24,49,121,168,795,625,111,117,98,100,28,8,19,2283,0,0,0,0,5,16,17,35,5,9,25,29,13,0,5,148,0,0,0,6,22,26,59,50,11,8,5,19,8,0,7,221,113,419,1185,856,685,283,851,374,39,25,33,22,10,5,150,5038,0,3,9,22,32,39,63,49,4,10,4,9,0,0,4,250,0,0,0,5,33,33,31,47,11,6,5,6,5,0,5,191,34,120,340,391,586,515,1451,701,131,88,86,117,33,16,109,4720,262,1208,2102,1876,2504,2073,7776,5056,967,951,844,989,320,123,566,27618
LGA21610,0,3,3,118,836,854,2092,1601,294,278,289,376,126,28,84,6971,13,19,72,102,638,247,126,50,6,4,0,0,0,0,17,1299,0,3,12,32,146,88,323,199,42,30,38,23,18,5,9,969,0,8,30,210,436,271,722,273,54,54,52,41,20,12,16,2201,3,10,175,371,1354,2001,5396,3001,511,524,577,633,245,33,144,14990,0,0,0,6,17,37,79,74,22,20,42,39,9,0,5,357,0,0,0,11,151,139,285,179,43,33,39,43,17,0,23,963,166,902,2456,1873,1477,582,1437,639,103,83,63,43,15,6,242,10083,0,12,11,49,43,99,175,141,32,33,45,19,13,3,18,708,0,0,3,178,481,411,530,292,55,60,44,33,29,20,52,2182,101,408,1599,2574,4995,4964,6689,2681,619,668,543,493,174,82,479,27075,518,2919,6872,7803,15178,17587,47439,27969,5342,5556,5167,5653,2108,798,2446,153355
LGA21670,0,0,0,0,8,0,8,28,14,6,6,17,5,0,0,87,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,10,25,102,202,97,45,13,17,8,0,0,0,0,0,0,30,531,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,18,23,28,18,12,19,6,0,0,0,0,0,0,13,141,34,200,298,199,133,51,100,78,21,17,19,29,15,0,67,1248
LGA21750,0,0,5,0,12,6,24,24,7,3,7,17,0,0,5,107,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,3,4,0,0,0,0,0,0,0,17,0,0,3,0,0,0,7,13,0,9,9,0,5,0,0,32,0,0,0,0,0,0,5,14,14,11,35,48,7,0,0,144,0,0,0,0,0,0,3,4,0,0,0,0,0,0,7,24,28,101,170,75,65,32,51,26,9,0,10,3,0,0,19,604,0,0,5,7,9,6,13,11,0,0,3,0,3,0,0,52,0,0,0,3,8,3,5,4,0,0,0,0,0,0,0,23,7,25,33,30,16,26,70,31,12,5,0,16,5,31,12,324,61,232,270,195,206,135,356,260,83,100,162,151,40,27,72,2359
LGA21830,0,0,0,0,4,0,13,20,3,3,11,12,6,6,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,0,0,0,0,0,0,0,4,21,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,9,17,47,103,49,35,23,32,14,3,0,3,6,0,0,18,347,0,0,0,3,0,5,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,20,9,16,10,29,13,0,3,6,16,0,0,10,142,25,132,149,102,104,113,223,119,31,20,37,52,24,8,55,1202
LGA21890,0,0,0,42,222,108,157,197,53,55,81,110,9,8,29,1066,8,19,17,17,73,24,18,18,4,4,0,3,0,0,6,202,0,0,3,22,32,64,112,40,12,13,12,15,4,5,0,339,0,0,8,26,90,63,116,43,11,21,19,11,7,0,6,425,0,3,26,22,132,127,130,94,41,53,73,74,36,0,16,833,0,0,0,0,16,35,44,43,14,10,5,12,0,0,3,184,0,0,0,4,44,44,108,76,28,36,24,15,7,3,13,405,37,185,470,444,445,427,833,580,102,100,106,88,22,17,73,3940,0,0,16,65,71,112,176,143,46,50,50,30,24,11,16,817,0,0,3,365,715,413,301,305,65,76,64,91,33,4,57,2503,66,240,524,774,744,912,1092,933,269,297,335,383,138,22,167,6905,343,3328,6458,3833,4789,4548,7567,5761,1496,1789,2237,2148,674,169,1264,46403
LGA22110,0,0,3,5,35,35,45,61,18,35,16,26,7,6,18,307,0,0,3,4,9,6,0,3,0,0,0,0,0,0,0,35,0,0,0,6,4,0,0,7,0,0,0,0,0,0,0,19,0,3,7,17,17,27,38,8,5,0,8,4,3,4,0,147,0,6,5,0,3,3,3,14,3,4,0,0,3,0,0,51,0,0,0,0,0,0,3,7,0,5,3,4,0,0,0,17,0,0,0,0,7,7,11,26,10,4,11,13,4,0,5,89,108,350,712,361,205,74,176,59,12,6,3,12,0,0,99,2185,3,3,10,21,16,9,31,11,3,0,4,0,0,0,0,119,0,0,0,4,5,19,24,18,8,0,4,10,0,0,7,98,22,93,114,86,66,41,63,55,15,10,11,39,14,10,27,679,210,872,1117,714,583,366,639,457,117,122,107,151,53,25,257,5796
LGA22170,0,0,0,33,215,201,306,193,68,54,66,96,24,5,25,1289,3,20,26,24,151,75,32,18,3,0,0,4,0,0,10,365,0,0,9,8,31,17,41,18,0,0,0,0,0,5,3,146,0,0,6,73,133,125,340,164,33,22,14,29,8,7,7,953,5,12,69,58,122,105,116,52,10,11,7,14,0,0,8,591,0,0,0,0,5,20,12,24,3,3,3,3,3,0,0,87,0,0,0,12,26,30,106,82,26,21,28,26,7,3,13,386,210,733,2253,1505,1238,517,1257,673,78,75,48,53,29,12,265,8940,5,3,17,30,69,77,122,54,18,20,19,12,5,7,3,451,0,0,0,23,49,48,59,53,8,8,7,8,6,0,8,264,64,202,472,577,673,766,1128,537,118,78,88,87,48,12,103,4955,447,1811,3845,3240,4123,3256,6206,3274,650,540,578,620,246,98,729,29663
LGA22250,0,0,0,0,3,5,15,8,13,0,8,6,3,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,21,4,0,0,0,0,4,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,13,12,36,69,18,7,8,10,0,0,0,0,4,0,0,7,177,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,7,3,5,7,11,0,0,0,0,3,0,0,58,19,88,104,51,42,55,76,46,20,14,11,27,12,3,20,599
LGA22310,0,0,3,31,152,84,147,161,61,59,59,96,37,4,16,905,194,262,154,87,250,64,42,28,3,7,0,9,3,0,46,1141,0,6,10,45,57,72,162,103,20,32,18,12,16,4,3,569,0,14,34,214,774,976,950,215,53,76,72,78,46,16,31,3545,0,18,102,151,195,119,166,99,27,26,48,31,9,11,16,1021,0,0,0,4,20,60,61,74,14,10,21,11,10,12,5,298,0,0,0,4,34,34,110,87,20,30,33,30,11,5,9,415,135,317,685,579,513,431,931,627,108,127,141,113,47,27,99,4879,4,10,42,102,111,133,270,210,54,49,47,58,24,25,38,1182,0,0,0,146,204,103,166,171,34,74,67,78,36,3,8,1103,351,747,695,1521,1751,2591,2085,1270,312,341,388,396,144,113,249,12955,995,2523,3789,4082,5919,6923,10796,7385,1949,2308,2688,2927,1020,414,1025,54742
LGA22410,0,0,0,5,16,18,22,25,8,13,8,10,5,0,3,127,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,11,20,4,0,0,0,7,0,0,0,49,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,3,7,9,0,6,5,3,3,0,0,42,16,95,189,97,62,26,27,12,0,0,0,9,3,0,32,568,0,0,8,6,3,3,9,4,0,0,0,0,0,0,0,35,0,0,0,0,3,4,4,4,0,0,0,0,0,0,0,17,9,13,40,24,29,19,21,25,3,0,6,9,0,0,9,206,42,213,295,193,230,158,223,151,36,51,49,44,15,8,77,1779
LGA22490,0,0,0,0,12,4,13,0,3,0,0,4,0,0,3,38,0,0,9,0,8,3,0,0,0,0,0,0,0,0,0,19,0,0,0,4,0,0,8,0,6,0,0,0,0,0,0,18,0,0,5,11,0,10,9,13,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,13,5,0,5,0,5,0,0,3,32,29,98,285,162,135,47,137,46,5,0,0,6,0,0,30,979,0,0,4,5,9,4,12,0,0,3,0,0,0,0,0,49,0,0,0,0,4,5,3,3,0,0,0,0,0,0,0,12,3,33,76,56,40,25,35,20,4,9,4,4,0,3,10,322,52,274,461,325,320,184,341,145,25,15,11,26,0,7,94,2298
LGA22620,0,0,3,18,57,58,137,166,48,51,56,67,16,5,22,699,0,4,8,0,8,6,0,7,0,0,0,0,0,0,3,32,0,0,3,5,8,6,8,9,0,0,4,0,0,0,0,55,0,0,0,25,23,48,101,53,6,9,15,5,14,0,8,303,0,3,9,16,14,31,71,60,15,21,15,27,8,5,0,285,0,0,0,0,8,0,11,26,3,3,3,9,3,0,0,68,0,0,0,0,12,7,260,229,74,61,81,38,8,3,5,778,86,328,708,415,243,163,296,114,35,19,22,18,13,4,96,2545,0,0,11,30,21,26,61,30,3,4,11,6,5,0,9,214,0,0,0,3,12,19,30,41,12,11,6,3,0,3,3,150,40,87,104,120,87,74,590,330,115,119,130,82,29,10,52,1966,220,756,1143,945,807,749,2653,1841,533,506,580,487,201,60,348,11822
LGA22670,0,0,3,51,437,320,583,457,109,151,191,242,48,3,62,2672,12,14,65,64,274,84,41,11,0,0,0,0,0,0,15,593,0,0,3,15,53,50,108,51,16,9,5,4,8,0,4,336,3,4,6,80,116,31,89,37,15,6,5,17,0,0,9,422,0,19,127,298,773,818,1499,1035,228,295,423,491,109,23,134,6269,0,0,0,0,30,24,47,42,15,14,22,15,4,0,5,220,0,0,0,13,288,116,342,300,91,56,68,53,8,0,38,1376,43,267,618,366,169,75,153,86,10,14,11,8,5,0,103,1936,4,0,8,7,10,27,46,52,3,13,9,3,8,0,6,197,0,0,8,1040,4402,3030,2464,1613,353,314,294,387,183,56,499,14645,68,266,1057,1809,3742,4503,4418,2723,638,619,721,712,287,94,630,22286,283,1648,4231,5400,12875,12606,19289,14218,3516,3793,4560,4810,1594,484,2498,91808
LGA22750,0,5,7,49,241,202,538,329,106,88,173,196,41,9,50,2013,36,44,56,31,121,48,17,16,6,0,0,8,0,0,18,407,0,0,12,34,45,32,112,29,5,5,10,10,13,0,10,323,0,8,32,97,127,118,276,128,24,21,27,32,17,10,15,936,0,9,27,26,48,32,158,222,33,58,62,81,50,6,17,829,0,0,0,0,6,13,19,34,9,12,7,6,0,0,0,102,0,0,3,14,36,51,270,197,62,45,55,50,16,5,29,826,326,1273,2934,1462,1060,586,1464,786,136,111,104,110,50,20,423,10844,3,8,42,75,82,87,220,144,32,34,12,34,15,16,17,818,0,0,0,61,129,75,105,87,27,40,34,37,23,0,63,689,165,646,987,745,544,686,1318,937,251,237,230,239,93,30,297,7407,1004,4454,6483,3887,3735,3264,8201,6521,1603,1628,1821,2263,889,196,1624,47579
LGA22830,0,0,0,4,65,57,112,184,45,52,57,57,24,16,19,695,4,0,0,3,4,0,5,0,0,0,0,0,0,0,0,17,0,0,0,9,3,0,7,0,4,0,6,0,0,0,0,29,0,0,0,0,6,20,35,16,0,3,4,18,3,8,3,108,0,0,0,0,7,12,45,65,5,15,21,9,4,11,4,199,0,0,0,3,0,13,18,28,4,9,22,42,7,0,6,146,0,0,0,4,4,26,42,20,4,6,13,10,11,0,10,149,47,173,336,115,83,58,115,82,10,8,19,18,4,0,51,1113,0,0,0,7,3,11,18,14,8,0,0,3,5,0,3,88,0,0,0,0,13,6,19,25,0,0,3,6,5,5,11,95,16,55,115,97,91,257,557,300,81,50,124,207,66,16,71,2105,154,831,870,456,475,935,2634,2092,566,569,695,805,285,117,402,11898
LGA22910,0,0,0,0,0,8,9,14,0,4,3,6,0,0,0,40,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,19,0,3,0,0,0,4,4,0,0,0,0,0,0,0,0,16,0,0,0,12,4,3,18,9,0,0,0,0,0,0,0,56,0,0,3,0,0,3,0,0,4,0,0,3,0,0,6,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,7,4,0,0,0,0,0,0,0,20,28,96,227,145,99,58,106,39,5,7,8,0,0,0,34,869,0,0,4,5,13,15,17,15,0,3,5,6,0,0,5,89,0,0,0,0,4,4,0,0,0,0,6,0,0,0,0,7,11,38,60,53,65,28,30,19,3,3,9,6,3,0,19,344,64,266,405,343,315,218,287,171,34,33,40,42,15,0,98,2331
LGA22980,0,0,0,0,5,7,16,10,0,9,0,6,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,43,24,0,12,0,3,0,0,0,82,9,21,40,23,9,0,8,5,0,0,0,0,0,0,3,124,0,0,0,4,0,6,4,0,0,0,0,0,0,0,0,10,0,0,0,0,3,3,6,0,0,0,0,0,0,0,0,9,0,7,4,6,0,5,77,26,5,8,7,9,0,0,11,156,9,42,58,47,31,21,185,90,22,34,18,21,3,0,25,601
LGA23110,0,0,6,44,302,145,158,155,41,45,72,90,19,13,24,1120,18,21,30,22,100,37,29,19,5,7,3,5,0,0,8,302,0,0,9,8,27,35,55,29,6,3,5,10,6,0,6,202,0,0,17,33,48,48,117,70,11,11,20,24,5,5,4,410,0,0,6,21,45,33,49,20,4,9,12,12,4,0,8,215,0,0,0,0,5,8,12,13,0,3,5,5,0,0,0,53,0,0,0,5,25,27,83,115,41,33,9,36,16,7,3,394,62,340,771,382,397,307,746,453,101,68,66,66,16,7,67,3844,0,5,12,27,31,45,119,75,14,26,10,19,14,7,5,405,0,0,4,215,599,251,132,119,19,26,30,32,18,0,42,1479,97,583,901,601,686,536,748,611,150,195,134,177,54,16,120,5603,320,1899,3643,2456,3364,2636,4821,3557,835,870,915,1063,290,96,650,27408
LGA23190,0,0,0,0,11,5,39,23,18,11,19,9,3,0,3,146,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,6,0,0,0,4,0,0,15,0,0,12,3,0,0,0,3,41,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,26,19,0,4,4,0,4,0,0,59,12,41,82,34,21,15,31,23,3,0,8,3,3,0,13,283,0,0,0,0,0,4,0,9,0,0,0,3,0,0,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,15,8,11,18,18,20,9,71,38,8,5,17,14,5,0,4,247,42,127,133,99,90,81,334,235,47,61,85,73,43,3,40,1481
LGA23270,0,0,15,102,593,503,955,593,126,132,137,160,52,6,34,3414,18,17,27,28,150,49,27,17,0,0,0,0,0,0,5,330,0,0,5,13,40,40,197,77,20,6,17,12,8,0,4,452,0,5,8,33,38,51,117,58,3,19,15,13,5,0,9,385,0,4,46,105,289,666,1272,716,153,135,169,187,47,13,55,3860,0,0,0,3,5,14,29,33,0,3,8,0,4,0,0,111,0,0,0,4,51,77,172,103,45,28,36,22,13,0,25,579,49,382,1045,520,444,187,446,289,34,28,23,31,15,4,109,3606,0,4,7,20,39,37,102,94,17,16,13,16,16,0,8,382,0,0,8,120,502,277,252,170,37,22,29,34,10,0,87,1531,96,587,1931,2959,3039,3103,3592,2702,1774,1031,795,663,156,73,651,23140,373,2574,6310,6073,7887,10503,24011,16403,5573,4613,3927,4880,1514,367,2136,97138
LGA23350,0,0,0,0,6,4,6,11,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,7,8,0,9,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,0,0,0,0,0,3,26,22,74,155,130,76,36,59,34,7,4,8,0,0,0,21,618,0,0,3,4,3,8,10,8,0,0,0,0,7,0,0,43,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,12,13,19,34,22,22,12,31,6,0,3,3,8,0,0,17,188,49,202,246,228,161,115,187,106,13,21,16,24,6,6,89,1487
LGA23430,0,0,0,89,391,207,234,170,55,60,84,103,31,8,22,1459,5,14,44,67,282,76,69,36,7,7,0,9,4,0,16,635,0,5,6,19,42,46,101,43,9,14,26,8,3,0,5,337,0,5,22,137,195,171,400,217,68,87,43,56,30,11,11,1459,3,17,127,249,417,201,248,102,40,22,44,50,20,6,36,1569,0,0,0,0,9,26,36,43,14,15,20,10,0,0,10,177,0,0,3,19,72,72,143,94,41,15,20,19,4,7,9,510,140,526,1267,891,813,545,1577,1010,158,128,130,105,28,20,185,7528,0,4,16,52,63,74,179,111,34,29,28,37,4,0,6,646,0,0,5,338,551,219,187,138,24,37,43,22,17,3,43,1634,77,273,769,1472,1743,1749,1788,1022,293,228,223,203,65,24,212,10133,412,2175,5179,5108,6858,5772,10305,6374,1475,1466,1658,1675,542,157,1146,50310
LGA23670,0,0,10,90,333,179,361,229,77,63,73,86,34,7,14,1535,12,14,41,48,215,80,41,11,4,0,6,0,0,0,12,487,6,4,9,57,150,103,454,167,43,29,19,15,8,0,6,1068,3,7,29,126,267,146,287,94,14,13,19,21,4,5,7,1054,3,12,141,186,562,617,1331,487,68,89,89,122,40,12,41,3788,0,0,0,7,53,95,88,55,11,10,8,0,3,0,4,330,0,0,0,16,59,43,127,75,23,17,21,28,9,4,10,432,143,596,1805,996,910,344,649,227,37,31,26,47,10,3,161,5991,0,3,16,40,36,84,110,55,10,20,23,10,14,0,4,426,0,0,3,283,468,191,193,84,21,24,21,32,12,3,29,1364,152,331,599,943,1154,795,907,463,98,80,109,116,51,15,142,5957,516,2316,4295,4160,7393,6155,13878,7000,1310,1286,1190,1455,481,147,886,52474
