POA_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
POA4350,2266,549,932,1287,1913,491,100,210,11424,9,9,3,0,0,4,0,0,0,27,56,6742,3035,3015,662,1068,1429,2050,573,143,426,19145
POA4352,113,11,25,33,26,21,0,6,589,0,0,0,0,0,0,0,0,0,0,0,1781,507,328,38,58,47,52,33,6,72,2921
POA4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,17
POA4354,0,0,0,0,0,27,0,0,31,0,0,0,0,0,0,0,0,0,0,0,57,4,8,0,0,0,0,27,0,7,98
POA4355,8,4,0,6,11,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,192,28,13,4,0,8,11,0,0,6,260
POA4356,36,13,16,9,10,3,0,7,142,0,0,0,0,0,0,0,0,0,0,0,162,60,57,13,16,12,11,9,0,23,354
POA4357,29,14,3,41,28,6,8,3,191,0,0,0,0,0,0,0,0,0,0,0,128,54,39,14,7,44,32,11,6,16,340
POA4358,11,3,0,0,0,0,0,8,55,0,0,0,0,0,0,0,0,0,0,0,97,38,20,3,6,0,0,0,0,18,182
POA4359,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,50,11,11,0,0,0,0,0,0,0,71
POA4360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0,29
POA4361,7,0,0,0,0,0,8,0,60,0,0,0,0,0,0,0,0,0,3,3,164,28,12,0,0,3,0,0,8,20,240
POA4362,6,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,147,22,25,3,0,0,4,0,0,8,211
POA4363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,7,0,0,0,0,0,0,0,29
POA4364,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8
POA4365,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,58
POA4370,107,32,26,27,55,13,0,3,508,0,0,0,0,0,0,0,0,0,0,4,1082,179,166,45,30,38,60,18,0,45,1672
POA4371,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,0,0,0,0,0,0,53
POA4372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8
POA4373,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,58,4,0,3,0,0,0,0,0,10,82
POA4374,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,34,3,0,0,0,0,4,0,0,3,42
POA4375,0,0,0,0,3,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,0,0,6,29
POA4376,0,0,0,0,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,39,5,0,0,0,0,7,3,0,0,55
POA4377,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,5,0,0,0,76
POA4378,0,0,0,0,11,21,0,0,39,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,11,24,0,0,89
POA4380,39,15,16,31,20,19,0,7,384,0,0,0,0,0,0,0,0,0,0,5,779,90,74,21,24,33,21,19,5,46,1102
POA4381,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,64,6,0,0,0,0,0,0,0,0,76
POA4382,0,0,0,3,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,66,6,7,4,0,3,5,0,0,4,82
POA4383,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,46,7,0,0,0,0,0,0,0,3,52
POA4384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4385,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,59,3,5,0,0,0,9,0,0,3,89
POA4387,0,8,0,3,5,0,6,0,40,0,0,0,0,0,0,0,0,0,0,0,40,9,7,8,5,5,5,0,6,7,88
POA4388,3,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,4,0,0,0,4,25
POA4390,54,9,14,9,21,13,0,5,214,0,0,0,0,0,0,0,0,0,0,0,163,99,88,13,22,21,24,15,0,9,445
POA4400,11,0,0,0,0,0,0,0,27,6,0,0,0,0,0,0,0,0,0,0,97,18,22,0,0,0,0,0,0,3,147
POA4401,69,12,4,0,3,0,3,12,229,0,0,0,0,0,0,0,0,0,5,0,202,132,94,13,8,3,3,0,3,21,496
POA4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,20
POA4403,10,0,0,8,9,0,3,0,33,0,0,0,0,0,0,0,0,0,0,0,17,4,12,0,0,8,7,0,3,4,61
POA4404,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,0,0,0,0,23
POA4405,152,42,23,28,33,23,3,12,539,0,0,0,0,0,0,0,0,0,0,0,461,246,220,55,41,45,45,24,3,41,1171
POA4406,16,4,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,52,12,18,0,3,0,0,0,0,0,99
POA4407,8,0,0,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,22,6,10,0,0,0,3,0,0,0,46
POA4408,10,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,19,4,6,0,0,0,0,0,0,4,30
POA4410,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,52,0,3,0,3,0,0,0,0,5,65
POA4411,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,4,15
POA4412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4
POA4413,76,9,22,50,74,21,10,7,361,0,0,0,0,0,0,0,0,0,7,10,300,145,126,27,30,71,106,28,10,28,864
POA4415,27,8,9,14,12,0,0,3,91,0,0,0,0,0,0,0,0,0,0,0,89,36,44,3,14,14,17,0,0,9,235
POA4416,0,0,0,0,0,6,0,0,12,0,0,0,0,0,0,0,0,0,0,0,14,0,4,0,0,0,0,6,0,0,20
POA4417,4,3,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,20,7,4,3,0,0,4,0,0,0,39
POA4418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8
POA4419,4,5,7,21,18,6,0,3,79,0,0,0,0,0,0,0,0,0,0,3,54,22,12,5,15,24,30,11,0,6,183
POA4420,0,0,0,0,3,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,24,15,15,5,0,0,3,3,0,7,67
POA4421,10,0,3,5,3,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,153,14,12,0,3,5,3,0,0,15,202
POA4422,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,3,4,0,0,0,0,0,0,0,19
POA4423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11
POA4424,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,11
POA4425,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7
POA4426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,12
POA4427,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,7,5,0,3,0,0,0,0,0,0,27
POA4428,3,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,36,15,10,0,0,0,7,0,0,0,72
POA4454,7,0,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,50,22,18,5,4,0,0,0,0,0,105
POA4455,95,22,10,23,48,10,18,6,369,0,0,0,0,0,0,0,0,0,0,0,260,171,161,24,21,38,58,12,14,23,782
POA4461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4462,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4
POA4465,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,56,8,0,0,0,0,0,0,0,0,73
POA4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,12
POA4468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,3,17
POA4470,28,23,17,11,44,0,3,12,195,0,0,0,0,0,0,0,0,0,0,0,122,41,35,21,23,16,45,0,3,17,326
POA4472,5,4,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,57,10,9,3,0,0,0,0,0,6,90
POA4474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,8
POA4477,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,23,3,5,4,0,4,0,0,0,0,36
POA4478,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,37,4,0,0,0,0,0,0,0,0,45
POA4479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4480,0,0,0,0,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,40,11,0,0,0,0,3,0,0,5,55
POA4481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10
POA4482,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,3,0,3,0,0,0,34
POA4486,3,0,0,3,9,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,25,3,9,0,0,0,7,4,0,0,53
POA4487,19,8,3,9,13,12,3,0,97,0,0,0,0,0,0,0,0,0,0,0,114,31,34,8,5,13,17,17,3,7,251
POA4488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,13
POA4489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
POA4490,12,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,4,77,0,17,0,0,0,0,0,4,3,113
POA4491,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,11
POA4492,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,33,7,9,0,0,3,0,0,0,0,48
POA4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4494,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,18
POA4496,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,3,5,0,0,0,0,0,0,0,14
POA4497,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,16
POA4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,10
POA4500,767,267,190,165,196,63,16,42,4002,4,0,0,0,0,0,0,0,0,11,16,4576,2277,1465,349,291,247,271,97,37,177,9791
POA4501,62,12,19,26,13,4,5,10,336,6,0,0,0,0,0,0,0,0,0,6,559,188,134,26,30,47,23,12,5,50,1074
POA4502,57,18,5,22,10,0,9,0,379,0,0,0,0,0,0,0,0,0,0,0,973,315,194,27,25,31,24,0,13,32,1633
POA4503,1221,236,252,228,243,67,37,69,4970,5,3,0,0,0,0,0,0,0,17,28,4867,2917,2198,391,424,361,371,119,59,266,11974
POA4504,211,32,27,24,42,22,5,25,874,3,0,0,0,0,0,0,0,0,5,12,1856,890,621,101,80,79,88,51,15,101,3875
POA4505,205,49,37,44,56,27,0,23,1105,4,0,0,0,0,0,0,0,0,7,16,2497,852,564,95,84,79,98,41,11,120,4430
POA4506,205,72,48,111,134,57,15,25,1289,7,0,3,0,0,0,0,0,0,11,22,2290,782,518,94,78,159,177,77,21,128,4317
POA4507,83,23,17,37,31,17,3,17,629,3,0,0,0,0,0,0,0,0,5,11,3298,434,306,59,50,66,85,34,9,163,4508
POA4508,166,29,44,20,39,9,5,26,1049,14,0,0,0,0,0,0,0,0,7,20,2256,605,418,65,72,50,56,23,23,114,3678
POA4509,1552,336,330,256,373,125,31,62,6211,3,3,0,0,0,0,0,0,0,5,19,3836,3963,3014,575,518,448,540,213,63,200,13374
POA4510,654,161,143,232,359,84,24,93,3330,9,0,0,0,0,0,0,0,0,22,32,5438,1473,1192,250,224,313,455,125,48,360,9883
POA4511,45,11,9,16,6,6,6,5,278,0,0,0,0,0,0,0,0,0,0,0,1261,242,142,22,18,23,20,11,21,51,1808
POA4512,10,0,8,11,4,4,0,11,134,3,0,0,0,0,0,0,0,0,0,3,344,80,32,0,8,12,13,5,0,32,530
POA4514,9,4,4,4,8,0,0,3,107,0,0,0,0,0,0,0,0,0,176,178,593,122,48,10,9,13,10,10,0,216,1015
POA4515,123,54,70,73,117,56,22,19,620,0,0,0,0,0,0,0,0,0,4,5,252,99,151,60,79,78,130,61,23,45,974
POA4516,19,10,6,3,26,10,0,4,146,0,0,0,0,0,0,0,0,0,0,0,396,66,49,21,9,3,32,5,0,16,600
POA4517,5,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,95,27,9,6,0,0,0,0,0,0,145
POA4518,21,5,12,4,9,0,7,0,162,0,0,0,0,0,0,0,0,0,0,0,585,142,72,16,25,10,16,4,7,11,888
POA4519,65,18,9,21,19,0,0,8,284,6,0,0,0,0,0,0,0,0,0,6,885,231,148,41,21,32,34,4,6,30,1434
POA4520,65,0,0,0,21,3,0,4,414,0,0,0,0,0,0,0,0,0,0,0,1711,532,242,12,22,17,34,22,3,47,2662
POA4521,23,0,0,8,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,519,159,65,7,5,7,3,0,3,15,785
POA4550,33,0,10,7,4,3,0,7,126,0,0,0,0,0,0,0,0,0,0,0,510,135,109,9,28,10,9,8,4,26,843
POA4551,678,184,222,184,245,126,29,68,3263,6,3,0,0,0,3,0,0,0,38,51,7466,2501,1861,408,403,390,477,242,89,394,14238
POA4552,29,13,11,14,17,9,0,3,309,3,0,0,0,0,0,0,0,0,3,8,1373,204,95,23,24,24,37,17,0,75,1871
POA4553,141,35,35,26,23,4,0,11,552,0,0,0,0,0,0,0,0,0,0,3,910,507,354,73,95,72,61,28,3,45,2155
POA4554,15,0,0,9,4,4,0,0,67,3,0,0,0,0,0,0,0,0,0,3,245,67,43,8,0,8,8,4,0,19,394
POA4555,34,14,9,0,22,4,0,4,207,0,0,0,0,0,0,0,0,0,5,5,850,231,142,40,17,16,25,9,3,31,1364
POA4556,583,155,204,181,213,89,14,65,2672,7,0,0,0,0,0,0,0,0,10,14,5708,1940,1554,331,349,324,406,177,60,257,11120
POA4557,287,109,92,117,162,50,15,27,1370,0,0,0,0,0,0,0,0,0,0,6,2088,885,850,237,197,213,316,110,47,88,5029
POA4558,426,163,198,209,182,63,13,53,1918,9,0,0,0,0,0,0,0,0,50,54,2696,788,748,240,257,288,265,119,34,204,5640
POA4559,59,8,12,5,5,3,0,7,243,0,0,0,0,0,0,0,0,0,8,8,782,271,168,17,21,15,17,12,3,40,1349
POA4560,258,51,59,46,57,14,10,27,1347,4,0,0,0,0,0,0,0,0,23,34,3979,991,673,90,107,100,109,42,17,221,6315
POA4561,39,10,11,9,12,18,0,5,234,0,0,0,0,0,0,0,0,0,6,4,850,251,149,25,27,21,28,26,4,37,1423
POA4562,46,0,3,10,7,8,0,13,278,0,0,0,0,0,0,0,0,0,0,0,1263,338,199,19,23,27,43,22,4,39,1979
POA4563,49,19,13,11,3,3,0,4,246,0,0,0,0,0,0,0,0,0,10,8,1230,235,168,38,23,25,16,13,9,68,1827
POA4564,87,18,23,34,16,9,8,11,460,6,0,0,0,0,0,0,0,0,0,3,1452,338,257,45,61,59,34,22,16,45,2312
POA4565,127,19,38,28,24,15,7,16,610,9,0,0,0,0,0,0,0,0,25,31,2132,479,289,51,67,50,38,29,24,118,3279
POA4566,91,23,32,26,32,23,0,13,485,9,0,3,0,0,0,0,0,0,0,10,1661,333,263,61,49,63,59,39,9,58,2597
POA4567,133,39,51,64,93,63,13,21,851,4,0,0,0,0,0,0,0,0,0,10,1916,440,410,108,103,122,169,130,39,107,3543
POA4568,5,0,0,0,3,3,0,4,61,0,0,0,0,0,0,0,0,0,0,0,418,78,56,9,9,5,4,4,0,32,612
POA4569,7,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,4,202,32,31,0,0,7,3,0,0,16,301
POA4570,155,48,44,55,50,21,5,31,1007,7,0,0,0,0,0,0,0,0,14,20,3785,576,381,83,74,103,92,50,10,212,5370
POA4571,9,0,0,0,0,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,100,14,13,0,4,3,3,6,0,5,153
POA4572,56,13,23,22,23,12,0,0,223,0,0,0,0,0,0,0,0,0,0,0,475,129,138,26,44,38,48,18,6,15,948
POA4573,277,84,75,67,69,30,14,14,1327,4,0,0,0,0,0,0,0,0,0,5,3649,1174,937,232,225,170,212,101,56,113,6875
POA4574,0,0,0,0,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,136,16,7,0,0,3,4,0,0,0,176
POA4575,251,67,54,91,74,36,8,25,1329,0,0,0,0,0,0,0,0,0,8,14,3112,863,644,161,147,165,172,91,38,140,5537
POA4580,14,10,0,3,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,633,36,33,13,5,10,0,0,0,43,773
POA4581,8,6,3,4,11,0,0,4,68,0,0,0,0,0,0,0,0,0,0,0,215,30,23,8,7,10,18,6,0,11,329
POA4600,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,66,7,5,0,0,0,0,0,0,7,80
POA4601,9,0,5,0,0,0,0,4,23,0,0,0,0,0,0,0,0,0,0,0,57,12,15,5,7,0,0,0,0,5,101
POA4605,13,3,0,0,4,0,0,0,62,0,0,0,0,0,0,0,0,0,0,3,196,26,23,7,0,0,10,4,0,20,287
POA4606,6,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,142,23,10,0,0,0,0,0,0,12,190
POA4608,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,62,4,0,0,6,0,0,0,0,0,75
POA4610,84,20,20,44,69,42,39,11,529,8,0,0,0,0,0,0,0,0,0,6,791,193,138,25,39,61,86,54,40,65,1501
POA4611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6
POA4612,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,26
POA4613,7,0,0,0,5,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,59,0,4,0,0,0,7,0,0,4,79
POA4614,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,110,9,0,0,0,3,0,0,0,10,129
POA4615,6,0,0,4,11,0,0,4,88,0,0,0,0,0,0,0,0,0,0,0,639,46,19,11,9,6,8,4,0,41,782
POA4620,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,0,0,0,0,41
POA4621,0,0,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,151,16,5,0,3,0,0,3,0,8,189
POA4625,9,0,11,22,27,0,14,7,112,0,0,0,0,0,0,0,0,0,0,0,124,13,16,6,7,29,29,0,16,19,247
POA4626,36,17,14,40,74,13,4,12,264,0,0,0,0,0,0,0,0,0,3,6,100,21,45,21,13,40,94,20,3,15,382
POA4627,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,28,3,4,0,3,0,0,0,0,4,44
POA4630,21,3,9,5,4,3,0,0,60,0,0,0,0,0,0,0,0,0,0,0,104,21,23,5,7,5,5,0,0,3,184
POA4650,91,25,32,28,25,6,3,21,593,5,0,0,0,0,0,0,0,0,47,46,2446,235,199,60,56,55,56,21,5,194,3320
POA4655,434,109,104,105,132,72,29,59,2560,17,0,0,0,0,3,0,0,0,37,52,8606,1324,942,208,175,183,242,152,67,440,12335
POA4659,6,0,0,0,6,0,0,5,79,0,0,0,0,0,0,0,0,0,4,4,610,52,16,4,6,6,3,6,0,39,740
POA4660,11,10,0,7,55,15,25,9,232,3,0,0,0,0,0,0,0,0,4,6,872,76,48,7,3,17,86,33,42,50,1229
POA4662,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,68,9,6,0,3,4,0,0,0,4,98
POA4670,706,153,218,272,499,227,70,152,3865,8,0,0,0,0,0,7,6,0,26,46,6605,1194,1175,231,297,349,625,288,98,429,11292
POA4671,18,3,4,0,20,16,5,13,164,0,0,0,0,0,0,0,0,11,5,16,576,65,34,3,8,6,32,22,17,39,799
POA4673,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,76,6,3,0,4,0,0,0,0,4,93
POA4674,5,0,0,0,5,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,160,6,9,0,0,0,7,0,0,16,204
POA4676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,18
POA4677,13,6,3,0,8,3,0,5,116,0,0,0,0,0,0,0,0,0,0,3,484,85,68,12,11,0,12,12,0,26,715
POA4678,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,51,9,0,0,0,0,0,0,0,3,66
POA4680,747,138,137,128,166,63,36,33,2717,3,0,0,0,0,0,0,0,0,11,22,3507,1492,1416,218,215,219,254,97,53,182,7664
POA4694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
POA4695,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,55,12,0,0,3,0,7,0,0,0,71
POA4697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,5
POA4699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,21
POA4700,164,52,77,62,72,47,33,23,844,3,0,0,0,0,0,0,0,0,6,15,796,350,259,85,108,75,107,77,42,67,1965
POA4701,678,135,161,213,255,95,29,49,2843,6,0,0,0,0,0,0,0,0,12,22,1588,1153,890,185,196,240,315,138,33,133,4867
POA4702,147,34,31,29,55,29,7,9,690,0,0,0,0,0,0,0,0,0,41,45,1247,398,315,47,53,55,81,43,9,115,2367
POA4703,102,26,31,43,37,7,0,15,619,4,3,0,0,0,0,0,0,0,0,10,1930,428,297,52,71,72,98,33,10,92,3076
POA4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
POA4705,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,0,0,0,0,0,0,30
POA4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
POA4707,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,20
POA4709,6,0,3,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,38,22,25,0,3,0,12,0,0,4,105
POA4710,14,3,4,3,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,368,84,45,0,5,6,4,0,0,16,533
POA4711,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,71,5,6,0,0,0,0,0,0,0,92
POA4712,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,8
POA4713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12
POA4714,7,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,166,18,10,0,0,0,3,0,0,12,217
POA4715,75,25,66,53,67,20,15,10,474,0,0,0,0,0,0,0,0,0,0,6,277,143,115,20,70,66,65,28,20,29,831
POA4716,3,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,22,3,4,0,0,0,0,0,3,0,34
POA4717,42,0,0,17,14,12,0,9,165,0,0,0,0,0,0,0,0,0,0,0,223,118,119,8,5,22,17,14,0,26,551
POA4718,20,3,0,0,9,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,110,27,26,4,0,0,6,5,0,3,191
POA4719,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,43,9,10,0,4,0,3,0,0,3,71
POA4720,216,52,66,68,115,48,59,29,1029,4,0,0,0,0,0,0,0,0,5,9,720,498,410,90,87,90,144,67,82,71,2254
POA4721,25,4,6,3,15,6,4,3,125,0,0,0,0,0,0,0,0,0,0,0,215,61,47,8,4,6,27,6,4,8,390
POA4722,7,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,54,15,10,0,5,0,0,3,0,3,96
POA4723,4,0,0,3,10,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,39,3,8,0,0,4,14,4,0,3,79
POA4724,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,3,0,0,0,37
POA4725,0,0,6,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,90,25,5,0,6,0,3,0,0,0,141
POA4726,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,0,0,0,0,24
POA4727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,23
POA4728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,21
