POA_CODE_2021,Cntd_home_Cen_Nt_0_14_yr,Cntd_home_Cen_Nt_15_24_yr,Cntd_home_Cen_Nt_25_34_yr,Cntd_home_Cen_Nt_35_44_yr,Cntd_home_Cen_Nt_45_54_yr,Cntd_home_Cen_Nt_55_64_yr,Cntd_home_Cen_Nt_65_74_yr,Cntd_home_Cen_Nt_75_84_yr,Cntd_home_Cen_Nt_85_yr_over,Cntd_home_Cen_Night_Tot,Vis_from_Same_SA2_0_14,Vis_from_Same_SA2_15_24,Vis_from_Same_SA2_25_34,Vis_from_Same_SA2_35_44,Vis_from_Same_SA2_45_54,Vis_from_Same_SA2_55_64,Vis_from_Same_SA2_65_74,Vis_from_Same_SA2_75_84,Vis_from_Same_SA2_85_yr_over,Vis_from_Same_SA2_Tot,Vis_fro_Diff_SA2_NSW_0_14,Vis_fr_Diff_SA2_NSW_15_24,Vis_fr_Diff_SA2_NSW_25_34,Vis_fr_Diff_SA2_NSW_35_44,Vis_fr_Diff_SA2_NSW_45_54,Vis_fr_Diff_SA2_NSW_55_64,Vis_fr_Diff_SA2_NSW_65_74,Vis_fr_Diff_SA2_NSW_75_84,Vis_fr_Diff_SA2_NSW_85_over,Vis_fr_Diff_SA2_NSW_Tot,Vis_fro_Diff_SA2_Vic_0_14,Vis_fr_Diff_SA2_Vic_15_24,Vis_fr_Diff_SA2_Vic_25_34,Vis_fr_Diff_SA2_Vic_35_44,Vis_fr_Diff_SA2_Vic_45_54,Vis_fr_Diff_SA2_Vic_55_64,Vis_fr_Diff_SA2_Vic_65_74,Vis_fr_Diff_SA2_Vic_75_84,Vis_fr_Diff_SA2_Vic_85_over,Vis_fr_Diff_SA2_Vic_Tot,Vis_fro_Diff_SA2_Qld_0_14,Vis_fr_Diff_SA2_Qld_15_24,Vis_fr_Diff_SA2_Qld_25_34,Vis_fr_Diff_SA2_Qld_35_44,Vis_fr_Diff_SA2_Qld_45_54,Vis_fr_Diff_SA2_Qld_55_64,Vis_fr_Diff_SA2_Qld_65_74,Vis_fr_Diff_SA2_Qld_75_84,Vis_fr_Diff_SA2_Qld_85_over,Vis_fr_Diff_SA2_Qld_Tot,Vis_fro_Diff_SA2_SA_0_14,Vis_fr_Diff_SA2_SA_15_24,Vis_fr_Diff_SA2_SA_25_34,Vis_fr_Diff_SA2_SA_35_44,Vis_fr_Diff_SA2_SA_45_54,Vis_fr_Diff_SA2_SA_55_64,Vis_fr_Diff_SA2_SA_65_74,Vis_fr_Diff_SA2_SA_75_84,Vis_fr_Diff_SA2_SA_85_over,Vis_fr_Diff_SA2_SA_Tot,Vis_fro_Diff_SA2_WA_0_14,Vis_fr_Diff_SA2_WA_15_24,Vis_fr_Diff_SA2_WA_25_34,Vis_fr_Diff_SA2_WA_35_44,Vis_fr_Diff_SA2_WA_45_54,Vis_fr_Diff_SA2_WA_55_64,Vis_fr_Diff_SA2_WA_65_74,Vis_fr_Diff_SA2_WA_75_84,Vis_fr_Diff_SA2_WA_85_over,Vis_fr_Diff_SA2_WA_Tot,Vis_fro_Diff_SA2_Tas_0_14,Vis_fr_Diff_SA2_Tas_15_24,Vis_fr_Diff_SA2_Tas_25_34,Vis_fr_Diff_SA2_Tas_35_44,Vis_fr_Diff_SA2_Tas_45_54,Vis_fr_Diff_SA2_Tas_55_64,Vis_fr_Diff_SA2_Tas_65_74,Vis_fr_Diff_SA2_Tas_75_84,Vis_fr_Diff_SA2_Tas_85_over,Vis_fr_Diff_SA2_Tas_Tot,Vis_fro_Diff_SA2_NT_0_14,Vis_fr_Diff_SA2_NT_15_24,Vis_fr_Diff_SA2_NT_25_34,Vis_fr_Diff_SA2_NT_35_44,Vis_fr_Diff_SA2_NT_45_54,Vis_fr_Diff_SA2_NT_55_64,Vis_fr_Diff_SA2_NT_65_74,Vis_fr_Diff_SA2_NT_75_84,Vis_fr_Diff_SA2_NT_85_over,Vis_fr_Diff_SA2_NT_Tot,Vis_fro_Diff_SA2_ACT_0_14,Vis_fr_Diff_SA2_ACT_15_24,Vis_fr_Diff_SA2_ACT_25_34,Vis_fr_Diff_SA2_ACT_35_44,Vis_fr_Diff_SA2_ACT_45_54,Vis_fr_Diff_SA2_ACT_55_64,Vis_fr_Diff_SA2_ACT_65_74,Vis_fr_Diff_SA2_ACT_75_84,Vis_fr_Diff_SA2_ACT_85_over,Vis_fr_Diff_SA2_ACT_Tot,Vis_fro_Diff_SA2_OT_0_14,Vis_fr_Diff_SA2_OT_15_24,Vis_fr_Diff_SA2_OT_25_34,Vis_fr_Diff_SA2_OT_35_44,Vis_fr_Diff_SA2_OT_45_54,Vis_fr_Diff_SA2_OT_55_64,Vis_fr_Diff_SA2_OT_65_74,Vis_fr_Diff_SA2_OT_75_84,Vis_fr_Diff_SA2_OT_85_over,Vis_fr_Diff_SA2_OT_Tot,Vis_fro_Diff_SA2_TOT_0_14,Vis_fr_Diff_SA2_TOT_15_24,Vis_fr_Diff_SA2_TOT_25_34,Vis_fr_Diff_SA2_TOT_35_44,Vis_fr_Diff_SA2_TOT_45_54,Vis_fr_Diff_SA2_TOT_55_64,Vis_fr_Diff_SA2_TOT_65_74,Vis_fr_Diff_SA2_TOT_75_84,Vis_fr_Diff_SA2_TOT_85_over,Vis_fr_Diff_SA2_TOT_TTOT,Vis_from_Tot_Viss_0_14_yr,Vis_from_Tot_Viss_15_24_yr,Vis_from_Tot_Viss_25_34_yr,Vis_from_Tot_Viss_35_44_yr,Vis_from_Tot_Viss_45_54_yr,Vis_from_Tot_Viss_55_64_yr,Vis_from_Tot_Viss_65_74_yr,Vis_from_Tot_Viss_75_84_yr,Vis_from_Tot_Viss_85_over,Vis_from_Tot_Viss_Tot,OS_vis_0_14_yr,OS_vis_15_24_yr,OS_vis_25_34_yr,OS_vis_35_44_yr,OS_vis_45_54_yr,OS_vis_55_64_yr,OS_vis_65_74_yr,OS_vis_75_84_yr,OS_vis_85_yr_over,OS_vis_Tot,Tot_pop_pl_en_0_14_yr,Tot_pop_pl_en_15_24_yr,Tot_pop_pl_en_25_34_yr,Tot_pop_pl_en_35_44_yr,Tot_pop_pl_en_45_54_yr,Tot_pop_pl_en_55_64_yr,Tot_pop_pl_en_65_74_yr,Tot_pop_pl_en_75_84_yr,Tot_pop_pl_en_85_yr_over,Tot_pop_pl_en_Tot
POA2721,55,12,22,20,38,33,29,16,0,220,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,12,3,3,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,54,18,21,22,38,33,29,16,0,233
POA2722,634,355,339,356,393,460,420,224,82,3262,0,0,0,0,0,0,3,5,0,10,13,41,30,15,23,26,17,8,4,169,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,13,45,40,21,18,32,20,8,4,205,13,43,39,18,18,40,20,14,4,214,0,6,0,3,0,0,0,0,0,12,645,407,383,382,414,499,444,240,81,3492
POA2725,54,25,22,26,53,50,68,30,5,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,0,54,20,19,30,53,57,67,30,5,335
POA2726,47,20,27,33,15,46,29,11,10,241,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,6,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,6,3,0,0,23,0,3,5,0,3,6,3,0,0,23,0,0,3,0,0,0,0,0,0,3,47,21,35,33,20,51,29,14,10,267
POA2727,72,37,24,44,36,45,39,13,0,315,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,10,4,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,13,4,0,0,27,4,0,0,3,0,13,4,0,0,29,0,0,0,0,0,0,0,0,0,0,75,42,28,50,35,51,44,13,0,345
POA2729,269,144,124,175,208,265,189,125,37,1529,8,0,0,5,0,0,0,0,0,7,5,5,8,0,10,3,13,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,8,0,10,5,13,0,0,44,4,11,5,6,10,8,13,0,0,52,0,0,0,0,0,0,0,0,0,0,274,150,135,178,213,273,201,125,37,1585
POA2730,213,108,108,127,175,207,195,100,46,1279,4,0,0,0,0,0,0,0,0,5,0,8,5,0,3,5,4,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,4,0,3,3,4,0,0,36,0,8,4,0,5,8,6,0,0,40,0,0,0,0,0,0,0,0,0,0,218,116,115,128,184,213,201,99,46,1319
POA2731,1250,596,633,723,843,953,1078,684,206,6965,4,0,4,3,0,0,5,5,0,20,10,0,15,12,6,12,19,9,0,82,10,25,25,16,13,17,36,6,4,161,0,0,0,0,5,0,7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,23,38,25,24,38,63,12,8,259,25,30,44,29,24,38,74,15,4,284,0,0,0,0,0,0,0,0,0,0,1273,623,675,751,876,993,1152,699,213,7254
POA2732,248,106,154,130,199,326,298,194,102,1757,5,0,0,3,3,0,10,0,5,25,0,6,0,0,3,8,5,0,0,27,0,0,5,5,6,12,10,5,0,42,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,12,4,11,22,10,7,0,78,7,5,12,10,15,27,23,5,3,99,0,0,0,0,0,4,0,0,0,4,261,115,159,140,211,354,317,199,108,1860
POA2733,115,40,68,59,53,89,85,42,19,575,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,9,0,0,0,6,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,17,0,3,4,6,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,115,41,73,66,53,98,88,42,19,593
POA2734,82,53,35,49,58,80,58,31,6,452,0,0,0,0,0,0,3,0,0,3,0,5,0,0,0,0,0,0,0,3,0,6,5,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,4,20,0,11,0,0,0,3,0,0,4,19,0,0,0,0,0,0,0,0,0,0,82,64,38,49,58,81,63,33,9,475
POA2735,76,39,31,38,55,58,53,23,8,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,75,43,33,37,53,60,56,23,8,393
POA2736,69,38,62,59,63,38,44,20,6,406,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,0,0,6,0,0,4,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,6,4,5,0,22,0,4,4,0,0,6,4,5,0,22,0,0,0,0,0,0,0,0,0,0,69,39,66,66,68,44,49,27,6,428
POA2737,175,82,116,83,94,103,104,25,8,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,19,4,4,6,16,3,0,6,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,15,9,10,8,0,0,64,4,4,9,15,9,10,8,0,0,62,0,5,22,8,3,0,0,0,0,33,177,90,148,108,101,110,109,24,8,879
POA2738,510,231,211,269,258,257,199,86,20,2034,0,0,0,0,0,0,0,0,0,7,0,0,5,3,4,6,3,3,4,25,8,9,5,4,7,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,9,9,9,6,4,5,3,70,10,9,9,9,9,10,9,9,3,72,0,0,0,0,0,0,0,0,0,4,517,243,219,279,265,267,205,96,21,2109
POA2739,283,147,184,171,183,172,123,71,17,1354,0,0,7,0,0,0,0,0,0,10,0,0,3,4,6,14,8,0,0,30,7,3,4,8,4,3,0,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,5,10,6,21,8,4,0,68,7,13,15,6,9,21,7,9,0,80,0,11,23,16,0,0,0,0,0,54,287,165,221,198,197,191,134,77,17,1481
POA2745,7230,4461,3879,4654,4458,3420,2128,827,193,31244,0,0,6,0,0,0,5,3,0,13,59,87,84,35,48,21,38,24,9,401,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,92,95,39,49,24,41,26,9,434,61,92,94,39,53,25,48,25,7,450,4,0,0,0,4,9,5,0,0,29,7293,4553,3971,4694,4515,3449,2172,855,206,31716
POA2747,12657,6533,9037,8714,6067,4556,3621,1651,497,53316,3,6,0,7,6,9,10,3,0,50,209,187,209,155,128,143,121,134,69,1363,0,0,5,0,0,0,6,0,0,20,0,0,3,3,0,4,4,3,0,28,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,209,192,220,163,129,158,129,145,69,1414,214,194,219,174,133,161,141,151,73,1461,0,9,11,10,10,10,26,6,0,83,12866,6730,9261,8895,6208,4730,3789,1801,572,54859
POA2748,246,275,160,159,260,288,187,136,42,1754,0,0,0,0,0,0,0,0,0,3,0,6,7,5,0,5,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,5,3,5,0,3,0,36,0,7,6,5,3,7,5,3,0,38,0,0,0,0,0,0,0,0,0,3,246,278,169,164,266,298,192,139,40,1798
POA2749,3820,2225,2485,2276,2127,1973,1181,446,114,16634,6,0,0,5,3,0,5,3,0,19,58,35,62,38,31,14,20,5,0,266,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,35,62,41,31,11,19,8,3,276,68,34,65,43,29,11,27,10,3,297,0,0,0,5,0,0,7,0,0,13,3890,2265,2545,2317,2155,1984,1217,455,116,16941
POA2750,8603,6104,7237,6703,5763,5062,4708,2716,1060,47951,5,4,6,4,7,4,8,9,0,47,192,216,193,127,118,68,50,26,11,1004,0,3,3,10,7,8,0,0,0,33,0,3,3,0,6,8,10,4,0,32,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,196,221,206,141,139,81,64,30,10,1086,202,224,209,144,147,85,72,42,10,1141,0,6,34,9,6,11,11,0,0,79,8808,6336,7483,6863,5916,5162,4789,2752,1071,49168
POA2752,1258,740,807,728,781,687,406,158,40,5608,0,0,0,0,0,0,0,0,0,0,15,18,14,8,10,4,5,3,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,12,10,13,6,8,3,0,82,15,18,12,10,13,8,10,3,0,86,0,0,0,0,0,0,0,0,0,0,1272,759,818,739,792,693,414,164,44,5694
POA2753,2949,2282,2346,1930,2285,2145,1631,1032,494,17097,0,4,5,0,0,0,0,0,3,10,44,69,53,34,34,37,17,15,6,313,0,0,0,0,0,3,0,3,0,4,0,5,0,0,4,3,8,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,44,75,50,41,40,47,21,23,6,344,43,77,55,41,43,47,21,19,6,356,0,5,4,8,0,0,0,0,0,14,2993,2357,2409,1975,2328,2192,1654,1050,504,17471
POA2754,1310,764,935,818,847,704,776,524,181,6865,0,4,0,0,0,0,0,0,0,12,29,41,42,13,30,16,15,9,6,200,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,39,43,13,30,16,21,9,6,209,32,45,43,18,30,23,21,9,5,215,0,0,0,0,0,0,0,0,0,6,1346,810,978,839,879,724,797,536,190,7085
POA2756,7279,4498,4629,4379,4667,4392,2840,1370,344,34403,8,3,7,11,0,8,10,3,0,52,90,115,134,70,71,73,63,70,35,718,0,0,0,0,0,0,0,0,0,0,9,0,0,0,4,14,8,6,4,32,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,96,113,139,73,75,79,79,73,37,772,102,117,146,87,77,89,85,77,37,824,9,4,8,7,6,0,0,0,0,31,7387,4625,4787,4467,4754,4487,2926,1448,382,35255
POA2757,151,107,105,74,119,114,93,56,22,840,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,3,0,0,0,14,0,3,5,0,0,3,0,0,0,14,0,0,4,0,0,0,0,0,0,6,151,112,107,81,121,123,92,55,22,860
POA2758,1561,1092,841,937,1384,1317,942,430,116,8626,0,0,0,4,0,0,5,0,4,13,22,37,17,14,26,24,23,19,3,173,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,37,22,19,25,25,30,19,3,197,29,34,20,18,24,25,37,20,4,205,0,0,3,0,0,0,0,0,0,14,1592,1132,861,956,1406,1346,978,450,126,8850
POA2759,5317,3343,3675,3531,3198,3676,2304,677,161,25885,0,4,0,0,0,6,5,0,0,16,67,78,68,42,41,27,20,10,17,367,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,75,71,46,47,28,20,11,17,380,73,84,68,51,47,28,23,11,17,399,4,0,0,3,0,6,10,3,4,37,5392,3429,3744,3587,3242,3713,2337,688,182,26318
POA2760,8737,4495,5796,5758,4194,3450,2494,1384,476,36794,14,5,8,3,3,9,10,5,0,44,103,80,132,94,51,49,63,57,39,668,0,3,8,0,0,0,0,0,0,7,5,5,0,3,0,8,6,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,113,82,146,97,57,56,68,60,43,716,125,85,154,102,56,61,73,65,42,764,0,5,7,3,4,26,23,0,0,71,8864,4587,5957,5868,4255,3531,2595,1449,515,37622
POA2761,7849,4976,4772,5092,4534,3853,2070,719,277,34144,9,0,0,8,0,0,5,8,0,28,85,56,85,47,37,27,32,22,4,390,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,62,86,48,42,30,29,24,4,410,96,64,90,53,41,31,35,28,4,435,8,3,11,7,5,19,15,10,0,71,7950,5047,4868,5151,4576,3904,2123,754,285,34647
POA2762,5994,2295,4191,5233,1887,1069,652,181,46,21548,0,0,0,0,0,0,0,0,0,9,39,37,55,23,12,14,14,6,3,198,0,0,0,0,0,4,5,0,0,8,0,0,0,0,0,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,34,57,25,19,24,18,6,3,220,34,35,57,25,17,23,21,6,3,227,6,3,0,5,4,33,30,6,0,85,6036,2331,4250,5258,1912,1121,705,192,51,21859
POA2763,7519,3920,4826,6030,4020,3180,2251,786,241,32767,0,0,3,0,0,5,3,0,0,17,64,64,74,41,28,20,20,14,9,335,0,0,0,0,0,0,0,0,0,6,4,0,3,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,67,64,81,42,29,22,20,15,9,354,68,66,84,45,29,27,26,15,10,373,0,3,4,3,0,26,27,5,0,70,7589,3989,4914,6081,4049,3228,2304,809,254,33209
POA2765,11736,4584,8229,9264,4570,3133,2270,969,231,44995,3,0,0,0,0,0,3,3,0,20,78,81,105,70,74,48,38,10,7,505,0,0,4,0,4,11,0,0,0,21,0,6,4,3,0,12,6,0,0,33,0,0,6,0,0,0,3,0,0,3,6,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,86,84,117,76,80,74,48,10,7,574,87,84,118,80,84,75,43,13,7,598,4,0,4,8,6,42,35,4,0,99,11828,4673,8354,9351,4657,3242,2355,986,240,45691
POA2766,3438,2167,2305,2409,1991,1823,1406,709,559,16796,0,0,3,0,0,0,3,0,0,11,72,32,39,32,30,25,21,20,12,283,0,0,0,0,0,0,3,0,0,9,0,0,0,0,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,32,42,42,33,30,27,20,12,303,72,32,45,44,34,30,28,20,12,318,0,5,3,3,0,9,14,0,4,43,3506,2203,2357,2452,2029,1864,1440,723,571,17157
