POA_CODE_2021,0_299_Separate_house,0_299_Sd_rw_tce_hse_th,0_299_Flat_apartment,0_299_Other_dwelling,0_299_Dwelling_structure_NS,0_299_Tot,300_449_Separate_house,300_449_Sd_rw_tce_hse_th,300_449_Flat_apartment,300_449_Other_dwelling,300_449_Dwg_structure_NS,300_449_Tot,450_599_Separate_house,450_599_Sd_rw_tce_hse_th,450_599_Flat_apartment,450_599_Other_dwelling,450_599_Dwg_structure_NS,450_599_Tot,600_799_Separate_house,600_799_Sd_rw_tce_hse_th,600_799_Flat_apartment,600_799_Other_dwelling,600_799_Dwg_structure_NS,600_799_Tot,800_999_Separate_house,800_999_Sd_rw_tce_hse_th,800_999_Flat_apartment,800_999_Other_dwelling,800_999_Dwg_structure_NS,800_999_Tot,1000_1399_Separate_house,1000_1399_Sd_rw_tce_hse_th,1000_1399_Flat_apartmnt,1000_1399_Other_dwelling,1000_1399_Dwg_structure_NS,1000_1399_Tot,1400_1799_Separate_house,1400_1799_Sd_rw_tce_hse_th,1400_1799_Flat_apartmnt,1400_1799_Other_dwelling,1400_1799_Dwg_structure_NS,1400_1799_Tot,1800_2399_Separate_house,1800_2399_Sd_rw_tce_hse_th,1800_2399_Flat_apartmnt,1800_2399_Other_dwelling,1800_2399_Dwg_structure_NS,1800_2399_Tot,2400_2999_Separate_house,2400_2999_Sd_rw_tce_hse_th,2400_2999_Flat_apartmnt,2400_2999_Other_dwelling,2400_2999_Dwg_structure_NS,2400_2999_Tot,3000_3999_Separate_house,3000_3999_Sd_rw_tce_hse_th,3000_3999_Flat_apartmnt,3000_3999_Other_dwelling,3000_3999_Dwg_structure_NS,3000_3999_Tot,4000_over_Separate_house,4000_over_Sd_rw_tce_hse_th,4000_over_Flat_apartmnt,4000_over_Other_dwelling,4000_over_Dwg_structure_NS,4000_over_Tot,M_rep_NS_Sep_house,M_rep_NS_Sd_rw_tce_hse_th,M_rep_NS_Flat_apart,M_rep_NS_Other_dwelling,M_rep_NS_Dwg_structu_ns,M_rep_NS_Tot,Tot_Sep_hse,Tot_Sd_row_tce_hse_th,Tot_Flat_apartment,Tot_Other_dwelling,Tot_Dwelling_structure_NS,Tot_Tot
POA2386,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,20
POA2387,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,8,0,0,0,0,8
POA2388,21,0,0,0,0,21,13,0,0,0,0,13,13,0,0,0,0,13,32,0,0,0,0,32,19,0,0,0,0,19,54,0,0,0,0,56,23,0,0,0,0,24,20,0,0,0,0,20,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,19,0,0,0,0,17,218,0,0,0,0,223
POA2390,40,4,0,0,0,42,9,0,0,0,0,9,15,0,0,0,0,15,31,0,0,0,0,31,82,3,0,0,0,87,239,0,0,0,0,240,210,0,0,0,0,212,161,0,0,0,0,164,63,0,0,0,0,65,42,0,0,0,0,42,21,0,0,0,0,21,60,0,0,0,0,63,980,10,0,0,0,989
POA2395,15,0,0,0,0,15,7,0,0,0,0,7,9,0,0,0,0,9,4,0,0,0,0,4,3,0,0,0,0,3,6,0,0,0,0,6,7,0,0,0,0,7,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,74
POA2396,8,0,0,0,0,8,9,0,0,0,0,9,6,0,0,0,0,6,9,0,0,0,0,9,9,0,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,62,0,0,0,0,70
POA2397,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,21,0,0,0,0,21
POA2398,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
POA2399,5,3,0,0,0,9,3,0,0,0,0,6,4,0,0,0,0,4,8,0,0,0,0,8,4,0,0,0,0,4,7,5,0,0,0,9,9,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,49,7,0,0,0,57
POA2400,33,7,0,0,0,44,18,4,0,0,0,24,21,0,0,0,0,22,48,0,0,0,0,50,62,0,0,0,0,62,199,12,0,0,0,212,165,4,0,0,0,168,88,15,0,0,0,102,40,0,0,0,0,38,33,0,0,0,0,28,22,0,0,0,0,24,55,5,0,0,0,59,768,47,0,9,0,829
POA2401,5,0,0,0,0,5,3,0,0,0,0,3,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,6,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,31,0,0,0,0,31
POA2402,12,0,0,0,0,12,8,0,0,0,0,8,12,0,0,0,0,12,17,0,0,0,0,17,23,0,0,0,0,23,37,0,0,0,0,37,22,0,0,0,0,22,6,0,0,0,0,6,4,0,0,0,0,4,8,0,0,0,0,8,3,0,0,0,0,3,5,0,0,0,0,5,161,0,0,0,0,161
POA2403,6,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,4,0,0,0,0,4,8,0,0,0,0,8,5,0,0,0,0,5,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,9,0,0,0,0,9,60,0,0,0,0,60
POA2404,16,0,0,0,0,14,8,0,0,0,0,8,12,0,0,0,0,12,11,0,0,0,0,11,13,0,0,0,0,13,35,0,0,0,0,35,17,0,0,0,0,17,12,0,0,0,0,12,8,0,0,0,0,8,3,0,0,0,0,6,3,0,0,0,0,3,10,0,0,0,0,10,135,0,0,0,0,135
POA2405,5,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,31
POA2406,0,0,0,0,0,3,4,0,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,7,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,44
POA2408,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
POA2409,14,0,0,0,0,14,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,7,0,0,0,0,7,30,0,0,0,0,30
POA2410,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,20,0,0,0,0,20
POA2411,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
POA2415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,5,0,0,0,0,5,8,0,0,0,0,8,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,46,0,0,0,0,46
POA2420,25,0,0,0,0,25,11,0,0,0,0,11,16,0,0,0,0,16,19,0,0,0,0,19,46,0,0,0,0,44,89,0,0,0,0,96,88,0,0,0,0,88,78,0,0,0,0,81,52,0,0,0,0,52,36,0,0,0,0,44,18,0,0,0,0,18,26,0,0,0,0,26,497,6,0,0,3,502
POA2421,10,0,0,0,0,10,3,0,0,0,0,3,5,0,0,0,0,5,11,0,0,0,0,11,6,0,0,0,0,6,39,0,0,0,0,39,38,0,0,0,0,35,64,0,0,0,0,64,58,0,0,0,0,58,46,0,0,0,0,46,29,0,0,0,0,29,23,0,0,0,0,23,332,0,0,0,0,337
POA2422,39,0,0,0,0,37,17,0,0,0,0,17,23,0,0,0,0,27,26,0,0,0,0,26,38,0,0,0,0,41,122,0,0,0,0,122,77,0,0,0,0,87,73,0,0,0,0,76,27,0,0,0,0,26,19,0,0,0,0,19,14,0,0,0,0,14,26,0,0,0,0,34,497,9,0,3,0,509
POA2423,28,0,0,0,0,28,14,0,0,0,0,14,15,0,0,0,0,15,28,0,0,0,0,28,33,0,0,0,0,39,61,0,0,0,0,59,59,0,0,0,0,59,61,0,0,0,0,61,21,0,0,0,0,21,23,0,0,0,0,23,11,0,0,0,0,11,24,0,0,0,0,24,382,0,0,0,0,377
POA2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,10,0,0,0,0,10,7,0,0,0,0,7,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,50,0,0,0,0,46
POA2425,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,11,0,0,0,0,11,58,0,0,0,0,58,54,0,0,0,0,54,71,0,0,0,0,71,20,0,0,0,0,20,17,0,0,0,0,17,12,0,0,0,0,12,16,0,0,0,0,16,294,0,0,0,0,294
POA2426,5,0,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,9,0,0,0,0,9,8,0,0,0,0,8,25,0,0,0,0,25,17,0,0,0,0,17,13,0,0,0,0,13,5,0,0,0,0,5,5,0,0,0,0,5,3,0,0,0,0,3,7,0,0,0,0,7,105,0,0,0,0,105
POA2427,13,5,0,0,0,20,10,0,0,0,0,13,4,0,0,0,0,4,5,0,0,0,0,5,11,0,0,0,0,11,33,0,0,5,0,37,35,7,0,0,0,45,42,0,0,0,0,47,19,0,0,0,0,20,21,0,0,0,0,21,8,0,0,0,0,8,17,0,0,0,0,19,226,14,5,4,0,247
POA2428,93,14,16,0,0,119,50,18,8,0,0,75,46,5,4,3,0,65,91,13,15,0,0,117,152,13,10,0,0,177,285,41,36,0,3,363,325,28,26,0,0,379,410,25,12,0,0,447,194,10,6,0,0,210,98,4,8,0,0,111,74,9,9,0,0,84,117,18,13,4,0,154,1936,193,157,9,9,2298
POA2429,57,0,0,0,0,59,34,0,0,0,0,34,39,0,0,0,0,46,57,3,0,0,0,63,80,0,0,0,0,84,252,0,0,0,0,255,245,0,0,0,0,246,162,0,0,0,0,162,63,0,0,0,0,67,47,0,0,0,0,47,19,0,0,0,0,19,63,0,0,0,0,59,1125,12,3,6,0,1141
POA2430,169,11,3,0,0,184,89,0,5,0,0,100,97,3,3,0,0,99,189,10,9,0,0,205,242,15,7,0,0,262,741,28,8,7,0,781,700,16,0,0,0,724,647,9,0,0,0,659,256,0,0,0,0,256,133,0,0,0,0,136,96,4,0,0,0,105,205,8,0,0,0,214,3565,107,33,9,3,3721
POA2431,22,0,0,0,0,21,13,0,3,0,0,16,11,4,0,0,0,11,23,0,6,0,0,28,29,0,3,0,0,38,70,4,11,0,0,88,101,3,6,0,0,115,101,0,0,0,0,105,29,0,0,0,0,31,26,0,0,0,0,26,6,0,0,0,0,6,19,0,4,0,0,20,456,8,36,5,0,510
POA2439,19,0,0,0,0,18,7,0,0,0,0,8,9,0,0,0,0,9,25,0,0,0,0,25,28,0,0,0,0,28,67,0,0,0,0,69,78,0,0,0,0,78,87,0,0,0,0,90,42,0,0,0,0,42,24,0,0,0,0,24,17,0,0,0,0,17,16,0,0,0,0,16,429,5,0,0,0,435
POA2440,115,3,5,4,0,125,87,3,4,0,0,94,68,0,0,0,0,68,143,0,0,0,0,147,193,4,0,0,0,196,592,5,5,0,0,610,397,8,0,0,0,407,328,4,0,0,0,335,97,0,0,0,0,105,82,0,0,0,0,82,36,0,0,0,0,36,156,4,0,0,0,162,2304,25,14,12,9,2362
POA2441,32,0,0,0,0,32,21,0,0,0,0,21,16,0,0,0,0,16,27,0,0,0,0,27,42,0,0,0,0,41,95,0,0,0,0,101,90,0,0,0,0,90,106,0,0,0,0,106,31,0,0,0,0,26,33,0,0,0,0,33,15,0,0,0,0,13,28,0,0,0,0,28,523,0,0,0,3,530
POA2443,53,4,0,0,0,54,17,7,0,0,0,22,26,0,0,0,0,29,40,9,0,0,0,45,37,3,0,0,0,39,105,5,6,0,0,117,131,6,0,0,0,143,137,4,0,0,0,141,41,0,0,0,0,41,31,0,0,0,0,35,16,0,0,0,0,21,40,4,0,0,0,46,686,42,14,8,0,742
POA2444,219,34,21,0,5,276,92,23,7,0,0,119,72,17,15,0,0,99,134,38,13,0,0,188,199,27,21,4,0,247,493,96,70,0,0,655,789,114,53,0,0,966,1254,82,38,0,0,1373,570,23,18,0,0,606,367,16,11,0,0,392,199,7,8,0,0,215,199,19,13,0,0,233,4574,493,283,8,9,5369
POA2445,43,0,0,0,0,48,22,0,0,0,0,20,11,0,0,0,0,14,25,0,0,0,0,27,33,0,0,0,0,38,98,6,0,0,0,104,131,0,0,0,0,132,219,3,0,0,0,227,91,0,0,0,0,93,62,0,0,0,0,62,30,0,0,0,0,30,43,0,0,0,0,43,815,17,0,6,0,835
POA2446,72,5,0,0,0,69,31,3,0,0,0,39,33,4,0,0,0,34,53,0,0,0,0,52,84,0,0,0,0,85,289,10,0,0,0,298,344,20,0,0,0,360,403,7,0,0,0,412,168,0,0,0,0,168,119,0,0,0,0,120,61,0,0,0,0,61,99,3,0,0,0,102,1761,42,4,3,0,1816
POA2447,41,3,0,0,0,40,22,0,0,0,0,23,30,0,0,0,0,30,57,3,0,0,0,65,68,0,0,0,0,67,170,0,0,0,0,168,153,0,0,4,0,159,145,0,0,0,0,150,41,0,0,0,0,48,28,0,0,0,0,28,17,0,0,0,0,17,57,0,0,0,0,58,829,13,5,6,3,857
POA2448,39,0,0,0,0,40,28,0,0,0,0,36,27,6,0,0,0,31,47,5,4,0,0,50,61,0,4,0,0,67,136,10,3,3,0,154,158,7,3,0,0,172,148,0,0,0,0,149,45,0,0,0,0,48,40,0,7,0,0,40,21,0,4,0,0,23,44,9,0,0,0,48,787,39,21,3,0,853
POA2449,18,0,0,0,0,18,12,0,0,0,0,12,10,0,0,0,0,10,17,0,0,0,0,17,27,0,0,0,0,27,61,0,0,0,0,57,28,0,0,0,0,28,20,3,0,0,0,23,6,0,0,0,0,6,3,0,0,0,0,8,6,0,0,0,0,6,14,0,0,0,0,14,226,3,0,0,0,227
POA2450,228,22,17,0,0,263,89,8,3,0,0,103,71,12,8,0,0,89,160,13,8,3,0,189,208,35,33,3,0,277,595,76,72,0,0,748,802,82,45,7,0,935,1091,81,40,6,0,1217,518,16,3,0,0,534,346,16,6,0,0,375,182,11,5,4,0,199,265,19,13,4,0,303,4552,382,260,19,9,5226
POA2452,71,6,4,0,0,89,31,14,3,0,0,43,37,13,0,0,0,45,51,8,4,0,0,63,84,11,6,0,0,103,262,27,16,0,0,308,369,36,10,0,0,418,373,15,4,0,0,398,132,6,0,0,0,137,71,0,4,0,0,74,32,0,0,0,0,32,82,4,6,0,0,97,1592,150,68,5,0,1812
POA2453,26,0,0,0,0,25,13,0,0,0,0,13,3,0,0,0,0,3,19,0,0,0,0,19,15,0,0,0,0,15,63,0,0,0,0,64,31,0,0,0,0,31,34,0,0,0,0,34,10,0,0,0,0,10,4,0,0,0,0,4,12,0,0,0,0,12,12,0,0,0,0,12,243,5,0,0,0,251
POA2454,47,0,0,0,0,51,33,0,0,0,0,33,21,3,0,0,0,24,34,0,0,0,3,37,61,0,0,0,0,61,165,3,0,0,0,168,151,0,0,0,0,151,172,0,0,0,0,172,72,3,0,0,0,79,57,0,0,0,0,56,25,0,0,0,0,27,48,4,0,0,0,52,874,19,5,0,3,903
POA2455,13,0,0,0,0,15,8,0,0,0,0,5,3,0,0,0,0,3,8,0,0,0,0,8,19,0,0,0,0,18,50,0,0,0,0,50,47,8,3,0,0,56,60,3,0,0,0,62,21,0,0,0,0,21,20,0,0,0,0,20,12,4,0,0,0,11,25,0,0,0,0,25,274,15,5,3,0,294
POA2456,90,3,0,0,0,91,49,0,0,0,0,55,31,0,0,0,0,29,80,0,0,5,0,83,75,3,0,0,0,80,244,9,0,5,0,253,321,14,0,0,0,331,529,7,0,0,0,541,205,0,0,0,0,209,105,3,4,0,0,109,48,3,0,0,0,55,126,4,0,0,0,134,1897,39,8,9,0,1960
POA2460,142,0,0,6,0,149,101,0,0,0,0,101,103,5,6,0,0,105,209,3,0,4,0,215,290,3,0,3,0,300,869,10,11,17,0,903,719,16,6,12,0,742,505,6,3,7,0,521,139,0,0,0,0,146,88,4,0,0,0,93,68,0,0,0,0,70,183,5,0,6,0,195,3418,47,20,50,0,3542
POA2462,16,0,0,0,0,16,9,0,0,0,0,7,12,0,0,0,0,12,18,0,0,0,0,19,23,0,0,0,0,26,51,0,0,0,0,51,36,0,0,0,0,36,26,0,0,0,0,26,4,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,5,22,0,0,0,0,22,239,0,0,3,0,241
POA2463,59,0,0,0,0,59,29,0,0,0,0,34,19,5,0,0,0,16,53,7,0,0,0,57,62,3,0,0,0,65,154,0,0,0,0,162,159,4,0,0,0,168,199,3,6,0,0,208,55,0,0,0,0,55,26,0,0,0,0,31,21,0,0,0,0,22,50,0,0,0,0,49,881,22,8,7,0,916
POA2464,29,3,0,0,0,30,13,0,0,0,0,18,13,4,0,0,0,16,21,3,0,0,0,27,32,6,0,0,0,42,77,16,0,0,0,98,87,9,7,0,0,104,111,5,3,6,0,127,40,4,0,0,4,51,28,0,0,0,0,35,21,0,0,0,0,23,38,15,0,3,0,53,517,67,16,8,3,622
POA2465,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,3,0,0,0,0,3,36,0,0,0,0,36
POA2466,13,4,0,0,0,15,0,0,0,0,0,0,9,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,22,10,0,0,0,29,16,3,0,0,0,15,12,0,0,0,0,14,4,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,5,3,0,0,0,13,90,18,0,0,0,110
POA2469,30,0,0,0,0,30,29,0,0,0,0,29,21,0,0,0,0,24,43,0,0,0,0,43,41,0,0,0,0,41,70,0,0,0,0,74,46,0,0,0,0,46,43,0,0,0,0,43,9,0,0,0,0,12,9,0,0,0,0,12,11,0,0,0,0,11,22,0,0,0,0,22,385,0,4,4,0,396
POA2470,70,3,3,0,0,83,40,4,0,0,0,48,45,0,0,0,0,44,103,0,0,0,0,112,176,3,0,0,0,179,484,5,5,0,0,495,334,4,0,0,0,333,244,0,0,0,0,244,93,0,0,0,0,93,44,0,0,0,0,44,33,0,0,0,0,33,92,0,0,0,0,95,1756,17,9,6,4,1802
POA2471,17,0,0,0,0,17,8,0,0,0,0,8,12,0,0,0,0,12,26,0,0,0,0,23,22,0,0,0,0,25,62,0,0,0,0,67,58,3,0,0,0,59,63,0,0,0,0,63,16,0,0,0,0,16,16,0,0,0,0,16,8,0,0,0,0,8,22,0,0,0,0,22,333,8,0,4,0,340
POA2472,15,0,0,0,0,15,0,0,0,0,0,0,6,0,0,0,0,7,6,0,0,0,0,6,14,0,0,0,0,17,52,0,0,0,0,49,56,0,0,0,0,56,54,0,0,0,0,54,18,0,0,0,0,18,6,0,0,0,0,6,5,0,0,0,0,5,11,0,0,0,0,19,267,0,0,5,3,270
POA2473,20,4,0,0,0,20,4,0,0,0,0,9,4,0,0,0,0,4,6,3,0,0,0,9,12,3,0,0,0,14,24,10,3,0,0,37,10,15,0,0,0,30,37,12,0,0,0,48,24,0,0,0,0,25,19,0,0,0,0,23,6,0,0,0,0,7,8,10,0,0,0,13,183,51,10,0,0,246
POA2474,39,0,0,0,0,39,25,0,0,0,0,25,36,0,0,0,0,36,44,0,0,0,0,44,52,0,0,0,0,52,161,0,0,0,0,166,118,0,0,0,0,118,94,0,0,0,0,94,23,0,0,0,0,23,23,0,0,0,0,23,13,0,0,0,0,13,50,0,0,0,0,50,671,0,0,0,0,672
POA2475,3,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3,0,34
POA2476,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,7,18,0,0,0,0,18,17,0,0,0,0,17,7,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,8,0,0,0,0,8,77,0,0,0,0,76
POA2477,67,4,0,0,0,73,22,6,0,0,0,22,23,8,0,0,0,28,32,7,0,0,0,45,70,3,0,0,0,80,189,20,4,0,0,216,221,26,4,0,0,250,320,14,9,0,0,335,155,4,0,0,0,156,105,0,0,0,0,104,72,3,4,0,0,75,84,6,0,0,0,93,1353,103,19,0,0,1482
POA2478,139,26,8,0,0,172,42,13,3,0,0,63,44,13,3,0,0,62,70,28,3,0,0,104,90,34,4,0,0,131,260,77,22,0,0,361,342,84,29,0,0,453,577,129,23,5,0,738,366,51,9,0,0,433,366,42,10,0,0,413,193,21,6,0,0,223,175,38,9,0,0,218,2656,573,122,7,0,3369
POA2479,38,0,0,0,0,38,14,0,0,0,0,18,9,0,0,0,0,15,15,0,0,0,0,15,20,0,0,0,0,25,45,0,0,0,0,45,73,0,0,0,0,73,82,0,0,0,0,83,63,0,0,0,0,64,90,0,0,0,0,92,123,0,0,0,0,123,42,0,0,0,0,42,618,10,0,5,0,633
POA2480,286,8,4,0,0,300,112,11,4,0,0,129,145,12,8,0,0,160,242,23,15,0,0,281,327,18,12,0,0,361,986,61,21,0,0,1064,1082,29,11,6,3,1129,1067,24,5,0,0,1099,371,0,0,0,0,375,271,3,0,4,0,280,186,3,0,0,0,184,299,8,5,0,0,312,5368,206,91,7,6,5670
POA2481,68,15,0,0,0,81,22,6,0,0,0,27,16,5,0,0,0,22,15,5,4,0,0,20,21,8,0,0,0,26,63,18,4,4,0,89,74,35,7,0,0,125,134,35,19,0,0,183,85,37,8,0,0,127,139,30,12,0,0,178,227,20,9,0,0,253,86,21,3,0,0,105,948,224,59,8,5,1242
POA2482,44,0,0,0,0,41,12,0,0,0,0,18,8,0,0,0,0,12,24,0,0,0,0,29,43,0,0,0,0,38,78,4,4,0,0,86,68,5,3,0,0,70,103,3,0,0,0,109,96,0,0,0,0,102,76,0,0,0,0,76,48,0,0,0,0,50,47,0,0,0,0,49,654,18,9,3,0,684
POA2483,85,0,9,0,0,87,34,0,3,0,0,34,24,0,0,0,0,25,43,0,4,0,0,53,55,0,0,0,0,63,132,11,5,0,0,151,166,13,9,0,0,189,242,22,12,0,0,276,154,9,9,0,0,169,136,4,0,4,0,140,88,0,0,0,0,92,76,3,0,0,0,83,1238,64,46,7,4,1355
POA2484,104,0,0,3,0,112,66,0,0,0,0,66,40,0,3,0,0,47,85,4,3,0,0,92,105,6,0,0,0,109,302,3,0,0,0,309,410,3,6,0,0,424,547,7,0,3,0,561,209,0,0,0,0,213,159,0,0,0,0,159,87,0,0,0,0,87,149,0,4,0,0,154,2268,24,20,6,4,2328
POA2485,41,30,28,0,0,99,13,17,13,0,0,38,16,17,3,0,0,32,29,24,10,0,0,68,35,26,36,0,0,95,88,81,83,0,0,253,108,76,66,0,0,251,218,73,45,0,0,337,104,25,15,0,0,145,63,13,19,0,0,98,56,5,8,0,0,73,46,26,22,0,0,97,823,399,349,0,3,1577
POA2486,175,40,7,0,0,220,58,25,4,0,0,87,33,12,0,0,0,53,95,31,4,0,0,132,110,37,14,3,0,159,350,105,34,0,0,494,462,176,30,0,0,666,891,136,20,0,0,1054,470,29,4,0,0,503,308,27,5,0,0,334,135,11,0,0,0,146,187,52,8,0,0,247,3272,680,129,8,3,4088
POA2487,65,5,8,0,0,75,18,4,0,0,0,19,18,0,0,0,0,16,21,7,6,0,0,29,36,13,10,0,0,64,95,36,16,3,0,147,112,28,23,0,0,160,228,45,28,3,0,301,200,31,3,0,0,227,226,18,14,0,0,258,193,4,10,0,0,216,80,13,15,0,0,104,1281,203,131,12,0,1632
POA2488,21,6,3,0,0,26,8,0,0,0,0,8,6,0,0,0,0,3,10,0,0,0,0,13,9,0,0,0,0,13,38,19,3,0,0,63,45,28,7,0,0,77,74,17,7,0,0,104,49,13,6,0,0,63,32,0,0,0,0,31,10,0,0,0,0,15,27,13,0,0,0,40,323,98,26,0,0,456
POA2489,35,5,3,0,0,42,21,3,0,0,0,27,10,0,4,0,0,23,15,3,4,0,0,21,38,5,0,0,0,48,72,11,4,0,0,92,95,31,5,0,0,131,212,31,3,0,0,244,151,14,0,0,0,164,106,5,0,0,0,107,45,0,0,0,0,43,48,7,0,3,0,61,848,123,30,5,0,1005
POA2490,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,9,0,0,0,0,9,16,0,0,0,0,16,27,0,0,0,0,27,11,0,0,0,0,11,18,0,0,0,0,18,9,0,0,0,0,9,4,0,0,0,0,4,111,0,0,0,0,111
POA2500,96,21,64,0,0,187,38,4,27,0,0,69,22,9,22,0,0,50,26,3,32,0,0,66,64,13,53,4,0,134,169,43,199,4,0,416,207,70,278,7,0,560,417,119,362,11,0,920,362,57,147,6,0,564,337,40,106,3,0,490,202,21,76,0,3,307,118,21,69,0,0,204,2050,424,1441,42,5,3964
POA2502,48,3,3,0,0,51,20,0,0,0,0,20,13,4,0,0,0,21,33,4,4,0,0,40,38,7,4,0,0,46,129,9,14,0,0,150,169,18,7,0,0,186,274,15,13,0,0,297,95,6,0,0,0,100,55,7,0,0,0,70,26,0,3,0,0,31,75,0,3,0,0,76,972,62,50,0,0,1087
