SA2_CODE_2021,Separate_house_Dwellings,Separate_house_Persons,sd_rw_tce_hse_th_wth_1_sty_Dw,sd_row_tce_hse_th_wth_1_sty_P,sd_rw_tce_hs_th_wth_2m_sty_Dw,sd_rw_tce_hs_th_wth_2m_stys_P,sd_row_tce_hse_th_wth_Tot_Dwg,sd_row_tce_hse_th_with_Tot_P,Flt_apart_In_1_2_stry_blck_D,Flt_apart_In_1_2_stry_blck_P,Flt_apart_In_a_3_stry_blck_D,Flt_apart_In_a_3_stry_blck_P,Flt_apart_In_4_8_stry_blck_D,Flt_apart_In_4_8_stry_blck_P,Flt_apart_In_9m_stry_blck_D,Flt_apart_In_9m_stry_blck_P,Flt_apart_Attachd_to_a_hse_D,Flt_apart_Attachd_to_a_hse_P,Flat_apartment_Tot_Dwe,Flat_apartment_Tot_Per,Oth_dwg_Caravan_D,Oth_dwg_Caravan_P,Oth_dwg_Cabin_hboat_D,Oth_dwg_Cabin_hboat_P,Oth_dwg_improv_hme_tnt_so_D,Oth_dwg_improv_hme_tnt_so_P,Oth_dwg_Hse_flt_att_shp_off_D,Oth_dwg_Hse_flt_att_shp_off_P,Other_dwelling_Tot_Dwellings,Other_dwelling_Tot_Persons,Dwelling_structure_ns_Dwgs,Dwelling_structure_ns_Persons,Tot_occupie_private_dwgs_Dwgs,Tot_occupie_private_dwgs_Psns,Unoccupied_private_dwgs_Dwgs,Unoccupied_private_dwgs_Psns,Total_Dwellings,Total_Persons
107031139,1987,5508,50,109,107,235,157,341,38,75,0,0,0,0,0,0,7,6,45,80,0,0,0,0,0,0,0,0,0,0,0,0,2189,5934,198,..,2391,5934
107031140,2652,7112,159,276,154,319,309,595,53,84,35,56,0,0,0,0,3,4,94,152,3,8,21,35,0,0,10,18,32,65,12,25,3103,7943,802,..,3906,7943
107031141,5258,15831,367,701,744,1787,1107,2486,223,377,93,153,9,17,0,0,34,88,362,635,54,72,0,0,0,0,9,25,69,95,10,25,6807,19077,364,..,7168,19077
107031142,3097,8467,461,780,360,790,819,1572,69,123,0,0,95,150,0,0,14,35,182,302,0,0,0,0,0,0,11,15,11,15,4,18,4114,10381,172,..,4293,10381
107031143,6497,16956,303,494,524,978,830,1468,735,1198,21,42,0,0,0,0,17,38,775,1271,270,379,4,5,0,0,14,27,289,411,9,12,8399,20121,469,..,8873,20121
107041144,5722,15705,711,1351,1027,1967,1742,3324,457,748,70,120,427,756,0,0,36,97,986,1719,3,5,0,0,0,0,53,133,59,142,10,23,8523,20909,449,..,8970,20909
107041145,3749,10068,843,1498,1202,2554,2041,4052,502,855,286,453,147,241,0,3,23,48,957,1596,31,51,0,0,0,0,20,42,53,88,10,24,6812,15829,363,..,7172,15829
107041146,6190,17997,411,788,485,1063,898,1856,569,1021,42,71,0,0,0,0,30,64,639,1165,0,0,162,239,0,0,20,39,186,278,34,80,7946,21371,349,..,8291,21371
107041147,2603,7860,25,53,77,164,99,219,241,531,79,150,0,0,0,0,19,44,337,728,0,0,0,0,0,0,14,42,14,42,16,45,3068,8892,161,..,3230,8892
107041148,3542,10162,108,180,316,718,428,896,182,323,125,237,24,36,0,0,22,52,352,649,0,0,0,0,0,0,21,36,21,36,13,26,4359,11763,438,..,4800,11763
107041150,5393,15666,348,591,786,1668,1135,2261,973,1738,142,218,74,107,0,0,37,72,1225,2131,15,20,3,9,0,0,34,64,45,88,6,13,7801,20170,389,..,8192,20170
107041548,693,1847,42,84,300,649,347,733,848,1466,1523,2595,2672,4972,1964,3628,5,6,7020,12663,0,0,0,0,4,3,115,199,115,202,28,46,8198,15487,1156,..,9352,15487
107041549,3215,8911,283,595,856,1987,1139,2586,878,1666,722,1247,671,1211,206,490,28,61,2496,4668,0,0,0,0,0,0,16,35,16,35,21,42,6894,16243,585,..,7480,16243
108011151,2102,5065,16,36,0,0,17,36,4,20,0,0,0,0,0,0,0,3,11,21,12,32,8,9,0,0,10,26,27,63,3,5,2159,5186,355,..,2516,5186
108011152,4447,10492,879,1494,124,214,1006,1713,658,979,281,403,215,388,91,166,7,10,1252,1940,54,87,88,116,5,13,45,77,188,290,32,49,6919,14479,1583,..,8500,14479
108011153,2825,6706,32,71,39,83,66,151,15,32,0,0,0,4,0,0,0,7,18,47,19,39,137,216,0,0,4,6,162,256,10,19,3092,7180,1224,..,4318,7180
108011154,1664,3688,609,993,117,226,732,1227,300,439,141,245,196,308,9,19,0,3,654,1014,71,122,8,14,0,0,10,29,89,159,18,41,3162,6121,701,..,3857,6121
108021155,5135,13415,61,121,55,99,116,219,346,507,9,15,0,0,0,3,5,13,365,540,55,69,35,63,0,10,10,22,105,161,19,43,5745,14369,423,..,6170,14369
108021156,3727,9046,53,93,23,33,75,129,70,107,15,24,0,0,0,0,4,13,91,143,87,158,40,90,3,10,11,18,135,273,28,51,4058,9649,684,..,4742,9649
108021157,1956,4706,76,117,14,26,94,141,41,61,12,7,0,0,0,0,0,11,55,88,62,121,60,81,0,0,22,36,132,235,8,14,2247,5179,266,..,2505,5179
108021158,2460,5431,262,408,154,248,415,659,227,382,113,176,35,47,0,0,9,25,388,623,50,85,117,185,0,0,26,45,195,318,50,70,3508,7106,347,..,3854,7106
108021159,3203,7813,57,143,15,39,74,183,11,19,0,0,0,0,0,5,3,5,18,31,26,39,4,3,7,12,6,18,37,69,19,34,3348,8134,282,..,3633,8134
108021160,2134,4856,101,173,30,57,129,226,280,465,52,94,0,0,0,0,4,3,338,563,107,217,11,20,0,0,5,6,119,234,9,22,2736,5902,647,..,3381,5902
108031161,150,336,0,3,32,56,34,59,4,0,0,0,0,0,0,0,13,19,10,21,0,0,0,0,0,0,0,0,0,0,0,0,193,420,38,..,235,420
108041162,6839,16064,610,911,112,209,722,1123,288,449,12,18,0,0,0,0,10,23,312,485,85,152,183,275,8,11,28,53,300,496,42,77,8221,18234,865,..,9088,18234
108041164,5805,14652,1461,2529,407,812,1866,3343,790,1216,182,313,365,563,29,44,15,44,1377,2178,6,3,42,57,5,8,13,21,60,88,38,59,9136,20319,749,..,9887,20319
108041165,1966,5079,3,7,9,29,17,41,6,3,0,0,0,0,0,0,0,0,6,3,12,17,52,74,0,5,0,6,66,99,8,20,2073,5248,175,..,2245,5248
108041166,4365,11729,320,594,45,66,364,664,44,62,0,0,0,0,0,0,13,35,57,100,12,22,4,10,0,0,10,14,30,49,9,20,4822,12555,246,..,5063,12555
108041619,2814,7573,397,674,364,718,765,1392,405,651,428,684,657,1055,131,228,0,4,1619,2624,61,130,22,26,5,3,10,20,99,184,39,63,5338,11840,834,..,6171,11840
108041620,5604,14359,922,1506,256,551,1179,2051,208,315,13,27,17,22,0,0,5,10,245,380,4,9,0,0,0,0,0,4,4,13,14,26,7054,16834,458,..,7509,16834
108051167,2222,5047,76,103,9,21,86,121,34,44,0,0,0,0,0,0,0,4,34,48,14,11,8,16,0,3,20,36,37,65,14,19,2391,5299,396,..,2786,5299
108051168,4605,11094,364,637,112,223,470,862,92,165,15,26,0,0,0,4,5,12,119,203,34,46,56,84,0,0,16,20,99,148,39,55,5328,12359,723,..,6055,12359
108051169,7114,17839,819,1181,57,101,880,1283,693,1015,44,45,0,0,0,0,14,21,742,1076,33,31,26,47,0,3,16,32,76,106,20,26,8834,20336,574,..,9406,20336
108051170,5229,12361,58,83,74,147,132,225,78,122,8,8,0,0,0,0,0,4,89,141,70,109,67,113,16,29,15,21,162,271,27,50,5634,13048,801,..,6432,13048
108051171,2055,5002,88,120,14,22,102,142,66,96,0,0,0,0,0,0,0,0,62,94,16,25,0,0,0,0,4,4,15,31,10,14,2244,5280,123,..,2367,5280
109011172,5998,16046,658,1024,57,102,716,1132,89,101,0,0,0,0,0,0,0,0,89,101,0,0,20,25,0,0,4,3,22,28,9,24,6843,17331,452,..,7294,17331
109011173,3712,9050,630,1014,51,76,684,1093,3,9,0,0,0,0,0,0,0,4,6,15,27,33,11,22,0,0,0,0,41,58,9,22,4449,10240,316,..,4768,10240
109011174,3167,7516,1121,1664,283,412,1396,2073,94,154,43,66,35,48,0,0,5,0,171,273,0,0,0,0,6,0,17,34,18,36,13,18,4771,9913,613,..,5384,9913
109011175,4595,11929,85,116,3,0,86,118,0,0,0,0,0,0,0,0,0,0,4,0,14,25,0,0,0,7,4,18,15,49,16,27,4717,12126,552,..,5271,12126
109011176,5263,12815,1330,2155,101,169,1432,2324,51,68,39,66,0,0,0,0,4,10,89,141,25,35,20,21,0,4,3,6,46,66,18,36,6848,15388,532,..,7386,15388
109021177,1159,2595,92,142,0,0,92,142,13,25,0,0,0,0,0,0,0,0,12,30,8,19,0,0,0,4,3,3,11,26,16,33,1292,2825,239,..,1537,2825
109021178,2307,5981,128,198,0,5,128,208,42,59,0,0,0,0,0,0,0,5,48,65,73,93,11,25,11,12,3,9,97,138,18,31,2602,6409,375,..,2968,6409
109021179,1285,3264,39,69,0,0,47,71,18,25,0,0,0,0,0,0,0,0,18,25,19,33,5,17,8,11,3,7,33,66,45,78,1423,3502,327,..,1750,3502
109031180,2088,4701,384,528,0,0,384,528,4,4,0,0,0,0,0,0,0,0,3,8,0,3,25,34,3,3,11,18,37,56,14,31,2538,5326,330,..,2868,5326
109031181,2806,6607,197,309,0,4,195,315,24,40,0,0,0,0,0,0,0,0,24,40,10,18,16,23,0,0,0,7,28,50,5,16,3063,7030,543,..,3608,7030
109031182,2730,6207,325,439,8,13,332,453,21,40,0,0,0,0,0,0,0,0,22,42,30,27,0,4,3,3,8,12,35,48,42,63,3163,6819,391,..,3554,6819
109031183,2657,6367,101,136,8,8,110,145,21,28,0,0,0,0,0,0,0,0,21,28,11,26,13,16,0,0,12,27,39,70,30,51,2853,6656,677,..,3526,6656
109031184,2383,5911,314,498,17,23,325,523,12,17,0,0,0,0,0,0,0,0,12,17,21,45,52,68,0,0,3,5,73,117,17,33,2813,6592,367,..,3177,6592
109031185,3778,8617,277,392,0,0,276,393,50,67,0,0,0,0,0,0,0,0,47,67,48,131,0,0,0,4,16,41,66,178,45,61,4209,9318,611,..,4814,9318
110011186,7555,18608,1006,1691,175,300,1182,1987,457,728,60,107,0,0,0,3,9,16,518,853,10,11,56,68,0,3,15,29,82,107,32,58,9375,21608,1033,..,10409,21608
110011187,1765,4297,25,49,3,3,29,51,24,36,0,0,0,0,0,0,0,0,24,36,5,0,26,23,0,0,7,10,27,39,7,20,1850,4450,351,..,2197,4450
110011188,2289,5619,59,89,0,0,59,89,20,22,0,0,0,0,0,0,0,5,19,28,9,12,10,11,3,4,9,28,34,53,5,10,2411,5796,269,..,2683,5796
110011189,1293,2966,0,3,3,3,3,6,47,55,0,0,0,0,0,0,0,0,47,55,0,3,13,13,0,0,0,0,12,26,10,10,1365,3061,335,..,1697,3061
110021190,3664,8059,174,248,13,21,189,268,85,108,0,0,0,0,0,0,0,0,85,108,34,56,14,20,9,13,7,28,63,118,15,22,4015,8572,579,..,4592,8572
110021191,4357,10768,440,669,83,125,519,793,54,71,0,0,0,0,0,0,8,13,63,87,37,62,20,29,5,7,15,27,77,120,39,53,5051,11813,408,..,5458,11813
110021192,2004,4890,6,13,0,4,11,20,4,12,0,0,0,0,0,0,0,0,7,9,20,28,0,0,11,18,9,13,37,61,8,15,2058,4996,354,..,2411,4996
110021193,2281,5401,27,49,0,0,27,49,9,10,0,0,0,0,0,5,0,0,13,16,36,62,10,24,3,3,0,15,51,102,22,38,2400,5607,376,..,2776,5607
110021194,3007,6394,35,61,0,0,35,61,88,118,0,0,0,6,0,0,0,0,84,125,39,68,19,22,16,26,8,15,85,128,19,41,3233,6752,713,..,3948,6752
110031195,2583,6639,428,688,82,130,509,815,107,167,0,0,0,0,0,0,3,0,111,168,80,147,18,36,0,0,15,23,120,210,58,76,3374,7912,510,..,3883,7912
110031196,1897,5026,85,212,7,8,93,221,11,19,0,0,0,0,0,0,0,0,11,19,28,43,11,9,0,5,4,17,43,74,49,90,2090,5429,452,..,2541,5429
110031197,2425,6164,323,457,31,55,356,506,28,46,0,0,0,0,0,0,0,0,33,47,41,68,18,23,0,0,0,7,60,93,0,4,2879,6823,366,..,3243,6823
110031198,1682,4386,77,111,0,0,76,113,7,7,0,0,0,0,0,0,0,0,7,7,23,38,3,10,8,12,3,0,40,66,12,34,1821,4603,263,..,2092,4603
110041199,3394,8726,380,593,48,81,431,672,89,113,0,0,5,6,0,0,4,6,95,127,34,48,16,20,0,0,6,5,59,72,10,10,3988,9614,406,..,4395,9614
110041200,1670,4281,20,31,13,18,34,52,0,0,0,0,0,0,0,0,3,0,3,0,20,22,3,9,0,0,6,4,22,27,7,26,1737,4386,308,..,2052,4386
110041201,3044,7169,89,128,10,17,99,147,41,61,0,0,0,0,0,0,0,0,41,61,13,23,3,5,0,0,10,34,31,56,11,23,3222,7455,462,..,3686,7455
110041202,7432,18830,882,1382,190,314,1070,1698,154,260,17,21,0,0,0,0,8,6,176,289,20,23,25,27,0,0,0,4,44,55,28,61,8755,20926,645,..,9396,20926
110041203,5272,13430,957,1482,202,353,1163,1836,193,333,14,22,18,40,0,0,6,19,234,410,44,65,70,110,0,0,5,6,122,181,67,98,6857,15955,547,..,7406,15955
110041204,2052,5767,101,168,0,11,106,183,17,22,0,0,0,0,0,0,7,11,24,35,0,0,0,0,0,0,0,10,0,10,11,14,2192,6008,253,..,2442,6008
110041205,7214,18266,90,141,0,3,89,140,44,53,0,0,0,0,0,0,6,12,47,66,52,69,17,31,11,13,18,31,94,144,20,49,7463,18664,844,..,8312,18664
111011206,5698,15111,591,939,210,401,808,1336,225,350,73,116,200,320,23,30,29,53,547,869,3,3,54,70,0,0,27,72,90,148,12,24,7157,17497,368,..,7529,17497
111011207,1884,4602,178,297,72,136,248,428,305,457,0,0,0,0,0,0,3,12,312,466,44,76,5,16,0,0,6,12,60,102,12,15,2514,5621,222,..,2737,5621
111011208,7916,21291,682,1119,739,1415,1419,2536,185,284,64,83,76,116,236,420,18,34,575,933,0,0,0,0,0,0,0,7,0,7,3,10,9926,24780,546,..,10471,24780
111011209,8402,22425,532,823,180,324,711,1150,150,227,0,0,115,186,0,0,22,40,290,454,0,0,0,0,0,4,16,34,22,41,8,11,9430,24071,399,..,9829,24071
111011210,2924,7538,390,640,317,678,707,1317,217,301,24,39,0,0,0,0,3,13,243,349,0,0,0,0,0,0,4,8,4,8,0,0,3878,9219,172,..,4055,9219
111011211,1367,3331,65,90,29,81,92,168,13,30,0,0,0,0,0,0,5,9,19,35,0,0,0,0,0,0,0,0,0,0,3,10,1486,3544,50,..,1530,3544
111011212,4093,10670,310,538,141,264,450,803,456,647,46,63,62,95,0,0,11,17,575,825,31,56,4,0,3,3,3,6,37,66,10,9,5169,12370,771,..,5938,12370
111011213,4094,11559,287,454,117,209,403,668,25,35,0,0,0,0,0,0,0,3,24,37,0,0,0,0,0,0,0,5,0,5,5,4,4524,12274,196,..,4722,12274
111011214,4560,11905,733,1162,331,647,1065,1812,152,226,40,72,191,339,0,0,15,33,397,661,0,0,0,0,0,0,10,17,10,17,9,14,6038,14399,340,..,6382,14399
111021215,3362,8812,215,326,125,260,341,579,66,79,0,0,0,0,0,0,14,19,76,99,38,42,38,46,0,0,6,9,76,96,8,18,3865,9611,190,..,4060,9611
111021216,3626,9163,30,57,74,209,107,266,32,61,0,0,0,0,0,0,12,28,45,88,0,0,0,0,0,0,0,0,0,0,3,7,3788,9524,458,..,4241,9524
111021217,5290,15319,194,353,46,63,234,416,171,208,19,23,0,0,0,0,13,22,197,255,0,0,0,0,0,0,3,6,3,6,6,15,5730,16012,205,..,5933,16012
111021218,5824,15436,660,1010,107,217,766,1225,119,218,13,14,23,43,0,0,20,41,176,317,17,29,130,194,3,4,0,4,149,234,39,59,6948,17275,575,..,7525,17275
111021219,4808,12015,328,522,282,483,611,1006,156,199,39,76,54,102,0,0,14,24,264,405,9,12,33,36,0,3,0,4,41,53,8,12,5734,13487,388,..,6121,13487
111021220,3520,8876,126,180,36,59,164,241,38,59,30,44,0,0,0,0,9,17,66,125,8,19,0,0,4,7,11,16,27,39,7,12,3783,9287,351,..,4129,9287
111021221,2586,7029,30,62,14,18,40,80,8,19,0,0,0,0,0,0,9,11,15,34,0,0,0,0,0,0,7,12,7,8,0,0,2647,7154,91,..,2744,7154
111031222,5191,14196,308,510,403,805,708,1314,320,526,94,150,24,35,0,0,15,33,453,735,0,0,0,0,0,0,11,29,14,27,6,4,6370,16272,346,..,6718,16272
111031223,3196,7997,181,286,26,50,208,334,8,17,7,13,0,0,0,0,15,21,33,57,0,0,0,0,4,0,0,0,4,0,10,10,3441,8398,179,..,3617,8398
111031224,3344,8400,305,567,631,1307,934,1875,434,597,466,687,265,411,136,196,11,20,1315,1916,0,0,0,0,0,0,55,92,55,92,11,20,5658,12304,581,..,6239,12304
111031225,5472,14337,584,948,360,665,939,1613,404,640,89,154,8,12,0,0,53,98,551,906,0,0,0,0,0,0,10,33,10,33,6,18,6989,16911,386,..,7372,16911
111031226,5004,15209,346,761,117,264,469,1028,5,3,0,0,0,0,0,0,30,65,37,68,0,0,0,0,0,0,0,0,0,0,0,5,5511,16311,179,..,5690,16311
111031227,4906,11880,711,1147,464,875,1168,2015,306,454,45,60,23,42,0,0,39,86,412,638,0,0,0,0,0,0,58,113,58,113,20,25,6579,14675,454,..,7027,14675
111031228,3574,10144,285,524,794,1700,1081,2223,504,749,533,839,64,108,0,0,10,23,1111,1725,0,0,0,0,0,0,0,0,0,0,8,20,5769,14113,503,..,6277,14113
111031229,730,1933,253,547,1273,2731,1531,3287,635,1035,869,1443,1541,2618,1117,1841,4,4,4161,6940,0,0,0,0,18,20,29,56,53,68,37,49,6509,12273,1326,..,7830,12273
111031230,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,17,28,0,..,17,28
111031231,2909,7488,541,1021,538,1308,1078,2326,237,467,178,333,28,41,0,0,38,90,484,928,0,0,0,0,0,0,8,13,8,13,16,35,4511,10798,318,..,4823,10798
111031232,3304,7829,144,266,89,166,240,433,177,270,9,15,0,0,0,0,7,14,199,302,20,36,0,0,0,0,0,0,22,44,23,35,3779,8637,270,..,4053,8637
111031233,6678,16817,831,1407,567,1201,1397,2607,237,393,48,86,0,0,0,0,31,72,319,547,0,0,0,0,0,0,24,52,25,51,3,12,8432,20039,447,..,8886,20039
111031234,3991,9903,221,375,386,773,612,1151,370,527,114,161,17,25,0,0,77,136,566,844,0,0,0,0,0,4,18,25,19,31,7,13,5194,11939,344,..,5539,11939
111031235,2286,5481,194,382,886,1805,1080,2188,207,312,137,246,114,181,222,354,0,8,683,1104,0,0,21,30,0,0,20,34,42,58,11,15,4104,8846,413,..,4514,8846
112011236,4817,11375,1398,2575,1182,2205,2581,4788,436,693,154,275,88,150,18,27,11,26,715,1165,152,192,328,431,5,8,23,36,505,672,63,83,8673,18070,652,..,9327,18070
112011237,6153,16372,642,1095,94,180,735,1282,137,251,0,0,0,0,0,4,11,23,149,281,37,55,46,68,8,10,4,11,88,142,10,19,7140,18085,442,..,7576,18085
112011238,2457,6731,29,45,20,43,40,88,5,16,0,0,0,0,0,0,19,35,28,51,9,11,25,43,0,0,10,9,39,72,4,16,2576,6957,247,..,2827,6957
112011239,3013,7585,137,307,166,352,303,656,277,432,57,89,0,0,0,9,51,89,385,615,67,126,75,113,3,10,39,73,189,316,17,29,3906,9205,497,..,4395,9205
112011240,2689,6972,372,762,744,1645,1120,2406,298,545,48,95,0,0,0,4,38,84,392,728,113,158,71,116,25,34,32,42,236,345,46,98,4476,10555,1241,..,5719,10555
112011241,1728,4278,298,513,211,400,510,909,101,166,3,8,0,0,0,5,5,11,110,183,159,272,69,120,0,0,9,21,245,412,22,42,2622,5829,379,..,3001,5829
112011242,2673,7212,343,780,362,817,706,1599,103,235,10,17,0,0,0,0,22,38,134,289,32,57,8,15,4,4,5,11,52,93,11,22,3570,9222,323,..,3891,9222
112011243,3238,8294,51,99,25,47,78,145,66,100,4,6,0,0,0,0,36,88,108,198,33,68,31,57,18,19,10,24,93,156,19,27,3537,8828,351,..,3887,8828
112021244,4337,10926,338,522,47,100,389,626,249,372,0,4,0,0,0,0,14,24,265,407,50,78,28,36,5,3,13,27,98,151,14,17,5102,12122,320,..,5424,12122
112021245,2793,7060,11,16,10,23,20,40,4,9,0,0,0,0,0,0,0,0,9,6,15,30,5,15,11,16,10,23,42,90,17,32,2887,7232,297,..,3184,7232
112021246,4339,11262,791,1212,211,403,1004,1618,224,378,3,6,0,0,0,0,6,10,237,398,0,0,0,0,0,0,0,0,0,0,4,10,5575,13292,304,..,5875,13292
112021247,3126,7161,14,16,3,6,11,21,90,124,5,8,0,0,0,0,3,13,102,142,34,57,11,19,15,26,14,24,76,122,20,31,3332,7480,406,..,3738,7480
112021248,4985,12114,447,662,340,581,789,1242,493,803,84,121,0,0,0,6,6,6,576,933,60,74,170,206,3,5,19,33,260,320,37,47,6649,14655,502,..,7146,14655
112021249,6025,15297,29,73,20,45,48,117,17,40,0,0,0,0,0,0,79,151,100,186,33,39,29,36,10,19,11,36,81,135,24,62,6284,15797,527,..,6818,15797
112031250,3698,10121,358,727,500,1173,856,1894,272,473,475,928,153,274,0,0,14,25,915,1695,94,171,450,644,48,52,13,21,600,883,45,91,6124,14686,940,..,7064,14686
112031251,3019,7793,181,307,66,122,245,429,492,698,49,76,21,25,0,0,9,23,568,817,32,48,0,3,29,29,16,43,73,120,14,16,3921,9179,267,..,4187,9179
112031252,3849,9982,3,8,4,15,8,28,0,7,0,0,0,0,0,0,3,5,6,9,20,36,49,73,10,8,0,11,83,136,22,29,3964,10189,373,..,4340,10189
112031253,4067,11100,492,987,357,805,848,1791,154,269,177,298,0,0,0,0,19,37,348,604,90,193,69,108,17,20,10,19,191,334,18,45,5473,13870,621,..,6101,13870
112031254,4456,11340,865,1595,1164,2304,2025,3896,902,1524,765,1333,493,846,593,1017,8,21,2761,4736,24,41,29,40,71,72,0,16,129,173,51,92,9420,20233,996,..,10421,20233
112031550,4147,11318,1720,3201,493,1020,2218,4213,168,261,49,57,0,0,0,0,13,24,228,340,0,0,0,0,3,0,0,0,3,0,3,14,6597,15888,361,..,6958,15888
112031551,1084,3282,0,0,4,12,4,12,0,0,0,0,0,0,0,0,6,12,6,12,0,0,0,0,0,0,0,0,0,0,0,0,1092,3301,58,..,1146,3301
112031552,1984,4553,895,1637,402,934,1302,2569,235,403,219,364,18,31,57,98,3,11,541,906,145,270,76,115,15,16,0,3,233,405,23,34,4083,8463,275,..,4361,8463
113011256,6058,16765,380,750,76,101,451,849,953,2064,27,73,0,0,0,0,10,29,998,2159,49,80,37,47,8,4,50,125,147,254,25,79,7680,20105,592,..,8272,20105
113011257,4617,12109,26,49,5,22,37,70,116,184,0,0,0,0,0,0,0,0,116,184,35,62,24,43,10,22,23,28,89,155,48,98,4899,12618,444,..,5344,12618
113011258,3334,8662,124,210,13,18,131,230,364,567,4,0,0,0,0,0,0,0,361,573,13,18,36,62,0,4,23,54,73,133,27,72,3929,9667,298,..,4231,9667
113011259,2281,5419,50,75,6,0,52,80,64,91,6,0,0,0,0,0,0,0,62,90,12,17,0,0,4,0,13,28,28,51,13,30,2434,5673,348,..,2783,5673
113021260,1363,3161,31,44,0,0,36,38,18,20,0,0,0,0,0,0,0,3,17,23,8,14,13,18,0,3,7,12,28,44,9,17,1452,3280,250,..,1701,3280
113021261,2364,5816,335,488,5,13,341,495,50,64,6,5,0,0,0,0,5,5,58,78,14,18,20,27,0,4,4,8,35,64,12,17,2810,6467,247,..,3059,6467
113021262,1892,4538,32,36,0,3,34,44,4,3,0,0,0,0,0,0,0,0,4,3,3,4,0,0,6,8,13,15,22,24,34,59,1979,4672,324,..,2302,4672
113031263,3103,7089,206,269,17,32,223,299,5,14,12,16,0,0,0,0,0,0,22,30,10,17,0,4,0,0,14,24,27,41,5,11,3373,7464,401,..,3774,7464
113031264,1367,3372,9,12,6,6,12,22,79,128,0,0,0,0,0,0,0,0,78,131,15,16,7,27,0,0,10,31,30,79,14,19,1507,3618,212,..,1721,3618
113031265,2060,5167,31,55,7,16,42,71,84,95,15,16,0,0,0,0,0,0,90,113,0,0,5,19,5,3,3,8,20,34,5,17,2221,5405,268,..,2483,5405
113031266,2553,6049,154,203,8,14,163,216,13,13,0,0,0,0,0,0,0,0,14,19,17,27,0,4,0,0,23,45,46,75,12,21,2791,6381,425,..,3211,6381
113031267,5732,15241,28,51,11,18,35,72,745,1200,0,0,0,0,0,9,3,3,753,1217,0,3,20,33,0,3,3,17,23,53,15,22,6568,16593,467,..,7031,16593
113031268,1612,4628,168,271,7,14,181,286,56,77,0,0,0,0,0,0,0,4,59,79,6,11,0,0,4,0,0,0,7,15,13,18,1872,5024,126,..,2001,5024
113031269,7937,20778,322,462,18,17,336,478,427,691,7,10,0,0,0,0,7,17,441,723,7,11,0,0,5,7,10,49,22,60,10,14,8741,22049,577,..,9320,22049
113031270,3404,8307,526,834,208,357,738,1195,958,1409,111,151,50,58,0,0,6,14,1133,1630,0,0,0,0,3,0,51,100,56,100,43,56,5369,11290,537,..,5903,11290
113031271,6125,16405,63,125,3,9,67,135,105,143,0,0,0,0,0,3,6,11,117,163,33,46,15,25,0,3,9,19,59,96,30,80,6392,16872,604,..,6997,16872
114011272,3450,8399,274,430,140,226,410,653,13,31,0,0,0,0,0,0,16,40,35,72,22,32,215,313,9,3,23,64,267,409,65,92,4225,9618,830,..,5056,9618
114011273,1551,3538,19,32,28,58,48,90,0,4,0,0,0,0,0,0,8,16,10,25,7,10,13,27,0,0,0,0,18,32,4,7,1635,3686,1479,..,3109,3686
114011274,2073,4682,162,295,33,51,193,341,23,32,0,0,0,0,0,0,7,3,29,42,6,6,26,32,3,0,16,37,50,79,12,16,2354,5156,1168,..,3515,5156
114011275,21,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,6,0,3,30,62,16,..,49,62
114011276,1855,4260,105,161,67,108,168,265,131,200,6,9,9,23,0,0,9,15,146,245,7,3,10,29,0,0,0,0,14,35,7,25,2198,4822,1449,..,3645,4822
114011277,5615,14257,625,976,80,127,704,1101,169,275,0,0,0,0,0,0,15,29,191,308,6,3,5,9,7,5,8,9,19,30,11,17,6539,15716,423,..,6956,15716
114011278,7191,18969,653,1174,215,370,866,1543,196,301,23,35,0,0,0,0,20,35,244,369,5,3,75,110,35,41,0,3,119,158,56,62,8482,21103,543,..,9028,21103
114011279,5776,13616,574,969,27,44,599,1013,96,149,0,0,0,0,0,0,19,39,119,191,21,25,30,38,0,0,3,8,48,65,19,30,6563,14915,1707,..,8269,14915
114011280,1908,4042,112,170,46,81,166,252,17,17,0,0,0,0,0,0,5,4,17,22,43,55,51,88,0,0,0,3,98,149,74,85,2259,4553,1182,..,3441,4553
114011281,1333,3644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,5,12,9,12,13,26,0,0,0,0,18,35,3,10,1360,3708,179,..,1537,3708
114011282,6426,15148,297,466,300,540,599,1003,149,227,3,8,0,0,0,0,20,33,172,275,45,72,188,263,16,20,19,26,269,377,34,62,7501,16869,2068,..,9572,16869
114011283,2484,5595,9,7,0,0,9,7,3,3,0,0,0,0,0,0,0,3,6,9,14,25,128,215,9,15,0,4,154,268,17,43,2659,5918,1677,..,4336,5918
114021284,4824,11681,516,789,284,483,802,1271,120,183,0,0,0,0,0,0,22,47,144,235,0,0,0,0,0,0,13,29,13,29,10,25,5799,13243,619,..,6422,13243
114021285,2219,6288,4,15,0,0,4,15,0,0,0,0,0,0,0,0,7,12,11,17,0,0,0,0,0,0,3,11,7,21,4,4,2247,6344,144,..,2384,6344
