SA2_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
309071553,207,119,89,121,111,87,40,21,6,801,2778,1576,1386,1794,1695,1343,835,317,74,11798
309071554,212,89,116,109,67,41,43,14,0,696,2504,1096,1847,1504,912,647,807,381,97,9796
309071555,373,174,270,173,99,48,22,4,0,1168,3104,1498,2573,1555,881,488,235,89,8,10439
309071556,195,108,93,131,120,67,43,18,0,779,2854,1378,1270,1924,1761,1047,729,319,67,11331
309071557,499,243,183,254,191,117,55,31,7,1587,5080,2818,2814,3228,2618,1691,1176,563,175,20165
309071558,165,103,117,82,64,44,14,8,0,592,1761,998,1407,1022,765,541,314,113,16,6942
309081259,31,28,27,34,49,41,40,34,29,295,613,474,347,443,610,564,609,460,239,4357
309081260,113,66,49,68,56,63,79,81,113,687,1360,857,956,1055,932,773,611,383,245,7178
309081262,256,186,196,168,140,94,65,35,14,1158,3007,2299,2591,2457,2260,1513,1246,741,302,16415
309081559,186,163,169,121,131,87,91,51,16,1015,2933,2469,2006,2274,2202,1825,1716,1015,366,16802
309081560,115,107,103,87,110,94,88,103,105,912,1289,1109,1318,1221,1003,1048,961,741,314,9009
309091263,154,107,150,134,131,134,115,189,206,1317,2056,1384,1387,1614,1670,1425,1272,972,497,12277
309091264,113,80,67,76,85,59,32,13,3,533,1222,933,810,902,977,759,519,243,56,6426
309091265,119,198,96,87,97,55,33,14,15,716,1448,1509,1175,1080,1188,1176,753,339,123,8783
309091540,230,367,433,309,278,261,242,222,126,2466,1772,3214,3862,2192,1958,1867,1755,1365,669,18646
309091541,185,274,294,208,190,182,123,86,32,1574,2462,2777,3194,2253,2316,2081,1875,1326,565,18856
309101267,117,107,76,101,107,120,109,89,76,913,1823,1172,776,1289,1444,1299,1197,733,234,9962
309101268,69,44,53,55,54,39,27,20,9,374,872,598,582,656,755,603,494,258,76,4896
309101269,57,86,147,100,110,158,138,86,17,891,277,384,490,403,620,870,972,586,113,4708
309101561,167,226,411,241,283,284,254,117,26,2012,923,1374,2557,1595,1607,1886,1833,1115,258,13136
309101562,234,292,595,380,331,382,380,204,59,2847,1392,1720,3336,2076,1832,1936,1936,1004,257,15495
310011271,83,45,59,47,52,30,27,9,3,347,917,535,826,729,610,496,361,140,54,4671
310011272,126,74,74,75,63,58,37,48,45,599,1524,997,1079,1066,957,889,730,599,347,8187
310011274,625,331,359,260,217,197,99,60,14,2169,4687,2910,3246,2406,2194,2113,1278,712,247,19798
310011275,122,78,77,86,56,42,25,20,13,523,1724,1043,1462,1395,1056,758,540,401,213,8599
310011276,96,488,1237,1063,501,213,71,30,5,3697,652,1033,1609,1393,818,484,258,116,26,6383
310011563,170,86,108,85,53,45,23,9,0,580,2104,1242,1572,1350,970,719,401,137,43,8539
310011564,309,160,177,157,161,116,65,31,11,1187,4522,3079,3025,3100,3233,2514,1671,884,268,22299
310021277,203,110,110,103,157,159,137,95,44,1123,2141,1273,1188,1325,1676,1965,1733,950,333,12586
310021278,48,22,19,33,54,60,60,51,8,357,668,401,340,440,636,931,972,550,112,5049
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,432,302,322,306,275,204,146,92,35,2104,4106,2466,2285,2546,2848,2875,2332,1184,328,20968
310021281,252,150,123,138,167,125,99,64,24,1142,2960,1572,1467,1667,1971,1963,1599,724,147,14081
310021282,274,493,607,400,292,184,144,78,55,2529,2468,2046,1902,1805,1916,1783,1468,657,174,14214
310031283,284,176,155,128,105,89,48,36,11,1037,2621,1723,1800,1446,1414,1197,956,675,231,12061
310031284,213,134,153,125,90,74,55,21,10,866,1822,1176,1478,1214,1179,1055,801,396,130,9253
310031285,124,61,63,66,41,35,25,8,0,423,1509,888,984,949,768,762,588,241,53,6743
310031286,135,105,136,128,129,115,128,112,102,1087,1165,903,886,887,992,930,680,438,234,7122
310031287,385,193,211,191,182,158,97,72,94,1589,3317,2134,2377,2233,2320,2276,1675,1037,528,17897
310031288,57,35,14,31,38,37,12,4,0,234,884,625,482,564,697,670,363,152,30,4473
310031289,85,44,40,51,54,49,20,8,4,359,1545,792,694,983,949,840,533,208,55,6591
310031290,55,39,22,43,45,42,27,15,0,277,1182,721,493,845,1022,816,550,246,47,5922
310031291,202,126,104,93,72,34,29,22,3,680,1942,1190,1240,1023,981,885,590,297,77,8215
310031292,106,71,56,69,66,60,61,48,5,556,1113,675,850,760,829,753,660,514,177,6334
310031293,292,161,124,153,105,97,53,46,26,1062,3294,1900,2007,1952,1778,1659,1289,816,323,15023
310031294,246,123,175,131,86,41,18,10,0,829,3453,1709,2903,1959,1228,816,419,135,18,12634
310031295,136,65,62,62,57,41,21,16,5,472,662,367,418,328,370,325,264,204,96,3033
310041297,203,92,91,104,78,62,44,12,0,687,1829,1167,1194,1225,1271,1228,804,357,64,9147
310041298,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
310041299,256,122,148,143,78,58,38,23,14,885,2990,1637,1893,1695,1264,1051,647,319,87,11599
310041300,396,180,189,172,162,108,37,30,7,1282,2694,1487,1518,1512,1339,1051,746,396,95,10841
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,751,379,398,281,197,133,86,20,0,2253,7055,3792,4432,3258,2299,1796,1129,354,91,24213
310041303,147,68,61,53,45,50,13,9,0,444,1849,1093,1020,1160,1002,664,344,137,30,7297
310041304,350,173,223,213,116,65,36,16,5,1200,6528,2954,4209,4620,2530,1316,730,303,56,23257
310041565,120,73,69,65,72,36,13,4,0,448,2426,1168,1184,1661,1372,694,306,92,15,8918
310041566,252,118,139,129,83,49,19,21,0,806,2407,1148,1629,1469,910,760,505,222,32,9085
311011305,318,185,198,224,234,176,151,100,78,1666,2668,1545,1392,1673,1977,2042,1933,1032,379,14644
311021306,256,195,190,178,184,116,80,29,7,1234,1431,1138,1254,1053,1185,1047,840,367,111,8424
311021307,468,252,298,243,176,139,89,82,23,1778,2801,1524,1946,1617,1442,1324,1435,1186,250,13537
311021308,218,133,131,116,85,53,24,16,4,772,2229,1362,1721,1288,1119,813,563,238,108,9438
311021309,116,67,67,84,49,43,25,16,7,475,1055,616,678,740,699,714,609,374,193,5684
311021310,166,96,108,72,71,43,22,12,0,588,1999,1250,1555,1164,1057,922,642,260,59,8905
311031311,445,280,355,190,193,134,97,84,38,1821,4204,2623,3505,2322,1875,1677,1551,960,334,19051
311031312,262,141,148,160,106,72,57,60,46,1052,1982,1108,1243,1225,940,774,544,228,90,8133
311031313,229,142,172,103,78,74,44,21,10,877,2050,1308,1736,995,900,880,598,272,70,8815
311031314,469,221,205,203,143,82,30,18,8,1378,3280,1844,1778,1642,1383,1130,689,245,47,12046
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,145,101,119,96,79,52,39,21,3,644,1837,1197,1218,1224,1120,1097,743,282,77,8790
311031317,554,299,276,286,176,121,68,24,13,1806,4455,2598,2361,2164,1675,1346,868,326,76,15877
311031318,43,36,33,22,43,59,21,20,0,274,755,600,406,480,721,751,429,200,30,4366
311031319,273,128,117,130,112,105,36,28,6,944,3642,2098,2187,2247,2076,2011,1072,430,113,15880
311041322,162,102,77,94,100,69,55,31,7,690,1684,1047,924,1104,1235,1080,906,404,67,8447
311041567,203,106,78,119,124,71,41,14,0,755,1693,900,768,955,1046,641,391,143,18,6551
311041568,157,83,62,71,70,37,25,11,5,516,2667,1349,1298,1569,1427,916,541,158,40,9962
311041569,144,89,67,72,77,71,35,14,0,573,1544,1040,958,965,1088,927,694,274,43,7547
311041570,418,248,160,220,224,181,64,31,12,1555,3998,2237,1989,2519,2697,2166,1418,606,154,17783
311041571,400,101,178,136,67,29,15,14,0,939,3711,1348,2272,1492,799,528,328,127,15,10614
311051323,243,130,175,148,106,81,95,120,125,1226,2372,1394,1718,1487,1165,1075,1190,1088,533,12023
311051324,94,71,71,53,76,56,49,16,9,510,1745,1123,936,1179,1347,1151,1009,381,144,9016
311051325,202,117,106,119,112,69,42,16,10,795,2568,1389,1730,1667,1503,1215,900,418,74,11459
311051326,393,270,263,236,193,132,121,82,40,1725,2593,1829,1968,1646,1392,1188,888,411,122,12045
311051327,143,101,75,103,86,75,58,11,3,662,2369,1477,1384,1809,1666,1535,1143,397,92,11882
311051328,263,144,148,133,102,77,65,41,25,993,1732,1028,1085,989,849,734,691,445,184,7740
311061329,90,58,38,52,68,53,35,12,0,400,1428,828,812,1077,951,765,677,284,31,6854
311061330,402,226,247,217,170,113,68,28,0,1473,2342,1595,1615,1248,1245,1039,813,361,64,10315
311061331,189,142,134,109,105,67,58,13,4,826,1493,966,899,815,743,580,541,228,51,6321
311061332,184,109,91,119,100,65,71,41,16,793,3254,1760,1893,2442,2015,1531,1411,768,175,15253
311061333,279,173,173,142,125,77,60,29,14,1073,2201,1411,1452,1403,1211,1042,939,439,158,10269
311061334,103,65,76,97,75,69,62,22,14,565,1733,1090,1300,1413,1190,1047,1132,595,261,9758
311061335,120,57,68,56,53,29,24,4,0,417,1563,866,1046,1129,864,617,457,190,45,6777
311061336,445,248,272,219,194,114,111,100,81,1783,2991,1874,1864,1644,1459,1189,995,615,249,12887
312011337,239,145,170,159,138,193,188,114,21,1370,1811,1000,1345,1154,1180,1624,1678,898,242,10941
312011338,242,571,1342,1263,1295,966,231,40,5,5957,1550,1278,2702,2618,2716,2296,882,243,30,14326
312011339,97,91,168,183,222,167,71,34,6,1036,831,467,763,755,767,754,514,219,56,5128
312011340,63,115,272,238,301,245,100,28,3,1363,667,420,762,667,869,851,579,207,49,5079
312011341,258,459,1059,983,922,685,165,51,8,4595,2292,1414,2681,2653,2273,1513,383,77,19,13298
312021342,354,212,181,168,146,131,85,59,34,1367,3351,1896,2107,1939,1854,1788,1440,738,248,15362
312021343,67,44,56,47,53,65,38,47,40,466,649,446,486,434,521,495,372,217,160,3792
312021344,336,180,188,162,159,112,59,27,0,1227,3280,1689,1960,1895,1628,1337,833,300,33,12946
312021345,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,3,5,0,0,13
312021346,106,142,173,146,139,132,57,19,10,915,503,606,781,620,615,635,345,151,68,4324
312021347,8,5,12,20,12,26,12,3,0,98,69,60,60,77,118,185,113,34,0,716
312021348,186,115,90,116,73,76,66,63,11,796,2380,1346,1180,1499,1520,1320,1037,660,212,11160
312021349,125,78,95,77,86,70,42,40,12,624,1074,755,874,772,752,776,617,437,221,6279
312021350,81,64,91,69,82,63,65,37,11,571,1215,724,856,881,674,662,494,270,109,5885
312021351,262,164,115,159,163,137,115,38,9,1158,2140,1015,1056,1173,1096,1016,780,323,94,8691
312021352,290,139,163,205,183,182,171,67,15,1427,2256,1243,1227,1448,1584,1750,1457,607,161,11723
312021353,166,91,78,97,148,170,99,83,16,950,1371,819,650,880,1183,1503,1160,565,87,8220
312021354,136,69,77,94,62,65,34,18,5,564,1381,688,746,841,760,768,467,183,28,5865
312021355,86,52,40,40,46,39,27,14,0,358,712,399,387,398,477,485,339,181,38,3406
312021356,143,92,92,68,64,60,52,19,10,608,1267,841,926,851,824,875,659,381,132,6759
312021357,198,114,112,105,144,114,57,36,5,878,1750,934,1002,949,1108,1188,777,363,94,8159
312021358,131,92,127,154,158,155,127,87,57,1075,1114,718,825,907,913,926,722,457,320,6900
312031359,319,303,615,395,392,537,371,99,6,3034,2504,1929,3207,2413,2219,2627,2006,582,68,17553
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,165,72,93,99,135,153,181,60,21,969,1651,836,793,994,1256,1396,1434,628,185,9180
313011362,237,136,100,124,143,131,183,97,30,1182,2369,1402,1177,1567,1992,2341,3166,1865,399,16280
313011363,184,92,80,97,168,188,222,197,70,1296,1893,1242,940,1336,2060,3537,5089,3271,955,20330
313021364,106,48,52,50,55,46,24,9,10,403,1453,894,956,856,911,652,462,240,100,6524
313021366,614,355,352,274,208,140,104,52,25,2131,5444,3121,3598,2810,2458,2231,2140,1210,424,23440
313021367,63,39,29,40,48,30,21,8,3,285,834,535,456,528,673,554,394,171,44,4192
313021368,249,170,142,135,85,56,40,28,6,907,2516,1526,1906,1417,1259,1029,854,421,99,11033
313021369,55,49,42,33,52,49,34,12,10,341,755,488,437,491,590,645,502,204,56,4167
313021572,441,286,303,225,221,135,148,85,55,1900,3758,2298,2717,2306,2038,1764,1639,934,290,17750
313021573,286,146,134,139,130,111,90,101,98,1223,2395,1384,1575,1418,1408,1407,1196,852,413,12049
313031370,148,82,84,117,120,107,85,49,8,801,1014,525,648,787,770,837,855,364,99,5904
313031371,124,287,668,482,250,117,95,31,10,2054,1422,952,1443,1258,1209,1132,1010,419,134,8979
313041372,296,203,184,165,154,133,83,47,3,1276,3279,2272,2250,1991,2076,1957,1525,716,188,16244
313041373,486,300,251,240,230,175,145,109,100,2036,4243,2773,2411,2680,2765,2703,2609,1629,564,22380
313041374,77,75,65,72,62,58,35,15,3,452,1046,843,707,691,830,858,525,243,42,5772
313041375,347,214,168,172,166,81,47,27,16,1232,5159,2977,2625,3057,2994,1830,1238,586,164,20626
313041376,38,40,13,29,36,21,22,11,0,208,569,416,341,366,507,453,368,133,24,3184
313051377,105,70,68,95,105,86,75,26,14,632,1329,815,852,1016,1251,1161,1026,588,221,8255
313051378,154,91,86,131,153,132,103,60,17,935,1709,1047,1035,1446,1800,1900,1760,866,250,11810
313051379,133,101,84,104,138,115,97,60,19,843,1287,948,823,1109,1501,1608,1774,1031,388,10476
313051380,306,167,154,166,158,131,112,118,109,1427,3151,2040,1806,1980,2160,1942,1973,1543,769,17353
313051574,17,35,45,16,31,31,12,4,0,195,46,105,108,62,102,100,53,18,0,583
313051575,146,97,84,108,115,118,96,56,20,838,2314,1489,1073,1728,2198,2319,2258,1241,449,15063
314011382,158,108,81,84,105,84,42,34,17,717,3249,2094,1587,2127,2377,2116,1485,835,301,16172
314011383,247,117,110,150,134,70,52,17,3,904,4464,2558,2526,2888,2836,2162,1273,551,99,19352
314011384,148,92,59,100,143,79,67,40,8,742,1848,996,752,1143,1587,1284,1001,434,88,9137
314011385,62,54,40,33,53,42,19,7,0,304,1714,1096,713,1038,1440,927,541,207,43,7714
314011386,241,173,103,149,151,91,68,35,9,1019,4876,2894,2931,3669,3645,2437,2067,1111,255,23884
314011387,142,69,43,70,122,86,74,37,3,634,2448,1420,738,1422,2232,1842,1362,649,125,12234
314021389,316,180,259,199,142,71,56,26,19,1255,5661,2777,4205,3585,2519,1798,1326,703,265,22839
314021576,92,71,97,56,53,41,28,5,3,454,1201,794,1043,768,609,427,263,85,23,5229
314021577,424,246,258,214,191,124,103,68,108,1724,4413,2777,3430,2965,2622,2231,1794,951,357,21541
314021578,230,114,136,168,95,49,25,8,8,833,4142,1854,2299,2917,1755,900,594,196,111,14759
314021579,329,191,192,177,141,79,55,52,44,1250,5455,3054,2862,3633,3331,1870,1330,907,314,22766
314031391,173,79,102,96,83,41,30,20,6,636,2122,1265,1364,1520,1248,1045,1019,410,179,10177
314031392,111,79,79,66,59,37,27,14,0,479,1452,911,1125,1009,838,685,562,324,138,7043
314031393,110,73,59,50,74,42,26,17,0,453,1703,1206,1107,1141,1284,1080,733,299,62,8629
314031394,260,146,160,133,124,90,70,42,16,1035,2621,1718,2109,1996,1604,1452,1260,695,157,13614
315011395,68,18,37,21,9,15,5,0,0,173,248,188,198,140,150,108,42,5,0,1085
315011396,401,195,340,228,295,327,257,50,6,2112,1893,1074,1503,1182,1377,1744,1409,345,36,10572
315011397,27,18,25,23,30,51,60,18,0,265,193,111,166,165,236,448,505,123,14,1955
315011398,148,41,81,39,53,38,22,9,0,430,403,284,323,236,274,149,91,23,3,1772
315011399,213,48,51,68,49,59,48,6,0,538,990,479,463,359,314,348,225,29,5,3199
315011400,119,285,505,366,280,171,113,59,5,1906,825,720,931,826,955,1006,795,387,65,6512
315011401,103,54,45,41,43,38,29,4,5,359,939,542,571,499,455,430,220,63,12,3736
315011402,139,21,29,33,26,42,18,4,0,302,1263,497,620,509,409,352,202,66,18,3933
315011403,124,96,162,114,112,98,14,6,0,722,1060,565,870,683,674,490,159,43,5,4545
315021404,102,87,104,91,111,164,149,70,3,889,1288,922,873,750,787,1112,1018,369,25,7143
315021405,477,436,512,442,472,453,289,106,26,3217,4420,2652,3407,2770,2467,2326,1390,563,113,20115
315021406,141,169,243,256,261,228,200,34,3,1534,839,739,1005,966,957,980,906,199,28,6620
315021407,88,93,252,220,216,196,159,35,12,1271,593,376,706,597,617,759,669,206,47,4573
315031408,98,48,59,74,65,119,101,75,33,673,824,472,560,531,655,925,1022,487,128,5606
315031409,91,60,91,56,80,126,67,31,18,611,697,382,552,417,534,785,608,240,117,4326
315031410,59,60,66,56,83,121,168,40,0,657,386,278,333,281,420,649,677,201,27,3252
315031411,51,15,25,25,41,70,69,17,8,324,566,252,370,320,422,642,590,223,50,3437
315031412,98,70,78,73,71,110,77,23,8,614,721,397,492,492,494,682,668,241,92,4285
316011413,195,133,93,118,142,127,142,117,159,1221,2922,1584,1444,1978,2303,2238,2491,1757,878,17596
316011414,239,158,141,123,184,130,83,60,31,1144,3229,2191,1738,2063,2552,2200,1829,1072,429,17302
316011415,214,111,119,127,105,72,37,19,7,799,2673,1528,1387,1795,1807,1237,835,370,81,11713
316011416,152,266,132,96,79,39,47,53,36,907,2058,2361,1534,1362,1250,817,787,818,371,11364
316021417,126,93,46,83,86,76,57,27,17,612,1806,1073,903,1241,1336,1313,1158,748,341,9923
316021418,107,68,107,75,80,101,77,45,16,670,1026,725,755,756,939,1003,909,561,188,6870
316021419,61,67,86,85,100,128,146,114,58,854,630,586,839,721,915,1277,1442,952,346,7717
316021421,130,88,75,100,128,110,116,85,29,859,1708,1122,731,1105,1769,2083,2506,1554,471,13048
316021422,104,77,59,77,104,130,66,64,13,697,1231,839,717,941,1138,1266,1118,679,272,8208
316021423,163,75,90,96,100,84,56,65,38,763,1768,989,982,1240,1358,1368,1220,895,397,10214
316021424,149,119,143,107,109,105,70,53,33,885,1775,1412,1620,1406,1380,1294,1026,652,314,10882
316021580,276,125,149,142,103,70,48,22,7,952,3858,1844,2578,2411,1706,1313,1067,535,129,15456
316021581,239,165,109,129,121,80,89,85,83,1110,2736,1761,1433,1754,1807,1282,1413,1361,590,14127
316031425,207,143,124,171,201,169,149,91,23,1284,2720,1545,1566,2182,2421,2346,2049,1023,398,16253
316031426,164,139,112,138,140,133,135,96,41,1097,1780,1259,1241,1350,1601,2001,1881,992,298,12404
316031427,328,289,394,348,296,418,466,357,213,3106,2780,2471,3538,2730,2627,3364,3842,2442,932,24729
316031428,135,128,160,130,199,207,174,89,44,1262,1595,1313,1864,1523,1721,2025,1945,1003,302,13282
316051434,70,44,99,90,105,106,123,72,24,723,747,412,568,631,788,1019,1255,653,180,6251
316051435,90,54,61,64,102,108,143,120,41,780,1115,717,621,878,1234,1540,2122,1470,438,10142
316051437,90,68,66,80,89,83,48,23,4,550,1123,722,658,861,1150,1098,957,432,88,7096
316051438,131,91,61,92,107,101,106,119,97,901,1489,987,717,1050,1384,1515,1680,1203,513,10541
316051543,63,15,21,40,51,54,27,12,9,300,729,387,349,531,626,695,516,255,65,4150
316051544,234,90,78,137,78,60,48,28,7,765,2687,1093,949,1739,1448,953,991,537,184,10578
316061439,161,96,94,82,93,90,71,37,11,738,1773,1061,1063,1081,1144,1171,1046,587,197,9115
316061440,126,63,63,80,109,128,132,61,28,799,1174,645,602,842,1201,1595,1840,1017,302,9210
316061441,115,66,66,70,71,64,37,26,3,518,1212,699,676,822,863,865,744,409,110,6396
316061442,281,168,151,162,194,122,80,43,8,1210,3243,1987,2182,2116,2105,1777,1272,547,128,15366
316061443,105,64,42,81,97,87,84,40,16,605,1002,559,470,688,906,1217,1189,585,139,6745
316061444,173,119,89,115,126,108,82,34,25,878,2061,1246,1073,1350,1755,1711,1412,683,245,11532
316071545,165,77,81,105,83,67,43,42,23,683,2223,921,1220,1499,1194,1204,1203,826,221,10510
316071546,56,35,23,45,40,45,43,16,3,304,803,477,332,527,655,652,609,342,79,4468
316071547,213,118,101,129,169,140,73,41,11,1001,2413,1196,1282,1527,1817,1866,1367,565,119,12148
316071548,379,201,214,264,224,206,123,92,72,1776,4199,2565,2769,2887,2933,2788,2200,1443,696,22484
316081549,368,185,185,253,313,308,232,124,94,2058,4015,2303,1690,2644,3674,4000,3531,1701,428,23999
317011445,139,79,84,73,78,67,43,17,3,559,1880,1012,1035,980,978,918,624,265,47,7739
317011446,216,130,164,102,76,92,89,86,74,1028,2917,2058,2553,1845,1292,1222,1316,881,439,14532
317011447,176,149,108,96,68,76,68,46,24,811,1956,1528,1532,1204,1060,1092,1046,816,440,10667
317011448,126,176,131,84,82,57,42,38,8,758,1315,1253,1570,916,765,722,673,478,206,7892
317011449,140,52,56,58,62,47,25,8,0,453,1846,757,899,980,890,810,482,221,45,6931
317011450,166,95,64,101,112,90,80,36,15,769,3071,1699,1228,1788,1963,1812,1643,869,207,14276
317011451,206,157,103,124,146,140,92,49,14,1027,2380,1371,1240,1438,1659,1738,1214,560,129,11721
317011452,81,38,27,36,47,55,33,16,9,345,1554,773,618,990,971,925,819,569,274,7495
317011453,164,119,128,118,95,72,47,48,18,806,1880,1487,1556,1157,1081,1108,899,532,202,9902
317011454,137,101,87,81,65,54,45,18,11,608,1287,969,1017,725,718,717,536,316,134,6429
317011455,91,46,48,53,44,43,47,30,26,425,1555,951,834,1035,1078,972,1001,711,322,8447
317011456,188,229,237,241,292,269,211,129,51,1847,2401,1991,2289,1862,1879,1671,1470,879,399,14835
317011457,111,107,80,81,90,105,70,56,19,712,2119,1532,1126,1233,1475,1319,1132,662,254,10853
317011458,254,239,163,118,131,104,77,50,22,1161,3282,2374,2362,1835,1839,1625,1300,731,329,15678
317011459,249,129,130,140,127,121,92,91,41,1107,2472,1729,1731,1516,1522,1624,1667,1372,457,14096
318011460,189,157,153,123,114,92,84,67,35,1015,1466,1032,1103,925,1112,1206,1117,734,288,8987
318011461,160,94,93,82,121,123,85,77,18,853,1325,784,703,805,1034,1248,1222,626,209,7954
318011462,287,182,124,149,173,162,158,77,22,1333,1683,1122,853,853,1026,1116,1138,632,209,8634
318011463,84,75,100,153,156,163,105,51,6,906,681,373,437,580,650,767,738,260,43,4535
318011464,101,68,56,44,70,71,65,44,17,546,710,464,442,389,532,693,643,485,259,4621
318011465,96,63,46,47,90,87,107,61,22,614,962,572,514,580,838,1245,1376,665,201,6953
318011466,65,13,27,13,25,18,9,5,0,172,635,332,308,228,249,206,89,15,0,2070
318021467,101,91,57,61,67,68,51,29,4,531,932,673,655,582,606,590,454,299,83,4861
318021468,84,791,309,72,90,60,29,18,10,1479,1627,2414,1213,1013,1245,1105,781,411,170,9970
