SA2_CODE_2021,Separate_house_NB0_i_sa_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sd_r_or_t_h_t_1_s_NB0_i_sa_b,Sd_r_or_t_h_t_1_st_NofB_1,Sd_r_or_t_h_t_1_st_NofB_2,Sd_r_or_t_h_t_1_st_NofB_3,Sd_r_or_t_h_t_1_st_NofB_4,Sd_r_or_t_h_t_1_st_NofB_5,Sd_r_or_t_h_t_1_st_NofB_6_m,Sd_r_or_t_h_t_1_st_NofB_NS,Sd_r_or_t_h_t_1_st_Total,Sd_r_or_t_h_t_2m_s_NB0_i_sa_b,Sd_r_or_t_h_t_2m_sts_NofB_1,Sd_r_or_t_h_t_2m_sts_NofB_2m,Sd_r_or_t_h_t_2m_sts_NofB_3,Sd_r_or_t_h_t_2m_sts_NofB_4,Sd_r_or_t_h_t_2m_sts_NofB_5,Sd_r_or_t_h_t_2m_st_NofB_6_m,Sd_r_or_t_h_t_2m_sts_NofB_NS,Sd_r_or_t_h_t_2m_sts_Total,Sd_r_or_t_h_t_T_NB0_i_sa_b,Sd_r_or_t_h_t_Total_NofB_1,Sd_r_or_t_h_t_Total_NofB_2,Sd_r_or_t_h_t_Total_NofB_3,Sd_r_or_t_h_t_Total_NofB_4,Sd_r_or_t_h_t_Total_NofB_5,Sd_r_or_t_h_t_Tot_NofB_6_m,Sd_r_or_t_h_t_Tot_NofB_NS,Sd_r_or_t_h_t_Total_Total,Fl_a_1_or2_st_bl_NB0_i_sa_b,Fl_a_1_or2_st_bl_NofB_1,Fl_a_1_or2_st_bl_NofB_2,Fl_a_1_or2_st_bl_NofB_3,Fl_a_1_or2_st_bl_NofB_4,Fl_a_1_or2_st_bl_NofB_5,Fl_a_1_or2_st_bl_NofB_6_m,Fl_a_1_or2_st_bl_NofB_NS,Fl_a_1_or2_st_bl_Total,Fl_a_3_st_bl_NB0_i_sa_b,Fl_a_In_3_st_bl_NofB_1,Fl_a_In_3_st_bl_NofB_2,Fl_a_In_3_st_bl_NofB_3,Fl_a_In_3_st_bl_NofB_4,Fl_a_In_3_st_bl_NofB_5,Fl_a_In_3_s_bl_NofB_6_m,Fl_a_In_3_st_bl_NofB_NS,Fl_a_In_3_st_bl_Total,Fl_a_4_to_8_s_b_NB0_i_sa_b,Fl_a_4_to_8_s_b_NofB_1,Fl_a_4_to_8_s_b_NofB_2,Fl_a_4_to_8_s_b_NofB_3,Fl_a_4_to_8_s_b_NofB_4,Fl_a_4_to_8_s_b_NofB_5,Fl_a_4_to_8_s_b_NofB_6_m,Fl_a_4_to_8_s_b_NofB_NS,Fl_a_4_to_8_s_b_Total,Fl_a_9_or_m_s_b_NB0_i_sa_b,Fl_a_9_or_m_s_b_NofB_1,Fl_a_9_or_m_s_b_NofB_2,Fl_a_9_or_m_s_b_NofB_3,Fl_a_9_or_m_s_b_NofB_4,Fl_a_9_or_m_s_b_NofB_5,Fl_a_9_or_m_s_b_NofB_6_m,Fl_a_9_or_m_s_b_NofB_NS,Fl_a_9_or_m_s_b_Total,Fl_a_At_to_a_h_NB0_i_sa_b,Fl_a_At_to_a_hse_NofB_1,Fl_a_At_to_a_hse_NofB_2,Fl_a_At_to_a_hse_NofB_3,Fl_a_At_to_a_hse_NofB_4,Fl_a_At_to_a_hse_NofB_5,Fl_a_At_to_a_hse_NofB_6_m,Fl_a_At_to_a_hse_NofB_NS,Fl_a_At_to_a_hse_Total,Fl_a_Total_NB0_i_sa_b,Fl_a_Total_NofB_1,Fl_a_Total_NofB_2,Fl_a_Total_NofB_3,Fl_a_Total_NofB_4,Fl_a_Total_NofB_5,Fl_a_Tot_NofB_6_or_m,Fl_a_Total_NofB_NS,Fl_a_Total_Total,Other_dwelling_NB0_i_sa_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dw_struct_NS_NB0_i_sa_b,Dw_struct_NS_NofB_1,Dw_struct_NS_NofB_2,Dw_struct_NS_NofB_3,Dw_struct_NS_NofB_4,Dw_struct_NS_NofB_5,Dw_struct_NS_NofB_6_or_m,Dw_struct_NS_NofB_NS,Dw_struct_NS_Total,Total_NB0_i_sa_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
102021048,18,130,965,3302,1964,446,91,447,7371,0,40,139,230,24,0,0,98,537,0,14,110,41,4,0,0,22,187,0,53,246,274,23,4,0,120,728,5,87,425,251,21,7,0,100,896,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,15,5,0,0,0,0,28,5,91,441,260,21,5,0,99,929,5,19,7,0,0,0,0,26,62,0,0,0,0,0,0,0,0,5,28,300,1665,3837,2008,451,94,699,9095
102021049,4,12,52,257,401,186,108,61,1087,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,57,267,408,188,107,61,1101
102021050,11,101,1076,1914,988,223,40,241,4597,3,12,71,66,0,0,0,12,175,0,0,3,5,0,0,0,0,11,3,12,74,72,4,0,0,12,184,0,9,19,13,0,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,18,0,10,23,17,0,0,0,3,60,0,5,14,16,0,0,0,3,36,0,0,6,0,0,0,0,0,8,20,132,1191,2020,996,220,38,258,4886
102021051,3,17,68,465,540,207,60,44,1403,0,8,33,126,9,0,0,8,181,0,3,69,71,3,0,0,7,157,0,9,105,200,9,0,0,17,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,5,0,0,0,10,0,0,5,3,5,0,0,0,12,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,5,3,30,180,665,555,206,61,62,1763
102021052,0,40,294,976,899,149,25,102,2481,0,0,4,11,3,0,0,3,25,0,0,0,7,6,0,0,0,12,0,0,4,19,8,0,0,3,36,0,4,19,14,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,0,3,22,16,4,0,0,3,49,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,3,39,328,1006,915,150,28,107,2574
102021053,14,84,552,1372,894,267,49,196,3436,0,98,499,343,19,0,0,80,1040,3,99,298,597,69,10,3,75,1150,4,195,795,940,90,10,3,151,2197,5,48,203,41,14,0,0,23,329,0,40,285,69,3,0,0,24,416,0,56,475,103,4,0,4,39,688,0,10,122,11,0,0,0,5,154,0,0,12,0,0,0,0,0,12,10,157,1094,226,18,0,9,95,1608,22,53,47,14,4,0,0,43,181,4,10,0,9,0,0,0,0,27,54,497,2501,2560,1009,277,61,485,7447
102021054,6,81,741,1407,783,187,48,175,3437,14,22,233,96,5,0,0,30,397,0,10,19,55,8,0,3,6,103,14,29,256,149,13,0,3,31,507,6,65,157,57,4,0,0,42,331,0,4,0,0,0,0,0,0,7,9,7,30,0,0,0,0,3,51,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,18,16,78,198,58,4,0,0,47,397,3,17,13,0,0,0,0,4,44,0,0,9,3,0,0,0,0,8,50,212,1215,1623,804,187,46,260,4401
102021055,10,24,76,477,734,120,38,56,1538,0,0,42,108,4,0,0,12,164,0,0,18,160,11,0,0,8,190,0,0,58,265,13,0,0,18,354,0,0,9,9,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,9,9,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,10,32,144,759,748,120,38,77,1928
102021056,18,83,265,832,4094,524,104,228,6151,0,8,150,78,25,5,3,28,299,0,4,4,54,4,0,0,4,74,0,11,158,135,27,5,3,34,372,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,8,0,0,0,0,12,0,4,0,0,0,0,0,0,4,0,0,5,5,0,0,0,0,17,20,98,426,969,4127,534,103,268,6550
102021057,4,47,289,1357,841,170,34,176,2920,5,20,88,70,3,0,0,29,224,0,28,77,125,5,0,0,29,270,5,47,167,199,14,0,0,62,494,0,63,47,28,8,0,0,17,162,0,0,40,0,0,0,0,8,53,0,0,40,5,0,0,0,7,55,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,63,139,35,4,0,0,40,285,0,0,10,0,0,0,0,9,20,5,0,0,0,0,0,0,0,3,13,169,604,1591,857,177,34,278,3724
103011059,5,20,113,1291,2039,372,71,182,4090,0,14,85,55,18,6,0,14,187,0,23,5,17,0,0,0,11,57,0,38,89,76,19,6,0,25,246,0,16,0,0,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,8,0,15,0,0,0,0,0,5,32,6,0,3,0,0,0,0,5,19,0,0,0,0,5,0,0,0,4,3,76,211,1367,2054,380,70,226,4396
103011060,24,80,264,761,824,301,95,173,2512,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,9,4,5,3,3,8,0,0,6,22,32,89,269,771,830,302,94,175,2556
103011061,7,47,172,795,569,78,26,220,1919,0,24,39,18,0,0,0,18,97,0,0,0,0,0,0,0,0,0,0,24,37,18,0,0,0,18,98,0,0,13,0,0,0,0,0,16,0,4,6,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,0,0,0,0,3,33,3,11,0,0,0,0,0,8,18,0,0,3,0,0,0,0,0,7,18,86,232,811,575,78,26,249,2074
103011612,13,37,454,1343,519,113,40,119,2641,0,95,536,279,20,0,0,64,1003,6,62,89,59,21,0,0,35,266,3,159,631,339,41,8,0,94,1268,20,130,406,62,10,0,0,57,695,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,20,133,411,67,6,0,0,57,707,0,7,6,6,0,0,0,34,54,5,4,7,0,0,0,4,0,18,40,339,1504,1754,579,121,47,305,4684
103011613,6,23,214,1947,2241,435,101,193,5161,0,31,42,44,16,0,0,17,156,0,12,4,51,13,0,0,13,99,0,43,48,93,30,0,0,29,255,0,6,13,4,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,15,4,0,0,0,3,32,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,10,7,72,277,2057,2277,440,101,232,5460
103021062,13,53,277,969,642,166,59,254,2429,0,16,25,4,3,0,0,24,67,0,0,0,0,0,0,0,0,0,0,16,20,5,3,0,0,24,67,8,26,25,0,8,0,0,13,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,25,0,8,0,0,13,74,4,6,4,0,0,0,0,11,28,0,3,3,8,3,0,6,0,21,24,102,331,992,648,167,60,296,2620
103021063,6,43,426,1679,964,179,48,218,3564,0,26,182,24,0,0,0,15,257,0,4,23,9,0,0,0,0,29,0,34,201,30,0,0,0,15,283,7,21,38,6,0,0,0,21,97,0,3,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,29,42,6,0,0,0,21,107,9,16,7,0,0,0,0,13,49,0,0,0,4,3,0,0,0,8,23,118,681,1712,971,184,45,274,4013
103021064,14,77,340,899,620,136,36,232,2357,0,0,19,13,3,0,0,8,53,0,0,0,0,0,0,0,0,0,0,0,19,13,3,0,0,8,56,0,6,9,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,14,0,9,0,0,3,0,0,0,19,0,0,3,3,0,0,0,0,7,15,91,371,922,627,142,38,243,2446
103021065,8,45,437,1642,1036,208,31,332,3749,0,14,95,25,14,0,0,25,172,0,0,7,0,0,0,0,0,9,3,13,105,21,12,0,0,25,181,0,30,111,6,0,0,3,40,190,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,30,115,6,0,0,3,43,198,4,25,6,9,4,4,0,18,68,3,0,0,5,0,0,0,7,17,22,121,662,1685,1052,213,34,429,4214
103021066,11,43,247,587,410,82,16,100,1499,0,0,11,13,11,0,0,5,44,0,0,0,0,0,0,0,0,5,0,0,11,13,12,0,0,10,44,0,15,22,10,0,0,0,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,10,0,0,0,5,53,0,6,3,0,0,0,0,0,8,0,0,0,5,0,0,0,0,3,10,64,282,608,422,83,14,113,1609
103021067,11,30,397,1728,1228,216,43,236,3892,0,10,82,50,12,3,0,8,158,0,13,0,0,0,0,0,5,18,0,22,79,50,12,3,0,17,182,12,33,186,25,4,0,0,47,319,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,12,41,190,25,5,0,0,47,324,8,21,5,3,0,0,0,5,44,4,11,0,3,9,0,0,5,35,33,117,681,1814,1252,223,43,314,4479
103021068,7,37,154,485,342,85,26,137,1263,0,12,8,3,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,12,8,3,0,0,0,4,27,0,10,3,5,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,5,0,0,0,0,18,4,7,0,4,0,0,0,4,19,0,0,5,3,4,0,0,0,10,11,60,172,499,348,81,23,149,1348
103021069,8,46,215,920,641,127,32,189,2176,0,20,41,23,5,0,0,4,97,0,0,0,0,0,0,0,0,0,0,20,41,23,5,0,0,4,97,0,20,16,0,6,0,0,11,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,20,0,6,0,0,11,51,12,13,12,7,5,0,0,27,69,0,7,3,10,9,5,0,30,52,27,99,290,957,661,133,38,251,2445
103031070,6,61,842,2154,1063,176,60,264,4619,12,54,261,163,3,0,0,58,549,0,25,34,29,0,0,0,11,94,12,73,293,185,3,0,0,70,638,0,40,62,17,0,0,0,11,131,3,4,4,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,8,4,44,67,22,3,0,0,14,152,4,3,6,8,0,5,0,7,32,0,8,0,3,5,0,0,0,13,31,187,1202,2366,1073,179,63,353,5458
103031071,27,80,472,1329,915,218,61,249,3353,0,3,8,12,8,0,0,4,37,0,0,11,0,0,0,0,0,16,0,3,18,14,8,0,0,11,58,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,11,13,6,13,5,0,0,4,45,0,3,0,5,4,0,0,4,20,29,101,497,1362,931,218,67,269,3484
103031072,4,35,310,1747,1623,276,49,189,4239,4,65,256,203,9,0,0,58,597,0,0,9,3,6,0,0,3,21,4,65,269,200,15,0,0,59,616,0,16,18,0,0,0,0,4,44,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0,0,0,4,53,0,16,20,0,0,0,0,88,131,0,9,0,4,0,0,0,0,16,8,146,624,1959,1645,276,55,345,5051
103031073,11,59,312,643,294,61,25,161,1567,0,12,8,6,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,12,8,6,0,0,0,3,30,0,3,5,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,0,15,4,4,5,5,0,0,0,3,20,0,0,4,0,0,0,0,0,3,8,73,338,650,297,60,25,176,1629
103031074,28,128,594,1527,1183,327,96,401,4275,0,9,14,7,11,0,0,5,47,0,0,0,0,0,0,0,0,0,0,9,14,7,11,0,0,5,47,0,10,16,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,0,0,0,3,28,14,13,6,7,3,0,0,16,58,0,3,3,0,0,0,0,0,10,47,160,628,1539,1199,329,97,430,4424
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,12,72,286,1118,872,210,62,190,2820,0,22,31,18,3,0,0,4,77,0,0,3,0,0,0,0,0,8,0,26,35,15,8,0,0,4,91,0,12,17,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,0,0,0,0,3,27,0,10,7,3,0,0,0,0,19,0,3,0,7,4,0,0,0,11,14,113,338,1149,877,214,62,204,2977
103041077,21,76,674,3394,1639,328,45,369,6537,9,164,546,170,15,0,5,76,994,0,64,46,38,0,0,0,27,172,9,233,601,209,9,0,5,103,1163,3,102,167,32,3,0,0,34,340,0,0,8,3,0,0,0,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,3,108,173,33,3,0,0,45,369,5,16,10,9,5,0,0,3,45,0,3,8,7,3,4,0,7,33,38,434,1468,3647,1666,331,50,526,8157
103041078,3,52,290,2639,3563,576,101,277,7513,0,27,260,146,17,0,0,56,511,0,21,17,10,4,0,0,3,57,0,51,274,162,17,0,0,63,572,0,36,120,37,13,0,4,33,236,0,4,15,0,0,0,0,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,4,0,0,0,8,0,43,144,33,12,0,4,49,281,0,8,3,0,9,0,0,3,26,4,4,0,10,3,0,0,5,19,12,156,713,2845,3604,577,104,394,8412
103041079,14,81,387,1415,1440,426,122,258,4153,0,3,13,3,5,0,0,4,31,0,0,3,0,0,0,0,5,8,0,3,19,3,9,0,0,6,43,0,12,22,3,0,0,0,8,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,5,0,0,0,8,45,8,18,16,53,58,23,4,23,208,0,0,3,11,0,0,0,0,11,28,120,446,1484,1508,452,128,295,4453
104011080,12,59,824,3252,1667,351,67,371,6604,5,108,117,72,7,0,0,35,349,0,28,103,96,20,0,0,29,276,10,138,226,169,22,3,0,64,627,3,111,343,114,11,0,4,64,662,0,0,12,0,0,0,0,0,17,0,5,4,0,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,3,121,368,114,11,0,4,70,700,18,52,19,42,21,4,0,25,175,3,9,9,4,0,0,0,8,28,46,371,1439,3577,1725,358,68,537,8137
104011081,79,268,798,2383,1604,342,102,455,6035,0,0,9,11,4,0,0,0,36,0,0,8,0,0,0,0,0,16,0,0,26,15,10,0,0,0,48,0,4,8,10,0,3,0,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,12,8,0,3,0,4,32,28,53,38,31,20,3,0,36,220,3,12,5,7,4,0,0,4,39,111,347,882,2449,1633,350,102,501,6377
104011082,28,111,799,3026,1768,250,52,303,6331,0,22,303,162,8,0,0,59,549,0,9,109,130,9,0,0,13,267,0,31,413,288,18,5,0,71,823,0,23,71,41,0,0,0,16,170,0,6,57,32,0,0,0,9,113,0,0,11,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,13,7,8,3,0,0,8,40,0,41,152,94,10,5,0,37,333,111,242,93,40,16,4,0,84,587,12,26,14,7,3,3,0,5,69,154,450,1467,3457,1808,255,53,497,8140
104021083,28,122,341,966,564,114,31,168,2335,0,12,45,12,0,0,0,4,75,0,0,4,6,0,0,0,0,18,0,12,49,16,0,0,0,4,87,0,0,3,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,5,0,5,3,0,0,0,0,3,15,3,10,0,3,4,0,0,7,23,0,5,5,0,0,0,0,0,11,32,148,402,983,572,117,30,186,2470
104021084,13,50,300,2178,1709,336,65,226,4876,0,56,373,164,10,0,0,61,675,0,36,194,318,41,11,0,45,642,0,89,569,482,57,11,0,106,1319,10,101,495,135,7,0,0,73,815,0,16,82,9,3,0,0,8,119,0,18,29,35,0,0,0,5,95,5,0,75,36,0,0,0,0,118,0,3,0,6,0,0,0,0,15,12,137,679,225,10,0,3,89,1152,27,86,61,19,0,0,3,39,233,6,14,14,8,3,4,0,5,45,57,383,1617,2905,1785,348,68,465,7629
104021085,11,49,313,1129,721,163,34,166,2585,0,23,119,142,8,0,0,16,316,3,28,79,236,28,5,0,27,408,3,53,201,383,33,8,0,47,719,7,135,447,226,13,6,0,89,924,0,19,128,27,0,0,0,21,195,0,44,91,9,0,0,0,9,153,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,14,10,200,666,268,19,6,0,124,1284,0,3,5,0,0,0,0,48,60,0,6,4,8,4,0,0,3,27,27,316,1189,1788,774,170,33,386,4675
104021086,10,48,147,525,386,115,42,99,1383,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,5,10,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,8,17,5,4,3,0,0,6,42,0,0,0,0,0,0,0,0,0,19,68,156,535,396,115,43,108,1437
104021087,16,87,251,620,269,45,16,136,1439,0,5,3,10,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,22,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,0,4,0,0,0,10,5,12,7,0,0,0,0,17,38,0,3,0,0,0,0,0,0,8,31,107,271,632,271,47,16,146,1517
104021088,4,47,148,1078,1448,361,76,80,3244,0,3,41,56,15,5,0,10,134,0,0,49,91,30,0,4,10,182,0,3,91,146,52,6,3,19,320,3,14,56,15,0,0,0,18,101,0,0,0,0,0,0,0,0,0,0,0,17,27,7,0,0,0,45,0,0,0,0,0,0,0,0,0,0,6,3,4,0,3,0,0,20,0,24,76,41,7,3,3,21,171,10,29,16,10,3,0,0,4,76,4,6,7,0,4,0,0,0,24,20,106,334,1276,1508,369,83,135,3835
104021089,16,83,349,2858,2112,420,119,234,6196,0,34,492,257,13,0,0,62,864,0,0,70,81,12,4,5,12,172,0,38,563,333,21,6,3,69,1044,8,41,351,95,9,0,0,45,541,4,29,30,18,0,0,0,6,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,7,3,0,3,0,0,29,15,78,389,122,5,3,0,51,660,25,58,73,29,3,0,0,25,211,9,10,6,8,3,0,0,0,31,59,264,1378,3352,2144,426,122,391,8135
104021090,17,52,269,779,444,90,24,97,1767,0,12,19,16,5,3,0,12,71,0,0,14,9,5,0,0,0,37,0,12,36,31,9,3,4,13,109,0,22,110,10,0,0,0,22,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,110,10,0,0,0,22,168,43,69,19,14,5,0,0,30,175,0,8,4,5,0,0,0,0,17,56,162,439,836,461,93,30,160,2236
104021091,26,161,797,1917,1511,294,83,256,5043,0,14,109,42,6,0,0,19,190,0,10,78,68,13,0,0,17,189,0,21,186,111,24,0,0,32,375,0,24,22,10,0,0,0,11,69,0,0,28,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,17,0,30,55,3,0,0,0,9,110,67,111,27,25,13,0,0,37,282,9,5,13,10,5,0,0,0,41,105,327,1075,2071,1559,298,82,348,5859
105011092,6,59,152,461,296,58,16,216,1269,0,7,30,4,0,0,0,16,54,0,0,0,0,0,0,0,0,0,0,7,30,3,0,0,0,16,53,3,10,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,3,0,0,0,0,21,9,21,3,5,0,0,0,15,57,3,7,4,4,4,0,4,29,58,19,97,194,475,307,61,17,284,1459
105011093,6,30,112,628,469,61,18,232,1557,0,22,29,4,0,0,0,11,64,0,0,3,0,0,0,0,0,3,0,22,29,4,0,0,0,11,66,6,19,43,17,0,0,0,20,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,43,17,0,0,0,20,105,8,23,5,3,4,0,0,17,60,0,4,0,8,0,0,0,5,15,22,98,180,653,474,65,21,290,1813
105011094,7,34,191,544,382,82,33,217,1482,0,4,14,6,0,0,0,4,26,0,0,0,0,0,0,0,0,0,0,4,14,6,0,0,0,4,28,0,19,25,0,0,0,0,6,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,0,0,0,0,6,57,0,0,0,0,0,0,0,26,27,0,0,3,3,3,0,0,0,14,10,55,235,556,389,81,33,252,1607
