SA2_CODE_2021,P_Yr_8_bel_15_19_yr,P_Yr_8_bel_20_24_yr,P_Yr_8_bel_25_34_yr,P_Yr_8_bel_35_44_yr,P_Yr_8_bel_45_54_yr,P_Yr_8_bel_55_64_yr,P_Yr_8_bel_65_74_yr,P_Yr_8_bel_75_84_yr,P_Yr_8_bel_85_yr_over,P_Yr_8_bel_Tot,P_Did_not_go_to_school_15_19,P_Did_not_go_to_school_20_24,P_Did_not_go_to_school_25_34,P_Did_not_go_to_school_35_44,P_Did_not_go_to_school_45_54,P_Did_not_go_to_school_55_64,P_Did_not_go_to_school_65_74,P_Did_not_go_to_school_75_84,P_Did_not_go_to_school_85ov,P_Did_not_go_to_school_Tot,P_High_yr_sch_ns_15_19_yr,P_High_yr_sch_ns_20_24_yr,P_High_yr_sch_ns_25_34_yr,P_High_yr_sch_ns_35_44_yr,P_High_yr_sch_ns_45_54_yr,P_High_yr_sch_ns_55_64_yr,P_High_yr_sch_ns_65_74_yr,P_High_yr_sch_ns_75_84_yr,P_High_yr_sch_ns_85_yr_over,P_High_yr_sch_ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
309091264,0,0,7,13,14,26,45,32,10,151,0,0,0,8,6,7,8,0,0,37,23,25,52,60,55,34,32,19,3,303,219,463,810,902,973,757,519,243,56,4948
309091265,6,0,6,12,14,25,33,53,15,156,0,0,5,0,3,5,3,4,3,28,49,92,79,46,47,29,27,23,12,404,345,872,1175,1080,1185,1175,751,336,123,7036
309091540,3,0,22,15,34,70,122,160,88,518,0,5,21,8,13,3,12,16,6,89,86,187,399,254,251,256,268,255,189,2150,654,2222,3854,2188,1958,1863,1750,1361,669,16525
309091541,4,0,16,19,24,49,79,128,85,403,3,0,12,7,4,14,8,5,12,68,52,136,235,152,141,140,133,142,147,1276,430,1669,3191,2254,2317,2078,1869,1320,566,15698
309101267,0,0,0,4,8,14,35,55,24,149,0,0,4,0,5,5,5,5,10,39,37,26,53,84,70,81,96,99,78,623,253,461,778,1287,1440,1299,1194,733,234,7680
309101268,0,3,0,6,5,11,15,8,15,62,0,0,0,3,3,4,0,5,3,20,10,12,48,45,31,23,13,16,7,205,119,278,575,656,755,603,494,258,76,3816
309101269,0,0,0,0,0,5,10,17,12,40,0,0,3,0,0,0,0,0,0,6,17,63,135,97,97,131,130,86,16,775,73,237,490,403,620,870,972,586,113,4368
309101561,0,8,17,15,12,30,62,86,27,252,0,3,9,4,10,9,10,9,9,67,62,150,398,227,240,248,225,134,32,1707,234,978,2554,1594,1606,1880,1833,1115,253,12042
309101562,9,3,18,22,26,32,67,86,36,289,0,0,13,11,5,7,7,7,4,52,81,185,560,338,290,358,368,201,70,2448,304,1221,3334,2079,1829,1933,1932,1004,257,13897
310011271,4,0,3,13,24,43,51,41,17,194,0,3,10,11,12,20,20,4,6,88,9,17,41,41,39,20,31,8,3,208,94,300,821,731,611,496,361,140,54,3602
310011272,5,3,21,34,60,66,81,101,58,435,0,5,15,28,54,59,50,22,19,248,28,25,58,53,47,32,36,49,49,380,203,499,1080,1062,950,889,730,596,347,6360
310011274,8,18,102,179,189,258,212,194,93,1249,5,22,94,113,156,175,117,65,27,767,104,139,314,226,177,209,123,97,30,1422,653,1564,3234,2401,2189,2109,1279,712,247,14382
310011275,0,4,8,4,12,33,25,67,45,198,0,0,5,11,10,16,17,5,0,65,17,23,49,46,30,31,28,31,33,285,204,529,1462,1394,1052,758,540,401,213,6555
310011276,48,21,48,68,46,42,31,29,12,337,6,3,10,12,23,22,5,3,3,90,34,42,195,212,114,70,29,15,9,712,305,573,1611,1394,819,478,258,116,26,5571
310011563,0,0,16,37,40,54,24,31,6,211,0,0,28,27,53,46,25,4,4,197,22,34,87,65,30,31,18,6,7,307,277,685,1572,1348,966,719,397,130,43,6144
310011564,8,6,16,42,53,73,138,143,64,540,0,6,22,24,45,54,28,15,15,209,39,28,116,101,86,64,59,45,27,563,669,1453,3016,3100,3232,2511,1671,884,268,16792
310021277,4,3,9,12,30,50,230,306,148,791,0,0,4,4,0,10,6,9,7,40,50,26,100,72,117,129,137,129,60,816,356,477,1183,1325,1676,1964,1733,950,333,9998
310021278,0,0,3,10,12,42,107,132,42,350,0,0,0,0,0,0,7,3,0,19,13,7,14,26,35,54,72,61,15,289,103,154,340,440,638,933,972,550,112,4233
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,3,7,20,33,73,142,320,343,134,1090,0,4,4,3,14,12,12,8,0,69,76,66,166,157,166,168,144,130,60,1130,596,1182,2283,2546,2848,2875,2331,1184,328,16169
310021281,5,9,9,24,37,76,218,221,57,654,0,3,3,4,7,11,9,8,5,54,61,39,90,104,124,101,103,83,30,733,422,658,1466,1669,1967,1964,1599,724,147,10612
310021282,0,0,25,40,20,52,186,175,52,556,0,4,7,7,4,9,6,8,3,50,123,207,242,180,174,141,127,91,62,1347,500,1130,1902,1805,1916,1783,1468,650,174,11326
310031283,8,6,15,20,32,45,104,221,118,563,0,0,5,3,19,8,15,7,4,56,47,50,120,84,74,57,49,47,25,553,408,888,1796,1448,1410,1199,955,675,231,9009
310031284,3,4,7,29,39,49,95,131,64,412,0,4,3,3,7,8,10,0,3,44,53,45,102,98,75,65,37,27,12,513,292,636,1475,1213,1179,1056,799,396,130,7183
310031285,7,6,6,6,11,24,66,102,21,247,5,0,0,4,4,3,8,0,3,24,15,20,50,43,30,16,24,6,5,207,208,393,984,952,766,762,585,245,53,4952
310031286,4,3,3,7,19,38,63,67,57,259,4,0,5,3,6,5,0,3,4,30,37,52,117,109,109,100,126,121,117,889,208,390,886,883,992,934,675,438,234,5648
310031287,9,9,29,37,57,122,206,296,164,922,0,4,13,11,16,27,16,9,0,94,53,67,158,151,127,114,113,107,111,1001,486,1104,2377,2233,2321,2278,1675,1037,528,14041
310031288,0,0,0,0,5,10,26,45,14,106,0,0,5,0,7,5,4,4,0,18,7,5,5,16,15,12,15,10,3,87,147,260,482,564,697,670,363,152,30,3378
310031289,0,0,5,0,4,8,39,36,19,126,0,0,5,0,0,0,0,0,0,5,18,10,19,26,25,18,11,5,0,121,194,328,694,983,949,840,533,208,55,4780
310031290,0,0,5,0,5,0,16,25,3,63,0,0,0,0,0,0,4,0,0,8,11,4,8,13,13,17,8,6,0,75,204,223,493,845,1022,816,550,246,47,4439
310031291,14,12,18,23,41,63,104,89,38,392,0,3,0,0,3,3,5,4,4,31,28,41,75,80,51,26,42,25,9,386,289,617,1240,1024,981,885,590,297,77,5993
310031292,8,0,9,16,31,29,82,142,81,395,0,0,0,0,0,10,3,0,4,19,20,22,37,42,45,52,53,61,21,358,168,346,850,760,824,753,660,514,177,5066
310031293,8,8,12,23,22,56,161,258,90,642,0,0,7,8,10,22,14,9,9,70,37,36,76,77,58,58,54,88,84,560,453,889,2006,1949,1778,1655,1289,816,323,11150
310031294,4,0,9,10,10,20,35,36,9,127,0,0,7,4,4,3,4,0,0,20,26,36,110,89,45,16,9,9,0,347,298,1012,2904,1959,1226,814,419,135,18,8788
310031295,5,0,10,12,15,26,46,56,33,206,0,0,0,3,3,5,4,0,0,29,29,20,58,57,43,34,21,34,15,309,109,181,418,325,371,325,264,204,94,2288
310041297,4,3,8,20,43,42,87,86,23,309,0,0,7,0,12,13,7,5,4,53,22,22,59,66,43,38,40,24,4,313,286,559,1194,1228,1271,1224,804,357,64,6984
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
310041299,3,4,14,33,41,45,70,68,27,303,0,3,13,10,17,20,13,4,3,91,41,31,122,105,45,43,46,20,18,481,364,835,1895,1694,1266,1049,647,319,87,8166
310041300,3,5,27,46,62,74,90,75,27,417,3,5,18,18,28,41,38,14,11,181,69,71,162,144,131,93,54,31,14,767,341,729,1512,1517,1332,1048,746,396,95,7720
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,9,14,40,80,69,95,137,80,40,560,3,4,21,34,51,42,30,11,4,206,98,153,329,219,132,106,82,24,7,1153,794,2092,4425,3254,2296,1794,1127,355,92,16232
310041303,6,4,4,7,5,14,24,25,10,86,0,0,5,5,8,7,3,0,3,31,9,27,36,35,28,24,13,3,0,166,236,513,1020,1160,1003,664,339,137,30,5107
310041304,6,0,13,25,28,40,49,64,11,242,4,0,18,16,12,32,15,8,7,108,53,51,151,122,78,34,22,24,8,547,651,1377,4210,4620,2527,1317,730,305,56,15792
310041565,0,0,4,8,5,5,23,19,5,66,0,0,0,0,0,0,9,0,0,9,12,27,47,44,36,24,3,4,0,195,240,522,1184,1661,1372,694,306,92,15,6086
310041566,0,6,11,20,17,41,47,42,13,197,0,5,7,19,4,9,12,0,4,61,31,41,104,84,64,28,24,22,0,392,244,591,1628,1464,910,760,505,220,32,6360
311011305,8,3,21,26,60,112,220,268,121,836,0,0,4,3,5,0,12,11,3,40,55,49,125,133,152,127,154,125,98,1012,418,658,1392,1673,1977,2042,1933,1032,379,11511
311021306,5,0,8,24,46,62,94,95,35,364,0,0,3,8,10,6,3,5,0,40,77,82,172,158,161,103,107,34,13,904,300,628,1254,1051,1189,1042,840,364,111,6777
311021307,9,3,32,35,65,74,163,171,52,601,0,3,6,16,10,20,14,21,8,94,88,105,260,212,148,121,96,128,31,1182,391,809,1942,1617,1435,1323,1436,1185,250,10402
311021308,5,6,14,30,25,28,45,42,40,235,0,5,20,22,23,11,9,0,0,92,31,50,89,68,58,31,24,17,4,374,266,770,1717,1288,1124,813,562,238,108,6888
311021309,5,0,3,8,11,19,60,71,34,213,0,0,4,0,3,0,6,4,0,22,13,19,53,48,34,30,27,32,32,295,169,298,678,740,697,714,604,374,193,4475
311021310,4,0,6,7,15,14,43,40,13,144,0,3,4,4,0,0,0,0,0,21,27,37,78,42,35,24,18,15,0,269,249,692,1555,1164,1057,922,642,256,59,6599
311031311,4,3,27,24,41,50,159,196,85,583,0,7,15,22,17,29,23,18,7,145,67,124,293,160,130,88,117,140,64,1184,531,1555,3504,2323,1880,1674,1544,960,334,14298
311031312,3,3,13,35,45,44,53,55,17,266,0,3,19,23,8,26,16,19,0,118,60,49,124,130,72,58,44,32,20,586,273,554,1240,1225,942,774,544,228,90,5864
311031313,10,8,20,23,27,33,53,63,11,255,4,9,15,17,39,19,16,6,0,125,44,64,148,80,56,61,43,36,22,560,242,779,1731,991,904,880,598,272,70,6473
311031314,11,3,40,38,51,80,81,67,11,391,0,5,35,45,41,29,30,14,5,206,81,74,164,175,109,60,40,12,7,717,508,837,1776,1639,1379,1130,689,245,47,8253
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,4,4,11,5,21,41,53,50,23,214,0,0,13,10,10,9,12,5,4,66,30,44,93,57,49,38,39,25,13,389,264,636,1213,1222,1120,1097,743,282,77,6660
311031317,8,14,84,97,92,79,121,72,10,581,0,16,101,99,96,71,36,22,5,454,118,116,233,240,146,117,74,41,23,1102,625,1208,2354,2161,1676,1341,868,326,76,10644
311031318,0,0,0,11,6,24,39,37,10,129,0,0,0,4,9,3,9,6,5,37,10,13,19,15,23,21,15,12,0,120,158,252,406,482,723,750,429,200,30,3415
311031319,5,3,17,23,41,69,113,85,36,403,0,0,12,21,18,26,19,14,3,124,39,26,70,70,53,51,39,30,8,393,452,993,2184,2248,2076,2008,1072,430,113,11583
311041322,3,4,6,13,15,32,68,58,21,221,0,0,4,13,4,10,10,8,5,48,26,23,45,57,61,44,36,23,10,330,271,432,930,1098,1235,1080,906,404,67,6423
311041567,0,0,13,7,18,17,35,22,8,119,0,3,4,0,5,6,9,3,0,27,39,24,57,85,94,46,45,19,0,407,268,358,768,955,1046,641,391,143,18,4575
311041568,0,5,0,13,14,23,40,28,14,144,0,0,3,0,5,5,4,6,3,35,13,19,26,22,24,12,12,4,0,135,291,612,1295,1569,1421,916,541,156,40,6849
311041569,0,5,6,10,20,29,58,57,14,205,0,0,6,11,18,7,8,6,3,60,19,15,48,52,41,37,29,22,3,267,263,461,958,965,1092,932,694,274,43,5681
311041570,3,0,15,22,32,51,135,93,29,382,0,0,11,0,12,18,9,11,4,62,82,54,101,138,139,109,68,42,10,733,562,937,1989,2519,2695,2164,1418,603,154,13045
311041571,3,6,20,21,22,18,20,18,7,126,0,0,12,3,3,8,8,4,0,38,31,38,130,96,39,16,15,17,6,395,276,795,2271,1492,799,528,328,127,15,6626
311051323,4,3,17,28,33,45,117,163,110,527,3,3,4,13,22,16,13,12,3,86,39,41,140,112,64,68,114,186,205,975,323,710,1718,1489,1164,1080,1189,1088,533,9284
311051324,0,0,3,4,12,18,60,53,50,207,0,0,0,0,0,10,7,4,5,27,12,8,39,20,26,14,27,27,16,193,243,460,936,1179,1343,1151,1009,383,144,6851
311051325,4,0,20,7,25,28,71,61,24,232,0,0,8,3,8,18,8,4,0,51,26,31,66,61,72,31,41,14,8,360,305,665,1730,1667,1503,1213,897,418,74,8464
311051326,5,6,39,52,49,75,98,90,29,440,0,4,42,54,52,39,25,7,3,238,95,132,227,206,162,120,115,83,42,1186,427,974,1966,1641,1391,1190,888,412,122,9003
311051327,0,0,8,5,8,28,39,50,23,170,0,0,5,3,9,13,3,4,0,52,17,21,29,48,37,40,36,12,5,249,309,679,1384,1809,1666,1537,1143,397,92,9025
311051328,5,0,38,34,34,40,84,87,33,354,0,3,18,27,17,12,19,3,3,94,67,57,128,94,92,71,74,62,41,691,241,526,1076,989,848,735,689,444,184,5738
311061329,3,0,3,8,7,22,41,36,7,141,0,0,3,3,6,0,5,0,0,19,18,10,22,29,35,39,30,10,3,197,189,346,812,1077,951,765,677,284,31,5134
311061330,4,11,56,60,69,76,131,88,31,531,0,10,45,55,57,56,35,18,10,284,88,85,247,183,155,111,69,33,0,976,397,806,1614,1243,1240,1031,813,361,64,7567
311061331,0,9,78,76,58,53,90,55,10,439,0,15,61,74,63,44,29,22,8,319,48,54,118,112,107,82,72,24,3,625,227,456,894,811,743,580,541,228,51,4537
311061332,0,0,11,14,19,19,92,147,43,349,0,3,11,8,12,9,8,13,0,63,42,25,63,67,55,33,53,52,24,409,414,772,1893,2442,2010,1532,1407,770,175,11418
311061333,5,3,26,40,36,80,130,95,44,466,0,4,39,35,35,18,17,15,3,170,69,65,133,121,93,58,72,41,16,668,342,714,1452,1404,1209,1043,939,444,158,7694
311061334,3,0,10,9,13,25,62,82,52,258,0,0,4,6,8,5,11,8,3,44,21,9,51,63,40,42,50,40,38,351,226,515,1300,1413,1185,1044,1128,594,261,7661
311061335,0,0,6,12,25,19,41,45,9,153,0,0,5,3,8,17,10,5,0,52,18,25,55,42,29,25,18,6,0,217,173,431,1046,1129,864,617,458,196,45,4946
311061336,8,30,115,135,99,99,133,146,58,821,4,13,92,89,95,57,40,21,10,423,89,99,251,188,174,96,124,136,100,1263,449,937,1861,1638,1460,1185,992,615,249,9395
312011337,0,10,19,19,45,80,132,175,93,573,0,0,20,3,10,5,10,12,10,77,45,54,160,135,110,161,174,124,36,996,211,515,1341,1156,1184,1624,1674,898,242,8844
312011338,0,0,9,10,20,63,81,59,8,247,0,0,5,4,7,8,7,0,0,26,105,444,1335,1242,1264,949,228,50,5,5622,248,872,2702,2621,2716,2296,882,243,30,12623
312011339,0,0,3,3,11,18,52,51,20,166,0,0,5,3,0,5,0,9,0,18,19,58,160,168,213,154,60,30,9,869,94,296,763,753,767,754,514,219,56,4218
312011340,3,0,0,6,17,21,59,68,16,199,0,0,5,3,4,6,0,0,0,15,30,71,265,231,290,248,102,28,3,1269,118,236,762,667,868,851,579,207,49,4342
312011341,5,8,7,8,28,32,18,8,4,111,0,0,0,0,9,0,0,0,0,8,75,349,1033,922,875,661,169,50,9,4142,269,868,2675,2650,2267,1514,383,77,19,10728
312021342,5,3,8,22,16,62,176,223,92,601,0,0,0,7,9,3,12,3,3,40,52,61,135,116,89,83,76,79,36,732,395,940,2107,1939,1853,1785,1439,738,248,11441
312021343,4,0,0,8,3,11,38,39,25,131,0,0,5,0,0,0,5,0,0,16,14,18,44,43,37,50,50,62,78,394,90,222,486,434,522,495,372,217,160,3002
312021344,4,0,3,13,20,29,56,51,9,191,0,0,0,0,0,0,4,0,0,12,47,71,145,108,92,57,53,27,5,603,353,793,1960,1895,1628,1339,833,300,33,9132
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,5,0,0,13
312021346,0,4,7,12,14,28,29,30,12,135,0,0,0,0,0,3,5,0,0,15,40,90,166,137,129,118,61,24,14,775,114,420,778,617,615,631,344,151,68,3738
312021347,0,0,0,0,0,0,3,8,0,18,0,0,0,0,0,0,0,0,0,0,0,4,9,11,13,24,7,3,0,72,17,31,60,77,118,185,113,34,0,634
312021348,5,0,4,9,20,27,106,171,86,410,0,0,4,0,3,6,4,3,4,29,28,26,55,61,49,44,36,54,13,365,296,579,1180,1501,1520,1320,1037,660,212,8303
312021349,0,3,11,17,11,37,54,112,70,315,0,0,4,0,4,5,0,4,0,20,28,26,72,53,57,60,50,57,66,470,170,417,874,769,751,772,617,437,221,5028
312021350,0,4,5,3,12,28,71,94,37,251,0,0,0,5,3,0,4,0,0,16,19,25,77,55,58,56,62,53,24,428,166,385,856,878,673,658,494,270,109,4484
312021351,3,0,6,7,10,28,77,99,27,265,0,0,0,0,4,6,3,3,0,17,74,41,94,127,124,115,110,48,14,744,265,438,1055,1175,1096,1016,780,323,94,6242
312021352,3,3,9,9,20,78,185,194,62,561,0,0,0,0,0,5,0,7,4,23,45,53,135,159,139,155,156,86,28,957,334,540,1227,1444,1583,1742,1452,604,161,9089
312021353,0,0,0,0,19,48,97,160,38,373,0,3,0,0,5,6,0,0,0,16,37,22,62,76,117,116,109,72,15,633,209,320,650,880,1179,1503,1160,563,87,6556
312021354,0,5,6,0,5,15,43,39,13,118,0,0,0,3,0,0,5,0,0,13,16,14,51,63,39,39,25,16,5,274,165,281,743,841,754,765,465,183,28,4235
312021355,0,3,7,8,3,23,38,51,13,147,0,0,0,0,5,0,0,0,0,9,15,11,33,28,37,31,22,16,5,202,102,197,387,398,477,485,339,181,38,2592
312021356,0,0,3,5,20,42,83,117,50,323,0,0,0,6,0,3,3,4,0,21,23,31,73,62,40,54,46,37,17,387,219,415,926,847,823,875,659,381,132,5286
312021357,6,0,5,5,10,34,116,141,36,356,0,0,0,0,0,5,3,0,9,21,40,41,76,76,106,87,50,38,14,520,238,417,1005,950,1108,1187,773,363,94,6125
312021358,0,0,3,12,13,21,58,99,89,305,0,0,3,7,7,0,0,6,3,26,27,46,111,126,131,128,118,123,97,913,154,407,821,907,908,926,722,457,320,5622
312031359,0,3,9,12,16,45,59,53,6,210,0,0,7,9,8,7,4,0,0,28,65,182,569,347,315,472,332,101,8,2399,374,1201,3202,2413,2216,2627,2006,582,68,14693
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,3,0,5,8,17,43,105,137,73,391,0,0,0,0,4,9,3,4,0,27,32,17,64,70,105,122,184,65,28,674,230,309,795,1001,1256,1396,1434,627,185,7230
313011362,5,3,15,15,40,65,234,293,94,764,0,0,0,5,11,9,6,5,10,41,40,30,61,75,89,78,172,131,49,708,344,591,1177,1567,1992,2338,3165,1860,399,13441
313011363,5,3,4,15,32,111,328,520,189,1214,0,0,5,3,6,7,12,13,5,50,29,20,59,63,102,146,263,260,170,1122,333,475,945,1336,2060,3532,5092,3268,955,17997
313021364,0,0,7,6,19,16,43,59,27,178,0,0,4,5,6,0,0,0,3,15,16,12,24,35,27,16,15,11,0,157,205,439,956,856,911,652,462,240,100,4827
313021366,17,12,53,57,78,97,242,272,112,936,0,6,23,14,16,13,13,14,10,108,101,142,300,200,149,131,150,127,100,1398,753,1630,3595,2811,2458,2226,2139,1210,424,17241
313021367,0,0,5,3,11,12,42,39,9,116,0,0,0,0,0,0,0,3,0,4,11,7,18,19,20,12,17,14,6,121,117,260,457,528,675,554,394,171,44,3198
313021368,4,5,15,25,29,43,88,81,31,318,0,0,15,11,7,9,7,3,0,52,45,59,110,97,52,43,39,25,10,481,344,847,1904,1417,1258,1028,853,421,99,8170
313021369,0,0,0,3,8,12,45,36,14,128,0,0,0,0,0,0,0,0,0,7,15,22,27,18,35,33,32,27,13,221,119,215,437,494,589,645,502,204,56,3258
313021572,13,9,32,38,72,78,182,205,90,729,0,0,25,24,11,15,7,10,4,108,81,117,231,184,166,133,154,111,68,1249,530,1194,2713,2298,2038,1764,1635,934,290,13403
313021573,8,6,18,31,46,69,110,188,106,579,5,0,14,10,14,10,8,5,4,66,43,32,103,97,86,88,93,133,135,816,359,658,1568,1422,1407,1407,1196,849,413,9275
313031370,0,0,3,5,25,30,77,99,44,293,0,0,5,3,6,3,5,0,3,19,35,27,78,127,99,106,92,58,19,642,138,204,648,786,773,837,855,364,99,4700
313031371,3,12,22,27,23,39,93,99,45,354,0,0,0,5,11,8,0,8,0,27,23,34,107,132,95,61,72,40,30,588,225,488,1443,1258,1209,1132,1004,419,134,7320
313041372,3,3,15,17,33,52,153,169,62,509,0,9,5,4,3,7,4,9,0,47,53,49,122,94,88,73,91,73,20,659,523,1178,2250,1991,2076,1957,1527,716,192,12402
313041373,3,11,32,36,72,116,299,355,121,1057,0,6,17,16,14,26,13,9,5,102,67,91,179,185,153,140,160,186,153,1324,654,1347,2411,2677,2759,2698,2603,1629,564,17354
313041374,0,0,6,3,10,20,49,47,14,158,0,0,0,0,3,4,0,0,0,13,16,26,30,41,33,24,27,15,5,207,196,430,707,691,830,858,525,243,42,4517
313041375,7,4,11,13,26,28,98,116,43,352,0,0,14,5,3,7,0,6,0,43,55,40,101,91,80,44,38,42,30,520,697,1279,2624,3059,2994,1832,1238,586,164,14468
313041376,0,0,0,5,8,4,33,32,11,93,0,0,0,0,0,4,6,3,0,8,12,7,6,27,10,11,18,11,0,101,106,172,336,366,510,454,363,133,24,2470
313051377,0,0,5,12,17,38,93,116,52,336,0,0,3,0,5,4,6,6,6,34,21,23,45,72,77,68,56,62,50,469,203,374,852,1016,1251,1159,1026,588,221,6688
313051378,3,7,6,23,31,61,87,147,69,429,0,0,0,4,0,10,8,4,3,36,29,39,65,109,102,91,104,72,29,636,272,493,1030,1448,1797,1900,1753,866,248,9807
313051379,0,4,9,10,42,46,125,177,107,513,0,6,4,0,7,13,10,11,9,58,34,38,69,89,117,110,106,84,47,688,242,440,823,1109,1496,1608,1773,1031,388,8920
313051380,18,3,19,24,43,66,187,243,140,741,0,0,5,6,7,20,10,8,0,70,44,42,100,109,95,96,131,210,259,1100,528,935,1806,1982,2155,1942,1973,1541,769,13621
313051574,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,10,22,44,21,27,31,12,4,0,168,23,71,108,62,102,100,53,18,0,536
313051575,3,3,5,15,18,28,105,175,83,437,0,0,0,4,6,8,4,5,10,33,21,19,56,54,56,74,76,71,62,489,383,604,1073,1728,2199,2319,2256,1241,449,12244
314011382,0,0,3,4,11,14,74,134,78,314,0,0,3,4,3,3,12,0,6,34,12,12,36,26,24,25,36,46,25,241,473,892,1587,2127,2377,2116,1485,835,301,12188
314011383,0,4,7,16,14,23,63,106,22,255,0,0,9,3,6,8,4,0,0,33,19,17,41,65,40,15,21,18,9,241,553,1141,2526,2888,2838,2160,1273,551,99,14013
314011384,3,4,0,5,14,15,52,76,28,194,0,0,0,0,7,3,0,4,0,16,34,21,37,66,88,53,53,39,13,403,250,377,752,1143,1587,1284,1001,434,88,6918
314011385,0,0,0,0,4,6,13,31,8,63,0,0,0,0,0,0,0,0,0,0,9,9,11,7,12,14,7,5,0,63,243,424,713,1038,1440,927,541,207,43,5567
314011386,0,0,11,11,12,12,79,219,81,433,0,0,3,9,6,0,0,9,0,29,27,31,52,60,51,35,47,41,18,362,606,1326,2931,3669,3645,2437,2067,1110,255,18046
314011387,0,4,0,0,5,12,31,76,23,160,4,0,0,4,0,0,4,0,0,16,8,15,25,31,54,45,45,28,4,245,323,548,738,1422,2232,1842,1362,649,125,9238
314021389,0,3,11,24,27,33,110,108,67,393,0,0,5,5,15,15,15,4,3,66,27,41,157,126,78,38,50,57,54,630,528,1515,4202,3582,2516,1799,1326,703,266,16430
314021576,3,6,5,5,8,16,21,12,0,74,0,0,0,3,4,0,0,0,0,12,9,25,79,40,29,27,21,12,5,255,127,464,1043,768,609,427,263,85,23,3824
314021577,7,6,28,23,54,96,185,219,91,706,0,0,16,9,24,16,15,9,4,93,57,75,174,146,127,83,97,102,122,988,637,1438,3429,2961,2622,2229,1794,952,357,16416
314021578,3,0,8,11,10,14,39,27,39,164,0,0,7,3,4,8,10,9,5,51,23,34,82,114,47,33,23,11,11,375,386,897,2299,2915,1753,900,594,196,111,10049
314021579,7,4,20,28,22,35,71,129,58,363,0,0,11,7,5,13,10,3,0,53,32,41,125,97,76,30,41,77,58,594,678,1297,2862,3636,3335,1868,1330,909,314,16229
314031391,0,0,10,14,18,35,70,83,42,272,3,0,14,10,11,8,8,5,0,62,20,25,62,54,41,27,39,29,21,314,269,591,1364,1520,1248,1042,1019,410,179,7646
314031392,3,4,12,7,15,21,55,87,58,255,0,0,11,3,4,0,8,4,0,29,26,20,56,44,36,26,18,24,8,259,210,485,1124,1009,833,685,562,324,138,5376
314031393,0,0,10,10,19,26,47,59,22,185,6,0,5,8,6,3,0,0,0,31,21,20,26,31,39,26,16,12,6,204,288,581,1107,1141,1285,1080,733,299,62,6587
314031394,8,4,16,31,35,40,124,170,65,494,0,0,7,20,11,12,11,13,5,86,40,48,120,88,93,65,53,55,17,598,390,914,2109,1989,1602,1451,1260,695,157,10573
315011395,25,6,8,0,6,14,14,4,0,72,0,0,6,3,0,0,0,0,0,6,11,5,27,13,8,8,3,0,0,82,89,91,198,140,150,108,42,5,0,824
315011396,13,5,22,28,36,83,111,69,15,387,3,0,8,8,6,8,10,6,0,50,77,94,333,243,300,316,249,62,10,1676,346,570,1507,1181,1376,1742,1410,344,36,8514
315011397,6,0,4,0,9,12,38,30,4,104,0,0,0,0,0,0,0,0,0,0,5,11,20,21,30,49,53,20,0,217,41,69,166,165,236,448,505,123,14,1754
315011398,12,6,9,14,24,18,38,3,3,120,0,0,6,0,0,0,0,0,0,10,12,20,76,37,43,33,20,9,0,253,113,152,323,236,274,149,91,23,3,1346
315011399,0,0,0,7,3,18,30,7,0,74,0,0,0,0,0,0,0,0,0,10,22,31,49,57,51,52,46,9,0,309,125,252,462,355,311,348,225,29,5,2113
315011400,4,10,14,15,18,42,91,110,29,338,0,0,4,6,3,5,9,4,3,38,45,50,98,99,106,120,103,64,11,686,163,403,931,821,955,1004,793,387,66,5528
315011401,4,0,0,0,8,27,34,31,12,111,0,0,0,0,3,0,4,4,0,11,11,21,39,43,51,41,30,14,3,252,140,261,575,494,450,430,220,63,12,2653
315011402,4,8,4,10,10,44,76,49,9,224,0,0,3,0,3,4,11,7,3,34,8,10,35,32,31,49,20,6,0,193,149,286,614,507,410,350,202,66,18,2604
315011403,0,0,3,9,7,10,13,7,0,49,0,5,0,0,0,3,0,0,0,4,28,57,145,109,98,87,12,4,3,538,103,320,870,683,674,490,159,43,5,3337
