SA2_CODE_2021,P_Sol_sp_En_Tot_2011_2015,P_Sol_sp_En_Tot_2016,P_Sol_sp_En_Tot_2017,P_Sol_sp_En_Tot_2018,P_Sol_sp_En_Tot_2019,P_Sol_sp_En_Tot_2020,P_Sol_sp_En_Tot_2021,P_Sol_sp_En_Tot_Yr_arr_ns,P_Sol_sp_En_Tot_YoA_Tot,P_LanProf_En_ns_B_2005,P_LanProf_En_ns_2005_2010,P_LanProf_En_ns_2011_2015,P_LanProf_En_ns_2016,P_LanProf_En_ns_2017,P_LanProf_En_ns_2018,P_LanProf_En_ns_2019,P_LanProf_En_ns_2020,P_LanProf_En_ns_2021,P_LanProf_En_ns_Yr_arr_ns,P_LanProf_En_ns_Tot,P_Tot_B_2005,P_Tot_2005_2010,P_Tot_2011_2015,P_Tot_2016,P_Tot_2017,P_Tot_2018,P_Tot_2019,P_Tot_2020,P_Tot_2021,P_Tot_Yr_arrival_ns,P_Tot_YoA_Tot
309061246,200,26,50,44,53,39,14,23,1247,0,0,3,0,0,0,0,0,0,3,5,2217,603,454,65,83,105,85,60,29,66,3760
309061247,56,18,14,20,12,3,0,4,566,0,0,0,0,0,0,0,0,0,0,3,1380,331,197,36,25,37,31,8,11,38,2092
309061248,210,63,81,67,69,22,13,28,1424,3,0,0,0,0,0,0,0,0,0,5,3004,812,559,105,119,102,95,43,23,111,4981
309061249,402,73,82,80,79,16,13,33,2209,0,0,0,0,0,0,0,0,0,0,3,2498,1548,936,143,154,140,140,72,23,100,5751
309061250,68,12,4,4,8,3,0,16,451,0,0,0,0,0,0,0,0,0,5,3,1369,303,208,27,29,15,22,10,4,47,2036
309071251,527,125,101,143,98,57,18,45,2101,0,5,3,0,0,0,0,0,0,3,16,1947,1472,1294,226,208,274,207,99,58,161,5945
309071252,373,116,76,63,83,37,3,41,2071,4,0,0,0,0,0,0,0,0,3,14,3148,1268,880,210,127,149,146,81,15,116,6136
309071253,249,85,75,88,68,59,6,47,1449,0,0,0,0,0,0,0,0,0,16,16,2817,854,618,153,133,149,140,122,45,141,5168
309071254,16,3,6,5,3,0,0,4,118,0,0,0,0,0,0,0,0,0,0,0,488,133,61,16,14,23,14,0,9,23,771
309071256,281,27,35,38,38,17,0,8,1387,3,3,0,0,0,0,0,0,0,6,13,2542,1251,798,96,85,75,78,41,14,58,5035
309071552,108,12,18,20,23,5,0,10,523,0,0,0,0,0,0,0,0,0,0,0,1107,597,379,53,63,74,83,19,21,49,2443
309071553,110,10,14,10,25,10,0,15,691,0,0,0,0,0,0,0,0,0,3,3,1477,629,386,36,67,33,57,28,3,39,2763
309071554,347,84,68,85,73,26,9,5,1317,0,0,0,0,0,0,0,0,0,0,0,1104,740,688,148,143,121,126,54,19,49,3199
309071555,291,79,61,81,86,27,18,23,1246,0,0,0,0,0,0,0,0,0,4,7,810,803,605,148,136,148,134,49,31,74,2938
309071556,120,21,25,21,22,3,3,7,713,10,0,0,0,0,0,0,0,0,0,6,1476,848,510,78,56,66,57,15,21,52,3174
309071557,374,66,47,72,79,19,0,32,1791,7,0,3,0,0,0,0,0,0,60,71,2363,1573,1051,154,130,149,165,51,23,178,5831
309071558,132,17,39,29,25,21,6,6,520,0,0,0,0,0,0,0,0,0,0,5,696,465,326,42,58,55,56,23,11,28,1769
309081259,114,19,30,25,35,31,8,21,826,0,0,0,0,0,0,0,0,0,0,0,961,258,181,32,38,37,43,39,6,51,1657
309081260,122,27,27,33,35,13,3,28,852,0,0,0,0,0,0,0,0,0,0,4,1149,414,270,74,43,58,63,18,5,60,2154
309081262,511,144,131,160,169,85,27,51,2735,0,0,0,3,0,0,0,0,0,12,24,2437,1074,864,227,197,252,255,119,40,115,5584
309081559,348,113,109,101,93,52,16,53,2184,3,0,0,0,0,0,0,0,0,0,12,2937,982,769,168,165,186,164,91,48,125,5625
309081560,243,66,80,58,82,32,7,25,1225,0,0,0,0,0,0,0,0,0,3,3,1496,508,447,103,107,87,113,64,9,70,3000
309091263,208,49,53,60,66,25,0,26,1309,0,0,0,0,0,0,0,0,0,3,0,2059,585,419,97,90,93,103,52,21,77,3595
309091264,177,53,49,41,54,23,0,33,1256,0,0,0,0,0,0,0,0,0,0,0,1128,476,295,67,65,53,78,24,15,50,2253
309091265,200,42,47,64,84,46,7,22,1192,0,0,0,0,0,0,0,0,0,3,3,1397,519,371,76,85,101,120,69,11,52,2790
309091540,841,299,320,355,509,187,28,89,4055,3,0,0,0,0,0,0,0,0,19,22,2597,924,1215,363,398,445,621,242,57,219,7079
309091541,711,189,255,312,385,134,16,94,3711,4,0,0,0,0,0,0,0,0,8,15,2997,1028,1058,253,329,389,492,179,30,213,6970
309101267,245,73,92,81,129,61,17,32,1873,0,0,0,0,0,0,0,0,0,4,4,1929,560,446,96,117,106,159,87,15,75,3597
309101268,113,21,32,53,56,22,3,15,684,0,0,0,0,0,0,0,0,0,0,0,775,240,198,48,48,75,83,34,9,39,1556
309101269,41,21,22,21,22,4,3,10,296,0,0,0,0,0,0,0,0,0,6,6,710,127,88,34,33,35,35,17,5,30,1116
309101561,411,153,202,280,414,140,30,47,2623,0,0,0,0,0,0,0,0,0,6,14,2148,571,638,213,288,348,522,220,45,107,5088
309101562,477,191,281,393,630,236,45,47,3278,0,0,0,0,0,0,0,0,0,137,140,2110,637,753,259,359,484,726,286,87,235,5939
310011271,216,44,36,47,52,20,8,21,1357,0,0,0,0,0,0,0,0,0,5,5,918,326,269,57,48,53,58,35,11,36,1805
310011272,469,119,96,78,143,58,26,96,3005,3,0,0,0,0,0,0,0,0,15,19,1813,793,540,154,110,107,149,62,26,141,3887
310011274,1532,336,289,378,374,129,32,257,7475,4,0,3,0,0,0,0,0,0,13,23,3523,1641,1756,361,315,424,414,129,45,335,8947
310011275,288,51,58,47,56,18,6,27,1387,0,5,3,0,0,0,0,0,0,0,8,1195,466,427,70,72,69,91,28,7,48,2479
310011276,111,23,17,18,21,3,9,13,628,0,0,0,0,0,0,0,0,0,492,497,447,193,136,36,24,28,20,3,7,524,1416
310011563,641,111,92,133,148,37,16,65,3093,3,6,0,0,0,0,0,5,0,5,12,1482,1010,789,137,107,155,175,54,24,86,4022
310011564,962,169,171,171,273,99,39,122,5596,3,0,4,0,0,0,0,0,0,4,19,4256,1924,1281,211,227,226,318,118,57,203,8830
310021277,32,5,11,31,47,17,9,9,245,3,0,0,0,0,0,0,0,0,4,3,799,99,64,16,20,35,59,24,4,70,1187
310021278,15,0,3,5,3,6,0,4,88,0,0,0,0,0,0,0,0,0,0,0,552,42,32,8,9,4,8,7,0,32,690
310021279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310021280,48,18,17,16,23,18,18,19,475,0,6,0,0,0,0,0,0,0,34,39,1750,279,142,34,33,33,29,14,26,117,2458
310021281,32,14,5,11,21,9,0,11,319,0,0,0,0,0,0,0,0,0,4,5,1154,184,124,23,7,16,28,6,8,67,1619
310021282,36,3,5,5,11,0,0,6,202,0,0,0,0,0,0,0,0,0,116,116,846,153,87,4,22,12,16,3,0,158,1305
310031283,84,17,8,18,27,10,0,10,440,0,0,0,0,0,0,0,0,0,0,3,787,239,166,40,36,36,42,16,8,46,1412
310031284,122,33,36,29,24,9,0,12,645,0,0,0,0,0,0,0,0,0,4,3,825,304,196,45,45,35,32,5,15,46,1541
310031285,51,11,11,10,12,0,0,0,228,0,0,0,0,0,0,0,0,0,6,4,422,136,77,15,14,10,16,4,5,12,713
310031286,55,12,4,23,22,11,0,10,284,0,0,0,0,0,0,0,0,0,69,70,525,106,107,21,16,40,31,16,0,94,952
310031287,133,33,27,31,44,10,5,17,695,0,0,0,0,0,0,0,0,0,3,9,1357,379,268,49,34,55,61,27,15,75,2309
310031288,29,6,0,5,10,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,343,88,73,14,0,5,9,0,0,11,546
310031289,54,0,12,7,8,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,654,206,146,6,22,14,19,0,7,14,1090
310031290,35,14,6,6,3,3,0,7,268,0,0,0,0,0,0,0,0,0,0,0,833,223,142,22,16,23,18,10,5,9,1306
310031291,54,10,20,13,13,5,0,11,304,0,0,0,0,0,0,0,0,0,0,0,568,151,109,15,30,26,18,7,4,30,958
310031292,26,6,0,0,4,4,0,9,169,0,0,0,0,0,0,0,0,0,5,5,515,98,59,5,8,3,12,3,6,32,741
310031293,132,18,7,28,32,12,5,12,619,0,0,0,0,0,0,0,0,0,0,0,981,342,221,31,14,34,59,23,11,52,1762
310031294,331,82,70,79,62,15,4,12,1226,0,0,0,0,0,0,0,0,0,0,6,748,604,536,112,87,105,92,41,21,43,2385
310031295,54,11,5,7,3,10,0,17,316,0,0,0,0,0,0,0,0,0,0,0,350,92,71,12,14,12,8,12,0,40,604
310041297,141,24,20,25,25,12,10,15,942,0,0,4,0,0,0,0,0,0,0,5,1493,348,274,44,31,30,43,12,7,41,2330
310041298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041299,455,67,86,85,84,26,11,30,1960,0,0,0,0,0,0,4,0,0,3,9,1543,827,748,101,120,106,113,34,16,69,3685
310041300,431,78,58,61,87,28,12,51,2292,0,0,0,0,0,0,0,0,0,9,15,1645,840,616,94,70,80,104,36,16,108,3613
310041301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310041302,977,211,133,178,158,48,35,88,3927,6,3,4,0,0,0,0,0,0,11,23,2507,1696,1583,331,243,283,257,76,60,168,7211
310041303,201,25,42,36,31,11,7,11,1026,0,0,0,0,0,0,0,0,0,0,0,1001,492,361,59,77,44,50,17,11,37,2141
310041304,1408,252,213,280,274,90,39,64,5413,0,0,0,0,0,0,3,0,0,15,20,2401,2484,2057,364,295,390,394,125,62,132,8701
310041565,335,54,47,59,52,16,17,9,1525,0,0,0,0,0,0,0,0,0,0,3,997,942,564,87,85,89,78,38,21,42,2947
310041566,335,71,61,88,36,22,6,23,1517,0,0,0,0,0,0,0,0,0,0,0,1105,680,496,125,84,128,79,26,12,52,2783
311011305,43,10,15,11,13,0,0,4,301,5,0,0,0,0,0,0,0,0,54,60,1254,175,140,31,25,19,30,8,3,142,1825
311021306,130,53,23,50,32,11,3,4,661,6,0,0,0,0,0,0,0,0,9,12,1041,290,256,65,33,63,44,23,13,38,1857
311021307,224,74,79,78,65,29,3,23,1275,4,0,0,0,0,0,0,0,0,7,9,1840,596,435,115,138,105,108,47,17,91,3496
311021308,253,51,49,56,63,22,13,13,1216,0,0,0,0,0,0,0,0,0,4,4,1227,578,404,79,64,92,77,40,21,52,2631
311021309,55,11,8,7,15,0,0,14,338,0,0,0,0,0,0,0,0,0,0,0,857,190,104,20,14,14,37,5,0,50,1286
311021310,99,30,33,25,33,4,7,4,545,0,0,0,0,0,0,0,0,0,0,0,1083,419,290,43,62,40,56,15,4,20,2037
311031311,747,170,169,175,175,58,19,77,3278,4,0,0,0,0,0,0,0,0,12,16,2455,1217,1025,226,207,226,212,73,35,187,5861
311031312,385,65,43,64,62,37,9,36,1722,0,0,0,0,0,0,0,0,0,0,4,1136,609,556,85,51,106,94,33,18,92,2782
311031313,372,83,74,85,98,42,20,28,1522,3,5,0,0,0,0,0,0,0,0,10,1064,491,538,101,104,123,113,48,20,66,2675
311031314,406,92,48,108,52,17,3,54,1779,0,0,0,0,0,0,0,0,0,7,8,1376,723,610,131,61,156,94,23,3,116,3294
311031315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311031316,286,44,26,39,74,10,6,20,1421,0,0,0,0,0,0,0,0,0,3,6,1443,504,415,57,40,52,89,20,19,48,2678
311031317,954,185,180,214,218,86,47,58,3761,4,0,9,0,0,4,0,0,0,5,25,1958,1245,1237,243,222,256,252,98,63,130,5706
311031318,26,8,0,3,15,3,0,4,293,0,0,0,0,0,0,0,0,0,0,0,699,100,48,5,4,9,18,3,0,11,905
311031319,422,83,56,73,102,35,10,37,2695,3,0,0,0,0,0,0,0,0,5,7,2531,1119,648,101,84,97,125,46,13,103,4868
311041322,32,13,0,4,13,4,0,13,334,0,0,0,0,0,0,0,0,0,3,3,1147,170,83,22,15,10,18,4,0,48,1520
311041567,27,0,6,5,3,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,656,178,101,11,6,6,9,3,3,19,984
311041568,82,22,8,16,21,4,4,13,618,0,0,0,0,0,0,0,0,0,0,3,1078,439,244,43,34,44,38,12,0,37,1968
311041569,79,18,19,23,24,13,0,14,563,0,0,0,0,0,0,0,0,0,0,8,940,253,143,24,29,31,36,13,4,36,1502
311041570,68,13,18,22,27,11,10,28,540,0,0,0,0,0,0,0,0,0,6,14,1996,452,237,44,34,21,30,9,11,88,2941
311041571,182,36,51,35,39,11,8,14,824,0,0,0,0,0,0,0,0,0,0,0,754,534,374,64,83,86,73,27,26,43,2071
311051323,250,83,55,26,79,20,4,93,1283,0,0,0,0,0,0,0,0,0,28,29,1767,554,411,113,69,74,95,43,13,269,3401
311051324,56,5,20,11,21,6,0,9,555,0,0,0,0,0,0,0,0,0,0,0,1480,353,152,20,22,25,29,22,0,34,2151
311051325,150,39,21,22,22,12,0,5,914,0,0,0,0,0,0,0,0,0,0,0,1745,482,333,61,35,29,37,21,10,51,2801
311051326,540,198,147,141,265,51,8,49,2515,3,0,0,0,0,0,0,0,0,6,14,1627,690,697,240,171,191,294,63,16,121,4105
311051327,197,41,42,23,40,21,10,16,1245,5,0,0,0,0,0,0,0,0,0,0,2085,625,391,55,50,32,66,32,34,46,3413
311051328,283,84,83,56,76,40,6,24,1282,3,0,7,4,0,0,0,3,0,5,14,1094,401,428,101,102,80,100,44,6,59,2411
311061329,131,31,38,25,45,21,3,17,1007,4,0,0,0,0,0,0,0,0,0,7,1199,484,254,47,55,45,56,29,9,32,2216
311061330,521,120,84,67,127,30,9,42,2125,7,0,3,0,0,0,0,0,0,8,14,1419,605,656,150,92,81,154,34,16,99,3305
311061331,528,172,85,135,193,57,13,28,1933,0,4,0,0,0,0,0,0,0,6,11,814,450,599,187,96,143,199,57,15,69,2636
311061332,372,67,63,56,63,22,0,38,2064,0,0,0,0,0,0,0,0,0,6,9,2254,826,536,91,97,71,85,25,9,80,4067
311061333,414,54,47,48,87,32,3,25,1696,0,0,0,0,0,0,0,0,0,0,10,1527,596,577,69,79,67,92,37,15,77,3137
311061334,204,40,35,44,44,20,6,22,1261,0,0,0,0,0,0,0,0,0,0,7,1721,574,382,55,56,64,75,29,12,55,3024
311061335,407,52,57,75,86,27,14,35,2323,0,0,0,0,0,0,0,0,0,0,0,1411,809,477,61,63,84,92,34,13,47,3085
311061336,933,215,153,198,302,80,25,89,3477,0,4,0,0,0,0,0,0,0,4,14,1783,790,1110,226,166,222,323,94,32,164,4908
312011337,83,8,44,55,159,47,81,33,773,0,0,0,0,0,4,3,0,0,3,10,850,161,143,27,58,79,187,64,88,73,1722
312011338,61,7,4,33,46,18,4,17,326,4,0,0,0,0,0,0,0,0,0,3,527,239,155,17,17,42,67,29,4,42,1140
312011339,25,4,6,3,15,6,4,3,125,0,0,0,0,0,0,0,0,0,0,0,217,61,47,8,4,6,27,6,4,8,391
312011340,27,9,6,4,13,12,0,7,147,0,0,0,0,0,0,0,0,0,0,0,245,64,49,8,14,11,24,12,0,16,443
312011341,129,41,26,32,44,9,3,21,514,0,0,0,0,0,0,0,0,0,0,4,482,288,254,65,61,54,58,28,19,46,1343
312021342,156,32,20,21,53,19,5,11,725,0,0,0,0,0,0,0,0,0,0,0,825,507,291,54,46,40,72,29,7,41,1909
312021343,40,16,12,16,30,10,3,0,225,0,0,0,0,0,0,0,0,0,0,0,205,113,68,17,19,25,29,13,0,16,520
312021344,146,23,31,21,39,13,8,9,616,0,0,0,0,0,0,0,0,0,6,6,760,482,357,47,46,36,74,30,22,36,1894
312021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312021346,155,47,53,42,71,35,4,6,597,0,0,0,0,0,0,0,0,0,3,5,258,181,198,63,76,53,93,48,9,23,999
312021347,9,0,0,6,6,3,0,0,38,0,0,0,0,0,0,0,0,0,0,0,91,9,9,0,0,7,6,10,0,5,145
312021348,183,42,44,21,56,21,0,13,780,0,0,0,0,0,0,0,0,0,3,4,684,414,309,53,58,32,83,39,4,31,1716
312021349,71,20,15,17,34,8,0,4,323,0,0,0,0,0,0,0,0,0,6,5,368,141,113,31,23,32,42,13,3,32,790
312021350,125,21,31,32,27,16,4,3,507,0,0,0,0,0,0,0,0,0,0,0,246,260,178,23,35,33,40,16,4,17,852
312021351,11,0,3,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,327,103,58,5,5,5,7,6,0,24,539
312021352,22,6,16,10,10,0,4,12,186,0,0,0,0,0,0,0,0,0,0,4,504,130,69,13,18,24,21,4,4,35,831
312021353,14,6,0,4,3,4,0,0,107,0,0,0,0,0,0,0,0,0,0,0,529,89,52,14,3,7,9,4,0,32,737
312021354,32,6,6,10,13,0,3,0,152,0,0,0,0,0,0,0,0,0,0,0,406,182,156,20,21,29,21,16,7,16,868
312021355,21,3,3,0,3,3,0,0,102,0,0,0,0,0,0,0,0,0,0,0,233,61,35,8,7,3,14,3,0,7,365
312021356,139,29,11,30,44,23,13,10,521,0,0,0,0,0,0,0,0,0,0,0,345,253,197,30,28,35,57,23,19,24,1010
312021357,11,3,0,5,5,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,328,78,45,10,10,8,8,5,0,10,493
312021358,116,36,34,36,50,18,9,12,500,0,0,0,0,0,0,0,0,0,0,0,339,194,166,45,41,46,58,27,12,25,958
312031359,241,63,63,116,262,109,0,15,1213,0,3,0,0,0,0,0,3,0,5,18,1711,496,531,139,124,179,356,178,22,73,3807
312031360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
312031361,38,5,10,3,4,7,7,14,181,6,0,0,0,0,0,0,0,0,0,6,699,106,101,11,10,9,19,12,8,56,1025
313011362,68,11,9,21,12,6,6,6,398,0,0,0,0,0,0,0,0,0,0,4,2155,337,196,28,27,34,28,11,20,94,2941
313011363,83,23,17,37,31,17,3,17,629,3,0,0,0,0,0,0,0,0,5,11,3298,434,306,59,50,66,85,34,9,163,4508
313021364,69,4,12,10,4,8,0,6,315,0,0,0,0,0,0,0,0,0,0,3,559,307,205,29,23,21,17,16,0,30,1205
313021366,239,82,67,114,147,53,15,26,1420,7,0,0,0,0,0,0,0,0,12,17,2158,684,509,112,89,165,201,64,26,146,4159
313021367,19,10,6,3,26,10,0,4,146,0,0,0,0,0,0,0,0,0,0,0,396,66,49,21,9,3,32,5,0,16,600
313021368,154,30,32,70,62,24,6,14,700,0,0,0,0,0,0,0,0,0,0,0,960,371,312,53,47,92,90,36,16,55,2026
313021369,5,0,8,9,13,4,0,11,138,3,0,0,0,0,0,0,0,0,0,3,407,92,36,4,5,16,14,5,0,32,617
313021572,304,77,69,78,173,41,13,51,1441,6,0,0,0,0,0,0,0,0,3,12,1581,567,500,109,93,103,205,61,22,123,3359
313021573,89,29,13,48,64,11,6,20,610,4,0,0,0,0,0,0,0,0,15,17,1128,275,190,46,27,56,82,15,12,84,1916
313031370,127,54,70,73,119,58,22,17,638,0,0,0,0,0,0,0,0,0,4,5,345,116,160,60,79,78,126,64,23,50,1105
313031371,26,4,4,4,6,0,0,4,136,0,0,0,0,0,0,0,0,0,176,178,646,123,70,10,9,10,10,4,0,220,1093
313041372,127,31,31,33,43,11,4,22,711,0,0,0,0,0,0,0,0,0,4,8,1575,466,312,56,58,45,70,18,5,69,2674
313041373,173,37,45,28,48,13,5,25,1134,10,0,0,0,0,0,0,0,0,5,20,2636,679,463,76,77,60,72,34,26,135,4242
313041374,31,3,8,21,36,11,0,10,229,0,0,3,0,0,0,0,0,0,0,3,568,187,99,9,16,41,40,21,0,23,990
313041375,211,32,27,24,45,22,5,25,880,3,0,0,0,0,0,0,0,0,5,12,1856,890,621,101,80,79,83,51,15,101,3872
313041376,11,0,0,4,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,339,69,29,9,12,7,0,0,0,15,478
313051377,47,18,10,14,17,10,4,5,357,3,0,0,0,0,0,0,0,0,3,6,1010,253,157,34,29,22,33,21,10,46,1617
313051378,86,15,13,14,11,4,0,14,516,6,0,0,0,0,0,0,0,0,4,9,1682,412,245,31,30,39,37,20,8,63,2576
313051379,107,8,17,15,13,12,6,11,535,10,0,0,0,0,0,0,0,0,8,21,1654,347,302,28,38,44,30,25,8,81,2550
313051380,184,31,43,23,47,19,0,44,1000,3,0,0,0,0,0,0,0,0,9,16,2222,641,426,52,72,57,69,33,10,153,3729
313051574,3,4,4,3,3,3,0,0,37,0,0,0,0,0,0,0,0,0,0,0,37,18,12,4,4,3,3,10,0,0,90
313051575,123,28,21,18,27,34,3,14,807,5,0,0,0,0,0,0,0,0,4,9,2358,655,386,80,93,74,102,61,21,96,3930
314011382,241,26,28,21,30,20,0,8,963,0,0,0,0,0,0,0,0,0,0,0,1872,696,465,50,62,55,66,27,9,55,3358
314011383,279,43,31,25,35,13,0,8,1318,0,0,0,0,0,0,0,0,0,0,5,1898,1090,605,85,85,61,52,30,9,56,3972
314011384,45,6,0,5,0,0,0,6,229,0,0,0,0,0,0,0,0,0,0,0,939,285,117,15,6,14,6,0,0,37,1424
314011385,75,9,16,11,5,9,0,10,377,0,0,0,0,0,0,0,0,0,0,0,899,303,218,21,37,21,26,14,3,20,1569
314011386,249,42,39,30,40,5,8,9,1104,0,0,0,0,0,0,0,0,0,3,6,2295,701,559,87,71,70,91,30,17,59,3984
314011387,57,5,0,4,18,3,0,3,401,0,0,0,0,0,0,0,0,0,0,0,1577,503,229,14,22,21,29,28,3,39,2468
314021389,735,121,127,128,126,43,33,33,2919,3,3,0,0,0,0,0,0,0,6,11,2104,1731,1264,195,219,197,193,66,45,103,6120
314021576,144,38,34,29,27,4,0,3,485,0,0,0,0,0,0,0,0,0,0,0,406,270,270,57,56,50,33,16,0,32,1195
314021577,324,71,92,68,90,27,5,27,1475,7,4,0,0,0,0,0,0,0,5,16,2126,847,631,128,147,113,136,44,8,122,4304
314021578,850,198,177,149,223,64,22,41,3046,0,3,0,0,0,0,0,0,0,0,4,1249,1615,1374,271,231,229,283,95,35,93,5472
314021579,706,133,153,102,151,65,12,21,3166,3,0,0,0,0,0,0,0,0,8,16,2592,2347,1646,307,281,217,259,115,26,103,7908
314031391,160,39,31,25,20,7,4,12,832,0,0,0,0,0,0,0,0,0,0,0,1040,443,255,44,36,29,34,13,4,45,1945
314031392,82,15,25,33,12,4,3,10,428,6,0,0,0,0,0,0,0,0,0,6,659,251,178,35,39,45,36,12,9,52,1310
314031393,57,16,5,22,10,0,9,0,381,0,0,0,0,0,0,0,0,0,0,0,973,315,194,24,25,31,24,0,13,32,1635
314031394,307,188,125,116,142,40,10,26,1732,0,0,0,0,0,0,0,0,0,13,12,1423,651,549,210,165,149,175,57,17,75,3468
315011395,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,23
315011396,41,13,22,18,67,21,9,25,331,0,0,0,0,0,0,0,0,0,8,5,623,101,92,22,39,31,95,29,9,74,1098
315011397,3,3,0,0,0,0,0,0,22,0,0,0,4,0,0,0,0,0,0,0,139,14,14,8,0,5,3,0,3,12,202
315011398,0,0,0,0,0,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,23,15,0,0,0,3,0,6,0,3,46
315011399,4,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,80,20,13,0,0,0,3,0,0,4,122
315011400,45,22,6,17,46,8,0,20,320,0,0,0,0,0,0,0,0,0,58,61,496,76,86,28,14,19,58,12,0,108,900
315011401,26,5,8,6,13,3,0,8,131,0,0,0,0,0,0,0,0,0,0,0,157,41,43,7,9,10,9,3,0,16,298
315011402,3,0,4,0,0,0,0,25,107,0,0,0,0,0,0,0,0,0,0,0,96,7,9,0,4,0,5,3,0,23,141
315011403,34,6,8,10,8,9,0,6,169,0,0,0,0,0,0,0,0,0,0,0,214,104,64,16,11,17,9,10,0,19,442
315021404,21,0,6,7,21,3,4,5,125,0,0,0,0,0,0,0,0,0,6,6,291,47,43,5,17,9,28,10,9,22,475
315021405,307,53,72,72,127,59,52,38,1412,5,0,0,0,0,0,0,0,0,0,5,1092,616,669,81,114,111,177,79,72,92,3108
315021406,40,4,8,13,30,13,3,3,190,3,0,0,0,0,0,0,0,0,0,3,296,112,90,11,17,22,47,21,0,19,640
315021407,6,0,3,3,4,0,4,5,64,0,0,0,0,0,0,0,0,0,0,0,179,31,23,3,3,4,11,9,4,12,284
315031408,12,6,3,4,3,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,269,44,27,6,5,3,6,3,0,9,379
315031409,30,22,17,11,44,4,3,12,201,0,0,0,0,0,0,0,0,0,0,0,159,47,43,29,20,17,49,3,3,21,390
315031410,12,4,4,0,11,3,0,3,59,0,0,0,0,0,0,0,0,0,0,0,172,32,15,4,0,0,11,3,0,6,265
315031411,10,0,4,8,6,0,0,0,48,4,0,0,0,0,0,0,0,0,0,4,164,16,30,0,3,3,6,0,3,14,241
315031412,17,0,6,5,15,12,0,0,103,0,0,0,0,0,0,0,0,0,0,0,189,47,33,9,6,10,23,16,4,18,347
316011413,147,35,25,43,48,18,4,24,740,0,0,0,0,0,0,0,0,0,4,3,2411,616,498,92,68,83,125,48,16,92,4043
316011414,193,67,77,47,82,22,10,20,917,5,0,0,0,0,0,0,0,0,4,9,2075,783,593,147,147,121,165,60,29,90,4219
316011415,174,63,37,42,71,17,0,3,739,0,0,0,0,0,0,0,0,0,0,0,1103,615,551,148,88,109,158,60,5,40,2880
316011416,242,62,96,85,88,47,9,17,996,0,0,0,0,0,0,0,0,0,4,4,1205,540,458,95,133,127,119,69,16,67,2828
316021417,37,18,8,20,6,4,0,7,268,0,0,0,0,0,0,0,0,0,0,6,1041,265,170,36,21,43,27,20,0,48,1673
316021418,37,16,16,12,19,16,8,3,287,0,0,0,0,0,0,0,0,0,4,4,832,200,136,35,33,20,42,31,7,29,1360
316021419,64,23,30,38,72,59,3,11,490,0,0,0,0,0,0,0,0,0,5,11,947,178,155,38,45,60,104,70,10,59,1662
316021421,75,8,16,11,27,13,0,10,448,0,0,0,0,0,0,0,0,0,18,18,1738,409,264,47,49,58,70,34,19,81,2763
316021422,45,3,17,16,11,5,7,11,258,0,0,0,0,0,0,0,0,0,3,8,900,179,154,30,27,40,49,11,20,31,1444
316021423,77,28,16,19,25,13,0,13,450,0,0,0,0,0,0,0,0,0,3,3,1217,296,204,65,43,67,58,32,9,60,2040
316021424,137,25,21,60,27,10,0,3,590,0,0,0,0,0,0,0,0,0,8,7,1071,366,315,58,79,80,69,33,20,52,2140
316021580,303,84,113,80,81,19,14,17,1159,3,0,0,0,0,0,0,0,0,3,8,1340,759,685,183,190,149,141,62,35,78,3615
316021581,154,43,31,24,35,19,0,9,644,0,0,0,0,0,0,0,0,0,5,10,1505,711,431,73,69,46,91,43,3,99,3067
316031425,96,46,46,27,33,11,8,7,565,4,0,0,0,0,0,0,0,0,0,6,1796,446,317,112,92,60,69,50,25,57,3020
316031426,87,18,25,34,16,9,8,11,459,6,0,0,0,0,0,0,0,0,0,3,1477,345,257,45,61,59,34,22,16,45,2347
316031427,426,163,198,209,182,63,13,53,1918,9,0,0,0,0,0,0,0,0,50,54,2696,788,748,240,257,288,265,119,34,204,5640
