SA2_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
102021047,33,59,85,1281,1584,2867,0,0,0,106,123,223,0,6,10,1726,1992,3720,6,13,19,59,43,96,34,36,70,4,12,12,16,13,26,4,4,3,79,83,155,46,64,116,117,149,271,7,11,14,46,40,89,159,222,383,175,188,358,0,0,4,3867,4572,8441,26,33,59,8,12,29,4,4,14,0,5,3,3,3,8,12,21,37,19,32,45,3219,3044,6267,33,24,53,10,19,34,3267,3091,6358,401,438,839,9,9,14,7636,8247,15886
102021048,80,131,208,1809,2239,4045,0,0,0,141,192,337,0,0,0,2049,2462,4512,3,9,13,63,68,132,40,69,110,22,22,47,20,15,35,0,8,10,70,85,154,66,97,157,180,215,392,19,30,48,32,40,69,203,271,470,194,211,409,10,12,19,4923,6033,10962,41,50,93,50,46,94,6,5,15,8,3,12,4,3,7,28,37,66,40,46,85,4573,4187,8762,39,30,68,23,39,55,4638,4249,8884,901,950,1849,7,10,18,10693,11525,22214
102021049,12,8,23,308,371,676,0,0,0,49,70,120,0,0,0,354,359,719,0,0,3,11,17,27,3,6,7,0,0,0,3,6,11,0,0,0,31,20,55,9,13,17,32,23,55,5,3,9,9,7,16,45,47,97,64,66,126,5,3,15,935,1017,1953,0,3,4,6,3,6,4,0,4,0,3,3,0,0,0,0,0,7,0,3,8,675,564,1239,6,0,6,0,4,3,679,571,1248,130,94,226,5,0,5,1773,1706,3477
102021050,20,35,57,1087,1384,2468,0,0,0,71,86,160,0,0,0,1100,1283,2382,0,0,0,27,24,54,29,37,72,4,9,14,11,16,24,0,0,0,31,27,63,41,61,103,124,170,293,14,21,37,17,16,39,130,150,273,93,99,190,0,4,4,2778,3397,6171,6,4,19,26,12,34,0,3,10,3,6,9,0,0,0,9,13,22,11,13,31,2005,1813,3818,15,15,32,10,8,16,2034,1836,3864,297,321,616,4,0,7,5178,5628,10814
102021051,9,30,30,336,429,769,0,0,0,40,45,91,11,17,30,428,436,866,6,3,9,6,14,28,5,3,16,8,12,22,4,4,11,0,0,0,37,36,73,26,33,61,52,53,106,6,6,13,13,18,31,51,74,125,55,62,119,5,5,7,1098,1254,2354,12,12,22,11,14,26,9,5,9,0,0,0,0,0,3,9,9,15,8,14,20,1139,1020,2161,12,16,27,4,4,13,1153,1038,2192,124,122,247,0,7,11,2420,2487,4911
102021052,26,27,53,569,671,1241,0,0,0,35,42,78,0,0,0,740,800,1539,0,0,0,29,23,55,8,11,13,9,5,8,9,7,10,0,0,0,12,17,25,12,15,27,66,69,137,3,8,11,8,3,10,64,87,156,49,54,106,4,0,4,1612,1823,3431,0,0,3,9,8,18,0,0,0,6,4,3,0,0,4,9,13,19,15,17,30,1367,1151,2524,5,6,8,7,0,10,1381,1161,2538,165,169,336,0,0,0,3205,3211,6417
102021053,66,116,181,1254,1464,2720,0,0,0,92,95,186,0,0,0,1903,2241,4148,3,3,6,56,86,141,16,34,49,15,17,33,3,22,25,13,15,24,34,47,80,42,63,103,144,170,320,21,22,34,16,18,35,138,238,375,150,175,328,0,9,5,3912,4705,8615,69,53,118,42,32,72,9,11,29,0,4,0,38,45,83,22,28,44,60,77,139,2843,2563,5408,25,17,48,13,18,31,2879,2607,5483,643,652,1296,10,9,15,7693,8257,15953
102021054,41,45,89,817,974,1788,0,0,0,42,70,112,0,0,0,1124,1249,2370,0,3,3,31,24,63,10,16,26,3,4,15,3,0,7,0,0,0,22,20,38,31,41,67,85,114,200,6,5,10,7,13,23,73,116,191,84,94,178,0,4,7,2349,2761,5107,17,16,31,21,9,24,4,3,6,0,3,3,4,3,0,12,18,32,16,25,37,2003,1733,3736,8,9,20,11,21,30,2025,1761,3781,372,393,766,3,8,10,4836,5014,9856
102021055,18,35,53,400,452,849,0,0,0,55,61,111,12,7,21,527,603,1124,0,4,3,28,25,53,8,6,14,5,5,16,9,8,16,6,0,0,42,41,80,19,28,53,39,60,104,7,4,11,19,23,40,42,48,87,78,96,176,0,0,3,1285,1477,2761,54,39,91,30,15,47,3,0,3,0,0,0,14,9,24,15,19,31,24,25,48,974,966,1942,10,10,17,4,4,4,985,979,1958,129,130,260,3,6,9,2523,2709,5232
102021056,67,104,175,1388,1865,3259,3,0,3,128,144,270,0,0,0,2423,2829,5251,8,6,14,78,86,164,28,46,75,51,47,100,12,8,20,33,25,64,60,83,140,108,123,222,181,211,390,17,17,40,50,51,95,174,212,384,159,212,375,9,4,14,4904,5976,10881,126,105,225,54,44,99,8,4,9,0,6,6,32,30,58,29,39,70,58,76,133,3822,3550,7372,24,18,39,12,12,25,3861,3581,7440,604,648,1255,4,12,20,9688,10543,20240
102021057,26,79,104,686,788,1479,0,0,0,74,103,177,0,0,0,816,934,1748,0,0,0,26,44,68,25,33,59,3,13,16,3,8,13,4,3,6,44,33,78,53,54,111,78,93,163,17,23,41,19,20,34,63,107,173,104,127,227,4,6,6,2025,2377,4402,48,51,100,40,36,68,0,0,3,0,0,0,13,14,27,12,18,30,26,27,56,1940,1617,3553,8,11,23,4,15,15,1952,1640,3593,407,389,796,0,0,3,4534,4597,9132
103011059,31,37,72,930,1065,1998,0,0,0,56,61,121,17,11,29,1913,2055,3971,5,4,9,22,21,44,18,17,37,12,5,17,12,23,29,0,3,3,9,17,28,28,35,63,200,215,417,17,14,28,14,9,28,167,221,385,71,83,150,0,5,9,3491,3864,7353,47,54,101,50,42,96,0,0,0,0,6,9,23,11,36,11,20,37,39,43,82,2030,1728,3756,13,7,19,0,8,12,2041,1747,3787,354,371,729,0,3,7,6053,6169,12222
103011060,15,19,33,628,644,1275,0,0,0,26,41,71,0,0,3,936,922,1860,0,4,11,13,14,27,3,3,13,3,0,10,8,6,13,0,0,0,11,5,15,31,32,59,131,144,279,0,3,4,4,8,12,89,99,183,52,61,112,0,4,4,1942,2010,3948,7,6,11,5,0,4,0,0,0,0,0,0,0,3,4,8,6,20,10,10,23,1163,987,2150,11,11,21,0,4,4,1177,997,2171,461,225,689,0,0,0,3618,3273,6891
103011061,9,17,28,364,401,766,0,0,0,17,19,33,0,0,0,661,673,1334,0,0,4,18,17,41,4,3,11,4,0,3,11,11,18,0,0,5,0,0,7,16,25,34,39,48,90,0,0,0,28,30,61,95,103,194,44,38,81,5,3,3,1315,1373,2692,24,18,43,19,12,28,4,4,10,0,0,0,4,3,10,4,4,4,11,5,17,740,574,1309,7,0,10,0,4,4,745,583,1326,427,302,730,7,0,6,2558,2317,4876
103011612,57,67,126,609,768,1381,0,0,0,53,64,116,0,0,0,1199,1401,2604,6,7,8,23,17,36,13,8,19,0,0,4,9,3,12,3,0,8,14,13,28,25,30,55,147,192,334,12,18,23,19,24,38,124,155,276,67,84,149,0,0,0,2300,2791,5094,123,100,222,67,55,127,4,4,8,5,5,7,55,56,107,27,16,45,82,77,163,1934,1794,3718,21,12,37,8,8,13,1960,1815,3769,1209,329,1543,14,12,24,5818,5248,11066
103011613,35,43,78,1017,1249,2265,0,0,0,73,83,156,78,73,149,1945,2246,4197,4,4,10,25,29,49,26,18,46,3,4,9,12,17,22,0,0,0,28,22,51,58,55,112,226,235,461,14,14,25,14,17,26,190,230,421,128,128,256,0,0,6,3843,4418,8260,53,56,110,45,29,71,0,0,0,0,0,0,9,8,20,16,24,40,25,39,65,2500,2374,4872,36,18,56,4,9,11,2536,2404,4936,412,382,794,3,3,10,6953,7378,14328
103021062,3,9,17,609,667,1276,0,0,0,10,9,22,85,85,174,759,787,1545,0,0,0,9,0,9,3,5,9,0,0,0,8,11,13,0,0,0,7,12,22,19,29,47,172,165,336,4,0,7,3,5,9,192,186,379,72,84,158,0,0,0,1955,2044,3998,29,18,47,8,9,17,0,0,0,0,0,3,3,3,8,4,0,8,10,9,17,780,627,1407,0,4,7,0,0,0,785,631,1417,421,437,859,4,0,11,3213,3166,6376
103021063,30,31,56,884,1063,1948,0,0,0,62,69,130,75,70,149,1152,1288,2444,0,0,4,23,16,35,34,50,84,20,21,39,7,6,16,3,7,7,14,6,22,39,42,81,166,206,370,8,15,19,0,5,6,138,180,315,75,85,161,5,3,10,2696,3150,5852,16,23,36,17,9,23,0,0,3,8,7,16,5,5,7,9,19,23,22,28,49,1343,1154,2499,6,9,21,3,6,5,1354,1167,2525,395,348,750,7,7,7,4538,4765,9306
103021064,6,14,15,631,683,1312,0,0,0,17,19,39,0,0,0,717,716,1435,0,6,6,5,12,14,15,14,30,5,0,9,3,3,8,0,0,0,7,8,12,4,7,9,81,91,169,5,6,7,4,5,9,151,152,300,49,54,107,7,7,12,1700,1773,3477,8,7,12,5,0,5,0,0,0,0,0,0,3,3,4,8,13,20,7,16,27,802,719,1526,6,0,10,3,8,10,813,733,1546,326,325,654,0,3,5,2873,2870,5737
103021065,20,19,33,1045,1115,2153,0,0,0,66,82,148,0,0,0,1548,1648,3195,0,0,0,4,6,11,5,16,23,3,0,3,16,17,33,0,0,0,6,6,14,7,22,36,114,129,238,17,13,24,5,7,6,211,231,441,64,86,153,0,0,0,3108,3377,6483,15,17,30,5,3,12,0,0,5,0,0,0,0,4,5,0,5,5,3,7,10,1357,1244,2596,6,0,6,0,4,4,1356,1245,2602,513,450,967,10,0,10,5035,5118,10159
103021066,0,4,3,394,408,806,0,0,0,10,11,21,0,0,0,411,431,845,0,0,0,3,3,4,4,5,7,0,0,3,11,3,7,0,0,0,3,0,3,22,17,37,114,112,222,10,10,24,5,4,10,114,99,212,21,37,54,0,0,0,1121,1142,2267,4,0,3,0,5,4,0,0,0,0,0,0,0,0,0,0,3,5,0,3,5,525,434,956,0,0,0,4,0,5,530,434,964,141,132,272,0,0,0,1806,1716,3517
103021067,29,34,58,1061,1233,2298,3,5,3,114,131,246,29,29,62,1361,1481,2843,0,0,0,9,3,14,4,7,5,5,7,7,15,28,47,3,3,8,6,8,11,50,66,118,165,179,341,11,9,16,6,16,27,233,334,563,122,144,257,0,0,0,3206,3675,6882,25,21,43,15,10,27,0,0,0,0,0,0,5,0,6,9,15,27,11,19,35,1676,1396,3073,10,6,19,5,3,9,1684,1413,3098,433,373,808,5,6,7,5416,5549,10967
103021068,3,7,10,321,310,631,0,0,0,52,48,97,0,0,0,357,329,683,0,0,0,5,0,9,0,0,0,0,0,0,15,16,31,0,0,0,7,5,9,22,23,46,68,73,147,0,5,5,0,0,0,140,118,261,77,71,145,6,3,8,1074,1004,2076,0,4,9,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,4,0,4,430,353,785,0,0,0,9,0,9,433,353,790,192,176,368,0,0,0,1712,1546,3263
103021069,5,12,20,586,655,1242,0,0,0,20,19,35,0,0,0,721,725,1445,3,5,8,4,4,8,15,17,31,3,0,7,43,41,83,0,0,0,6,18,23,8,6,17,159,139,294,12,10,20,4,0,3,161,146,309,97,113,207,0,0,0,1833,1904,3743,14,10,24,4,6,15,0,0,0,0,0,0,0,0,0,3,7,13,6,12,17,742,549,1285,4,5,6,0,0,0,744,554,1296,377,267,647,6,0,7,2992,2764,5757
103031070,44,66,108,907,1085,1994,0,0,0,89,84,174,86,84,172,1210,1372,2581,0,0,0,21,23,49,27,38,66,10,19,29,10,0,11,0,0,0,19,19,35,41,51,97,184,192,373,14,28,44,19,20,32,280,347,629,94,93,189,8,8,11,3026,3457,6478,42,39,75,30,18,50,5,6,14,0,0,3,4,5,17,21,38,61,32,51,80,2240,2024,4258,26,32,60,9,18,29,2272,2067,4340,809,422,1222,0,0,0,6251,6122,12376
103031071,32,35,67,722,754,1476,0,0,0,39,49,89,0,0,0,966,932,1894,0,6,0,15,8,25,5,0,10,4,4,10,5,3,6,0,0,0,18,19,38,28,26,55,115,137,253,12,11,22,12,14,22,170,228,391,81,62,145,3,6,11,2197,2271,4464,12,14,25,18,12,25,4,4,5,0,0,0,0,4,3,16,16,32,15,15,39,1661,1441,3105,11,6,15,4,12,17,1681,1454,3137,389,387,772,8,4,11,4344,4201,8549
103031072,19,49,66,1091,1318,2408,0,0,0,44,61,104,0,0,0,1510,1601,3109,0,0,0,20,20,41,28,42,68,0,0,8,3,8,12,0,0,0,11,8,20,56,59,114,155,172,327,7,11,18,3,10,14,146,193,336,92,120,216,0,4,10,3174,3636,6812,42,33,75,21,16,34,7,4,14,4,0,5,20,23,43,12,16,29,33,42,75,2490,2246,4742,21,12,36,6,11,17,2515,2273,4794,472,423,900,0,4,4,6294,6481,12764
103031073,10,17,22,436,473,908,0,0,0,5,9,11,0,0,0,324,300,626,0,0,0,10,0,11,6,5,10,0,0,0,0,10,13,0,0,0,5,8,11,4,8,16,37,38,74,4,3,6,5,8,8,68,66,140,42,31,75,0,3,0,944,963,1904,0,7,3,10,8,13,0,0,3,0,0,0,0,0,0,0,3,6,0,3,6,577,502,1075,7,7,14,0,3,3,583,507,1090,219,175,394,0,6,7,1781,1671,3455
103031074,13,26,42,1361,1349,2712,0,0,0,51,36,93,0,0,0,1341,1303,2639,0,0,0,19,15,31,9,15,20,0,3,5,7,7,15,0,0,0,9,5,19,20,15,38,187,189,372,12,13,28,3,5,9,121,132,253,52,71,118,0,0,0,3183,3171,6352,7,0,3,0,0,0,0,0,4,5,0,3,0,0,3,16,17,33,23,22,43,1886,1585,3468,8,14,30,9,7,13,1901,1603,3507,686,562,1251,5,0,9,5818,5389,11208
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,9,22,38,726,753,1482,0,0,0,64,67,126,0,0,0,878,953,1832,0,0,0,4,7,13,4,5,11,0,0,0,15,15,24,0,0,0,12,9,19,32,38,72,108,131,246,11,6,14,4,6,10,168,198,365,75,71,143,0,4,4,2093,2264,4358,0,5,3,11,9,20,0,3,3,0,0,0,0,0,3,12,24,32,11,22,36,1267,1125,2391,5,7,10,3,0,4,1277,1132,2405,297,282,579,0,0,0,3701,3743,7444
103041077,85,91,175,1385,1677,3066,0,0,0,102,125,223,9,14,24,2209,2566,4774,4,7,10,40,34,74,36,37,73,20,14,39,16,14,32,0,0,4,97,100,198,80,151,228,189,239,427,18,24,38,14,11,27,410,538,946,226,258,488,4,0,4,4857,5818,10672,116,110,228,49,37,89,12,4,16,0,0,0,21,14,40,27,52,79,51,71,125,3491,3095,6584,27,15,43,14,18,24,3530,3120,6654,810,840,1646,21,14,35,9526,10109,19644
103041078,73,104,178,1589,1927,3513,0,0,0,132,164,290,110,119,233,3046,3318,6368,8,10,17,62,58,122,28,39,64,14,12,20,21,19,40,14,7,18,128,132,260,141,162,309,226,235,457,10,17,29,14,14,31,441,569,1010,299,321,623,3,3,7,6272,7138,13408,146,120,270,104,97,201,4,3,16,0,4,4,44,36,77,23,26,52,72,62,139,3752,3553,7306,26,24,51,5,13,16,3786,3595,7374,599,606,1202,12,11,25,11078,11731,22808
103041079,19,23,39,1254,1372,2626,0,0,0,127,132,256,35,39,76,1497,1520,3017,3,7,8,11,9,21,4,3,9,0,5,5,3,13,17,0,0,0,32,54,84,47,46,90,143,137,280,6,14,20,4,12,17,341,367,709,140,122,259,0,0,0,3659,3834,7493,3,3,6,14,3,19,4,4,7,0,0,0,6,7,6,4,21,22,11,23,34,1755,1493,3250,20,17,32,4,10,12,1771,1517,3294,456,439,898,5,0,6,5943,5850,11791
104011080,32,60,86,1822,2169,3998,0,0,0,98,118,226,0,0,0,1611,1928,3539,3,0,3,12,12,31,58,71,126,7,16,28,13,20,29,0,0,0,11,19,23,51,89,142,382,503,884,39,49,90,15,24,48,213,260,466,162,182,336,0,0,0,4498,5471,9972,35,35,66,28,21,46,0,0,0,5,5,10,29,30,57,24,35,60,49,70,122,3799,3531,7335,20,18,40,11,21,31,3833,3571,7407,848,787,1637,45,8,50,9359,10023,19386
104011081,40,77,122,1484,1611,3095,0,0,0,108,103,211,0,0,0,1224,1255,2477,3,4,3,9,11,22,48,47,99,18,8,24,13,18,27,0,0,0,28,22,50,31,38,68,384,381,764,27,25,49,21,35,55,228,209,435,165,197,362,0,6,9,3793,3963,7752,10,11,18,4,9,8,3,6,9,9,9,10,19,22,39,30,35,59,45,66,110,3291,2896,6190,30,18,50,15,12,30,3339,2931,6270,1715,839,2556,20,0,21,8967,7909,16872
104011082,62,101,164,1633,1889,3522,0,0,0,101,110,212,0,0,0,1521,1830,3351,0,0,4,7,15,27,49,41,88,0,6,5,16,17,37,4,3,7,22,20,43,62,78,142,405,442,847,21,30,50,23,30,52,279,366,643,166,187,349,0,0,0,4312,5068,9382,7,6,16,12,16,30,4,0,10,0,0,0,0,6,6,16,32,52,22,36,56,3753,3384,7137,33,23,55,13,27,38,3798,3432,7229,718,700,1422,8,8,15,8944,9373,18315
104021083,46,71,114,243,267,512,0,0,0,15,7,20,0,0,0,263,322,582,0,0,0,4,3,8,3,8,7,0,0,0,0,3,7,0,0,0,8,7,18,15,23,35,38,40,74,4,0,4,0,0,0,66,108,173,47,80,125,5,4,3,710,863,1572,9,9,18,5,9,12,18,12,33,0,0,0,3,0,3,28,43,72,30,52,83,1787,1855,3637,23,19,35,21,39,58,1826,1905,3735,329,322,655,7,3,10,2974,3241,6215
104021084,108,134,249,1185,1430,2611,0,0,0,201,230,432,4,0,6,1494,1776,3267,9,8,19,25,33,56,48,67,109,11,13,33,11,22,32,4,6,15,34,46,77,148,200,347,252,288,538,23,38,60,28,47,73,177,245,426,221,264,480,4,0,4,3879,4711,8588,54,45,93,67,59,126,11,6,13,6,6,8,141,125,265,99,140,238,250,266,511,3555,3558,7108,28,26,54,21,27,55,3608,3611,7215,738,727,1469,20,18,34,8725,9576,18298
104021085,47,68,121,640,860,1494,0,0,0,127,158,284,0,0,0,928,1117,2044,5,4,7,15,15,38,30,40,70,8,4,7,10,10,20,4,8,6,19,19,40,83,109,201,168,208,367,12,19,30,23,25,51,105,181,285,96,164,264,3,0,0,2274,2942,5211,48,52,98,44,50,98,8,0,12,0,0,0,26,32,62,156,164,324,184,197,382,2132,2112,4244,24,20,45,11,14,25,2168,2150,4314,661,727,1384,26,15,42,5467,6190,11658
104021086,17,11,30,265,266,535,0,0,0,31,23,49,0,0,0,275,287,557,0,0,0,0,0,0,14,11,28,0,0,0,0,10,8,0,0,0,14,11,18,31,27,57,58,54,114,0,0,0,5,12,20,37,44,81,59,82,142,5,4,3,794,828,1628,0,0,0,12,0,9,0,0,7,0,0,0,8,6,14,11,8,16,11,13,29,975,878,1850,12,10,18,3,0,6,990,884,1871,178,188,367,0,0,0,1997,1937,3939
104021087,13,26,38,276,289,568,0,0,0,16,11,22,0,0,0,156,188,349,0,0,0,0,0,0,3,7,11,3,0,4,0,3,5,0,0,0,8,7,12,7,8,20,33,31,58,0,5,6,11,8,22,64,70,126,29,38,68,5,10,12,613,666,1281,5,0,4,0,0,4,0,0,3,0,0,0,0,0,0,6,7,12,6,7,12,779,698,1474,6,0,10,4,11,12,788,710,1500,190,185,382,0,0,0,1616,1605,3219
104021088,32,52,76,651,749,1398,0,0,0,61,72,131,0,4,4,877,1068,1943,9,7,10,6,6,13,19,30,48,6,5,7,23,20,39,9,5,9,16,25,39,110,121,234,97,130,228,6,11,19,10,6,24,101,125,225,129,159,288,0,3,3,2115,2551,4670,20,20,38,26,30,56,3,6,13,0,0,0,31,34,66,12,28,41,50,58,109,2461,2274,4736,21,14,38,9,20,34,2493,2306,4800,239,245,488,17,7,28,4995,5279,10274
104021089,62,105,165,1403,1746,3151,0,0,0,133,144,281,0,0,0,1708,2026,3738,3,8,11,23,17,42,69,77,144,5,5,9,27,33,55,0,0,0,36,55,95,158,197,357,282,335,619,9,25,31,31,39,69,223,306,527,229,307,534,15,8,17,4356,5329,9678,27,27,50,19,17,36,12,6,19,11,12,20,62,57,114,25,58,91,100,121,224,4318,4154,8478,30,24,56,12,33,41,4362,4202,8566,674,647,1321,15,16,29,9620,10469,20089
104021090,10,29,40,479,512,992,0,0,0,10,17,28,0,0,0,365,432,796,0,0,4,3,5,7,0,10,13,0,0,0,3,3,7,0,0,0,7,11,20,11,12,24,74,75,150,0,4,3,0,3,5,97,114,210,52,63,111,0,3,3,1113,1252,2365,4,3,4,3,3,6,4,0,0,0,0,0,4,0,4,5,16,19,9,19,25,1120,1066,2187,7,3,9,3,7,9,1131,1076,2208,214,226,439,7,3,8,2495,2612,5103
104021091,73,116,190,1008,1174,2186,0,0,0,76,81,158,0,0,0,956,1097,2057,0,7,7,8,11,21,63,74,137,8,19,28,11,15,27,5,3,8,37,47,84,37,58,94,145,168,313,11,13,24,12,23,34,129,173,299,92,131,218,6,0,4,2599,3086,5685,37,26,64,78,51,128,0,9,9,0,0,0,684,646,1328,25,33,52,707,681,1385,3210,3035,6240,27,17,45,12,28,44,3244,3079,6324,545,504,1049,68,76,145,7360,7633,15000
105011092,8,3,15,268,280,548,0,0,0,20,32,53,3,4,10,484,547,1026,0,0,0,5,4,7,5,6,3,0,0,0,3,0,8,0,0,0,4,0,4,10,15,28,34,41,77,5,0,7,7,17,21,28,24,53,34,43,81,0,0,0,913,1016,1932,20,20,39,8,0,16,0,0,0,0,5,5,0,0,9,4,3,7,5,10,14,541,424,961,4,3,3,0,0,6,539,428,969,323,329,646,4,0,11,1825,1817,3640
105011093,15,14,31,300,319,617,0,0,0,52,50,100,0,0,0,637,632,1271,0,0,0,3,6,5,0,0,0,4,4,8,3,5,11,0,0,0,10,3,8,8,8,18,33,38,72,3,0,3,3,5,5,84,77,162,29,26,56,0,0,0,1170,1181,2349,13,4,16,9,10,12,0,0,0,0,0,0,7,3,11,7,0,6,12,8,14,713,532,1244,9,4,12,5,0,6,725,535,1258,447,346,792,3,6,3,2394,2096,4486
105011094,6,7,12,508,549,1059,0,0,0,8,9,11,0,0,0,567,577,1135,0,0,0,5,3,7,7,10,22,0,0,0,5,0,6,5,3,6,4,0,3,8,10,17,52,59,110,0,0,0,5,3,6,45,39,82,23,21,40,0,0,0,1229,1290,2524,10,9,17,5,3,9,0,0,0,0,0,0,0,0,0,0,8,12,0,8,8,471,392,860,3,7,11,3,0,7,476,401,875,301,288,583,3,0,3,2032,1996,4031
105011095,5,15,17,546,598,1145,0,0,0,16,16,34,0,0,0,696,723,1415,6,0,3,0,4,5,4,4,3,0,0,0,5,4,13,5,0,0,7,0,11,4,13,15,102,107,212,0,0,0,3,3,3,106,107,215,16,22,38,0,0,0,1519,1598,3115,13,13,30,21,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,475,1070,0,0,3,0,0,0,597,478,1074,276,231,506,5,4,13,2434,2352,4787
105011096,8,16,24,517,511,1031,0,0,0,14,17,34,0,0,0,529,506,1037,3,3,9,31,25,52,10,11,17,5,5,8,3,9,13,0,3,0,11,7,16,0,3,7,84,94,184,4,4,8,4,6,13,27,39,75,34,38,66,4,0,4,1287,1281,2570,10,10,19,5,5,12,0,0,0,0,4,5,0,6,3,0,7,12,12,12,20,938,809,1747,5,3,14,6,0,8,948,815,1765,788,771,1559,13,4,20,3069,2923,5988
105021097,41,43,84,736,830,1570,0,0,0,68,89,157,0,0,0,1426,1757,3183,17,22,38,24,27,49,10,14,28,15,15,27,44,70,116,6,5,17,43,53,95,40,60,99,79,73,147,48,78,128,13,20,33,440,641,1082,101,132,233,0,0,0,3118,3878,7003,35,30,70,26,24,51,0,0,3,0,0,4,0,4,0,25,33,61,24,37,61,4477,4178,8657,29,24,50,5,16,24,4515,4220,8734,870,889,1760,7,10,15,8647,9132,17779
105021098,5,5,5,185,181,366,0,0,0,8,6,22,0,0,0,272,278,548,0,0,0,0,0,3,0,0,0,4,4,4,15,11,31,0,0,0,4,0,3,6,8,16,21,23,40,0,0,0,0,3,3,52,65,115,9,13,27,0,0,0,592,595,1188,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,6,8,3,3,10,550,443,999,0,0,3,0,0,4,560,443,999,293,242,541,0,0,0,1454,1298,2751
105031099,10,15,24,952,1007,1956,0,0,0,20,19,38,0,0,0,769,823,1587,0,5,4,8,11,15,7,15,21,3,9,9,10,7,17,0,0,4,7,3,10,13,23,38,166,188,355,4,3,9,19,27,45,96,114,212,77,97,173,4,0,7,2148,2352,4501,11,14,19,8,5,14,3,0,4,3,0,9,3,3,3,6,8,13,13,13,27,1198,999,2192,6,4,11,4,4,10,1210,1007,2218,641,648,1290,9,4,13,4048,4057,8104
