SA2_CODE_2021,P_Oth_svc_15_19_yr,P_Oth_svc_20_24_yr,P_Oth_svc_25_34_yr,P_Oth_svc_35_44_yr,P_Oth_svc_45_54_yr,P_Oth_svc_55_64_yr,P_Oth_svc_65_74_yr,P_Oth_svc_75_84_yr,P_Oth_svc_85_yr_over,P_Oth_svc_Tot,P_Inad_desc_Ns_15_19,P_Inad_desc_Ns_20_24,P_Inad_desc_Ns_25_34,P_Inad_desc_Ns_35_44,P_Inad_desc_Ns_45_54,P_Inad_desc_Ns_55_64,P_Inad_desc_Ns_65_74,P_Inad_desc_Ns_75_84,P_Inad_desc_Ns_85_yr_over,P_Inad_desc_Ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
206021112,7,27,96,87,77,42,9,7,0,358,3,37,104,96,61,32,17,5,0,357,315,738,3236,2808,2207,1201,258,21,3,10790
206021499,11,17,74,49,49,34,6,0,0,242,9,23,96,78,67,39,11,0,0,325,284,616,2492,1943,1841,1116,274,18,3,8589
206021500,6,8,62,33,34,16,3,0,0,167,3,13,73,39,39,12,14,0,0,190,155,364,1992,1433,1297,674,173,12,0,6100
206031113,6,15,57,47,39,35,15,0,0,214,3,20,75,80,56,44,11,3,0,296,274,690,2052,2025,1700,1070,267,29,4,8117
206031115,0,13,52,19,27,14,8,0,0,131,6,21,75,38,34,19,3,0,0,194,98,488,1836,1108,741,410,121,4,0,4811
206031116,4,15,63,43,40,39,17,5,0,233,10,31,107,75,62,49,10,0,0,344,327,839,2686,2059,1751,1290,342,33,5,9321
206031501,8,17,47,49,64,37,14,5,0,238,11,31,65,81,84,49,15,0,3,340,480,933,1597,1740,2073,1462,350,46,7,8687
206031502,6,16,73,39,34,21,9,0,0,200,7,15,66,68,66,28,12,0,0,261,258,732,1904,1532,1339,984,310,26,0,7086
206041117,3,37,98,37,16,19,4,0,0,230,16,89,174,42,29,27,7,3,0,381,361,1853,3851,1288,648,424,176,38,0,8651
206041118,0,16,109,43,28,25,8,0,0,231,0,37,190,79,40,23,5,0,0,379,72,824,4420,2206,1015,707,211,20,0,9474
206041119,0,4,20,27,16,24,7,0,0,88,0,7,21,21,8,11,9,9,0,87,43,220,1044,683,461,468,240,58,5,3206
206041120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,18,9,4,0,0,0,68
206041121,3,18,41,53,23,14,9,0,0,159,5,12,72,49,38,27,0,0,0,206,141,572,2179,1787,1071,580,136,6,0,6471
206041124,12,21,32,17,10,9,6,0,0,109,14,18,52,21,18,3,3,0,0,129,572,968,1339,632,359,260,120,28,0,4284
206041125,0,3,21,22,14,12,4,0,0,79,0,13,55,37,15,21,16,12,0,173,48,236,1302,781,517,438,266,68,4,3673
206041127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041503,0,18,65,36,15,18,5,0,0,160,4,50,132,58,31,23,6,3,0,305,138,1020,2564,1263,607,403,119,31,0,6150
206041504,4,62,129,46,18,9,0,0,0,266,9,148,193,53,25,11,4,0,0,450,347,2669,4660,1296,463,215,52,8,0,9706
206041505,3,39,144,43,15,13,0,0,0,264,7,90,220,66,24,15,12,0,0,433,183,1892,5325,1749,612,370,98,9,0,10230
206041506,3,23,88,45,30,28,5,0,0,222,12,60,121,66,48,32,8,0,0,340,232,1255,3495,1851,1078,635,200,19,3,8768
206041507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206041508,0,12,40,17,8,7,0,0,0,96,0,14,81,43,18,18,5,0,0,184,39,434,1943,950,455,316,110,8,0,4265
206041509,4,29,117,65,18,12,0,0,0,254,0,58,281,95,25,28,4,0,0,492,116,1490,5769,2432,866,487,147,20,0,11336
206041510,0,16,67,25,10,8,0,0,0,128,5,33,105,32,14,7,6,0,0,192,59,636,2289,981,486,266,58,7,0,4788
206051128,5,17,62,33,39,30,18,0,0,193,10,21,93,98,83,53,29,5,5,389,271,640,2156,2071,1839,1340,509,99,4,8929
206051129,8,19,83,73,61,37,11,0,0,295,4,20,109,100,66,34,19,0,0,362,194,524,2672,2231,1856,1161,325,40,3,9004
206051130,4,20,58,57,68,47,15,3,0,272,12,19,79,96,95,50,21,7,0,378,229,388,1790,2319,2153,1367,433,81,3,8764
206051134,5,40,129,62,52,42,11,0,0,337,9,37,143,93,54,32,7,0,0,372,180,850,3720,2397,1558,914,257,33,0,9910
206051511,0,11,25,8,4,3,0,0,0,49,0,3,33,10,12,6,0,0,0,64,20,117,582,265,158,73,9,0,0,1222
206051512,0,11,53,40,37,32,5,4,0,181,0,18,74,80,59,37,15,0,0,279,119,438,2059,1605,1213,798,268,55,0,6556
206051513,3,20,128,57,36,26,8,0,0,281,4,22,141,107,39,18,0,0,0,331,84,554,3234,1900,1050,664,201,17,0,7701
206051514,0,27,96,58,29,36,11,0,0,259,0,15,144,96,49,40,11,0,0,365,123,569,2950,1949,1317,1014,283,52,0,8256
206061135,5,14,34,22,23,23,9,0,0,125,0,18,73,41,25,28,11,5,0,195,93,471,1687,1125,913,590,309,59,4,5263
206061136,4,30,155,56,58,28,12,0,0,346,4,59,230,127,54,32,13,3,0,529,165,1227,5377,2777,1567,1005,360,57,3,12533
206061138,3,18,40,16,23,25,9,3,0,143,6,30,67,60,57,54,45,18,0,337,138,557,1569,1058,1082,1052,728,216,28,6435
206061515,0,25,79,49,26,15,0,0,0,199,0,33,151,69,23,14,6,0,0,310,95,806,3766,1649,716,491,201,36,5,7770
206061516,3,29,69,28,23,13,9,0,0,162,3,19,111,40,37,25,11,0,0,250,84,542,2603,1219,703,545,204,35,0,5941
206071139,5,16,60,43,19,16,6,0,0,161,5,24,107,68,17,17,6,0,0,237,76,503,2804,1480,657,416,139,17,0,6097
206071140,0,16,54,27,26,17,9,0,0,145,3,13,74,27,28,17,0,0,0,163,92,624,1855,923,686,553,223,52,3,4997
206071141,0,4,60,33,23,12,3,0,0,143,12,19,121,63,36,12,4,0,0,260,57,415,2789,1377,666,350,103,8,0,5769
206071142,4,18,50,53,33,13,5,0,0,167,4,21,117,73,33,18,6,0,0,266,97,498,2481,1418,844,605,144,23,0,6118
206071143,0,13,75,39,35,37,6,0,0,204,11,15,107,61,38,19,6,0,0,249,178,616,2688,1654,1250,794,260,34,0,7476
206071145,5,13,46,39,21,19,15,0,0,165,0,9,69,52,30,19,9,0,0,192,119,356,1701,1406,1020,747,256,46,0,5654
206071517,0,19,115,64,39,38,12,0,0,285,5,38,172,78,49,33,7,0,0,393,174,1083,4970,2476,1663,1066,344,51,3,11826
206071518,0,24,94,64,57,31,10,4,0,286,6,29,113,72,48,30,8,0,0,308,164,830,3687,1867,1093,712,195,29,0,8577
207011146,0,12,16,22,22,26,3,0,0,108,4,4,36,45,36,29,10,3,0,165,214,338,561,867,1035,691,212,32,0,3941
207011147,0,20,33,37,43,39,12,4,0,191,13,27,56,81,69,64,18,9,3,345,315,762,1266,1523,1646,1313,466,83,10,7379
207011148,17,28,35,37,66,57,22,5,0,256,18,40,76,93,120,61,23,3,0,433,569,1007,1444,1787,2593,1939,542,96,7,9985
207011149,10,22,42,36,52,50,15,3,0,245,6,45,62,78,76,66,29,5,0,364,542,1127,1857,1992,2392,1859,672,101,7,10547
207011150,11,31,36,34,62,53,13,4,0,240,11,21,39,61,78,39,9,0,0,274,463,911,1339,1769,2220,1575,469,70,7,8819
207011152,4,26,64,28,28,16,11,0,0,186,8,26,89,64,57,33,15,6,0,307,270,948,2676,1875,1587,1021,397,73,7,8846
207011154,3,12,6,10,17,18,9,0,0,81,4,14,21,26,32,23,8,0,0,122,176,329,539,694,783,616,175,31,3,3343
207011155,11,15,28,21,40,49,15,0,0,186,11,18,56,57,67,56,19,0,3,296,496,763,1131,1359,1991,1521,564,82,12,7915
207011519,4,15,32,25,25,18,3,0,0,123,10,19,71,44,38,34,10,3,0,229,234,639,1621,1105,975,666,284,42,0,5567
207011520,7,30,66,25,31,18,3,3,0,182,4,25,96,53,45,18,11,6,0,254,199,879,2416,1424,1047,746,283,69,9,7089
207011521,3,19,38,20,24,27,10,4,0,145,18,20,46,50,48,39,6,4,3,236,282,660,1160,1023,1261,967,406,81,10,5851
207011522,9,17,45,31,32,26,12,0,0,170,5,22,68,55,60,47,13,0,0,279,263,646,1517,1307,1398,1089,448,77,5,6749
207021156,4,16,41,28,53,45,10,6,0,201,8,18,46,37,48,38,10,0,0,209,229,507,1036,1111,1218,931,254,58,5,5345
207021157,10,41,97,85,72,59,27,3,0,394,10,47,151,151,104,67,21,6,0,555,371,1097,2967,2593,2152,1671,506,102,11,11472
207021159,14,25,43,43,58,53,18,4,0,255,11,18,60,77,81,60,29,10,0,342,364,668,1253,1570,1618,1563,580,109,7,7735
207021160,4,14,34,67,53,35,9,0,0,214,8,19,51,69,67,41,19,5,0,282,286,470,1063,1479,1618,1072,337,67,0,6403
207021424,5,14,34,56,72,66,18,0,0,265,7,33,69,77,80,62,16,3,0,346,303,693,1252,1615,1550,1382,397,58,5,7260
207021425,3,18,50,63,59,39,8,6,0,244,5,22,88,106,64,39,14,3,0,340,245,521,1418,2008,1424,970,276,50,9,6902
207031161,9,37,64,91,102,65,21,6,0,389,13,48,99,81,112,61,15,0,4,432,572,1074,2131,2618,2593,1758,439,56,3,11243
207031162,8,7,26,31,42,36,13,3,0,159,0,17,49,56,42,31,13,4,3,214,298,453,876,1191,1290,819,215,31,3,5166
207031163,4,43,113,67,70,60,18,5,0,386,10,81,191,128,81,70,13,0,0,574,383,1536,3443,2272,2002,1285,335,43,3,11300
207031164,0,18,74,54,73,35,10,4,0,269,5,42,116,85,69,39,16,4,0,381,410,828,1968,1979,2042,1363,379,44,0,9005
207031165,4,28,57,32,34,22,9,0,0,190,9,54,105,59,36,22,7,0,0,297,319,1024,1677,1045,998,651,176,26,0,5926
207031166,0,21,41,33,30,37,4,5,0,177,3,26,75,66,42,21,11,4,0,251,179,565,1261,1072,1008,723,194,32,0,5022
207031167,6,17,17,26,32,28,10,0,0,146,4,15,32,33,45,23,3,0,0,162,244,552,992,1084,1178,865,315,52,8,5280
208011168,14,10,13,30,54,49,10,0,0,177,19,19,23,42,94,65,26,16,3,310,466,606,614,1114,2017,1480,500,73,5,6882
208011169,7,34,42,36,64,46,33,8,0,259,15,39,83,92,119,94,53,16,5,511,471,873,1486,1923,2712,2179,924,211,22,10806
208011170,11,18,31,28,70,38,19,7,0,212,7,20,43,65,90,62,37,13,0,345,471,634,936,1594,2197,1525,547,88,9,8004
208011171,6,7,35,49,59,36,12,0,0,204,5,20,36,65,47,32,12,0,0,218,341,488,1149,1655,1683,908,259,24,4,6510
208011172,6,45,38,53,51,58,16,0,0,266,13,42,59,82,117,72,18,3,0,413,495,793,1316,1839,2405,1781,462,73,0,9161
208011173,13,14,34,45,68,42,24,3,0,241,16,28,57,87,114,81,37,7,0,422,515,656,1038,1587,2268,1814,620,93,3,8609
208021174,16,22,70,74,92,59,14,0,0,353,17,40,97,119,123,58,18,6,0,463,641,1092,2380,2967,3217,2038,523,54,4,12922
208021176,3,25,70,56,38,37,14,0,0,245,11,36,165,118,77,37,10,7,0,457,275,1008,3358,2543,1729,1205,334,50,0,10507
208021177,6,18,99,73,57,35,25,9,0,331,9,53,145,139,87,58,57,4,0,560,333,1083,3175,2471,1949,1479,872,130,30,11529
208021178,5,21,55,65,72,50,11,3,0,284,26,33,103,102,87,42,31,8,0,425,340,747,1841,2027,2017,1428,674,126,14,9214
208021179,3,14,52,35,42,25,14,0,0,183,3,10,81,63,53,28,12,3,4,260,234,475,1761,1451,1333,881,350,48,6,6540
208021180,5,14,33,21,35,25,6,5,0,142,0,15,49,40,27,24,0,0,0,161,176,418,1074,912,879,588,107,10,0,4164
208021181,0,15,41,23,25,24,4,0,0,133,3,17,66,58,49,24,3,0,0,210,195,487,1283,1210,1099,743,200,11,3,5227
208021182,5,19,60,50,43,26,13,0,0,207,3,28,96,85,53,34,17,3,0,317,278,657,2123,1685,1421,922,303,29,0,7415
208021426,10,16,41,68,78,60,13,0,0,287,11,25,55,106,83,40,7,4,0,336,448,672,1330,2179,2224,1236,318,33,0,8432
208021427,5,21,37,49,66,42,10,0,0,226,7,12,59,87,69,39,9,6,0,292,329,534,1283,1857,1790,1127,279,33,3,7239
208031183,4,13,24,24,34,38,9,4,0,146,3,21,28,35,61,44,14,0,0,216,305,490,562,918,1320,882,207,22,0,4698
208031184,0,0,0,0,0,4,0,3,0,6,0,0,0,0,3,0,0,0,0,3,0,0,10,3,6,9,4,3,0,31
208031185,15,21,51,61,54,47,22,3,0,259,12,15,51,65,93,69,14,0,0,331,309,426,1078,1307,1532,1197,391,44,0,6279
208031186,7,24,56,66,44,36,13,4,0,244,6,21,60,88,72,65,19,9,0,339,259,467,1767,1994,1702,1139,327,35,0,7683
208031187,4,6,15,25,24,13,9,0,0,100,3,4,20,33,23,31,3,0,0,122,144,213,442,713,615,436,108,3,0,2675
208031188,11,44,95,86,100,70,29,7,0,431,7,37,131,139,117,72,20,8,3,534,501,934,2782,3157,2690,1752,500,55,3,12383
208031189,8,33,43,60,54,48,10,0,0,248,13,24,48,72,90,38,16,5,0,300,353,514,1255,1784,1749,1192,267,33,0,7144
208031190,4,17,60,63,44,37,14,0,0,242,7,14,59,46,57,32,3,3,0,233,316,498,1483,1646,1673,1072,333,44,10,7076
208031191,4,11,27,37,36,32,0,7,0,160,5,10,45,42,44,25,10,0,0,192,212,309,895,1194,1150,680,203,24,0,4686
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
208031193,10,34,54,67,77,60,26,0,0,337,16,26,64,102,115,80,18,7,0,430,657,875,1914,2493,2939,1859,506,52,0,11288
208041194,10,31,63,58,42,37,15,5,0,248,8,45,100,96,82,59,17,4,4,420,441,1052,2562,2183,2218,1603,668,155,22,10898
208041195,7,32,56,47,59,40,12,0,0,255,13,40,128,93,117,65,34,7,3,489,542,1264,2607,2322,2527,1731,585,81,4,11666
209011196,5,20,33,31,45,33,10,0,0,179,6,31,61,41,52,33,9,5,0,235,221,507,1056,959,1038,666,191,24,3,4666
209011197,8,33,65,81,89,67,21,5,0,373,9,23,52,76,80,59,24,6,0,329,494,800,1838,2603,2339,1750,567,50,0,10452
209011198,4,22,53,45,43,38,13,0,0,219,4,21,63,73,63,36,10,0,3,277,292,633,1873,2130,1780,1181,362,33,4,8290
209011199,4,22,90,66,48,37,13,0,0,278,3,39,97,61,56,54,11,4,0,324,158,673,2400,1666,1147,950,211,16,0,7229
209011200,10,13,36,37,33,29,12,0,0,175,7,19,52,48,43,36,16,0,0,223,277,634,1478,1460,1394,1109,349,46,3,6744
209011201,12,19,20,20,24,23,7,4,0,117,4,11,25,31,39,18,12,9,0,146,228,389,598,694,958,840,310,65,11,4092
209011202,6,16,45,66,60,44,19,3,0,263,10,14,56,75,59,41,24,3,0,282,409,581,1404,2034,1993,1379,480,56,6,8335
209011203,14,5,56,46,74,41,22,0,0,258,5,14,56,82,64,51,16,6,0,299,472,801,1725,2378,2182,1343,373,45,0,9325
209011204,4,15,34,44,39,25,9,0,0,166,6,13,27,41,30,25,12,0,0,150,182,343,1104,1195,987,659,185,12,0,4664
209021205,3,19,42,30,44,28,4,3,0,168,8,43,89,43,47,25,4,0,0,268,300,820,1350,886,1101,730,151,13,0,5353
209021428,4,23,112,96,74,33,11,0,0,355,0,37,162,128,80,53,8,3,0,481,315,901,3702,2955,2078,1156,209,19,3,11323
209021429,8,10,60,48,32,28,4,3,0,195,4,21,89,64,48,25,11,0,0,262,215,514,1626,1758,1503,863,190,15,0,6684
209021523,0,22,92,61,51,37,7,0,0,274,8,39,125,83,58,41,8,3,0,373,165,640,2523,1860,1159,779,144,10,0,7285
209021524,0,12,32,31,33,28,17,4,0,147,5,35,61,54,43,34,16,4,0,263,153,423,912,906,906,554,158,27,0,4032
209021525,3,14,56,47,47,22,10,0,0,198,9,29,97,68,47,28,6,5,0,291,186,546,1814,1382,1068,697,174,17,0,5893
209021526,11,16,62,71,57,34,6,0,0,248,5,30,93,81,55,40,5,0,0,309,169,546,2054,2013,1436,821,179,11,0,7235
209031209,17,47,58,80,95,93,20,0,0,414,14,23,51,87,116,76,20,4,0,407,710,1019,1571,2469,3213,2408,729,93,0,12212
209031210,5,3,22,19,18,10,4,0,0,84,0,4,5,15,18,6,3,0,0,55,105,168,311,367,464,369,90,12,0,1888
209031211,7,12,24,16,24,19,3,0,0,101,5,5,17,23,27,19,0,0,0,98,109,140,348,408,514,392,103,12,3,2030
209031212,3,8,13,13,21,20,13,0,0,89,11,12,10,24,26,13,9,3,0,103,144,235,278,414,643,622,225,49,0,2613
209031213,3,22,27,37,41,48,8,0,0,185,11,15,24,45,59,26,14,5,0,196,305,525,704,982,1260,972,238,29,3,5013
209031214,0,15,19,24,41,35,5,3,0,144,3,17,15,39,40,34,8,4,0,160,257,326,424,666,985,770,219,31,0,3679
209031215,19,23,60,61,72,60,14,0,0,310,9,37,52,64,68,60,14,4,0,310,532,817,1395,1551,1901,1507,297,41,0,8042
209041216,0,12,20,21,31,22,4,0,0,120,4,13,32,37,28,31,5,0,0,148,199,466,851,743,834,565,121,8,0,3799
209041217,0,7,32,20,15,18,12,0,0,113,0,13,49,26,28,20,11,5,0,154,79,297,766,629,508,417,136,16,4,2854
209041220,3,43,76,66,73,74,12,0,0,341,11,33,96,80,99,78,14,4,0,427,430,923,1874,1652,1826,1748,335,23,0,8822
209041221,8,22,50,52,36,33,4,0,0,201,6,27,84,58,44,57,18,3,0,298,174,530,1285,1077,1009,1052,242,11,0,5388
209041223,0,45,85,79,57,45,15,0,0,327,14,52,149,124,96,83,21,4,0,549,268,862,2233,1705,1328,1034,291,20,0,7743
209041224,20,34,129,113,96,53,13,3,0,458,26,56,154,149,95,63,16,0,0,561,574,908,2839,2763,2145,1438,334,26,7,11032
209041225,6,21,62,41,45,37,3,0,0,217,9,24,72,56,57,31,15,7,0,271,276,490,1158,1078,1053,695,205,36,3,4996
209041431,4,27,50,56,62,42,8,0,0,249,8,29,80,76,71,54,15,0,0,344,259,559,1398,1298,1133,928,205,13,0,5795
209041432,4,11,42,41,29,25,7,0,0,155,3,24,63,51,37,41,8,0,0,231,121,376,955,793,672,546,138,8,0,3609
209041433,0,9,52,55,38,19,3,0,0,187,10,30,94,95,62,29,4,0,0,324,210,511,1395,1883,1043,520,89,3,0,5658
209041435,7,19,46,46,62,34,5,0,0,215,10,30,48,76,71,36,4,0,0,281,419,633,1204,1848,1621,798,137,10,0,6669
209041436,10,24,45,45,50,32,4,0,0,205,3,36,74,54,74,31,11,0,0,284,361,621,1415,1371,1413,878,170,3,4,6237
209041437,7,30,146,111,56,16,8,0,0,368,15,42,217,207,71,34,4,0,0,595,323,870,3820,4021,1442,627,113,4,6,11225
209041527,14,20,80,111,88,37,8,0,0,353,14,14,63,101,59,27,0,0,0,286,544,649,1486,2423,1982,840,188,12,0,8118
209041528,0,11,65,69,31,21,0,0,0,204,3,19,46,62,33,15,0,0,0,179,206,359,1532,1775,909,485,108,13,0,5388
209041529,3,11,36,44,31,29,3,0,0,158,3,28,55,69,51,39,8,0,0,255,120,455,1066,969,649,460,106,17,0,3845
209041530,4,24,57,60,45,23,6,0,0,219,15,42,90,94,69,38,13,0,0,358,216,556,1379,1397,1000,603,130,7,0,5287
209041531,6,15,61,71,36,11,4,0,0,204,6,10,70,76,33,26,8,0,0,232,204,395,1421,1866,964,467,123,14,0,5454
209041532,7,17,60,72,36,16,0,0,0,208,4,16,73,91,53,13,0,0,0,257,243,468,1560,2009,1113,464,72,3,0,5938
210011226,3,13,38,35,35,36,3,4,0,166,6,8,44,40,38,28,16,0,0,178,154,290,1070,1076,841,601,151,15,0,4203
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,17,7,6,0,0,52
210011228,9,14,21,27,46,29,17,0,0,157,9,14,35,31,45,40,21,5,0,206,220,344,678,813,944,749,253,44,3,4039
210011230,0,13,27,22,27,21,5,0,0,105,7,6,27,37,32,27,5,0,0,145,244,386,735,886,1004,613,142,3,0,4018
210011231,3,10,23,31,50,34,13,0,0,163,10,22,34,47,54,37,15,3,0,219,323,504,729,1118,1347,915,269,34,0,5230
210011533,0,15,42,46,43,48,15,0,0,204,5,24,59,59,67,42,18,12,0,276,218,454,1104,1317,1158,819,266,35,0,5361
210011534,3,8,59,60,66,44,4,6,0,250,8,27,64,63,74,44,18,3,0,298,363,535,1311,1618,1709,1100,285,38,3,6964
210021232,15,26,28,68,62,51,10,0,0,262,16,17,31,57,62,42,11,8,5,235,526,481,929,1801,1803,1204,266,40,5,7059
210021233,0,0,7,12,12,6,8,0,0,45,6,0,5,26,29,11,5,0,0,84,95,81,160,363,468,367,150,21,0,1715
210021234,8,6,15,19,15,21,6,0,0,85,0,8,19,13,31,6,4,0,0,85,125,183,333,476,584,465,114,19,0,2291
210021235,14,22,68,49,50,44,12,0,0,264,12,17,52,40,52,57,7,5,0,236,303,387,1019,1056,1254,962,270,64,6,5327
210031236,0,13,34,39,37,19,4,0,0,144,6,11,28,32,25,15,5,0,0,113,143,331,1051,1193,929,466,96,18,0,4232
210031237,0,17,55,51,35,33,9,0,0,202,9,46,105,81,55,33,12,0,0,333,187,625,1587,1372,952,661,130,13,0,5524
210031439,4,3,18,13,14,10,0,0,0,61,0,5,8,11,17,7,7,0,0,48,81,132,289,371,420,233,47,4,0,1588
210031440,0,3,29,26,25,18,4,0,0,107,7,14,32,28,18,16,0,3,0,115,102,216,790,675,485,329,65,9,0,2671
210031535,0,22,61,58,47,29,11,0,0,224,9,49,116,79,46,39,5,5,0,353,187,715,2128,1610,971,692,128,17,0,6453
210031536,4,18,40,22,31,17,7,4,0,133,0,27,103,43,19,12,9,0,0,216,119,565,1757,1041,588,393,72,10,0,4541
210031537,0,14,34,32,31,13,4,0,0,136,7,22,46,44,26,17,0,0,0,161,129,438,1252,1191,766,477,112,7,0,4373
210031538,8,26,83,77,53,39,9,0,0,301,7,21,110,113,56,30,10,0,0,359,298,701,2722,2356,1726,1132,193,13,0,9149
210041240,19,26,51,52,62,47,10,3,0,266,17,30,56,59,70,31,12,3,0,275,452,617,1359,1401,1624,1261,274,31,0,7038
210041539,3,11,49,20,22,15,0,0,0,125,5,19,30,30,20,17,0,0,0,118,79,229,1094,707,409,325,66,4,0,2905
210041540,6,31,63,51,52,35,8,5,0,255,11,23,56,64,65,31,12,0,3,268,364,640,1680,1710,1583,1038,284,29,3,7339
210041541,13,23,80,55,47,25,3,0,0,243,10,21,53,62,43,39,6,0,0,234,313,538,1427,1223,1165,1005,225,15,0,5912
210051242,0,17,45,43,28,17,5,0,0,158,16,36,115,71,64,35,5,0,0,346,135,585,1638,941,597,469,94,6,0,4467
210051243,8,18,49,55,32,28,9,0,0,204,11,52,134,84,64,41,10,0,0,387,177,568,1278,982,825,561,106,10,0,4506
210051245,14,31,67,66,62,57,12,0,0,316,14,25,81,73,80,75,21,4,0,363,372,696,1827,1704,1663,1440,380,26,0,8107
210051246,8,30,86,87,89,68,12,0,0,393,19,69,125,126,106,73,18,0,0,528,536,1115,2484,2351,2186,1685,378,23,0,10761
210051247,0,19,39,38,44,26,0,0,0,172,18,51,100,81,57,44,9,0,0,367,193,605,1207,862,803,636,98,7,0,4422
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,24,18,12,9,0,0,79
210051250,7,9,51,35,10,20,8,0,0,136,3,12,44,32,29,17,8,0,0,147,93,252,865,737,564,387,120,9,0,3022
210051441,0,16,29,22,23,21,3,0,0,126,9,18,74,38,44,38,11,0,0,234,174,406,802,735,644,584,106,6,0,3454
210051442,6,21,43,44,41,20,3,0,0,174,16,31,77,99,73,35,3,0,0,330,301,590,1232,1670,1119,569,98,6,0,5581
210051443,18,28,93,83,68,46,10,0,0,340,21,50,162,147,107,70,9,0,0,557,468,1001,2361,2590,1594,1078,173,9,0,9269
210051445,5,43,148,105,44,28,3,0,0,386,12,59,242,177,72,41,3,0,0,615,303,911,4344,3342,1141,590,104,9,0,10738
210051542,0,18,59,47,14,3,0,0,0,145,0,18,96,79,32,8,0,0,0,246,110,382,1442,1572,517,203,20,0,0,4241
210051543,4,19,68,46,20,11,5,0,0,178,3,26,102,84,42,34,0,0,0,289,200,478,1618,1765,753,381,51,3,0,5235
210051544,0,16,24,31,30,18,0,0,0,119,10,38,66,39,48,38,3,0,0,246,211,520,839,653,825,594,96,3,0,3736
210051545,7,24,28,46,42,18,5,0,0,176,22,52,97,87,81,39,9,0,0,381,314,650,1132,1096,1017,542,59,4,0,4818
211011251,6,25,70,63,43,50,11,0,0,266,8,28,85,90,59,55,8,0,0,332,245,541,1677,1633,1163,869,214,27,0,6374
211011254,7,33,67,61,65,60,24,0,0,311,14,25,84,118,104,67,24,3,0,446,391,757,1688,2133,1827,1270,339,23,0,8441
211011255,6,27,18,20,48,35,13,0,0,173,5,13,26,26,41,31,15,0,0,159,304,446,533,640,981,769,155,11,0,3840
211011256,8,27,67,63,78,74,17,0,0,338,8,29,89,79,67,86,21,3,0,382,380,778,1704,1681,1671,1650,348,19,0,8237
211011257,4,15,22,22,61,39,4,0,0,170,8,23,29,43,64,32,4,3,0,198,300,435,603,849,1136,778,128,18,0,4248
211011258,4,23,28,38,70,44,13,0,0,214,8,22,40,57,57,48,19,0,0,257,350,613,837,1020,1416,1198,254,20,0,5709
211011259,0,30,35,73,53,46,22,0,0,262,13,19,48,79,63,55,16,5,0,308,301,563,1241,1710,1418,1108,376,22,3,6738
211011260,5,34,61,51,76,57,21,3,0,314,13,34,78,103,81,72,26,9,0,410,434,840,1620,1802,1794,1665,540,45,3,8743
211011446,10,45,140,110,97,68,10,6,0,480,6,33,142,140,133,95,28,3,0,588,429,948,2987,2870,2287,1675,466,44,4,11705
211011447,17,18,59,47,63,52,9,3,0,266,8,14,65,88,71,62,12,5,0,333,348,495,1521,1706,1471,1099,309,42,0,6989
211011448,9,35,67,70,81,58,15,0,0,330,14,25,78,93,95,77,8,0,0,393,440,728,1636,1745,1785,1342,330,30,0,8035
211011449,5,3,25,22,22,19,0,0,0,103,5,12,24,22,29,30,7,0,0,123,147,178,426,518,540,377,91,7,0,2285
211021261,11,15,35,54,84,68,20,6,0,285,17,37,54,67,77,64,29,8,0,353,535,803,998,1502,2078,1477,455,75,0,7926
211021262,9,19,16,29,54,42,12,0,0,181,12,19,24,34,55,51,15,3,0,207,408,587,535,812,1440,1153,367,64,5,5368
211031263,8,26,53,58,43,41,13,0,0,245,11,14,72,66,72,47,14,0,0,299,314,570,1326,1446,1292,1075,204,11,3,6241
211031265,5,43,45,79,90,82,14,0,0,362,12,40,70,90,87,71,13,7,5,392,624,968,1478,2008,2315,1922,434,37,0,9795
211031266,11,34,95,80,84,44,17,5,0,370,12,40,130,106,84,49,9,0,0,439,348,799,2548,2404,1802,1176,324,34,0,9441
211031267,17,25,68,78,98,71,27,4,0,382,19,35,101,89,99,58,15,6,0,420,578,880,2151,2603,2383,1594,418,55,6,10670
211031268,4,16,25,36,46,41,13,0,0,179,7,11,32,40,44,29,10,0,0,175,321,428,741,1076,1202,916,273,40,6,4995
211031450,15,33,101,76,64,49,12,0,0,358,6,33,110,99,67,52,20,4,4,395,323,601,2148,1967,1502,1152,332,32,3,8062
