SA3_CODE_2021,Cntd_home_Cen_Nt_0_14_yr,Cntd_home_Cen_Nt_15_24_yr,Cntd_home_Cen_Nt_25_34_yr,Cntd_home_Cen_Nt_35_44_yr,Cntd_home_Cen_Nt_45_54_yr,Cntd_home_Cen_Nt_55_64_yr,Cntd_home_Cen_Nt_65_74_yr,Cntd_home_Cen_Nt_75_84_yr,Cntd_home_Cen_Nt_85_yr_over,Cntd_home_Cen_Night_Tot,Vis_from_Same_SA2_0_14,Vis_from_Same_SA2_15_24,Vis_from_Same_SA2_25_34,Vis_from_Same_SA2_35_44,Vis_from_Same_SA2_45_54,Vis_from_Same_SA2_55_64,Vis_from_Same_SA2_65_74,Vis_from_Same_SA2_75_84,Vis_from_Same_SA2_85_yr_over,Vis_from_Same_SA2_Tot,Vis_fro_Diff_SA2_NSW_0_14,Vis_fr_Diff_SA2_NSW_15_24,Vis_fr_Diff_SA2_NSW_25_34,Vis_fr_Diff_SA2_NSW_35_44,Vis_fr_Diff_SA2_NSW_45_54,Vis_fr_Diff_SA2_NSW_55_64,Vis_fr_Diff_SA2_NSW_65_74,Vis_fr_Diff_SA2_NSW_75_84,Vis_fr_Diff_SA2_NSW_85_over,Vis_fr_Diff_SA2_NSW_Tot,Vis_fro_Diff_SA2_Vic_0_14,Vis_fr_Diff_SA2_Vic_15_24,Vis_fr_Diff_SA2_Vic_25_34,Vis_fr_Diff_SA2_Vic_35_44,Vis_fr_Diff_SA2_Vic_45_54,Vis_fr_Diff_SA2_Vic_55_64,Vis_fr_Diff_SA2_Vic_65_74,Vis_fr_Diff_SA2_Vic_75_84,Vis_fr_Diff_SA2_Vic_85_over,Vis_fr_Diff_SA2_Vic_Tot,Vis_fro_Diff_SA2_Qld_0_14,Vis_fr_Diff_SA2_Qld_15_24,Vis_fr_Diff_SA2_Qld_25_34,Vis_fr_Diff_SA2_Qld_35_44,Vis_fr_Diff_SA2_Qld_45_54,Vis_fr_Diff_SA2_Qld_55_64,Vis_fr_Diff_SA2_Qld_65_74,Vis_fr_Diff_SA2_Qld_75_84,Vis_fr_Diff_SA2_Qld_85_over,Vis_fr_Diff_SA2_Qld_Tot,Vis_fro_Diff_SA2_SA_0_14,Vis_fr_Diff_SA2_SA_15_24,Vis_fr_Diff_SA2_SA_25_34,Vis_fr_Diff_SA2_SA_35_44,Vis_fr_Diff_SA2_SA_45_54,Vis_fr_Diff_SA2_SA_55_64,Vis_fr_Diff_SA2_SA_65_74,Vis_fr_Diff_SA2_SA_75_84,Vis_fr_Diff_SA2_SA_85_over,Vis_fr_Diff_SA2_SA_Tot,Vis_fro_Diff_SA2_WA_0_14,Vis_fr_Diff_SA2_WA_15_24,Vis_fr_Diff_SA2_WA_25_34,Vis_fr_Diff_SA2_WA_35_44,Vis_fr_Diff_SA2_WA_45_54,Vis_fr_Diff_SA2_WA_55_64,Vis_fr_Diff_SA2_WA_65_74,Vis_fr_Diff_SA2_WA_75_84,Vis_fr_Diff_SA2_WA_85_over,Vis_fr_Diff_SA2_WA_Tot,Vis_fro_Diff_SA2_Tas_0_14,Vis_fr_Diff_SA2_Tas_15_24,Vis_fr_Diff_SA2_Tas_25_34,Vis_fr_Diff_SA2_Tas_35_44,Vis_fr_Diff_SA2_Tas_45_54,Vis_fr_Diff_SA2_Tas_55_64,Vis_fr_Diff_SA2_Tas_65_74,Vis_fr_Diff_SA2_Tas_75_84,Vis_fr_Diff_SA2_Tas_85_over,Vis_fr_Diff_SA2_Tas_Tot,Vis_fro_Diff_SA2_NT_0_14,Vis_fr_Diff_SA2_NT_15_24,Vis_fr_Diff_SA2_NT_25_34,Vis_fr_Diff_SA2_NT_35_44,Vis_fr_Diff_SA2_NT_45_54,Vis_fr_Diff_SA2_NT_55_64,Vis_fr_Diff_SA2_NT_65_74,Vis_fr_Diff_SA2_NT_75_84,Vis_fr_Diff_SA2_NT_85_over,Vis_fr_Diff_SA2_NT_Tot,Vis_fro_Diff_SA2_ACT_0_14,Vis_fr_Diff_SA2_ACT_15_24,Vis_fr_Diff_SA2_ACT_25_34,Vis_fr_Diff_SA2_ACT_35_44,Vis_fr_Diff_SA2_ACT_45_54,Vis_fr_Diff_SA2_ACT_55_64,Vis_fr_Diff_SA2_ACT_65_74,Vis_fr_Diff_SA2_ACT_75_84,Vis_fr_Diff_SA2_ACT_85_over,Vis_fr_Diff_SA2_ACT_Tot,Vis_fro_Diff_SA2_OT_0_14,Vis_fr_Diff_SA2_OT_15_24,Vis_fr_Diff_SA2_OT_25_34,Vis_fr_Diff_SA2_OT_35_44,Vis_fr_Diff_SA2_OT_45_54,Vis_fr_Diff_SA2_OT_55_64,Vis_fr_Diff_SA2_OT_65_74,Vis_fr_Diff_SA2_OT_75_84,Vis_fr_Diff_SA2_OT_85_over,Vis_fr_Diff_SA2_OT_Tot,Vis_fro_Diff_SA2_TOT_0_14,Vis_fr_Diff_SA2_TOT_15_24,Vis_fr_Diff_SA2_TOT_25_34,Vis_fr_Diff_SA2_TOT_35_44,Vis_fr_Diff_SA2_TOT_45_54,Vis_fr_Diff_SA2_TOT_55_64,Vis_fr_Diff_SA2_TOT_65_74,Vis_fr_Diff_SA2_TOT_75_84,Vis_fr_Diff_SA2_TOT_85_over,Vis_fr_Diff_SA2_TOT_TTOT,Vis_from_Tot_Viss_0_14_yr,Vis_from_Tot_Viss_15_24_yr,Vis_from_Tot_Viss_25_34_yr,Vis_from_Tot_Viss_35_44_yr,Vis_from_Tot_Viss_45_54_yr,Vis_from_Tot_Viss_55_64_yr,Vis_from_Tot_Viss_65_74_yr,Vis_from_Tot_Viss_75_84_yr,Vis_from_Tot_Viss_85_over,Vis_from_Tot_Viss_Tot,OS_vis_0_14_yr,OS_vis_15_24_yr,OS_vis_25_34_yr,OS_vis_35_44_yr,OS_vis_45_54_yr,OS_vis_55_64_yr,OS_vis_65_74_yr,OS_vis_75_84_yr,OS_vis_85_yr_over,OS_vis_Tot,Tot_pop_pl_en_0_14_yr,Tot_pop_pl_en_15_24_yr,Tot_pop_pl_en_25_34_yr,Tot_pop_pl_en_35_44_yr,Tot_pop_pl_en_45_54_yr,Tot_pop_pl_en_55_64_yr,Tot_pop_pl_en_65_74_yr,Tot_pop_pl_en_75_84_yr,Tot_pop_pl_en_85_yr_over,Tot_pop_pl_en_Tot
21303,13014,8719,18687,14868,10640,7961,5071,2599,1301,82850,10,4,13,14,14,13,16,3,7,84,0,3,10,4,14,5,3,0,0,42,133,255,319,218,187,155,99,47,28,1436,0,9,9,9,3,16,12,0,0,56,0,3,0,0,3,0,9,0,0,22,0,0,4,0,0,3,3,0,0,16,0,0,8,0,4,0,0,0,0,12,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,134,275,355,229,208,183,123,55,27,1589,148,279,368,242,222,189,142,58,29,1676,12,14,34,18,22,29,24,14,0,163,13174,9016,19085,15132,10885,8183,5229,2669,1332,84688
21304,47141,24386,29985,32688,24702,16885,12340,5242,1527,194894,21,14,26,21,12,27,37,15,10,175,9,16,8,4,11,19,7,3,0,73,475,439,525,328,267,214,161,91,31,2531,5,4,11,4,0,10,3,0,0,42,0,0,6,0,0,0,3,0,0,15,4,0,6,3,3,6,0,0,0,23,3,4,3,8,0,0,8,0,0,22,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,491,468,560,351,280,254,188,97,31,2711,513,481,586,370,295,277,225,114,42,2886,19,14,28,19,35,92,97,16,7,324,47673,24882,30597,33078,25030,17257,12659,5367,1571,198104
21305,74234,33936,51316,57212,31394,21970,14254,5962,1845,292122,25,21,31,22,17,27,20,11,3,177,17,15,35,18,16,26,21,4,0,153,594,614,792,486,349,255,190,121,48,3462,9,7,14,17,13,12,14,0,0,89,0,10,6,5,10,8,6,6,0,42,10,8,14,3,4,7,4,0,0,55,6,6,12,3,8,6,0,0,0,48,5,0,5,0,6,0,0,0,0,15,0,0,8,0,0,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,641,658,886,539,407,322,231,132,56,3875,661,686,911,566,427,349,256,141,56,4052,59,46,68,61,84,273,280,51,0,929,74953,34663,52305,57841,31901,22592,14791,6161,1904,297106
21401,25330,15032,18585,19245,18551,16407,12322,6933,2881,135298,11,16,14,17,13,31,24,23,7,155,3,9,9,4,0,7,16,4,0,45,402,459,463,338,313,259,275,227,164,2900,6,3,8,4,5,11,12,0,0,52,5,0,0,3,4,3,6,0,0,18,0,0,6,0,0,4,0,0,0,14,0,0,3,0,0,7,3,4,0,18,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,404,476,483,353,327,300,313,243,163,3062,418,497,497,371,339,325,343,260,174,3217,0,16,30,15,13,12,24,14,7,125,25751,15544,19110,19632,18900,16746,12686,7211,3059,138641
21402,26869,16469,13893,17237,21839,21756,21975,14746,5725,160511,22,16,16,26,26,36,51,45,35,275,11,62,32,15,15,13,22,7,0,187,853,884,759,639,812,934,855,448,194,6391,7,73,21,15,15,22,19,8,0,173,9,6,11,3,3,5,0,0,0,32,5,22,18,4,5,14,3,0,0,82,0,9,0,5,0,3,0,0,0,16,0,8,8,0,0,0,3,0,0,13,0,9,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,878,1074,853,683,856,988,907,466,197,6903,903,1082,872,706,882,1023,957,509,237,7179,11,5,20,15,21,24,32,7,8,141,27778,17563,14787,17956,22745,22810,22962,15261,5966,167832
21501,9691,5631,6628,6002,7011,8626,7542,4593,2027,57752,24,23,17,14,8,23,30,6,3,143,0,6,5,4,3,10,6,0,0,36,153,361,285,215,227,319,234,108,64,1955,4,6,3,5,8,17,7,4,0,51,9,19,10,4,11,11,9,3,0,68,0,0,0,0,8,3,8,0,0,26,0,0,0,0,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,399,305,226,268,362,264,115,65,2157,184,421,318,240,279,381,294,123,64,2298,3,6,15,8,3,9,6,3,0,50,9874,6061,6965,6250,7295,9017,7837,4717,2095,60104
21502,10339,6157,7272,6471,6792,7039,5784,3367,1461,54674,9,11,7,12,16,20,16,16,6,115,27,29,32,17,31,21,10,5,0,170,165,239,310,174,230,349,263,104,57,1892,0,0,9,5,11,17,0,0,0,51,7,26,12,15,14,15,15,3,0,102,0,3,0,3,4,0,4,0,0,19,0,0,3,0,0,5,4,3,0,15,0,3,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,301,373,218,292,409,296,114,57,2249,208,311,378,230,305,423,317,129,64,2370,0,25,41,17,9,15,7,0,0,119,10551,6491,7687,6717,7104,7480,6109,3500,1526,57169
21503,6496,3570,4279,4051,4261,5312,4644,2792,1241,36634,17,12,20,10,17,21,27,19,8,142,8,14,14,14,7,11,13,9,0,87,92,196,182,153,173,216,204,89,26,1334,0,3,0,0,10,12,0,0,0,36,0,6,6,0,0,8,6,0,0,18,0,0,0,0,0,4,7,0,0,11,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,220,207,168,191,259,238,98,28,1502,114,233,223,174,207,276,260,114,35,1647,3,3,38,24,8,4,4,0,0,86,6616,3809,4537,4250,4483,5590,4907,2903,1275,38366
21601,6499,3913,3762,3792,4774,5452,4755,3003,1223,37178,12,5,6,8,3,19,22,20,10,109,15,25,25,8,6,10,7,11,5,104,111,181,199,117,126,199,166,77,34,1201,5,0,0,3,3,4,3,0,0,23,3,3,3,0,0,0,0,0,0,10,4,0,4,3,0,0,5,0,0,13,3,5,0,0,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,131,209,235,128,143,222,176,83,38,1371,146,220,241,140,146,237,198,100,42,1477,3,0,16,0,0,7,5,0,3,38,6651,4134,4017,3930,4930,5698,4961,3108,1268,38696
21602,4965,2799,2922,2937,3532,4176,4122,2563,1008,29020,9,12,8,8,9,12,17,10,6,88,22,21,16,6,9,22,10,3,0,105,68,129,142,79,162,162,178,78,20,1021,0,3,0,0,0,3,8,0,0,16,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,3,5,0,0,10,0,0,0,0,0,5,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,150,163,90,181,203,201,84,21,1176,95,163,167,100,184,211,215,96,31,1265,0,0,12,0,0,0,0,0,0,18,5061,2964,3096,3034,3724,4392,4339,2662,1031,30298
21603,12980,7564,8567,7910,8251,8094,6707,3993,1595,65648,8,22,7,23,11,19,22,15,3,136,5,12,19,0,9,4,14,6,0,68,185,410,343,205,244,222,135,65,43,1849,0,4,5,3,9,9,5,4,0,27,0,0,0,0,3,0,0,3,0,16,0,0,0,0,0,6,4,0,0,11,0,0,0,0,0,0,3,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,186,428,368,214,261,237,157,86,44,1987,197,448,376,231,275,263,179,102,47,2124,4,12,19,9,12,7,12,3,3,85,13185,8026,8957,8156,8537,8361,6895,4100,1641,67858
21701,5775,3453,3371,3584,4499,5451,5008,2714,1119,34968,4,10,8,13,20,10,18,22,7,114,0,0,3,0,0,0,10,0,0,22,115,208,194,155,142,198,127,61,37,1232,0,3,4,0,13,17,8,5,0,48,9,21,3,7,10,14,8,0,3,75,0,0,0,4,0,4,0,0,0,13,0,0,3,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,233,213,169,175,230,156,63,39,1397,129,237,218,175,196,241,178,88,43,1511,0,3,0,0,6,0,0,0,0,12,5903,3696,3590,3760,4704,5693,5183,2803,1162,36495
21703,6280,3739,3957,3894,4682,5416,4815,2745,1092,36630,4,6,6,11,10,24,28,9,9,106,0,9,3,0,7,0,0,0,0,22,110,181,252,150,182,262,155,81,47,1412,0,0,0,0,0,9,12,0,0,28,3,13,0,0,3,5,0,0,0,27,3,0,0,0,0,5,3,0,0,15,0,0,6,0,0,4,4,0,0,9,0,0,0,5,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,118,201,267,150,203,284,176,85,45,1529,124,208,272,161,215,306,207,95,53,1633,5,6,17,8,3,4,5,0,0,46,6406,3959,4245,4066,4898,5721,5030,2840,1149,38303
21704,9271,5459,5987,5917,6499,6853,5948,3227,1373,50534,4,4,0,12,5,19,15,15,13,97,4,0,0,0,3,4,12,3,0,24,182,252,273,168,181,252,193,96,95,1694,0,4,5,5,0,8,9,0,0,35,0,5,7,0,0,3,5,0,3,26,0,0,0,0,0,4,0,0,0,14,0,0,0,0,0,3,3,0,0,5,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,260,284,179,189,278,228,105,96,1805,188,265,289,189,199,298,243,122,111,1898,4,4,22,18,8,11,4,0,0,85,9461,5734,6301,6127,6705,7164,6191,3351,1481,52516
29797,0,0,6,16,3,14,5,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0,0,0,0,31,0,0,26,57,107,77,12,0,0,270,0,0,0,15,9,14,0,0,0,37,0,0,0,13,12,8,0,0,0,27,0,0,10,3,9,0,0,0,0,25,0,4,11,32,26,46,4,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,45,129,176,145,12,0,0,525,0,9,45,129,176,145,16,0,0,524,0,0,0,0,0,0,0,0,0,0,0,9,52,140,182,158,16,0,0,565
30101,13477,8458,7863,9387,9769,9381,7716,3696,1320,71067,3,5,13,5,9,6,8,15,4,72,4,9,9,4,12,10,22,9,4,84,6,0,5,4,0,3,10,0,0,35,189,219,200,144,122,117,90,51,25,1165,0,0,0,0,0,0,0,0,0,9,0,0,3,0,4,5,0,0,0,7,0,0,0,0,0,8,5,3,0,17,0,4,0,0,0,8,0,0,0,11,0,0,0,0,0,8,3,0,0,16,0,0,0,0,0,0,0,0,0,0,198,238,220,155,140,153,138,67,29,1338,204,245,230,161,144,153,151,83,32,1405,8,7,13,6,9,12,13,7,0,68,13695,8710,8100,9553,9925,9550,7872,3779,1353,72537
30102,15934,10174,8229,10569,12448,12373,11129,6688,2434,89977,13,15,12,14,11,31,37,19,8,166,7,15,17,12,11,18,32,14,8,141,3,8,15,3,9,7,33,16,0,100,210,353,290,207,268,365,248,150,104,2194,0,0,0,3,0,0,0,3,4,13,0,0,0,0,3,7,7,0,0,23,0,0,0,0,6,4,4,0,0,19,0,0,0,0,3,0,5,0,0,12,0,0,0,0,0,4,13,0,0,23,0,0,0,0,0,0,0,0,0,0,222,386,322,228,301,414,344,183,121,2520,236,398,332,234,318,447,380,208,137,2682,5,10,12,17,12,14,30,10,3,117,16173,10581,8574,10821,12770,12833,11541,6904,2567,92772
30103,14434,7791,8169,10662,10674,8191,5998,3396,1404,70721,6,8,8,16,9,8,8,11,8,82,10,11,10,13,10,31,31,10,5,131,0,0,12,6,5,14,14,12,0,55,146,205,197,145,132,140,87,40,21,1113,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,5,4,5,0,13,0,0,0,3,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,11,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,159,219,220,173,157,197,150,61,24,1354,169,225,227,181,167,201,160,69,32,1440,10,9,22,13,3,15,25,10,0,98,14618,8018,8415,10855,10844,8410,6179,3478,1436,72259
30201,8732,5475,5886,6713,5969,4831,3810,2375,1072,44861,3,0,0,0,0,0,0,5,0,13,3,4,9,5,0,16,8,4,5,55,0,0,0,0,3,0,3,0,0,13,89,127,134,73,71,74,44,21,29,661,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,4,0,0,6,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,94,132,147,85,78,96,66,30,29,760,100,135,148,83,78,97,68,36,29,776,3,8,9,8,14,20,16,0,0,73,8835,5614,6043,6804,6057,4951,3896,2412,1105,45709
30202,12715,8610,11632,10814,9369,7264,5465,3851,2202,71910,3,7,14,0,5,8,10,6,9,62,18,9,21,16,12,28,19,15,0,142,12,6,10,4,9,9,7,0,4,57,217,260,306,211,227,249,223,168,133,1991,0,0,0,0,0,0,0,0,0,6,0,4,0,0,5,3,0,0,0,13,0,0,3,0,0,7,4,0,0,19,4,0,0,0,0,0,3,0,0,14,0,0,4,0,0,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,247,276,346,237,247,299,273,182,137,2251,248,286,365,241,252,311,283,189,139,2316,14,23,14,19,24,23,17,10,3,156,12982,8921,12005,11069,9643,7602,5769,4048,2354,74382
30203,6824,4759,7943,6922,5279,4288,3052,1656,760,41480,0,6,4,4,4,0,0,7,10,37,14,25,28,16,16,20,25,5,0,144,3,12,11,7,24,6,10,0,0,80,102,232,230,190,172,178,88,35,13,1241,0,0,3,0,0,8,4,0,0,14,0,0,4,4,5,8,5,0,0,26,3,0,3,0,15,18,16,3,3,58,0,8,3,0,9,4,0,0,0,15,0,0,0,6,3,9,0,0,0,18,0,0,0,0,0,0,0,0,0,0,121,273,300,223,238,246,148,42,20,1595,122,276,301,226,238,243,151,46,24,1634,7,13,20,20,17,26,17,3,3,121,6954,5041,8263,7170,5536,4554,3214,1712,783,43237
30204,11259,6481,7999,8831,7939,6643,5367,3278,1387,59191,3,3,13,4,8,13,15,13,5,78,7,0,4,7,8,3,14,3,3,59,5,0,5,5,5,6,10,0,0,38,137,180,169,130,123,126,111,100,80,1145,0,0,4,0,0,4,7,0,0,8,0,0,5,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,4,0,5,4,0,0,0,11,0,0,0,0,0,3,6,0,0,9,0,0,0,0,0,0,0,0,0,0,150,182,191,147,129,151,144,106,81,1292,153,186,205,151,147,166,163,116,85,1375,4,5,12,6,15,23,24,4,0,89,11418,6674,8210,8989,8100,6833,5551,3402,1474,60651
30301,9973,6467,7423,8162,7299,5759,4239,2414,1040,52780,5,0,4,3,0,4,7,7,4,40,5,8,8,5,6,10,9,11,0,63,13,7,7,13,0,0,7,3,0,54,100,197,175,92,115,120,74,28,20,928,0,0,0,0,0,0,7,0,0,15,0,0,0,0,3,4,4,0,0,11,0,0,0,0,0,3,3,0,0,12,0,0,3,0,0,0,0,0,0,3,5,0,0,3,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,123,213,198,120,129,135,105,47,21,1091,130,213,201,122,133,145,107,51,29,1128,5,7,6,14,5,17,22,4,0,70,10113,6687,7637,8299,7429,5923,4361,2470,1069,53981
30302,11133,11756,16325,11856,9416,7065,4795,2775,1431,76550,4,0,14,7,4,14,6,7,0,60,11,19,34,19,20,20,28,9,6,162,5,14,16,0,5,3,4,0,0,51,167,344,438,289,263,341,342,300,144,2628,0,0,4,0,0,3,0,0,0,15,0,3,4,0,5,5,7,0,0,18,0,0,0,0,0,3,3,0,0,15,0,0,0,0,3,4,0,0,0,3,0,0,5,0,0,3,0,8,0,16,0,0,0,0,0,0,0,0,0,0,185,383,501,318,295,385,385,320,145,2912,188,386,515,324,299,395,385,333,149,2975,5,49,52,17,17,15,12,7,0,162,11328,12188,16895,12198,9726,7471,5194,3107,1576,79682
30303,14772,10719,11818,12154,9886,7408,5650,3582,1458,77444,9,3,8,11,8,8,0,8,4,60,8,13,14,10,14,20,18,9,4,93,4,3,10,5,6,5,7,7,0,51,146,245,267,143,130,112,103,55,21,1221,0,3,0,0,0,9,7,0,0,22,0,0,0,4,0,9,0,4,0,17,0,0,0,0,0,0,0,0,0,5,4,0,0,5,0,5,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,268,300,167,148,155,132,68,25,1413,162,270,304,178,160,157,135,78,30,1475,16,30,51,23,25,54,69,7,0,274,14952,11014,12173,12351,10065,7623,5851,3672,1488,79194
30304,7209,5009,6422,6164,5011,3804,2565,1645,747,38575,3,11,14,7,3,6,9,8,3,51,7,15,9,4,5,7,12,5,0,62,0,6,4,0,0,0,6,5,0,23,49,149,142,88,97,72,93,60,29,772,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,6,0,0,0,0,0,0,0,0,0,0,55,169,155,92,109,90,118,72,30,893,54,187,162,99,112,96,127,74,35,942,8,7,30,14,10,20,13,5,0,110,7272,5201,6616,6281,5135,3918,2706,1720,781,39627
30305,14991,7913,10315,11394,7906,6411,4677,2084,814,66496,6,7,7,3,0,6,3,0,0,37,0,3,10,3,10,8,6,3,0,58,4,0,13,7,5,4,4,5,0,42,130,160,198,106,91,95,66,19,15,882,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,144,173,220,125,108,117,85,30,15,1017,149,178,226,133,105,121,91,30,15,1058,22,3,30,14,21,75,51,9,0,227,15159,8093,10583,11544,8032,6609,4822,2117,827,67779
30306,9216,6334,8242,7532,5513,5094,4165,2197,822,49114,3,4,3,10,4,9,7,3,0,35,0,3,7,11,3,11,0,0,0,42,0,0,3,6,0,4,0,0,0,23,106,106,182,108,72,69,38,25,18,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,105,118,201,129,79,86,46,26,21,807,111,119,206,137,81,90,57,34,22,841,11,16,36,14,31,35,27,12,0,179,9339,6472,8484,7684,5625,5211,4253,2236,842,50139
30401,6251,3657,3267,4660,4505,4015,3386,1738,688,32159,4,0,0,4,0,0,0,0,0,12,0,8,4,0,6,6,4,0,0,29,4,0,3,6,3,3,4,0,0,21,43,80,63,45,32,43,45,18,18,378,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,5,4,0,0,10,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,4,0,0,6,0,0,0,0,0,0,0,0,0,0,47,88,74,49,38,59,61,29,24,470,54,93,73,55,40,60,61,29,22,480,4,3,10,4,10,11,9,3,0,55,6308,3751,3347,4717,4554,4082,3451,1769,714,32689
30402,9960,5827,3143,6412,7476,5409,4306,2723,1120,46372,0,0,0,0,7,4,3,10,0,28,4,12,16,3,3,6,11,5,4,67,0,0,10,8,4,3,3,6,0,35,55,153,87,66,59,68,53,37,16,601,0,0,0,0,0,0,7,0,0,14,3,0,0,0,4,0,4,4,0,11,0,0,0,0,0,0,6,0,0,4,4,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,69,171,114,77,66,80,88,54,27,754,72,172,114,78,71,88,96,63,32,785,7,15,14,16,16,16,27,5,0,119,10035,6010,3275,6507,7566,5510,4425,2789,1152,47276
30403,8650,10716,7646,7282,6297,4496,3815,2231,879,52008,0,34,7,3,4,0,5,11,0,71,3,44,18,11,6,13,13,8,5,123,5,13,14,9,13,9,0,7,0,59,76,585,174,81,80,72,60,29,11,1170,0,4,0,0,0,4,5,0,0,18,0,5,0,4,0,0,3,0,0,16,0,7,0,0,0,4,0,0,0,19,0,9,3,3,0,0,0,0,0,18,0,8,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,91,677,211,112,97,99,96,47,21,1444,91,714,214,116,102,99,102,54,21,1517,15,48,28,20,34,33,28,3,5,221,8751,11477,7894,7413,6436,4625,3944,2290,906,53744
30404,10976,6682,6303,7923,7669,5050,4084,2529,1131,52360,3,3,6,9,4,9,9,0,0,44,8,12,8,9,12,13,22,9,0,93,5,6,12,4,4,5,11,3,0,47,104,205,128,125,74,75,73,30,11,823,0,0,0,0,0,0,3,0,0,7,4,0,3,0,6,3,7,0,0,23,0,0,0,0,0,0,9,0,0,8,0,3,0,0,0,0,0,0,0,4,0,4,0,4,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,115,223,161,147,101,94,124,39,19,1023,120,234,168,152,104,102,130,45,22,1061,7,0,18,9,5,16,18,0,0,69,11095,6920,6486,8080,7779,5168,4234,2576,1152,53496
30501,7006,14468,23699,13287,9484,7281,4944,2363,911,83445,0,19,36,28,23,37,46,25,0,216,105,147,370,220,217,169,76,23,3,1328,39,61,184,116,76,90,46,9,4,628,436,1006,1522,1069,987,820,492,275,135,6741,3,18,24,30,14,25,12,0,0,133,6,21,34,49,33,29,0,0,0,183,4,4,4,9,9,19,5,4,0,58,10,9,28,11,11,4,4,0,0,77,3,8,21,17,17,22,6,6,0,108,0,0,0,0,0,0,0,0,0,0,608,1261,2185,1538,1371,1178,643,328,143,9254,613,1282,2224,1565,1388,1220,682,349,141,9471,75,147,376,178,136,121,60,15,4,1116,7687,15895,26309,15031,11014,8622,5687,2729,1054,94035
