SA3_CODE_2021,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85_yr_over_M,Age_85_yr_over_F,Age_85_yr_over_P,OS_vis_M,OS_vis_F,OS_vis_P,Count_pers_occ_private_dwgs_M,Count_pers_occ_private_dwgs_F,Count_pers_occ_private_dwgs_P,Count_persons_other_dwgs_M,Count_persons_other_dwgs_F,Count_persons_other_dwgs_P,Indig_persons_Aboriginal_M,Indig_persons_Aboriginal_F,Indig_persons_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_pe_Bo_Abor_Trs_St_Is_M,Indig_pe_Bo_Abor_Trs_St_Is_F,Indig_pe_Bo_Abor_Trs_St_Is_P,Indigenous_persons_Tot_M,Indigenous_persons_Tot_F,Indigenous_persons_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_used_home_Eng_only_M,Lang_used_home_Eng_only_F,Lang_used_home_Eng_only_P,Lang_used_home_Oth_Lang_M,Lang_used_home_Oth_Lang_F,Lang_used_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_per_att_educ_inst_0_4_M,Age_per_att_educ_inst_0_4_F,Age_per_att_educ_inst_0_4_P,Age_per_att_educ_inst_5_14_M,Age_per_att_educ_inst_5_14_F,Age_per_att_educ_inst_5_14_P,Age_per_att_educ_inst_15_19_M,Age_per_att_educ_inst_15_19_F,Age_per_att_educ_inst_15_19_P,Age_per_att_educ_inst_20_24_M,Age_per_att_educ_inst_20_24_F,Age_per_att_educ_inst_20_24_P,Age_per_att_educ_inst_25ov_M,Age_per_att_educ_inst_25ov_F,Age_per_att_educ_inst_25ov_P,Hi_yr_sch_com_Yr_12_equiv_M,Hi_yr_sch_com_Yr_12_equiv_F,Hi_yr_sch_com_Yr_12_equiv_P,Hi_yr_sch_com_Yr_11_equiv_M,Hi_yr_sch_com_Yr_11_equiv_F,Hi_yr_sch_com_Yr_11_equiv_P,Hi_yr_sch_com_Yr_10_equiv_M,Hi_yr_sch_com_Yr_10_equiv_F,Hi_yr_sch_com_Yr_10_equiv_P,Hi_yr_sch_comp_Yr_9_equiv_M,Hi_yr_sch_comp_Yr_9_equiv_F,Hi_yr_sch_comp_Yr_9_equiv_P,Hi_yr_sch_comp_Yr_8_below_M,Hi_yr_sch_comp_Yr_8_below_F,Hi_yr_sch_comp_Yr_8_below_P,Hi_yr_sc_co_Di_not_go_to_sc_M,Hi_yr_sc_co_Di_not_go_to_sc_F,Hi_yr_sc_co_Di_not_go_to_sc_P
31305,30256,33367,63619,1419,1343,2766,3612,3453,7065,1828,1688,3511,1533,1396,2935,2776,2931,5709,3446,3906,7346,4249,4769,9019,4168,4883,9048,4043,4805,8850,2397,2895,5299,787,1283,2070,42,39,85,29561,32541,62102,698,824,1520,1021,1099,2119,56,48,108,60,73,129,1132,1224,2351,21893,23931,45830,6700,7789,14487,26651,29272,55926,1933,2406,4343,26211,28942,55150,407,380,788,3375,3238,6618,1239,1227,2465,338,426,763,617,1327,1944,11912,13815,25727,2198,2274,4479,6531,7500,14028,1577,1545,3124,1173,1378,2549,111,118,233
31401,43734,44853,88588,2613,2389,5003,7065,6534,13606,3269,3091,6361,2490,2215,4713,4517,4731,9253,5710,6587,12301,6847,7282,14132,5283,5496,10782,3747,4001,7752,1836,1955,3790,343,573,912,48,49,97,43649,44700,88351,85,153,237,781,735,1511,52,55,102,51,31,81,878,819,1700,34746,35367,70117,8157,8614,16768,40042,40636,80679,2802,3280,6082,40606,41454,82062,909,796,1708,6866,6341,13207,2606,2638,5240,910,954,1868,1119,2020,3143,22007,24012,46019,2692,2318,5011,6450,6680,13126,1270,1180,2455,756,825,1591,70,55,124
31402,42178,45095,87270,3582,3280,6860,7323,6700,14022,2794,2849,5644,2706,2901,5605,6414,7445,13859,6683,7204,13887,5197,5666,10858,3388,3880,7270,2450,2886,5336,1260,1600,2859,379,692,1068,56,82,138,41966,44693,86663,207,406,609,1289,1377,2672,70,70,143,80,91,166,1440,1536,2982,28785,30543,59326,11993,12994,24990,33757,35891,69652,6855,7482,14342,35123,37367,72495,977,961,1936,6968,6355,13320,2044,2238,4279,656,935,1592,1220,2646,3866,18634,21450,40084,2714,2712,5423,6072,6758,12831,1472,1468,2936,871,984,1859,136,141,276
31403,19431,20045,39480,1317,1222,2540,2776,2586,5359,1362,1166,2527,1316,1263,2579,2845,2868,5710,2780,2883,5662,2397,2582,4981,1971,2289,4262,1654,1921,3575,819,918,1736,191,340,537,15,12,27,19314,19854,39173,110,190,303,699,787,1487,35,36,75,59,46,100,795,860,1659,14749,14882,29631,3946,4405,8352,16707,16927,33642,1954,2318,4270,16871,17355,34234,363,349,708,2617,2415,5029,911,872,1783,304,422,726,537,1015,1547,8235,8900,17137,1275,1216,2496,3667,3846,7513,809,756,1567,585,683,1269,96,106,204
31501,20316,17378,37691,1320,1243,2568,2775,2489,5266,1070,976,2049,1319,1149,2467,3196,2650,5846,2548,2131,4678,2665,2206,4870,2655,2434,5083,2076,1563,3640,611,470,1080,83,73,157,277,114,392,17296,16572,33866,3019,807,3827,3576,3092,6662,2865,2833,5694,2028,1927,3958,8463,7843,16308,15860,13739,29598,1650,1628,3283,10766,9531,20299,5510,5753,11257,15937,14886,30821,211,234,446,2345,2101,4449,425,430,847,52,108,162,227,523,750,5590,6050,11637,1414,1454,2865,4483,2879,7362,1004,660,1668,884,638,1522,101,65,165
31502,20945,17637,38587,1317,1168,2488,2357,2304,4664,1131,916,2042,1382,1288,2667,3233,2806,6038,2838,2260,5095,2742,2099,4834,2808,2389,5194,2273,1729,3995,784,558,1335,89,126,222,75,62,137,16861,16123,32988,4081,1513,5595,3889,4060,7950,81,58,133,161,157,318,4131,4274,8402,14861,13084,27947,2306,2205,4508,15854,13967,29820,1308,1379,2682,15993,14220,30211,256,246,504,2044,2024,4076,439,397,836,105,162,265,344,595,941,6079,6296,12375,1379,1155,2540,4155,3167,7321,1002,737,1739,900,555,1458,116,89,206
31503,10565,10402,20962,509,517,1027,1106,1073,2178,419,362,780,482,527,1007,1146,1183,2322,977,1074,2048,1234,1290,2525,1822,1869,3692,1928,1639,3566,771,632,1400,180,233,414,31,27,53,9729,9766,19492,839,633,1472,950,992,1937,31,22,52,40,36,75,1019,1057,2072,8459,8361,16824,775,837,1620,9001,8921,17926,301,343,652,9024,8920,17944,88,101,194,952,933,1888,194,162,355,33,87,123,134,286,418,2956,3872,6825,637,659,1290,2595,2268,4862,714,396,1104,771,511,1277,49,31,75
31601,27152,30902,58051,1505,1350,2857,4043,3982,8026,2024,2189,4210,1654,1817,3468,2920,3198,6118,3278,3927,7203,3636,4280,7915,2982,3525,6504,2649,3313,5957,1755,2259,4015,691,1070,1764,36,41,75,26535,30002,56535,616,901,1516,542,525,1070,25,33,58,17,25,49,591,585,1177,19638,22096,41732,6465,7497,13966,24164,27292,51453,1928,2326,4255,23515,26670,50178,479,420,908,3841,3788,7632,1514,1760,3275,598,857,1460,831,1575,2404,12815,15311,28126,1908,2080,3983,4324,5141,9462,986,1045,2031,528,636,1172,41,40,77
31602,45751,50841,96588,2443,2308,4747,6079,5738,11814,2836,2734,5574,2379,2414,4797,4944,5637,10581,5337,6248,11585,5750,6619,12370,5542,6680,12224,5448,6432,11883,3695,4255,7954,1298,1763,3061,72,78,153,44385,49381,93766,1363,1460,2824,1055,1125,2179,54,40,97,41,53,97,1151,1223,2370,34382,37925,72309,9218,10553,19777,40823,45222,86039,2718,3246,5966,39879,44353,84234,743,736,1488,5729,5413,11145,1942,2122,4066,648,858,1509,1064,2256,3322,19463,22551,42010,3220,3446,6665,8915,10601,19514,1939,2043,3977,1383,1555,2939,105,87,190
31603,32257,34804,67066,1451,1330,2778,3212,2910,6118,1558,1486,3041,1671,1898,3569,4009,4344,8348,3810,4040,7854,3995,4420,8414,4409,5356,9762,4721,5034,9753,2638,2853,5490,789,1144,1932,222,167,389,30245,32674,62916,2016,2131,4145,592,615,1204,36,28,64,31,24,57,657,670,1327,23237,24824,48062,6571,7538,14102,27522,29636,57162,2186,2565,4752,26793,28949,55740,396,379,768,2982,2674,5655,1077,1094,2172,430,729,1158,941,1697,2635,14602,16710,31318,2423,2395,4820,5966,6687,12651,1281,1228,2509,733,823,1557,60,66,129
31605,23447,25578,49025,1045,983,2030,3039,2845,5884,1365,1269,2634,851,853,1702,1855,2053,3908,2642,3081,5721,3078,3592,6673,3091,3750,6833,3619,3954,7572,2268,2310,4577,600,884,1484,126,137,259,22240,24253,46493,1200,1325,2527,353,311,666,15,10,20,7,5,14,375,330,704,16325,17555,33875,5802,6655,12456,20574,22245,42825,1517,1919,3440,20018,21784,41798,330,340,665,2813,2689,5502,1004,1018,2022,209,305,515,446,964,1409,11353,12734,24084,1785,1915,3699,3659,4177,7828,847,887,1735,387,479,866,36,37,75
31606,28305,30172,58478,1513,1481,2994,3805,3656,7459,1741,1675,3416,1352,1442,2795,2911,3186,6095,3214,3697,6911,3767,4218,7987,3936,4404,8345,3598,3912,7516,1963,1872,3835,494,627,1125,64,52,112,27922,29756,57684,380,418,797,708,710,1411,16,34,53,22,27,50,747,766,1515,21684,22901,44589,5024,5669,10693,25537,27109,52651,1247,1541,2790,25004,26759,51762,439,412,850,3506,3404,6907,1178,1259,2438,330,456,785,611,1402,2009,11504,13900,25408,1981,1946,3931,5911,5867,11778,1275,1105,2377,854,692,1547,59,53,108
31607,24163,25499,49661,1467,1389,2853,3497,3293,6789,1462,1382,2840,1180,1131,2312,2688,2920,5608,3074,3372,6451,3121,3488,6608,3046,3466,6511,2647,2731,5382,1523,1662,3187,456,664,1119,27,21,42,23831,25092,48917,335,412,741,731,780,1516,27,44,67,45,46,91,807,870,1674,19153,19833,38985,3969,4618,8582,22011,23071,45080,1050,1317,2365,21654,22842,44501,457,397,852,3291,3087,6374,987,1027,2013,267,353,619,544,1153,1690,9396,11116,20511,1869,1739,3610,4898,5114,10016,1106,960,2068,755,713,1464,83,64,152
31608,11824,12226,24042,505,450,957,1568,1497,3061,758,693,1453,472,388,858,836,862,1699,1189,1462,2651,1755,1931,3685,1850,2166,4016,1796,1742,3537,907,797,1700,186,243,428,26,21,48,11673,12075,23740,147,152,303,239,226,465,15,12,22,11,11,19,264,247,509,8909,9085,17996,2200,2459,4656,10752,11055,21804,409,521,927,10510,10799,21304,136,126,257,1436,1370,2810,538,523,1065,95,129,224,198,460,651,4891,5598,10488,862,900,1762,2463,2383,4847,540,448,986,341,262,607,23,20,41
31701,77632,84087,161724,4872,4751,9629,11432,10880,22311,5604,5557,11158,5112,5249,10360,10474,11187,21664,9253,10271,19520,9030,10162,19190,8620,9674,18293,7378,8450,15826,4439,5439,9884,1415,2468,3888,104,117,224,74485,80868,155353,3148,3220,6369,3517,3806,7319,90,135,226,118,140,254,3727,4076,7808,61824,67107,128930,11827,13002,24831,65418,71283,136699,8114,8719,16827,67468,73607,141074,1288,1245,2529,10770,10274,21046,3910,4195,8102,1345,1891,3236,2642,4419,7063,30289,35868,66163,4524,4647,9174,15039,16107,31145,3550,3411,6959,3559,3699,7256,544,796,1340
31801,22383,21605,43986,1067,965,2035,2818,2612,5432,1364,1206,2570,1123,1029,2152,2285,2205,4492,2141,2264,4400,2753,2704,5455,3311,3178,6483,3289,3050,6334,1748,1665,3418,489,724,1210,177,62,239,20679,20585,41261,1703,1017,2722,1934,2041,3974,132,121,254,370,358,720,2433,2516,4952,17928,17575,35506,1745,1902,3649,18449,18101,36555,1397,1518,2914,19253,18962,38214,244,194,438,2463,2311,4777,765,765,1527,91,139,230,210,488,701,6006,6974,12981,1587,1526,3109,5416,5059,10475,1370,1118,2484,1535,1299,2835,96,67,166
31802,96244,98461,194704,5963,5334,11299,13368,12597,25964,6442,6573,13015,7732,7098,14833,13910,13842,27747,11805,13045,24848,11735,12734,24472,11144,11803,22942,8896,9064,17961,4226,4608,8834,1018,1765,2782,261,148,407,90341,94570,184914,5898,3887,9787,5956,6101,12056,1015,1050,2065,1149,1178,2324,8119,8326,16446,75935,77501,153436,12989,14642,27633,80593,83260,163854,7119,8348,15466,82938,86056,168996,1638,1471,3114,12257,11623,23880,4173,4792,8970,1692,2614,4304,2657,4915,7579,38365,43555,81918,6632,6219,12848,17811,17826,35633,4000,3763,7761,2934,2926,5859,377,374,750
31901,46616,48769,95380,2247,2096,4339,5865,5406,11267,2741,2551,5291,2315,2344,4658,4797,5121,9923,4518,5092,9608,5405,5943,11355,6394,7063,13458,6957,7269,14221,4245,4337,8590,1123,1546,2666,148,149,298,45210,47419,92631,1404,1349,2755,2090,2152,4239,113,89,205,140,144,283,2344,2384,4724,37514,39010,76518,5945,6689,12631,41315,43118,84432,2335,2766,5104,41294,43232,84527,561,538,1101,5343,4988,10329,1674,1734,3409,339,510,848,794,1635,2431,14105,16759,30861,3200,3321,6521,11762,12303,24072,3169,2854,6025,2989,2792,5778,256,218,476
31902,25496,24846,50346,1221,1148,2363,3166,2844,6011,1436,1324,2757,1221,1174,2391,2529,2469,5005,2400,2457,4862,3014,3188,6201,3791,3863,7657,4017,3788,7808,2185,1909,4098,516,672,1194,337,51,385,24584,24298,48881,910,551,1465,1890,1946,3838,32,38,65,90,126,214,2008,2104,4118,20064,19801,39866,2464,2595,5057,21837,21699,43539,917,928,1842,21825,21706,43533,238,240,476,2786,2499,5282,776,827,1596,95,231,329,287,693,983,6364,7828,14188,1516,1612,3129,6562,6158,12718,1875,1468,3344,1997,1544,3546,101,72,173
31903,26384,27015,53398,1265,1201,2463,3293,3076,6377,1609,1472,3071,1114,1041,2162,2396,2514,4913,2533,2956,5492,3248,3567,6819,4072,4398,8470,4204,4034,8236,2136,2066,4202,503,687,1192,28,23,50,25869,26619,52488,512,397,907,1037,1029,2064,67,61,132,62,73,136,1163,1162,2332,21484,21833,43323,2922,3310,6236,23971,24459,48436,626,864,1490,23688,24322,48006,303,270,572,3006,2802,5808,962,1027,1986,141,251,389,320,938,1258,7692,9241,16933,1935,1979,3917,7037,6941,13975,1788,1498,3287,1494,1288,2784,81,67,146
31904,31012,34192,65208,1316,1252,2577,3728,3582,7311,1686,1647,3331,1248,1207,2451,2542,2895,5441,2775,3377,6146,3368,4047,7413,4328,5305,9630,5607,6059,11662,3550,3601,7150,866,1231,2098,52,69,120,29925,32932,62854,1094,1267,2354,1371,1411,2782,61,54,122,66,82,151,1502,1551,3054,23735,25693,49428,5378,6450,11830,27855,30424,58275,1345,1870,3214,27582,30307,57893,357,397,752,3480,3373,6850,1062,1159,2216,175,299,484,546,1190,1736,9849,11936,21778,2450,2570,5026,7821,8803,16622,2150,2194,4344,1691,1588,3277,93,89,178
31905,24240,23696,47938,976,932,1914,2668,2472,5139,1330,1144,2474,1163,954,2119,2171,1960,4133,2222,2310,4529,2868,2933,5802,3828,4179,8003,4433,4183,8625,2109,1957,4061,469,677,1144,21,12,36,22997,23241,46240,1243,448,1693,1265,1086,2355,72,56,135,94,57,150,1434,1203,2635,20020,19217,39238,2433,2796,5232,21552,21564,43116,470,695,1167,21366,21426,42790,226,245,474,2434,2283,4713,757,745,1499,105,184,294,314,762,1080,6437,7214,13648,1641,1702,3349,7389,6852,14239,1719,1582,3309,1633,1285,2917,93,74,164
39797,317,65,385,0,0,0,6,0,6,8,6,11,8,9,18,69,35,102,107,7,114,77,3,79,26,5,34,23,0,23,0,0,0,0,0,0,17,10,24,9,3,12,308,61,370,5,0,5,0,0,0,0,0,0,5,0,5,76,9,87,39,12,48,89,19,109,24,7,29,82,16,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,16,69,10,0,10,36,0,33,8,0,11,4,0,7,0,0,0
40101,15050,14384,29433,333,310,644,594,567,1160,661,930,1591,2383,2459,4840,3619,3235,6855,2092,1764,3855,1657,1292,2946,1526,1404,2929,1322,1313,2633,640,737,1379,221,376,597,248,194,448,10917,10643,21553,4142,3741,7884,232,177,413,7,6,10,8,5,13,247,189,434,6962,6341,13304,5914,6100,12006,8032,7532,15567,4534,4848,9380,8572,8172,16751,75,73,145,489,448,936,539,740,1273,1618,1701,3312,1319,1468,2793,9535,9445,18975,1040,967,2012,899,699,1600,230,209,431,156,165,322,67,57,130
40102,38081,39918,78002,2273,2147,4420,5290,5116,10401,2532,2484,5016,2175,2046,4221,3938,4232,8162,4553,5134,9688,5301,5849,11149,5072,5303,10371,4278,4498,8774,2068,2225,4298,594,894,1487,36,29,71,37607,39395,77001,467,526,996,357,364,721,12,13,26,7,9,17,380,390,766,30622,31858,62486,5924,6517,12436,34720,36259,70981,1917,2238,4155,35189,36791,71978,573,569,1141,5044,4858,9903,2011,2025,4041,731,892,1621,929,1788,2721,16995,20099,37088,5574,5079,10649,4391,4085,8470,1350,1249,2603,775,716,1488,51,41,97
40103,21798,23969,45763,976,877,1848,2996,2942,5937,1614,1596,3205,1303,1237,2540,2041,2152,4194,2602,3032,5632,2963,3241,6208,2633,3004,5639,2472,2950,5427,1644,1926,3570,556,1013,1571,67,57,125,21353,23345,44700,440,624,1061,105,96,202,0,3,10,3,11,13,114,113,226,14305,15424,29726,7015,8061,15081,15488,16710,32204,5831,6766,12604,18688,20436,39123,372,346,719,2923,2881,5800,1486,1479,2966,782,798,1578,840,1245,2080,13339,14499,27840,1785,2150,3931,1287,1722,3010,506,586,1092,351,499,847,65,103,169
40104,26537,28234,54771,1410,1349,2753,3255,2955,6208,1564,1369,2936,1850,1696,3549,3703,3782,7488,3619,3827,7449,3399,3577,6974,2961,3345,6313,2274,2865,5136,1737,2321,4052,758,1155,1912,43,41,92,26311,27782,54093,221,454,680,184,219,402,9,14,20,8,10,18,202,244,445,16323,16949,33265,9470,10444,19909,16454,17030,33485,9318,10317,19631,21913,23085,44990,446,370,817,3145,2870,6020,1308,1222,2534,920,919,1839,1134,1631,2766,13727,14996,28719,3010,2913,5924,2299,2445,4746,767,837,1606,1107,1490,2600,191,318,509
40105,17992,19272,37262,807,790,1596,1882,1850,3729,1194,892,2082,1231,1238,2464,2832,2861,5696,2401,2488,4885,2193,2352,4538,2157,2329,4482,1748,2091,3833,1052,1537,2585,500,852,1353,50,36,84,17452,18808,36263,539,460,999,102,109,207,5,6,11,5,7,10,112,114,231,11842,12597,24436,5547,6112,11661,12724,13463,26181,4664,5234,9904,14787,15877,30669,244,256,499,1811,1789,3602,1056,789,1843,708,703,1404,949,1226,2175,10633,11331,21972,1713,1746,3461,1211,1460,2674,491,479,975,523,752,1278,93,184,278
40106,14768,15393,30156,762,725,1486,1836,1744,3572,798,845,1646,1064,1029,2094,2217,2240,4456,2088,2083,4169,1877,1923,3803,1785,1932,3722,1390,1503,2891,658,850,1509,287,525,807,24,35,62,14571,14998,29569,198,391,586,118,119,238,7,7,14,0,3,8,130,129,259,10049,10482,20526,4293,4477,8775,10348,10744,21089,3980,4183,8161,12499,13130,25629,236,246,485,1781,1695,3475,687,766,1453,561,568,1127,760,912,1669,8546,8964,17503,1461,1422,2889,970,1081,2050,322,389,712,343,458,799,60,117,173
40107,18064,20190,38246,865,820,1687,2228,2105,4338,1015,1091,2105,1140,1211,2347,2307,2436,4739,2333,2667,5000,2422,2593,5018,2150,2429,4577,1960,2329,4285,1100,1476,2578,535,1038,1576,31,38,65,17530,19316,36852,533,868,1398,93,98,190,7,4,9,0,3,3,92,105,199,13095,14545,27641,4589,5200,9785,14198,15729,29927,3469,4003,7469,15811,17594,33408,303,292,599,2188,2061,4251,905,980,1887,638,733,1368,853,1125,1986,11019,12281,23305,1625,1827,3450,1039,1417,2455,369,471,839,395,560,956,71,99,169
40201,18261,19018,37279,1080,966,2049,2503,2355,4861,1257,1138,2396,1145,1098,2243,2166,2255,4428,2095,2292,4388,2382,2613,4997,2481,2604,5087,1755,1876,3630,1013,1255,2271,378,558,933,16,15,25,18048,18747,36795,211,273,487,454,424,879,18,16,35,10,11,21,481,455,942,14800,15223,30028,2763,3090,5849,16794,17437,34237,816,917,1731,16928,17523,34448,264,264,527,2381,2251,4632,905,864,1769,301,386,689,372,755,1125,5986,7339,13327,3290,3087,6387,2943,2892,5834,1015,945,1960,691,665,1351,55,60,113
40202,49068,50460,99532,3742,3762,7507,7788,7426,15217,3226,2984,6205,3421,3540,6962,7642,8114,15759,6319,6367,12686,5561,5694,11261,5378,5549,10922,3527,3729,7256,1814,2256,4068,655,1044,1695,24,46,75,48617,49668,98284,449,799,1248,1932,2058,3990,58,56,113,67,63,128,2054,2178,4236,35569,36011,71576,10473,11318,21792,38704,39616,78332,7442,7829,15267,42760,43777,86543,892,826,1720,7213,6870,14085,2172,2164,4338,765,1050,1813,1239,2263,3496,14152,16405,30556,7789,7016,14804,7498,7462,14958,2658,2601,5261,2029,2075,4104,698,917,1620
40203,38665,37945,76609,2721,2402,5119,4532,4250,8780,1840,1858,3699,2982,2435,5419,7493,6977,14471,6429,5961,12385,4401,4339,8741,3517,3686,7201,2658,3109,5764,1552,1910,3463,544,1020,1558,70,91,157,37644,37179,74824,1024,765,1783,783,786,1565,20,15,37,9,15,30,810,815,1630,21439,21167,42604,15803,15447,31255,20177,20390,40573,16282,15829,32114,29515,29999,59521,730,596,1324,4274,4008,8286,1496,1567,3065,1398,1247,2644,1992,2757,4750,18924,19154,38082,3775,3492,7263,3817,3528,7350,1104,1328,2427,1418,1627,3044,788,729,1522
40204,71796,71880,143679,4758,4299,9055,9874,9337,19208,4544,4238,8783,5322,4630,9949,10461,10496,20959,10134,10061,20196,8794,8623,17416,7923,8356,16275,5892,6641,12532,3078,3752,6833,1011,1453,2467,151,146,290,70895,71006,141899,901,875,1780,1640,1649,3289,41,40,81,34,25,61,1711,1716,3430,44893,43972,88864,23967,24988,48959,45273,45193,90468,23250,23380,46632,60590,60690,121283,1124,1031,2156,9272,8804,18076,3340,3386,6724,1821,1956,3778,2505,3814,6317,26813,28118,54929,10043,9031,19082,9293,9142,18432,3325,3357,6684,3066,3428,6497,1644,2134,3782
40205,46724,48765,95487,2600,2416,5015,5931,5628,11562,2940,2630,5568,2916,2617,5537,5690,5733,11416,6243,6447,12691,6007,6387,12398,5546,6256,11806,4921,5648,10570,2960,3535,6499,970,1465,2433,52,56,111,46200,48033,94234,528,729,1257,572,556,1127,14,18,35,8,13,28,603,589,1186,34359,35481,69845,11299,12200,23499,38814,40305,79113,6762,7220,13985,42286,44113,86401,694,675,1367,5759,5469,11234,2265,2226,4489,1107,1133,2242,1408,2205,3611,20347,22424,42773,7638,7074,14716,5861,6335,12192,1794,1807,3605,1178,1477,2657,140,198,335
40301,16867,18560,35428,677,653,1334,1768,1594,3358,948,941,1887,912,909,1814,1802,1929,3730,1970,2156,4127,2188,2353,4539,2410,2745,5153,2382,2685,5060,1335,1615,2952,481,984,1462,30,32,69,16148,17762,33913,719,796,1521,150,134,286,3,5,4,9,7,16,162,147,309,12437,13576,26013,3902,4436,8334,14572,15937,30505,1766,2079,3841,15041,16534,31570,206,214,418,1700,1543,3242,805,816,1617,404,476,879,571,874,1447,8921,9915,18838,2248,2418,4668,1720,2231,3953,506,608,1115,393,435,832,65,68,134
40302,45596,49591,95184,2654,2511,5167,5237,5078,10312,2535,2409,4942,3136,3261,6398,6886,7391,14274,6477,6916,13391,5541,5872,11406,5241,6065,11307,4577,5334,9911,2329,2993,5322,989,1771,2762,64,98,168,45100,48736,93834,489,858,1348,612,626,1233,20,23,35,18,12,28,645,652,1301,31179,33661,64836,13102,14556,27659,34781,37701,72476,9405,10446,19853,39273,42804,82079,807,729,1529,5038,4909,9946,2005,2026,4033,1361,1645,3003,2012,2920,4932,22532,25613,48144,5964,5913,11873,4833,5413,10248,1533,1704,3236,1204,1537,2746,250,278,526
40303,31946,34056,66003,1639,1583,3223,4182,3973,8157,2132,2133,4266,1983,1990,3969,3453,3510,6961,3985,4421,8399,4384,4626,9008,3880,4202,8086,3294,3780,7072,2150,2449,4599,869,1386,2260,36,52,89,30989,32632,63623,958,1425,2381,193,196,388,11,4,16,12,6,13,207,206,414,23915,25228,49145,7309,7992,15298,26448,27776,54223,4729,5423,10151,28787,30434,59219,577,505,1083,4116,3887,8003,1822,1914,3737,1095,1241,2334,1326,1801,3125,17646,19428,37074,3584,3356,6938,2458,2916,5369,858,943,1799,628,762,1387,101,133,235
40304,84736,89019,173756,4832,4625,9452,11281,10511,21789,5311,5004,10312,5029,4765,9792,10425,10771,21203,10681,11731,22416,11009,11543,22554,10394,11551,21944,9305,10528,19828,4939,5651,10592,1529,2338,3873,72,89,152,84068,87798,171864,668,1227,1889,1517,1661,3180,45,52,96,56,47,100,1611,1766,3378,64215,66212,130428,17347,19516,36863,75864,79199,155061,5811,6703,12513,77273,80717,157990,1316,1244,2555,10737,10017,20749,3862,3910,7769,1392,1785,3175,2120,4021,6140,32456,38206,70660,14574,13455,28023,12429,12783,25212,3808,3635,7441,2133,2304,4443,193,195,390
40401,57125,60278,117401,3078,3029,6103,6096,5809,11905,3077,2785,5863,3849,3736,7579,8792,8857,17650,7444,7778,15224,7435,7739,15173,7133,7695,14833,5500,6456,11956,3308,4140,7442,1417,2254,3674,93,120,211,56335,59154,115488,783,1130,1911,900,939,1842,28,30,56,35,33,65,957,1008,1967,39214,40734,79948,15911,17435,33341,39838,41264,81102,15255,16880,32138,49822,52606,102429,852,834,1686,5829,5532,11362,2405,2338,4743,1614,1810,3430,2154,3126,5278,27988,30052,58042,7231,6834,14067,5900,6216,12119,1934,2192,4132,2321,3168,5494,492,799,1290
40402,29677,30700,60374,1660,1552,3215,3147,3028,6176,1641,1509,3147,1965,1862,3824,4334,4315,8643,3971,4145,8117,3883,4123,8012,4203,4276,8478,3018,3249,6270,1322,1706,3031,527,935,1461,47,37,88,29112,30200,59307,565,495,1061,872,881,1752,23,23,45,26,25,48,918,926,1847,19864,20155,40024,8497,9326,17825,20506,20978,41487,7839,8521,16358,25713,26693,52399,445,388,830,2952,2862,5812,1235,1233,2468,706,840,1543,1057,1599,2656,12744,13912,26661,4219,3815,8035,3611,3507,7117,1353,1471,2818,1283,1622,2900,335,541,878
40403,31663,33029,64690,1637,1546,3185,3215,3048,6264,1549,1564,3117,2445,2540,4982,5742,5666,11411,4575,4493,9066,3860,3879,7743,3576,3643,7218,2567,2911,5486,1605,2249,3850,890,1484,2376,51,65,115,31098,32127,63223,569,908,1473,360,373,732,14,9,23,16,9,23,388,393,780,20868,21591,42453,9794,10486,20281,21177,21866,43044,9435,10150,19593,25987,27407,53394,463,444,901,3098,2960,6053,1270,1363,2632,1219,1395,2614,1675,2201,3883,17273,18068,35346,3634,3478,7108,2805,3107,5909,894,919,1822,981,1415,2397,214,344,557
