SA3_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christian_Assyrian_Apostol_M,Christian_Assyrian_Apostol_F,Christian_Assyrian_Apostol_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christian_Churches_Christ_M,Christian_Churches_Christ_F,Christian_Churches_Christ_P,Christian_Eastern_Orthodox_M,Christian_Eastern_Orthodox_F,Christian_Eastern_Orthodox_P,Christian_Jehovah_Witnesses_M,Christian_Jehovah_Witnesses_F,Christian_Jehovah_Witnesses_P,Christian_Latter_Day_Saints_M,Christian_Latter_Day_Saints_F,Christian_Latter_Day_Saints_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christian_Oriental_Orthodox_M,Christian_Oriental_Orthodox_F,Christian_Oriental_Orthodox_P,Christian_Other_Protestant_M,Christian_Other_Protestant_F,Christian_Other_Protestant_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christian_Presbyt_Reformed_M,Christian_Presbyt_Reformed_F,Christian_Presbyt_Reformed_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christian_Sevnth_day_Advent_M,Christian_Sevnth_day_Advent_F,Christian_Sevnth_day_Advent_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Oth_Rel_Aus_Abor_Trad_Rel_M,Oth_Rel_Aus_Abor_Trad_Rel_F,Oth_Rel_Aus_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Oth_Relig_Oth_Rel_Groups_M,Oth_Relig_Oth_Rel_Groups_F,Oth_Relig_Oth_Rel_Groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_No_Religion_M,SB_OSB_NRA_No_Religion_F,SB_OSB_NRA_No_Religion_P,SB_OSB_NRA_Sec_Beliefs_M,SB_OSB_NRA_Sec_Beliefs_F,SB_OSB_NRA_Sec_Beliefs_P,SB_OSB_NRA_Oth_Sp_Beliefs_M,SB_OSB_NRA_Oth_Sp_Beliefs_F,SB_OSB_NRA_Oth_Sp_Beliefs_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
50902,109,207,317,3931,4305,8238,0,0,0,316,332,646,175,170,351,4128,4282,8406,174,180,352,75,73,148,152,171,330,23,38,61,67,92,158,14,19,34,99,110,209,90,91,187,344,354,694,60,84,141,149,163,307,770,880,1645,708,818,1527,32,35,68,11307,12197,23506,74,57,129,87,66,153,6,10,18,8,12,17,22,8,32,70,121,194,101,138,236,12945,10936,23884,66,38,103,38,71,112,13055,11049,24106,4291,3146,7436,123,61,183,29151,26924,56075
50903,32,53,93,1490,1514,3000,0,0,0,211,237,445,0,0,0,1297,1422,2725,22,14,36,11,16,26,53,88,144,9,12,29,22,45,69,0,0,0,23,20,40,40,40,79,147,150,294,13,23,36,40,44,87,372,375,747,268,269,534,10,5,17,4028,4273,8309,19,27,49,30,10,42,4,3,3,0,0,0,5,4,15,24,28,60,30,37,70,4777,3774,8552,22,13,26,15,19,35,4821,3798,8617,1274,1078,2343,18,11,34,10260,9296,19561
51001,128,249,381,1991,2157,4145,0,0,0,236,259,495,0,0,3,4682,5283,9965,35,44,80,49,55,100,60,62,116,15,14,32,78,90,167,8,0,7,597,685,1283,311,390,700,266,254,525,18,34,47,50,65,111,529,688,1216,686,779,1460,14,19,27,9621,10867,20484,83,49,133,98,63,159,17,18,36,158,165,320,15,11,24,50,52,101,222,226,449,9944,9122,19067,62,46,107,19,36,52,10028,9204,19230,5017,4621,9632,174,205,374,25379,25501,50881
51002,197,215,411,1444,853,2295,0,0,0,281,228,509,0,0,0,3374,2022,5400,33,33,63,87,56,146,63,62,126,58,45,97,132,103,231,12,5,13,96,53,147,166,152,317,213,98,316,13,7,22,101,109,209,266,187,448,593,461,1052,14,13,34,6950,4483,11438,252,126,376,404,259,665,9,3,14,108,90,205,30,14,43,65,37,108,205,145,349,9648,5532,15178,77,29,105,32,28,56,9754,5585,15337,8036,2717,10752,132,55,189,25935,13593,39529
51003,251,293,540,1748,1231,2977,0,0,0,300,220,518,4,0,4,3547,2490,6040,27,18,45,98,54,157,53,48,104,52,40,94,60,38,99,3,0,11,74,58,129,97,66,160,210,127,341,20,25,44,39,45,87,295,246,536,504,428,927,16,19,35,7152,5156,12303,243,158,399,229,132,362,16,12,35,92,85,172,31,20,59,43,36,74,171,139,307,10766,7110,17880,50,27,83,25,22,47,10848,7157,18005,7811,3209,11016,170,81,251,26886,16341,43222
51101,35,67,108,837,900,1738,0,0,0,119,123,237,0,0,0,966,955,1920,17,35,54,14,9,26,48,71,117,0,5,11,79,97,181,8,4,9,51,46,96,54,52,103,121,129,247,8,6,15,34,33,67,209,252,462,395,379,774,17,8,21,2977,3113,6085,12,12,27,22,14,31,3,5,7,3,3,10,6,3,8,17,20,31,24,32,51,4284,3717,7996,22,17,36,11,11,24,4314,3745,8058,1183,887,2068,27,12,43,8599,7883,16481
51102,88,114,203,1208,1174,2382,0,0,0,86,106,190,0,0,0,1455,1544,3005,68,70,137,38,41,71,58,64,123,4,0,3,23,27,45,0,0,0,36,42,86,38,47,79,143,130,276,11,15,23,26,14,45,210,266,475,202,209,412,0,5,3,3600,3753,7353,28,20,44,35,20,53,7,12,16,12,5,18,4,3,9,14,25,40,38,34,68,4119,3610,7733,27,14,39,6,15,20,4151,3637,7787,1275,1081,2360,107,70,179,9327,8733,18063
51103,201,261,461,1670,1314,2985,0,0,0,339,335,672,5,6,14,3712,3121,6833,154,203,357,77,56,129,69,82,151,126,151,274,106,80,183,9,5,13,162,156,318,161,156,314,253,231,485,28,29,56,78,87,166,305,313,617,935,956,1885,32,42,75,8213,7318,15525,240,180,423,226,138,360,11,10,16,84,92,181,50,49,98,53,74,126,190,209,403,11043,7712,18752,66,36,106,27,36,60,11133,7787,18921,7262,3197,10457,96,57,148,27567,19150,46720
51104,184,316,500,3636,4028,7664,0,0,0,277,270,548,0,0,3,5596,6082,11677,52,45,96,71,39,113,115,166,283,26,29,51,98,143,243,4,0,9,118,125,244,291,337,625,316,264,579,41,65,103,174,216,386,602,744,1349,654,748,1406,22,15,39,12095,13317,25416,119,92,205,304,319,628,14,18,31,15,14,26,19,14,32,72,99,176,112,119,232,13180,10908,24085,80,42,121,32,46,84,13292,10996,24287,5684,3785,9466,69,35,103,31880,28994,60876
59797,25,5,32,170,39,218,0,0,0,23,4,32,0,0,0,309,46,356,0,0,0,9,0,13,0,0,0,0,0,3,3,0,0,0,0,0,6,0,6,7,3,17,19,3,23,0,0,0,0,0,0,29,7,41,43,0,47,3,0,3,632,122,754,19,0,19,22,4,25,0,0,5,0,0,0,0,0,0,3,0,3,6,0,6,856,127,986,14,0,12,9,0,10,876,125,1001,1272,129,1401,143,16,164,3003,413,3413
60101,30,50,78,1567,1891,3454,0,0,0,43,50,93,31,21,55,1402,1587,2991,11,5,19,47,37,83,20,34,51,18,23,37,13,18,35,0,0,0,27,27,46,35,41,72,63,70,131,12,17,33,26,18,47,104,190,290,127,128,250,3,3,4,3538,4154,7693,27,13,45,60,51,112,0,4,4,0,0,0,21,22,41,20,44,63,49,61,109,5030,4926,9953,22,12,35,3,12,18,5058,4952,10009,644,696,1341,4,7,9,9411,9993,19401
60102,239,328,568,3889,5214,9103,0,0,0,184,225,412,13,11,25,4078,5001,9080,29,43,74,171,201,371,28,58,84,69,57,126,52,74,128,9,6,16,54,81,142,244,270,509,253,340,596,33,32,67,49,59,109,463,739,1205,478,574,1053,21,30,52,10111,13029,23144,595,457,1050,236,181,420,14,18,32,0,0,0,198,127,318,62,87,152,258,216,466,14797,14093,28895,83,59,142,23,53,81,14902,14209,29119,2048,1477,3524,22,34,55,28430,29943,58372
60103,388,473,859,3659,4652,8311,0,0,0,224,266,491,77,77,154,4213,4946,9162,14,28,43,220,217,446,90,98,191,49,63,114,38,58,92,51,52,99,72,80,156,150,185,340,199,212,413,64,84,150,60,76,137,351,581,941,416,495,910,25,24,47,9986,12206,22186,1726,1412,3137,733,532,1271,4,10,9,7,3,6,436,315,753,100,123,224,537,447,991,13133,12244,25378,103,77,178,28,48,73,13256,12373,25629,1826,1745,3570,25,23,47,28479,29216,57694
60104,164,235,394,2045,2639,4679,0,0,0,125,117,238,4,4,5,1912,2450,4356,15,19,32,83,81,163,74,106,182,32,36,70,42,51,92,4,7,11,60,97,161,298,343,637,401,452,854,15,25,35,29,29,59,280,443,729,717,811,1519,20,37,56,6160,7732,13894,228,191,421,133,115,244,19,14,31,0,3,6,34,23,58,48,91,135,87,111,199,9602,9349,18950,80,67,145,35,58,95,9715,9479,19194,741,757,1501,18,25,40,17258,18656,35912
60105,508,679,1182,2513,3175,5687,0,0,0,137,146,286,15,15,28,2962,3742,6695,21,22,46,353,362,715,24,50,71,38,41,81,43,57,101,40,43,87,74,80,156,110,159,267,277,388,661,16,29,52,17,24,42,337,530,864,452,541,989,58,78,137,7488,9480,16969,999,799,1803,587,417,1001,53,51,99,0,0,0,171,153,327,116,131,251,293,284,574,15321,15144,30464,181,127,313,36,70,113,15542,15351,30890,1925,1894,3820,257,86,341,27635,29042,56680
60106,32,66,95,1466,1773,3237,0,0,0,40,66,110,3,0,5,1161,1310,2470,14,28,36,23,31,49,18,33,56,19,22,38,23,25,48,0,0,0,21,28,46,52,59,106,74,85,158,9,18,26,8,12,24,129,185,317,189,200,387,15,8,20,3268,3868,7136,43,36,81,37,33,69,3,4,8,0,0,0,17,18,33,24,47,69,45,63,107,4738,4476,9214,33,23,54,11,27,31,4782,4523,9303,706,663,1368,9,5,10,8917,9263,18185
60201,503,575,1074,5144,6798,11936,0,0,3,647,728,1367,86,103,187,4827,5756,10585,85,93,177,115,127,240,169,222,391,73,100,172,63,90,157,35,32,58,277,321,599,408,492,900,856,999,1853,82,135,223,59,64,123,914,1419,2326,1289,1550,2838,62,69,129,15177,19097,34276,1108,933,2044,675,512,1185,36,35,73,0,0,3,252,182,429,225,263,485,476,445,921,21275,20628,41896,163,113,281,48,77,129,21482,20820,42306,2805,2547,5346,94,81,170,42353,45047,87398
60202,50,82,133,1761,2012,3776,0,0,0,199,206,405,55,71,129,1168,1336,2503,10,21,32,19,21,36,78,94,166,55,50,107,23,35,55,0,0,0,45,48,89,74,94,163,280,293,573,26,23,44,47,44,86,407,556,963,364,392,749,41,39,80,4647,5333,9983,33,24,58,23,15,45,5,6,12,0,0,0,6,6,12,27,65,96,33,72,105,6026,5466,11495,42,31,81,35,42,70,6109,5536,11645,929,942,1875,31,11,48,11868,12035,23906
60203,83,123,203,3511,3992,7505,0,0,0,231,252,483,47,42,96,2012,2196,4205,20,13,33,24,30,51,91,112,208,37,38,76,37,36,75,0,6,3,55,68,129,81,100,183,399,364,771,45,48,94,28,37,66,512,681,1195,390,434,826,25,17,50,7569,8483,16050,77,44,118,60,15,80,3,4,5,0,3,6,11,7,21,43,102,152,60,113,173,10042,9112,19154,40,47,83,24,43,63,10104,9205,19310,1695,1508,3199,58,34,91,19706,19528,39234
60301,20,25,46,1398,1392,2789,0,0,0,18,21,43,0,0,0,934,922,1852,0,4,4,11,7,20,34,33,65,3,4,9,9,9,15,0,0,0,10,7,14,17,21,36,47,59,104,8,10,17,8,13,23,159,182,339,86,89,177,0,3,6,2746,2774,5520,15,10,24,3,4,5,8,9,16,0,4,3,5,3,9,9,21,32,17,25,41,3031,2472,5508,16,13,34,7,5,16,3058,2493,5553,658,542,1201,6,6,5,6529,5884,12412
60302,56,96,153,1331,1470,2804,0,0,0,41,40,86,0,3,0,1202,1304,2506,14,17,22,33,32,71,44,57,99,99,104,196,18,30,50,0,0,0,32,28,60,33,32,64,129,138,268,17,25,36,15,16,29,189,220,405,245,265,512,11,15,26,3443,3798,7244,38,34,67,19,14,34,7,5,18,0,0,0,5,0,10,40,76,117,50,74,127,6070,5690,11759,50,43,94,23,35,61,6145,5764,11916,960,905,1866,9,5,14,10735,10697,21429
60303,29,35,64,784,763,1551,0,0,0,12,19,36,0,0,0,383,452,833,5,13,15,5,8,9,23,24,52,0,7,10,6,3,7,0,0,0,10,11,18,9,7,18,71,65,139,6,6,6,8,5,14,89,118,210,51,63,117,3,0,3,1467,1581,3045,75,48,116,6,6,14,0,3,5,0,0,0,3,7,11,11,13,24,16,17,37,1944,1653,3595,8,12,19,4,7,7,1959,1670,3623,416,358,773,25,13,39,3985,3731,7716
60401,101,179,276,2654,3391,6043,0,0,0,491,613,1106,97,111,209,2449,3163,5612,17,19,43,30,34,64,90,134,220,38,54,95,51,79,131,3,3,4,88,121,212,314,376,693,296,350,645,52,87,142,92,116,209,873,1280,2149,674,750,1430,0,10,18,8312,10692,19009,149,149,296,93,77,169,3,4,9,0,0,0,44,22,69,54,73,131,104,95,198,12986,12651,25637,67,47,114,33,34,67,13086,12735,25821,1832,1752,3587,34,20,55,23714,25703,49419
60402,143,199,345,2641,3376,6018,0,0,0,505,559,1060,108,109,213,2372,3031,5409,78,107,188,42,46,91,139,164,300,95,88,186,27,36,66,0,0,0,140,146,281,248,283,528,321,390,708,38,57,100,48,62,117,714,997,1710,687,831,1521,14,14,26,8229,10308,18531,234,176,413,101,57,155,18,16,36,0,0,0,57,48,100,46,92,140,103,141,239,12450,11847,24292,64,56,119,38,51,85,12549,11954,24496,1749,1616,3368,48,32,82,23170,24493,47664
60403,49,62,116,1136,1173,2306,0,0,0,134,116,258,49,58,106,1122,1154,2276,0,3,3,13,7,23,26,32,59,7,4,11,20,26,46,0,0,0,57,61,120,111,111,222,116,121,230,11,20,33,19,23,40,259,292,551,306,328,636,9,14,18,3387,3551,6939,52,22,73,128,42,174,4,3,6,9,11,18,13,5,12,33,56,89,45,70,117,4662,3926,8588,24,12,44,5,22,23,4697,3965,8654,1060,939,1992,15,10,27,9441,8673,18110
69797,4,0,3,21,10,28,0,0,0,0,0,0,0,0,0,37,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,9,0,4,0,0,0,83,30,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,31,128,0,0,0,0,0,0,97,31,127,106,14,118,8,0,13,299,76,378
70101,429,586,1012,1034,1064,2098,0,0,0,147,177,314,0,0,0,2555,2877,5432,10,12,21,366,343,709,12,21,26,24,29,51,81,98,180,11,7,10,68,73,142,109,139,252,137,153,290,11,4,14,14,23,39,321,389,709,243,274,511,11,12,27,5139,5701,10832,981,793,1780,324,233,551,29,32,67,5,13,19,104,94,196,51,78,131,155,180,337,6952,6390,13341,59,32,90,17,37,61,7025,6463,13486,2553,2109,4661,663,246,908,17293,16343,33633
70102,819,1206,2027,1399,1635,3027,0,0,0,339,402,746,0,0,0,5273,6012,11283,26,27,55,1424,1362,2786,81,110,191,51,73,122,121,164,283,62,67,135,163,202,363,259,342,602,256,240,495,21,31,55,80,100,177,587,809,1388,557,739,1294,11,13,25,10700,12324,23030,1324,1175,2505,990,729,1715,14,21,37,22,31,57,295,264,559,99,112,207,417,409,821,10949,10351,21299,94,66,162,35,65,99,11075,10478,21553,2791,2781,5574,124,92,218,28251,29224,57483
70103,154,251,402,1154,1169,2328,0,0,0,168,151,326,0,0,0,1847,1865,3710,10,17,28,106,74,175,38,29,64,14,12,23,107,96,200,3,5,3,49,42,94,64,65,126,151,176,329,25,28,51,27,22,48,328,405,730,188,210,398,5,7,16,4293,4369,8662,94,80,173,69,66,138,7,8,16,0,6,6,21,20,39,23,35,61,47,62,110,6266,5177,11442,35,32,70,11,10,20,6319,5210,11535,3205,2102,5306,1248,160,1411,15440,12313,27749
70104,296,451,746,1003,1196,2205,0,0,0,260,281,548,0,0,0,3196,3706,6904,16,25,42,311,281,594,54,71,124,53,62,113,86,121,207,6,8,15,102,115,212,294,378,672,152,167,317,14,24,41,59,78,134,341,439,776,470,508,978,31,20,47,6463,7471,13933,433,424,856,290,254,548,15,5,19,8,5,12,106,85,190,63,79,142,181,168,342,8380,8117,16500,48,31,80,19,36,56,8452,8184,16630,1983,1764,3744,42,52,91,18145,18764,36912
70201,186,265,445,976,1036,2012,0,0,0,808,880,1687,6,6,12,3065,3356,6419,20,24,45,61,39,101,22,35,61,119,119,230,2004,2417,4418,19,22,36,68,88,154,358,417,775,190,179,373,16,34,48,106,132,238,460,628,1086,537,554,1092,33,33,61,8848,9995,18844,388,318,707,158,119,275,31,33,65,80,87,171,204,171,384,55,70,125,340,330,673,7769,7471,15237,61,31,92,35,44,84,7863,7546,15413,3363,2551,5914,85,82,165,21275,21233,42504
70202,20,19,41,174,184,353,0,0,0,414,432,855,0,0,0,381,394,772,11,3,14,16,13,25,0,0,0,3,0,5,53,54,108,4,4,5,170,180,356,21,33,60,46,31,77,3,5,8,45,41,81,73,68,146,155,171,328,3,3,7,1563,1627,3188,37,27,63,27,13,40,4,0,9,19,28,41,6,3,13,3,6,11,27,38,66,1211,1101,2312,5,10,12,0,0,3,1219,1114,2333,489,362,847,11,17,25,3396,3212,6608
70203,52,91,148,552,551,1101,0,0,0,59,47,105,0,0,0,2385,2517,4905,4,0,0,17,10,26,8,3,7,4,3,13,27,24,51,0,0,0,82,80,162,55,64,114,79,69,153,9,3,8,21,24,42,585,638,1219,875,840,1712,3,3,4,4760,4881,9647,20,15,33,21,11,36,7,5,11,467,424,890,0,0,0,14,28,42,480,453,931,3143,2698,5840,16,11,25,52,61,108,3209,2771,5977,1709,1535,3244,32,48,76,10292,9817,20106
70204,18,32,41,453,476,927,0,0,0,46,36,80,0,0,0,394,382,775,0,0,6,14,13,28,5,10,8,3,5,7,14,17,34,0,0,0,40,47,85,16,23,46,36,21,55,0,0,0,9,13,26,1614,1655,3271,320,335,658,9,11,13,2967,3048,6016,24,14,36,18,14,31,0,9,11,899,859,1755,5,4,10,8,12,17,916,870,1787,1903,1708,3611,8,13,22,14,14,29,1923,1733,3663,1471,849,2316,19,17,33,7357,6583,13937
70205,53,90,146,1464,1544,3008,0,0,0,540,600,1135,0,0,0,1343,1413,2761,13,12,33,33,29,57,33,33,68,9,5,9,69,77,145,3,0,3,354,368,714,261,280,537,155,93,252,18,20,39,50,42,92,238,308,550,398,455,847,11,3,15,4986,5274,10267,128,102,232,59,33,87,9,5,19,245,237,482,24,23,50,21,28,44,294,287,577,4712,4158,8877,24,17,46,11,18,26,4749,4191,8945,2621,1927,4552,200,58,257,13110,11971,25079
79797,7,0,8,31,8,36,0,0,0,7,0,4,0,0,0,44,10,53,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,3,0,3,7,4,11,0,0,0,101,21,121,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,23,177,0,0,0,0,0,0,152,23,180,149,14,166,12,7,17,429,73,494
80101,1315,1692,3012,3844,4712,8550,0,0,0,527,567,1098,0,4,8,9243,10724,19969,28,43,71,766,798,1557,86,131,216,114,117,237,209,280,490,48,44,96,323,357,683,523,646,1172,657,765,1422,42,57,98,89,107,190,874,1217,2094,1204,1411,2616,46,57,110,18622,22045,40667,2141,1848,3993,1742,1518,3258,49,56,103,4,3,10,467,409,875,181,244,418,651,656,1309,24494,22628,47128,307,222,526,89,117,205,24881,22970,47854,2791,2483,5272,102,119,223,52297,53386,105684
80103,14,14,27,76,50,123,0,0,0,10,0,10,0,0,0,140,110,251,0,0,0,9,0,7,0,0,7,0,0,0,8,6,12,0,0,0,0,0,3,3,10,12,8,6,22,4,0,0,3,0,3,19,18,32,14,16,29,0,0,0,298,220,520,6,13,18,34,11,44,0,0,0,0,0,0,4,4,9,6,0,6,7,6,23,310,223,531,0,0,0,3,0,6,314,223,541,650,189,841,0,0,0,1330,688,2013
80104,1437,1785,3223,2689,3323,6011,0,0,0,365,424,784,3,3,8,7545,8379,15917,15,13,28,654,707,1360,84,87,167,68,60,130,124,180,302,174,185,363,231,266,504,549,607,1150,534,612,1144,28,40,70,75,98,174,576,774,1349,1154,1299,2452,19,16,37,14879,17078,31957,4162,3786,7949,2857,2496,5353,26,36,65,7,10,9,1057,920,1977,118,155,269,1178,1079,2255,16494,15422,31912,164,120,282,43,62,103,16694,15601,32295,2059,1829,3887,77,130,208,43368,43823,87188
80105,850,1095,1945,1655,1951,3607,0,0,0,194,197,386,0,4,4,3945,4507,8454,12,8,24,364,412,780,26,46,73,23,15,40,105,109,210,14,24,41,149,175,323,135,147,285,312,305,624,15,15,30,22,33,54,368,480,850,450,537,992,24,40,63,7815,9017,16828,782,683,1457,561,493,1051,123,159,285,4,6,8,87,65,154,119,129,248,209,198,409,17098,16862,33962,305,223,531,63,81,146,17461,17172,34636,2669,2201,4866,140,118,263,30612,31132,61743
80106,238,382,617,1413,1808,3226,0,0,0,121,130,251,8,8,11,2715,3148,5867,6,0,6,342,342,686,9,7,18,8,8,16,52,80,135,13,15,27,69,80,144,64,68,126,207,254,465,17,18,33,13,11,26,269,378,652,218,278,496,12,9,18,5557,6644,12197,437,457,893,354,315,676,93,96,187,0,0,0,54,67,115,50,66,121,107,130,243,7382,7253,14636,106,84,187,13,40,55,7507,7374,14885,1268,1246,2509,71,47,120,15628,16703,32331
80107,773,1018,1784,4132,5080,9214,0,4,8,337,397,728,3,10,8,9848,11253,21099,31,35,65,565,593,1163,80,108,182,70,76,147,202,247,445,80,72,148,187,209,401,416,489,902,654,809,1468,88,104,199,86,96,185,631,911,1545,1054,1254,2307,19,19,38,18482,21764,40247,1050,932,1982,1062,1013,2070,38,29,66,3,11,15,295,247,539,119,204,320,416,462,875,19441,17634,37073,195,134,336,57,103,158,19697,17873,37568,1988,1839,3821,48,71,118,43535,44998,88538
80108,162,193,356,1017,1311,2330,0,0,0,82,92,175,0,0,0,2470,2874,5342,11,4,16,130,154,285,4,11,17,15,19,38,62,72,133,18,21,32,86,76,164,88,115,201,183,217,399,11,10,30,19,12,30,236,344,580,242,307,551,12,7,19,4676,5649,10323,239,235,474,220,184,406,15,20,39,3,0,5,57,45,105,44,42,85,104,86,191,5680,5518,11200,66,48,110,19,29,47,5765,5592,11354,592,585,1176,54,44,100,11829,12596,24428
80109,538,683,1222,1476,1839,3315,0,0,0,142,181,319,0,4,5,3872,4474,8342,8,5,12,371,440,806,24,36,57,37,40,77,92,120,211,43,45,90,75,99,174,120,126,242,266,330,589,14,16,30,31,31,58,298,413,708,391,443,835,10,12,21,7263,8644,15905,1244,1190,2432,476,485,959,55,58,116,3,4,4,149,137,286,60,83,145,217,222,432,8083,7725,15814,123,77,203,27,44,73,8233,7852,16088,1136,1093,2231,41,52,99,19208,20275,39482
80110,205,280,485,224,250,481,0,0,3,55,62,123,0,0,0,869,1027,1897,4,0,3,67,63,137,10,6,15,5,10,16,8,23,29,36,34,69,42,43,84,50,62,116,43,49,95,5,0,4,5,24,32,53,66,119,146,175,322,0,0,0,1629,1918,3544,709,671,1380,413,380,793,4,5,11,0,0,0,139,124,259,29,36,65,175,161,331,2164,2079,4245,28,25,50,10,18,30,2197,2119,4314,260,253,516,10,13,30,5592,5808,11405
80111,0,0,0,42,35,78,0,0,0,0,3,3,0,0,0,60,65,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,0,0,0,6,6,14,0,0,0,0,0,0,0,0,3,4,9,14,0,0,0,125,135,260,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,3,6,6,4,7,182,148,326,0,0,0,0,0,0,182,149,331,26,18,49,0,0,0,338,314,647
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90101,135,123,254,31,28,60,0,0,0,12,15,31,0,0,0,80,66,148,0,0,0,5,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,6,0,9,0,0,0,0,0,0,7,12,21,13,17,33,0,0,0,172,150,318,8,3,9,210,176,383,0,0,0,0,0,0,0,4,4,0,4,6,0,7,11,222,183,409,0,0,4,0,0,0,224,188,410,429,168,599,3,0,5,1174,814,1987
90102,0,0,0,9,10,19,0,0,0,0,0,0,0,0,0,8,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,16,0,0,0,32,32,64,0,0,0,191,178,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,64,134,0,0,0,0,0,0,75,67,137,74,69,139,3,0,3,366,348,708
90103,0,0,0,34,28,61,0,0,0,0,3,8,0,0,0,28,25,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,3,3,3,16,0,0,0,81,73,151,3,0,3,3,0,3,0,0,0,4,7,14,0,0,0,0,0,0,4,13,16,101,74,169,0,0,0,0,0,0,97,74,171,54,48,106,6,0,9,251,209,456
90104,6,3,3,229,274,498,0,0,0,6,12,16,0,0,0,105,137,243,0,0,0,0,0,0,4,8,10,0,0,0,0,3,7,0,0,0,0,0,0,12,10,19,13,24,42,0,3,3,21,22,43,77,92,179,14,14,29,0,3,3,491,600,1092,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,6,3,420,387,806,6,0,9,4,3,9,424,392,819,179,172,358,5,3,10,1109,1179,2297
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
