SA3_CODE_2021,Separate_house_NB0_i_sa_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sd_r_or_t_h_t_1_s_NB0_i_sa_b,Sd_r_or_t_h_t_1_st_NofB_1,Sd_r_or_t_h_t_1_st_NofB_2,Sd_r_or_t_h_t_1_st_NofB_3,Sd_r_or_t_h_t_1_st_NofB_4,Sd_r_or_t_h_t_1_st_NofB_5,Sd_r_or_t_h_t_1_st_NofB_6_m,Sd_r_or_t_h_t_1_st_NofB_NS,Sd_r_or_t_h_t_1_st_Total,Sd_r_or_t_h_t_2m_s_NB0_i_sa_b,Sd_r_or_t_h_t_2m_sts_NofB_1,Sd_r_or_t_h_t_2m_sts_NofB_2m,Sd_r_or_t_h_t_2m_sts_NofB_3,Sd_r_or_t_h_t_2m_sts_NofB_4,Sd_r_or_t_h_t_2m_sts_NofB_5,Sd_r_or_t_h_t_2m_st_NofB_6_m,Sd_r_or_t_h_t_2m_sts_NofB_NS,Sd_r_or_t_h_t_2m_sts_Total,Sd_r_or_t_h_t_T_NB0_i_sa_b,Sd_r_or_t_h_t_Total_NofB_1,Sd_r_or_t_h_t_Total_NofB_2,Sd_r_or_t_h_t_Total_NofB_3,Sd_r_or_t_h_t_Total_NofB_4,Sd_r_or_t_h_t_Total_NofB_5,Sd_r_or_t_h_t_Tot_NofB_6_m,Sd_r_or_t_h_t_Tot_NofB_NS,Sd_r_or_t_h_t_Total_Total,Fl_a_1_or2_st_bl_NB0_i_sa_b,Fl_a_1_or2_st_bl_NofB_1,Fl_a_1_or2_st_bl_NofB_2,Fl_a_1_or2_st_bl_NofB_3,Fl_a_1_or2_st_bl_NofB_4,Fl_a_1_or2_st_bl_NofB_5,Fl_a_1_or2_st_bl_NofB_6_m,Fl_a_1_or2_st_bl_NofB_NS,Fl_a_1_or2_st_bl_Total,Fl_a_3_st_bl_NB0_i_sa_b,Fl_a_In_3_st_bl_NofB_1,Fl_a_In_3_st_bl_NofB_2,Fl_a_In_3_st_bl_NofB_3,Fl_a_In_3_st_bl_NofB_4,Fl_a_In_3_st_bl_NofB_5,Fl_a_In_3_s_bl_NofB_6_m,Fl_a_In_3_st_bl_NofB_NS,Fl_a_In_3_st_bl_Total,Fl_a_4_to_8_s_b_NB0_i_sa_b,Fl_a_4_to_8_s_b_NofB_1,Fl_a_4_to_8_s_b_NofB_2,Fl_a_4_to_8_s_b_NofB_3,Fl_a_4_to_8_s_b_NofB_4,Fl_a_4_to_8_s_b_NofB_5,Fl_a_4_to_8_s_b_NofB_6_m,Fl_a_4_to_8_s_b_NofB_NS,Fl_a_4_to_8_s_b_Total,Fl_a_9_or_m_s_b_NB0_i_sa_b,Fl_a_9_or_m_s_b_NofB_1,Fl_a_9_or_m_s_b_NofB_2,Fl_a_9_or_m_s_b_NofB_3,Fl_a_9_or_m_s_b_NofB_4,Fl_a_9_or_m_s_b_NofB_5,Fl_a_9_or_m_s_b_NofB_6_m,Fl_a_9_or_m_s_b_NofB_NS,Fl_a_9_or_m_s_b_Total,Fl_a_At_to_a_h_NB0_i_sa_b,Fl_a_At_to_a_hse_NofB_1,Fl_a_At_to_a_hse_NofB_2,Fl_a_At_to_a_hse_NofB_3,Fl_a_At_to_a_hse_NofB_4,Fl_a_At_to_a_hse_NofB_5,Fl_a_At_to_a_hse_NofB_6_m,Fl_a_At_to_a_hse_NofB_NS,Fl_a_At_to_a_hse_Total,Fl_a_Total_NB0_i_sa_b,Fl_a_Total_NofB_1,Fl_a_Total_NofB_2,Fl_a_Total_NofB_3,Fl_a_Total_NofB_4,Fl_a_Total_NofB_5,Fl_a_Tot_NofB_6_or_m,Fl_a_Total_NofB_NS,Fl_a_Total_Total,Other_dwelling_NB0_i_sa_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dw_struct_NS_NB0_i_sa_b,Dw_struct_NS_NofB_1,Dw_struct_NS_NofB_2,Dw_struct_NS_NofB_3,Dw_struct_NS_NofB_4,Dw_struct_NS_NofB_5,Dw_struct_NS_NofB_6_or_m,Dw_struct_NS_NofB_NS,Dw_struct_NS_Total,Total_NB0_i_sa_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
30305,29,135,366,4570,9880,2324,360,591,18258,0,11,128,237,23,0,0,17,417,3,27,208,2561,394,4,0,224,3426,3,40,335,2796,416,4,0,243,3844,0,31,106,25,11,0,5,24,204,0,4,5,12,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,20,4,33,118,35,11,3,9,37,252,6,27,4,4,0,5,0,16,60,3,6,0,9,12,0,0,14,54,43,243,831,7416,10328,2334,368,901,22470
30306,14,120,305,4336,5553,1902,543,524,13293,7,56,162,140,29,3,0,26,421,5,6,313,2017,193,29,5,143,2710,8,62,468,2159,225,28,5,170,3135,0,16,21,7,0,0,0,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,6,6,3,6,5,14,40,0,22,31,15,3,9,5,23,98,7,55,7,4,0,0,0,38,111,0,3,7,3,0,0,0,6,20,33,264,815,6521,5783,1939,543,761,16663
30401,3,20,111,3529,5103,1428,216,185,10606,0,0,43,64,22,0,0,6,135,0,4,74,557,51,4,0,9,696,0,4,116,619,72,4,0,16,831,3,35,11,0,0,0,0,0,52,0,10,27,13,0,0,0,5,56,0,12,31,9,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,3,59,70,22,3,0,0,5,165,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,4,7,81,302,4176,5179,1431,219,208,11603
30402,7,60,264,3390,7779,2808,618,240,15165,0,53,99,111,10,0,0,21,290,0,0,36,243,29,0,0,3,319,0,53,138,355,36,0,0,28,610,0,27,31,26,9,7,3,5,105,0,0,9,16,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,3,3,10,0,5,40,0,36,50,43,14,8,3,14,165,0,0,0,0,0,0,0,0,4,0,5,0,0,4,4,0,0,12,8,148,448,3789,7839,2819,617,275,15955
30403,9,82,613,3297,3688,1740,373,186,9992,4,34,52,50,8,0,0,8,161,0,110,403,902,120,14,0,58,1605,4,145,457,949,128,14,0,69,1768,10,278,1180,388,59,7,5,86,2013,9,250,2513,655,27,0,11,133,3598,4,207,1583,553,26,0,0,115,2496,0,51,356,353,12,0,0,23,798,0,8,0,4,3,0,0,0,16,19,792,5630,1959,132,12,15,358,8912,0,3,4,8,3,0,0,3,19,0,13,19,16,3,3,3,0,62,36,1032,6726,6221,3950,1767,388,618,20751
30404,16,78,770,6316,6595,1679,296,274,16024,0,26,231,86,7,0,0,55,401,0,19,271,603,83,6,0,39,1022,0,53,500,693,88,6,0,90,1428,6,237,576,334,57,3,5,63,1283,11,137,418,94,0,0,0,35,683,5,33,231,47,0,0,0,13,331,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,7,18,26,408,1226,469,60,8,5,109,2314,0,0,0,0,0,0,0,0,0,3,3,4,4,11,0,0,0,27,43,544,2497,7485,6749,1693,299,481,19795
30501,24,162,580,1964,1424,595,228,200,5184,7,18,31,14,10,3,0,9,102,11,130,345,490,84,10,14,54,1135,15,150,383,503,93,11,14,65,1232,142,1282,1033,181,39,14,18,305,3020,158,1108,2670,655,51,4,3,315,4967,236,2161,4368,1535,97,13,5,591,9011,321,5869,8322,1978,167,12,7,1214,17899,3,146,297,30,8,0,0,26,504,860,10565,16694,4383,362,43,39,2452,35407,6,24,28,9,0,5,0,125,194,21,87,70,20,5,3,7,59,273,934,10993,17747,6878,1894,659,285,2897,42291
30502,14,52,827,3152,3224,1511,291,235,9314,0,26,76,69,7,0,0,14,194,0,76,697,1855,127,8,0,138,2911,0,101,771,1924,134,8,0,157,3105,24,476,1133,284,25,3,0,141,2090,13,282,1618,387,17,3,8,124,2451,3,45,359,166,28,0,0,37,636,0,134,102,34,6,0,0,20,290,0,0,5,6,0,0,0,3,19,43,935,3216,876,82,8,10,330,5496,3,0,0,0,0,0,0,3,9,4,9,9,12,4,0,0,10,44,66,1095,4822,5966,3442,1534,300,732,17963
30503,19,165,1541,5409,5104,2679,598,373,15907,0,36,106,38,5,0,0,14,202,12,188,867,1655,116,19,14,131,2999,12,220,968,1692,126,22,19,145,3202,71,1031,2268,562,81,10,14,235,4273,51,842,4757,728,52,5,8,316,6765,145,1917,4245,1068,54,7,5,528,7978,43,2294,3060,566,35,0,3,445,6449,0,0,13,6,0,7,0,4,40,308,6096,14346,2927,221,29,30,1531,25496,0,5,11,0,5,0,0,5,25,8,49,54,21,12,0,3,17,160,350,6537,16923,10058,5468,2735,646,2086,44789
30504,14,105,1339,4637,4435,2158,434,261,13387,4,16,12,10,0,0,0,10,51,12,62,378,588,77,13,5,46,1178,16,75,388,593,79,18,5,61,1231,53,602,863,352,61,11,11,96,2047,21,281,2257,465,18,3,3,95,3148,9,325,1134,228,8,0,5,107,1813,0,626,1141,366,18,0,0,106,2258,0,3,0,0,3,0,0,3,18,91,1839,5391,1413,109,21,13,398,9280,4,13,11,5,3,4,0,16,56,8,18,31,22,4,0,0,11,99,134,2054,7169,6666,4637,2192,456,747,24060
30601,33,147,795,6507,7992,1296,233,700,17708,3,83,541,204,27,0,0,90,952,6,67,704,137,19,0,0,76,1009,10,150,1245,343,48,4,0,161,1962,6,88,696,189,13,3,0,78,1073,0,76,558,188,9,0,0,115,948,3,66,226,62,6,0,0,47,402,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,11,226,1482,439,25,3,6,245,2430,149,155,36,31,8,4,0,42,417,11,36,121,35,13,5,0,12,230,209,713,3682,7349,8082,1308,243,1158,22747
30602,66,272,1663,11943,9456,1673,462,1697,27238,27,345,1410,336,26,0,0,292,2429,34,344,1321,252,18,6,12,262,2248,60,689,2726,589,37,6,12,554,4676,149,960,2459,332,27,9,4,701,4637,27,514,1401,477,10,0,9,317,2757,6,38,328,176,4,0,0,105,657,4,66,207,155,8,0,4,67,516,0,3,4,4,0,0,0,7,22,189,1587,4397,1146,45,15,10,1196,8595,154,240,46,41,14,5,5,237,742,27,86,65,23,12,0,9,77,292,490,2875,8905,13745,9561,1700,502,3762,41543
30603,98,444,1713,5694,2611,480,92,1116,12252,7,58,404,83,11,4,0,66,629,0,21,139,40,4,0,0,26,238,3,82,540,128,15,4,0,89,867,6,97,301,69,18,0,3,111,609,3,0,25,0,3,0,0,0,37,0,0,11,13,3,0,0,3,28,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,4,103,332,86,24,6,0,123,688,358,466,63,58,25,5,4,172,1150,62,84,18,23,8,0,4,50,246,529,1180,2671,5988,2683,492,104,1558,15199
30604,43,203,504,1560,955,110,32,346,3758,4,20,196,93,3,0,4,46,359,0,21,181,97,15,0,0,43,354,5,36,372,185,24,0,4,89,715,11,84,374,70,9,0,0,77,623,0,18,8,3,0,0,0,0,30,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,101,384,75,10,0,0,81,660,154,218,25,17,18,3,10,47,492,40,81,26,20,10,0,9,12,200,256,633,1318,1862,1017,110,51,582,5826
30605,179,725,2223,6745,3775,646,177,1387,15862,6,46,213,70,13,3,0,59,419,0,18,35,5,0,0,0,9,63,6,63,249,78,14,3,0,74,480,0,132,416,79,9,0,0,123,765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,132,416,79,9,5,0,124,766,257,324,128,72,40,0,7,334,1167,64,116,19,26,11,3,4,59,300,512,1370,3026,6996,3849,660,194,1978,18575
30701,140,445,1653,6107,4727,934,311,1451,15764,5,95,468,384,69,15,9,177,1217,0,4,58,57,18,0,0,23,155,5,97,528,437,84,16,9,196,1373,6,41,96,61,5,0,0,108,314,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,41,97,66,8,0,3,108,324,168,277,50,69,43,4,12,88,718,31,61,23,36,24,9,5,28,216,355,918,2341,6701,4887,965,341,1876,18386
30702,79,347,1475,6699,4714,834,215,1158,15528,3,75,445,67,4,0,5,75,673,0,4,44,25,3,0,0,6,80,3,80,490,91,7,0,7,79,757,0,12,14,0,0,0,0,6,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,0,0,0,0,11,40,58,137,37,19,11,4,10,92,369,15,30,12,20,8,3,3,20,104,155,604,2023,6829,4741,840,231,1365,16796
30703,102,377,1905,6690,4505,815,206,1116,15713,0,102,575,155,16,4,0,85,939,0,3,22,23,3,5,0,4,61,0,107,601,179,21,3,0,99,1003,0,23,111,20,0,0,0,37,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,23,111,22,0,0,0,40,193,47,68,13,17,13,0,0,66,230,8,8,18,27,4,4,3,17,86,156,581,2644,6937,4543,826,210,1336,17224
30801,85,365,580,3357,3217,562,182,864,9208,0,29,172,162,23,3,0,50,442,3,11,102,100,14,3,0,40,277,3,45,281,263,37,8,0,82,711,4,89,308,159,7,0,3,68,647,0,0,4,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,89,318,159,7,0,3,73,654,173,236,25,31,16,3,3,142,637,56,118,22,33,22,6,10,28,283,326,849,1225,3846,3295,581,199,1184,11498
30803,137,702,4358,16625,13718,2353,514,2360,40777,14,189,1104,525,50,0,0,240,2129,20,176,272,186,21,5,0,110,786,31,367,1379,706,73,5,6,354,2911,27,358,978,329,34,10,3,228,1960,0,7,73,36,0,0,0,11,116,0,16,92,34,0,0,0,25,160,3,22,62,37,0,0,0,11,130,0,5,5,11,4,0,0,12,43,28,408,1206,444,39,11,7,278,2418,272,420,66,55,37,7,0,423,1278,68,139,32,35,18,6,7,39,349,540,2035,7035,17869,13885,2378,535,3450,47726
30804,44,145,420,2328,1422,266,81,658,5367,0,19,70,9,5,0,0,25,127,0,0,6,4,6,0,0,3,21,0,17,71,13,13,0,0,26,144,3,48,95,19,6,0,0,25,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,3,14,28,3,48,103,21,6,0,3,38,220,56,94,13,12,8,0,0,65,247,6,23,6,6,0,0,0,49,90,100,323,619,2380,1452,273,84,840,6073
30805,127,396,1329,8141,8418,1219,237,1187,21060,5,83,233,208,88,19,6,51,698,14,28,314,380,23,0,0,88,853,13,117,550,594,110,21,9,134,1549,4,125,702,299,15,8,0,120,1278,15,30,127,34,3,0,0,19,227,3,6,179,53,6,0,0,32,276,0,4,87,5,0,0,0,16,106,0,0,0,3,0,0,0,0,7,19,172,1095,385,24,8,3,189,1892,198,371,85,44,22,3,0,295,1014,42,69,16,14,9,0,9,27,183,395,1124,3072,9180,8588,1251,251,1840,25699
30901,19,86,621,4564,4987,1349,260,501,12387,6,58,1188,445,56,4,4,91,1845,5,70,1625,1593,215,32,12,242,3786,13,123,2814,2033,272,34,10,335,5625,18,251,1206,303,23,8,4,200,2010,8,401,2595,404,30,0,4,277,3721,14,212,979,317,12,0,0,165,1694,16,543,1329,487,36,0,0,504,2911,0,8,6,0,0,4,0,3,24,55,1408,6116,1516,104,8,5,1146,10356,60,108,21,9,3,0,0,48,248,9,19,36,14,4,0,0,27,106,146,1734,9614,8140,5370,1395,274,2058,28724
30902,19,71,528,4861,4350,1003,215,418,11466,9,79,746,449,26,7,7,76,1399,3,117,742,1787,236,25,8,168,3085,16,192,1497,2238,264,25,8,240,4484,74,335,1300,227,51,3,6,179,2174,4,313,1867,311,21,4,3,190,2715,6,178,942,385,26,0,3,116,1653,9,56,595,186,13,4,0,60,920,4,10,8,6,6,6,0,16,46,89,886,4721,1111,114,21,18,549,7509,67,147,60,14,11,0,0,82,386,3,17,23,10,6,0,0,10,75,195,1316,6824,8234,4752,1051,240,1307,23914
30903,18,78,1164,4894,4516,1101,210,562,12548,25,133,2138,1884,93,5,3,276,4556,23,207,1127,3257,480,31,9,313,5450,42,340,3269,5146,571,37,13,584,10009,12,281,696,122,18,0,0,129,1256,18,338,1666,381,17,3,0,210,2641,0,237,928,384,25,0,0,118,1693,0,133,1147,605,37,0,0,152,2063,0,0,6,7,0,0,0,6,22,28,988,4444,1496,91,11,6,609,7670,20,133,96,10,0,0,0,72,337,0,19,36,30,4,0,0,4,102,118,1560,9010,11576,5184,1143,236,1838,30663
30904,35,179,720,2785,2093,579,259,355,7000,0,6,92,26,3,0,0,6,132,0,4,8,16,3,3,0,7,38,0,7,99,39,7,4,0,11,162,0,0,18,0,0,0,0,5,18,0,3,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,11,0,8,23,4,0,0,0,6,41,27,37,16,7,8,0,4,21,122,0,10,3,5,9,5,0,3,41,64,241,860,2840,2109,590,267,396,7366
30905,20,85,300,2584,4509,1368,484,343,9696,0,15,88,298,10,3,4,23,446,0,5,183,895,260,9,0,91,1443,5,16,268,1197,277,13,4,121,1888,0,0,3,0,0,0,0,0,3,0,15,0,13,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,25,9,10,5,0,13,68,3,26,25,23,10,6,0,17,110,4,19,7,3,4,0,0,35,62,0,0,5,4,5,0,0,4,25,33,153,611,3804,4796,1387,492,514,11776
30906,27,118,646,6000,7967,1895,567,676,17912,5,29,368,519,41,5,4,41,1007,0,81,599,2762,253,25,0,232,3959,6,107,971,3278,288,31,8,275,4965,9,87,503,360,26,0,6,101,1096,12,134,151,45,3,0,0,35,378,0,57,80,56,4,0,0,14,219,0,0,0,0,0,0,0,0,0,5,8,21,15,4,4,0,8,64,23,290,758,474,45,3,5,159,1752,39,243,118,5,0,0,4,64,467,0,0,10,6,6,0,0,0,27,98,766,2495,9768,8313,1928,582,1178,25124
30907,65,157,1526,8034,26030,3930,859,2034,42626,18,59,1117,2069,344,10,3,290,3910,8,34,331,3466,547,20,0,328,4738,25,95,1443,5532,895,25,10,624,8655,7,8,71,115,71,0,0,12,295,5,17,303,194,33,0,0,36,591,0,22,277,216,22,0,0,26,560,0,9,65,56,0,0,0,22,148,0,11,33,7,3,6,0,24,74,9,68,752,589,133,7,0,124,1675,44,122,91,30,13,3,4,67,378,4,21,17,65,57,0,0,18,184,146,470,3827,14255,27119,3969,865,2862,53516
30908,14,37,129,4127,4627,943,165,301,10349,0,31,217,845,48,0,0,50,1194,6,70,715,3898,601,29,11,253,5578,6,102,935,4742,649,31,12,302,6774,5,106,42,15,0,0,0,55,228,7,213,608,216,6,0,5,49,1111,0,77,451,125,18,0,0,31,708,89,346,709,141,4,0,0,130,1416,0,0,4,0,3,0,0,0,12,101,740,1813,500,40,0,5,271,3469,0,0,0,0,0,0,0,0,0,0,11,4,7,5,0,0,4,25,120,894,2888,9382,5316,978,181,880,20624
30909,19,85,426,4598,4409,1092,317,513,11455,17,212,1051,668,41,9,5,193,2194,0,238,658,1440,285,36,5,188,2857,18,448,1707,2110,330,41,15,376,5053,36,242,659,329,24,7,5,146,1443,8,623,1233,171,4,4,0,215,2259,38,766,1483,97,0,0,4,212,2610,23,727,1867,460,27,0,0,298,3401,0,8,4,10,0,6,0,10,45,107,2361,5251,1066,55,13,13,885,9752,37,58,15,18,6,0,0,71,204,4,32,39,31,5,0,0,21,122,187,2978,7441,7822,4808,1148,342,1857,26580
30910,7,21,91,1297,2218,799,168,229,4826,0,42,208,261,42,3,0,43,605,8,29,377,954,249,22,7,129,1772,6,74,581,1214,300,27,7,175,2373,16,306,547,97,19,3,5,148,1139,13,512,1417,176,22,0,0,231,2377,34,491,887,243,20,4,4,226,1900,155,1804,3738,1078,65,7,4,1081,7934,0,0,0,0,0,0,0,0,0,207,3113,6593,1597,131,21,5,1685,13349,15,44,34,10,0,0,12,58,175,7,59,71,29,4,0,3,25,205,251,3310,7362,4139,2645,849,196,2170,20929
31001,33,179,1136,9838,7253,1244,297,951,20938,11,127,293,157,11,0,0,65,672,6,107,355,2958,300,0,0,319,4061,18,231,648,3119,322,4,3,378,4726,10,120,45,28,0,0,0,40,236,3,58,109,18,0,0,0,16,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,34,11,0,0,21,81,18,176,163,77,13,0,0,75,529,9,67,30,0,0,0,0,24,134,0,7,14,35,9,0,0,13,79,80,665,1995,13062,7593,1255,303,1447,26402
31002,109,433,2254,9031,8501,1508,476,1471,23793,3,58,189,119,45,0,0,83,492,0,0,10,22,7,3,3,7,50,3,58,198,134,55,0,5,90,547,0,5,7,11,0,0,0,14,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,14,0,9,17,11,0,0,0,15,52,61,160,68,28,5,0,6,70,400,17,30,14,9,12,0,0,51,140,184,687,2550,9221,8574,1521,482,1702,24921
31003,51,509,2734,16424,14585,2245,492,1681,38723,35,450,882,827,91,3,6,283,2565,13,180,464,735,43,4,5,151,1591,44,632,1345,1567,132,5,8,431,4158,5,274,365,146,23,3,3,124,938,0,33,49,4,0,0,0,17,103,0,9,0,0,0,0,0,0,12,4,19,18,9,0,0,0,3,51,0,16,4,7,3,0,5,5,35,14,350,441,157,22,3,0,152,1138,11,22,15,18,16,0,0,70,151,7,12,8,10,11,0,0,14,63,119,1523,4541,18174,14766,2257,509,2347,44237
31004,25,333,707,9324,16987,1756,307,1467,30904,4,246,649,567,182,3,4,186,1840,0,26,278,1057,211,9,0,205,1787,3,276,929,1621,394,9,0,391,3627,0,98,32,36,10,0,0,26,204,0,10,15,13,0,0,0,3,45,0,15,60,0,0,0,0,5,85,0,0,0,0,0,0,0,0,0,0,8,7,7,7,0,0,17,41,0,135,120,50,16,0,0,45,372,4,46,20,3,0,0,0,34,110,0,4,7,4,7,0,0,4,31,42,788,1779,11010,17408,1763,310,1943,35044
31101,12,87,422,1836,1831,307,86,286,4862,20,85,223,135,14,0,0,50,525,9,20,79,97,4,0,0,32,236,24,104,299,229,16,0,0,84,758,0,0,9,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,9,8,0,0,0,0,13,20,50,10,9,9,0,0,18,115,5,0,5,0,0,5,3,5,20,59,244,740,2085,1855,316,87,397,5771
31102,13,62,841,6032,5223,711,167,936,13987,3,82,475,289,24,0,0,94,968,3,88,630,825,28,0,0,226,1802,4,168,1108,1117,54,0,5,315,2771,8,181,332,173,13,3,0,160,857,0,74,88,3,0,0,0,33,194,0,9,72,0,0,0,0,11,96,0,0,0,0,0,0,0,0,0,0,9,18,11,0,0,0,5,38,4,266,502,185,13,3,0,210,1181,3,12,7,0,0,0,0,70,91,0,0,5,6,3,0,0,5,18,29,505,2458,7340,5292,715,171,1545,18051
31103,31,143,1258,10045,12026,1714,552,1718,27493,7,34,527,574,74,8,5,213,1445,0,100,193,1128,114,8,6,251,1804,3,140,717,1704,189,16,7,466,3242,0,0,38,60,4,0,0,12,111,0,18,28,8,0,0,0,8,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,7,6,0,0,12,57,0,21,80,71,8,0,0,35,220,4,86,31,0,0,4,0,36,154,5,11,6,18,6,0,0,12,66,45,401,2093,11844,12238,1733,564,2265,31183
31104,28,94,479,3746,10168,2219,906,985,18620,0,0,148,72,53,5,0,26,297,0,5,13,51,24,0,0,16,113,0,6,166,122,80,3,0,41,416,0,0,0,10,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,16,44,8,4,3,0,11,102,0,17,53,20,9,3,0,13,125,0,0,3,0,7,5,0,3,19,0,3,9,0,9,0,0,0,27,31,126,705,3892,10263,2226,908,1047,19201
31105,30,113,1097,6674,7828,1660,431,1024,18857,6,105,700,378,43,9,3,148,1384,3,27,526,772,89,4,0,148,1572,10,130,1221,1149,130,15,4,298,2960,0,112,320,302,19,0,0,116,869,0,16,0,20,12,0,0,21,63,0,5,14,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,9,14,9,0,0,0,22,55,4,139,348,329,32,0,0,157,1007,10,54,19,3,0,0,0,74,162,0,14,12,7,8,0,0,4,51,52,446,2698,8165,8000,1680,435,1560,23031
31106,25,108,595,11621,5944,1620,393,1295,21596,6,179,690,406,28,3,0,175,1483,16,122,1766,1416,140,12,5,422,3892,19,304,2460,1814,173,14,5,596,5376,6,87,384,123,8,3,3,130,744,0,49,45,3,0,0,0,52,149,0,3,27,0,0,0,0,0,30,0,36,21,12,3,0,0,7,75,0,4,12,6,8,0,0,4,36,6,178,491,142,13,5,7,197,1034,11,41,16,0,0,0,0,51,125,0,6,3,8,9,0,0,13,40,69,631,3564,13584,6132,1641,405,2142,28169
31201,112,345,937,4749,3143,474,169,1081,11004,44,133,381,154,23,0,0,120,854,0,42,241,284,47,0,3,49,662,44,171,619,433,71,0,3,175,1514,3,19,80,24,3,0,0,20,160,0,14,10,9,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,31,91,32,3,0,0,21,185,278,430,50,48,19,3,6,139,974,70,138,15,29,15,4,0,51,323,510,1112,1712,5296,3247,478,176,1464,13996
31202,131,579,2969,16201,13928,2065,342,2543,38766,18,271,1651,856,119,13,9,421,3356,15,244,559,405,45,9,4,204,1481,27,518,2210,1257,169,19,13,623,4838,12,241,667,242,19,4,0,155,1342,0,0,23,9,7,0,0,6,44,0,26,15,75,0,0,0,16,138,0,33,49,120,18,0,0,113,327,0,0,4,8,0,0,0,9,23,15,297,756,453,41,4,0,306,1872,227,447,85,56,33,3,10,366,1230,61,111,41,41,18,3,0,61,331,457,1958,6060,18006,14184,2092,365,3901,47026
31203,47,184,580,2529,1990,304,78,450,6158,7,56,48,77,19,3,0,26,242,11,28,183,159,14,0,0,50,447,16,87,232,237,29,3,0,77,688,7,85,511,198,16,8,0,101,916,9,28,158,77,3,0,0,44,321,0,7,56,3,0,0,0,7,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,16,121,729,279,19,7,0,145,1320,209,297,82,100,45,5,8,96,843,86,124,54,44,24,3,0,40,375,367,817,1675,3192,2109,319,89,808,9386
31301,19,96,1366,5665,4746,652,151,440,13140,11,69,478,397,26,0,0,59,1035,3,154,483,350,33,7,0,52,1082,16,222,953,751,58,7,0,109,2118,4,127,256,92,10,0,0,54,542,0,15,139,40,0,0,0,10,210,5,6,97,53,0,0,0,4,163,0,0,0,0,0,0,0,0,0,0,8,12,22,0,0,0,4,46,6,150,500,206,13,0,0,78,955,80,347,127,26,17,0,0,119,710,0,9,9,9,3,0,0,0,43,126,826,2961,6650,4835,659,148,753,16965
