SA3_CODE_2021,M_15_19_yr_Married,M_15_19_yr_Separated,M_15_19_yr_Divorced,M_15_19_yr_Widowed,M_15_19_yr_Never_married,M_15_19_yr_Tot,M_20_24_yr_Married,M_20_24_yr_Separated,M_20_24_yr_Divorced,M_20_24_yr_Widowed,M_20_24_yr_Never_married,M_20_24_yr_Tot,M_25_34_yr_Married,M_25_34_yr_Separated,M_25_34_yr_Divorced,M_25_34_yr_Widowed,M_25_34_yr_Never_married,M_25_34_yr_Tot,M_35_44_yr_Married,M_35_44_yr_Separated,M_35_44_yr_Divorced,M_35_44_yr_Widowed,M_35_44_yr_Never_married,M_35_44_yr_Tot,M_45_54_yr_Married,M_45_54_yr_Separated,M_45_54_yr_Divorced,M_45_54_yr_Widowed,M_45_54_yr_Never_married,M_45_54_yr_Tot,M_55_64_yr_Married,M_55_64_yr_Separated,M_55_64_yr_Divorced,M_55_64_yr_Widowed,M_55_64_yr_Never_married,M_55_64_yr_Tot,M_65_74_yr_Married,M_65_74_yr_Separated,M_65_74_yr_Divorced,M_65_74_yr_Widowed,M_65_74_yr_Never_married,M_65_74_yr_Tot,M_75_84_yr_Married,M_75_84_yr_Separated,M_75_84_yr_Divorced,M_75_84_yr_Widowed,M_75_84_yr_Never_married,M_75_84_yr_Tot,M_85_yr_over_Married,M_85_yr_over_Separated,M_85_yr_over_Divorced,M_85_yr_over_Widowed,M_85_yr_over_Never_married,M_85_yr_over_Tot,M_OS_visitors_Married,M_OS_visitors_Separated,M_OS_visitors_Divorced,M_OS_visitors_Widowed,M_OS_visitors_Never_married,M_OS_visitors_Tot,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_married,M_Tot_Tot,F_15_19_yr_Married,F_15_19_yr_Separated,F_15_19_yr_Divorced,F_15_19_yr_Widowed,F_15_19_yr_Never_married,F_15_19_yr_Tot,F_20_24_yr_Married,F_20_24_yr_Separated,F_20_24_yr_Divorced,F_20_24_yr_Widowed,F_20_24_yr_Never_married,F_20_24_yr_Tot,F_25_34_yr_Married,F_25_34_yr_Separated,F_25_34_yr_Divorced,F_25_34_yr_Widowed,F_25_34_yr_Never_married,F_25_34_yr_Tot,F_35_44_yr_Married,F_35_44_yr_Separated,F_35_44_yr_Divorced,F_35_44_yr_Widowed,F_35_44_yr_Never_married,F_35_44_yr_Tot,F_45_54_yr_Married,F_45_54_yr_Separated,F_45_54_yr_Divorced,F_45_54_yr_Widowed,F_45_54_yr_Never_married,F_45_54_yr_Tot,F_55_64_yr_Married,F_55_64_yr_Separated,F_55_64_yr_Divorced,F_55_64_yr_Widowed,F_55_64_yr_Never_married,F_55_64_yr_Tot,F_65_74_yr_Married,F_65_74_yr_Separated,F_65_74_yr_Divorced,F_65_74_yr_Widowed,F_65_74_yr_Never_married,F_65_74_yr_Tot,F_75_84_yr_Married,F_75_84_yr_Separated,F_75_84_yr_Divorced,F_75_84_yr_Widowed,F_75_84_yr_Never_married,F_75_84_yr_Tot,F_85_yr_over_Married,F_85_yr_over_Separated,F_85_yr_over_Divorced,F_85_yr_over_Widowed,F_85_yr_over_Never_married,F_85_yr_over_Tot,F_OS_visitors_Married,F_OS_visitors_Separated,F_OS_visitors_Divorced,F_OS_visitors_Widowed,F_OS_visitors_Never_married,F_OS_visitors_Tot,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_married,F_Tot_Tot,P_15_19_yr_Married,P_15_19_yr_Separated,P_15_19_yr_Divorced,P_15_19_yr_Widowed,P_15_19_yr_Never_married,P_15_19_yr_Tot,P_20_24_yr_Married,P_20_24_yr_Separated,P_20_24_yr_Divorced,P_20_24_yr_Widowed,P_20_24_yr_Never_married,P_20_24_yr_Tot,P_25_34_yr_Married,P_25_34_yr_Separated,P_25_34_yr_Divorced,P_25_34_yr_Widowed,P_25_34_yr_Never_married,P_25_34_yr_Tot,P_35_44_yr_Married,P_35_44_yr_Separated,P_35_44_yr_Divorced,P_35_44_yr_Widowed,P_35_44_yr_Never_married,P_35_44_yr_Tot,P_45_54_yr_Married,P_45_54_yr_Separated,P_45_54_yr_Divorced,P_45_54_yr_Widowed,P_45_54_yr_Never_married,P_45_54_yr_Tot,P_55_64_yr_Married,P_55_64_yr_Separated,P_55_64_yr_Divorced,P_55_64_yr_Widowed,P_55_64_yr_Never_married,P_55_64_yr_Tot,P_65_74_yr_Married,P_65_74_yr_Separated,P_65_74_yr_Divorced,P_65_74_yr_Widowed,P_65_74_yr_Never_married,P_65_74_yr_Tot,P_75_84_yr_Married,P_75_84_yr_Separated,P_75_84_yr_Divorced,P_75_84_yr_Widowed,P_75_84_yr_Never_married,P_75_84_yr_Tot,P_85_yr_over_Married,P_85_yr_over_Separated,P_85_yr_over_Divorced,P_85_yr_over_Widowed,P_85_yr_over_Never_married,P_85_yr_over_Tot,P_OS_vis_Married,P_OS_vis_Separated,P_OS_vis_Divorced,P_OS_vis_Widowed,P_OS_vis_Never_married,P_OS_vis_Tot,P_Tot_Married,P_Tot_Separated,P_Tot_Divorced,P_Tot_Widowed,P_Tot_Never_married,P_Tot_Tot
30604,0,0,0,0,289,296,3,3,0,0,281,290,139,3,8,0,716,872,339,27,47,3,378,791,469,53,104,4,366,1001,791,54,206,15,285,1357,883,73,295,58,102,1416,409,15,94,65,34,614,66,3,15,33,8,116,22,0,0,0,38,60,3120,228,771,178,2512,6816,0,0,0,0,278,278,6,0,0,0,278,290,199,20,17,0,754,991,442,37,68,8,350,909,515,70,154,6,255,996,851,54,246,55,202,1399,771,40,211,128,73,1216,289,0,52,137,16,500,21,3,12,68,0,101,19,0,3,0,63,88,3107,221,766,403,2270,6769,0,0,0,0,572,575,15,3,0,0,562,582,344,24,24,5,1475,1863,777,62,119,11,734,1701,987,119,260,12,620,1997,1642,111,448,69,484,2754,1650,107,508,179,176,2633,695,19,147,203,48,1119,86,3,22,96,8,217,36,5,3,0,105,149,6227,459,1534,578,4782,13584
30605,0,0,0,0,1291,1298,16,4,4,0,858,876,519,33,19,3,1543,2115,1035,77,119,3,867,2105,1342,132,298,17,866,2656,1783,160,570,62,675,3249,2199,170,639,156,356,3521,1219,64,237,209,97,1819,291,12,29,155,25,513,130,8,7,0,196,340,8528,655,1928,606,6777,18491,0,4,0,0,1180,1185,36,0,6,0,782,824,698,73,34,6,1493,2307,1263,136,183,14,842,2442,1523,175,508,54,731,2990,2042,164,710,179,535,3628,2037,101,545,445,201,3335,873,32,224,577,49,1760,130,4,34,445,14,623,39,6,5,3,116,164,8643,696,2248,1724,5953,19267,0,3,0,0,2477,2479,50,7,3,0,1641,1699,1214,109,57,10,3039,4423,2296,218,309,14,1714,4550,2866,302,811,74,1595,5644,3828,318,1280,244,1204,6879,4232,275,1184,603,558,6855,2093,100,457,789,149,3583,417,18,62,598,38,1135,170,7,9,6,311,500,17165,1354,4177,2331,12730,37753
30701,0,0,0,0,1231,1229,37,7,0,0,1256,1296,974,69,48,0,2137,3230,1736,139,163,4,977,3022,2066,174,345,25,740,3352,2077,198,572,64,536,3447,1771,170,475,132,228,2766,833,57,154,168,94,1293,165,8,18,118,20,324,9,0,5,0,67,82,9655,818,1786,511,7280,20049,4,0,0,0,1119,1126,52,11,0,0,1212,1270,1090,91,46,10,1802,3034,1616,163,172,20,836,2802,1781,169,337,52,494,2831,1844,166,467,195,274,2953,1469,77,319,353,116,2334,597,31,88,545,29,1298,94,3,5,351,19,469,3,0,0,0,65,65,8543,708,1452,1524,5960,18186,6,0,0,0,2351,2355,89,10,3,0,2465,2572,2060,156,95,14,3942,6267,3345,300,338,21,1812,5820,3840,346,679,80,1235,6185,3919,361,1045,262,812,6398,3236,245,792,485,340,5099,1427,88,243,713,118,2590,253,15,27,466,41,797,9,0,6,0,126,147,18189,1527,3236,2039,13243,38233
30702,0,0,0,0,1423,1423,52,0,0,0,1117,1168,746,32,30,0,1487,2306,1396,103,163,10,644,2318,1643,159,316,19,635,2764,1927,175,431,60,404,2994,1675,141,398,126,219,2566,970,48,136,177,73,1407,252,10,19,124,28,425,27,0,0,0,13,46,8690,679,1499,508,6033,17418,0,0,0,0,1230,1232,91,10,0,0,956,1057,919,87,48,13,1211,2270,1422,147,193,27,597,2387,1737,167,379,57,467,2814,1901,146,409,179,225,2864,1536,72,340,309,95,2360,729,30,130,513,53,1456,123,0,30,444,18,615,15,0,0,3,9,27,8482,667,1533,1551,4862,17086,0,0,0,0,2652,2654,141,7,0,0,2074,2231,1669,120,79,14,2698,4574,2823,256,355,33,1244,4705,3382,329,693,77,1097,5586,3833,319,846,232,632,5859,3213,223,739,435,308,4917,1700,80,269,690,127,2862,376,15,47,567,46,1047,39,0,4,8,29,73,17173,1344,3027,2064,10895,34505
30703,0,0,0,0,1182,1183,28,8,0,0,940,975,595,39,28,10,1245,1918,1028,81,140,6,639,1894,1432,141,309,8,529,2421,1854,126,450,56,460,2941,2040,156,492,152,248,3084,1130,49,210,219,91,1701,254,12,31,146,24,461,10,0,8,0,12,30,8371,612,1667,608,5355,16615,0,0,0,0,1148,1150,52,6,0,0,802,859,734,53,47,3,1171,2010,1222,148,165,24,591,2141,1632,167,398,55,490,2742,2020,160,558,141,292,3171,1841,96,518,436,147,3040,821,24,202,612,59,1723,110,0,33,489,22,652,5,0,0,0,12,18,8432,663,1924,1766,4720,17508,0,0,0,0,2330,2335,81,10,0,0,1744,1834,1325,93,80,7,2416,3927,2250,230,303,31,1230,4036,3064,308,710,62,1019,5170,3872,284,1003,203,743,6110,3880,254,1011,585,393,6122,1949,79,414,832,150,3426,363,15,57,637,42,1118,13,0,8,0,23,49,16805,1267,3592,2369,10081,34117
30801,0,0,0,0,947,947,45,4,4,0,988,1033,855,57,44,0,1660,2622,1659,107,171,0,804,2744,1642,157,354,19,553,2726,1566,147,367,32,356,2465,960,60,234,79,89,1430,323,17,76,45,28,491,42,0,5,28,13,90,184,5,15,5,153,368,7285,558,1273,218,5590,14918,0,0,0,0,780,783,49,0,0,0,849,905,837,58,49,4,1264,2215,1338,126,140,16,540,2161,1151,86,256,24,335,1862,1199,95,302,73,143,1810,755,42,164,138,53,1145,214,6,35,169,18,437,16,0,8,82,9,115,22,0,10,4,31,64,5586,411,968,522,4014,11503,0,0,0,0,1733,1731,100,3,6,0,1831,1941,1692,114,92,8,2927,4832,2996,230,315,20,1340,4907,2793,249,606,47,892,4592,2764,242,670,110,496,4280,1717,98,399,214,143,2574,533,22,113,219,51,933,59,0,12,113,23,206,215,0,22,11,181,431,12869,967,2238,736,9608,26420
30803,5,4,0,0,4067,4072,102,9,0,3,3371,3486,2207,156,119,8,4900,7392,3857,324,469,19,2439,7110,3786,423,894,54,1755,6922,4506,421,1189,168,1292,7569,4452,293,1054,341,556,6690,2322,92,397,398,170,3380,532,19,71,376,44,1037,37,0,8,4,27,77,21807,1737,4196,1376,18629,47742,6,4,0,0,3724,3731,199,14,3,0,3198,3420,2879,249,202,8,4292,7629,4273,451,676,47,2130,7580,4241,508,1201,153,1474,7583,4885,453,1578,464,800,8183,3938,249,1084,951,320,6538,1756,70,393,1437,135,3792,267,3,91,1077,72,1516,22,0,5,6,28,66,22471,2002,5231,4155,16168,50021,14,5,0,0,7792,7812,300,21,3,4,6570,6902,5082,405,323,15,9192,15016,8134,773,1141,70,4567,14682,8030,933,2097,206,3235,14503,9386,873,2767,629,2090,15750,8386,539,2134,1293,872,13228,4079,160,790,1838,307,7173,798,21,166,1457,114,2553,61,0,20,11,57,144,44277,3741,9434,5529,34792,97769
30804,0,0,0,0,432,434,22,0,0,0,419,446,432,36,15,0,630,1120,825,54,60,4,348,1296,799,68,136,13,262,1275,842,71,171,13,166,1259,559,48,112,44,82,843,301,15,38,59,29,437,46,3,6,27,9,87,4,0,0,0,7,13,3833,294,542,152,2391,7211,0,0,0,0,352,352,38,0,0,0,376,415,459,18,19,0,441,945,595,51,60,12,236,962,607,38,107,19,147,923,621,39,152,38,88,935,457,27,79,91,17,668,216,7,29,152,8,411,23,0,4,145,6,174,0,0,0,0,7,10,3016,193,456,461,1666,5788,0,0,0,0,782,784,56,0,0,0,798,857,897,58,33,5,1076,2062,1423,111,123,12,587,2255,1411,107,243,31,407,2202,1463,110,319,57,253,2200,1011,78,193,133,99,1510,515,27,61,212,34,849,70,4,6,170,10,261,3,0,3,0,12,17,6847,493,994,618,4056,12996
30805,3,0,0,0,2004,2011,33,7,0,0,1583,1629,1128,84,82,3,2616,3912,2250,235,266,13,1455,4215,2609,318,590,35,1059,4611,2791,260,850,76,755,4730,2287,198,627,162,234,3494,864,48,173,148,69,1306,145,9,23,100,13,293,36,3,3,3,17,60,12142,1162,2619,541,9802,26264,0,0,0,0,1948,1950,78,11,5,0,1471,1562,1532,155,126,6,2280,4091,2419,278,320,26,1201,4254,2660,310,681,61,755,4468,2741,233,755,218,351,4304,1899,107,482,408,81,2973,589,34,153,475,18,1274,70,3,11,295,8,386,18,0,3,0,5,33,12003,1128,2532,1501,8127,25291,3,0,0,0,3955,3963,109,16,3,0,3053,3190,2654,240,202,11,4889,8002,4672,512,583,33,2656,8463,5264,632,1275,97,1819,9080,5533,489,1611,300,1109,9034,4181,302,1109,569,309,6465,1455,86,325,628,96,2581,213,9,37,405,20,680,54,3,7,6,21,90,24145,2288,5149,2040,17929,51554
30901,3,0,0,0,1516,1520,15,0,0,0,1793,1810,887,42,82,5,3893,4911,2183,138,310,8,1788,4428,2383,234,609,14,1162,4402,2268,186,728,50,693,3925,2329,147,697,128,289,3592,1434,59,274,222,81,2071,370,8,57,181,34,655,65,4,10,0,48,132,11939,818,2761,610,11304,27439,3,0,0,0,1527,1531,33,4,0,0,2171,2216,1256,70,122,4,4247,5699,2471,197,427,13,1625,4738,2431,267,785,70,945,4493,2300,258,1061,181,532,4327,2266,166,861,518,227,4033,1031,54,394,826,64,2366,196,10,98,707,18,1029,55,6,15,12,74,159,12036,1033,3762,2328,11435,30595,8,0,0,0,3038,3045,51,4,0,0,3967,4027,2140,110,200,9,8144,10615,4656,344,738,22,3412,9163,4814,500,1395,85,2105,8895,4568,442,1785,230,1223,8254,4593,308,1554,644,522,7627,2466,115,669,1045,151,4439,565,15,156,886,56,1683,115,8,23,10,118,286,23983,1854,6525,2940,22740,58033
30902,0,0,0,0,1585,1585,17,0,0,0,1340,1360,684,26,60,3,2777,3544,1933,134,208,10,1317,3603,2002,226,461,33,989,3715,2045,153,679,53,599,3527,2182,140,639,111,274,3342,1223,56,243,201,79,1797,372,4,58,216,32,684,22,0,13,7,27,73,10475,743,2350,643,9022,23234,0,0,3,0,1400,1402,33,0,0,0,1601,1639,1020,77,70,6,2932,4108,2174,190,344,12,1384,4106,2073,227,645,68,845,3859,2203,215,948,204,510,4086,1998,134,864,401,223,3618,920,47,321,700,76,2065,195,3,90,687,21,1000,26,0,9,0,18,55,10645,893,3295,2080,9010,25924,0,0,4,0,2980,2987,49,3,5,0,2941,2997,1702,98,133,15,5710,7659,4111,321,550,23,2705,7709,4074,452,1103,100,1831,7568,4250,363,1626,260,1111,7606,4180,271,1501,515,499,6963,2145,106,562,898,156,3860,567,8,145,904,54,1683,49,0,17,12,50,123,21124,1630,5650,2719,18035,49161
30903,5,0,0,0,1634,1634,30,0,0,0,1871,1906,887,56,58,3,2813,3811,1875,172,259,9,1430,3747,2200,262,646,29,1056,4197,2482,234,870,86,702,4363,2754,185,817,182,305,4242,2043,86,432,324,102,2991,484,17,66,262,26,856,45,4,3,0,38,90,12797,1021,3149,899,9973,27838,5,0,0,0,1599,1602,73,6,0,5,1824,1908,1262,112,95,12,2551,4028,2152,240,441,30,1335,4192,2478,361,1022,81,1033,4979,2589,310,1358,304,581,5144,2697,237,1338,774,308,5352,1499,91,620,1096,92,3390,228,9,137,926,29,1323,35,4,5,4,20,68,13015,1366,5019,3217,9371,31981,5,0,0,0,3234,3243,99,9,4,5,3690,3808,2142,168,159,9,5364,7842,4025,411,698,33,2767,7936,4675,628,1668,117,2088,9173,5071,543,2226,389,1284,9505,5454,420,2148,953,609,9594,3540,171,1048,1420,196,6380,710,22,200,1188,51,2172,81,8,13,6,55,158,25811,2381,8166,4114,19341,59825
30904,0,0,0,0,583,583,6,0,0,0,396,400,261,9,14,0,563,848,681,40,74,7,422,1215,930,67,165,12,347,1518,990,77,227,28,222,1539,943,54,202,49,91,1334,457,13,97,61,34,666,64,0,7,48,3,122,11,0,3,0,4,18,4324,257,791,197,2666,8240,0,0,0,0,581,581,17,0,0,0,385,405,343,22,29,0,562,952,814,65,106,9,379,1376,1001,83,228,23,274,1618,1075,68,311,52,189,1702,803,37,262,150,53,1307,301,12,123,171,14,614,27,0,27,112,6,165,6,0,3,0,10,18,4393,294,1090,518,2434,8726,0,0,0,0,1163,1163,22,0,0,0,780,805,598,31,43,0,1121,1800,1495,102,177,17,803,2592,1932,153,396,31,622,3133,2064,147,542,79,409,3241,1748,88,467,200,138,2641,756,24,221,232,47,1277,91,0,32,159,9,290,15,0,3,0,18,39,8723,552,1877,723,5098,16972
30905,0,0,0,0,1324,1328,17,0,0,0,824,840,450,23,19,0,1006,1504,1555,70,120,6,579,2319,1898,122,250,16,380,2663,1437,56,255,26,210,1990,1110,63,216,45,86,1525,557,25,92,78,23,780,101,9,23,45,4,188,10,0,10,0,14,33,7143,367,988,222,4445,13169,0,0,0,0,1224,1224,26,5,0,0,878,906,660,49,40,0,1030,1776,1844,139,236,12,600,2822,1960,142,384,47,351,2885,1394,96,428,70,185,2169,990,71,302,173,54,1594,394,17,111,250,15,789,46,3,32,224,3,309,9,0,0,5,4,21,7328,514,1542,772,4346,14510,0,0,0,0,2549,2557,44,5,0,0,1707,1746,1112,69,60,4,2036,3278,3397,203,353,10,1180,5146,3859,257,639,58,732,5548,2834,155,686,98,386,4164,2098,135,525,222,142,3119,957,46,211,329,39,1575,149,8,54,271,9,494,22,0,8,9,20,57,14469,879,2532,996,8795,27680
30906,0,0,0,3,2265,2272,37,4,0,4,2007,2053,1160,35,58,10,2815,4075,2673,166,250,9,1530,4633,2825,219,548,21,1014,4625,2539,193,633,52,493,3906,2003,154,566,117,208,3052,1230,51,256,163,72,1772,287,12,38,168,15,520,26,0,6,5,16,54,12783,833,2359,537,10447,26956,3,0,0,0,2142,2152,62,4,0,0,1734,1800,1622,106,111,4,2560,4403,2954,266,425,24,1378,5042,2962,323,814,75,896,5068,2487,244,919,221,367,4234,1845,126,752,484,164,3359,933,40,313,611,40,1939,130,12,65,470,16,688,24,0,6,13,11,61,13019,1113,3400,1905,9309,28741,5,0,0,3,4406,4416,100,7,0,4,3738,3852,2782,138,169,12,5376,8477,5627,430,669,34,2912,9677,5789,541,1362,91,1911,9690,5024,434,1552,271,859,8145,3850,275,1317,595,370,6409,2158,96,565,770,117,3707,413,20,103,641,30,1205,57,0,13,16,29,115,25799,1946,5752,2444,19751,55699
30907,3,0,0,0,5341,5343,115,7,0,0,4772,4894,3362,214,173,10,6884,10644,6776,510,693,26,3059,11061,6460,552,1132,46,1719,9908,5101,329,1111,115,661,7322,4011,240,809,207,213,5487,2102,89,282,280,55,2806,357,13,42,191,9,612,60,0,19,6,27,115,28354,1952,4260,871,22751,58190,3,0,0,0,5209,5218,221,17,3,4,4785,5030,4610,421,288,16,6617,11942,7364,658,1035,65,2866,11988,6659,734,1661,157,1499,10715,4866,450,1682,363,565,7918,3682,214,1054,797,172,5922,1396,61,383,919,45,2808,186,6,67,633,15,915,62,4,16,20,25,132,29051,2567,6185,2975,21801,62585,9,0,3,0,10551,10559,334,23,3,4,9558,9918,7965,636,457,29,13504,22586,14135,1171,1735,87,5930,23053,13121,1286,2794,202,3221,20622,9971,776,2793,476,1225,15247,7699,455,1863,997,389,11405,3504,143,662,1201,104,5612,544,23,108,824,29,1529,123,7,27,28,49,244,57399,4523,10442,3854,44553,120766
30908,0,0,0,0,1700,1699,15,3,0,3,1785,1814,786,36,34,4,2600,3457,1951,145,240,4,1130,3478,2025,166,386,10,602,3190,1718,111,435,34,294,2589,1661,89,318,97,122,2291,1127,65,165,145,55,1553,298,8,36,170,16,535,34,5,3,0,19,62,9617,619,1624,474,8328,20663,0,0,0,0,1694,1698,49,11,0,0,1939,1997,1125,83,83,4,2468,3763,2240,233,374,23,1113,3977,2120,274,775,61,589,3818,1737,174,776,157,297,3137,1554,117,658,407,119,2852,826,36,281,609,38,1790,140,4,66,704,19,930,25,0,9,5,28,63,9815,927,3016,1971,8298,24035,0,0,0,0,3398,3398,63,11,0,3,3726,3804,1910,113,118,5,5069,7217,4192,374,618,31,2242,7454,4144,438,1156,78,1190,7008,3455,286,1208,183,597,5730,3216,208,976,504,240,5145,1954,95,447,758,94,3347,440,8,102,879,34,1467,55,3,7,5,48,119,19437,1548,4637,2443,16629,44694
30909,3,0,0,0,2003,2006,50,4,0,0,2818,2876,1101,60,61,7,3984,5215,1875,166,255,8,1604,3902,1954,255,520,23,1126,3876,1813,192,677,55,720,3460,1737,174,609,119,290,2930,1197,77,325,229,118,1942,355,28,65,226,33,708,28,3,12,0,49,92,10114,953,2525,662,12750,27012,7,0,0,0,1930,1935,98,11,0,0,2891,3001,1454,116,124,7,3504,5206,2075,279,404,28,1351,4137,2101,325,794,90,916,4230,1833,244,1028,226,525,3852,1602,147,813,464,223,3245,902,71,438,800,79,2297,175,9,128,863,35,1210,29,8,4,10,55,107,10269,1203,3743,2486,11515,29214,5,0,0,0,3933,3935,154,18,0,0,5707,5884,2557,174,190,11,7492,10422,3945,446,660,37,2959,8041,4053,583,1321,112,2042,8106,3647,432,1708,274,1245,7312,3334,321,1418,585,518,6176,2104,141,764,1028,201,4243,530,41,194,1085,71,1913,61,4,19,14,104,198,20384,2160,6264,3146,24270,56228
30910,5,0,0,0,1026,1027,45,0,0,0,1473,1511,773,44,68,0,3100,3989,1313,126,223,5,1339,3009,1511,187,483,15,873,3067,1776,184,666,38,516,3181,1986,148,671,118,277,3193,1272,56,278,155,93,1859,279,8,44,108,24,464,111,12,23,4,103,254,9060,765,2458,447,8819,21549,0,0,0,0,1030,1027,82,3,3,0,1584,1672,984,64,92,0,2606,3747,1481,151,302,21,1060,3019,1700,210,586,70,627,3190,1857,159,861,158,368,3409,1814,105,731,417,173,3236,878,33,295,579,54,1840,103,4,46,317,8,476,80,6,8,16,64,170,8984,739,2927,1579,7576,21795,5,0,0,0,2049,2055,117,6,3,0,3051,3186,1760,105,163,3,5707,7737,2800,275,526,24,2400,6028,3214,397,1068,83,1495,6252,3634,342,1534,194,890,6592,3796,252,1395,534,457,6435,2151,92,576,734,145,3695,383,15,88,423,33,944,185,14,31,21,172,421,18044,1504,5387,2023,16393,43346
31001,20,9,3,0,2690,2718,158,14,6,0,2843,3020,2121,187,143,13,4227,6691,3308,376,353,12,1810,5855,2874,320,571,34,1137,4936,2435,261,676,66,582,4027,1591,138,409,109,232,2477,836,62,154,170,65,1288,248,3,39,151,15,455,37,4,3,0,13,57,13630,1376,2344,556,13625,31530,6,0,0,0,2481,2491,227,14,17,4,2349,2606,2559,206,209,14,3141,6124,3346,339,494,53,1349,5583,2721,328,828,147,885,4907,2022,259,917,268,476,3943,1288,149,651,473,208,2761,607,41,251,720,83,1700,129,9,47,533,27,740,42,0,4,18,25,90,12955,1344,3420,2226,11020,30960,23,9,4,0,5178,5210,389,31,14,0,5195,5629,4674,398,350,23,7374,12818,6653,718,842,70,3158,11439,5596,653,1391,182,2023,9843,4459,515,1595,340,1059,7975,2879,283,1059,576,436,5240,1446,94,407,893,149,2990,377,11,86,680,39,1193,81,3,11,18,42,147,26588,2716,5764,2781,24641,62489
31002,0,0,0,0,2109,2114,56,9,4,0,1818,1888,1064,99,78,6,2364,3607,2009,218,247,6,1304,3784,2490,311,532,36,1046,4405,2913,259,733,74,721,4704,2742,207,684,204,307,4147,1394,85,287,212,95,2079,248,7,33,151,32,475,16,0,0,0,23,52,12932,1203,2595,697,9812,27240,6,0,0,0,2046,2050,96,6,0,0,1605,1714,1306,141,97,9,2020,3572,2223,296,317,41,1128,4002,2719,304,695,108,828,4650,3039,252,846,225,451,4812,2504,143,654,487,162,3952,985,33,220,688,50,1982,96,0,35,465,22,618,9,6,0,0,25,39,12990,1177,2870,2020,8335,27392,9,0,0,0,4159,4170,156,14,4,0,3421,3599,2368,242,169,15,4385,7181,4233,511,555,48,2437,7785,5204,614,1225,138,1866,9052,5945,509,1586,304,1173,9512,5251,351,1338,697,465,8099,2380,116,509,896,149,4061,340,13,74,617,47,1092,30,3,0,0,48,85,25920,2377,5461,2714,18148,54629
31003,9,0,0,0,3805,3813,84,14,5,0,3547,3654,2385,186,144,13,5157,7889,3739,410,542,17,2684,7395,3731,467,889,51,1815,6949,3676,374,1061,145,1065,6314,2863,203,773,222,384,4456,1582,92,279,302,124,2373,428,10,44,230,39,751,22,0,0,4,22,44,18511,1766,3745,986,18640,43650,5,0,0,0,3691,3700,159,22,7,0,3450,3636,3075,343,255,21,5046,8735,4106,573,706,56,2308,7752,3886,635,1340,158,1549,7570,3602,455,1458,369,783,6677,2587,207,1079,781,264,4917,1240,77,427,1126,103,2985,206,3,72,901,60,1241,23,6,0,11,13,54,18891,2315,5351,3427,17270,47254,12,0,3,0,7492,7512,241,37,8,5,7005,7294,5455,530,395,30,10208,16623,7847,986,1253,74,4988,15146,7621,1096,2226,208,3365,14522,7280,830,2521,516,1849,12992,5451,410,1853,1004,649,9372,2823,169,707,1427,232,5360,634,15,113,1137,93,1995,45,6,4,15,31,99,37404,4084,9097,4414,35910,90905
31004,3,0,0,0,3617,3627,100,3,3,4,3468,3578,2718,151,137,14,5017,8034,4920,377,471,20,2285,8067,3651,388,690,41,1124,5894,2667,278,650,79,467,4146,1667,137,406,130,165,2509,718,49,108,140,25,1035,114,6,6,53,3,185,49,6,5,6,23,87,16601,1398,2479,493,16188,37158,10,0,0,0,3563,3573,194,33,6,0,3443,3674,3769,339,262,10,4677,9053,5145,578,651,60,2103,8541,3487,470,985,148,1006,6100,2435,331,929,320,397,4420,1396,136,596,466,121,2708,466,24,156,474,24,1146,44,0,30,216,0,298,43,0,10,22,18,95,16993,1908,3624,1723,15357,39607,11,0,0,3,7184,7197,292,34,9,3,6907,7247,6480,487,399,21,9693,17086,10058,956,1124,81,4393,16610,7147,854,1679,190,2126,11994,5104,608,1584,403,866,8563,3062,272,996,600,280,5216,1183,77,264,615,44,2186,163,3,42,274,7,483,96,10,15,23,44,185,33590,3303,6100,2215,31549,76762
31101,0,0,0,0,436,436,11,0,0,0,326,341,205,17,14,0,443,685,402,42,54,5,287,785,495,74,119,7,266,960,564,73,189,22,168,1011,626,72,174,47,57,974,328,22,75,63,30,522,87,4,15,49,5,154,0,0,0,0,0,0,2708,312,642,193,2022,5874,0,0,0,0,448,446,20,5,0,0,294,317,229,29,26,0,424,715,450,54,74,4,304,891,516,83,187,20,218,1015,583,86,215,60,91,1030,573,45,156,141,56,963,232,10,72,182,13,508,39,0,19,159,9,223,0,0,0,0,0,9,2642,305,745,555,1859,6111,0,0,0,0,885,886,27,3,0,0,624,658,437,47,40,3,866,1392,849,93,128,13,597,1673,1006,156,309,21,483,1977,1147,162,408,79,256,2042,1197,114,323,188,116,1933,562,33,143,245,47,1032,121,3,31,203,14,379,4,0,0,0,0,3,5351,617,1384,750,3882,11984
