SA3_CODE_2021,0_299_Separate_house,0_299_Sd_rw_tce_hse_th,0_299_Flat_apartment,0_299_Other_dwelling,0_299_Dwelling_structure_NS,0_299_Tot,300_449_Separate_house,300_449_Sd_rw_tce_hse_th,300_449_Flat_apartment,300_449_Other_dwelling,300_449_Dwg_structure_NS,300_449_Tot,450_599_Separate_house,450_599_Sd_rw_tce_hse_th,450_599_Flat_apartment,450_599_Other_dwelling,450_599_Dwg_structure_NS,450_599_Tot,600_799_Separate_house,600_799_Sd_rw_tce_hse_th,600_799_Flat_apartment,600_799_Other_dwelling,600_799_Dwg_structure_NS,600_799_Tot,800_999_Separate_house,800_999_Sd_rw_tce_hse_th,800_999_Flat_apartment,800_999_Other_dwelling,800_999_Dwg_structure_NS,800_999_Tot,1000_1399_Separate_house,1000_1399_Sd_rw_tce_hse_th,1000_1399_Flat_apartmnt,1000_1399_Other_dwelling,1000_1399_Dwg_structure_NS,1000_1399_Tot,1400_1799_Separate_house,1400_1799_Sd_rw_tce_hse_th,1400_1799_Flat_apartmnt,1400_1799_Other_dwelling,1400_1799_Dwg_structure_NS,1400_1799_Tot,1800_2399_Separate_house,1800_2399_Sd_rw_tce_hse_th,1800_2399_Flat_apartmnt,1800_2399_Other_dwelling,1800_2399_Dwg_structure_NS,1800_2399_Tot,2400_2999_Separate_house,2400_2999_Sd_rw_tce_hse_th,2400_2999_Flat_apartmnt,2400_2999_Other_dwelling,2400_2999_Dwg_structure_NS,2400_2999_Tot,3000_3999_Separate_house,3000_3999_Sd_rw_tce_hse_th,3000_3999_Flat_apartmnt,3000_3999_Other_dwelling,3000_3999_Dwg_structure_NS,3000_3999_Tot,4000_over_Separate_house,4000_over_Sd_rw_tce_hse_th,4000_over_Flat_apartmnt,4000_over_Other_dwelling,4000_over_Dwg_structure_NS,4000_over_Tot,M_rep_NS_Sep_house,M_rep_NS_Sd_rw_tce_hse_th,M_rep_NS_Flat_apart,M_rep_NS_Other_dwelling,M_rep_NS_Dwg_structu_ns,M_rep_NS_Tot,Tot_Sep_hse,Tot_Sd_row_tce_hse_th,Tot_Flat_apartment,Tot_Other_dwelling,Tot_Dwelling_structure_NS,Tot_Tot
51001,56,5,0,12,5,77,12,0,0,5,4,22,13,4,0,7,0,17,38,5,0,18,0,53,51,8,5,11,0,78,164,14,5,18,0,203,216,17,6,17,0,251,372,22,5,25,3,419,238,13,0,10,3,262,246,4,0,9,0,259,141,0,0,14,7,169,105,3,0,12,5,128,1648,97,23,153,24,1943
51002,32,3,0,3,0,43,24,4,0,0,0,28,16,8,0,5,0,25,54,9,0,0,0,64,69,15,0,3,0,90,148,15,4,5,0,171,123,8,0,7,0,134,116,12,0,7,0,136,63,4,0,0,0,60,68,0,0,3,0,73,61,4,0,4,6,68,57,0,0,3,0,63,831,81,15,35,4,959
51003,45,4,0,7,0,52,9,4,0,0,0,13,11,4,0,0,0,15,37,8,0,0,0,46,31,6,0,0,0,45,165,33,4,10,0,210,243,22,0,4,0,274,336,34,0,4,4,376,156,10,0,0,5,177,158,7,0,0,0,166,155,0,0,4,0,165,73,5,0,3,0,78,1414,141,10,43,9,1617
51101,120,0,0,0,0,120,26,0,0,0,0,33,35,0,0,0,0,39,67,7,0,0,0,73,94,3,0,0,0,105,314,10,0,0,0,329,282,6,0,0,0,288,305,10,0,0,0,316,125,0,0,0,0,121,82,0,0,0,3,86,44,3,0,0,0,43,94,0,0,0,0,99,1593,35,0,9,9,1645
51102,34,0,0,14,0,52,22,0,0,0,0,25,25,0,0,4,0,26,34,0,0,7,0,45,39,5,0,9,0,53,114,4,0,15,0,135,101,3,0,14,0,116,148,0,0,29,0,178,75,0,0,9,0,86,51,0,0,12,0,66,41,0,0,8,6,55,47,0,0,13,0,61,734,15,0,139,5,898
51103,124,5,0,0,0,134,81,4,0,0,0,86,97,11,0,0,0,105,220,17,0,0,0,239,294,31,0,4,0,325,864,78,5,4,0,947,875,42,0,0,0,920,863,42,0,4,0,913,299,7,0,0,0,309,237,9,0,0,0,249,126,4,0,0,0,127,240,10,0,4,0,255,4327,252,12,22,4,4610
51104,281,14,0,9,3,309,161,5,0,0,0,167,120,9,0,0,0,132,310,15,6,4,0,339,388,25,3,4,0,416,1093,44,3,9,0,1147,1103,30,3,11,4,1159,1177,30,0,6,0,1210,391,7,0,6,0,400,320,13,0,0,0,332,197,7,0,3,4,211,370,6,4,8,0,386,5904,204,23,57,26,6214
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,99,0,7,0,0,113,56,4,4,0,0,62,59,0,8,0,0,64,175,3,12,0,0,193,220,5,23,0,0,251,613,9,63,0,0,679,634,3,20,0,0,660,461,0,3,0,0,462,121,0,0,0,0,125,68,0,0,0,0,75,43,0,0,0,0,43,117,0,5,0,0,120,2677,22,149,5,0,2846
60102,406,7,3,0,0,418,204,3,0,0,0,203,210,6,0,0,0,225,374,11,0,0,0,389,514,9,0,0,0,526,1568,44,10,0,0,1628,1700,20,13,0,0,1731,1655,8,3,0,4,1669,626,3,0,0,0,634,437,3,4,0,0,446,276,0,0,0,0,275,359,6,4,0,0,368,8329,135,36,6,9,8513
60103,310,4,16,0,0,328,191,4,9,0,0,210,184,11,13,0,0,202,380,13,29,0,0,417,626,22,39,0,0,690,1937,48,86,0,0,2074,1660,15,40,3,0,1722,996,6,15,3,0,1018,261,7,4,0,0,266,142,0,0,0,0,146,90,0,3,4,0,96,305,4,18,0,4,330,7079,139,266,16,0,7501
60104,252,8,0,0,0,264,120,10,0,0,0,129,90,4,3,0,0,100,162,14,3,0,0,176,254,7,4,0,0,263,817,32,7,5,0,863,1024,30,5,0,0,1061,1119,15,6,0,0,1136,398,7,3,0,0,403,323,3,0,0,0,329,169,0,0,0,0,174,225,4,3,0,0,230,4941,128,43,9,8,5119
60105,342,28,25,0,0,391,146,13,15,0,0,167,92,8,15,0,0,109,158,9,15,0,0,183,226,26,22,0,0,273,601,73,78,3,0,749,718,69,77,0,0,869,1062,80,63,0,0,1206,556,33,12,0,0,605,499,22,21,0,0,549,418,19,20,0,0,452,204,20,18,0,0,235,5011,396,366,9,6,5794
60106,154,0,0,0,0,155,108,0,0,0,0,104,90,0,0,0,0,90,171,0,0,0,0,169,219,0,0,0,0,221,692,3,0,0,0,701,666,8,0,0,0,679,542,0,0,0,0,548,131,0,0,0,0,134,80,0,0,0,0,80,49,0,0,0,0,47,149,0,0,0,0,155,3046,19,4,8,4,3077
60201,497,25,15,0,0,537,266,17,15,0,0,299,278,14,10,0,0,303,609,48,41,0,0,706,1041,49,39,0,0,1132,2729,94,78,0,0,2901,2111,69,31,0,0,2207,1436,57,11,0,5,1514,408,14,10,0,0,431,322,4,0,0,0,331,201,13,0,0,0,216,473,25,10,0,0,510,10371,427,264,6,9,11080
60202,170,0,0,0,0,173,106,0,0,0,0,108,131,7,0,0,0,140,249,0,0,0,0,254,327,4,6,0,0,336,804,12,0,0,0,820,596,9,0,0,0,605,374,6,0,0,0,389,123,0,0,0,0,128,104,0,0,0,0,106,52,0,0,0,0,56,147,0,0,0,0,151,3189,53,4,3,0,3257
60203,302,3,10,3,0,319,205,0,0,0,0,211,243,3,6,0,0,250,394,8,7,0,0,403,495,11,4,0,0,506,1193,9,15,4,0,1223,801,7,6,4,0,819,520,3,0,5,0,532,153,0,0,0,0,154,107,0,0,0,0,118,69,0,0,0,0,75,251,0,5,0,3,256,4739,49,52,16,6,4866
60301,92,0,0,0,0,98,100,0,0,0,0,99,87,0,0,0,0,87,154,0,0,0,0,158,215,0,0,0,0,217,421,0,0,0,3,429,358,0,0,0,0,358,205,0,0,0,0,203,60,0,0,0,0,60,38,0,0,0,0,38,28,0,0,0,0,29,104,0,0,0,0,104,1869,0,0,3,5,1886
60302,170,0,0,0,0,170,115,0,0,3,0,117,116,0,0,5,0,114,194,0,0,0,0,202,245,0,0,0,0,249,662,4,0,0,0,673,581,0,0,0,0,588,467,0,0,0,0,473,136,0,0,0,0,136,93,0,0,0,0,92,61,0,0,0,0,56,162,0,0,0,0,162,2999,12,0,11,7,3032
60303,59,0,0,0,0,58,34,0,0,0,0,34,30,0,0,0,0,30,64,0,0,0,0,66,98,0,0,0,0,103,158,0,0,0,0,163,105,0,0,0,0,105,81,0,0,0,0,85,27,0,0,0,0,27,20,0,0,0,0,20,14,0,0,0,0,20,59,0,0,0,0,62,757,3,0,3,6,769
60401,295,8,0,0,0,306,246,4,0,0,0,254,217,8,0,7,0,227,529,14,0,0,0,546,774,10,0,3,0,790,1822,19,0,0,0,1852,1118,8,0,3,0,1133,646,0,0,0,0,652,185,0,0,0,0,191,135,0,0,0,0,140,94,0,0,0,0,95,311,3,0,0,0,318,6379,85,11,13,4,6492
60402,280,11,0,0,0,294,219,11,0,4,0,227,207,3,0,0,0,213,435,10,4,0,0,455,646,16,0,0,0,665,1687,23,0,4,3,1717,1136,9,0,3,0,1152,739,0,0,3,0,738,214,0,0,0,0,215,154,0,0,0,0,155,89,0,0,3,0,91,289,6,0,0,0,294,6099,94,10,16,9,6216
60403,151,0,0,0,4,157,150,4,0,0,0,158,129,0,0,0,0,136,247,4,0,3,0,247,262,0,0,0,0,265,505,0,0,0,6,509,283,0,0,0,0,280,153,0,0,0,0,153,55,0,0,0,0,59,35,0,0,0,0,32,36,0,0,0,0,39,115,0,0,0,0,115,2125,13,0,9,6,2155
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,37,11,37,0,0,80,5,6,11,4,0,24,8,6,14,0,0,29,18,10,28,0,0,61,14,17,51,0,0,82,52,57,157,0,0,273,76,73,219,5,0,370,141,74,223,0,0,437,114,40,111,0,0,262,157,28,91,0,0,271,166,25,46,0,0,240,45,17,49,0,0,117,840,348,1047,9,5,2252
70102,198,10,32,0,0,235,68,6,9,0,0,86,52,10,13,0,0,72,125,25,30,0,0,179,142,18,54,0,0,218,491,80,143,7,0,712,715,97,139,3,0,954,1336,88,118,0,0,1545,785,38,39,0,0,865,676,21,22,0,0,714,441,6,22,0,0,473,271,22,30,0,0,319,5292,414,649,8,0,6369
70103,86,0,0,0,0,88,23,0,0,0,0,23,36,0,0,0,0,41,51,0,0,7,0,57,75,3,0,4,0,85,288,6,0,5,0,304,323,0,0,4,0,327,699,6,0,10,0,710,520,0,0,3,0,525,496,0,0,3,0,499,275,0,0,0,0,282,183,0,0,9,0,191,3054,21,0,52,5,3129
70104,114,9,10,0,0,133,35,0,3,0,0,38,25,5,3,0,0,33,70,4,11,0,0,94,107,16,24,0,0,142,432,55,84,0,0,572,734,58,73,0,0,862,1474,50,56,0,0,1583,812,20,13,0,0,845,479,13,11,0,0,496,210,6,4,0,0,213,254,8,15,0,0,285,4736,239,319,0,0,5292
70201,77,16,0,5,0,99,36,10,0,3,0,47,25,6,4,0,0,36,48,24,5,5,0,80,100,48,9,5,0,161,266,152,7,11,3,440,538,154,7,6,0,708,735,90,4,6,8,837,329,23,0,3,3,359,211,19,0,0,0,239,119,8,0,6,4,136,127,22,4,5,0,161,2608,575,47,57,23,3303
70202,15,0,0,4,0,19,8,0,0,0,0,8,5,0,0,0,0,5,8,0,0,0,0,8,12,0,0,0,0,11,36,0,0,11,0,44,18,0,0,0,0,18,10,0,0,0,0,11,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,116,0,0,18,3,142
70203,26,0,0,8,0,40,9,0,0,0,0,12,12,0,0,0,0,12,15,0,0,5,0,23,35,0,0,8,0,37,66,5,0,7,5,79,70,0,0,5,6,73,42,0,0,10,0,51,18,0,0,7,0,22,17,0,0,4,3,19,11,0,0,0,0,14,37,0,0,8,0,48,357,3,0,56,15,437
70204,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,24,0,0,0,0,27
70205,17,0,0,13,5,32,6,3,0,0,0,13,13,0,0,4,0,11,19,3,0,4,3,30,30,0,0,8,3,47,138,6,0,12,0,152,159,3,0,7,0,171,139,0,0,5,0,149,53,0,0,3,0,55,33,0,0,7,5,40,34,0,0,0,0,40,41,4,0,8,7,53,683,18,0,68,22,796
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101,503,79,39,0,0,619,157,25,12,0,0,200,135,26,14,0,0,167,250,51,37,0,0,339,347,81,68,0,0,506,1081,302,336,0,0,1720,1723,546,318,0,4,2588,3437,576,197,0,0,4210,1944,183,50,0,0,2183,1369,114,51,0,0,1538,783,64,25,0,0,862,499,83,37,0,0,618,12229,2131,1174,0,4,15548
80103,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,0,0,0,8,7,10,0,0,0,17,11,0,0,0,0,14,4,0,0,0,0,4,6,4,0,0,0,6,5,0,0,0,0,10,0,0,0,0,0,0,44,21,0,0,0,63
80104,354,76,22,0,0,455,94,13,7,0,0,123,87,24,16,0,0,127,139,41,36,0,0,213,194,72,79,0,0,346,742,309,337,0,0,1388,1231,709,345,0,3,2289,2605,842,180,0,0,3621,1955,219,26,0,0,2203,1807,134,34,0,5,1977,947,59,19,0,0,1022,529,93,42,0,0,670,10687,2594,1142,0,12,14437
80105,202,56,69,0,0,327,46,13,18,0,0,81,36,11,14,0,0,70,50,29,56,0,0,130,71,36,88,0,0,200,206,142,454,0,0,803,253,217,664,0,0,1138,518,296,646,0,0,1467,469,182,215,0,0,870,687,166,161,0,0,1026,602,99,106,0,0,813,134,33,64,0,0,231,3287,1293,2570,0,4,7150
80106,130,30,60,0,0,225,25,3,15,0,0,41,14,4,15,0,0,38,19,10,29,0,0,60,24,7,57,0,0,93,90,28,217,0,0,336,103,26,420,0,0,550,210,69,467,0,0,748,160,38,170,0,0,372,331,73,187,0,0,585,721,73,120,0,0,912,109,17,73,0,0,197,1943,387,1824,0,0,4162
80107,572,65,13,0,0,646,197,23,8,0,0,222,166,28,3,0,0,196,288,46,15,0,0,354,388,56,25,0,0,469,1123,243,167,0,0,1526,1776,448,173,0,0,2390,3646,428,144,0,0,4220,2123,122,39,0,0,2284,1407,69,34,0,0,1506,672,35,13,0,0,724,535,73,21,0,0,628,12885,1630,654,0,0,15172
80108,158,13,5,0,0,179,41,0,0,0,0,46,37,6,0,0,0,43,73,8,0,0,0,82,64,6,5,0,0,78,258,50,10,0,0,320,282,72,11,0,0,363,698,102,5,0,0,807,607,35,3,0,0,652,557,18,3,0,0,577,319,7,0,0,0,332,112,11,0,0,0,120,3201,337,54,0,0,3589
80109,190,25,22,0,0,246,42,4,11,0,0,60,48,13,16,0,0,80,64,23,37,0,0,126,85,37,37,0,0,160,216,107,213,0,0,532,206,174,239,0,0,621,466,216,175,0,0,853,511,106,50,0,0,664,715,76,31,0,0,826,659,49,20,0,0,735,143,32,26,0,0,199,3340,875,875,0,3,5097
80110,34,7,5,0,0,48,9,0,3,0,0,14,3,4,10,0,0,16,11,8,15,0,0,32,16,12,39,0,0,61,40,66,209,0,0,321,99,153,228,0,0,477,206,232,184,0,0,620,206,67,51,0,0,325,355,40,19,0,0,413,271,19,10,0,0,299,62,16,19,0,0,98,1301,614,794,0,6,2718
80111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,13,0,0,0,0,13,26,0,0,0,0,26,14,0,0,0,0,14,9,0,0,0,0,9,12,0,0,0,0,12,0,0,0,0,0,0,90,0,0,0,0,90
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90101,0,0,3,0,0,5,0,0,0,0,0,0,6,0,0,0,0,5,0,4,0,0,0,5,0,0,0,0,0,3,10,8,6,0,0,20,11,0,0,0,0,11,10,4,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,40,12,6,0,0,63
90102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90104,15,0,0,0,0,16,8,0,0,0,0,8,3,0,0,0,0,3,17,0,0,0,0,19,20,0,0,0,0,20,53,0,0,0,0,53,35,0,0,0,0,35,31,0,0,0,0,34,9,0,0,0,0,9,5,0,0,0,0,5,0,0,0,0,0,4,17,0,0,0,0,17,215,5,0,0,3,220
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
