SA3_CODE_2021,OneMeth_Train_M,OneMeth_Train_F,OneMeth_Train_P,OneMeth_Bus_M,OneMeth_Bus_F,OneMeth_Bus_P,OneMeth_Ferry_M,OneMeth_Ferry_F,OneMeth_Ferry_P,OneMeth_Tram_lt_rail_M,OneMeth_Tram_lt_rail_F,OneMeth_Tram_lt_rail_P,OneMeth_Taxi_rs_serv_M,OneMeth_Taxi_rs_serv_F,OneMeth_Taxi_rs_serv_P,OneMeth_Car_as_driver_M,OneMeth_Car_as_driver_F,OneMeth_Car_as_driver_P,OneMeth_Car_as_passenger_M,OneMeth_Car_as_passenger_F,OneMeth_Car_as_passenger_P,OneMeth_Truck_M,OneMeth_Truck_F,OneMeth_Truck_P,OneMeth_Motorbike_scooter_M,OneMeth_Motorbike_scooter_F,OneMeth_Motorbike_scooter_P,OneMeth_Bicycle_M,OneMeth_Bicycle_F,OneMeth_Bicycle_P,OneMeth_Other_M,OneMeth_Other_F,OneMeth_Other_P,OneMeth_Walked_only_M,OneMeth_Walked_only_F,OneMeth_Walked_only_P,OneMeth_Tot_OneMeth_M,OneMeth_Tot_OneMeth_F,OneMeth_Tot_OneMeth_P,TwoMeth_Train_Bus_M,TwoMeth_Train_Bus_F,TwoMeth_Train_Bus_P,TwoMeth_Train_Ferry_M,TwoMeth_Train_Ferry_F,TwoMeth_Train_Ferry_P,TwoMeth_Trn_Trm_lt_rl_M,TwoMeth_Trn_Trm_lt_rl_F,TwoMeth_Trn_Trm_lt_rl_P,TwoMeth_Train_Car_as_drvr_M,TwoMeth_Train_Car_as_drvr_F,TwoMeth_Train_Car_as_drvr_P,TwoMeth_Trn_Car_as_pass_M,TwoMeth_Trn_Car_as_pass_F,TwoMeth_Trn_Car_as_pass_P,TwoMeth_Train_Other_M,TwoMeth_Train_Other_F,TwoMeth_Train_Other_P,TwoMeth_Train_Tot_M,TwoMeth_Train_Tot_F,TwoMeth_Train_Tot_P,TwoMeth_Bus_Ferry_M,TwoMeth_Bus_Ferry_F,TwoMeth_Bus_Ferry_P,TwoMeth_Bus_Trm_lt_rl_M,TwoMeth_Bus_Trm_lt_rl_F,TwoMeth_Bus_Trm_lt_rl_P,TwoMeth_Bus_Car_as_driver_M,TwoMeth_Bus_Car_as_driver_F,TwoMeth_Bus_Car_as_driver_P,TwoMeth_Bus_Car_as_pass_M,TwoMeth_Bus_Car_as_pass_F,TwoMeth_Bus_Car_as_pass_P,TwoMeth_Bus_Other_M,TwoMeth_Bus_Other_F,TwoMeth_Bus_Other_P,TwoMeth_Bus_Tot_M,TwoMeth_Bus_Tot_F,TwoMeth_Bus_Tot_P,TwoMeth_Other_TwoMeth_M,TwoMeth_Other_TwoMeth_F,TwoMeth_Other_TwoMeth_P,TwoMeth_Tot_TwoMeth_M,TwoMeth_Tot_TwoMeth_F,TwoMeth_Tot_TwoMeth_P,ThreeMeth_Trn_2_othr_mthd_M,ThreeMeth_Trn_2_othr_mthd_F,ThreeMeth_Trn_2_othr_mthd_P,ThreMth_Bu_2_ot_met_exc_tra_M,ThreMth_Bu_2_ot_met_exc_tra_F,ThreMth_Bu_2_ot_met_exc_tra_P,ThreeMeth_Oth_ThreeMeth_M,ThreeMeth_Oth_ThreeMeth_F,ThreeMeth_Oth_ThreeMeth_P,ThreeMeth_Tot_ThreeMeth_M,ThreeMeth_Tot_ThreeMeth_F,ThreeMeth_Tot_ThreeMeth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Meth_travel_to_work_NS_M,Meth_travel_to_work_NS_F,Meth_travel_to_work_NS_P,Tot_M,Tot_F,Tot_P
21304,757,695,1454,105,180,282,8,10,16,0,10,10,82,65,149,31587,20826,52413,1786,2076,3868,723,15,738,123,7,130,66,27,93,267,158,423,234,312,540,35741,24381,60117,105,193,300,0,0,0,24,41,64,249,198,447,25,67,92,23,9,29,424,510,935,0,0,0,0,0,3,11,14,27,21,39,65,5,6,6,44,57,98,328,177,503,793,746,1539,145,208,353,6,10,13,7,4,10,157,226,377,7419,10342,17759,3906,6312,10216,226,153,384,48237,42155,90396
21305,1759,2052,3805,205,428,633,15,3,16,11,16,23,233,248,477,43792,26351,70140,2435,3443,5872,787,13,803,263,29,295,224,61,285,518,233,754,368,563,932,50613,33437,84042,400,634,1031,0,0,0,70,128,197,545,302,844,59,177,242,68,37,106,1147,1281,2423,0,0,0,0,0,0,30,27,61,32,69,106,14,20,30,79,112,189,538,275,811,1762,1664,3426,421,707,1132,19,18,33,15,12,31,454,740,1195,17151,17631,34783,5489,8278,13769,422,253,682,75893,61994,137892
21401,289,180,472,187,230,419,21,4,26,0,0,0,65,49,114,22764,17030,39798,1237,1209,2449,408,14,419,150,12,161,145,45,193,140,91,230,352,380,727,25765,19250,45012,80,71,151,0,0,0,8,3,12,96,43,144,12,10,19,22,9,30,220,134,353,0,0,0,0,0,0,17,4,15,22,40,58,3,9,20,44,56,98,199,105,310,461,302,758,54,44,96,8,10,21,11,0,7,69,58,131,5537,8144,13683,2881,5598,8479,114,127,238,34829,33480,68304
21402,93,40,136,129,126,253,9,10,20,7,3,9,20,5,28,23157,17973,41129,1238,1248,2487,513,15,532,97,0,93,189,50,242,210,119,328,1132,693,1822,26784,20290,47078,13,15,27,0,0,0,4,0,4,76,29,109,8,11,16,6,0,6,104,49,156,0,0,0,0,0,0,6,15,23,14,31,40,7,3,7,29,46,72,207,72,278,337,169,512,13,9,19,0,3,9,17,3,14,31,16,44,7874,10011,17881,3709,6649,10352,254,265,520,38991,37403,76389
21501,0,4,6,26,38,61,9,3,9,0,0,0,15,14,27,9264,7665,16924,571,654,1227,193,7,200,46,13,60,173,42,209,162,53,215,869,740,1605,11319,9222,20546,6,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,3,0,3,3,4,8,0,0,0,14,3,12,118,36,154,132,44,179,0,0,0,0,0,0,14,6,17,14,7,19,1575,1817,3388,927,1689,2612,120,119,236,14090,12893,26983
21502,5,4,9,55,43,96,5,0,5,0,0,0,22,20,46,9247,7927,17174,822,997,1815,171,4,173,69,16,86,70,41,111,65,36,105,434,380,806,10954,9467,20417,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,3,7,4,10,13,3,0,3,8,15,20,89,45,131,102,57,158,0,0,0,0,5,6,7,0,8,11,5,13,954,1333,2291,766,1330,2103,144,114,257,12929,12311,25240
21503,0,0,0,96,14,111,5,0,5,0,0,0,14,11,27,6186,4746,10935,488,548,1037,116,3,120,48,13,58,85,38,120,82,27,109,568,510,1078,7687,5909,13592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,10,4,10,0,0,0,0,0,0,4,3,10,79,40,123,91,45,135,0,0,0,0,0,0,7,0,8,9,3,11,849,934,1782,414,833,1249,110,76,187,9155,7801,16958
21601,3,3,6,5,6,12,4,0,0,0,0,4,8,10,13,6045,5289,11335,430,377,805,130,6,139,88,15,103,106,32,144,59,23,87,388,379,770,7268,6150,13422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,6,0,7,65,32,96,72,35,102,0,0,0,0,0,0,5,0,5,6,0,6,906,1129,2033,599,1136,1736,87,76,164,8941,8522,17466
21602,0,0,0,10,10,17,0,0,0,0,0,5,0,3,8,4571,3847,8416,303,321,624,98,0,100,35,15,50,82,19,104,44,16,56,301,276,577,5446,4511,9953,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,3,55,26,83,60,34,91,5,0,3,0,0,0,0,0,0,4,0,3,690,759,1449,406,829,1232,81,59,147,6688,6196,12876
21603,6,9,11,32,34,64,5,0,6,3,0,7,25,34,61,11184,9332,20518,763,990,1756,183,8,184,73,9,87,148,58,201,81,52,131,481,437,918,12985,10962,23948,0,0,4,0,0,0,0,3,3,3,6,7,0,0,0,0,0,0,3,8,10,0,0,0,0,0,0,3,0,6,8,8,12,4,0,0,13,8,24,103,68,168,118,83,202,0,0,0,0,0,0,9,3,11,9,8,10,1267,1657,2924,936,1767,2703,118,98,217,15431,14577,30005
21701,4,0,4,7,9,14,5,0,5,0,0,0,10,7,22,5732,4904,10634,365,369,726,142,6,151,35,17,50,63,13,72,73,25,94,422,392,814,6842,5732,12577,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,7,65,27,89,66,32,99,0,0,0,0,0,4,10,0,12,14,5,14,1058,1124,2178,633,1000,1635,79,77,155,8698,7971,16663
21703,12,5,16,12,5,19,0,0,0,0,0,0,21,7,32,5961,4951,10912,382,430,811,135,3,136,97,20,119,76,31,107,87,51,139,629,506,1139,7422,6012,13433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,4,0,0,0,0,9,4,7,62,34,97,72,33,107,0,4,4,0,0,0,8,0,11,8,3,11,1351,1388,2741,681,1161,1843,106,74,180,9643,8675,18316
21704,6,6,10,47,30,81,3,0,8,4,0,4,19,24,45,8751,7790,16544,600,683,1282,142,3,148,64,16,87,132,48,177,88,38,124,567,460,1029,10427,9106,19532,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,5,0,8,0,6,9,0,0,0,12,11,16,82,47,127,99,53,148,0,0,0,0,0,0,3,0,4,7,4,6,1489,1791,3277,933,1739,2679,90,85,175,13047,12776,25825
29797,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,22,7,30,0,0,0,14,0,14,0,0,0,0,0,0,92,7,98,13,6,17,139,18,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,22,170
30101,255,249,508,139,238,379,4,12,15,0,3,3,30,29,60,12397,10544,22942,619,732,1348,341,4,346,217,18,235,77,13,91,110,45,158,130,174,304,14325,12061,26386,13,29,47,0,0,0,0,0,0,71,82,157,17,15,30,8,5,13,113,135,240,0,0,0,0,0,0,36,48,81,6,29,38,0,0,6,47,75,127,151,69,223,303,278,585,17,19,30,8,4,10,9,3,11,28,27,54,2464,3262,5726,1589,2468,4054,47,50,104,18760,18146,36907
30102,147,153,302,126,179,306,55,39,90,0,0,4,20,21,40,14020,12378,26401,696,865,1557,369,4,374,205,13,225,67,45,112,121,69,186,240,294,532,16085,14055,30132,17,18,32,0,0,0,0,0,4,59,63,120,5,13,16,11,0,16,97,97,189,12,36,48,0,0,0,27,54,84,7,22,33,5,7,10,51,124,175,459,348,806,599,569,1162,15,22,34,17,38,53,38,19,54,67,82,149,2912,3904,6822,1925,2996,4920,95,95,192,21679,21696,43380
30103,590,632,1224,116,166,284,8,12,22,0,0,3,35,26,65,11321,9754,21083,592,802,1394,209,12,217,216,21,240,124,35,166,111,43,156,221,227,451,13560,11743,25303,34,54,88,0,6,3,0,0,0,89,111,205,19,25,38,29,7,41,171,200,373,0,0,0,0,0,0,13,18,25,7,12,16,0,0,7,20,30,50,138,75,209,334,307,632,32,25,62,6,7,12,3,3,9,46,39,85,3383,4150,7530,1472,2476,3955,75,62,145,18867,18780,37646
30201,301,323,629,208,254,463,0,0,0,0,0,0,25,19,45,7138,6254,13394,311,562,873,139,9,143,162,15,172,88,11,99,55,34,84,79,94,177,8509,7569,16073,25,34,58,0,0,0,0,0,0,105,79,183,13,12,28,12,5,23,163,129,294,0,0,0,0,0,0,11,27,39,9,18,28,5,0,5,29,47,71,66,41,102,253,214,474,15,23,38,9,4,13,5,0,8,25,24,55,2268,2527,4799,1027,1734,2765,46,29,82,12135,12112,24241
30202,261,319,578,662,930,1598,5,0,4,4,0,4,88,81,172,10973,9193,20164,545,982,1530,172,0,171,288,36,324,280,65,342,118,45,161,388,466,854,13779,12121,25900,68,58,130,0,0,0,0,0,0,127,128,253,15,20,30,14,3,20,218,216,428,0,0,0,0,0,0,31,56,85,13,53,60,12,13,25,60,115,174,118,81,205,391,415,808,17,33,52,5,5,18,8,3,8,32,45,76,3642,4103,7745,1708,2922,4629,54,47,100,19606,19652,39253
30203,856,965,1818,70,150,225,10,15,28,3,0,3,44,50,92,6562,5283,11845,301,535,832,94,0,92,174,17,187,151,29,186,78,40,117,216,222,440,8560,7311,15875,82,117,200,0,0,0,0,0,0,78,83,157,17,30,48,21,16,37,200,243,444,0,3,3,0,0,0,4,16,23,6,11,18,5,5,15,10,44,53,90,36,124,304,322,621,21,47,65,6,0,9,0,0,5,27,48,79,2288,2576,4870,1069,1598,2669,53,42,92,12308,11886,24195
30204,517,582,1100,196,353,555,0,0,0,0,0,0,50,57,108,9026,7717,16741,419,674,1097,152,7,154,178,28,199,114,33,148,91,47,140,151,178,326,10897,9682,20575,77,83,163,0,0,0,0,0,0,116,138,248,18,31,51,29,10,40,240,255,498,0,0,0,0,0,0,15,26,45,9,10,20,0,9,9,28,50,80,84,49,126,348,356,706,23,44,71,0,8,9,4,0,4,31,54,84,2225,2696,4927,1279,2135,3417,71,45,118,14856,14966,29822
30301,149,185,334,637,797,1434,17,15,34,0,0,0,44,42,83,8155,7164,15324,413,677,1091,105,0,109,168,21,189,162,29,194,51,29,86,128,190,318,10041,9152,19189,26,27,55,0,0,0,0,0,0,56,40,94,6,10,20,4,0,4,104,73,178,0,0,0,0,0,0,30,39,73,18,32,51,15,8,24,65,80,144,107,56,171,275,216,491,14,10,23,10,7,15,3,3,7,27,20,44,3213,3450,6663,1130,2121,3247,45,51,95,14731,15004,29730
30302,469,465,935,1355,2000,3356,8,11,14,0,0,0,112,167,270,11049,9151,20197,509,1039,1551,120,0,120,365,62,428,746,300,1046,162,76,235,621,816,1439,15520,14078,29602,119,131,248,0,0,0,0,0,0,39,29,66,8,19,31,19,15,36,188,197,383,0,0,5,0,0,0,35,61,95,28,69,93,64,38,105,134,172,306,130,86,219,450,452,909,57,43,104,29,37,58,5,3,9,90,83,173,4857,5256,10115,1916,3279,5191,77,69,147,22912,23221,46135
30303,32,29,61,1117,1471,2584,0,0,5,0,0,0,60,43,104,12115,9542,21655,592,1075,1671,152,4,156,199,17,214,163,34,196,96,57,152,267,307,582,14796,12577,27379,33,42,80,0,0,0,3,0,3,19,22,41,0,10,10,0,0,0,60,75,135,0,3,6,0,0,0,110,113,226,31,83,119,20,19,40,169,225,391,141,89,225,364,386,750,25,28,54,11,25,37,0,0,3,43,50,90,3515,3627,7143,1432,2461,3895,98,78,174,20239,19185,39425
30304,183,209,395,448,594,1033,11,0,11,0,0,0,40,53,95,5980,4634,10612,266,523,789,84,0,80,150,21,167,222,81,299,59,33,93,145,157,299,7587,6293,13881,50,44,100,0,0,0,0,0,0,28,22,48,3,5,11,11,5,11,96,79,171,0,0,0,0,0,0,25,31,62,13,33,45,10,8,24,56,76,128,69,43,111,217,199,412,18,23,35,10,17,26,0,0,0,20,41,61,1958,2149,4105,863,1395,2257,29,27,59,10670,10097,20767
30305,111,122,241,524,773,1294,4,0,6,0,3,4,61,46,107,11513,8788,20300,530,1033,1564,212,4,209,146,18,161,52,10,66,101,31,133,92,112,205,13336,10941,24281,45,61,100,0,0,0,0,0,0,67,59,124,5,11,20,3,6,4,117,140,254,0,0,0,0,0,0,79,85,162,19,67,88,6,12,23,101,164,271,139,88,220,358,389,748,31,45,77,11,15,21,3,6,6,42,60,104,2189,2494,4689,1029,1763,2791,87,56,139,17047,15700,32741
30306,266,228,501,486,700,1181,0,0,0,0,0,0,44,48,95,7975,5456,13434,395,786,1177,134,3,137,73,19,93,58,12,65,84,33,113,115,143,256,9629,7423,17049,63,63,129,0,0,0,4,3,3,32,22,57,5,9,15,12,6,16,117,106,220,0,0,3,0,0,0,52,56,109,15,52,73,0,10,14,72,121,198,109,81,192,296,310,604,36,36,73,4,3,12,3,0,3,47,43,90,1626,1652,3283,771,1164,1937,61,47,112,12438,10633,23074
30401,152,171,315,129,173,306,0,0,3,0,0,0,12,8,21,4796,4091,8891,209,348,556,63,0,63,79,7,81,92,23,113,33,20,51,74,77,149,5642,4904,10544,43,37,78,0,0,0,0,0,0,71,74,148,9,10,18,7,3,7,134,127,258,0,3,3,0,0,0,9,20,25,3,15,15,4,4,5,10,35,47,49,26,77,200,186,382,14,15,26,5,0,5,4,0,4,22,15,39,1901,1904,3808,703,1195,1902,34,17,47,8497,8224,16722
30402,72,54,126,311,295,604,4,0,11,0,0,0,5,11,13,5700,5262,10958,234,398,636,88,3,90,119,10,128,196,57,249,50,23,74,82,120,199,6857,6234,13094,37,12,47,0,0,0,0,0,0,46,41,91,13,11,19,9,0,9,95,69,161,5,0,8,0,0,0,29,26,55,8,29,34,8,4,15,49,59,107,114,46,160,256,174,432,27,11,38,5,6,8,3,0,3,31,15,50,3774,3499,7269,1044,1670,2716,32,34,66,11992,11632,23628
30403,753,619,1373,433,501,932,57,40,101,0,0,0,33,39,71,5554,4737,10289,220,475,691,28,0,30,158,20,177,381,126,506,77,57,143,445,433,883,8147,7051,15193,132,132,260,0,0,0,0,0,0,52,47,98,18,29,47,23,13,38,229,215,440,23,14,32,0,0,0,25,22,49,12,30,46,10,21,34,71,86,164,67,39,106,366,341,708,42,38,82,19,9,22,4,0,4,63,46,109,4117,3920,8039,1469,2368,3837,40,30,68,14195,13765,27958
30404,539,549,1091,266,271,539,4,0,4,3,0,3,29,22,48,6796,6203,13000,323,572,900,71,4,73,212,30,245,271,58,328,66,45,103,349,211,563,8923,7972,16891,54,65,116,0,0,0,0,0,0,61,72,136,8,25,30,19,9,30,147,167,317,0,0,0,0,0,0,23,30,52,3,17,22,8,0,8,33,50,82,82,45,126,262,264,527,16,29,41,10,0,10,8,0,13,29,33,59,3434,3513,6942,1212,2115,3329,48,31,81,13910,13919,27834
30501,521,462,987,1731,2305,4038,208,195,401,0,5,5,257,282,546,8894,6701,15597,557,1099,1650,55,4,57,528,125,653,1020,434,1451,464,227,693,4189,4040,8230,18427,15870,34300,133,165,295,4,0,4,0,0,0,18,11,22,8,26,34,48,25,68,211,222,431,22,37,68,0,4,4,28,29,55,25,69,95,62,84,137,137,225,358,230,136,358,575,572,1151,67,59,125,34,43,76,17,9,24,116,110,222,6220,5980,12200,2506,3338,5844,126,89,218,27964,25966,53930
30502,266,298,566,311,446,756,267,284,548,0,0,0,48,52,100,6224,5479,11704,301,536,835,57,5,65,209,37,248,333,87,423,91,49,137,250,271,520,8356,7542,15904,35,48,80,4,0,3,0,0,0,16,41,58,4,6,11,6,6,15,70,104,170,42,79,125,0,0,0,10,16,30,8,20,29,11,5,21,74,121,195,123,81,207,271,304,571,17,23,39,18,20,40,4,4,9,37,47,89,3256,3590,6850,965,1659,2622,32,40,69,12922,13182,26105
30503,1218,1164,2384,1277,1904,3182,39,33,77,0,4,5,216,245,463,13606,11056,24659,674,1328,2006,88,4,91,501,87,592,674,218,896,264,118,379,1501,1572,3076,20070,17740,37815,159,224,382,0,0,0,4,0,3,84,79,167,24,36,61,36,17,50,304,362,662,7,11,24,0,0,0,27,28,57,28,68,94,39,45,81,101,151,252,142,106,249,543,622,1167,61,94,152,15,19,36,4,10,10,79,117,199,7129,7640,14774,2479,3915,6394,111,108,215,30421,30141,60562
30504,494,466,962,787,875,1661,42,38,82,0,0,0,83,95,178,7229,6383,13616,403,734,1138,57,0,58,258,44,297,575,204,776,122,75,201,694,676,1376,10753,9598,20348,91,122,213,0,0,0,0,0,0,18,23,43,7,5,11,20,11,30,139,161,295,7,3,14,0,0,0,16,28,47,12,34,45,29,24,47,61,90,148,94,64,161,289,317,606,35,41,77,7,9,16,5,4,15,51,50,107,4988,5088,10073,1501,2621,4118,42,38,88,17623,17713,35335
30601,8,0,8,95,99,199,5,3,7,0,0,0,13,20,33,8630,8522,17157,499,713,1211,162,0,162,156,26,182,159,56,214,153,72,221,193,205,395,10068,9717,19786,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,3,4,5,0,0,4,0,0,0,3,0,9,6,37,44,12,7,13,26,43,67,98,70,170,125,120,244,0,0,0,6,15,23,9,4,6,17,15,35,1786,2388,4172,2206,2968,5170,53,41,93,14256,15249,29502
30602,3,3,8,201,284,487,21,9,33,4,0,4,90,94,181,14715,13423,28140,1119,1538,2661,263,0,263,261,48,310,476,223,695,360,132,493,711,716,1422,18220,16481,34704,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,3,0,3,11,5,13,0,0,0,0,0,0,6,4,11,17,39,56,17,11,30,41,56,98,231,151,379,277,207,490,0,5,3,14,13,30,23,4,25,38,27,58,2071,3126,5191,3483,4594,8080,145,132,272,24232,24565,48792
30603,0,0,0,240,151,386,0,0,0,0,0,0,16,25,41,4727,4177,8903,545,526,1071,136,5,138,57,18,75,74,17,87,102,41,144,398,304,702,6293,5260,11551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,25,8,7,13,4,0,4,20,23,41,56,32,87,77,53,128,0,0,0,3,0,8,6,0,6,10,0,12,549,695,1238,752,863,1610,99,78,176,7778,6939,14720
30604,0,0,0,23,25,48,0,0,0,0,0,0,5,4,5,1697,1625,3321,114,185,295,42,0,39,39,5,44,75,60,137,44,32,74,228,215,444,2256,2164,4421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,4,0,4,4,0,4,7,0,7,33,17,52,42,17,60,0,0,0,3,3,3,6,0,10,11,3,10,388,456,845,589,665,1255,31,31,65,3324,3336,6660
30605,4,0,0,152,83,236,5,0,5,0,0,0,3,5,10,5279,5381,10663,477,595,1073,175,6,181,76,17,94,58,17,79,114,43,154,410,349,758,6755,6499,13249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,3,5,0,6,12,7,18,72,24,100,92,31,118,0,0,0,9,0,9,4,0,3,12,0,11,843,1084,1927,1081,1228,2312,109,82,190,8880,8927,17808
30701,0,5,5,187,95,284,0,0,0,0,0,0,22,11,29,7467,6026,13487,682,526,1213,361,17,375,91,17,105,60,29,89,221,77,305,795,728,1525,9886,7527,17416,0,0,3,0,0,0,0,0,0,0,4,7,0,0,0,0,0,3,3,8,11,0,0,0,0,0,0,10,3,19,7,0,6,11,0,12,25,7,37,137,53,189,171,66,240,3,6,6,8,0,7,22,7,27,33,8,37,1357,1403,2765,661,858,1514,120,92,205,12228,9951,22176
30702,0,0,0,39,20,65,3,0,3,0,0,0,3,5,11,6508,5609,12121,505,458,965,286,8,298,75,14,84,100,13,114,99,35,139,527,355,883,8157,6529,14683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,6,4,0,0,5,0,5,13,5,13,85,35,122,101,39,138,0,0,0,3,0,0,3,3,9,10,0,11,1148,1172,2323,603,1014,1609,94,71,166,10108,8821,18931
30703,0,0,4,30,4,32,3,0,3,0,0,0,18,21,43,5714,5428,11143,440,466,908,220,8,234,69,3,70,50,10,61,81,37,117,381,321,702,7012,6309,13319,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,3,6,59,24,81,61,26,91,0,0,0,0,0,0,3,0,0,3,0,0,943,988,1928,707,1075,1781,92,79,175,8809,8481,17294
30801,0,0,0,642,123,771,0,0,0,6,0,3,18,15,34,5250,4027,9277,586,445,1031,135,10,143,50,8,59,56,26,77,109,43,151,422,421,842,7271,5118,12395,0,0,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,68,10,82,5,5,0,6,0,5,76,14,91,72,43,115,153,61,217,0,0,0,8,0,5,10,5,15,19,9,24,577,727,1306,875,766,1638,73,46,114,8966,6732,15691
30803,7,0,5,292,151,443,17,11,25,0,0,0,61,107,164,18471,18377,36851,1481,1716,3194,482,9,488,231,28,257,176,40,217,164,81,245,623,608,1232,21997,21132,43131,0,0,0,0,0,0,0,0,0,3,7,9,0,0,0,0,0,0,7,7,9,0,0,0,0,0,0,74,15,86,9,12,20,6,4,8,90,25,116,211,142,350,307,169,477,0,0,4,10,6,13,15,3,18,25,9,37,1242,1907,3152,3278,3666,6944,148,141,288,27001,27029,54022
30804,0,0,0,56,20,77,0,0,0,0,0,0,0,0,6,2717,1867,4587,262,216,474,103,0,102,25,4,34,28,18,43,65,33,95,214,204,417,3474,2361,5829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,3,40,14,53,50,18,61,0,0,0,4,0,4,10,6,12,11,6,15,507,490,996,366,345,712,45,32,73,4452,3247,7697
30805,5,0,5,99,23,119,61,6,71,0,0,0,23,28,57,10528,9037,19566,665,740,1401,158,3,157,226,8,234,114,31,144,112,47,158,347,371,711,12335,10296,22632,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,5,8,12,187,13,204,0,0,0,25,9,28,0,5,12,0,4,4,216,33,248,365,116,477,589,151,735,0,0,4,175,22,193,10,0,13,183,24,208,593,1049,1638,1839,1735,3571,89,60,148,15624,13313,28945
30901,80,56,137,110,201,309,4,5,10,65,101,171,23,36,63,10550,9694,20245,462,647,1111,151,0,148,157,22,175,330,162,493,121,61,177,478,583,1060,12526,11560,24095,9,10,15,0,0,0,6,3,5,27,29,53,5,0,6,6,0,5,52,42,91,0,0,0,25,45,71,13,3,16,4,10,10,5,7,15,51,65,115,120,99,218,222,204,423,12,12,24,3,10,15,4,0,9,25,27,56,2576,3213,5790,1398,2357,3755,79,80,153,16831,17444,34272
30902,42,35,74,88,148,236,5,3,9,0,0,0,26,11,44,9299,8700,17998,386,510,894,154,3,160,130,12,138,247,142,390,90,50,142,208,336,547,10676,9951,20626,7,5,18,0,0,0,0,0,0,23,21,44,0,3,3,5,0,4,35,30,66,0,0,0,0,19,19,5,4,13,8,10,19,4,9,20,18,42,64,107,61,171,168,139,302,13,7,17,4,6,18,0,0,0,24,10,39,1751,2468,4218,1305,2070,3373,73,75,148,13986,14712,28701
30903,64,75,139,73,184,257,0,0,3,35,39,73,27,35,64,10260,9238,19499,500,827,1328,167,0,170,171,34,203,128,61,187,96,39,141,193,274,465,11715,10805,22526,18,27,49,0,0,0,0,4,5,38,37,70,5,3,10,3,0,5,65,70,132,0,0,0,18,43,58,3,12,13,17,21,41,3,8,10,40,84,124,116,85,200,220,241,456,19,17,31,5,9,16,3,8,10,26,35,63,1720,2306,4027,1261,2011,3270,78,98,171,15014,15501,30517
30904,9,3,15,7,5,12,0,0,6,0,0,0,0,0,3,2974,2622,5591,153,145,306,117,6,122,47,3,53,6,6,11,39,17,57,172,139,310,3532,2947,6476,0,0,0,0,0,0,0,0,0,9,11,15,4,0,4,0,0,0,11,13,22,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,33,24,57,45,34,80,5,4,10,0,0,0,0,0,0,9,4,8,743,1010,1748,505,734,1238,41,29,69,4874,4756,9633
