SED_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_ns,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_yr_arr_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arr_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,USA_2016,USA_2017,USA_2018,USA_2019,USA_2020,USA_2021,USA_Yr_arrival_ns,USA_Tot,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arr_ns,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_ns,Tot_Tot
SED54701,0,0,0,3,19,11,70,145,32,27,41,49,23,12,20,449,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,14,3,0,3,13,7,9,15,3,4,0,0,0,0,0,0,56,0,5,8,6,8,22,227,69,8,6,33,41,29,8,6,488,0,0,0,4,0,3,4,14,0,3,0,0,5,0,0,41,0,0,0,0,0,0,3,9,0,0,3,3,0,0,0,23,0,0,0,0,0,3,56,16,18,14,5,6,6,0,3,125,37,141,485,251,174,107,193,81,11,15,15,19,10,0,86,1615,0,4,10,15,8,8,11,8,3,0,0,0,0,0,0,71,0,0,0,0,5,5,6,8,4,3,3,0,3,3,0,43,7,17,60,33,52,43,190,100,27,19,23,45,31,54,29,738,95,272,676,481,605,443,1168,737,150,126,194,251,143,103,262,5704
SED54804,0,0,3,7,25,27,32,33,15,8,6,8,7,5,10,178,3,5,8,3,61,12,18,28,0,7,7,0,0,0,8,161,0,3,7,8,33,45,76,20,3,9,5,3,7,5,5,235,0,0,12,44,88,198,305,134,26,6,48,49,6,5,8,946,0,0,4,6,10,4,19,17,0,0,0,0,0,0,3,69,0,0,0,0,10,5,8,7,6,5,4,5,0,0,0,41,0,0,5,0,9,8,32,19,3,6,0,3,4,0,3,103,51,132,512,442,563,416,784,567,57,54,64,64,50,19,66,3833,0,0,6,26,27,31,50,53,13,13,10,20,11,0,7,275,0,0,0,19,39,15,10,10,0,0,10,3,4,0,3,111,25,29,97,126,225,291,636,521,118,144,131,183,71,9,34,2641,163,438,919,988,1663,1596,3137,2449,352,372,418,528,255,72,271,13611
SED54905,0,0,0,12,37,24,66,57,15,13,21,28,4,5,8,279,4,3,4,10,57,19,6,7,0,7,3,0,0,0,6,134,0,5,11,66,92,103,148,50,11,14,18,18,9,3,3,554,0,3,11,48,87,119,228,97,20,30,12,19,13,0,6,696,0,0,7,8,26,15,38,33,4,3,10,21,0,0,0,178,0,0,0,0,9,16,19,22,0,4,8,3,0,0,0,83,0,0,4,4,22,27,62,35,8,15,0,11,4,5,4,195,54,147,567,468,491,330,548,249,33,35,40,51,30,10,72,3124,0,4,11,16,34,22,62,43,7,9,13,15,13,3,12,264,0,0,0,39,61,32,26,27,19,3,11,12,9,4,3,237,31,33,154,155,256,282,514,370,89,76,105,184,96,21,44,2409,170,414,1070,1266,2116,1792,3106,2125,431,419,512,702,377,79,291,14866
SED55005,0,0,0,6,67,60,371,269,44,46,33,38,12,0,10,958,0,0,0,3,28,13,4,13,0,0,5,0,0,0,0,71,4,5,12,37,125,109,350,156,8,22,15,10,11,0,14,877,0,0,10,52,72,113,519,157,12,8,6,23,3,8,7,997,0,0,6,8,43,67,192,183,13,13,14,25,15,0,9,587,0,0,0,0,4,23,26,37,3,6,13,19,4,0,0,132,0,0,0,4,30,14,85,40,11,15,5,7,0,0,5,218,28,91,734,640,583,310,527,210,14,17,10,10,21,0,65,3258,0,0,5,20,18,13,33,15,4,9,0,4,0,0,0,120,0,0,0,9,40,26,27,37,3,12,3,0,0,0,12,173,7,13,136,149,246,385,952,473,90,84,69,72,33,16,45,2780,79,253,1103,1273,2154,2290,7721,4488,623,609,549,720,271,85,402,22640
SED55102,0,0,0,5,35,30,201,139,24,3,14,8,9,0,19,496,0,0,6,5,33,5,10,15,4,0,0,0,0,0,5,77,0,4,4,17,20,24,54,22,0,0,0,3,0,0,11,174,0,0,3,24,52,89,441,155,17,17,17,20,8,3,25,875,0,0,3,0,8,3,30,20,0,0,0,0,0,0,7,83,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,22,0,0,0,3,7,7,51,36,3,8,5,9,0,0,10,145,36,126,790,607,655,493,1067,383,30,16,13,33,12,7,147,4427,0,0,21,12,17,22,35,21,8,6,0,7,0,0,7,161,0,0,0,0,21,19,30,18,9,0,7,4,0,0,48,149,15,30,111,108,171,231,1026,319,31,29,28,32,16,7,101,2245,91,340,1151,1071,1522,1377,4375,2004,239,170,171,227,99,41,631,13512
SED55202,0,0,0,5,76,61,554,770,107,80,60,74,31,13,21,1850,0,0,4,4,22,10,16,9,0,0,0,0,0,0,0,69,0,4,10,53,92,70,165,44,4,17,5,0,3,0,7,484,0,4,7,40,53,35,126,92,9,0,0,10,0,0,3,383,0,9,9,10,8,17,121,141,9,27,20,31,16,5,5,423,0,0,0,0,0,3,20,27,3,9,4,0,0,0,5,75,0,0,0,9,20,20,171,80,16,15,11,10,3,6,0,364,49,172,1107,706,599,204,264,113,13,4,10,8,15,0,94,3362,0,3,17,8,16,20,19,17,0,0,4,0,0,0,0,105,0,0,0,9,52,21,56,43,5,11,5,13,6,0,10,241,13,27,168,188,250,357,955,504,152,82,63,99,35,18,76,2986,123,499,1635,1487,2083,1628,5316,3977,616,515,539,795,273,89,435,20017
SED55306,0,0,0,0,17,9,54,32,12,3,5,15,5,0,8,166,0,0,5,0,12,0,0,6,0,0,0,0,0,0,0,33,0,3,6,8,11,14,5,10,0,0,0,0,0,0,0,61,0,0,5,38,71,75,174,83,14,19,5,16,11,0,3,519,0,0,0,3,0,0,12,24,0,3,0,3,0,0,0,49,0,0,0,0,0,0,5,20,6,0,0,4,0,0,0,46,0,0,0,0,9,9,35,28,8,0,3,8,0,0,0,96,73,212,965,640,552,298,591,264,37,20,23,43,29,11,128,3891,3,6,8,31,18,21,41,30,3,11,0,4,6,5,6,183,0,0,0,4,7,11,16,20,4,3,0,7,0,0,3,70,17,26,95,86,107,75,186,120,26,25,27,39,18,3,17,876,155,404,1265,1084,1140,784,1613,1039,152,140,126,190,99,45,269,8512
SED55405,0,0,0,9,38,43,198,156,44,23,37,70,18,0,24,662,9,0,6,6,34,16,14,11,4,0,3,8,0,0,3,108,0,8,7,40,60,84,113,54,15,20,32,52,14,3,15,507,0,0,10,29,43,50,150,36,14,6,6,12,5,4,4,365,0,3,6,14,13,13,65,36,21,20,24,69,35,0,3,321,0,0,0,0,3,11,24,84,13,14,16,20,0,0,4,193,0,0,0,11,16,30,68,64,12,8,20,23,8,0,12,274,45,131,541,430,390,249,509,238,33,30,31,34,13,5,104,2773,0,0,12,16,15,26,48,34,10,15,11,20,7,8,3,220,0,0,0,25,42,30,53,87,31,46,32,33,22,4,16,417,17,27,136,149,215,344,672,641,146,220,280,452,164,32,77,3567,137,433,1044,1110,1571,1674,3970,3376,906,1019,1390,1756,736,139,541,19799
SED55504,0,0,0,8,34,43,263,194,50,36,21,24,9,0,8,699,0,0,4,5,46,16,19,6,6,0,4,0,0,0,3,119,0,0,4,12,25,22,68,15,0,8,0,0,3,3,0,175,0,0,4,29,53,170,802,349,43,33,21,29,24,9,24,1582,5,0,0,0,6,6,12,19,0,0,8,21,0,0,0,80,0,0,0,0,0,0,11,11,0,9,0,0,0,0,0,35,0,0,3,0,10,15,45,42,15,16,6,8,0,0,0,157,34,126,788,838,1195,816,2964,1162,114,81,52,62,29,6,154,8418,0,0,5,9,12,9,43,19,6,0,0,5,0,0,0,98,0,0,0,24,88,68,77,47,3,4,5,11,8,0,11,353,14,28,101,101,184,256,1127,374,32,48,57,23,41,3,37,2422,98,312,1116,1305,2275,1959,7004,3364,369,314,302,308,173,40,328,19270
SED55605,0,0,0,6,33,38,72,74,17,22,9,14,8,3,12,307,0,0,0,0,18,8,6,5,0,0,0,6,0,0,0,35,0,4,3,11,12,15,16,5,0,0,7,0,0,0,7,73,0,0,5,35,45,91,439,182,21,18,18,11,11,4,16,898,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,9,0,0,0,4,13,16,54,40,10,3,6,10,3,0,5,159,40,138,1120,863,758,606,2106,1445,88,68,73,49,19,10,108,7493,0,0,8,8,26,16,45,22,3,4,8,6,6,0,0,158,0,0,0,0,8,0,12,13,5,3,0,3,4,0,0,49,9,18,91,100,131,117,333,155,24,22,17,16,6,10,16,1073,82,276,1419,1260,1471,1298,4108,2730,229,195,194,175,101,59,244,13836
SED55706,0,0,0,5,16,12,84,73,11,6,11,15,9,0,13,261,0,6,5,9,17,0,5,3,0,0,0,0,0,0,0,39,0,0,8,12,7,0,12,3,0,0,0,3,0,0,0,47,0,4,17,33,76,69,102,43,0,9,7,8,5,0,8,387,0,3,0,5,0,3,9,0,0,0,0,9,0,0,0,27,0,0,0,0,0,0,7,9,3,0,14,5,0,0,0,48,0,0,0,3,4,6,19,17,0,0,0,0,3,0,4,81,78,231,1078,818,557,309,436,179,13,13,20,48,13,0,157,3950,0,6,23,43,35,24,53,26,8,5,4,9,4,0,3,226,0,0,0,0,0,4,13,15,4,6,0,8,4,0,7,59,13,30,129,116,149,97,176,103,18,30,37,82,25,12,115,1122,155,496,1489,1336,1285,810,1372,820,117,138,134,280,113,27,432,8994
SED55802,0,0,0,9,84,81,557,774,68,54,56,60,12,3,12,1773,3,0,4,0,68,14,9,0,0,0,0,0,0,0,4,121,0,0,9,22,59,39,98,42,0,3,4,8,5,0,3,297,0,0,6,17,102,91,346,157,17,14,5,19,6,0,9,799,0,0,11,13,40,20,62,45,4,0,0,6,13,0,0,220,0,0,0,0,0,0,16,14,3,4,4,6,5,0,0,53,0,0,0,9,26,24,86,52,10,9,10,13,0,0,7,236,38,76,711,466,529,279,592,309,28,19,17,15,8,5,68,3164,0,0,0,18,10,19,29,19,0,0,0,3,0,0,4,118,0,0,0,60,317,230,243,147,12,23,22,28,12,0,47,1133,0,30,136,144,326,424,1562,725,107,103,86,87,34,22,76,3877,83,254,1162,1063,2263,1988,6146,4254,509,464,402,516,216,63,374,19747
SED55905,0,0,0,18,39,37,140,223,32,32,23,32,0,4,14,591,3,0,0,6,77,13,11,14,5,0,0,0,0,0,3,133,0,4,7,17,52,46,92,36,9,12,8,17,8,3,8,321,0,0,5,30,70,87,191,71,5,0,13,24,4,0,10,519,0,3,0,3,32,6,23,14,3,3,4,0,0,0,3,107,0,0,0,0,3,3,12,29,3,5,4,3,0,0,0,57,0,0,0,9,9,6,41,34,0,6,8,0,4,0,9,142,58,161,680,475,401,246,540,310,26,32,17,17,15,10,70,3060,0,0,9,18,18,27,38,25,10,5,3,6,8,0,5,174,0,0,0,16,30,6,23,20,3,18,3,5,0,0,4,136,13,42,265,282,305,312,482,285,34,36,31,52,18,7,50,2208,160,597,1556,1250,1652,1363,2525,1786,266,254,239,305,124,43,283,12400
SED59797,0,0,0,0,0,7,14,10,0,7,3,0,0,0,14,60,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,9,0,0,0,0,0,5,0,0,22,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,24,33,37,32,66,36,5,4,7,5,0,0,3,255,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,11,8,16,15,27,12,4,0,0,0,3,0,0,94,0,4,37,59,82,108,208,115,17,6,18,14,10,3,28,717
SED60105,0,0,0,6,17,17,29,19,5,7,11,10,7,0,9,130,0,3,0,0,10,10,5,0,0,0,0,0,0,0,0,33,0,0,4,0,3,0,8,8,3,6,11,0,0,0,0,54,0,0,0,9,13,15,25,4,0,0,0,0,3,11,4,88,0,0,0,0,3,0,6,14,21,9,16,9,4,7,0,86,0,0,0,0,0,0,0,13,0,6,0,0,0,0,0,25,0,0,0,0,3,4,12,16,5,4,3,0,0,0,0,47,40,126,247,171,100,47,82,28,3,7,6,8,0,0,37,909,0,0,0,13,12,9,28,8,0,0,3,0,0,0,0,78,0,0,0,0,0,0,7,18,10,4,3,9,8,0,0,56,7,12,33,29,31,27,73,59,18,24,15,17,23,0,8,381,61,261,388,306,287,218,551,720,268,266,224,193,89,23,80,3949
SED60106,0,0,0,6,0,3,4,3,5,0,4,0,0,0,0,18,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,39,79,61,30,13,17,5,0,0,0,0,0,0,7,254,0,0,3,8,5,6,5,0,0,0,0,3,0,0,0,31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,8,11,8,6,7,11,3,0,0,0,4,0,0,5,83,13,79,118,107,90,50,77,57,12,21,14,23,6,0,33,706
SED60113,0,0,0,3,23,30,35,28,16,4,12,11,0,0,5,169,3,0,7,3,13,0,6,0,0,0,0,0,0,0,0,37,0,3,4,6,3,6,0,13,4,4,0,6,0,0,0,47,0,3,11,13,18,25,62,20,3,4,13,9,0,0,0,182,0,0,0,4,5,0,15,21,15,5,0,9,0,0,0,69,0,0,0,0,0,7,0,8,0,0,3,4,0,0,0,17,0,0,0,0,4,9,9,4,3,0,0,0,0,0,9,40,47,234,598,378,228,106,194,60,12,11,18,7,3,0,64,1967,0,0,0,24,21,21,36,20,3,11,6,0,3,0,0,142,0,0,0,5,4,0,9,22,9,0,3,6,0,0,0,53,11,46,62,79,67,48,130,79,13,21,27,44,9,4,15,647,95,498,826,677,603,400,816,644,209,187,217,196,57,10,134,5585
SED60115,0,0,0,0,17,27,41,39,17,7,19,11,4,0,10,184,4,0,4,0,9,3,4,3,0,0,0,0,0,0,4,28,0,0,0,0,0,0,10,0,3,3,0,4,0,0,0,26,0,5,9,8,11,7,30,10,0,0,0,0,0,0,0,73,0,0,0,0,3,0,7,15,15,17,13,11,4,0,0,88,0,0,0,0,0,0,8,24,3,8,0,0,0,0,3,53,0,0,0,0,5,4,14,13,0,6,5,8,4,0,0,49,40,172,393,244,111,62,95,43,0,8,0,12,7,4,52,1232,0,5,3,13,3,8,24,9,3,0,3,11,0,0,5,90,0,0,0,0,5,0,11,43,13,9,6,13,11,0,5,124,12,23,59,47,50,31,255,320,127,86,109,119,61,14,30,1342,78,327,565,432,361,258,854,1219,485,472,450,500,213,33,189,6442
SED60207,0,0,0,11,27,26,35,41,10,5,8,6,0,3,6,179,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,20,0,0,0,6,0,4,0,9,0,0,0,0,0,0,0,15,0,0,9,4,16,15,42,9,0,0,0,0,0,0,4,100,0,0,0,0,0,0,14,30,10,8,3,0,0,4,0,79,0,0,0,0,0,0,3,20,4,11,23,24,3,0,4,92,0,0,0,0,0,3,15,6,10,3,4,0,0,0,0,45,46,222,483,291,142,51,105,28,8,9,3,10,3,0,51,1455,0,3,4,13,8,9,18,14,0,5,0,0,4,0,4,80,0,0,0,4,3,0,9,9,0,0,7,6,0,0,0,48,11,29,49,31,40,38,62,33,5,19,15,51,18,19,26,444,78,383,677,475,399,242,486,398,147,177,189,210,66,37,133,4104
SED60208,0,0,0,5,28,16,18,16,7,8,9,6,0,0,7,116,4,0,3,0,8,0,3,0,0,0,0,0,0,0,0,19,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,5,20,5,29,0,0,0,0,12,0,0,3,79,0,0,0,0,5,3,0,0,5,5,3,9,0,0,0,35,0,0,0,0,0,0,5,5,0,3,4,7,0,0,0,34,0,0,0,0,4,3,13,10,0,0,0,0,0,0,3,33,37,155,376,240,126,46,73,32,11,3,0,6,0,3,37,1147,0,3,7,19,5,6,20,6,0,0,0,0,0,0,0,74,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,14,15,26,50,40,33,18,43,27,9,15,0,35,4,0,10,316,78,345,539,412,363,212,311,207,62,74,56,111,16,9,99,2896
SED60209,0,0,0,6,26,14,37,30,11,9,13,7,3,0,9,158,0,0,0,3,12,5,4,0,0,0,0,0,0,0,0,22,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,18,0,0,7,12,6,27,44,15,10,0,10,3,5,0,0,144,0,0,0,4,6,4,13,16,9,25,22,11,4,3,3,108,0,0,0,0,0,0,3,9,0,3,0,3,0,0,0,18,0,0,0,0,8,5,12,10,4,0,3,4,4,3,3,52,49,167,439,276,128,74,80,26,4,9,6,7,10,0,61,1340,0,4,8,12,9,12,30,19,4,0,0,0,4,0,3,110,0,0,0,0,0,0,3,7,0,0,0,4,0,0,4,25,13,25,64,37,38,30,71,52,7,11,19,7,26,11,13,431,97,314,650,467,412,370,551,459,123,170,169,141,86,30,151,4188
SED60301,0,0,0,0,18,13,38,24,4,5,11,4,4,0,0,110,3,0,6,3,10,0,0,0,0,0,0,0,0,0,0,21,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,6,3,4,0,0,4,0,0,0,0,0,25,0,0,0,0,0,0,6,31,20,9,5,4,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,4,0,17,8,0,0,0,0,0,0,0,40,16,77,124,60,39,18,27,7,3,0,0,0,0,0,15,397,0,0,3,8,4,14,11,4,0,0,0,0,0,0,0,36,0,0,0,4,0,4,10,13,5,0,0,0,3,0,0,41,7,12,16,14,21,26,87,60,21,10,13,0,0,0,5,295,40,138,199,126,135,108,323,480,155,106,158,89,38,13,47,2149
SED60302,0,0,0,3,36,22,83,75,21,18,18,13,6,0,7,303,10,15,16,12,35,18,3,3,0,0,0,0,0,0,6,110,0,0,0,0,4,3,9,8,0,0,4,0,0,0,0,30,0,0,0,14,19,6,28,9,3,11,0,0,0,0,0,97,0,0,0,0,8,3,24,70,29,25,11,13,3,0,6,196,0,0,0,0,0,0,6,36,9,9,0,3,0,0,0,63,0,0,0,0,4,0,45,33,5,9,7,10,0,0,5,114,35,101,270,130,89,54,71,53,9,4,17,6,0,0,60,888,0,0,3,9,8,9,20,7,5,3,6,3,0,0,5,80,0,0,0,7,3,12,29,125,35,25,19,36,21,0,3,310,16,42,40,70,61,101,327,319,109,137,87,80,20,0,36,1449,118,315,509,361,399,366,1374,2577,893,922,707,574,165,25,270,9572
SED60303,0,0,3,5,14,12,25,30,12,6,29,26,13,0,11,188,0,5,7,6,23,3,9,13,0,0,0,0,0,0,0,80,0,0,3,3,3,8,20,19,5,15,19,0,0,0,0,107,0,8,6,22,27,25,39,14,4,0,3,3,0,6,0,161,0,0,4,6,12,7,25,58,16,16,12,17,5,0,0,182,0,0,0,0,7,5,19,71,9,7,16,8,0,0,0,131,0,0,0,0,4,5,28,25,11,0,0,3,3,0,4,90,44,169,426,329,203,153,238,99,21,12,18,30,15,11,50,1818,0,3,19,28,32,52,59,49,8,8,15,18,9,0,3,300,0,0,0,7,8,9,24,81,17,23,26,26,9,0,14,241,19,33,70,93,94,109,236,226,82,68,85,88,39,7,13,1260,100,378,721,703,714,648,1461,2007,689,661,661,598,218,53,199,9808
SED60304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,0,3,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,10,9,5,14,4,0,0,0,0,0,0,0,57
SED60310,0,0,3,4,11,6,8,26,10,5,10,12,10,0,0,109,0,0,0,4,10,6,0,0,0,0,0,0,0,0,0,32,3,4,0,4,6,3,12,9,4,3,5,3,10,0,0,69,3,5,7,22,31,26,43,20,0,0,4,15,0,6,0,192,0,0,0,0,10,5,4,29,13,11,11,10,4,0,0,103,0,0,0,0,0,0,7,36,4,6,7,0,0,0,4,65,0,0,0,4,7,3,15,8,0,8,0,0,0,0,0,53,53,135,266,189,114,92,152,80,9,9,12,20,3,4,29,1162,0,0,11,22,16,23,42,21,3,4,7,5,9,0,0,164,0,0,0,0,0,0,13,35,14,14,11,15,4,0,0,124,18,25,42,62,70,54,92,93,34,36,58,54,36,11,11,694,102,319,482,450,470,423,876,1183,489,460,461,475,181,32,107,6499
SED60404,0,0,0,3,16,4,18,16,5,0,12,4,0,0,4,85,0,0,4,3,17,3,5,0,0,0,0,0,0,0,0,34,0,0,3,0,6,3,9,0,0,3,0,0,0,0,0,29,0,3,16,21,35,48,84,25,0,4,22,13,7,0,0,280,0,0,0,0,3,0,0,17,0,7,0,0,0,0,0,27,0,0,0,0,0,4,5,12,0,0,0,0,0,0,0,24,0,0,0,3,6,4,23,0,0,4,0,0,0,0,5,50,42,189,595,427,325,183,333,102,24,18,12,11,19,11,88,2374,0,0,15,37,30,28,71,20,7,5,5,5,6,0,3,239,0,0,0,0,0,0,3,5,0,0,0,0,3,0,4,16,7,35,76,76,124,69,108,79,33,8,23,23,12,0,21,688,83,358,873,790,818,535,937,469,148,115,129,103,79,16,183,5635
SED60410,0,0,0,6,10,6,17,24,9,5,5,0,5,0,0,91,0,0,5,0,4,4,7,0,0,0,0,0,0,0,0,17,0,4,0,0,3,4,12,7,0,0,0,5,0,0,0,26,0,0,6,15,12,28,46,14,8,5,12,4,6,12,4,179,0,0,0,4,0,0,15,26,8,0,0,0,0,0,0,55,0,0,0,0,0,3,3,19,4,0,0,0,0,0,0,34,0,0,0,0,0,8,9,6,0,0,0,0,5,0,0,33,18,99,247,197,89,36,114,50,7,4,4,5,0,0,34,898,0,0,5,7,0,5,35,10,5,3,3,7,0,0,4,86,0,0,0,0,0,0,9,23,5,9,3,9,0,0,4,67,8,18,24,33,47,39,76,58,12,35,29,20,4,0,5,422,48,256,332,347,267,213,695,786,264,254,215,212,80,19,96,4068
SED60411,0,0,0,7,15,11,21,20,9,8,6,0,8,0,0,112,0,0,0,0,5,5,7,0,0,0,0,0,0,0,0,25,0,0,0,0,8,0,9,7,3,0,0,3,5,0,0,42,0,3,3,5,11,14,38,11,9,3,0,12,9,3,0,117,0,0,0,0,3,0,3,45,9,8,7,3,5,0,0,90,0,0,0,0,0,0,4,22,0,3,7,4,0,0,0,47,0,0,0,0,0,9,22,13,4,7,5,4,0,0,0,63,74,183,350,227,122,60,102,52,13,10,12,10,6,4,49,1271,0,4,3,13,15,19,17,27,5,3,0,0,5,7,4,128,0,0,0,3,8,7,8,49,11,3,9,13,8,0,8,131,23,31,59,45,32,47,110,106,37,31,28,39,10,0,15,619,129,365,582,424,328,255,723,1052,340,306,304,292,104,29,135,5366
SED60414,0,0,0,0,13,9,11,19,11,8,0,0,0,0,3,90,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,6,3,6,0,4,0,4,0,0,0,29,0,6,4,0,6,14,30,9,4,3,0,0,0,0,0,79,0,0,0,0,0,0,0,17,14,8,6,10,0,0,0,53,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,17,0,0,0,0,0,0,10,9,0,0,9,0,0,0,0,34,32,114,237,169,100,59,110,48,11,3,8,8,0,0,27,935,0,3,8,9,10,15,26,8,0,3,0,4,0,0,0,89,0,0,0,0,0,0,8,27,4,4,3,0,0,0,4,52,9,14,23,45,31,38,65,53,22,20,20,12,6,0,17,370,67,220,377,303,269,224,495,499,136,138,113,96,35,4,81,3069
