SAL_CODE_2021,P_Oth_svc_15_19_yr,P_Oth_svc_20_24_yr,P_Oth_svc_25_34_yr,P_Oth_svc_35_44_yr,P_Oth_svc_45_54_yr,P_Oth_svc_55_64_yr,P_Oth_svc_65_74_yr,P_Oth_svc_75_84_yr,P_Oth_svc_85_yr_over,P_Oth_svc_Tot,P_Inad_desc_Ns_15_19,P_Inad_desc_Ns_20_24,P_Inad_desc_Ns_25_34,P_Inad_desc_Ns_35_44,P_Inad_desc_Ns_45_54,P_Inad_desc_Ns_55_64,P_Inad_desc_Ns_65_74,P_Inad_desc_Ns_75_84,P_Inad_desc_Ns_85_yr_over,P_Inad_desc_Ns_Tot,P_Tot_15_19_yr,P_Tot_20_24_yr,P_Tot_25_34_yr,P_Tot_35_44_yr,P_Tot_45_54_yr,P_Tot_55_64_yr,P_Tot_65_74_yr,P_Tot_75_84_yr,P_Tot_85_yr_over,P_Tot_Tot
SAL22056,0,0,0,0,0,6,0,0,0,5,3,0,0,0,0,4,3,0,0,10,12,11,23,37,66,64,32,3,0,256
SAL22057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,22,18,15,15,5,0,83
SAL22058,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,10,8,11,34,18,7,0,0,87
SAL22059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4
SAL22060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,24
SAL22061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,16,9,9,0,0,46
SAL22062,0,0,0,0,0,3,3,0,0,4,0,0,3,0,4,4,0,0,0,18,5,3,36,22,28,50,18,4,0,161
SAL22063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22064,0,0,0,0,0,0,0,0,0,6,0,0,0,4,3,0,0,0,0,4,13,7,19,38,44,26,11,0,0,159
SAL22065,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,3,3,8,12,20,27,23,11,0,0,113
SAL22066,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,3,15,14,17,31,14,4,0,103
SAL22067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,6
SAL22068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,14
SAL22069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5
SAL22070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,22
SAL22071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
SAL22072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,12,19,11,25,5,0,0,91
SAL22073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,5,0,0,0,15
SAL22074,0,0,4,5,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,4,5,6,18,36,35,20,7,3,0,146
SAL22075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,4,3,0,21
SAL22076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7
SAL22077,0,0,0,0,3,0,0,0,0,9,0,0,0,0,3,0,0,0,0,10,5,9,39,33,34,27,7,3,0,157
SAL22078,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,3,0,8,7,6,5,27,24,15,3,4,0,98
SAL22079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,9
SAL22080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,4,8,10,7,0,0,42
SAL22081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,12,12,11,11,10,0,0,67
SAL22082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
SAL22083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8
SAL22084,3,4,6,5,13,14,0,0,0,55,0,8,7,11,19,7,3,0,0,55,107,176,148,223,401,280,51,6,0,1395
SAL22085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,5,3,13,3,3,0,0,32
SAL22086,35,71,224,253,199,79,10,0,0,870,44,151,397,521,284,117,18,3,0,1537,1348,2326,6930,11932,6742,2653,474,23,0,32423
SAL22087,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,0,0,0,8,9,3,14,8,26,28,14,0,0,102
SAL22088,0,0,10,5,8,14,3,0,0,40,5,0,4,13,13,9,4,4,0,54,76,102,199,259,318,384,150,31,3,1522
SAL22089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL22090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL22091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,3,3,6,0,34
SAL22092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,17
SAL22093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,4,8,0,0,23
SAL22094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,26,33,56,33,13,3,0,185
SAL22095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,4,3,0,0,25
SAL22096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,3,7,0,0,19
SAL22097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,8,4,0,0,32
SAL22098,5,0,9,5,7,7,0,0,0,22,0,0,0,0,4,5,0,0,0,12,29,15,77,67,64,66,38,5,0,363
SAL22099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,3,14,3,0,0,42
SAL22100,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,7,5,7,16,15,20,10,5,3,0,94
SAL22101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,18,20,5,5,0,66
SAL22102,0,4,0,4,4,0,4,0,0,15,0,0,3,7,4,0,3,0,0,18,27,31,83,118,138,103,38,3,0,545
SAL22103,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,7,23,20,34,25,17,4,0,124
SAL22104,0,0,0,0,0,3,0,0,0,5,0,0,6,5,3,3,3,0,0,16,10,18,52,45,56,48,29,3,0,256
SAL22105,0,3,0,15,7,7,3,0,0,36,4,0,3,3,12,7,3,3,0,42,91,57,237,361,339,340,157,28,4,1607
SAL22106,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,11,17,18,14,21,7,0,0,93
SAL22107,4,29,76,64,70,51,15,3,0,309,12,21,101,105,104,50,24,7,0,425,241,488,2210,2517,2278,1428,439,81,3,9676
SAL22108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,16,13,20,10,0,0,69
SAL22109,0,0,8,8,13,12,12,0,0,58,3,4,4,10,17,12,12,0,0,64,63,101,183,244,351,412,176,16,0,1540
SAL22110,11,20,27,32,27,20,17,0,0,163,13,12,28,22,32,20,18,6,3,159,297,341,710,766,943,864,246,28,5,4198
SAL22111,0,0,7,4,5,5,0,0,0,15,0,0,0,0,3,3,0,0,0,14,20,21,60,71,73,76,23,0,0,350
SAL22112,0,0,3,0,4,0,0,0,0,13,3,0,0,3,7,0,3,0,0,13,28,20,37,58,86,71,27,0,0,325
SAL22113,0,4,0,0,0,4,0,0,0,7,0,0,3,0,0,10,6,0,0,20,10,27,59,39,70,97,75,31,5,417
SAL22114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,17,14,5,3,0,59
SAL22115,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,12,9,10,11,28,15,7,0,0,92
SAL22116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAL22117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,17
SAL22118,0,19,94,41,39,20,8,0,0,229,3,33,141,82,34,19,11,3,0,325,95,756,3343,1828,1015,667,254,36,0,7994
SAL22119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,5,0,0,22
SAL22120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,15
SAL22121,8,32,173,153,104,71,14,3,0,555,9,58,248,197,134,79,19,3,0,752,525,1426,5389,4759,3607,2027,400,34,5,18175
SAL22122,0,5,9,5,8,7,0,0,0,29,0,0,5,8,5,6,0,0,0,28,27,123,324,203,157,149,74,13,0,1068
SAL22123,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,8,11,26,13,34,26,13,0,0,118
SAL22124,0,0,5,0,0,0,0,0,0,6,3,3,6,4,0,0,0,0,0,21,122,205,257,171,80,19,0,0,0,858
SAL22125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,4,6,0,0,20
SAL22126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7
SAL22127,0,0,4,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,12,7,36,28,48,25,4,6,0,158
