SAL_CODE_2021,P55_64_C_Own_chld_childr,P55_64_C_Oth_ch_chiln,P55_64_Ca_Ow_ch_ch_oth_ch_ch,P55_64_yr_C_for_Tot,P55_64_D_not_prov_ch_care,P55_64_U_ch_care_ns,P55_64_OS_vis,P55_64_yr_Tot,P65_74_C_Own_chld_childr,P65_74_C_Oth_ch_chiln,P65_74_Ca_Ow_ch_ch_oth_ch_ch,P65_74_yr_C_for_Tot,P65_74_D_not_prov_ch_care,P65_74_U_ch_care_ns,P65_74_OS_vis,P65_74_yr_Tot,P75_84_C_Own_chld_childr,P75_84_C_Oth_ch_chiln,P75_84_Ca_Ow_ch_ch_oth_ch_ch,P75_84_yr_C_for_Tot,P75_84_D_not_prov_ch_care,P75_84_U_ch_care_ns,P75_84_OS_vis,P75_84_yr_Tot,P85ovr_C_Own_chld_childr,P85ovr_C_Oth_ch_chiln,P85ov_Ca_Ow_ch_ch_oth_ch_ch,P85ovr_C_for_Tot,P85ovr_D_not_prov_ch_care,P85ovr_U_ch_care_ns,P85ovr_OS_vis,P85ovr_Tot,PTot_C_Own_chld_childrn,PTot_C_Oth_ch_chiln,PTot_Ca_Ow_ch_ch_oth_ch_ch,PTot_C_for_Tot,PTot_D_not_prov_ch_care,PTot_U_ch_care_ns,PTot_OS_vis,PTot_Tot
SAL31571,0,0,0,0,13,3,0,16,0,0,0,0,13,6,0,17,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,5,0,0,10,47,11,0,66
SAL31572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31573,0,0,0,0,15,0,0,11,0,0,0,0,6,0,0,10,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,35,3,0,44
SAL31574,8,18,0,22,75,17,0,117,0,13,0,17,98,22,0,137,0,0,0,0,20,3,0,25,0,0,0,0,6,0,0,4,110,46,3,166,362,68,0,596
SAL31575,5,13,0,22,37,24,0,85,0,7,0,15,34,8,0,53,0,0,0,0,0,7,0,12,0,0,0,0,0,0,0,0,154,97,13,256,346,165,0,770
SAL31576,0,0,0,5,14,6,0,20,0,0,0,0,12,4,0,16,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,6,0,0,7,45,13,0,68
SAL31577,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,21
SAL31578,0,4,0,4,52,0,0,59,0,8,0,9,39,0,0,44,0,4,0,4,15,0,0,17,0,0,0,0,3,0,0,3,73,14,3,92,225,21,0,344
SAL31579,0,0,0,0,4,0,0,11,0,6,0,6,10,0,0,18,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,21,7,0,28,53,3,0,85
SAL31580,0,5,0,5,18,0,0,23,0,0,0,0,12,5,0,14,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,15,5,0,24,67,7,0,105
SAL31581,0,5,0,5,8,0,0,17,0,0,0,0,6,4,0,12,0,0,0,0,4,0,0,4,0,0,0,0,6,0,0,6,6,9,0,18,43,6,0,59
SAL31582,12,45,0,49,217,13,0,283,5,41,0,42,266,19,0,322,0,8,0,7,127,31,0,164,0,0,0,0,46,35,0,81,469,139,17,626,1384,132,0,2140
SAL31583,0,3,0,5,50,19,0,68,0,5,0,5,23,10,0,38,0,0,0,0,11,0,0,14,0,0,0,0,3,0,0,3,45,18,0,66,180,117,0,368
SAL31584,0,0,0,7,40,7,0,50,0,5,0,5,56,6,0,63,0,0,0,0,23,0,0,26,0,0,0,0,3,0,0,3,27,18,0,52,177,30,0,252
SAL31585,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,0,3,19,0,0,19
SAL31586,0,0,0,0,3,0,0,6,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,9,8,0,22
SAL31587,0,3,0,3,15,0,0,18,0,0,0,0,9,0,0,10,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,9,6,0,18,47,0,0,66
SAL31588,56,109,4,181,691,28,5,898,12,122,0,130,454,9,6,599,0,23,0,23,257,10,5,295,0,0,0,0,63,0,0,68,1706,443,42,2193,4223,247,24,6686
SAL31589,16,52,0,69,418,88,3,577,0,54,0,60,340,53,0,449,0,5,0,12,169,28,0,206,0,0,0,0,33,3,0,42,416,204,24,643,1704,367,10,2724
SAL31590,7,17,0,27,134,0,0,162,0,23,0,23,109,4,0,135,0,0,0,0,60,3,0,64,0,0,0,0,11,3,0,11,142,52,0,192,566,27,0,791
SAL31591,0,7,0,4,26,4,0,37,0,0,0,0,18,0,0,23,0,0,0,0,10,4,0,13,0,0,0,0,0,0,0,0,20,9,0,34,73,12,0,113
SAL31592,0,0,0,0,6,0,0,6,0,0,0,0,8,0,0,9,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,35,4,0,40
SAL31593,5,10,0,17,168,22,0,205,0,0,0,4,243,20,0,266,0,0,0,0,105,7,0,113,0,0,0,0,15,3,0,21,74,21,0,97,721,104,0,920
SAL31594,0,3,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,10,0,0,11
SAL31595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,10,17,0,0,26
SAL31596,3,37,0,38,138,8,0,191,0,44,0,47,131,7,0,181,0,10,0,10,86,4,0,104,0,0,0,0,9,0,0,11,265,117,17,389,793,60,0,1244
SAL31597,8,22,0,23,68,5,0,108,0,10,0,10,66,4,0,78,0,0,0,0,28,4,0,33,0,0,0,0,5,0,0,8,118,48,0,161,371,40,0,579
SAL31598,0,0,0,3,55,7,0,64,0,0,0,0,63,9,0,70,0,0,0,0,40,3,0,46,0,0,0,0,3,0,0,3,41,15,0,55,242,30,0,333
SAL31599,0,0,0,0,3,3,0,7,0,0,0,0,5,3,0,12,0,0,0,0,10,4,0,12,0,0,0,0,0,0,0,0,5,0,0,5,35,28,0,69
SAL31600,0,0,0,0,13,0,0,14,0,4,0,4,4,0,0,11,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,15,10,0,21,44,0,4,76
SAL31601,89,196,3,292,2048,137,8,2480,21,201,6,223,1924,151,13,2311,4,38,0,48,1273,131,4,1452,0,3,0,4,498,65,0,568,2267,743,70,3079,11924,1194,40,16234
SAL31602,3,4,0,10,31,0,0,41,0,3,0,3,20,4,0,22,0,0,0,0,12,0,0,11,0,0,0,0,0,0,0,0,47,20,0,70,145,17,0,229
SAL31603,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,14,0,0,15
SAL31604,0,0,0,3,26,0,0,31,0,0,0,0,17,0,0,17,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,34,4,3,42,81,4,0,126
SAL31605,0,0,0,0,15,0,0,15,0,0,0,0,17,0,0,21,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,7,0,0,12,62,6,0,75
SAL31606,11,50,0,56,395,36,0,494,3,26,0,27,471,45,0,543,3,8,0,12,301,59,0,376,0,0,0,0,109,60,0,173,474,158,28,656,2146,319,0,3128
SAL31607,0,5,0,5,21,0,0,27,0,0,0,0,12,0,0,13,0,0,0,0,10,0,0,10,0,0,0,0,3,0,0,3,18,9,0,30,92,5,0,123
SAL31608,4,22,0,27,189,15,0,232,4,19,0,15,162,4,0,188,0,0,0,0,103,7,0,106,0,0,0,0,16,0,0,17,207,60,10,275,805,64,0,1151
SAL31609,3,4,0,3,36,5,0,50,0,0,0,0,38,0,0,40,0,0,0,0,16,0,0,15,0,0,0,0,0,0,0,0,94,21,6,116,285,32,0,435
SAL31610,0,3,0,3,36,9,0,49,0,0,0,0,26,3,0,30,0,0,0,0,8,0,0,11,0,0,0,0,0,0,0,0,52,11,0,60,145,31,0,236
SAL31611,0,3,0,7,22,4,0,36,0,5,0,5,22,3,0,33,0,0,0,0,11,0,0,14,0,0,0,0,9,0,0,11,18,13,0,35,93,21,0,145
SAL31612,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,8
SAL31613,0,5,0,7,39,0,0,48,0,5,0,5,33,0,0,36,0,0,0,0,27,0,0,27,0,0,0,0,4,0,0,5,40,14,8,59,173,16,0,244
SAL31614,0,10,0,11,75,5,0,100,0,12,0,12,74,4,0,87,3,0,0,3,29,3,0,33,0,0,0,0,6,3,0,10,65,26,3,93,298,22,0,413
SAL31615,7,21,0,31,211,4,0,250,3,22,0,26,179,9,0,215,0,6,0,6,75,0,0,85,0,0,0,0,16,0,0,17,188,74,8,267,792,40,0,1104
SAL31616,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,18
SAL31617,0,0,0,0,4,0,0,9,0,0,0,0,9,0,0,15,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,10,4,0,16,53,12,3,80
SAL31618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL31619,0,0,0,0,6,0,0,7,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,32
SAL31620,0,0,0,0,7,3,0,8,0,0,0,0,12,13,0,24,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,57
SAL31621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
SAL31622,0,0,0,3,31,13,0,46,0,0,0,0,47,5,0,51,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,13,0,4,20,108,49,0,175
SAL31623,0,0,0,3,33,14,0,53,0,4,0,4,47,15,0,68,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,34,10,3,48,266,88,162,561
SAL31624,0,24,0,26,77,3,0,108,0,9,0,8,32,8,0,47,0,0,0,0,23,0,0,27,0,0,0,0,7,0,0,7,91,44,0,135,332,25,0,488
SAL31625,0,0,0,0,9,0,0,9,0,0,0,0,9,0,0,9,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,12,0,0,12,39,0,0,49
SAL31626,0,5,0,8,105,5,0,121,3,4,0,5,109,6,0,127,0,0,0,0,61,0,0,61,0,0,0,0,17,0,0,19,17,17,0,38,397,36,6,465
SAL31627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL31628,0,5,0,5,22,0,0,26,0,0,0,0,9,0,0,10,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,3,3,0,9,64,13,0,89
SAL31629,8,33,0,44,257,10,0,311,0,43,0,42,206,0,0,251,0,9,0,9,79,4,0,89,0,0,0,0,22,0,0,22,468,130,20,618,1186,35,0,1837
SAL31630,0,5,0,11,28,5,0,42,0,7,0,10,18,0,0,29,0,4,0,4,13,0,0,16,0,0,0,0,0,0,0,0,50,15,0,71,157,23,4,253
SAL31631,15,72,0,88,500,19,0,602,0,46,0,50,397,17,0,471,0,7,0,7,200,17,0,227,0,0,0,0,48,4,0,47,761,221,42,1024,2412,143,4,3577
SAL31632,0,9,0,6,9,7,0,23,0,0,0,0,6,3,0,8,0,0,0,0,10,0,0,11,0,0,0,0,4,0,0,4,8,16,0,22,64,14,0,89
SAL31633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,3,0,0,4,12,0,0,18
SAL31634,0,0,0,0,5,0,0,8,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,10,0,0,10,16,5,0,30
SAL31635,0,4,0,0,21,0,0,29,0,0,0,0,20,4,0,24,0,0,0,0,12,0,0,19,0,0,0,0,0,0,0,0,20,16,0,29,101,6,0,138
SAL31636,0,0,0,0,8,0,0,10,0,0,0,0,17,6,0,26,0,0,0,0,14,0,0,14,0,0,0,0,6,0,0,8,24,5,0,23,88,15,0,133
SAL31637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,15,8,0,0,18
SAL31638,0,0,0,0,32,21,0,53,0,3,0,3,31,16,0,53,0,0,0,0,3,0,0,6,0,0,0,0,3,0,0,0,16,8,0,26,138,106,3,272
SAL31639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SAL31640,6,0,0,3,15,0,0,22,0,3,0,3,13,5,0,27,0,0,0,0,9,0,0,12,0,0,0,0,4,0,0,4,29,12,0,50,88,12,0,151
SAL31641,0,3,0,3,7,0,0,13,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,18,4,0,20,35,3,0,62
SAL31642,0,4,0,4,26,6,0,34,0,3,0,3,32,10,0,41,0,0,0,0,6,3,0,7,0,0,0,0,0,0,0,0,25,8,0,35,108,32,8,181
SAL31643,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,3,0,0,11
SAL31644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,12,31,10,0,54
SAL31645,0,0,0,0,11,0,0,11,4,0,0,4,15,0,0,18,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,33,8,0,43,70,4,0,110
SAL31646,4,3,0,5,71,18,0,93,0,0,0,0,49,8,0,53,0,0,0,0,5,0,0,14,0,0,0,0,0,0,0,0,38,10,0,50,207,79,0,336
SAL31647,33,74,0,105,480,22,0,606,3,64,0,69,424,16,0,505,0,19,0,22,261,15,0,299,0,0,0,0,123,8,0,131,1003,289,28,1322,3149,259,0,4734
SAL31648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17
SAL31649,0,0,0,0,16,0,0,18,0,0,0,0,22,0,0,25,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,8,0,0,8,57,0,0,67
SAL31650,22,53,0,74,351,16,0,437,4,24,0,28,242,26,0,298,0,10,0,10,127,15,0,152,0,0,0,0,36,0,0,41,700,209,57,965,2161,238,4,3365
SAL31651,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,5,12,0,0,17
SAL31652,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12
SAL31653,0,0,0,3,16,0,0,18,0,3,0,3,20,5,0,30,0,0,0,0,4,0,0,5,0,0,0,0,3,0,0,3,16,6,0,18,71,13,0,106
SAL31654,0,0,0,3,8,0,0,14,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,10,4,0,9,27,4,0,40
SAL31655,0,6,0,4,98,12,0,118,0,9,0,9,84,10,0,105,0,0,0,0,33,6,0,41,0,0,0,0,3,0,0,3,36,23,0,64,354,72,0,489
SAL31656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL31657,0,4,0,4,4,0,0,7,0,0,0,0,12,0,0,12,0,0,0,0,7,0,0,7,0,0,0,0,6,0,0,6,14,8,0,21,32,0,0,54
SAL31658,0,0,0,0,5,0,0,6,0,0,0,0,8,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,9,18,29,5,53
SAL31659,0,0,0,0,6,0,0,6,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,0,11,23,0,0,36
SAL31660,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,13
SAL31661,0,5,0,5,22,0,0,29,0,8,0,8,18,0,0,19,0,0,0,0,4,0,0,4,0,0,0,0,3,0,0,3,22,19,0,39,101,0,0,144
SAL31662,0,3,0,3,18,6,0,28,0,3,0,3,9,0,0,13,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,22,8,0,24,73,16,0,117
SAL31663,0,0,0,0,4,0,0,4,0,0,0,0,6,0,0,6,0,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,6,0,0,6,27,3,0,43
SAL31664,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
SAL31665,0,10,0,11,58,11,0,80,0,10,0,10,26,13,0,46,0,0,0,0,23,3,0,22,0,0,0,0,7,0,0,4,71,25,0,102,200,36,0,332
SAL31666,0,0,0,3,31,5,0,40,0,0,0,0,26,6,0,32,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,9,4,0,16,100,19,0,131
