SAL_CODE_2021,P_15_19_Mgrs,P_15_19_Profnls,P_15_19_Techs_trades_workers,P_15_19_Comm_psnl_serv_wrkrs,P_15_19_Cler_admin_wrkrs,P_15_19_Sales_wrkrs,P_15_19_Mach_oper_dvrs,P_15_19_Labrs,P_15_19_Inad_desc_Ns,P_15_19_Tot,P_20_24_Mgrs,P_20_24_Profnls,P_20_24_Techs_trades_wrkrs,P_20_24_Comm_psnl_serv_wrkrs,P_20_24_Cler_admin_wrkrs,P_20_24_Sales_wrkrs,P_20_24_Mach_oper_dvrs,P_20_24_Labrs,P_20_24_Inad_desc_Ns,P_20_24_Tot,P_25_34_Mgrs,P_25_34_Profnls,P_25_34_Techs_trades_wrkrs,P_25_34_Comm_psnl_serv_wrkrs,P_25_34_Cler_admin_wrkrs,P_25_34_Sales_wrkrs,P_25_34_Mach_oper_dvrs,P_25_34_Labrs,P_25_34_Inad_desc_Ns,P_25_34_Tot,P_35_44_Mgrs,P_35_44_Profnls,P_35_44_Techs_trades_wrkrs,P_35_44_Comm_psnl_serv_wrkrs,P_35_44_Cler_admin_wrkrs,P_35_44_Sales_wrkrs,P_35_44_Mach_oper_dvrs,P_35_44_Labrs,P_35_44_Inad_desc_Ns,P_35_44_Tot,P_45_54_Mgrs,P_45_54_Profnls,P_45_54_Techs_trades_wrkrs,P_45_54_Comm_psnl_serv_wrkrs,P_45_54_Cler_admin_wrkrs,P_45_54_Sales_wrkrs,P_45_54_Mach_oper_dvrs,P_45_54_Labrs,P_45_54_Inad_desc_Ns,P_45_54_Tot,P_55_64_Mgrs,P_55_64_Profnls,P_55_64_Techs_trades_wrkrs,P_55_64_Comm_psnl_serv_wrkrs,P_55_64_Cler_admin_wrkrs,P_55_64_Sales_wrkrs,P_55_64_Mach_oper_dvrs,P_55_64_Labrs,P_55_64_Inad_desc_Ns,P_55_64_Tot,P_65_74_Mgrs,P_65_74_Profnls,P_65_74_Techs_trades_wrkrs,P_65_74_Comm_psnl_serv_wrkrs,P_65_74_Cler_admin_wrkrs,P_65_74_Sales_wrkrs,P_65_74_Mach_oper_dvrs,P_65_74_Labrs,P_65_74_Inad_desc_Ns,P_65_74_Tot,P_75_84_Mgrs,P_75_84_Profnls,P_75_84_Techs_trades_wrkrs,P_75_84_Comm_psnl_serv_wrkrs,P_75_84_Cler_admin_wrkrs,P_75_84_Sales_wrkrs,P_75_84_Mach_oper_dvrs,P_75_84_Labrs,P_75_84_Inad_desc_Ns,P_75_84_Tot,P_85_yr_over_Mgrs,P_85_yr_over_Profnls,P_85ov_Techs_trades_wrkrs,P_85ov_Com_psnl_serv_wrkrs,P_85_yr_over_Cler_admin_wrkrs,P_85_yr_over_Sales_wrkrs,P_85_yr_over_Mach_oper_dvrs,P_85_yr_over_Labrs,P_85_yr_over_Inad_desc_Ns,P_85_yr_over_Tot,P_Tot_Mgrs,P_Tot_Profnls,P_Tot_Techs_trades_wrkrs,P_Tot_Comm_psnl_serv_wrkrs,P_Tot_Cler_admin_wrkrs,P_Tot_Sales_wrkrs,P_Tot_Mach_oper_dvrs,P_Tot_Labrs,P_Tot_Inad_desc_Ns,P_Tot_Tot
SAL20524,0,19,8,66,14,83,4,48,9,249,31,107,33,94,67,78,15,32,12,466,163,486,113,102,151,74,23,47,22,1182,387,645,79,72,114,59,21,24,35,1434,393,589,99,95,158,75,12,25,13,1458,221,391,62,79,137,60,22,35,13,1023,76,182,26,22,84,30,11,24,4,454,18,39,6,0,12,3,3,10,0,88,0,3,0,0,0,4,0,7,0,10,1294,2443,424,534,737,468,111,240,109,6360
SAL20525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,5,0,7,0,0,9,0,32
SAL20526,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,7,4,0,5,0,0,4,0,19,12,4,3,3,0,0,0,4,0,34,15,9,0,0,0,0,4,0,0,34,14,7,5,4,3,3,3,4,0,34,19,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,66,28,18,19,9,14,8,20,0,172
SAL20527,0,0,4,5,0,4,0,0,0,12,0,3,0,0,0,4,0,0,0,14,0,7,0,0,4,0,0,0,0,13,6,14,0,0,0,0,0,0,0,28,15,14,6,9,8,4,0,4,0,43,8,15,4,0,5,0,3,0,0,31,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,59,13,12,13,14,8,4,0,151
SAL20528,0,9,8,24,8,44,4,26,5,129,21,104,50,111,62,75,18,42,6,490,174,628,178,143,185,133,55,106,26,1633,235,453,118,85,164,83,23,43,34,1246,160,274,73,90,120,52,24,40,17,846,74,114,63,53,86,34,37,56,11,517,19,37,15,19,19,13,10,17,4,154,0,5,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,678,1623,497,529,644,441,172,334,98,5028
SAL20529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,6,3,5,0,0,0,0,4,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,4,5,0,19
SAL20532,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,3,0,3,0,22
SAL20533,0,0,8,9,0,18,0,15,0,54,13,41,59,55,29,42,12,19,0,275,49,195,124,111,77,45,23,56,5,678,35,81,44,48,44,17,18,20,0,317,15,25,14,22,22,8,12,8,0,129,10,23,17,18,13,7,7,14,4,113,0,6,0,3,4,0,4,0,0,17,4,0,0,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,131,364,265,269,191,134,79,137,13,1585
SAL20534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,11,0,3,0,0,0,0,0,3,0,15,7,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,12,5,8,6,8,0,8,0,49
SAL20535,0,0,0,0,0,0,0,14,0,22,0,7,4,4,5,0,0,12,0,28,6,11,6,3,4,5,5,18,0,62,10,13,18,7,0,5,0,7,0,52,20,7,10,12,12,9,11,9,0,91,21,10,14,13,18,8,10,16,0,104,25,11,8,10,6,4,5,6,0,57,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,85,53,64,44,48,30,36,73,4,430
SAL20536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,3,0,0,0,0,0,25
SAL20537,0,0,14,25,5,56,10,23,3,141,7,34,53,55,33,25,8,21,3,248,115,379,161,89,108,60,25,46,15,994,206,355,150,90,156,55,19,49,13,1094,180,251,103,96,156,47,58,47,15,940,83,119,67,84,112,32,43,43,10,600,19,47,23,16,34,16,10,14,0,171,5,0,8,0,0,0,0,5,3,24,0,0,0,0,0,0,0,0,0,0,612,1193,571,455,600,297,168,248,65,4207
SAL20538,0,0,21,23,3,55,3,30,0,144,10,24,50,27,23,47,13,16,0,213,47,146,78,42,53,29,20,17,7,442,117,224,102,68,97,33,18,29,18,713,83,123,104,71,113,40,34,38,12,615,51,48,71,47,85,33,43,34,5,436,9,22,19,14,8,15,9,18,0,108,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,320,590,448,294,389,247,139,193,47,2675
SAL20539,7,8,39,102,31,242,8,120,3,569,44,163,144,187,103,185,30,77,12,954,336,883,340,260,299,181,69,122,37,2525,660,1192,304,223,398,179,54,88,57,3162,605,771,307,226,411,194,85,112,45,2762,303,412,196,181,336,117,73,95,18,1735,55,108,64,54,86,48,32,44,3,496,9,16,9,0,5,8,0,6,0,52,0,0,4,0,0,0,0,0,3,3,2016,3555,1406,1228,1679,1155,360,664,187,12259
SAL20540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,5,0,0,0,3,3,0,29
SAL20541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,5,0,5,0,6,0,4,0,40
SAL20542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20543,0,0,4,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16,5,7,4,0,0,0,0,10,0,21,14,4,5,4,0,0,0,4,0,24,7,0,0,6,0,0,0,4,0,21,10,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,33,6,11,8,5,0,0,18,3,101
SAL20544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20545,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,4,3,0,4,0,0,0,3,0,15,6,3,0,5,0,0,6,0,0,19,4,5,5,3,3,0,0,6,0,25,5,4,0,0,0,0,3,6,0,12,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,14,10,13,5,10,7,10,4,91
SAL20546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,4,0,0,0,3,0,25
SAL20547,0,0,0,0,0,3,0,0,0,3,0,0,9,0,0,0,0,0,0,10,0,19,11,9,5,0,0,7,0,47,13,26,12,8,0,8,0,3,0,63,13,32,11,15,12,5,0,3,0,95,13,19,11,15,10,3,4,8,0,85,0,16,6,0,8,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,100,52,49,39,11,6,22,4,330
SAL20548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,4,0,31
SAL20549,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,9,5,0,0,0,0,0,0,5,0,6,7,3,0,0,0,0,0,0,0,10,3,3,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,7,0,4,3,5,10,0,46
SAL20550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
SAL20551,0,0,13,7,3,21,0,3,0,51,0,7,13,3,5,6,9,7,3,51,6,13,26,18,13,0,6,14,3,93,14,26,18,11,12,5,5,13,0,105,29,23,35,15,19,10,28,12,0,177,22,37,23,24,23,17,18,16,0,178,8,7,3,3,9,9,3,0,3,44,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,85,118,134,89,75,66,68,65,13,717
SAL20552,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,3,0,4,5,0,0,0,4,0,16,0,4,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,9,4,3,0,0,4,0,39
SAL20553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,14
SAL20555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,14,0,5,4,0,3,0,0,0,0,20,0,0,4,0,3,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,11,0,7,0,6,3,5,47
SAL20556,6,3,61,57,8,121,5,83,11,367,32,54,140,95,63,87,22,65,16,572,142,352,249,132,156,99,56,71,28,1272,227,330,247,134,196,76,50,81,19,1367,239,238,157,134,215,98,72,79,20,1248,148,152,132,107,176,70,55,89,21,945,59,52,38,21,49,23,10,19,4,284,6,7,4,0,5,6,0,5,0,32,0,0,0,0,0,0,0,0,0,0,856,1197,1032,689,864,577,268,490,115,6086
SAL20557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8
SAL20558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,4,0,3,4,4,0,28
SAL20559,0,0,4,7,0,3,0,5,0,15,0,4,7,0,0,0,0,0,3,13,0,9,0,4,9,3,0,0,0,23,10,3,9,0,0,4,0,3,0,33,13,13,5,3,11,0,4,4,0,52,12,10,13,8,7,4,3,3,0,59,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,40,31,22,31,15,8,14,0,210
SAL20560,0,0,5,3,0,0,0,6,0,21,3,7,13,6,0,6,0,7,0,40,7,19,19,14,3,0,7,13,0,81,17,12,19,4,11,3,4,8,4,89,17,24,13,15,15,3,0,14,3,107,13,20,18,14,18,13,11,13,3,112,5,7,7,4,0,0,3,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,91,99,64,46,27,22,66,11,483
SAL20561,0,0,6,15,4,40,0,12,3,91,11,29,37,33,23,48,5,24,0,211,32,86,64,73,40,38,22,54,0,415,54,57,50,49,41,25,28,54,6,361,34,35,47,45,52,24,36,41,4,329,37,41,44,43,51,19,39,41,7,317,0,17,8,7,13,12,7,10,4,75,4,6,5,3,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,180,271,266,271,227,197,144,243,24,1821
SAL20562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL20563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SAL20564,0,0,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,5,3,8,4,4,4,0,0,0,0,23,0,5,3,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,9,4,7,6,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,11,4,10,8,6,6,0,78
SAL20565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,6,5,0,5,0,14
SAL20566,0,6,3,15,5,54,3,25,4,113,10,59,37,27,36,68,10,29,14,297,62,228,111,63,93,61,28,49,20,704,115,250,95,83,99,27,40,44,17,765,69,122,85,65,103,55,59,85,14,657,66,82,66,52,95,41,75,83,11,564,14,25,21,14,24,16,17,26,3,164,3,3,0,0,0,4,0,3,0,11,0,0,0,0,0,0,0,0,0,0,333,774,420,324,455,317,223,348,76,3269
SAL20567,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,4,0,17,7,3,5,3,0,0,6,4,0,30,4,4,0,0,0,5,5,0,0,22,8,3,3,4,3,4,3,7,0,32,4,8,0,0,6,4,0,4,4,29,3,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,30,19,25,9,13,17,13,16,4,145
SAL20568,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,3,5,0,6,0,0,5,0,35
SAL20569,5,54,18,112,44,124,14,65,5,441,54,375,205,385,205,309,170,327,51,2083,229,1397,410,364,347,287,305,445,87,3878,163,537,179,139,170,79,101,124,36,1524,100,192,100,93,119,37,58,104,35,829,50,99,73,51,86,27,66,95,18,557,11,22,14,22,17,4,19,20,3,135,4,0,3,0,7,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,613,2674,994,1173,988,868,734,1188,236,9474
SAL20570,0,10,19,30,11,68,4,47,10,193,16,124,108,111,80,89,63,136,15,729,148,712,263,213,287,139,208,280,77,2329,171,394,220,129,184,72,91,96,40,1397,92,206,146,123,134,44,115,153,17,1036,50,75,95,77,92,38,99,109,13,643,16,16,22,18,28,13,20,42,5,174,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,487,1534,868,703,807,467,612,865,170,6510
SAL20571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,5,0,7,0,0,0,0,36
SAL20572,0,0,0,4,0,5,0,0,0,9,0,0,5,0,3,0,0,0,0,13,3,9,12,5,3,0,0,3,0,40,4,9,12,0,3,3,5,0,0,33,8,4,6,7,4,3,4,0,4,36,10,11,3,0,4,0,0,3,0,30,0,0,7,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,39,40,13,19,15,13,11,5,174
SAL20573,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,4,4,6,8,5,4,0,0,0,0,31,0,0,0,0,5,0,0,4,0,13,0,0,0,3,0,5,3,3,0,17,8,4,6,3,7,0,3,3,0,38,4,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,20,13,12,6,7,15,0,114
SAL20574,5,0,4,18,4,19,0,27,0,80,15,50,15,45,30,40,4,19,8,221,171,647,87,91,111,61,12,22,18,1226,246,526,55,31,73,25,9,9,10,991,188,307,39,28,56,16,10,9,16,672,94,219,22,28,63,12,18,15,9,477,27,100,6,0,13,4,4,3,0,161,3,13,0,0,3,0,0,6,0,26,0,0,0,0,0,0,0,0,0,0,743,1861,224,244,361,181,59,115,60,3844
SAL20575,0,0,27,27,4,69,3,48,0,179,7,15,63,60,20,46,12,33,0,251,52,124,157,75,59,29,26,68,0,595,80,147,132,103,75,40,33,58,20,690,87,152,123,104,94,43,54,85,13,750,79,136,81,112,117,65,61,88,9,744,19,45,25,19,23,16,22,27,3,207,0,3,0,0,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,326,624,608,494,394,311,214,417,51,3432
SAL20576,0,0,0,0,0,0,0,3,0,6,0,0,5,0,0,0,0,4,0,10,4,7,7,6,4,0,0,0,0,29,5,9,3,3,5,0,4,0,0,34,5,7,6,3,7,5,0,4,3,33,5,6,9,3,6,3,0,0,0,33,3,4,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,31,34,8,21,13,13,13,0,161
SAL20577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,9
SAL20578,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,11,4,4,4,0,0,0,0,0,0,17,5,4,4,5,0,0,0,0,0,17,0,0,4,0,0,0,0,0,0,12,0,3,3,6,4,0,4,3,0,26,6,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,26,14,18,20,9,4,7,11,4,106
SAL20579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10
SAL20580,0,0,6,6,0,5,0,8,0,23,0,0,12,10,0,3,3,14,3,46,10,14,18,21,6,11,0,14,4,100,15,39,32,18,9,5,0,20,4,138,22,45,20,21,14,4,7,18,0,156,38,29,27,19,22,16,17,24,4,179,8,14,8,6,4,0,7,3,0,44,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,89,144,110,98,59,51,35,95,16,692
SAL20581,0,0,29,18,6,58,6,35,3,156,27,39,102,115,48,65,51,65,9,534,254,487,419,334,309,185,241,214,42,2482,205,375,263,251,206,101,172,134,26,1731,92,98,95,113,86,33,81,79,14,693,46,43,51,41,72,32,45,55,9,388,10,5,8,8,13,9,14,7,0,73,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,638,1055,967,873,737,483,611,591,114,6066
SAL20582,9,22,40,74,36,186,20,133,11,535,62,119,231,189,160,209,108,185,28,1298,489,1069,785,628,592,333,513,414,120,4948,635,1389,669,714,726,285,556,391,103,5457,334,480,326,314,346,132,235,224,37,2427,95,129,107,107,146,71,128,123,12,930,18,25,11,13,31,13,22,27,3,162,0,0,0,0,6,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,1633,3234,2180,2047,2040,1234,1583,1499,310,15767
