SAL_CODE_2021,Australia_M,Australia_F,Australia_P,Afghanistan_M,Afghanistan_F,Afghanistan_P,Bangladesh_M,Bangladesh_F,Bangladesh_P,Canada_M,Canada_F,Canada_P,China_excl_SARs_Taiwan_M,China_excl_SARs_Taiwan_F,China_excl_SARs_Taiwan_P,Croatia_M,Croatia_F,Croatia_P,Egypt_M,Egypt_F,Egypt_P,Fiji_M,Fiji_F,Fiji_P,Germany_M,Germany_F,Germany_P,Greece_M,Greece_F,Greece_P,Hong_Kong_SAR_China_M,Hong_Kong_SAR_China_F,Hong_Kong_SAR_China_P,India_M,India_F,India_P,Indonesia_M,Indonesia_F,Indonesia_P,Iran_M,Iran_F,Iran_P,Iraq_M,Iraq_F,Iraq_P,Ireland_M,Ireland_F,Ireland_P,Italy_M,Italy_F,Italy_P,Japan_M,Japan_F,Japan_P,Korea_Republic_South_M,Korea_Republic_South_F,Korea_Republic_South_P,Lebanon_M,Lebanon_F,Lebanon_P,Malaysia_M,Malaysia_F,Malaysia_P,Nepal_M,Nepal_F,Nepal_P,Netherlands_M,Netherlands_F,Netherlands_P,New_Zealand_M,New_Zealand_F,New_Zealand_P,Pakistan_M,Pakistan_F,Pakistan_P,Philippines_M,Philippines_F,Philippines_P,Poland_M,Poland_F,Poland_P,Singapore_M,Singapore_F,Singapore_P,South_Africa_M,South_Africa_F,South_Africad_P,Sri_Lanka_M,Sri_Lanka_F,Sri_Lanka_P,Taiwan_M,Taiwan_F,Taiwan_P,Thailand_M,Thailand_F,Thailand_P,United_Kingdom_CI_IM_M,United_Kingdom_CI_IM_F,United_Kingdom_CI_IM_P,United_States_America_M,United_States_America_F,United_States_America_P,Vietnam_M,Vietnam_F,Vietnam_P,Born_elsewhere_M,Born_elsewhere_F,Born_elsewhere_P,Country_birth_not_stated_M,Country_birth_not_stated_F,Country_birth_not_stated_P,OS_visitors_M,OS_visitors_F,OS_visitors_P,Tot_M,Tot_F,Tot_P
SAL32524,3026,3503,6525,0,0,0,0,0,0,15,12,27,3,10,14,4,3,7,0,4,8,8,7,11,23,32,47,0,4,3,0,9,9,18,7,24,0,0,3,0,0,0,0,0,0,19,26,46,13,10,23,0,8,11,3,0,0,0,0,5,6,5,12,0,0,0,23,35,62,195,266,456,0,0,0,7,45,52,4,10,16,3,5,13,57,63,126,0,8,5,0,4,7,0,11,11,438,449,886,28,27,57,0,3,10,121,156,278,163,181,343,7,0,11,4190,4912,9101
SAL32525,1347,1560,2909,0,0,0,0,0,0,3,4,3,6,4,7,0,0,0,0,0,0,0,3,3,16,12,25,0,0,0,0,0,4,16,11,24,0,4,8,0,0,0,0,0,0,6,0,7,13,0,11,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,10,13,24,68,84,152,0,0,0,3,37,39,0,6,6,0,4,5,14,16,34,3,0,0,0,4,4,3,8,10,113,107,219,12,10,19,0,4,4,33,51,84,147,147,290,0,0,7,1815,2100,3914
SAL32526,19,23,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,20,48
SAL32527,104,128,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,18,20,39,0,0,0,131,154,282
SAL32528,15,19,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,18,17,39
SAL32529,7,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,14
SAL32530,23,27,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,33,30,59
SAL32531,76,77,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,4,3,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,17,15,32,0,0,0,95,103,201
SAL32532,350,318,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,22,0,0,0,0,0,0,4,0,7,59,62,120,0,0,0,429,413,841
SAL32533,185,183,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,0,0,0,0,0,0,5,3,3,59,53,112,3,0,3,276,254,533
SAL32534,14,15,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,32
SAL32535,14,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,11,0,0,0,23,16,42
SAL32536,52,46,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,17,0,0,0,59,56,118
SAL32537,969,1067,2031,0,0,0,0,0,0,3,4,10,9,6,16,0,0,0,0,0,0,4,4,10,5,0,7,0,0,0,3,4,10,8,13,22,0,3,0,3,6,3,0,0,0,11,9,17,3,6,8,3,3,5,0,4,0,0,0,0,3,4,9,0,0,0,3,0,3,45,56,100,0,0,0,3,14,9,0,0,0,0,3,3,9,10,22,0,4,5,0,0,0,0,3,3,87,70,153,12,5,16,0,9,3,50,43,96,49,46,92,0,0,0,1290,1382,2671
SAL32538,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,9,0,0,0,10,8,22
SAL32539,963,970,1931,0,0,0,3,3,3,7,12,14,12,18,34,0,0,0,0,0,0,11,7,14,3,8,14,0,0,0,0,0,3,20,23,43,3,6,12,19,15,33,3,0,3,3,0,3,0,0,0,0,0,0,4,0,8,0,0,0,13,18,29,5,6,9,4,3,6,53,46,97,5,6,6,6,8,11,0,6,11,4,4,5,25,22,43,12,11,29,0,0,0,3,4,3,83,61,145,6,5,16,17,19,28,50,57,108,10,16,28,3,0,0,1335,1346,2684
SAL32540,165,158,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,17,15,30,0,0,0,0,0,0,0,6,11,22,23,38,0,0,0,223,216,439
SAL32541,91,75,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,15,16,31,0,0,0,111,96,204
SAL32542,159,148,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,4,3,3,16,10,27,0,0,0,197,179,375
SAL32543,73,74,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,15,29,0,0,0,93,91,181
SAL32544,4100,4164,8261,20,15,41,0,0,0,24,14,39,58,82,142,4,0,4,0,0,4,24,36,58,23,29,52,8,5,13,11,10,22,68,53,118,3,16,21,15,10,22,0,8,5,26,24,50,13,3,15,8,15,22,41,57,97,3,3,7,15,18,33,12,4,10,25,10,36,420,393,813,17,6,25,32,82,114,16,20,33,8,14,21,99,97,193,19,19,35,14,15,29,9,17,24,370,359,727,21,19,42,18,21,37,245,271,519,133,147,279,10,4,14,5943,6060,12003
SAL32545,86,81,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0,0,0,0,0,0,3,5,7,4,0,0,0,105,97,204
SAL32546,514,506,1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,17,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,7,5,8,18,18,34,0,4,8,0,0,0,5,9,18,43,34,83,0,0,0,603,594,1194
SAL32547,279,319,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,14,20,0,0,0,12,18,29,0,0,0,0,0,0,7,9,9,0,0,0,0,0,0,0,0,0,12,10,23,0,0,0,0,0,0,16,13,26,14,9,25,0,0,0,363,403,763
SAL32548,54,63,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,59,65,117
SAL32549,158,117,273,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,13,0,0,0,0,0,0,0,5,5,50,37,86,0,0,0,226,181,407
SAL32550,710,672,1381,0,0,0,0,0,0,0,0,0,3,9,17,0,0,5,4,0,4,0,0,0,5,4,6,0,0,0,0,0,0,4,0,3,0,5,4,0,0,0,0,0,0,9,4,16,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,0,0,0,4,5,22,27,51,6,7,4,0,0,0,0,0,5,0,5,3,22,19,40,0,0,0,0,0,0,0,0,0,57,43,103,0,3,4,0,5,3,22,19,42,27,24,47,0,0,0,904,851,1754
SAL32551,31,31,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,6,13,0,0,0,46,40,81
SAL32552,323,374,701,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,10,26,38,0,0,0,0,0,0,0,0,0,0,0,0,11,6,16,0,0,0,0,0,0,0,0,0,13,13,30,5,8,16,0,0,0,20,12,31,8,9,16,0,0,0,406,455,862
SAL32553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32554,1981,2317,4301,0,0,3,5,3,8,15,14,27,27,48,72,0,4,4,4,5,7,3,7,14,17,13,27,0,0,0,9,15,22,63,53,116,3,14,26,11,10,24,0,0,0,11,10,23,5,5,12,15,33,50,12,23,37,0,0,0,15,22,33,8,10,20,3,8,7,73,73,148,6,6,13,11,13,27,0,5,4,11,10,21,27,35,58,20,12,34,6,4,7,0,8,13,173,193,362,22,41,67,18,25,43,110,126,231,60,72,135,6,18,22,2756,3254,6011
SAL32555,26,21,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,20,45
SAL32556,426,400,824,0,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,55,0,0,0,3,5,3,0,0,0,0,0,0,5,8,16,0,0,0,0,0,0,0,0,0,21,37,56,0,0,0,0,0,0,7,11,18,13,14,32,0,0,0,520,527,1047
SAL32557,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6
SAL32558,763,734,1498,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,4,6,4,8,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,5,5,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,5,25,35,62,0,0,0,0,3,3,0,5,5,0,0,0,9,6,22,0,0,0,0,4,4,0,0,0,65,59,127,3,8,5,0,0,0,19,17,38,27,25,55,0,0,0,939,931,1867
SAL32559,34,38,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,11,15,0,0,0,0,0,0,0,0,0,24,13,35,0,0,0,74,65,140
SAL32560,1498,1617,3118,0,0,0,0,0,0,0,3,8,3,5,9,0,0,0,0,0,0,0,5,9,4,4,11,0,0,0,0,0,0,18,12,28,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,6,3,3,0,0,0,6,3,9,65,58,124,0,0,0,7,29,31,0,0,0,0,0,0,3,4,13,0,0,0,0,4,0,0,5,5,60,66,128,4,4,5,0,6,8,37,46,82,103,94,200,0,3,5,1834,1987,3819
SAL32561,161,161,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,0,0,0,0,0,0,8,5,6,12,22,30,0,0,0,192,205,400
SAL32562,71,74,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,10,16,0,0,0,85,91,175
SAL32563,7,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,19
SAL32564,73,71,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,0,4,0,0,0,0,3,0,5,4,7,6,0,0,0,93,86,180
SAL32565,43,44,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,12,0,0,0,53,46,96
SAL32566,47,38,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,3,0,4,17,20,32,0,0,0,87,68,146
SAL32567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32568,54,45,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,6,3,0,0,0,58,49,112
SAL32569,24,25,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,12,4,18,0,0,0,37,36,74
SAL32570,32,27,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,33,77
SAL32571,21,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,6,0,0,0,23,31,57
SAL32572,7,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,8,11,16
SAL32573,1877,2032,3915,0,0,3,7,13,18,11,9,19,83,109,190,4,3,11,4,6,10,37,31,65,19,29,45,0,0,0,24,30,51,101,111,208,17,19,34,54,55,110,10,6,15,9,14,28,11,8,16,8,18,27,29,37,61,11,5,15,35,48,84,0,0,0,16,12,27,86,85,173,0,0,5,11,20,30,6,10,16,15,4,22,79,90,174,49,56,108,15,21,39,3,9,17,192,204,396,14,14,33,76,98,177,144,177,315,47,49,97,8,5,7,3105,3442,6547
SAL32574,3673,4224,7900,0,0,0,3,0,3,24,25,46,33,51,80,0,0,0,9,5,9,3,4,10,18,43,63,0,0,0,5,7,8,85,71,151,6,15,15,9,9,20,0,0,0,19,11,26,6,5,14,8,18,27,33,37,74,3,0,4,8,22,26,48,51,98,26,25,53,237,259,496,6,3,13,17,57,78,4,9,11,3,0,9,79,113,191,16,9,23,15,17,34,11,21,34,347,414,760,25,28,48,23,34,59,151,193,341,278,364,637,3,11,21,5235,6145,11380
SAL32575,18,24,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,44
SAL32576,3249,3087,6334,65,40,103,3,6,12,7,11,17,21,36,56,8,8,23,5,3,4,29,48,76,17,19,35,7,5,8,5,11,19,61,42,107,5,9,12,21,22,41,8,6,16,8,5,19,8,9,13,0,4,6,34,40,72,11,8,20,12,9,18,0,0,0,13,12,25,391,415,802,45,45,91,35,82,121,0,0,3,0,3,8,23,28,51,11,9,17,6,12,12,25,46,71,141,148,293,10,8,13,6,19,24,452,479,926,409,385,793,8,5,4,5165,5111,10276
