SAL_CODE_2021,OneMeth_Train_M,OneMeth_Train_F,OneMeth_Train_P,OneMeth_Bus_M,OneMeth_Bus_F,OneMeth_Bus_P,OneMeth_Ferry_M,OneMeth_Ferry_F,OneMeth_Ferry_P,OneMeth_Tram_lt_rail_M,OneMeth_Tram_lt_rail_F,OneMeth_Tram_lt_rail_P,OneMeth_Taxi_rs_serv_M,OneMeth_Taxi_rs_serv_F,OneMeth_Taxi_rs_serv_P,OneMeth_Car_as_driver_M,OneMeth_Car_as_driver_F,OneMeth_Car_as_driver_P,OneMeth_Car_as_passenger_M,OneMeth_Car_as_passenger_F,OneMeth_Car_as_passenger_P,OneMeth_Truck_M,OneMeth_Truck_F,OneMeth_Truck_P,OneMeth_Motorbike_scooter_M,OneMeth_Motorbike_scooter_F,OneMeth_Motorbike_scooter_P,OneMeth_Bicycle_M,OneMeth_Bicycle_F,OneMeth_Bicycle_P,OneMeth_Other_M,OneMeth_Other_F,OneMeth_Other_P,OneMeth_Walked_only_M,OneMeth_Walked_only_F,OneMeth_Walked_only_P,OneMeth_Tot_OneMeth_M,OneMeth_Tot_OneMeth_F,OneMeth_Tot_OneMeth_P,TwoMeth_Train_Bus_M,TwoMeth_Train_Bus_F,TwoMeth_Train_Bus_P,TwoMeth_Train_Ferry_M,TwoMeth_Train_Ferry_F,TwoMeth_Train_Ferry_P,TwoMeth_Trn_Trm_lt_rl_M,TwoMeth_Trn_Trm_lt_rl_F,TwoMeth_Trn_Trm_lt_rl_P,TwoMeth_Train_Car_as_drvr_M,TwoMeth_Train_Car_as_drvr_F,TwoMeth_Train_Car_as_drvr_P,TwoMeth_Trn_Car_as_pass_M,TwoMeth_Trn_Car_as_pass_F,TwoMeth_Trn_Car_as_pass_P,TwoMeth_Train_Other_M,TwoMeth_Train_Other_F,TwoMeth_Train_Other_P,TwoMeth_Train_Tot_M,TwoMeth_Train_Tot_F,TwoMeth_Train_Tot_P,TwoMeth_Bus_Ferry_M,TwoMeth_Bus_Ferry_F,TwoMeth_Bus_Ferry_P,TwoMeth_Bus_Trm_lt_rl_M,TwoMeth_Bus_Trm_lt_rl_F,TwoMeth_Bus_Trm_lt_rl_P,TwoMeth_Bus_Car_as_driver_M,TwoMeth_Bus_Car_as_driver_F,TwoMeth_Bus_Car_as_driver_P,TwoMeth_Bus_Car_as_pass_M,TwoMeth_Bus_Car_as_pass_F,TwoMeth_Bus_Car_as_pass_P,TwoMeth_Bus_Other_M,TwoMeth_Bus_Other_F,TwoMeth_Bus_Other_P,TwoMeth_Bus_Tot_M,TwoMeth_Bus_Tot_F,TwoMeth_Bus_Tot_P,TwoMeth_Other_TwoMeth_M,TwoMeth_Other_TwoMeth_F,TwoMeth_Other_TwoMeth_P,TwoMeth_Tot_TwoMeth_M,TwoMeth_Tot_TwoMeth_F,TwoMeth_Tot_TwoMeth_P,ThreeMeth_Trn_2_othr_mthd_M,ThreeMeth_Trn_2_othr_mthd_F,ThreeMeth_Trn_2_othr_mthd_P,ThreMth_Bu_2_ot_met_exc_tra_M,ThreMth_Bu_2_ot_met_exc_tra_F,ThreMth_Bu_2_ot_met_exc_tra_P,ThreeMeth_Oth_ThreeMeth_M,ThreeMeth_Oth_ThreeMeth_F,ThreeMeth_Oth_ThreeMeth_P,ThreeMeth_Tot_ThreeMeth_M,ThreeMeth_Tot_ThreeMeth_F,ThreeMeth_Tot_ThreeMeth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Meth_travel_to_work_NS_M,Meth_travel_to_work_NS_F,Meth_travel_to_work_NS_P,Tot_M,Tot_F,Tot_P
SAL32383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,29,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,21,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,3,0,0,0,29,19,46
SAL32384,0,0,0,3,0,9,0,0,4,0,0,0,0,7,6,522,541,1069,50,44,92,17,0,17,12,6,13,20,5,22,13,3,20,10,6,19,643,613,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,10,3,14,10,5,18,0,0,0,0,0,0,0,0,0,0,0,0,28,39,69,58,84,143,0,5,5,738,741,1487
SAL32385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,102,258,15,16,32,8,0,8,0,0,3,5,0,3,9,7,15,25,29,54,212,162,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,43,49,92,50,68,119,0,0,3,307,278,592
SAL32386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,60,127,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,73,68,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,28,9,13,24,0,0,0,99,93,193
SAL32387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0
SAL32389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,27,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,28,11,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,17,0,0,0,0,0,0,35,22,56
SAL32390,0,0,0,0,4,7,0,0,0,0,0,0,3,13,18,1405,1413,2820,80,148,228,12,0,12,15,0,15,19,13,31,8,5,13,29,31,57,1579,1628,3203,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,4,24,8,33,32,16,40,0,0,0,0,0,0,0,0,0,0,0,0,171,196,362,130,252,378,0,6,9,1908,2086,3994
SAL32391,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,208,241,453,12,14,23,5,0,5,6,0,6,0,0,0,0,3,4,0,0,0,245,259,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,18,32,30,30,60,0,0,0,291,307,600
SAL32392,7,0,3,0,3,4,0,0,0,0,0,0,0,0,0,69,57,127,5,8,10,5,0,5,0,0,3,0,0,0,0,0,0,6,0,6,87,73,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,66,15,8,23,0,0,0,131,118,243
SAL32393,0,0,0,7,8,10,0,0,0,0,0,0,3,0,6,716,698,1413,42,66,113,6,0,6,13,0,14,9,0,6,4,4,9,4,9,9,806,783,1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,25,15,5,26,0,0,0,0,0,0,0,0,0,0,0,0,21,35,55,83,111,193,5,0,5,928,940,1869
SAL32394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,75,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,40,46,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,21,10,8,15,0,0,0,61,66,130
SAL32395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,45,82,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,46,47,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,31,7,5,17,0,0,0,73,67,139
SAL32396,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,99,115,213,12,13,25,6,0,3,0,4,5,3,0,0,0,0,0,27,23,44,148,147,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,28,44,30,28,60,4,4,7,204,213,414
SAL32397,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,110,38,150,18,4,23,0,0,0,0,0,0,0,0,0,4,0,8,10,8,16,154,56,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,5,0,5,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,12,28,5,6,14,0,0,0,188,73,257
SAL32398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,13,0,0,0,0,0,0,21,11,29
SAL32400,7,8,10,111,121,233,0,0,0,0,0,0,13,15,25,706,676,1375,51,93,143,6,0,6,38,5,46,60,17,76,10,7,19,75,91,166,1077,1029,2104,6,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,17,0,4,4,0,0,0,0,5,5,0,3,6,0,6,8,8,18,25,16,7,23,31,33,66,0,3,5,0,0,0,0,0,0,5,3,5,490,498,986,136,283,422,3,3,6,1741,1855,3588
SAL32401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,24,54,3,0,3,4,0,4,0,0,0,0,0,0,0,0,0,7,0,3,37,31,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,5,0,3,0,0,0,37,35,80
SAL32402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL32403,24,19,41,0,5,4,0,0,0,0,0,0,3,3,7,424,313,732,48,33,84,5,0,9,8,0,12,0,0,0,4,0,7,13,4,15,528,385,913,6,5,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,5,9,16,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,4,4,5,14,12,18,30,4,6,3,0,0,0,0,0,0,3,6,4,41,50,94,36,56,94,0,5,7,623,510,1135
SAL32404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,31,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,3,3,0,0,0,20,22,41
SAL32405,52,88,137,14,20,34,0,0,0,0,0,0,15,14,28,3833,2916,6752,294,378,675,76,0,76,67,7,71,6,0,6,29,21,50,18,21,41,4408,3464,7871,16,17,36,0,0,0,0,0,0,23,30,59,4,15,16,4,0,4,48,63,114,0,0,0,0,0,0,3,4,4,3,0,4,0,0,0,3,4,9,53,38,97,111,104,220,9,23,30,0,0,0,3,0,4,11,22,35,283,527,807,367,556,927,33,30,60,5218,4703,9921
SAL32406,17,21,42,12,21,34,0,0,0,0,0,0,3,8,12,1280,1085,2364,72,93,166,46,0,45,25,0,27,15,9,26,14,5,22,63,97,157,1550,1346,2892,6,12,18,0,0,0,0,0,0,15,18,31,0,3,3,0,0,4,25,35,62,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,15,3,13,43,40,80,3,5,3,0,0,0,0,0,0,0,0,6,249,356,599,184,284,470,19,13,31,2046,2041,4083
SAL32407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9
SAL32408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,20,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,4,0,0,0,15,20,40
SAL32409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,11
SAL32410,9,12,22,38,41,72,4,5,8,0,0,0,0,3,4,2989,2515,5498,144,142,287,89,4,88,41,3,49,7,3,12,19,9,25,27,37,65,3363,2766,6130,3,0,8,0,0,0,0,0,0,6,8,12,0,0,0,0,0,0,13,13,23,0,0,0,0,0,0,7,19,17,4,4,7,0,0,3,11,20,32,46,27,70,63,58,126,4,0,3,3,6,7,0,0,0,5,4,16,467,714,1181,378,552,931,5,14,19,4292,4111,8400
SAL32411,0,0,0,9,14,23,0,0,0,0,0,0,0,3,3,1706,1622,3332,109,153,258,29,0,31,26,3,31,24,5,32,23,9,35,24,27,54,1953,1849,3803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,6,4,7,17,8,27,24,12,35,0,0,0,4,0,6,0,0,0,4,0,7,351,410,768,383,573,955,8,8,14,2720,2859,5576
SAL32412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,74,146,0,0,9,3,0,3,0,0,0,0,0,0,0,0,0,5,0,5,84,79,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,15,14,13,27,0,3,5,103,98,205
SAL32413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,9,0,5,5,0,0,0,28,38,66
SAL32414,15,5,19,4,12,14,5,0,4,0,0,0,3,0,0,1208,1259,2469,53,109,159,17,0,17,12,6,21,12,0,16,9,6,17,3,14,16,1348,1408,2754,4,0,4,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,13,17,12,29,6,3,6,0,0,0,0,0,0,6,6,10,253,321,575,177,233,413,5,5,13,1799,1981,3785
SAL32415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,49,108,0,0,0,4,0,4,0,0,6,0,0,0,0,3,5,0,4,8,73,52,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,25,51,10,9,25,0,3,3,107,97,196
SAL32416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,315,731,24,31,55,17,0,17,5,0,5,0,0,0,8,5,11,0,0,6,469,351,822,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,8,13,0,0,0,0,0,0,0,0,0,0,0,0,28,63,94,47,84,131,0,0,3,557,504,1063
SAL32417,6,4,15,41,62,99,0,0,0,0,0,0,4,10,11,2129,1647,3775,107,138,244,45,4,49,37,6,46,4,0,9,16,4,24,9,27,35,2402,1894,4296,0,0,4,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,10,9,11,0,0,0,0,0,0,9,10,18,8,7,19,0,0,0,13,16,29,14,10,26,35,37,69,0,3,7,3,0,4,0,0,0,12,4,15,171,317,489,208,321,531,9,10,18,2835,2583,5411
SAL32418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,19,38,4,0,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,28,21,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,7,0,0,0,30,26,58
SAL32419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,12,24
SAL32420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,10,0,0,0,0,0,0,9,9,23
SAL32421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,14,0,0,3,0,0,0,0,0,0,0,0,0,4,3,8,11,9,15,19,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,10,8,20,0,0,0,33,35,73
SAL32422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,17,0,3,3,0,0,0,16,8,25
SAL32423,68,98,169,12,22,31,0,0,0,0,0,0,12,16,25,965,703,1664,65,106,174,13,0,13,23,5,30,4,4,8,17,5,18,22,10,28,1194,959,2148,6,6,17,0,0,0,0,0,0,7,15,21,0,5,3,4,0,4,17,27,47,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,5,8,13,10,29,37,41,76,9,15,19,0,0,0,0,0,0,9,15,19,167,171,341,81,135,216,7,0,6,1490,1315,2808
SAL32424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,166,346,7,5,16,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,201,176,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,17,32,25,30,52,0,0,0,243,214,458
SAL32425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,90,173,4,9,12,3,0,8,3,0,3,0,0,0,3,0,3,18,11,22,118,106,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,17,29,13,17,28,3,5,12,152,146,293
SAL32426,0,0,0,24,7,26,0,0,0,0,0,0,0,0,0,255,303,561,21,22,49,4,0,4,0,0,3,4,0,6,6,4,9,31,32,63,348,374,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,10,0,14,8,0,10,14,4,22,0,0,0,0,0,0,0,0,0,0,0,0,13,17,33,56,70,123,8,4,13,439,474,913
SAL32427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,28,71,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,47,29,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,11,6,3,13,0,0,0,58,39,98
SAL32428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,67,0,4,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,46,30,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,34,3,10,18,0,0,0,63,65,127
SAL32429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,27,51,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,32,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,4,8,18,0,0,0,41,46,86
SAL32430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,31,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,11,8,9,10,3,0,0,50,42,96
SAL32431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,18,18,32
SAL32432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,57,120,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,68,61,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,6,14,16,10,11,20,0,0,0,84,93,176
SAL32433,8,11,18,5,6,7,0,0,0,0,0,0,0,0,6,908,759,1670,49,57,111,15,0,15,14,0,14,0,0,0,4,0,6,3,4,3,1007,837,1853,0,0,0,0,0,0,0,0,0,6,6,14,3,4,3,0,0,0,12,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,20,16,31,0,4,9,0,0,0,0,0,0,0,4,8,82,155,238,75,148,220,5,3,8,1191,1170,2363
SAL32434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,34,65,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,31,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,7,5,0,0,0,44,42,87
SAL32435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,257,504,6,26,32,6,0,6,0,0,0,0,0,0,3,3,7,3,0,5,276,285,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,35,49,83,43,61,106,0,3,5,352,401,754
SAL32436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,35,83,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,56,37,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,9,13,13,21,0,0,0,70,58,131
