SAL_CODE_2021,Separate_house_Dwellings,Separate_house_Persons,sd_rw_tce_hse_th_wth_1_sty_Dw,sd_row_tce_hse_th_wth_1_sty_P,sd_rw_tce_hs_th_wth_2m_sty_Dw,sd_rw_tce_hs_th_wth_2m_stys_P,sd_row_tce_hse_th_wth_Tot_Dwg,sd_row_tce_hse_th_with_Tot_P,Flt_apart_In_1_2_stry_blck_D,Flt_apart_In_1_2_stry_blck_P,Flt_apart_In_a_3_stry_blck_D,Flt_apart_In_a_3_stry_blck_P,Flt_apart_In_4_8_stry_blck_D,Flt_apart_In_4_8_stry_blck_P,Flt_apart_In_9m_stry_blck_D,Flt_apart_In_9m_stry_blck_P,Flt_apart_Attachd_to_a_hse_D,Flt_apart_Attachd_to_a_hse_P,Flat_apartment_Tot_Dwe,Flat_apartment_Tot_Per,Oth_dwg_Caravan_D,Oth_dwg_Caravan_P,Oth_dwg_Cabin_hboat_D,Oth_dwg_Cabin_hboat_P,Oth_dwg_improv_hme_tnt_so_D,Oth_dwg_improv_hme_tnt_so_P,Oth_dwg_Hse_flt_att_shp_off_D,Oth_dwg_Hse_flt_att_shp_off_P,Other_dwelling_Tot_Dwellings,Other_dwelling_Tot_Persons,Dwelling_structure_ns_Dwgs,Dwelling_structure_ns_Persons,Tot_occupie_private_dwgs_Dwgs,Tot_occupie_private_dwgs_Psns,Unoccupied_private_dwgs_Dwgs,Unoccupied_private_dwgs_Psns,Total_Dwellings,Total_Persons
SAL41266,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,..,0,3
SAL41267,110,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,280,24,..,131,280
SAL41268,56,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,128,6,..,58,128
SAL41269,47,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,108,5,..,53,108
SAL41270,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,..,10,8
SAL41271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,3,0
SAL41272,15,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,37,67,..,89,37
SAL41273,305,866,57,123,89,167,146,292,28,46,0,0,33,45,35,49,0,5,92,143,0,0,0,0,0,0,0,0,0,0,0,0,539,1296,68,..,605,1296
SAL41274,68,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,186,5,..,71,186
SAL41275,66,141,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,146,27,..,98,146
SAL41276,1142,2834,250,432,29,57,277,490,58,101,25,45,0,0,0,0,3,3,82,150,0,0,0,0,0,0,11,19,11,19,9,11,1514,3501,113,..,1625,3501
SAL41277,338,994,5,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,1003,21,..,368,1003
SAL41278,490,1280,41,91,20,50,61,137,39,50,0,0,0,0,0,0,0,3,42,53,0,0,0,0,0,0,0,0,0,0,0,0,591,1473,40,..,632,1473
SAL41279,2484,6758,348,868,134,348,478,1218,191,333,0,0,0,0,0,0,7,8,197,340,0,0,0,0,0,0,0,0,0,0,0,5,3161,8318,171,..,3330,8318
SAL41280,36,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,38,104,6,..,45,104
SAL41281,1365,3640,0,0,0,0,0,0,46,67,0,0,0,0,0,0,0,0,46,67,0,0,6,14,0,0,0,23,14,44,7,10,1433,3756,340,..,1774,3756
SAL41282,1121,2737,218,438,88,184,307,623,29,34,18,23,0,0,0,0,0,9,41,65,0,0,0,0,0,0,0,7,0,7,3,10,1482,3439,98,..,1578,3439
SAL41283,379,1040,42,78,0,5,42,81,53,94,0,0,0,0,0,0,0,0,53,94,0,0,0,0,0,0,6,7,6,7,0,0,481,1217,40,..,515,1217
SAL41284,31,64,3,8,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,70,16,..,46,70
SAL41285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,7,0,..,8,7
SAL41286,217,441,7,11,0,0,7,11,0,6,0,0,0,0,0,0,0,0,0,6,4,7,0,0,0,0,3,6,8,13,0,0,237,470,28,..,262,470
SAL41287,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,..,4,11
SAL41288,2117,5995,770,1394,63,149,837,1544,522,965,0,0,0,0,0,0,0,3,519,974,0,0,0,0,9,3,0,0,6,6,8,25,3487,8546,262,..,3749,8546
SAL41289,1889,5354,311,591,20,49,330,641,169,252,22,45,0,0,0,0,0,4,196,300,0,0,0,0,0,0,0,0,0,0,9,14,2425,6299,99,..,2526,6299
SAL41290,2993,7827,570,926,42,60,612,988,141,216,0,0,0,0,0,0,5,13,149,226,0,0,0,0,0,0,0,0,0,0,0,6,3754,9044,215,..,3973,9044
SAL41291,1563,4377,39,72,6,8,44,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611,4460,65,..,1674,4460
SAL41292,2971,8087,1062,2193,73,148,1136,2342,17,33,0,0,0,0,0,0,6,8,20,38,0,0,0,0,0,6,0,0,0,6,6,23,4136,10494,203,..,4342,10494
SAL41293,853,2148,57,92,7,6,62,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,2245,39,..,954,2245
SAL41294,432,1194,66,118,8,23,73,147,4,4,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,512,1351,22,..,533,1351
SAL41295,0,5,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,15,17,0,0,0,0,0,0,0,0,0,0,3,5,18,19,0,..,17,19
SAL41296,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,16,..,31,27
SAL41297,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,57,6,..,23,57
SAL41298,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,0,..,9,21
SAL41299,50,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,148,4,..,53,148
SAL41300,26,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,64,19,..,46,64
SAL41301,39,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,99,8,..,45,99
SAL41302,38,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,75,0,..,40,75
SAL41303,32,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,82,13,..,48,82
SAL41304,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,8,..,19,20
SAL41305,116,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,351,0,..,120,351
SAL41306,48,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,126,3,..,56,126
SAL41307,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,26,9,..,17,26
SAL41308,25,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,52,52,..,76,52
SAL41309,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,..,0,6
SAL41310,85,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,213,60,..,147,213
SAL41311,566,1477,81,157,90,195,173,353,72,127,47,74,0,0,0,0,0,3,123,202,0,0,0,0,0,0,3,5,3,5,4,5,877,2044,67,..,937,2044
SAL41312,893,2294,123,200,10,28,136,231,32,53,0,0,0,0,0,0,0,0,33,54,0,0,0,0,0,0,0,0,0,0,0,0,1060,2575,65,..,1131,2575
SAL41313,829,1975,442,918,166,437,612,1353,13,14,0,0,0,0,0,0,0,0,13,14,0,0,0,0,0,0,0,0,0,0,5,8,1450,3352,84,..,1537,3352
SAL41314,561,1468,5,18,3,14,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,1498,33,..,614,1498
SAL41315,1591,3865,186,266,3,4,185,270,87,168,0,0,0,0,0,0,0,0,89,167,0,0,0,0,0,0,0,0,0,0,0,0,1867,4303,109,..,1981,4303
SAL41316,381,994,13,33,9,14,20,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,407,1058,6,..,413,1058
SAL41317,1692,4656,0,7,75,145,77,153,145,245,0,0,0,0,0,0,0,0,145,245,0,0,0,0,0,0,0,0,0,0,5,3,1913,5057,71,..,1990,5057
SAL41318,2180,5820,0,0,0,0,0,0,141,187,0,0,0,0,0,0,0,0,140,190,0,0,0,0,0,0,0,0,0,0,0,0,2328,6013,97,..,2422,6013
SAL41319,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,..,4,7
SAL41320,3083,7481,966,1956,205,443,1171,2402,427,715,0,0,0,0,0,0,4,7,433,718,0,0,0,0,0,0,5,16,5,16,8,9,4698,10622,308,..,5007,10622
SAL41321,1002,2598,27,61,3,9,32,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1029,2665,56,..,1089,2665
SAL41322,21,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,50,6,..,26,50
SAL41323,83,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,7,0,0,91,162,155,..,245,162
SAL41324,82,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,89,209,27,..,114,209
SAL41325,32,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,94,30,..,67,94
SAL41326,385,1019,66,117,3,11,69,127,53,120,0,0,0,0,0,0,0,5,58,127,0,0,0,0,0,0,0,5,0,5,0,0,512,1269,33,..,542,1269
SAL41327,1060,2569,8,14,8,24,24,41,4,9,0,0,0,0,0,0,0,0,9,6,0,7,0,0,0,0,0,0,5,6,4,0,1092,2623,293,..,1385,2623
SAL41328,109,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,115,301,15,..,131,301
SAL41329,766,1839,195,353,84,164,279,517,134,188,11,17,0,0,0,0,0,0,143,205,0,4,0,0,4,0,5,8,10,14,4,9,1201,2583,116,..,1315,2583
SAL41330,1049,2564,602,1139,217,410,820,1552,91,128,12,15,0,0,0,0,0,6,99,153,63,96,38,44,0,0,4,0,106,142,4,11,2083,4423,195,..,2278,4423
SAL41331,270,687,114,178,42,81,151,261,32,55,0,0,0,0,0,0,0,0,32,55,0,0,0,0,0,0,0,0,0,0,0,6,458,1003,51,..,510,1003
SAL41332,38,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,131,6,..,45,131
SAL41333,49,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,56,148,13,..,69,148
SAL41334,68,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,168,18,..,85,168
SAL41335,19,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,57,4,..,21,57
SAL41336,53,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,139,7,..,60,139
SAL41337,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,33,62,..,73,33
SAL41338,2362,6571,12,26,3,6,14,26,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2378,6601,73,..,2449,6601
SAL41339,13,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,6,..,17,41
SAL41340,36,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,77,9,..,42,77
SAL41341,37,87,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,93,5,..,46,93
SAL41342,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,25,3,..,12,25
SAL41343,19,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,37,17,..,33,37
SAL41344,111,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,279,12,..,123,279
SAL41345,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,21,31,5,..,24,31
SAL41346,768,2067,168,300,22,35,186,342,10,14,0,0,0,0,0,0,0,3,11,19,0,0,0,0,0,0,0,0,0,0,0,3,969,2424,55,..,1023,2424
SAL41347,1047,2900,103,250,37,76,136,333,58,73,0,0,0,0,0,0,0,0,58,73,0,0,0,0,0,0,0,0,0,0,0,0,1237,3308,83,..,1321,3308
SAL41348,92,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,7,0,0,0,0,9,13,11,15,116,223,98,..,214,223
SAL41349,201,410,6,4,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,5,0,0,208,419,47,..,253,419
SAL41350,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,56,10,..,29,56
SAL41351,446,962,32,45,0,0,32,45,10,14,0,0,0,0,0,0,0,0,10,14,47,74,0,0,0,0,3,9,49,89,0,0,541,1107,78,..,614,1107
SAL41352,1531,4004,511,803,214,375,721,1180,163,195,37,51,25,37,0,0,0,5,226,288,0,0,0,0,0,0,0,0,0,0,5,5,2479,5476,329,..,2809,5476
SAL41353,822,2062,256,396,54,108,307,499,33,45,0,0,0,0,0,0,0,0,33,45,0,0,0,0,0,0,0,0,0,0,0,8,1163,2625,77,..,1244,2625
SAL41354,14,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,24,10,..,17,24
SAL41355,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,61,4,..,36,61
SAL41356,1215,3177,302,678,40,117,342,795,440,677,0,0,0,0,0,0,3,5,439,679,0,0,0,0,0,0,3,4,3,4,4,5,2006,4662,134,..,2137,4662
SAL41357,122,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,4,8,0,0,130,284,66,..,186,284
SAL41358,112,243,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,242,25,..,132,242
SAL41359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,7,0,0,4,8,0,0,4,8,0,..,4,8
SAL41360,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,50,7,..,25,50
SAL41361,39,98,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,102,8,..,50,102
SAL41362,23,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,57,3,..,31,57
SAL41363,165,490,5,9,11,23,14,28,9,16,0,0,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,191,536,10,..,205,536
SAL41364,295,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,298,685,30,..,330,685
SAL41365,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,0,..,9,32
SAL41366,1448,3668,71,114,0,0,73,119,174,265,0,0,0,0,0,0,0,0,174,265,0,0,0,0,0,0,0,0,0,0,0,0,1693,4048,75,..,1769,4048
SAL41367,367,1051,57,121,492,1104,549,1222,16,29,0,0,176,269,0,0,3,8,202,306,0,0,0,0,0,0,0,0,0,0,11,18,1123,2595,60,..,1189,2595
SAL41368,447,1323,87,198,70,169,163,370,0,3,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,3,610,1704,46,..,659,1704
SAL41369,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,37,0,..,13,37
SAL41370,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,..,8,8
SAL41371,43,60,3,3,7,6,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,48,76,5,..,57,76
SAL41372,18,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,50,9,..,21,50
SAL41373,852,2166,274,532,22,40,290,566,59,90,75,146,0,0,0,0,0,0,135,241,0,0,0,0,0,0,0,0,0,0,0,6,1282,2968,70,..,1352,2968
SAL41374,413,1144,193,328,14,42,210,373,3,10,12,17,0,0,0,0,0,0,18,31,0,0,0,0,0,0,0,3,0,3,0,3,647,1560,47,..,702,1560
SAL41375,893,2487,111,202,26,63,133,269,206,335,15,27,0,0,0,0,0,0,222,369,0,0,0,0,0,0,0,0,0,0,6,7,1256,3130,101,..,1354,3130
SAL41376,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,3,..,13,28
SAL41377,154,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,390,32,..,188,390
SAL41378,276,551,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,17,0,0,3,6,11,25,0,0,294,578,243,..,539,578
SAL41379,7,24,5,10,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,32,0,..,13,32
SAL41380,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,11,26,14,..,24,26
SAL41381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,3,0
SAL41382,242,581,111,181,31,47,143,229,30,61,9,25,13,22,0,0,0,0,59,100,0,0,0,0,0,0,0,5,0,5,0,0,451,921,35,..,484,921
SAL41383,32,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,65,4,..,35,65
SAL41384,1101,2880,33,45,19,34,57,80,14,23,0,0,0,0,0,0,3,6,16,25,0,0,0,0,0,0,0,0,0,0,5,10,1177,2995,95,..,1275,2995
SAL41385,815,2075,0,0,3,9,3,9,7,14,0,0,0,0,0,0,0,0,7,14,19,32,16,14,0,0,0,0,34,47,21,43,876,2185,79,..,955,2185
SAL41386,102,249,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,6,104,258,13,..,122,258
SAL41387,166,498,0,0,3,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,506,12,..,176,506
SAL41388,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,0,..,9,18
SAL41389,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,4,..,8,20
SAL41390,25,52,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,58,29,..,49,58
SAL41391,18,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,29,8,..,24,29
SAL41392,44,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,104,0,..,45,104
SAL41393,411,1166,17,31,15,33,30,64,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,441,1232,23,..,465,1232
SAL41394,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,..,5,9
SAL41395,2743,6670,167,230,0,0,167,230,0,0,0,0,0,0,0,0,0,0,0,3,14,18,0,0,0,0,11,16,23,34,11,28,2948,6969,186,..,3139,6969
SAL41396,563,1255,8,9,0,0,8,9,15,18,0,0,0,0,0,0,0,0,12,14,76,162,19,37,0,0,3,3,98,205,11,15,690,1496,213,..,907,1496
SAL41397,17,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,42,3,..,18,42
SAL41398,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,6,..,10,15
SAL41399,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,4,7,13,6,..,9,13
SAL41400,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,..,11,9
SAL41401,803,1936,312,580,98,234,409,815,0,0,0,0,0,0,0,0,4,3,4,3,0,0,0,0,0,0,0,9,0,9,0,0,1218,2765,77,..,1300,2765
SAL41402,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,..,9,16
SAL41403,21,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,74,..,96,30
SAL41404,246,711,5,11,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,722,16,..,264,722
SAL41405,155,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,350,34,..,185,350
SAL41406,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,27,5,..,16,27
SAL41407,19,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,38,24,..,50,38
SAL41408,38,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,99,76,..,116,99
SAL41409,11,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,9,..,22,33
SAL41410,1269,3231,53,83,3,5,60,90,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1329,3325,58,..,1386,3325
SAL41411,13,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,33,4,..,26,33
SAL41412,235,680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,3,0,0,247,689,15,..,259,689
SAL41413,144,251,0,7,0,0,0,7,6,9,0,0,0,0,0,0,0,0,6,9,6,5,0,0,0,0,3,4,9,11,0,0,164,277,119,..,280,277
SAL41414,56,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,156,5,..,63,156
SAL41415,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,..,11,17
SAL41416,727,1579,34,53,0,0,34,53,0,0,0,0,0,0,0,0,0,0,0,0,5,14,5,9,0,4,0,0,14,28,0,5,781,1662,126,..,907,1662
SAL41417,20,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,57,3,..,20,57
SAL41418,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,..,8,4
SAL41419,200,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,447,31,..,226,447
SAL41420,1795,4184,165,235,8,20,169,252,19,18,0,0,0,0,0,0,0,0,19,18,9,17,16,24,0,0,0,5,24,43,4,4,2012,4503,197,..,2210,4503
SAL41421,809,2001,423,843,60,132,480,970,125,246,0,0,0,0,0,0,0,4,129,246,0,0,0,0,0,0,0,0,0,0,3,3,1423,3223,119,..,1542,3223
SAL41422,23,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,40,4,..,26,40
SAL41423,16,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,34,3,..,22,34
